"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"454","2015-05-20 10:35:01-03","UFERSA","MOSS","12744","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Lima, B.G. de","141","2008","04","28","América do Sul","Brasil","Ceará","Iguatu","Chapada Moura/Fazenda Elmo Moreno.","-39.224444","-6.356944",NA,"arbórea de 3m de altura, coletada em caatinga; relevo plano; substrato sedimentar; Interesse econômico: madeira e forragem; frequente; n.v. mororó.",NA,NA,NA,NA,"2008","05","28","39W13'28","6S21'25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2015-05-20 10:35:01-03","UFERSA","MOSS","12883","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Lima, B.G. de","466","2009","05","16","América do Sul","Brasil","Ceará","Iguatu","Fazenda Trussu/ RPPN Trussu.","-39.379722","-6.331389",NA,"arbórea de 1,5m de altura; coletada em caatinga, mata ciliar; relevo ondulado; substrato cristalino; frequente; n.v. pata-de-vaca.",NA,NA,NA,NA,"2009","11","03","39W22'47","6S19'53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2015-05-20 10:35:01-03","UFERSA","MOSS","13253","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Oliveira, O.F. de","Lima, B.G. de","521","2009","05","28","América do Sul","Brasil","Ceará","Iguatu","Chapada Moura/ Faz. Elmo Moreno","-39.238333","-6.361111",NA,"arborea com 4 m; coletada em caatinga; substrato sedimentar; relevo plano; frequente; flor amarela; fruto vagem; n.v. mororó-capa-de-bode.",NA,NA,NA,NA,"2010","12","09","39W14'18","6S21'40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2015-05-20 10:35:01-03","UFERSA","MOSS","14432","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Amorim, L.D.M.; Sousa, LdeOF de","Amorim, L.D.M.","3","2013","03","16","América do Sul","Brasil","Rio Grande do Norte","Assu",NA,"-36.95","-5.583333",NA,"arbusto; coletada no ecossistema caatinga arbórea-arbustiva; solo areno-argiloso; muito frequente; folhas novas; sem flor; sem fruto; n.v.: pata-de-vaca.",NA,NA,NA,NA,"2013",NA,NA,"36W57'00","5S35'00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2015-05-20 10:35:01-03","UFERSA","MOSS","8172","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Silva, M.L.","22","2006","03","30","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Campus da UFERSA","-37.344444","-5.191944",NA,"n.v. mororó.",NA,NA,"10","10","2008","02","27","37W20'40","5S11'31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2015-05-20 10:35:01-03","UFERSA","MOSS","9254","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Silva, M.L.","211","2007","03","08","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Distrito de Alagoinha, Fazenda ExperimentalRafael Fernandes.","-37.395833","-5.051944",NA,"arbusto; coletado na caatinga hiperxerófila, fragmento preservado; solo arenoso, relevo plano; frequente; flor esverdeada",NA,NA,"83","83","2008","02","27","37W23'45","5S03'07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-05-20 10:35:01-03","UFERSA","MOSS","13497","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Oliveira, O.F. de","Lima, B.G. de","761","2010","11","26","América do Sul","Brasil","Ceará","Iguatu","Chapada Moura/ Faz. Elmo Moreno","-39.2986","-6.35944",NA,"aArborea com 4 a 5 m; coletada em caatinga; substrato sedimentar; relevo plano; rara; flor amarela; fruto vagem; n.v. mororó.",NA,NA,NA,NA,"2010","12","09",NA,NA,NA,"29001","auto",NA,NA,NA,NA,NA,NA
"461","2015-05-20 10:35:01-03","UFERSA","MOSS","12833","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Lima, B.G. de","355","2008","11","17","América do Sul","Brasil","Ceará","Iguatu","Chapada Moura/Fazenda Elmo Moreno.","-39.233333","-6.366667",NA,"arbórea de 4m de altura; coletada em caatinga; relevo plano; substrato sedimentar; interesse econômico: madeira, forragem; frequente; n.v. mororó.",NA,NA,NA,NA,"2009","06","28","39W14'00","6S22'00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2015-05-20 10:35:01-03","UFERSA","MOSS","12815","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Lima, B.G. de","327","2008","07","22","América do Sul","Brasil","Ceará","Iguatu","Chapada Moura/Fazenda Elmo Moreno.","-39.236389","-6.354444",NA,"arbórea, coletada em caatinga; relevo plano; substrato sedimentar; rara; flor branca; n.v. mororó.",NA,NA,NA,NA,"2009","06","28","39W14'11","6S21'16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2015-05-20 10:35:01-03","UFERSA","MOSS","14451","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Amorim, L.D.M.; Sousa, LdeOF de","Amorim, L.D.M.","26","2013","05","25","América do Sul","Brasil","Rio Grande do Norte","Assu",NA,"-36.95","-5.583333",NA,"aubusto; coletada no ecossistema caatinga arbórea-arbustiva; solo arenoso; muito frequente; folhas novas e maduras; flor branca; botões; fruto imaturo; n.v. mororó.",NA,NA,NA,NA,"2013",NA,NA,"36W57'00","5S35'00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2015-05-20 10:35:01-03","UFERSA","MOSS","8773","S","Plantae",NA,NA,"Leguminosae-Caes.","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D. Dietr.","Silva, M.L.","Silva, M.L.","151","2006","08","24","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Caminho para o Museu Vivo do Semi-Árido, Campus da UFERSA","-37.327222","-5.203056",NA,"arbusto com mais ou menos 1,80 m de altura; coletado na caatinga; solo arenoso; frequente.",NA,NA,NA,NA,"2008","02","27","37W19'38","5S12'11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2020-08-31 08:51:12-03","INPA","INPA","49283","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.",NA,"Prance, GT","23304A","1975",NA,NA,"Southern America","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,"INPA0049283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-08-31 08:51:12-03","INPA","INPA","131974","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Vaz, AMSF de F.","Carreira, LMM","664","1983","03","24","Southern America","Brasil","Mato Grosso","Santo Antonio de Leverger","Engenho Velho, Engenho Velho","-56.0767","-15.8658",NA,NA,"INPA0131974","INPA0131974 INPA0131974_e INPA0131974_e1",NA,NA,"1998","05",NA,"-56.0767","-15.8658",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-08-31 08:51:12-03","INPA","INPA","126458","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Vaz, AMSF de F.","Macêdo, M","1604","1980","01",NA,"Southern America","Brasil","Mato Grosso","Poconé","Porto Cercado, Porto Cercado.","-55.5","-15.8",NA,NA,"INPA0126458","INPA0126458_e INPA0126458_e1",NA,NA,"1998","05",NA,"-55.5","-15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-08-31 08:51:12-03","INPA","INPA","218628","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Vaz, AMSF de F.","Hatschbach, GG","73977","2002","11","09","Southern America","Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus. Cerca de 4 - 5 Km N. Mata da base do paredão de calcário.","-56.4818992614746","-21.1210994720459",NA,NA,"INPA0218628","INPA0218628 INPA0218628_e",NA,NA,"2003",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"469","2021-03-04 11:05:19-03","UFRB","HURB","21550","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","Delgado Junior","Almeida, T.S.","11","2014","09","11",NA,"Brasil","Rio Grande do Norte","Ielmo Marinho","Conglomerado RN 062 02-10-1RF8;","-35.64","-5.76",NA,"UFRN 18325.","HURB000021550",NA,NA,NA,"2014","12","03","35º38'24W","5º45'36S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-03-04 11:05:19-03","UFRB","HURB","20844","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bang.) Vogel ex Stend.","L.P.Queiroz","Chaves, M.M.M.; et al.","83","2008","05","02",NA,"Brasil","Bahia","Ibotirama","Bairro da Estrada para o Boqueirão;","-43.2206001281738","-12.1852998733521",NA,"BRBA 266.","HURB000020844",NA,NA,NA,"2009","07",NA,NA,NA,NA,"71086","auto",NA,NA,NA,NA,NA,NA
"471","2021-03-04 11:05:19-03","UFRB","HURB","20845","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bang.) Vogel ex Stend.","L.P.Queiroz","Chaves, M.M.M.; et al.","82","2008","05","02",NA,"Brasil","Bahia","Ibotirama","Bairro da Estrada para o Boqueirão;","-43.2206001281738","-12.1852998733521",NA,"BRBA 265.","HURB000020845",NA,NA,NA,"2009","07",NA,NA,NA,NA,"71086","auto",NA,NA,NA,NA,NA,NA
"472","2020-06-15 15:30:34-03","UNESP-RC","HRCB","49859","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Damasceno Júnior, G.A.","2294","2001","05","04",NA,"Brasil","Mato Grosso","Poconé","Parque Nacional do pantanal",NA,"-17.850556",NA,"Arvoreta",NA,NA,"100","100",NA,NA,NA,"57º26.'53W","17º51'02S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-06-15 15:30:34-03","UNESP-RC","HRCB","50074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Fina, B.G.","421","2005","11","29",NA,"Brasil","Mato Grosso do Sul","Aquidauana",NA,"-55.7872009277344","-20.4710998535156",NA,"Árvore ca. 2m, flor e fruto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"474","2020-06-15 15:30:33-03","UNESP-RC","HRCB","29983","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"Ranga, N.T.","605","1996","03","20",NA,"Brasil","São Paulo","Sales","Faz. Águas Claras","-49.4799995422363","-21.3400001525879",NA,"Arbusto escandente, atingindo 1,5m de altura, ramos com espinhos, botões esverdeados, frutos imaturos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14081","auto",NA,NA,NA,NA,NA,NA
"475","2017-11-24 14:10:45-02","UFLA","ESAL","14635","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vog. ex D.Dietr.","Ary T.O.Filho","Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Vitória","Fazenda Bonanza","-50.1213989257812","-18.8386001586914",NA,"arvoreta; 4,0; ;; floresta",NA,NA,"3","3",NA,NA,NA,NA,NA,NA,"74800","auto",NA,NA,NA,NA,NA,NA
"476","2020-02-19 08:13:12-03","UFG","UFG","14772","S","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","Vogel ex D.Dietr.","Vaz, A.M.S.F.","Gomes-Klein, V.L.","2194","1994","02","14",NA,"Brasil","Goiás","Edéia","À margem do rio dos Bois, lado direito no sentido da correnteza.","-49.9314002990723","-17.3383007049561",NA,"Arbusto cerca de 1,5 m de altura; frutos verdes.","UFG014772",NA,NA,NA,"2002","11","07",NA,NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA
"477","2019-06-10 10:10:44-03","FZB-BH","BHZB","5152","S","Plantae",NA,NA,"Fabaceae - Cercideae","Bauhinia","pentandra","Bauhinia pentandra",NA,"Angela V. Stuardt","Andrade, I.R.",NA,"2005","04","14",NA,"Brasil","MG","Belo Horizonte","FZB-BH - Área de visitação - Estufa de Caatinga","-43.937801361084","-19.9207992553711",NA,"Procedência: Bacia Rio São Francisco -Norte de Minas. Doação de duplicata para Herbário RB em Maio 2011. Cultivado.",NA,NA,NA,NA,"2014","07","23",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"478","2021-01-26 13:54:31-03","IMA","MAC","1487","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"D.Andrade-Lima; et al.","s.n.","1971","12","05",NA,"Brasil","Bahia","Bom Jardim-Remanso","5 km além da divisa Pi-Ba, na estrada Bom Jardim-Remanso.","-38.803028","-10.240139",NA,"Arvoreta com ca. de 4-5m de altura. Flores brancas.; Beira de estrada.","MAC0001487",NA,NA,NA,NA,NA,NA,"-38.803028","-10.240139",NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-01-26 13:54:31-03","IMA","MAC","15910","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","R.P.Lyra-Lemos","R.P.Lyra-Lemos; et al.","6250","2002","02","24",NA,"Brasil","Alagoas","Pão de Açúcar","Área de lajeiro. 1km depois da entrada para Ilha do Ferro.","-37.503611","-9.711111",NA,"Arvoreta com ramos esgalhados. Botões florais verdes. Frutos secos.; Caatinga.","MAC0015910",NA,NA,NA,"2002",NA,NA,"-37.503611","-9.711111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-01-26 13:54:31-03","IMA","MAC","16111","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","L.P.Queiroz","R.P.Lyra-Lemos; et al.","6696","2002","05","05",NA,"Brasil","Alagoas","Pão de Açúcar","Margem do Riacho Grande.","-37.486111","-9.719444",NA,"Arvoreta com ca. de 2m de altura. Flores esverdeadas. Frutos jovens verdes.; Caatinga.","MAC0016111",NA,NA,NA,"2002",NA,NA,"-37.486111","-9.719444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-01-26 13:54:31-03","IMA","MAC","16124","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","R.P.Lyra-Lemos","R.P.Lyra-Lemos; et al.","6710","2002","05","05",NA,"Brasil","Alagoas","Pão de Açúcar","9 km da zona urbana.","-37.505833","-9.716667",NA,"Arvoreta. Flores esverdeadas. Frutos maduros marrons.; Caatinga","MAC0016124",NA,NA,NA,"2003",NA,NA,"-37.505833","-9.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-01-26 13:54:31-03","IMA","MAC","16554","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"R.P.Lyra-Lemos; S.Souza; F.Cavalcante","6999","2002","10","19",NA,"Brasil","Alagoas","Pão de Açucar","1km depois de entrada para ilha de Ferro","-37.525","-9.715833",NA,"Caatinga.","MAC0016554",NA,NA,NA,NA,NA,NA,"-37.525","-9.715833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-01-26 13:54:31-03","IMA","MAC","17119","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","L.P.Queiroz","R.P.Lyra-Lemos; et al.","6040","2002","02","10",NA,"Brasil","Alagoas","Belo Monte","6km da zona urbana. Área da MIBASA (Boqueirão).","-37.181078","-9.796683",NA,"Árvore com ca. de 2m de altura.; Caatinga arbórea úmida (hipoxerófita).","MAC0017119",NA,NA,NA,"2006",NA,NA,"-37.181078","-9.796683",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-01-26 13:54:31-03","IMA","MAC","17143","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","Santos, MR dos","R.P.Lyra-Lemos; et al.","6068","2002","02","11",NA,"Brasil","Alagoas","Traipu","Subindo a Serra Olho Dágua da cerca.","-37.025414","-9.971172",NA,"Árvore com ca. de 6m de altura. Frutos imaturos verdes.; Caatinga arbórea.","MAC0017143",NA,NA,NA,"2007",NA,NA,"-37.025414","-9.971172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-01-26 13:54:31-03","IMA","MAC","794","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","D.Andrade-Lima","G.L.Esteves; O.Viégas","432","1980","06","13",NA,"Brasil","Alagoas","Arapiraca","Lagoa da Angélica.","-37.103056","-10.256944",NA,"Árvore com ca. de 10m de altura.; Mata seca.","MAC0000794",NA,NA,NA,"1980",NA,NA,"-37.103056","-10.256944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-01-26 13:54:31-03","IMA","MAC","55419","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"A.Costa","308","2009","11","26",NA,"Brasil","Alagoas","Traipu","Serra-da-Mão.","-37.098","-9.975831",NA,"Arbusto ca. 2 m. Frutos maduros.; Caatinga.","MAC0055419",NA,NA,NA,NA,NA,NA,"-37.098","-9.975831",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-01-26 13:54:31-03","IMA","MAC","55458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"A.Costa","348","2010","06","23",NA,"Brasil","Alagoas","Traipu","Serra-da-Mão.","-37.025608","-9.971222",NA,"Arbusto ca. 3 m. Frutos imaturos.; Caatinga.","MAC0055458",NA,NA,NA,NA,NA,NA,"-37.025608","-9.971222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-01-26 13:54:31-03","IMA","MAC","65039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.",NA,"S.O.S.Cajé; J.D.Melo","1","2019","05","17",NA,"Brasil","Alagoas","Maceió","Universidade Federal de Alagoas, Próximo ao ICBS.","-35.776694","-9.556025",NA,"Arbusto ca. 1 m.; Mata Atlântica.","MAC0065039",NA,NA,NA,NA,NA,NA,"-35.776694","-9.556025",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2021-01-26 13:54:31-03","IMA","MAC","795","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","M.N.Rodrigues; M.R.Santos","G.L.Esteves; O.Viégas","432","1980","06","13",NA,"Brasil","Alagoas","Arapiraca","Lagoa da Angélica.","-37.09925","-9.659731",NA,"Árvore com ca. de 10m de altura.; Mata seca.","MAC0000795",NA,NA,NA,"2007","07","20","-37.09925","-9.659731",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-01-26 13:54:31-03","IMA","MAC","796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","M.N.Rodrigues; M.R.Santos","G.L.Esteves; O.Viégas","432","1980","06","13",NA,"Brasil","Alagoas","Arapiraca","Lagoa da Angélica.","-37.09925","-9.659731",NA,"Árvore com ca. de 10m de altura.; Mata seca.","MAC0000796",NA,NA,NA,"2007","07","20","-37.09925","-9.659731",NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-01-26 13:54:31-03","IMA","MAC","45864","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","E.C.O.Chagas","Chagas-Mota","7368","2010","01","30",NA,"Brasil","Alagoas","Cacimbinhas","Serra do Cruzeiro.","-36.9902992248535","-9.4002799987793",NA,"Arbusto ca. 2 m de altura. Flores cremes.; Caatinga.","MAC0045864",NA,NA,NA,"2010","01","30",NA,NA,NA,"22181","auto",NA,NA,NA,NA,NA,NA
"492","2021-01-26 13:54:31-03","IMA","MAC","13361","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","M.N.Rodrigues","I.A.Bayma","432","2000","11","11",NA,"Brasil","Alagoas","Campo Alegre","Fazenda Mineiro, micro bacia do Jequiá, área antrópica.","-36.3507995605469","-9.78194046020508",NA,"Arbusto com ca. de 3m de altura. Flores e botões verdes. Frutos verdes imaturos.; Agreste.","MAC0013361",NA,NA,NA,"2007",NA,NA,NA,NA,NA,"21899","auto",NA,NA,NA,NA,NA,NA
"493","2021-01-26 13:54:31-03","IMA","MAC","7145","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","A.Fernandes","G.L.Esteves; et al.","2085","1981","08","27",NA,"Brasil","Alagoas","Santana do Ipanema",NA,"-37.2453002929688","-9.37833023071289",NA,"Arbusto.; Capoeira de Caatinga.","MAC0007145",NA,NA,NA,"1999",NA,NA,NA,NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"494","2021-01-26 13:54:31-03","IMA","MAC","33774","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","E.C.O. Chagas","Chagas-Mota","1143","2008","09","04",NA,"Brasil","Alagoas","Santana do Ipanema","Fazenda Santa Maria.","-37.2453002929688","-9.37833023071289",NA,"Arbusto ca. 1,5 m de altura. Flores amarelas. Frutos verdes.; Caatinga.","MAC0033774",NA,NA,NA,"2009","03","11",NA,NA,NA,"22938","auto",NA,NA,NA,NA,NA,NA
"495","2021-01-26 13:54:31-03","IMA","MAC","13507","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) D.Dietr.","A.F.Vaz","A.Fernandes","s.n.","1956","01","02",NA,"Brasil","Ceará","Meruoca","Serra da Meruoca.","-40.4550018310547","-3.54167008399963",NA,"Arbusto; Mata Atlântica.","MAC0013507",NA,NA,NA,"1990",NA,NA,NA,NA,NA,"14054","auto",NA,NA,NA,NA,NA,NA
"496","2021-02-04 10:27:51-03","UFRPE","HST","18208","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P.de Queiroz","G. Fotius","3514","1983","06","28",NA,"Brasil","Bahia","Juazeiro","Área da CODEVASF","-40.490667","-9.152833",NA,"Arb. Fl 2. Fr 2. Alt.; 2 a 3m. Folha verde na face superior e verde azulada na face inferior. Arb. com acúleos axilares duplos e fortes, mesmo no caule. Flor - pétala branca, estilete verde, estames verde acinzentados.","HST018208",NA,NA,NA,"2010","06","21","40°29,44'W","9°9,17'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-02-04 10:27:51-03","UFRPE","HST","3994","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.Miranda","M.T.Monteiro","23689","1972","05","25",NA,"Brasil","Bahia","Prado","Fazenda Estrela","-39.2207984924316","-17.341100692749",NA,"Flores verdes com estames esbranquiçados, madeira mais ou menos dura amarelada.","HST003994",NA,NA,NA,"2018","12","04",NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA
"498","2021-02-04 10:27:51-03","UFRPE","HST","4132","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.Laurênio","F.B.Ramalho","216","1973","05","21",NA,"Brasil","Bahia","Xique-Xique","Fazenda Boa Vista","-42.7310981750488","-10.8217000961304",NA,"Árvore, mais ou menos 6m alt., com espinhos. Flores verdes, sem perfume, com vegens compridas. Folhas parecidas com as do Mororó.","HST004132",NA,NA,NA,"1996","01","04",NA,NA,NA,"100560","auto",NA,NA,NA,NA,NA,NA
"499","2021-02-04 10:27:51-03","UFRPE","HST","20861","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.Miranda","L.M.V.Brito","8","2011","09","25",NA,"Brasil","Ceará","Juazeiro do Norte","Geossítio Colina do Horto","-39.315299987793","-7.21305990219116",NA,"Árvore ca. 4 m alt.; flor branca roseada; fruto vagem verde.","HST020861",NA,NA,NA,"2018","12","05",NA,NA,NA,"15239","auto",NA,NA,NA,NA,NA,NA
"500","2021-02-04 10:27:51-03","UFRPE","HST","21671","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","A.M.Miranda","M.P.M.Gonçalves; L.B.Silva","s.n.","2016","06","03",NA,"Brasil","Ceará","Quixadá","Fazenda Não me deixes","-39.0153007507324","-4.97138977050781",NA,"Arbusto; frutos verdes.","HST021671",NA,NA,NA,"2016","06","30",NA,NA,NA,"41968","auto",NA,NA,NA,NA,NA,NA
"501","2021-02-04 10:27:51-03","UFRPE","HST","12903","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Bauhinia","pentandra","Bauhinia pentandra","(Bong.) Vogel ex Steud.","L.P. de Queiroz","A.M.Miranda; et al.","4915","2005","03","01",NA,"Brasil","Maranhão","Parnarama","Mirindiba","-43.0932998657227","-5.68167018890381",NA,"Arbusto ca. 1,70 m alt.; caule verde; folhas membranáceas; flores com cálice, filete e gineceu verdes, corola e anteras brancas; frutos imaturos verdes.","HST012903",NA,NA,NA,"2005","06",NA,NA,NA,NA,"95189","auto",NA,NA,NA,NA,NA,NA
