"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","stateProvince","county","coordinatePrecision","geoFlag","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","imagecode","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"95","2015-09-03 19:31:58-03","MNHN","RECOLNAT_MNHN_P","P00612223","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Schomburgk, M.R.",NA,NA,NA,NA,NA,"Guyane britannique","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612223' target='other'> <mi>dwc_moreinfo</mi></a>","P00612223",NA,NA,"(Vell.) Hoehne",NA,NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00612223_01",NA,NA,"269",NA,NA
"96","2015-09-25 01:51:24-03","MNHN","RECOLNAT_MNHN_P","P00612224","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Gardner, G.",NA,"1837",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612224' target='other'> <mi>dwc_moreinfo</mi></a>","P00612224",NA,NA,"(Vell.) Hoehne","Piauhy, Goyaz",NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00612224_01 P00612224_02",NA,NA,"4001",NA,NA
"97","2015-09-03 19:31:58-03","MNHN","RECOLNAT_MNHN_P","P00612225","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Glaziou, A.",NA,"1895","1","22",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612225' target='other'> <mi>dwc_moreinfo</mi></a>","P00612225",NA,NA,"(Vell.) Hoehne","Près d'As Brancos",NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00612225_01 P00612225_02",NA,NA,"22177",NA,NA
"98","2015-09-05 12:42:53-03","MNHN","RECOLNAT_MNHN_P","P00612226","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Raynal, A.",NA,"1976","3","18",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612226' target='other'> <mi>dwc_moreinfo</mi></a>","P00612226",NA,NA,"(Vell.) Hoehne","Savane Matiti, env. 32 km WNW du bac de Macouria, à l'W de Cayenne. Lieu dit La Briquetterie",NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00612226_01 P00612226_02",NA,NA,"18670",NA,NA
"99","2015-09-03 19:31:58-03","MNHN","RECOLNAT_MNHN_P","P00612227","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Weddell, H.A.",NA,"1844","12",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00612227' target='other'> <mi>dwc_moreinfo</mi></a>","P00612227",NA,NA,"(Vell.) Hoehne","Sources du Paraguay (environs de Diamentina), Matto Grosso",NA,NA,NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00612227_01",NA,NA,"3085",NA,NA
"100","2015-09-03 19:34:31-03","MNHN","RECOLNAT_MNHN_P","P02078463","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Jansen-Jacobs, M.J.|Lilwah, R., Raghoenandan U.P.D., Scheplitz F., Vermeer J.",NA,"1997","9","16",NA,"Guyana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02078463' target='other'> <mi>dwc_moreinfo</mi></a>","P02078463",NA,NA,"(Vell.) Hoehne","S Rupununi Savanna, Takatu Riv., Miliawau Riv.","-59.58333","2.2","160","Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02078463_01",NA,NA,"5526",NA,NA
"101","2015-09-03 19:34:31-03","MNHN","RECOLNAT_MNHN_P","P02078464","PreservedSpecimen",NA,"Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Sastre, C.|Sastre, F.|Moretti, C.",NA,"1975","5","10",NA,"Guyane Française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02078464' target='other'> <mi>dwc_moreinfo</mi></a>","P02078464",NA,NA,"(Vell.) Hoehne","Kourou, savane Matiti","-52.58333","5.05",NA,"Batista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P02078464_01",NA,NA,"4181",NA,NA
"102","2020-10-01 14:26:00-03","JBB","HEPH","20274","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; Moreira, KRS; Jesus, FPR de","2911","2003","12","26","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Trilha de acesso a Cascalheira","-47.85","-15.866667",NA,"Batista, JAN","Distrito Federal","Brasília",NA,NA,NA,"2004","06","-47.85","-15.866667","23",NA,NA,NA,NA,NA,NA
"103","2020-10-01 14:26:00-03","JBB","HEPH","20346","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; Oliveira, MS","2988","2004","02","13","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2004","11","-47.85","-15.866667","13",NA,NA,NA,NA,NA,NA
"104","2020-10-01 14:26:00-03","JBB","HEPH","21364","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; et al.","3564A","2005","01","03","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Próximo ao portão 4, QI 17","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2005","01","-47.85","-15.866667","03",NA,NA,NA,NA,NA,NA
"105","2020-10-01 14:26:00-03","JBB","HEPH","22355","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Jesus, FPR de","311","2006","01","18","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Campo de Murundu","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2006","01","-47.85","-15.866667","18",NA,NA,NA,NA,NA,NA
"106","2020-10-01 14:26:00-03","JBB","HEPH","22501","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; et al.","4054","2006","03","23","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2006","03","-47.85","-15.866667","23",NA,NA,NA,NA,NA,NA
"107","2020-10-01 14:26:00-03","JBB","HEPH","6002","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Equipe do Jardim Botânico de Brasília","1068","1985","01","05","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Guará",NA,NA,NA,"Bianchetti, LB","Distrito Federal","Guará",NA,NA,NA,"1990","03",NA,NA,"14",NA,NA,NA,NA,NA,NA
"108","2020-10-01 14:26:00-03","JBB","HEPH","20274","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; Moreira, KRS; Jesus, FPR de","2911","2003","12","26","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Trilha de acesso a Cascalheira","-47.85","-15.866667",NA,"Batista, JAN","Distrito Federal","Brasília",NA,NA,NA,"2004","06","-47.85","-15.866667","23",NA,NA,NA,NA,NA,NA
"109","2020-10-01 14:26:00-03","JBB","HEPH","20346","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; Oliveira, MS","2988","2004","02","13","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Área do Cristo","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2004","11","-47.85","-15.866667","13",NA,NA,NA,NA,NA,NA
"110","2020-10-01 14:26:00-03","JBB","HEPH","21364","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; et al.","3564A","2005","01","03","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Próximo ao portão 4, QI 17","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2005","01","-47.85","-15.866667","03",NA,NA,NA,NA,NA,NA
"111","2020-10-01 14:26:00-03","JBB","HEPH","22355","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Jesus, FPR de","311","2006","01","18","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília, Campo de Murundu","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2006","01","-47.85","-15.866667","18",NA,NA,NA,NA,NA,NA
"112","2020-10-01 14:26:00-03","JBB","HEPH","22501","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Salles, AEH; et al.","4054","2006","03","23","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"Salles, AEH","Distrito Federal","Brasília",NA,NA,NA,"2006","03","-47.85","-15.866667","23",NA,NA,NA,NA,NA,NA
"113","2020-10-01 14:26:00-03","JBB","HEPH","6002","S","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Equipe do Jardim Botânico de Brasília","1068","1985","01","05","Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon","Asparagales","(Vell.) Hoehne","Guará",NA,NA,NA,"Bianchetti, LB","Distrito Federal","Guará",NA,NA,NA,"1990","03",NA,NA,"14",NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:44:32-03","UFMG","BHCB","151361","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN; Bianchetti, LB","3088","2010","12","29","Southern America","Brasil",NA,NA,"Erva terrestre, em campo limpo sexo na borda de pequena mata de galeria. Solo areno-argiloso, escuro. Área queimada durante a seca. Relativamente comum. Flores róseas.",NA,"Monocotyledon",NA,"(Vell.) Hoehne","Área do lado esquerdo da estrada, sentido niquelândia para Colina do Sul, cerca de 29km S de Colinas do Sul na GO-239.","-49.219722","-14.338861","531",NA,"Goiás","Colinas do Sul",NA,NA,"531",NA,NA,"-49.219722","-14.338861",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:44:32-03","UFMG","BHCB","120048","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN","2367","2007","12","29","Southern America","Brasil",NA,NA,"Erva terrestre, em campo limpo seco ou estacionalmente úmido. Local queimado durante a seca.; Erva terrestre; Em campo limpo seco ou estacionalmente úmido. Local queimado durante a seca.","BHCB011826","Monocotyledon",NA,"(Vell.) Hoehne","Região Administrativa I - Brasília, Córrego do Torto. Campos a margem do córrego do torto, do lado direito da pista Plano Piloto-Sobradinho, em direção a Sobradinho","-47.887167","-15.706806","984",NA,"Distrito Federal","Brasília",NA,NA,"984","2014","09","-47.887167","-15.706806",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:44:32-03","UFMG","BHCB","180206","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN; Bianchetti, LB","3347","2015","02","22","Southern America","Brasil",NA,NA,"Coordenadas aproximadas inferidas a partir do Google Earth.; Erva terrestre. Pouco frequente. Flores róseas.; Em campo limpo estacionalmente úmido. Área queimada durante a seca.",NA,"Monocotyledon",NA,"(Vell.) Hoehne","Região Administrativa I, Campos próximo ao Córrego do Gama, do lado oposto a quadra 25 do Mansões Setor Park Way #?# MSPW","-47.902506","-15.885833","1026",NA,"Distrito Federal","Brasília",NA,NA,"1026","2015","02","-47.902506","-15.885833","22",NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:44:32-03","UFMG","BHCB","180219","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN","3360","2016","01","02","Southern America","Brasil",NA,NA,"Erva terrestre. Ocasional. Flores róseas.; Em campo limpo estacionalmente úmido. Área queimada durante a seca.","BHCB032339","Monocotyledon",NA,"(Vell.) Hoehne","Região Administrativa VIII - Núcleo Bandeirante, Santuário Ecológico do Riacho Fundo","-47.955156","-15.870364","1025",NA,"Distrito Federal","Brasília",NA,NA,"1025","2016","01","-47.955156","-15.870364","02",NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:44:32-03","UFMG","BHCB","42343","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Cavalcanti, TB; Walter, BMT; Rocha, DMS; Santos, HGP dos; Santos, SPC; Batista, NPV","1128","1992","03","10","Southern America","Brasil",NA,NA,"Coletada no campo limpo úmido. Labelo com margem rosa-magenta e porção central branca; Labelo com margem rosa magenta e porção central branca. Flor rosa clara.; Campo limpo umido, com vereda e brejo, solo arenoso escuro encharcado.","BHCB001387","Monocotyledon",NA,"(Vell.) Hoehne","proximo a area de emprestimo de argila, ME 33","-48.383333","-13.466667","1000",NA,"Goiás","Minaçu",NA,NA,"1000","2014","09","-48.383333","-13.466667",NA,"BHCB001387",NA,NA,NA,NA,NA
"119","2020-12-11 11:44:32-03","UFMG","BHCB","151361","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN; Bianchetti, LB","3088","2010","12","29","Southern America","Brasil",NA,NA,"Erva terrestre, em campo limpo sexo na borda de pequena mata de galeria. Solo areno-argiloso, escuro. Área queimada durante a seca. Relativamente comum. Flores róseas.",NA,"Monocotyledon",NA,"(Vell.) Hoehne","Área do lado esquerdo da estrada, sentido niquelândia para Colina do Sul, cerca de 29km S de Colinas do Sul na GO-239.","-49.219722","-14.338861","531",NA,"Goiás","Colinas do Sul",NA,NA,"531",NA,NA,"-49.219722","-14.338861",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:44:32-03","UFMG","BHCB","120048","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN","2367","2007","12","29","Southern America","Brasil",NA,NA,"Erva terrestre, em campo limpo seco ou estacionalmente úmido. Local queimado durante a seca.; Erva terrestre; Em campo limpo seco ou estacionalmente úmido. Local queimado durante a seca.","BHCB011826","Monocotyledon",NA,"(Vell.) Hoehne","Região Administrativa I - Brasília, Córrego do Torto. Campos a margem do córrego do torto, do lado direito da pista Plano Piloto-Sobradinho, em direção a Sobradinho","-47.887167","-15.706806","984",NA,"Distrito Federal","Brasília",NA,NA,"984","2014","09","-47.887167","-15.706806",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:44:32-03","UFMG","BHCB","180206","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN; Bianchetti, LB","3347","2015","02","22","Southern America","Brasil",NA,NA,"Coordenadas aproximadas inferidas a partir do Google Earth.; Erva terrestre. Pouco frequente. Flores róseas.; Em campo limpo estacionalmente úmido. Área queimada durante a seca.",NA,"Monocotyledon",NA,"(Vell.) Hoehne","Região Administrativa I, Campos próximo ao Córrego do Gama, do lado oposto a quadra 25 do Mansões Setor Park Way #?# MSPW","-47.902506","-15.885833","1026",NA,"Distrito Federal","Brasília",NA,NA,"1026","2015","02","-47.902506","-15.885833","22",NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:44:32-03","UFMG","BHCB","180219","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Batista, JAN","3360","2016","01","02","Southern America","Brasil",NA,NA,"Erva terrestre. Ocasional. Flores róseas.; Em campo limpo estacionalmente úmido. Área queimada durante a seca.","BHCB032339","Monocotyledon",NA,"(Vell.) Hoehne","Região Administrativa VIII - Núcleo Bandeirante, Santuário Ecológico do Riacho Fundo","-47.955156","-15.870364","1025",NA,"Distrito Federal","Brasília",NA,NA,"1025","2016","01","-47.955156","-15.870364","02",NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:44:32-03","UFMG","BHCB","42343","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Cavalcanti, TB; Walter, BMT; Rocha, DMS; Santos, HGP dos; Santos, SPC; Batista, NPV","1128","1992","03","10","Southern America","Brasil",NA,NA,"Coletada no campo limpo úmido. Labelo com margem rosa-magenta e porção central branca; Labelo com margem rosa magenta e porção central branca. Flor rosa clara.; Campo limpo umido, com vereda e brejo, solo arenoso escuro encharcado.","BHCB001387","Monocotyledon",NA,"(Vell.) Hoehne","proximo a area de emprestimo de argila, ME 33","-48.383333","-13.466667","1000",NA,"Goiás","Minaçu",NA,NA,"1000","2014","09","-48.383333","-13.466667",NA,"BHCB001387",NA,NA,NA,NA,NA
"124","2021-02-11 17:20:56-03","UFPR","UPCB","6229","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Hatschbach, G.","15891","1967","01","24",NA,"Brasil",NA,NA,"Flor lilás rosado. Locais úmidos dos lageados ensolarados das margens altas do rio..",NA,NA,NA,"(Vell.) Hoehne","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,"Pabst, G.","Paraná","Guaíra","33984","auto",NA,"1967","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:20:56-03","UFPR","UPCB","6229","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Hatschbach, G.","15891","1967","01","24",NA,"Brasil",NA,NA,"Flor lilás rosado. Locais úmidos dos lageados ensolarados das margens altas do rio..",NA,NA,NA,"(Vell.) Hoehne","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,"Pabst, G.","Paraná","Guaíra","33984","auto",NA,"1967","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"126","2021-01-19 11:47:00-03","MO","MOBOT","101244457","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","juncea","Galeandra juncea","Lectotype","Schomburgk","SCHOMBURGK 269",NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,NA,NA,"Lindl.","Found in the Savannahs, adjacent to the River Berbice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","1722465","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Marielos Peña","Peña 85","1995","5","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne",NA,NA,NA,NA,"J.Atwood, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","1722474","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Marielos Peña","Peña 85","1991","5","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne",NA,NA,NA,NA,"J.Atwood, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","2824905","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Terry W. Henkel","Henkel 5781","1994","7","22","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Region: Potaro-Siparuni. Palaraima Mts; Upper Ireng watershed; along Upper Kastnang R., W slope of Achiknang. Creekside savanna.","-60.1","4.98333","1000.00000000","E.A. Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2009-07-17 14:12:00-03","MO","MOBOT","2824948","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11408","1966","1","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Campo and gallery forest, Riberao Torto, near Sobradinho, D.F.",NA,NA,NA,"G.F.J. Pabst","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2824971","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Gert G. Hatschbach","Hatschbach 36050","1975","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","BR 364 m Ka 71 (mun. Cuiaha) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","2825023","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Gert G. Hatschbach","Hatschbach 34220","1974","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Rio Bailonia (mun. Sta. Rita do Areguaia).",NA,NA,NA,"G. Pabst","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","2825346","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Terry W. Henkel","Henkel 5486","1994","7","9","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Region: Potaro-Siparuni. Pakaraima Mts; Upper Ireng R. watershed; Kastnang R. near base of Malakwalai-Tipu.",NA,NA,NA,"E.A. Chistenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2009-09-21 10:57:00-03","MO","MOBOT","3585158","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Stephan G. Beck","Beck 13129",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2013-01-28 05:13:00-02","MO","MOBOT","965804","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"René Guillén V.","Guillén Villarroel 2957","1995","1","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Reserva Ecológica El Refugio; a 1950 m al SO del campamento en la pampa de las Isla. Sabana surcada por canales de drenaje, dominado por graminoides de textura rigida.","-61.0538889","-14.7858333","150.00000000","E.A. Christenson 4/07","Santa Cruz","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1722465","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Marielos Peña","Peña 85","1995","5","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne",NA,NA,NA,NA,"J.Atwood, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1722474","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Marielos Peña","Peña 85","1991","5","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne",NA,NA,NA,NA,"J.Atwood, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2824905","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Terry W. Henkel","Henkel 5781","1994","7","22","South America","Guyana",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Region: Potaro-Siparuni. Palaraima Mts; Upper Ireng watershed; along Upper Kastnang R., W slope of Achiknang. Creekside savanna.","-60.1","4.98333","1000.00000000","E.A. Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-07-17 14:12:00-03","MO","MOBOT","2824948","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11408","1966","1","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Campo and gallery forest, Riberao Torto, near Sobradinho, D.F.",NA,NA,NA,"G.F.J. Pabst","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","2824971","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Gert G. Hatschbach","Hatschbach 36050","1975","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","BR 364 m Ka 71 (mun. Cuiaha) Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","2825023","PreservedSpecimen","Plantae","Orchidaceae","Galeandra","styllomisantha","Galeandra styllomisantha",NA,"Gert G. Hatschbach","Hatschbach 34220","1974","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Vell.) Hoehne","Rio Bailonia (mun. Sta. Rita do Areguaia).",NA,NA,NA,"G. Pabst","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
