"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber","individualCount"
"98","2021-02-11 17:20:43-03","UFPR","UPCB","8924","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G.","Hatschbach, G.","22456","1969","10","15","Brasil","Paraná","Guaraqueçaba","Fazenda Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,"20","20","UPCB0030180","UPCB0030180","1971","04",NA,"Árvore, 15m x 35cm, flor alva. Mata pluvial, base de morro..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:20:42-03","UFPR","UPCB","19465","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G.","Hatschbach, G.","54350","1990","10","05","Brasil","Paraná","Guaraqueçaba","Morato","-48.3288993835449","-25.3066997528076",NA,NA,"10","10","UPCB0030181","UPCB0030181","1990","01","01","Árvore, 8m, flor alva. Mata pluvial da planície litorânea, próximo a riacho..",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:20:42-03","UFPR","UPCB","15689","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G.","Hatschbach, G.","50791","1986","10","02","Brasil","Paraná","Antonina","Porto das Moças","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0030179","UPCB0030179","1986","12",NA,"Árvore copada, 5m, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:20:43-03","UFPR","UPCB","50689","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G.","Borgo, M.",NA,"2004","09","17","Brasil","Paraná","Antonina","Reserva Natural Morro da Mina, Fazenda Santa Maria","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"UPCB0030188","UPCB0030188","2005","05",NA,"Árvore 9m, flor alva, borda de floresta. Floresta ombrófila densa submontana..",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:20:42-03","UFPR","UPCB","21799","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Sobral, M.","Negrelle, R.R.B.","A470","1992","10","14","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0030185","UPCB0030185","1993","08",NA,"Árvore, ca. 5m, botão floral esverdeado. Margem do rio Braço do Norte na estrada do Pinheiro..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:20:42-03","UFPR","UPCB","21798","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Sobral, M.","Negrelle, R.R.B.","A487","1992","10","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"UPCB0030186","UPCB0030186","1993","08",NA,"Árvore, ca. 7m, com flor branca e botões. Estrada do Pinheiro..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:20:42-03","UFPR","UPCB","40167","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Sobral, M.","Borgo, M.","493","1999","09","22","Brasil","Paraná","Guaratuba","Rio Cubatão","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"UPCB0030157",NA,"2000","01","14","Árvore 5m, flores creme, em beira de rio, área alterada da floresta ombrófila densa aluvial..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:20:42-03","UFPR","UPCB","40166","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Sobral, M.","Borgo, M.","298","1998","12","16","Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"2000","01","14","Árvore 5m, frutos imaturos, à margem do rio. Nome vulgar: grumixama..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:20:42-03","UFPR","UPCB","22415","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G.","Silva, J.M.","1276","1993","10","29","Brasil","Paraná","Morretes","Viaduto dos Padres","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0030187","UPCB0030187","1993","01","01","Árvore, 6m, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","3205387","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","M. Sobral","E.L. Barbosa","Barbosa 945","2004",NA,NA,"Brazil","São Paulo",NA,"Chácara Moxotó (mun. Barra do Turvo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-07-09 17:05:00-03","MO","MOBOT","3205557","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","R. Ladrum","Gert G. Hatschbach","Hatschbach 17182","1967",NA,NA,"Brazil","Paraná",NA,"Serrinha (Mun. Guaraqueçaba).",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-07-17 17:34:00-03","MO","MOBOT","3205805","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","L. Landrum","Per Dusén","Dusén 10263","1910",NA,NA,"Brazil","Paraná",NA,"Porto de Cima, ad marg. silv. prim.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","3205913","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","L. Landrum","Gert G. Hatschbach","Hatschbach 22456","1969","10","15","Brazil","Paraná",NA,"Fda. Abobreira (mun. Guaraqueçaba). Mata pluvial, base de morro.",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-01-23 09:14:00-02","MO","MOBOT","3206005","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel","G. Hatschbach","J.M. Silva","Silva 1780","1996","11","2","Brazil","Paraná",NA,"Rio Arraial, Fazenda Bamerindus (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2010-11-13 04:25:00-02","MO","MOBOT","2476679","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"Roberto M. Klein","Klein 1606",NA,NA,NA,"Brazil","Santa Catarina",NA,"Cunhas","-48.65","-26.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-22 14:18:54-03","UNESP-IBILCE","SJRP","13844","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","Legrand","G. Hatschbach","J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Guaratuba","rio arraial, fazenda bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 15 m, flor alva;","Tracheophyta","Myrtales","América do Sul",NA,NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA,NA
"114","2020-08-31 09:07:49-03","INPA","INPA","141252","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Hatschbach, GG","Kummrow, R","2330","1983","09","30","Brasil","Santa Catarina","Garuva","Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"INPA0141252","INPA0141252 INPA0141252_e INPA0141252_e1","1983","11",NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"115","2020-08-31 09:07:49-03","INPA","INPA","126813","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Hatschbach, GG","Hatschbach, GG","46825","1983","09","08","Brasil","Paraná","Antonina","Rio Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"INPA0126813","INPA0126813 INPA0126813_e","1983","11",NA,NA,"Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2688888","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"G. Hatschbach","17182","1967","9","13","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"100",NA,"US01891722","US01891722_01 US01891722_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","2484332","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"G. Hatschbach","12797","1965","9","17","Brazil","Paraná","Antonina","Estr. Cacatu-Serra Negra, Rio Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"US01891723","US01891723_01 US01891723_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2268146","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"L. Smith & Klein, R.","12006","1957","5","10","Brazil","Santa Catarina",NA,"Campo Alegre-Joinville: crest of Serra do Mar east of Campo Alegre",NA,NA,NA,NA,"900","1100","US01891725","US01891725_01 US01891725_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2705841","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"G. Hatschbach","22456","1969","10","15","Brazil","Paraná","Guaraqueçaba","Fda. Abobreira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01891721","US01891721_01 US01891721_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","2705798","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"G. Hatschbach","30532","1972","10","12","Brazil","Paraná","Morretes","Rio Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01891720","US01891720_01 US01891720_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"30514","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","3232970","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"G. Hatschbach & V. Nicolack","54350","1990","10","5","Brazil","Paraná","Guaraqueçaba","Murato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01891718","US01891718_01 US01891718_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","2402960","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"R. M. Klein","1606","1960","9","29","Brazil","Santa Catarina",NA,"Cunhas, Itajai.",NA,NA,NA,NA,"10","10","US00117727","US00117727_01",NA,NA,NA,NA,NA,"Myrtales","South America",NA,"Isotype",NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","3034546","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"G. Hatschbach","46825","1983","9","8","Brazil","Paraná","Antonina","Rio Sapitanduva, margem do rio","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"US01891719","US01891719_01 US01891719_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"38300","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2580291","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D. Legrand & Kausel",NA,"Cabrera, --, Reitz & R. Klein","9973","1960","9","24","Brazil","Santa Catarina","Campo Alegre","São Miguel","-49.2655982971191","-26.1924991607666",NA,NA,"850",NA,"US01891724","US01891724_01 US01891724_02",NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,"37493","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"125","2019-12-09 17:30:23-03","UFPR","EFC","9367","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M.","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","493","1999","09","22","Brasil","Paraná","Guaratuba","Rio Cubatão","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"EFC009367",NA,"2000","01","14","Árvore 5m, flores creme, em beira de rio, em floresta alterada.",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"126","2019-12-09 17:30:23-03","UFPR","EFC","4482","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M.","Kuniyoshi, Y.S.; Nogueira, A.C.","5607","1995","09","15","Brasil","Paraná","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004482",NA,"2015","05","08","Árvore frequente em Floresta Ombrófila Densa Aluvial. Botões florais e flores alvas. Fazenda H.Barkman. __COMMOM_NAME__: Guamirim",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"127","2019-12-09 17:30:23-03","UFPR","EFC","4576","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Hatschbach, G.","Kuniyoshi, Y.S.; Svolenski, A.C.; Tiepolo, G.","5649","1995","11","23","Brasil","Paraná","Paranaguá","Faz. Herbert Barkman","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004576",NA,NA,NA,NA,"Árvore 10 m na planície litorânea, próximo ao rio Cachoeirinha. Frutos verdes. __COMMOM_NAME__: guamirim",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"128","2019-12-09 17:30:23-03","UFPR","EFC","9368","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M.","Borgo, M.; Silva, S.M.; Reinert, B.L.","298","1998","12","16","Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"EFC009368",NA,"2000","01","14","Árvore 5m, frutos imaturos, em floresta à margem do rio. __COMMOM_NAME__: grumixama",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:26:55-03","USP","SPF","156392","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Hatschbach, G","Hatschbach, G","73831","2002","09","25","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"SPF00156392",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:26:55-03","USP","SPF","164711","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Sobral, M","Mazine, FF","952","2003","10","30","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SPF00164711",NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:26:55-03","USP","SPF","170461","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand & Kausel","Sobral, M","Barbosa, E","945","2004","02","29","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"SPF00170461",NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA,NA
"132","2021-03-25 13:52:51-03","UNIVILLE","JOI","18513","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Vieira, F.C.S.","Vieira, F.C.S.; Longen, F.","2879","2018","10","20","Brasil","Santa Catarina","Joinville","Próximo da ponte coberta do Quiriri. APA Dona Francisca","-49.006667","-26.134722","49º0'24''W","26º8'5''S","90","90","JOI018513",NA,"2018","10","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-25 13:52:51-03","UNIVILLE","JOI","13754","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","F. C. S. Vieira","Schmoeller, F","272","2011","11","01","Brasil","Santa Catarina","Joinville","Área da Prefeitura.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI013754","JOI013754","2018","10","16","; HABITAT: borda de mata; HABITO: Árvore Habito: Árvore",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"134","2021-03-25 13:52:51-03","UNIVILLE","JOI","12640","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","A. Sobral","Schmoeller, F","272","2011","11","01","Brasil","Santa Catarina","Joinville","Área de preservação na Rua dos Franceses.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI012640","JOI012640","2012","01","01","; HABITAT: borda da mata; HABITO: Árvore",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"135","2021-03-25 13:52:51-03","UNIVILLE","JOI","6088","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Vieira, F.C.S.","Emir Dias",NA,"1999","08","10","Brasil","Santa Catarina","Joinville","Estrada da Covanca.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"JOI006088","JOI006088","2018","03","01","Museu Botânico Municipal - Herbário Joinville - 171",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"136","2021-03-25 13:52:51-03","UNIVILLE","JOI","14843","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Vieira, F.C.S","Melo-Júnior, J.C.F.","1162",NA,NA,NA,"Brasil","Santa Catarina","São Francisco do Sul","Parque do Acaraí.","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI014843","JOI014843 JOI014843_1","1905","07","10",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:35:29-03","UEFS","HUEFS","18474","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand",NA,"Silva, J.M.","1276","1993","10","29","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUEFS0018474","HUEFS0018474",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,"30514","auto","Rosanae",NA,NA,NA,NA,NA
"138","2019-10-07 09:35:29-03","UEFS","HUEFS","5019","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand",NA,"Kummrow, R.","2330","1983","09","30","Brasil","Paraná","Garuva",NA,NA,NA,NA,NA,NA,NA,"HUEFS0005019","HUEFS0005019",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"139","2019-10-07 09:35:29-03","UEFS","HUEFS","87088","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand",NA,"Klein, R.","1606","1955","09","29","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HUEFS0087088",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"Isótipo","27253","auto","Rosanae",NA,NA,NA,NA,NA
"140","2019-10-07 09:35:29-03","UEFS","HUEFS","67731","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand",NA,"Hatschbach, G.","73831","2002","09","25","Brasil","Paraná","Guaraqueçaba","Tagaçaba, arredores.","-48.3288993835449","-25.3066997528076",NA,NA,"10","20","HUEFS0067731","HUEFS0067731",NA,NA,NA,"Floresta da beira do rio.","Angiospermae","Myrtales",NA,NA,NA,"37295","auto","Rosanae",NA,NA,NA,NA,NA
"141","2015-03-07 09:00:10-03","F","FMNH-SEEDPLANTS","V0106102F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106102F","V0106102F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"142","2015-03-07 09:00:10-03","F","FMNH-SEEDPLANTS","V0106103F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106103F","V0106103F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"143","2015-03-07 09:00:10-03","F","FMNH-SEEDPLANTS","V0106104F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0106104F","V0106104F_01",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"144","2018-05-14 16:34:55-03","F","FMNH-SEEDPLANTS","V0349047F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,"RRC ID Flag","P. Dusén","13643","1911","12","28","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0349047F","V0349047F_01 V0349047F_02",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"13643",NA
"145","2018-05-14 17:33:13-03","F","FMNH-SEEDPLANTS","V0349048F","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii",NA,"RRC ID Flag","G. G. Hatschbach","46825","1983","9","8","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0349048F","V0349048F_01 V0349048F_02",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"46825",NA
"146","2019-02-27 14:02:59-03","UFSJ","HUFSJ","5690","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M","Brotto, ML; et al.","1313","2013","07","18","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato, trilha do pico.","-48.305833","-25.14","-48.305833","-25.14","810","810","HUFSJ005690",NA,"2013",NA,NA,"Árvore de 8m, frutos verdes. Floresta Ombrófila Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-02-27 14:02:59-03","UFSJ","HUFSJ","6345","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M","Kuniyoshi, YS; Nogueira, AC","5607","1995","09","15","Brasil","Paraná","Paranaguá","Fazenda Herbert Barkman. Floresta Ombrófila Densa Aluvial.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUFSJ006345",NA,"2014",NA,NA,"Árvore, botões florais e flores alvas.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"148","2019-02-27 14:02:59-03","UFSJ","HUFSJ","6288","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Hatschbach, G","Kuniyoshi, YS; Svolenski, AC; Tiepolo, G","5649","1995","11","23","Brasil","Paraná","Paranaguá","Fazenda Herbert Barkman. Próximo ao Rio Cacheirinha.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUFSJ006288",NA,NA,NA,NA,"Árvore de 10m na planície litorânea. Frutos verdes.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"149","2020-11-04 17:30:01-03","UEM","HUEM","5869","S","Plantae","Myrtaceae","Myrceugenia","reitzii","Myrceugenia reitzii","D.Legrand","Sobral, M","Barreto, KD; Fernandes, GD; Vitti, FX","1908","1994","01","26","Brasil","São Paulo","Iporanga","Mata Atlântica; borda.","-48.571667","-24.418056","-48.571667","-24.418056",NA,NA,"HUEM000008896","HUEM000008896","2009","08","01","Árvore, 5m de aalt.; frutos imaturos de col. verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
