"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"109","2021-03-25 13:52:50-03","UNIVILLE","JOI","5248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","M.E.G. Sobral","2007","07","19","F.C.S. Vieira",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Sambaqui Guaira.","-48.8456001281738","-26.3043994903564",NA,NA,"15","15","JOI005248","JOI005248",NA,NA,"1929",NA,NA,"Da6ta de coleta: VI.2007; HABITO: Árvore; TIPO VEGETACIONAL: FODTB","37150","auto",NA,NA,NA,NA
"110","2021-03-25 13:52:50-03","UNIVILLE","JOI","5033","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","F.C.S. Vieira","2006","02","14","F.C.S. Vieira","2006","02","13","Brasil","Santa Catarina","Joinville","Sambaqui Guaíra.","-48.8456001281738","-26.3043994903564",NA,NA,"20","20","JOI005033","JOI005033",NA,NA,"1643",NA,NA,"; HABITAT: planície aluvial; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","37150","auto",NA,NA,NA,NA
"111","2021-03-25 13:52:50-03","UNIVILLE","JOI","7512","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sevegnani, L.","2007","04","19","Sevegnani, L.","2007","03","30","Brasil","Santa Catarina","São Bento do Sul","CEPA.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI007512","JOI007512",NA,NA,NA,NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","23090","auto",NA,NA,NA,NA
"112","2019-10-07 09:35:20-03","UEFS","HUEFS","80353","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0080353",NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA
"113","2019-10-07 09:35:20-03","UEFS","HUEFS","76619","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Rodrigues, R.R.","1995","09","04","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.36","-24.602778","48W21'36''","24S36'10''",NA,NA,"HUEFS0076619","HUEFS0076619","Angiospermae","Myrtales","227",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"114","2019-10-07 09:35:20-03","UEFS","HUEFS","9840","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","M.Sobral","1997","02",NA,"Ribas, O.S.","1989","06","15","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HUEFS0009840","HUEFS0009840","Angiospermae","Myrtales","133",NA,NA,NA,"17116","auto","Rosanae",NA,NA,NA
"115","2019-09-04 18:47:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"4562","South America",NA,NA,NA,NA,"Dicotyledoneae","Possible type",NA,NA
"116","2019-01-23 11:00:28-02","F","FMNH-SEEDPLANTS","V0065272F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065272F","V0065272F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA
"117","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2333","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","2011",NA,NA,"Meyer, FS","2008","05","18","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"HUFSJ002333",NA,NA,NA,"701",NA,NA,"Arbusto 3,5m de altura, coletado no sub-bosque de floresta de regeneração (Floresta ombrófila densa montana). Flores com odor agradável, e com pétalas brancas.",NA,NA,NA,NA,NA,NA
"118","2019-12-20 18:46:41-03","UFSJ","HUFSJ","8893","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","2016",NA,NA,"Couto, DR; Favoreto, FC; Souza, FB","2010","10","04","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama: Alto Canta Galo.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,"HUFSJ008893",NA,NA,NA,"1684",NA,NA,"Arbusto, ca. 2m de altura, flors albas. Vegetando em matinha de galeria.","35694","auto",NA,NA,NA,NA
"119","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2814","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Folli, DA","2004","07","20","Folli, DA","2004","07","20","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ002814",NA,NA,NA,"4884",NA,NA,"Porte arbóreo, fruto maduro amarelo, fruto imaturo verde, fuste cilindrica, superficie da casca áspera, altura total 22m, altura da fuste 13m, diâmetro da copa 6m.","48094","auto",NA,NA,NA,NA
"120","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2813","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Folli, DA","2004","04","16","Siqueira, GS","2004","04","14","Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ002813",NA,NA,NA,"83",NA,NA,"Porte arbóreo, fruto imaturo verde, fuste cilindrica, superficie da casca áspera, altura total 12m, altura da fuste 7m, diâmetro da copa 4m.","48094","auto",NA,NA,NA,NA
"121","2019-02-27 14:02:53-03","UFSJ","HUFSJ","2812","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Folli, DA","1994","05","03","Folli, DA","1994","05","03","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Na parcela A1, Bloco A, produção sustentada.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUFSJ002812",NA,NA,NA,"2296",NA,NA,"Porte arbóreo, botão branco, flor branca, fuste cilindrica, superficie da casca áspera, altura total 26m, altura da fuste 16m, diâmetro da copa 7m.","48094","auto",NA,NA,NA,NA
"122","2019-02-27 14:02:53-03","UFSJ","HUFSJ","5099","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","2013",NA,NA,"Zipparro, VB","1996","07","12","Brasil","São Paulo","Rio Claro","Parque Intervales, Base Saibadela.","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"HUFSJ005099",NA,NA,NA,"1526",NA,NA,"Árvore com aproximadamente 10m, frutos imaturos são verdes, maduros quando vermelhos.","21773","auto",NA,NA,NA,NA
"123","2019-11-13 16:04:53-03","UNISANTA","HUSC","4165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Mazine, F.F.",NA,NA,NA,"Souza, J.P.; Miyagi, P.H.; Zandoval, J.A.","1995","02","14","Brasil","São Paulo","Barra do Turvo","10km de Barra do Turvo em direção a Pariquera-açú.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"59",NA,NA,"Árvore ca 5,0m de alt. Flores creme.","38172","auto",NA,NA,NA,NA
"124","2019-11-13 16:04:53-03","UNISANTA","HUSC","10115","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Mazine, F.F.",NA,NA,NA,"Moraes, P.L.R.; Lima, H.C.; Farias, D.S.","1994","04","24","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"960",NA,NA,"Arvoreta, ca 8m alt., frutos verdes, tronco sem escamas, peciolos vermelhos","27904","auto",NA,NA,NA,NA
"125","2020-11-04 17:29:59-03","UEM","HUEM","11058","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","2002",NA,NA,"W. Maschio; Soares, A","1999","05","19","Brasil","Paraná","Campina Grande do Sul","Coleta na Chácara de A.J. Baggio","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"HUEM000008530","HUEM000008530",NA,NA,"306",NA,NA,NA,"55154","auto",NA,NA,NA,NA
"126","2020-11-04 17:29:59-03","UEM","HUEM","10909","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","1999","04","02","Rotta, E","1980","05","16","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000008534","HUEM000008534",NA,NA,"175",NA,NA,"Floresta Ombrófila Mista Montana.","13536","auto",NA,NA,NA,NA
"127","2019-07-02 15:56:08-03","UEM","HUEM","7035","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Mazine, F.F. in dup.ESA","2014","11","28","Pedro L.R. de Moraes; H.C.Lima; D.S.Farias","1994","04","24","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008532","HUEM000008532",NA,NA,"960",NA,NA,"Arvoreta; ca. 8m alt.; frutos verdes; tronco sem escamas; pecíolos vermelhos","27904","auto",NA,NA,NA,NA
"128","2020-11-04 17:29:59-03","UEM","HUEM","10241","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Kawasaki, M.L. in dup.ESA","2014","11","28","Moraes, PLR","1993","01","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Subosque","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008533","HUEM000008533",NA,NA,"777",NA,NA,"Árvore ca. 4m de alt.; tronco liso; botões esbranquiçados","27904","auto",NA,NA,NA,NA
"129","2020-11-04 17:29:59-03","UEM","HUEM","6146","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","M. Sobral in dup.RB","2014","11","24","Moraes, PLR; Lima, HC; Diniz, CC; Farias, DS","1994","04","21","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUEM000008531","HUEM000008531",NA,NA,"908",NA,NA,"Arvoreta ca. de 5 m de altura; sub-bosque; com botões brancos; tronco sem escamas","27904","auto",NA,NA,NA,NA
"130","2020-11-12 17:01:54-03","UEL","FUEL","54652","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Daniel, V",NA,NA,NA,"Roher, D; Daniel, V; Felitto, G","2013","07","04","Brasil","Paraná","Tijucas do Sul","APA da Guaratuba","-49.073889","-25.793056","-49.073889","-25.793056",NA,NA,"FUEL010447",NA,"Tracheophyta","Myrtales","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-12 17:01:54-03","UEL","FUEL","27639","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","1999","04","02","Rotta, E","1980","05","16","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL010446",NA,"Tracheophyta","Myrtales","175",NA,NA,NA,"13536","auto",NA,NA,NA,NA
"132","2020-11-12 17:01:54-03","UEL","FUEL","52024","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Barboza, E","2011",NA,NA,"Barboza, E; Silva, JM; Felitto, G","2011","08","27","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá, floresta ombrófila mista","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL010449",NA,"Tracheophyta","Myrtales","3120",NA,NA,NA,"56988","auto",NA,NA,NA,NA
"133","2020-11-12 17:01:54-03","UEL","FUEL","38565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M","2003","02",NA,"Rodrigues, RR; et al.","1995","09","04","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"FUEL010448",NA,"Tracheophyta","Myrtales","227",NA,NA,NA,"38804","auto",NA,NA,NA,NA
"134","2019-10-03 10:04:13-03","UFSCar","SORO","7696","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","F.F.Mazine",NA,NA,NA,"Souza, J.P.; Miyagi, P.H.; Zandoval, J.A.","1995","02","14","Brasil","São Paulo","Barra do Turvo","10km de Barra do Turvo em direção a Pariquera-açú.","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,NA,NA,NA,NA,"59",NA,NA,"Árvore ca 5,0m alt. Flores creme.","38172","auto",NA,NA,NA,NA
"135","2019-10-03 10:04:13-03","UFSCar","SORO","3289","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,NA,"1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, base São Pedro. Mata. Trilha do Rio","-47.382889",NA,"47°22'58,4W","22,79°74'97'S",NA,NA,NA,NA,NA,NA,"503",NA,NA,"Árvore, frutos verdes.",NA,NA,NA,NA,NA,NA
"136","2019-10-03 10:04:13-03","UFSCar","SORO","1230","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Souza V.C.; Duarte A.R., Rando J.G., Ferreira M.P.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.924722","-24.169139","47°55'29''W","24°10'8,9''S",NA,NA,NA,NA,NA,NA,"29355",NA,NA,"Árvore nº 51900.",NA,NA,NA,NA,NA,NA
"137","2019-10-03 10:04:13-03","UFSCar","SORO","3290","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,NA,"1994","08","02","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, base São Pedro. Mata. Trilha do Rio","-41.840556","-23.515556","41°50'26W","23°30'56''S",NA,NA,NA,NA,NA,NA,"502",NA,NA,"Árvore ca. 5m de altura., frutos carnosos, roxos a negros, única semente.",NA,NA,NA,NA,NA,NA
"138","2019-10-03 10:04:13-03","UFSCar","SORO","4957","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Rodrigues, R.R.; Souza, V.C.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F., Sanches, I.D.; Paiva, G.A.; Campos, L.M.; Dias, A.S.; Pereira, V.; Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","1995","09","04","Brasil","São Paulo","Município de Eldorado","Cachoeira do Sapatu.","-48.36","-24.602778","48°21'36W","24°36'10S",NA,NA,NA,NA,NA,NA,"231",NA,NA,"Árvore 4m alt., casca externa branca. Flores velhas, frutos vermelhos, beira do rio.",NA,NA,NA,NA,NA,NA
"139","2019-10-03 10:04:13-03","UFSCar","SORO","4956","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Rodrigues, R.R.; Souza, V.C.; Arzolla, F.A.R.P.; Ivanauskas, N.M.; Souza, J.P.; Scalon, V.R.; Farah, F.T.; Mazine, F.F., Sanches, I.D.; Paiva, G.A.; Campos, L.M.; Dias, A.S.; Pereira, V.; Cordeiro, L.E.; Rodrigues, A.G.; Guskuma, M.","1995","09","04","Brasil","São Paulo","Município de Eldorado","Cachoeira do Sapatu.","-48.36","-24.602778","48°21'36W","24°36'10S",NA,NA,NA,NA,NA,NA,"277",NA,NA,"Árvore 4m alt. Frutos pretos e vermelhos.",NA,NA,NA,NA,NA,NA
"140","2019-10-03 10:04:13-03","UFSCar","SORO","4960","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Kawasaki, M.L.; Kirizawa, M.; Sugiyama, M.","1995","04","26","Brasil","São Paulo","Município de Guapiara","Fazenda Intervales. Base do Carmo. Trilha da Bocaina. Subosque fechado.","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"684",NA,NA,"Árvore, ca 5m alt. Flores brancas.","20045","auto",NA,NA,NA,NA
"141","2020-08-20 14:58:16-03","UFSC","FLOR","64312","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Brotto, M.L.","2013","10","29","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.","2013","10","15","Brasil","Paraná","Morretes","Capituva. Coordenadas: WGS84.","-48.828056","-25.460833","48º49'41''W","25º27'39''S","25","25","FLOR0064312","FLOR0064312",NA,"Myrtales","8402",NA,NA,"Árvore 6m. Flor alvacenta.",NA,NA,NA,NA,NA,NA
"142","2020-08-20 20:40:26-03","UFSC","FLOR","4634","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Legrand, C.D.","1976",NA,NA,"Reitz, R.; Klein, R.M.","1954","09","30","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim.","-48.9328002929688","-26.7206001281738",NA,NA,"400","400","FLOR0004634",NA,NA,"Myrtales","2142",NA,NA,"arvoreta, Fruto Maduro, vermelho, 5m altura. Isotypus de Eugenia floscellus.Exemplar único","16079","auto",NA,"Isotypus",NA,NA
"143","2021-03-04 15:45:24-03","IF","SPSF","16696","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema",NA,NA,NA,NA,NA,"G. Hatschbach & J.M.Silva",NA,NA,NA,"Brasil","PR","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","54113","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","25228","auto","Magnoliopsida",NA,NA,NA
"144","2021-03-04 15:45:24-03","IF","SPSF","47077","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira",NA,NA,NA,"Brasil","SP","Sete Barras","Parque Estadual de Carlos Botelho","-47.924722","-24.199722",NA,NA,"350","450",NA,NA,"Magnoliophyta","Myrtales","29355","América do Sul",NA,"COLETA: Árvore nº 51900 (Parcela PECB - Outra numeração 234).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,"Magnoliopsida",NA,NA,NA
"145","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,"Napaea; HABITAT: Napaea",NA,NA,NA,NA,NA,NA
"146","2021-02-08 12:43:52-03","UFRGS","ICN","178524","S","Plantae","Myrtaceae","Eugenia","cf. platysema","Eugenia cf. platysema","O. Berg","Kawasaki, ML","1999",NA,NA,"Zipparro, VB","1996","07","12","Brasil","SP","Sete Barras","Parque Intervales-Base Saibadela, Trilha Azul, ponto 10","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"1526","América do Sul",NA,"árvore com ca. 10 m, frutos imaturos são verdes, maduros são vermelhos","34059","auto",NA,NA,NA,NA
"147","2021-02-08 12:43:52-03","UFRGS","ICN","083523","S","Plantae","Myrtaceae","Eugenia","cf. platysema","Eugenia cf. platysema","O. Berg","Sobral, M","1987","05",NA,"Oliveira, PI; Cordeiro, J","1985","05","30","Brasil","PR","Morretes","Véu da Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"913","América do Sul",NA,"Árvore 5m, botões albos; Interior da mata pluvial","30514","auto",NA,NA,NA,NA
"148","2021-02-08 12:43:55-03","UFRGS","ICN","120728","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Sobral, M","1995",NA,NA,"Sobral, M; Sevegnani, L","1995","09",NA,"Brasil","SC","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"7998","América do Sul",NA,"Mata atlântica. Arvoreta 4m, em interior de mata; estéril.","34291","auto",NA,NA,NA,NA
"149","2021-02-08 12:43:55-03","UFRGS","ICN","090162","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Sobral, M",NA,NA,NA,"Ribas, OS; Cordeiro, J","1989","06","15","Brasil","PR","Quatro Barras","Estrada da Graciosa entrada para Morro 7","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"133","América do Sul",NA,"Arbusto 3m; flores alvas.; Mata pluvial.","17116","auto",NA,NA,NA,NA
"150","2021-02-08 12:43:55-03","UFRGS","ICN","090276","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Sobral, M","2002",NA,NA,"Sobral, M; et al.",NA,NA,NA,"Brasil","PR","Quatro Barras","Trilha dos Jesuítas","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"6224","América do Sul",NA,"Arvoreta 4m.; Em interior de mata litorânea.","17116","auto",NA,NA,NA,NA
"151","2021-02-08 12:43:55-03","UFRGS","ICN","083563","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Sobral, M","1987","04",NA,"Oliveira, PI","1985","09","17","Brasil","PR","São José dos Pinhais","Col Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"922","América do Sul",NA,"Frutos imaturos. Árvore 5m; Da mata","45291","auto",NA,NA,NA,NA
"152","2021-02-08 12:43:55-03","UFRGS","ICN","002804","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Sobral, M",NA,NA,NA,"Reitz, R; Klein, RM","1958","04","17","Brasil","SC","Joinville","estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"650","650",NA,NA,"Dicotyledon",NA,"6670","América do Sul",NA,"Árvore, 10m de altura; flor branca. Lenho na xiloteca.; Mata.","37150","auto",NA,NA,NA,NA
"153","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","74264","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg",NA,NA,NA,NA,"Longhi","1977","07",NA,"Brasil","Rio Grande do Sul","Canoas","Ilha das Garças","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"HAS0074264",NA,"Magnoliophyta",NA,"s.n.",NA,NA,"Na beira do rio. Em capoeira. Arvoreta Estéril.","8037","auto",NA,NA,NA,NA
"154","2020-08-26 10:49:59-03","MCN-FZBRS","HAS","73713","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O. Berg","Legrand, D.","1961",NA,NA,"Klein, R.","1955","04",NA,"Brasil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HAS0073713",NA,"Magnoliophyta",NA,"1295",NA,NA,"Mata, árvore, frutos maduros e vermelhos.","27253","auto",NA,NA,NA,NA
"155","2019-11-21 10:11:36-03","IBt","SP","321751","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Mazine, FF","2006","07",NA,"Leitão Filho, HF; et al.","1995","02","14","Brasil","São Paulo","Jacupiranga","Parque Estadual de Jacupiranga, Mata atlântica de planície","-48.414889","-24.962361","-48.414889","-24.962361",NA,NA,"SP057058","SP057058",NA,NA,"33430",NA,NA,"Árvore 6m alt., flores brancas",NA,NA,NA,NA,NA,NA
"156","2019-11-21 10:11:36-03","IBt","SP","321743","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Mazine, FF","2017","07","25","Rodrigues, RR; et al.","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Núcleo da Caverna do Diabo, trilha do Abismo, mata atlântica de encosta","-48.400333","-24.638139","-48.400333","-24.638139",NA,NA,"SP057057","SP057057",NA,NA,"191",NA,NA,"Árvore 5m alt., casca externa branca, frutos negros",NA,NA,NA,NA,NA,NA
"157","2019-11-21 10:11:36-03","IBt","SP","321745","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M",NA,NA,NA,"Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT; Ma","1995","09","04","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.36","-24.602778","-48.36","-24.602778",NA,NA,"SP057055","SP057055",NA,NA,"231",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 10:11:36-03","IBt","SP","321746","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Sobral, M",NA,NA,NA,"Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT; e","1995","09","04","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.36","-24.602778","-48.36","-24.602778",NA,NA,"SP057056","SP057056",NA,NA,"227",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 10:11:36-03","IBt","SP","321752","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Mazine, FF",NA,NA,NA,"Souza, JP; Miyagi, PH; Zandoval, JA","1995","02","14","Brasil","São Paulo","Barra do Turvo","10km da Barra do Turvo em direção a Pariquera Açu","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"SP028641","SP028641",NA,NA,"59",NA,NA,"Árvore ca. 5m alt., flores creme","38172","auto",NA,NA,NA,NA
"160","2019-11-21 10:11:36-03","IBt","SP","276909","S","Plantae","Myrtaceae","Eugenia","platysema","Eugenia platysema","O.Berg","Mazine, FF","2017","07","25","Kawasaki, ML; Kirizawa, M; Sugiyama, M","1995","04","26","Brasil","São Paulo","Guapiara","Fazenda Intervales, Base do Carmo, trilha da Bocaina, subosque fechado","-48.5299987792969","-24.1800003051758",NA,NA,NA,NA,"SP057060","SP057060",NA,NA,"684",NA,NA,"Árvore ca. 5m alt., flores brancas","20045","auto",NA,NA,NA,NA
