"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"52","2020-11-04 11:03:58-03","ESALQ","ESA","17600","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Moura, R.",NA,NA,NA,"Miyagi, P.H. Ivanauskas, N.M.; Leite, E.C.; Silva, I.C.; Ettori Jr., O.; Fernandes, G.D.","1994","09","08","Brasil","São Paulo","Cananéia","BLOQUEADO","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Folhas com manchas e base vermelha. Fruto seco. Brácteas rosa internamente. Brácteas da inflorescência vermelhas.","ESA017600","ESA017600","169.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:03:58-03","ESALQ","ESA","75506","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Souza, F.M.; Duarte, A.R.; Sampaio, D.; Bernhardt, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2001","04","18","Brasil","São Paulo","Itanhaém","BLOQUEADO","-46.7799987792969","-24.1800003051758",NA,NA,"5","5","Epífita. Pedúnculo vermelho, flores amarelas.","ESA075506","ESA075506_1 ESA075506_2","239.0","26998","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:03:58-03","ESALQ","ESA","79834","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Gomes, S.M.","2002","04","30","Farias, R.; Rolim, S.G.; Uliana, V.L.C.R.; Righi, C.A.; Scaramuzza, C.A.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","22","Brasil","São Paulo","Sete Barras","BLOQUEADO","-47.9199981689453","-24.3799991607666",NA,NA,"300","300","Epífita sobre árvore a 4 m. Brácteas da inflorescência vermelha; brácteas florais amarelas; cálice e corola amarelos.","ESA079834","ESA079834","683.0","34059","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-07 08:35:27-03","MN","R","193004","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1954",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010016827",NA,"544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-07 08:35:27-03","MN","R","193006","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1954","01",NA,"Brasil","Santa Catarina","Torres",NA,NA,NA,NA,NA,NA,NA,NA,"R010016844","R010016844 R010016844_1 R010016844_2","534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-07 08:35:27-03","MN","R","239928","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Kessous, I.M.","2018","04","28","Kessous, I.M. 341; Pinto, A.R. & Picanço, W.","2018","04","28","Brasil","Santa Catarina","Ilhota","Estrada para o Morro do Baú.","-48.9275","-26.781389","48°55'39W","26°46'53S",NA,NA,NA,"R010071876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-07 08:35:27-03","MN","R","32523","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Foster, M.B.","1939","08","30","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010016833",NA,"427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-07 08:35:27-03","MN","R","32525","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Foster, M.B.","1939","08","30","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010016832",NA,"429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-07 08:35:27-03","MN","R","46300","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Dusén, P.K.H.",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"R010016815",NA,"4357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-07 08:35:27-03","MN","R","233028","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Kessous, I.M.","2015","05","11","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"R010045388",NA,"243","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-07 08:35:27-03","MN","R","46321","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Dusén, P.K.H.","1904","04","06","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"R010016819",NA,"4357","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-07 08:35:27-03","MN","R","234322","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Kessous, I.M.","2018","04","26","Kessous, I.M. 333; Pinto, A.R. & Picanço, W.L.","2018","04","26","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"R010052218",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-07 08:35:27-03","MN","R","233052","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Kessous, I.M.","2015","05","09","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"R010044097",NA,"237","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-07 08:35:27-03","MN","R","104684","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010016829",NA,"2833","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-07 08:35:27-03","MN","R","107536","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952","07",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010016830",NA,"3365","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-07 08:35:27-03","MN","R","104680","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952","06",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010016839",NA,"2837","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-07 08:35:27-03","MN","R","107549","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952","07",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010016840",NA,"3348","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-07 08:35:27-03","MN","R","107534","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952","07",NA,"Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"R010016826",NA,"3368","20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-07 08:35:27-03","MN","R","104677","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016836",NA,"2831","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-07 08:35:27-03","MN","R","104678","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016828",NA,"2835","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-07 08:35:27-03","MN","R","104679","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016835","R010016835","2834","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-07 08:35:27-03","MN","R","104681","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016837",NA,"2838","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-07 08:35:27-03","MN","R","104682","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016816",NA,"2832","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-02-07 08:35:27-03","MN","R","104683","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952",NA,NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016838",NA,"2836","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-07 08:35:27-03","MN","R","107523","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Vidal, J.","1952","07",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"R010016834",NA,"3330","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-07 08:35:27-03","MN","R","214720","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Santos, A.S.","2010","01","27","Brasil","Santa Catarina","Angelina",NA,"-48.9852981567383","-27.5685997009277",NA,NA,NA,NA,NA,"R010016812",NA,NA,"25961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-07 08:35:27-03","MN","R","214737","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Gasper, A.L.","2009","08","11","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"R010016842",NA,"2251","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-07 08:35:27-03","MN","R","102857","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Smith, L.B.","1952","03","21","Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"R010016831","R010016831","6298","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-07 08:35:27-03","MN","R","214723","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Santos, A.S.","2009","08","17","Brasil","Santa Catarina","Canelinha",NA,"-48.7677993774414","-27.2649993896484",NA,NA,NA,NA,NA,"R010016814",NA,NA,"15006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-07 08:35:27-03","MN","R","214722","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Cadorin, T.J.","2010","04","07","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"R010016823",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-07 08:35:27-03","MN","R","214724","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Schimitt, J.L.","2009","09","30","Brasil","Santa Catarina","Garuva",NA,"-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"R010016822",NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-07 08:35:27-03","MN","R","214718","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Verdi, M.","2010","06","10","Brasil","Santa Catarina","Paulo Lopes",NA,"-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"R010016820",NA,"4963","23385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-07 08:35:27-03","MN","R","214738","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Schimitt, J.L.","2010","03","16","Brasil","Santa Catarina","Presidente Nereu",NA,"-49.3903007507324","-27.2772006988525",NA,NA,NA,NA,NA,"R010016841","R010016841","1653","21642","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-07 08:35:27-03","MN","R","214721","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Verdi, M.","2010","01","28","Brasil","Santa Catarina","Siderópolis",NA,"-49.4244003295898","-28.5977993011475",NA,NA,NA,NA,NA,"R010016821",NA,NA,"23427","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-07 08:35:27-03","MN","R","214715","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Verdi, M.","2010","01","27","Brasil","Santa Catarina","Treviso",NA,"-49.4575004577637","-28.5156002044678",NA,NA,NA,NA,NA,"R010016843",NA,NA,"11745","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-07 08:35:27-03","MN","R","193804","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Ivanauskas, N.M.","1996","06","22","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"R010016818",NA,"1559","17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-07 08:35:27-03","MN","R","214725","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Bernacci, L.C.",NA,NA,NA,"Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"R010016817",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-07 08:35:27-03","MN","R","214719","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Silva, M.R.","1994","05","11","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"R010016813",NA,"887","41034","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-07 08:35:27-03","MN","R","192134","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Rodrigues, P.","1997","05",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"R010016824",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-07 08:35:27-03","MN","R","225083","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Costa, A.","2016","07","18","Neves, B.F.S.; Almeida, M.C. & Junior, R.L.C.","2015","02","03","Brasil","Rio de Janeiro","Paraty","Fazenda São Gonçalo","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,NA,"R010010878",NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-07 08:35:27-03","MN","R","225082","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Costa, A.","2016","07","18","Neves, B.F.S.; Almeida, M.C. & Junior, R.L.C.","2015","02","04","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar- Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"R010010877",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-07 08:35:27-03","MN","R","192105","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren",NA,NA,NA,NA,"Valente, A.","1997","06","26","Brasil","São Paulo","Ubatuba","Picinguaba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"R010016825",NA,"15","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-27 13:25:17-03","IAP","PACA-AGP","111093","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","D.Becker et al",NA,NA,NA,"D.Becker et al","2011","09","01","Brasil","RS","Arroio do Sal","Rondinha, Parque Tupancy","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"Habitat: floresta de restinga Hábito: epífita","PACA111093",NA,NA,"15157","auto","Magnoliophyta","Bromeliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"95","2019-08-27 13:25:17-03","IAP","PACA-AGP","92425","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","M. Haussen","1988","08","02","M. Haussen","1988","01","20","Brasil","RS","Capão da Canoa","Perto do Morro Alto.","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"Com flores amarelas, não freqüentes.Espécie confirmada por T. Strehl em 20.06.1996. Habitat: Na mata paludosa. Hábito: erva epífita","PACA092425",NA,NA,"15808","auto","Magnoliophyta","Bromeliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"96","2019-08-27 13:25:17-03","IAP","PACA-AGP","92426","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","M. Haussen",NA,NA,NA,"M. Haussen","1988","11","08","Brasil","RS","Capão da Canoa","Próximo ao Morro Alto.","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"Paludosa com flores. Espécie confirmada por T. Strehl em 10.06.1998. HASU 775. Habitat: Na mata. Hábito: erva epífita","PACA092426",NA,NA,"15808","auto","Magnoliophyta","Bromeliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"97","2019-08-27 13:25:17-03","IAP","PACA-AGP","117834","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Cunha, S.","2012","03","01","Cunha, S.","2012","01","21","Brasil","RS","Três Cachoeiras",NA,"-49.913158","-29.417928","49º54'47.37''W","29º25'04.54''S",NA,NA,"Hábito: epífita","PACA117834",NA,NA,NA,NA,"Magnoliophyta","Bromeliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"98","2019-08-27 13:25:17-03","IAP","PACA-AGP","45531","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","Teresia Strehl","1996","10","16","Rambo, B.","1950","01","30","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: In araucarieto ad arbores. Fenofase: fruto maturo","PACA045531",NA,NA,"76715","auto","Magnoliophyta","Bromeliales",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"99","2019-11-21 14:33:02-03","UFJF","CESJ","13363","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E. Morren","G. Martinelli","1989","06","13","L. Krieger","1974","07","26","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Na mata de restinga. Flores passadas, folhas com base avermelhada.","CESJ013363",NA,"CESJ13363","41937","auto","Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"100","2019-08-20 09:59:18-03","UNICAMP","UEC","104018","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","2001","08","27","Moraes, MD","1996","02","28","Brazil","São Paulo","Ubatuba","Picinguaba","-44.833333","-23.35","-44.833333","-23.35",NA,NA,"flor, Epífita, base das folhas arroxeadas, eixo da inflorescência vermelho, brácteas e flores amarelas.","UEC043297","UEC043297","298",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-20 09:59:18-03","UNICAMP","UEC","121350","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Souza, FM; Souza, VC; Sampaio, D; Rodrigues, RR; Tamashiro, JY; Duarte, AR; Bernhardt, R","2001","04","18","Brazil","São Paulo","Itanhaém","Loteamento Maramba II","-46.922222","-24.230833","-46.922222","-24.230833","5","10","flor, Epífita. Pedúnculo vermelhos, flores amarelas. Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense Cambess.) em alguns trechos.","UEC043303","UEC043303","239",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-20 09:59:18-03","UNICAMP","UEC","138753","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","2003",NA,NA,"Breier, TB; Budke, JC","2002","08","18","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras.","-47.916667","-24.166667","-47.916667","-24.166667",NA,NA,NA,"UEC043315","UEC043315","474",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-08-20 09:59:18-03","UNICAMP","UEC","143707","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Meireles, JE; Firetti, F; Kubota, U; Obando, S; Furtado, AG; Ávila-Jr, R","2005","03","26","Brazil","São Paulo","Ariri",NA,NA,NA,NA,NA,NA,NA,"Epífita sobre mangueira. Folhas com manchas vermelhas. Brácteas da inflorescência vermelhase brácteas da flores amarelas. Eixo da inflorescência avermelhado.","UEC043309","UEC043309","256",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:19:09-03","UNICAMP","UEC","177126","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Araújo, AC; Fischer, EA","1995","02","16","Brazil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Mata Atlântica","UEC100255","UEC100255","33549",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:19:09-03","UNICAMP","UEC","177133","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"Araújo, AC; Fischer, EA","1995","03",NA,"Brazil","São Paulo","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"Mata Atlântica","UEC100261","UEC100261","33555",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-08-20 09:59:18-03","UNICAMP","UEC","90304","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Costa, A","1998","06",NA,"Leitão Filho, HF","1995","02","07","Brazil","São Paulo","Pariquera-Açu","Estrada para Cananéia","-47.858333","-24.879444","-47.858333","-24.879444",NA,NA,"flor, Terrestre. Brácteas escapais veres com bainha vermelha. Flores em botão, esverdeadas.","UEC043305","UEC043305","32856",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-08-20 09:59:18-03","UNICAMP","UEC","90305","S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren","Wanderley, MDGL","1998","06","24","Leitão Filho, HF","1995","02","11","Brazil","São Paulo","IIha Comprida",NA,"-47.916389","-25.191667","-47.916389","-25.191667",NA,NA,"flor, Epífita, folhas verdes com pintas vináceas, bainha roxa, escapo e brácteas escapais vermelhas, brácteas florais e sépalas amarelas, pétalas amarelas, flores em botão.","UEC043304","UEC043304","33234",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-08-20 09:59:18-03","UNICAMP","UEC",NA,"S","Plantae","Bromeliaceae","Vriesea","rodigasiana","Vriesea rodigasiana","E.Morren",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
