"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","occurrenceRemarks","identifiedBy","recordedBy","recordNumber","country","stateProvince","county","locality","individualCount","yearIdentified","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","continentOcean","preparationType","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"102","2019-06-27 10:24:00-03","UFES","VIES","40445","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","R.T. Valadares","1362","Brasil","Espírito Santo","Vila Velha","APP Lagoa Encantada, Morro do Carcará.",NA,"2015","-40.2924995422363","-20.3297004699707","27156","auto","2015","05","03",NA,NA,"VIES040445","VIES040445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-09-27 18:03:37-03","UFES","VIES","10258","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Zambom, O.; Fraga, C.N. & Canal, M.","217","Brasil","Espírito Santo","Vila Velha","Interlagos.",NA,"2007","-40.2924995422363","-20.3297004699707","27156","auto","1996","01","03",NA,NA,"VIES010258","VIES010258",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"104","2019-09-27 18:03:37-03","UFES","VIES","10259","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Zambom, O.; Sá, F.S.","30","Brasil","Espírito Santo","Vila Velha","Interlagos.",NA,"2007","-40.2924995422363","-20.3297004699707","27156","auto","1995","08","08",NA,NA,"VIES010259","VIES010259",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"105","2019-09-27 18:03:37-03","UFES","VIES","10261","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Pereira, O.J.","5430","Brasil","Espírito Santo","Vila Velha","Interlagos.",NA,"2007","-40.2924995422363","-20.3297004699707","27156","auto","1995","06","01",NA,NA,"VIES010261","VIES010261",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"106","2020-04-27 16:08:42-03","UFES","VIES","9162","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1161","Brasil","Espírito Santo","Vila Velha","Jacarenema.",NA,"2010","-40.2924995422363","-20.3297004699707","27156","auto","2010","03","15",NA,NA,"VIES009162","VIES009162",NA,NA,NA,"03","15",NA,NA,NA,NA,NA,NA,NA
"107","2020-04-27 16:08:42-03","UFES","VIES","9107","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1162","Brasil","Espírito Santo","Vila Velha","Jacarenema.",NA,"2010","-40.2924995422363","-20.3297004699707","27156","auto","2010","03","15",NA,NA,"VIES009107","VIES009107",NA,NA,NA,"03","15",NA,NA,NA,NA,NA,NA,NA
"108","2020-04-27 16:08:42-03","UFES","VIES","9105","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1159","Brasil","Espírito Santo","Vila Velha","Jacarenema.",NA,"2010","-40.2924995422363","-20.3297004699707","27156","auto","2010","03","15",NA,NA,"VIES009105","VIES009105",NA,NA,NA,"03","15",NA,NA,NA,NA,NA,NA,NA
"109","2020-04-27 16:08:42-03","UFES","VIES","19563","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.; Sarnaglia Júnior, V.B.","850","Brasil","Espírito Santo","Vila Velha","Morada do Sol.",NA,"2009","-40.2924995422363","-20.3297004699707","27156","auto","2009","08","23",NA,NA,"VIES019563","VIES019563",NA,NA,NA,"08","23",NA,NA,NA,NA,NA,NA,NA
"110","2020-04-27 16:08:42-03","UFES","VIES","35854","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1113","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.",NA,"2013","-40.2924995422363","-20.3297004699707","27156","auto","2013","05","05",NA,NA,"VIES035854","VIES035854",NA,NA,NA,"05","05",NA,NA,NA,NA,NA,NA,NA
"111","2020-04-27 16:08:42-03","UFES","VIES","13858","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.; Sarnaglia Júnior, V.B.","803","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.",NA,"2009","-40.2924995422363","-20.3297004699707","27156","auto","2009","08","09",NA,NA,"VIES013858","VIES013858",NA,NA,NA,"08","09",NA,NA,NA,NA,NA,NA,NA
"112","2020-04-27 16:08:42-03","UFES","VIES","8834","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1156","Brasil","Espírito Santo","Vila Velha","Morro do Moreno.",NA,"2010","-40.2924995422363","-20.3297004699707","27156","auto","2010","07","25",NA,NA,"VIES008834","VIES008834",NA,NA,NA,"07","25",NA,NA,NA,NA,NA,NA,NA
"113","2020-04-27 16:08:42-03","UFES","VIES","9312","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1203","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.",NA,"2010","-40.2924995422363","-20.3297004699707","27156","auto","2010","03","20",NA,NA,"VIES009312","VIES009312",NA,NA,NA,"03","20",NA,NA,NA,NA,NA,NA,NA
"114","2020-04-27 16:08:42-03","UFES","VIES","9101","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Silva, L.A.","361","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.",NA,"2014","-40.2924995422363","-20.3297004699707","27156","auto","2013","06","12",NA,NA,"VIES009101","VIES009101",NA,NA,NA,"06","30",NA,NA,NA,NA,NA,NA,NA
"115","2020-04-27 16:08:42-03","UFES","VIES","27693","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"R.T. Valadares","Iglesias, D.T.; et al.","8","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.",NA,"2018","-40.2924995422363","-20.3297004699707","27156","auto","2012","02","07",NA,NA,"VIES027693","VIES027693",NA,NA,NA,"02","09",NA,NA,NA,NA,NA,NA,NA
"116","2021-02-12 18:11:50-03","UFES","VIES","27455","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Silva, L.A.; Barros, P.H.D.","213a","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.",NA,"2014","-40.2924995422363","-20.3297004699707","27156","auto","2012","04","01",NA,NA,"VIES027455","VIES027455",NA,NA,NA,"06","30",NA,NA,NA,NA,NA,NA,NA
"117","2020-04-27 16:08:42-03","UFES","VIES","26621","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Cardoso, W.C.","141","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.",NA,"2012","-40.2924995422363","-20.3297004699707","27156","auto","2012","06","28",NA,NA,"VIES026621","VIES026621",NA,NA,NA,"07","20",NA,NA,NA,NA,NA,NA,NA
"118","2020-04-27 16:08:42-03","UFES","VIES","26381","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Calatrone, J.W.; et al.","110","Brasil","Espírito Santo","Vila Velha","Parque Natural Municipal de Jacarenema.",NA,"2012","-40.2924995422363","-20.3297004699707","27156","auto","2008","08","22",NA,NA,"VIES026381","VIES026381",NA,NA,NA,"07","24",NA,NA,NA,NA,NA,NA,NA
"119","2019-09-27 18:03:37-03","UFES","VIES","4224","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Thomaz, L.D.; Gomes, J.M.L.","500","Brasil","Espírito Santo","Vila Velha","Reserva Biológica de Jacarenema.",NA,"2007","-40.2924995422363","-20.3297004699707","27156","auto","1989","06","13",NA,NA,"VIES004224","VIES004224",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"120","2020-04-27 16:08:42-03","UFES","VIES","35995","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1071","Brasil","Espírito Santo","Vila Velha","Restinga de Interlagos.",NA,"2012","-40.2924995422363","-20.3297004699707","27156","auto","2012","07","26",NA,NA,"VIES035995","VIES035995",NA,"5","5","07","26",NA,NA,NA,NA,NA,NA,NA
"121","2020-04-27 16:08:42-03","UFES","VIES","35996","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1073","Brasil","Espírito Santo","Vila Velha","Restinga de Interlagos.",NA,"2012","-40.2924995422363","-20.3297004699707","27156","auto","2012","07","26",NA,NA,"VIES035996","VIES035996",NA,"5","5","07","26",NA,NA,NA,NA,NA,NA,NA
"122","2020-04-27 16:08:42-03","UFES","VIES","37014","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Valadares, R.T.","1072","Brasil","Espírito Santo","Vila Velha","Restinga de Interlagos.",NA,"2012","-40.2924995422363","-20.3297004699707","27156","auto","2012","07","26",NA,NA,"VIES037014","VIES037014",NA,"5","5","07","26",NA,NA,NA,NA,NA,NA,NA
"123","2019-09-27 18:03:37-03","UFES","VIES","10816","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"Valadares, R.T.","Assis, A.M.","650","Brasil","Espírito Santo","Vitória","Camburi.",NA,"2007","-40.3377990722656","-20.3194007873535","15291","auto","1998","10","01",NA,NA,"VIES010816","VIES010816",NA,NA,NA,"11","20",NA,NA,NA,NA,NA,NA,NA
"124","2020-06-29 09:29:15-03","UFRRJ","RBR","35507","S","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld",NA,"M. Nadruz","E.L. Jacques","1708","Brasil","Espírito Santo","Presidente Kennedy","'Praia das Neves, Próximo da Igreja de N. Srª de Praia das Neves.4 m de altitude.21°14#?#5,7'' S - 40°58#?#59,2'' W'",NA,"2012","-41.0466995239258","-21.0988998413086","24088","auto","2008","07","25",NA,NA,"RBR00035507","RBR00035507",NA,NA,NA,"12","19",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:13:15-03","MBM","MBM","97873","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"Nadruz, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","48625","Brazil","Espírito Santo","Muniz Freire","Rod. BR-262",NA,NA,"-41.4131011962891","-20.4641990661621","30072","auto","1984","12","05","Southern America",NA,"MBM097873","MBM097873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:13:15-03","MBM","MBM","266974","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth",NA,"Gonçalves, E.G.","Mello-Silva, R.; et al.; et al.","863","Brazil","Rio de Janeiro","Macaé","Forte Marechal",NA,NA,"-41.7868995666504","-22.3708000183105","47209","auto","1993","05","15","Southern America",NA,"MBM266974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:13:15-03","MBM","MBM","422809","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Erva rupícola; inflorescência marrom.; Refúgio Vegetacional Altomontano (campo de altitude e vegetação rupícola).","Barboza, E.","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3473","Brazil","Espírito Santo","Nova Venécia","Pedra do Elefante",NA,"2019","-40.456944","-18.770556",NA,NA,"2019","04","06","Southern America",NA,"MBM422809",NA,NA,"557","557","06","26","-40.456944","-18.770556",NA,NA,NA,NA,NA
"128","2015-11-07 09:32:18-02","MNHN","RECOLNAT_MNHN_P","P00251977","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00251977' target='other'> <mi>dwc_moreinfo</mi></a>","Mayo & Andrade","Glaziou, A.",NA,"Brésil",NA,NA,"Quinta (cult.)",NA,NA,NA,NA,NA,NA,"1886","6","2",NA,"hb","P00251977","P00251977_01 P00251977_02",NA,NA,NA,NA,NA,NA,NA,"16508",NA,NA,NA,NA
"129","2016-05-17 11:27:28-03","MNHN","RECOLNAT_MNHN_P","P00251978","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00251978' target='other'> <mi>dwc_moreinfo</mi></a>","Mayo & Andrade","Glaziou, A.",NA,"Brésil",NA,NA,"Quinta (cult.)",NA,NA,NA,NA,NA,NA,"1886","6","2",NA,"hb","P00251978","P00251978_01 P00251978_02",NA,NA,NA,NA,NA,NA,NA,"16508",NA,NA,NA,NA
"130","2015-09-03 19:12:15-03","MNHN","RECOLNAT_MNHN_P","P01750018","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750018' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Saint-Hilaire, A.",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"1816","1","1",NA,"hb","P01750018","P01750018_01",NA,NA,NA,NA,NA,NA,NA,"C2 1693",NA,NA,NA,NA
"131","2015-12-11 16:43:05-02","MNHN","RECOLNAT_MNHN_P","P01750019","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750019' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Saint-Hilaire, A.",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"1816","1","1",NA,"hb","P01750019","P01750019_01",NA,NA,NA,NA,NA,NA,NA,"C2 1693",NA,NA,NA,NA
"132","2015-09-03 19:09:22-03","MNHN","RECOLNAT_MNHN_P","P00251974","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00251974' target='other'> <mi>dwc_moreinfo</mi></a>","Mayo & Andrade","Glaziou, A.",NA,"Brésil",NA,NA,"Sao Christovao (Rio)",NA,NA,NA,NA,NA,NA,"1888","3","22",NA,"hb","P00251974","P00251974_01 P00251974_02",NA,NA,NA,NA,NA,NA,NA,"17326",NA,NA,NA,NA
"133","2015-09-03 19:09:22-03","MNHN","RECOLNAT_MNHN_P","P00251975","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00251975' target='other'> <mi>dwc_moreinfo</mi></a>","Mayo & Andrade","Glaziou, A.",NA,"Brésil",NA,NA,"Quinta (cult.)",NA,NA,NA,NA,NA,NA,"1886","6","2",NA,"hb","P00251975","P00251975_01 P00251975_02",NA,NA,NA,NA,NA,NA,NA,"16514",NA,NA,NA,NA
"134","2015-09-03 19:09:22-03","MNHN","RECOLNAT_MNHN_P","P00251976","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00251976' target='other'> <mi>dwc_moreinfo</mi></a>","Mayo & Andrade","Glaziou, A.",NA,"Brésil",NA,NA,"Quinta (cult.)",NA,NA,NA,NA,NA,NA,"1886","6","2",NA,"hb","P00251976","P00251976_01 P00251976_02",NA,NA,NA,NA,NA,NA,NA,"16514",NA,NA,NA,NA
"135","2015-09-03 19:12:15-03","MNHN","RECOLNAT_MNHN_P","P01750020","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750020' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Saint-Hilaire, A.",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"1816","1","1",NA,"hb","P01750020","P01750020_01",NA,NA,NA,NA,NA,NA,NA,"C2 1693",NA,NA,NA,NA
"136","2015-09-03 19:12:15-03","MNHN","RECOLNAT_MNHN_P","P01750023","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750023' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo",NA,NA,"Brasil","Rio de Janeiro",NA,"Jardim Botânico do Rio de Janeiro. Cultivada no Parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","P01750023","P01750023_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-12-11 16:43:05-02","MNHN","RECOLNAT_MNHN_P","P01750029","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750029' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Glaziou, A.",NA,"Brasil","Rio de Janeiro",NA,"S. Christóvão.",NA,NA,NA,NA,NA,NA,"1884","3","27",NA,"hb","P01750029","P01750029_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-03 19:12:15-03","MNHN","RECOLNAT_MNHN_P","P01750030","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750030' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","P01750030","P01750030_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-09-03 19:08:40-03","MNHN","RECOLNAT_MNHN_P","P02133542","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02133542' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Saint-Hilaire, A.",NA,"Brasil","Espírito Santo",NA,"Brésil. Province de Espiritu Santo.",NA,NA,NA,NA,NA,NA,"1816","1","1",NA,"hb","P02133542","P02133542_01",NA,NA,NA,NA,NA,NA,NA,"B2 384",NA,NA,NA,NA
"140","2015-09-03 19:09:52-03","MNHN","RECOLNAT_MNHN_P","P02133754","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02133754' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Nadeuad",NA,"Brasil",NA,NA,"Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb","P02133754","P02133754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-08-22 16:09:50-03","MNHN","RECOLNAT_MNHN_P","P02441799","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Donné par Mme Simard, sa fille, en 1907 ; Attaché avec P00251979 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441799' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Glaziou, A.",NA,"Brésil",NA,NA,"Quinta",NA,NA,NA,NA,NA,NA,"1877","1","9",NA,"hb","P02441799","P02441799_01",NA,NA,NA,NA,NA,NA,NA,"9034 B",NA,NA,NA,NA
"142","2015-09-03 19:12:15-03","MNHN","RECOLNAT_MNHN_P","P01750028","PreservedSpecimen",NA,NA,NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01750028' target='other'> <mi>dwc_moreinfo</mi></a>","Andrade & Mayo","Glaziou, A.",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","São Cristovão.",NA,NA,"-43.2075004577637","-22.9027996063232","57442","auto","1877","2","7",NA,"hb","P01750028","P01750028_01",NA,NA,NA,NA,NA,NA,NA,"9027",NA,NA,NA,NA
"143","2020-12-11 11:43:22-03","UFMG","BHCB","85763","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth","Erva, espata castanho-avermelhado",NA,"Mota, RC da","2102","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.",NA,"2012","-43.600278","-19.122311",NA,NA,"2003","09","13","Southern America",NA,"BHCB037092","BHCB037092",NA,NA,NA,"03","12","-43.600278","-19.122311",NA,NA,NA,NA,NA
"144","2020-12-11 11:43:22-03","UFMG","BHCB","80002","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth","Terrestre; Coletada no interior de mata de galeria.",NA,"Mota, RC da","1828","Brasil","Minas Gerais","Serro","Milho Verde",NA,"2004","-43.3793983459473","-18.604700088501","37754","auto","2002","11","16","Southern America",NA,"BHCB037090","BHCB037090",NA,NA,NA,"03","12",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:43:22-03","UFMG","BHCB","85758","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth","Erva terrestre. Espata vinácea e espádice esverdeada; Em mata ciliar na parte de baixo da cachoeira do Tabuleiro",NA,"Mota, RC da","2097","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirao do Campo",NA,"2004","-43.4249992370605","-19.0372009277344","60318","auto","2003","08","08","Southern America",NA,"BHCB037089","BHCB037089",NA,NA,NA,"03","12",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-11 11:43:22-03","UFMG","BHCB","79997","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth","Erva, hemiepífita; Coletada em mata de galeria",NA,"Mota, RC da; Viana, PL","1823","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.",NA,NA,"-43.4249992370605","-19.0372009277344","60318","auto","2002","11","08","Southern America",NA,"BHCB037091","BHCB037091",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-11 11:43:22-03","UFMG","BHCB","69943","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","olfersianum","Anthurium olfersianum","Kunth","Mata nebular. Herbáceo",NA,"Vasconcelos, MF de","85","Brasil","Minas Gerais","Itabirito","Serra do Capanema. Pico do Monge.",NA,NA,"-43.801399230957","-20.2532997131348","20553","auto","2002","05","03","Southern America",NA,"BHCB037093","BHCB037093",NA,"1600","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:43:22-03","UFMG","BHCB","93344","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Erva terrestre. Caule ereto, raramente decumbente. Caule roxo. Pecíolo com sulco longitudinal, pedúnculo cilíndrico, espata verde levemente avermelhada no ápice e na borda.; Em ambiente úmido (a população se concentra em local brejoso",NA,"Mota, NFO; Viana, PL","308","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda.",NA,"2009","-43.8064002990723","-20.9535999298096","23079","auto","2005","07","14","Southern America",NA,"BHCB036990","BHCB036990",NA,"1200","1200","01","29",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:43:22-03","UFMG","BHCB","5434","PreservedSpecimen","Plantae","Monocotyledon",NA,NA,"Araceae","Anthurium","parasiticum","Anthurium parasiticum","(Vell.) Stellfeld","Herbáceo; Mata mesófila",NA,"Costa, LVC","s.n.","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra, Mineração Bonargila",NA,"2009","-46.3657989501953","-20.2453002929688","57119","auto","1998","04","08","Southern America",NA,"BHCB037048","BHCB037048",NA,NA,NA,"01","29",NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","1180600","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,NA,"Auguste F.M. Glaziou","Glaziou s.n.","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1861",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-02-01 11:36:00-02","MO","MOBOT","2778679","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"T. Croat","Dorothy Araujo|N.C. Maciel","Araujo 4255","Brazil","Rio de Janeiro",NA,"Mun. de Macaé, Cabiúnas, restinga.",NA,NA,NA,NA,NA,NA,"1981","2","9","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","2778682","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","insculptum","Anthurium insculptum","Engl.",NA,"T. Croat","M.B. Casari","Casari 493","Brazil","Rio de Janeiro",NA,"Mun. de Macaé, Restinga de Cabiúnas.",NA,NA,NA,NA,NA,NA,"1981","3","12","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
