"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"100","2021-01-26 14:12:28-03","CPACT","ECT","6443","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","J.M.Silva; C.B.Poliquesi, L.T.Maranho, R.Ristow","8217","2012","03","19",NA,"Brasil",NA,NA,NA,"ECT0006443","Embryophyta",NA,"Sch.Bip. ex Baker","E.Barbosa, G.Felitto","Paraná","Ponta Grossa","Parque Estadual de Vila Velha. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade.","-50.021111","-25.246389",NA,"801","801","2012","04","50º1'16''W","25º14'47''S",NA,NA,NA,NA,"01",NA,NA,NA,NA
"101","2021-01-26 14:12:28-03","CPACT","ECT","874","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","R.Wasum; M.Sartori | L..Scur","3793","2006","05","01",NA,"Brasil",NA,NA,NA,"ECT0000874","Embryophyta",NA,"Sch.Bip. ex Baker","H.Robinson","Paraná","Lapa","Pedra da Gruta do Monge. Habitat: entre os rochedos. Coordenadas geográficas obtidas a partir dos dados de localidade, Gruta do Monge.","-49.701667","-25.759167","ECT0000874","888","888","2006","07","49º42'6''W","25º45'33''S",NA,NA,NA,NA,"01",NA,NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","3684779","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","J. M. Silva, E. L. Barbosa & J. Cordeiro","5529","2007","2","14","South America","Brazil",NA,NA,NA,"US01648115",NA,"Asterales","Sch. Bip. ex Baker",NA,"Paraná",NA,"Rio Tibagi (Mun. Palmeira)",NA,NA,"US01648115_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3825597","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","R. Degen","1368",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US01648120",NA,"Asterales","Sch. Bip. ex Baker",NA,"Cordillera",NA,"Piribebuy, en el salto pira [interpreted]","-56.93","-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","3282552","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","J. M. Silva & C. Poliquesi","1132","1992","5","13","South America","Brazil",NA,NA,NA,"US01648117",NA,"Asterales","Sch. Bip. ex Baker",NA,"Paraná",NA,"Volta Grande (mun. Lapa)",NA,NA,"US01648117_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3427142","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","O. S. Ribas & L. B. Pereira","1653","1997","2","9","South America","Brazil",NA,NA,NA,"US01648119",NA,"Asterales","Sch. Bip. ex Baker",NA,"Paraná",NA,"Fazenda Barros (Mun. Jaguariaiva)",NA,NA,"US01648119_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","3800663","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","N. Soria","003184",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US01648121",NA,"Asterales","Sch. Bip. ex Baker",NA,"Cordillera",NA,"Piribebuy,Pirareta","-56.93","-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","3411374","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","J. M. Silva & A. C. Cervi","1107","1992","4","14","South America","Brazil",NA,NA,NA,"US01648118",NA,"Asterales","Sch. Bip. ex Baker",NA,"Paraná",NA,"Parque Est. Vila Velha, Vila Velha (mun. Ponta Grossa)",NA,NA,"US01648118_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","1830599","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","F. Didrichsen","4256","1845",NA,NA,"South America","Uruguay",NA,NA,NA,"US01648116",NA,"Asterales","Sch. Bip. ex Baker",NA,"Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"109","2014-04-04 18:26:43-03","PNFM","IRAI","5704","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.","8217","2012","03","19",NA,"Brasil",NA,NA,"Herbácea, capítulos rosados. Campo recém queimado","IRAI00005704","Magnoliophyta",NA,"Sch.Bip. ex Baker","Barbosa, E.; Felitto, G.","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.995472","-25.240389",NA,"950","950","2012","04","-49.995472","-25.240389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-02 09:06:53-03","UNITINS","HUTO","4767","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Caxambu, M.G.","1076","2006","02","28",NA,"Brasil",NA,NA,"Herbácea com cerca de 20 cm de altura. Folhas aciculiformes e flores brancas; Estepe (campos gerais)","HUTO004767",NA,NA,"Sch. Bip. ex Baker","Caxambu, M.G.","Paraná","Palmeira","Rio dos Papaguaios. Relevo ondulado, solo húmico","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2006","11",NA,NA,"35166","auto",NA,NA,"13",NA,NA,NA,NA
"111","2019-10-07 09:11:59-03","UEFS","HUEFS","11844","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ribas, O.S.","461","1992","01","17",NA,"Brasil",NA,NA,NA,"HUEFS0011844","Angiospermae","Asterales","Sch.Bip. ex Baker",NA,"Paraná","Balsa Nova","Recanto dos Papagaios.","-49.6356010437012","-25.5839004516602","HUEFS0011844",NA,NA,NA,NA,NA,NA,"27346","auto","Asteranae",NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:11:59-03","UEFS","HUEFS","14055","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.","1123","1992","05","13",NA,"Brasil",NA,NA,NA,"HUEFS0014055","Angiospermae","Asterales","Sch.Bip. ex Baker",NA,"Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564","HUEFS0014055",NA,NA,NA,NA,NA,NA,"35166","auto","Asteranae",NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:11:59-03","UEFS","HUEFS","14285","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ribas, O.S.","503","1993","02","11",NA,"Brasil",NA,NA,NA,"HUEFS0014285","Angiospermae","Asterales","Sch.Bip. ex Baker",NA,"Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564","HUEFS0014285",NA,NA,NA,NA,NA,NA,"35166","auto","Asteranae",NA,NA,NA,NA,NA,NA
"114","2019-10-07 09:12:01-03","UEFS","HUEFS","18402","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.","1132","1992","05","13",NA,"Brasil",NA,NA,NA,"HUEFS0018402","Angiospermae","Asterales","Sch.Bip. ex Baker",NA,"Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797","HUEFS0018402",NA,NA,NA,NA,NA,NA,"49965","auto","Asteranae",NA,NA,NA,NA,NA,NA
"115","2019-09-04 19:33:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"116","2021-03-10 11:38:26-03","UNILA","EVB","3082","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.","8217","2012","03","19",NA,"Brasil",NA,NA,"Capítulos rosados. Habitat: Campo recém queimado. Habito: Herbácea","EVB003082",NA,NA,"Sch.Bip. ex Baker","Felitto, G.; Barbosa, E.","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.  Parque Estadual de Vila Velha ","-50.1618995666504","-25.0949993133545","EVB003082",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"117","2020-11-12 16:58:29-03","UEL","FUEL","9268","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ruas, PM","s.n.","1992","01","15",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná",NA,"Rio dos Papagaios, Rodovia Curitiba- Ponta Grossa, Km 52",NA,NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-16 14:11:18-03","UEL","FUEL","23561","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Hertel, R","s.n.","1948","01","06",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Campo Largo","Serra São Luiz","-49.5283012390137","-25.4585990905762",NA,NA,NA,"1999",NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-11-12 16:58:29-03","UEL","FUEL","55267","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, JM; Ribas, OS; Garcia, CAB","4762","2006","05","19",NA,"Brasil",NA,NA,NA,"FUEL055267","Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Lapa","Colônia Augusta","-49.7158012390137","-25.7696990966797",NA,NA,NA,"2009",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-11-12 16:58:29-03","UEL","FUEL","9323","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Frederico, AP","s.n.","1992","02","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Lapa","Volta grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,"1993","06",NA,NA,"49965","auto",NA,NA,"25",NA,NA,NA,NA
"121","2020-11-12 16:58:29-03","UEL","FUEL","10236","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Frederico, AP","s.n.","1993","03","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1993","06",NA,NA,"35166","auto",NA,NA,"25",NA,NA,NA,NA
"122","2020-11-12 16:58:29-03","UEL","FUEL","9329","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Frederico, AP","s.n.","1992","02","27",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1993","06",NA,NA,"35166","auto",NA,NA,"25",NA,NA,NA,NA
"123","2020-11-12 16:58:29-03","UEL","FUEL","10242","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ruas, PM","s.n.","1993","03","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1993","06",NA,NA,"35166","auto",NA,NA,"25",NA,NA,NA,NA
"124","2020-11-12 16:58:29-03","UEL","FUEL","19426","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, JM; Poliquesi, CB","1123","1992","05","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Hatschbach, G","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1992",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-11-12 16:58:29-03","UEL","FUEL","9270","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ruas, PM","s.n.","1992","01","15",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Nakajima, JN","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1993",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"126","2020-11-12 16:58:29-03","UEL","FUEL","31307","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Barbosa, E; et al.","481","2000","04","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Asterales","Sch.Bip. ex Baker","Ribas, OS","Paraná","Palmeira","Rio Lajeado","-50.0064010620117","-25.4293994903564",NA,NA,NA,"2000",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-01 14:54:34-03","UnB","UB","123198","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, JM","1132","1992","05","13","Southern America","Brasil",NA,NA,"Capítulo lilás.; Campo limpo",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Robinson, H","Paraná ","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797",NA,NA,NA,"1994",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 14:54:34-03","UnB","UB","123197","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, JM","1123","1992","05","13","Southern America","Brasil",NA,NA,"Capítulos alvos.; Zona de campo, afloramentos úmidos de arenito",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Hatschbach, G","Paraná ","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1992",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"129","2019-05-06 11:54:06-03","UFU","HUFU","50838","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; et al.","241","1997","12","16",NA,"Brasil",NA,NA,"Erva, ca. 15 cm. Flores brancas.; Campo.","HUFU00055497",NA,NA,"Sch.Bip. ex Baker","Souza, V.C.","São Paulo","Bom Sucesso do Itararé","Fazenda Santa Maria do Espinho e Saco Grande, Beira do rio.",NA,NA,"HUFU00055497",NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-05-06 11:54:06-03","UFU","HUFU","71161","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Ivanauskas, N.M. &","241","1997","12","16",NA,"Brasil",NA,NA,"Erva, de 15 cm alt. Caule arroxeado. flores brancas.; Campo, beira do Rio.","HUFU00072402",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","São Paulo","Bom Sucesso do Itararé","Fazenda Santa Maria do Espinho, E Saco Grande Bom Sucesso do Itararé","-49.259722","-24.270556","HUFU00072402",NA,NA,"1998",NA,"-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-05-06 11:54:06-03","UFU","HUFU","71157","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Souza, V.C.; Miyagi, P.H. & Moncaio, E.","6176","1994","06","04",NA,"Brasil",NA,NA,"Erva, até 25 cm alt.; flores alvas.; Campo rupestre em escarpa íngreme.","HUFU00072399",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","São Paulo","Bonsucesso de Itararé","Fazenda São Nicolau, Fazenda São Nicolau.","-49.15","-24.266667","HUFU00072399",NA,NA,"2000","10","-49.15","-24.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-05-06 11:54:06-03","UFU","HUFU","71162","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.; Poliquesi, C.B.","1132","1992","05","13",NA,"Brasil",NA,NA,"Capítulo lilás.","HUFU00072403",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797","HUFU00072403",NA,NA,"1997","04",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"133","2019-05-06 11:54:06-03","UFU","HUFU","71152","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Scaramuzza, C.A.M.; Souza, V.C.","657","1991","02","08",NA,"Brasil",NA,NA,"Erva com flor alvas.; Campo limpo.","HUFU00072397",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","São Paulo","Itararé","Horto Florestal, Área pedregosa.","-49.3400001525879","-24.1100006103516","HUFU00072397",NA,NA,"2015","11",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"134","2019-05-06 11:54:06-03","UFU","HUFU","71158","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Souza, V.C.; Sakuragui, C.M.; Scaramuzza, C.A.M.; Fina, B.G.; Rolim, G.S. & Shimabukuro, M.T.","2246","1993","02","13",NA,"Brasil",NA,NA,"Erva, flores alvas.","HUFU00072400",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","São Paulo","Itararé","Itararé Bonsucesso, Próximo à entrada da Fazenda São Nicolau.","-49.3400001525879","-24.1100006103516","HUFU00072400",NA,NA,"2000","08",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"135","2019-05-06 11:54:06-03","UFU","HUFU","51498","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O.; Soares, P.N. & Martins, C.A.","281","2008","05","18",NA,"Brasil",NA,NA,"Subarbusto, ca. 1,5 m. Brácteas involucrais verdes, tubo da corola vinho e lobos lilás.; Campo rupestre.","HUFU00055483",NA,NA,"Sch.Bip. ex Baker","Quaresma, A.S.","Minas Gerais","Diamantina","Estrada para Biribiri, 3 km da entrada.","-43.6002998352051","-18.2493991851807","HUFU00055483",NA,NA,"2012","07",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-05-06 11:54:06-03","UFU","HUFU","65727","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.; Ribas, O.S. & Garcia, C.A.B.","4762","2006","05","19",NA,"Brasil",NA,NA,"Erva. Capítulo lilás.; Campo limpo.","HUFU00055498",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","Paraná","Lapa","Colônia Augusta","-49.7158012390137","-25.7696990966797","HUFU00055498",NA,NA,"2009",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-05-06 11:54:06-03","UFU","HUFU","4423","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Frederico, A.P.","09323","1992","02","27",NA,"Brasil",NA,NA,"Herbácea com flores rosas.","HUFU00055493",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797","HUFU00055493",NA,NA,"1993","06",NA,NA,"49965","auto",NA,NA,"21",NA,NA,NA,NA
"138","2019-05-06 11:54:06-03","UFU","HUFU","4426","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ruas, P.M.","09270","1992","01","15",NA,"Brasil",NA,NA,"Herbácea com flores.","HUFU00055495",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564","HUFU00055495",NA,NA,"1993","04",NA,NA,"35166","auto",NA,NA,"21",NA,NA,NA,NA
"139","2019-05-06 11:54:06-03","UFU","HUFU","4427","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Ruas, P.M.","10242","1993","03","12",NA,"Brasil",NA,NA,"Herbácea, ca. 0,15 m. Capítulos com flores brancas.","HUFU00055494",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564","HUFU00055494",NA,NA,"1993","04",NA,NA,"35166","auto",NA,NA,"21",NA,NA,NA,NA
"140","2019-05-06 11:54:06-03","UFU","HUFU","57129","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Barbosa, E.; Cordeiro, J. & Peres, R.H.","481","2000","04","20",NA,"Brasil",NA,NA,"Sublenhosa, ca. 0,6 m. Capítulo alvacento.; Campo limpo, seco.","HUFU00055496",NA,NA,"Sch.Bip. ex Baker","Ribas, O.S.","Paraná","Palmeira","Rio Lajeado","-50.0064010620117","-25.4293994903564","HUFU00055496",NA,NA,"2000",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"141","2019-05-06 11:54:06-03","UFU","HUFU","71184","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Pirani, J.R.; Yano, O. & Santos, D.P.","382","1983","01","12",NA,"Brasil",NA,NA,"Erva, flores alvas, entre gramíneas.","HUFU00072404",NA,NA,"Sch.Bip. ex Baker","Scaramuzza, C.A.M.","São Paulo","Itaberá","Rio Lageado da Vaca, Margem do Rio Lageado da Vaca","-49.1300010681152","-23.8600006103516","HUFU00072404",NA,NA,"1995","03",NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-05-06 11:54:06-03","UFU","HUFU","71156","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Souza, V.C.; Miyagi, P.H.; Souza, J.P. & Scalon, V.R.","8618","1995","05","28",NA,"Brasil",NA,NA,"Erva, até 20 cm alt.; flores alvas.; Campo arenoso.","HUFU00072398",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","São Paulo","Itapeva","Estação Ecológica de Itapeva","-48.8699989318848","-23.9799995422363","HUFU00072398",NA,NA,"2000","10",NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-05-06 11:54:06-03","UFU","HUFU","71159","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Souza, V.C.; Sakuragui, C.M.; Scaramuzza, C.A.M.; Fina, B.G.; Rolim, G.S. & Shimabukuro, M.T.","2310","1993","02","14",NA,"Brasil",NA,NA,"Erva, 40 cm alt., invólucro vináceo-escuro, capítulos verde-claros.","HUFU00072401",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","São Paulo","Itararé","Fazenda do IAC","-49.3400001525879","-24.1100006103516","HUFU00072401",NA,NA,"1997","05",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"144","2020-08-20 20:38:17-03","UFSC","FLOR","24089","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.; Poliquesi, C.B.","1132","1992","05","13",NA,"Brasil",NA,NA,"flor capítulo lilás","FLOR0024089",NA,"Asterales","Sch.Bip. ex Baker","Robinson, H.","Paraná","Lapa","Volta Grande.","-49.7158012390137","-25.7696990966797",NA,NA,NA,"1994",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"145","2020-08-20 20:38:17-03","UFSC","FLOR","24026","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.; Poliquesi, C.B.","1123","1992","05","13",NA,"Brasil",NA,NA,"flor capítulos alvos","FLOR0024026",NA,"Asterales","Sch.Bip. ex Baker","Hatschbach, G.","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1992",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"146","2020-08-20 20:38:17-03","UFSC","FLOR","27204","PreservedSpecimen","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, J.M.; Poliquesi, C.B.","1123","1992","05","13",NA,"Brasil",NA,NA,"flor capítulos alvos","FLOR0027204",NA,"Asterales","Sch.Bip. ex Baker","Hatschbach, G.","Paraná","Palmeira","Recanto dos Papagaios.","-50.0064010620117","-25.4293994903564",NA,NA,NA,"1992",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:08:30-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Riedel, L","718",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,NA,NA,"Habitat in Brasilia, loco accuratius non adnotato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:01:24-03","IBt","SP","405403","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; Souza, VC; Tamashiro, JY; e","241","1997","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Nakajima, JN","São Paulo","Bom Sucesso de Itararé","Fazenda Santa Maria do Espinho e Saco Grande","-49.259722","-24.270556",NA,NA,NA,NA,NA,"-49.259722","-24.270556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:01:24-03","IBt","SP","491757","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Lozano, ED; May, D; Saridakis, DP","2891","2014","12","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Lozano, ED","Paraná","Lapa","Parque Estadual do Monge","-49.700444","-25.775",NA,NA,NA,"2016",NA,"-49.700444","-25.775",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-21 10:01:24-03","IBt","SP","249955","S","Plantae","Asteraceae","Stevia","leptophylla","Stevia leptophylla","Silva, JM; Hatschbach, G","501","1988","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker","Nakajima, JN","Paraná","Balsa Nova","Serra São Luiz","-49.6356010437012","-25.5839004516602",NA,NA,NA,"1999","01",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
