"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"98","2019-08-16 08:40:05-03","UTFPR","HCF","21880","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","E. Barboza","J.M. Silva","2013","09","19","Brasil","PR","Curitiba","Jardim Botânico Municipal","-49.239167","-25.440833","49°14'21 W","25°26'27 S","915","915",NA,NA,"2013","09","20","8350",NA,NA,NA,"arbusto de 1 m, anteras amarelas. Cultivada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-16 08:40:05-03","UTFPR","HCF","15301","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","R.S. Vieira","R.S. Vieira","2014","08","22","Brasil","PR","Campina Grande do Sul","Serra Ibitiraquire, Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"2014","08","24","478",NA,NA,NA,"arbusto com 50 cm. Em campo altomontano. Flores com pétalas brancas e anteras amarelas.",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"100","2019-08-16 08:40:05-03","UTFPR","HCF","14308","S","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","E. Barboza","E.F. Costa","2010","08","26","Brasil","SC","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"1400","1400",NA,NA,"2010",NA,NA,"122",NA,NA,NA,"subarbusto, 90 cm, flores amarelas. Campo de altitude.",NA,NA,"37493","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:34:49-03","MBM","MBM","385437","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E.","Silva, J.M.; Martins, L.M.; Martins, L.M.","2013","09","19","Brazil","Paraná","Curitiba","Jardim Botânico Municipal","-49.239167","-25.440833","-49.239167","-25.440833","915","915","MBM385437","MBM385437","2013","09","20","8350","Southern America",NA,NA,"Arbusto de 1m, antéras amarelas.; Cultivada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:34:49-03","MBM","MBM","386471","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","2013","10","31","Brazil","Santa Catarina","Garuva","Campos do Quiriri","-48.979083","-26.032306","-48.979083","-26.032306","1350","1350","MBM386471","MBM386471","2013","12","03","4055","Southern America",NA,NA,"Arbusto 2m, brácteas rosadas, flor alva.; Refúgio Vegetacional Altomontano (campo de altitude).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:34:49-03","MBM","MBM","386471","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","2013","10","31","Brazil","Santa Catarina","Garuva","Campos do Quiriri","-48.979083","-26.032306","-48.979083","-26.032306","1350","1350","MBM386471","MBM386471","2013","12","03","4055","Southern America",NA,NA,"Arbusto 2m, brácteas rosadas, flor alva.; Refúgio Vegetacional Altomontano (campo de altitude).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:34:49-03","MBM","MBM","393521","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Cordeiro, J.; Barboza, E.; Daniel, V.; Ariati, V.; Barboza, E.; Daniel, V.; Ariati, V.","2014","09","30","Brazil","Santa Catarina","Timbé do Sul","Serra da Rocinha","-49.948333","-28.798883","-49.948333","-28.798883","720","720","MBM393521","MBM393521","2014","11","28","5312","Southern America",NA,NA,"Arbusto 1,70n, flor alvacenta, anteras amarelas.; Paredões rochosos.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:34:49-03","MBM","MBM","399022","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Savarais, M.","2014","08","28","Brazil","Paraná","Campina Grande do Sul","Morro Camapuã","-48.861903","-25.259489","-48.861903","-25.259489","1450","1450","MBM399022","MBM399022","2015","07","20","509","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:34:49-03","MBM","MBM","406182","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Ferreira, P.C.","Ferreira, P.C.; Ariati, V.; Canestraro, B.K.; Lozzano, E.; Meyer, F.S.; Ariati, V.; Canestraro, B.K.; Lozzano, E.; Meyer, F.S.","2015","09","13","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Trilha para o Morro Caratuva","-48.834167","-25.238056","-48.834167","-25.238056","1554","1554","MBM406182","MBM406182","2016","02","01","55","Southern America",NA,NA,"Arbusto, 2m de altura.; Floresta Ombrófila Densa Alto-Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:34:49-03","MBM","MBM","406289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Ferreira, P.C.","Ferreira, P.C.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.","2016","04","21","Brazil","Paraná","Campina Grande do Sul","Trilha para o Morro Ciririca","-48.831667","-25.284722","-48.831667","-25.284722","1672","1672","MBM406289","MBM406289","2016","04","25","164","Southern America",NA,NA,"Subarbusto, 0,40m; flores alvas, estames amarelos.; Campo de Altitude.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:34:49-03","MBM","MBM","40673","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Reitz, R.; Klein, R.M.; Klein, R.M.","1962","10","27","Brazil","Santa Catarina",NA,"Orla de Capão",NA,NA,NA,NA,NA,NA,"MBM040673","MBM040673",NA,NA,NA,"13709","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:34:49-03","MBM","MBM","408819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Barboza, E.","Silva, J.M.; Brotto, M.L.; Brotto, M.L.","2015","11","26","Brazil","Santa Catarina","Garuva","Serra do Quiriri","-48.963889","-26.029722","-48.963889","-26.029722","1300","1300","MBM408819","MBM408819","2017","03","31","9156","Southern America",NA,NA,"Arbusto com 3 m de altura; fruto imaturo.; Floresta Ombrófila Densa Altomontana.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:34:49-03","MBM","MBM","418420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Meyer, F.S.","Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2018","11",NA,"Brazil","Santa Catarina","Ponte Alta do Norte","FRP - Fazenda Rio das Pedras","-50.409906","-27.120969","-50.409906","-27.120969",NA,NA,"MBM418420",NA,"2018","11",NA,"2470","Southern America",NA,NA,"Arbusto ca. 2 m altura; folhas discolores, de coloração beje na face abaxial; inflorescência jovem com coloração creme.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:34:49-03","MBM","MBM","5519","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Hatschbach, G.","1967","10","05","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM005519","MBM005519",NA,NA,NA,"17327","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:34:49-03","MBM","MBM","301254","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Scheer, M.; et al.; et al.","2001","11","02","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM301254","MBM301254",NA,NA,NA,"431","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:34:49-03","MBM","MBM","312387","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Goldenberg, R.; et al.; et al.","2005","10","24","Brazil","Paraná","Campina Grande do Sul","Subida para o Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM312387","MBM312387",NA,NA,NA,"793","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:34:49-03","MBM","MBM","23963","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Hatschbach, G.","1972","11","19","Brazil","Paraná","Palmas","Morro da Baliza","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM023963","MBM023963",NA,NA,NA,"30733","Southern America",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:34:49-03","MBM","MBM","234377","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Smith, S.F.","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Estrada para Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM234377","MBM234377",NA,NA,NA,"12858","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:34:48-03","MBM","MBM","113528","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM113528","MBM113528",NA,NA,NA,"2267","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:34:48-03","MBM","MBM","169814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM169814","MBM169814",NA,NA,NA,"61347","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:34:48-03","MBM","MBM","113460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Pedra do Segredo","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM113460","MBM113460",NA,NA,NA,"2275","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:34:48-03","MBM","MBM","130588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Falkenberg, D.B.","Falkenberg, D.B.; et al.; et al.","1986","11","08","Brazil","Santa Catarina","Bom Jardim da Serra","Rio do Rastro","-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"MBM130588","MBM130588",NA,NA,NA,"3988","Southern America",NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:34:49-03","MBM","MBM","234051","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM234051","MBM234051",NA,NA,NA,"2790","Southern America",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:34:49-03","MBM","MBM","299770","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Silva, J.M.; Ribas, O.S.; Bornschein, M.R.; Ribas, O.S.; Bornschein, M.R.","2004","10","16","Brazil","Santa Catarina","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM299770","MBM299770",NA,NA,NA,"4123","Southern America",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:34:49-03","MBM","MBM","301253","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Mocochinski, A.Y.","Scheer, M.B.; et al.; et al.","2003","12","01","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM301253","MBM301253",NA,NA,NA,"659","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:34:48-03","MBM","MBM","13339","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Hatschbach, G.","1969","09","25","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, Abrigo 1","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM013339","MBM013339",NA,NA,NA,"22231","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:34:49-03","MBM","MBM","2650","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Hatschbach, G.","1966","10","18","Brazil","Paraná","General Carneiro","Rio Lajeado","-51.315601348877","-26.4274997711182",NA,NA,NA,NA,"MBM002650","MBM002650",NA,NA,NA,"14979","Southern America",NA,NA,NA,NA,NA,"33284","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:34:48-03","MBM","MBM","111655","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Wasum, R.","1986","10","25","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM111655","MBM111655",NA,NA,NA,"2118","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:34:49-03","MBM","MBM","291940","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Wasum, R.; et al.; et al.","2003","11","15","Brazil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha, alto","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"MBM291940","MBM291940",NA,NA,NA,"2069","Southern America",NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:34:49-03","MBM","MBM","91830","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Sobral, M.","Sobral, M.; et al.; et al.","1983","12",NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM091830","MBM091830",NA,NA,NA,"2642","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:34:48-03","MBM","MBM","169819","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM169819","MBM169819",NA,NA,NA,"61315","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:34:48-03","MBM","MBM","216676","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM216676","MBM216676",NA,NA,NA,"10775","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:34:49-03","MBM","MBM","79878","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Souza, M.L.","Jarenkow, J.A.","1982","04","09","Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza dos Aparados","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM079878","MBM079878",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"131","2020-12-21 16:34:49-03","MBM","MBM","323024","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","2006","10","25","Brazil","Santa Catarina","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"MBM323024","MBM323024",NA,NA,NA,"5176","Southern America",NA,NA,"Arbusto, 2m, anteras amarelas.; Matinha nebular.",NA,NA,"22441","auto",NA,NA,NA,NA,NA
"132","2020-12-21 16:34:49-03","MBM","MBM","345102","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Cordeiro, J.","Dalmaso, C.A.","2006","09","20","Brazil","Santa Catarina","Lages","Comunidade de Tributos","-50.326099395752","-27.8160991668701",NA,NA,"949","949","MBM345102","MBM345102","2008",NA,NA,"s.n.","Southern America",NA,NA,"Meia encosta de mata ciliar",NA,NA,"70701","auto",NA,NA,NA,NA,NA
"133","2020-12-21 16:34:49-03","MBM","MBM","296965","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Dunaiski Jr.; A.; A.","1997","09","06","Brazil","Paraná","Antonina","Pico Caratuva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM296965","MBM296965",NA,NA,NA,"331","Southern America",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"134","2020-12-21 16:34:49-03","MBM","MBM","241340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Barboza, E.; Silva, J.M.; Cordeiro, J.; Silva, J.M.; Cordeiro, J.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Morro Itapiroca, Fazenda Kielse","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM241340","MBM241340",NA,NA,NA,"372","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"135","2020-12-21 16:34:49-03","MBM","MBM","3996","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Hatschbach, G.","1967","10","05","Brazil","Paraná","Campina Grande do Sul","Pico Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM003996","MBM003996",NA,NA,NA,"17328","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"136","2020-12-21 16:34:48-03","MBM","MBM","203285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Ribas, O.S.","Silva, J.M.; Ribas, O.S.; Ribas, O.S.",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire, subida ao Pico Paraná","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM203285","MBM203285",NA,NA,NA,"1703","Southern America",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"137","2020-12-21 16:34:48-03","MBM","MBM","141111","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1990","11","20","Brazil","Paraná","Palmas","Rio Chopim, 7Km abaixo da nascente","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM141111","MBM141111",NA,NA,NA,"54814","Southern America",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"138","2020-12-21 16:34:49-03","MBM","MBM","2498","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Hatschbach, G.","1966","10","19","Brazil","Paraná","Palmas","Santa Bárbara","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM002498","MBM002498",NA,NA,NA,"15012","Southern America",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:34:49-03","MBM","MBM","2653","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Hatschbach, G.","1966","10","19","Brazil","Paraná","Palmas","Santa Bárbara","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM002653","MBM002653",NA,NA,NA,"15012","Southern America",NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:34:48-03","MBM","MBM","231912","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Goldenberg, R.","Barboza, E.; Cruz, J.M.; Poliquesi, C.B.; Cruz, J.M.; Poliquesi, C.B.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM231912","MBM231912",NA,NA,NA,"183","Southern America",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"141","2020-12-21 16:34:48-03","MBM","MBM","214995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM214995","MBM214995",NA,NA,NA,"1999","Southern America",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"142","2020-12-21 16:34:48-03","MBM","MBM","155035","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.J.","Wasum, R.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"MBM155035","MBM155035",NA,NA,NA,"8675","Southern America",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"143","2020-12-21 16:34:49-03","MBM","MBM","299771","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2004","11","20","Brazil","Rio Grande do Sul","São José dos Ausentes","Serra da Rocinha, alto","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"MBM299771","MBM299771",NA,NA,NA,"78265","Southern America",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA
"144","2020-12-21 16:34:48-03","MBM","MBM","102139","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Souza, M.L.; Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.; Berry, P.","1985","01","31","Brazil","Santa Catarina","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,NA,NA,"MBM102139","MBM102139",NA,NA,NA,"2299","Southern America",NA,NA,NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA
"145","2020-12-21 16:34:49-03","MBM","MBM","264335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Ribas, O.S.; Silva, J.M.; Costa, E.F.; Silva, J.M.; Costa, E.F.","2001","09","29","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM264335","MBM264335",NA,NA,NA,"3651","Southern America",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"146","2020-12-21 16:34:49-03","MBM","MBM","245420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Hatschbach, G.","Cordeiro, J.; Silva, J.M.; Ribas, O.S.; Silva, J.M.; Ribas, O.S.",NA,NA,NA,"Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri, próximo a torre de rádio","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM245420","MBM245420",NA,NA,NA,"1713","Southern America",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"147","2020-12-21 16:34:49-03","MBM","MBM","23973","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade","Wurdack, J.","Hatschbach, G.","1972","11","18","Brazil","Santa Catarina","Matos Costa","Entre São Miguel e Matos Costa","-51.1483001708984","-26.4731006622314",NA,NA,NA,NA,"MBM023973","MBM023973",NA,NA,NA,"30698","Southern America",NA,NA,NA,NA,NA,"17656","auto",NA,NA,NA,NA,NA
"148","2015-09-05 07:18:50-03","MNHN","RECOLNAT_MNHN_P","P04826734","PreservedSpecimen",NA,"Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Mattos, J.","1964","11","9","Brasil","Santa Catarina",NA,"Perto de Mattos Costa.",NA,NA,NA,NA,NA,NA,"P04826734","P04826734_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04826734' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"11962",NA
"149","2015-09-04 21:04:52-03","MNHN","RECOLNAT_MNHN_P","P05128502","PreservedSpecimen",NA,"Melastomataceae","Miconia","ramboi","Miconia ramboi","Brade",NA,"Ule, E.","1891","4","1","Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"P05128502","P05128502_01",NA,NA,NA,NA,NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05128502' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"1751",NA
