"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"99","2020-12-21 16:45:36-03","MBM","MBM","404812","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Völtz, R.R.","Völtz, R.R.; Maschio, W.; Olinisky, I.A.; Maschio, W.; Olinisky, I.A.","19","2013","09","05","Brazil","Paraná","Curitiba","-49.25","-25.35","-49.25","-25.35","MBM404812","MBM404812","2013","09","05",NA,"983","983","Árvore 15m alt. crescendo próximo ao córrego, em solo aluvionar; flores com pétalas verde-amareladas.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:45:36-03","MBM","MBM","427332","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, J.R.","Schwirkowski, P.","1149","2015","06","04","Brazil","Santa Catarina","São Bento do Sul","-49.311389","-26.341111","-49.311389","-26.341111","MBM427332",NA,"2016","04","20","Ao lado da linha férrea","575","575",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:45:36-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Barboza, E.","Saueressig, D.","2038","2013","05","28","Brazil","Paraná","Pitanga","-52.02","-24.659997","-52.02","-24.659997","IFN000821",NA,"2013","07","18",NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:45:36-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Barboza, E.","Dalmaso, C.A.","235","2013","05","01","Brazil","Paraná","Reserva do Iguaçu","-52.019997","-25.740006","-52.019997","-25.740006","IFN000167",NA,"2013","06","13",NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:45:36-03","MBM","MBM","197837","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Stehmann, J.R.","Silva, J.M.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","1727","1996","09","06","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM197837","MBM197837","2009","07","17","Sítio do Belizário",NA,NA,"Árvore, 15m, flor esverdeada. beira do Rio. Mata atlântica",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:45:36-03","MBM","MBM","8944","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hatschbach, G.","Hatschbach, G.","19769",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM008944","MBM008944",NA,NA,NA,"Guará",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:45:36-03","MBM","MBM","118800","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51480",NA,NA,NA,"Brazil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,"MBM118800","MBM118800",NA,NA,NA,"Rod. BR-116, Quatro Pinheiros",NA,NA,NA,NA,NA,"Southern America",NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA
"106","2015-09-04 22:38:09-03","MNHN","RECOLNAT_MNHN_P","P00454364","PreservedSpecimen",NA,"Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Benitez de Rojas","Smith, L.B.|Reitz, P.R.",NA,"1964","10","17","Brésil",NA,NA,"-53.73333","-27.16667",NA,NA,"P00454364","P00454364_01",NA,NA,NA,"Mun. Itapiran, steep slope by Rio Uruguai, Santa Catarina","200","250","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00454364' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"12655",NA
"107","2015-09-04 22:38:10-03","MNHN","RECOLNAT_MNHN_P","P00454365","PreservedSpecimen",NA,"Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Benitez de Rojas","Glaziou, A.",NA,"1892","5","4","Brésil",NA,NA,NA,NA,NA,NA,"P00454365","P00454365_01",NA,NA,NA,"Serrinha de Santa Barbara (Minas)",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00454365' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"19729",NA
"108","2016-03-09 18:14:45-03","MNHN","RECOLNAT_MNHN_P","P00454366","PreservedSpecimen",NA,"Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Benitez de Rojas","Regnell, A.",NA,"1905","4","3","Brésil",NA,NA,NA,NA,NA,NA,"P00454366","P00454366_01",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00454366' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"isosyntype",NA,"III 1005",NA
"109","2020-12-11 11:41:58-03","UFMG","BHCB","151129","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Meyer, FS","748","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","-49.224167","-26.150278","-49.224167","-26.150278","BHCB020873",NA,"2011","06","24","Rio Natal, Arredores do Cepa-Rugendas-Univille",NA,NA,"Arvoreta ca. 6m de altura; Capoeirão, na região de Floresta Ombrófila Densa Montana","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:41:58-03","UFMG","BHCB","137564","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Keller, HA","3082",NA,NA,NA,"Argentina","Missiones","Guarani",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reserva da Biósfera Yaboti, Ruta provincial n° 2. Cerca de Mesa Redonda Borde de selva.",NA,NA,"Árbol ca. de 15 m, corteza escarnosa, flores verdosas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:41:58-03","UFMG","BHCB","52938","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Hatschbach, G; et al.","67247",NA,NA,NA,"Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:41:58-03","UFMG","BHCB","31174","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Prudentópolis","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:41:58-03","UFMG","BHCB","170620","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Tsuji, R","2155","2008","09","13","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"BHCB015288",NA,"2008","11","10","Em borda de rodovia",NA,NA,"Árvore, ca. 7,0 m de altura. Flores verde-amareladas. Frutos ausentes.","Dicotyledon",NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:41:58-03","UFMG","BHCB","139855","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Souza, VC de; Sakuragui, CM; Souza, PJ; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8852","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"BHCB002693","BHCB002693",NA,NA,NA,"Estrada Itararé - Bom Sucesso de Itararé, Descida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé. Mata perturbada. Prensado em álcool 70.",NA,NA,"Árvore 6m alt. Corola verde-clara.","Dicotyledon",NA,"Southern America",NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:41:58-03","UFMG","BHCB","94164","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Laueressig, D","s.n.","2004","08","22","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,"Prolong. rua Cel. Pires.",NA,NA,"Árvore 6 m. de altura, casca áspera.","Dicotyledon",NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:41:58-03","UFMG","BHCB","170698","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Tsuji, R; Rocha, AC","2288","2007","10","19","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"BHCB015374",NA,"2007","10","19","Rodovia Guarapuava-Irati",NA,NA,"Árvore, tronco colunar (ca. 30 cm DAP), ca. 15,0 m de altura. Flores ausentes. Frutos beges.","Dicotyledon",NA,"Southern America",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:21:49-03","UFPR","UPCB","59494","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Ribas, O.S.","Kaehler, M.","260","2008","09","22","Brasil","Paraná","Telêmaco Borba","-50.7","-24.033333","-50.7","-24.033333",NA,NA,"2009","02",NA,"Margem da estrada de acesso ao eixo da barragem.","680","680","Arvoreta 2m de altura. Flores com pétalas verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:21:49-03","UFPR","UPCB","90357","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Brotto, M.L.","Brotto, M.L. et al.","525","2010","12","10","Brasil","Paraná","Honório Serpa","-52.528333","-26.154167","-52.528333","-26.154167","UPCB0028682","UPCB0028682","2010","12","10","Margem do Rio Chopim","590","590","Árvore 6,5 m alt. Frutos secos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:21:49-03","UFPR","UPCB","16846","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hatschbach, G.","Hatschbach, G.","51480","1987","10","06","Brasil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"1988","01","01","BR 116, Quatro Pinheiros",NA,NA,"Árvore, 8m, flor verde pálido. Região da Araucaria..",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:21:49-03","UFPR","UPCB","7540","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hatschbach, G.","Hatschbach, G.","19769","1968","09","20","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"1969","01",NA,"Guara",NA,NA,"Arvoreta, 6m, flor creme esverdeada. Araucarieto semi-devastado..",NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","2954540","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","C.E. Benitez de Rojas","Gert G. Hatschbach","Hatschbach 19769","1968","9","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guarapuava, Guara.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2018-06-22 05:25:00-03","MO","MOBOT","2954721","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","C.E. Benitez de Rojas","Lyman B. Smith|Pe. Raulino Reitz","Smith 12655","1964","10","17","Brazil","Santa Catarina",NA,"-53.73333","-27.16666",NA,NA,NA,NA,NA,NA,NA,"Mun. Itapiranga Forest, steep slope by Rio Uruguai, 3 km west of Itapiranga.","200.00000000","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2013-04-05 16:10:00-03","MO","MOBOT","2955003","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","C.E.Benitez de Rojas (MY)","Gert G. Hatschbach|J.M. Silva","Hatschbach 51480","1987","10","6","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rod. Br.-116, Quatro Pinheiros (mun. Mandirituba)",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"124","2011-02-23 09:58:00-03","MO","MOBOT","994668","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Anders F. Regnell","Regnell 1005",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"125","2020-08-31 08:59:56-03","INPA","INPA","152673","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Hatschbach, GG","Hatschbach, GG","51480","1987","10","06","Brasil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,"INPA0152673","INPA0152673 INPA0152673_e","1988",NA,NA,"Rod. BR-116. Quatro Pinheiros. Região da Araucária.",NA,NA,NA,"Dicotyledon Asterids","Solanales","Southern America",NA,"20385","auto",NA,NA,NA,NA,NA,NA,NA
"126","2021-01-09 21:48:55-03","UNICENTRO","HUCO","7505","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","08","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,NA,"ESEC",NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"127","2021-01-09 21:48:55-03","UNICENTRO","HUCO","7580","S","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Dalmaso, C. .A.","Benvenutti, L.","s.n.","2016","07","15","Brasil","Paraná","Fernandes Pinheiro","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,NA,NA,NA,"ESEC",NA,NA,"Arbórea; FOM Montana; HABITAT: FOM Montana; DESC: Arbórea",NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-09-12 05:00:02-03","US","US","USw36273","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Collector unknown","HBR 31830",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","2492171","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"L. Smith & R. Reitz","12925","1964","10","24","Brazil","Santa Catarina",NA,"-51.85","-27.45",NA,NA,"US02845797","US02845797_01",NA,NA,NA,"Mun. Uruguai: Forest, Vila Rica, by Rio do Peixe.","350","400",NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","203583","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"A. F. Regnell","III 1005","1846",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01014220","US01014220_01",NA,NA,NA,NA,NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"Type Collection",NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2267894","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"L. Smith & R. Reitz","9925","1957","1","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02845792","US02845792_01",NA,NA,NA,"Mun. Joaçaba: Ruderal, Ibicarê, 20 km. north of Joaçaba.","500","600",NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","209534","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"A. F. Regnell","III 1005","1854",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US01014221","US01014221_01",NA,NA,NA,NA,NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"Type Collection",NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","1335418","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"A. F. Regnell","III 1005",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00028065","US00028065_01",NA,NA,NA,"Near Caldas.",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"Type collection",NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","3146056","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"G. Hatschbach & J. M. Silva","51480","1987","10","6","Brazil","Paraná",NA,NA,NA,NA,NA,"US02845799","US02845799_01",NA,NA,NA,"Rod. BR-116, Quatro Pinheiros (mun. Mandirituba).",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2472295","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"G. Hatschbach","8248","1961","9","11","Brazil","Paraná",NA,NA,NA,NA,NA,"US02845791","US02845791_01",NA,NA,NA,"Mun. Bocaiuva do Sul. Serra S'Ana.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2839307","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"G. Hatschbach & O. Guimarães","26912","1971","8","12","Brazil","Paraná",NA,NA,NA,NA,NA,"US02845798","US02845798_01",NA,NA,NA,"Reserva Indigena (mun. Chopinzinho).",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2492179","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"L. Smith & R. Reitz","12728","1964","10","19","Brazil","Santa Catarina",NA,"-53.78","-27.12",NA,NA,"US02845796","US02845796_01",NA,NA,NA,"Mun. Itapiranga: Upland forest, Santo Antonio.","200","250",NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2492178","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"L. Smith & R. Reitz","12655","1964","10","17","Brazil","Santa Catarina",NA,"-53.73","-27.17",NA,NA,"US02845795","US02845795_01",NA,NA,NA,"Mun. Itapiranga: Forest, steep slope by Rio Uruguaí, 3 km west of Itapiranga.","200","250",NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2267895","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"L. Smith & R. Reitz","9925","1957","1","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US02845793","US02845793_01",NA,NA,NA,"Mun. Joaçaba: Ruderal, Ibicarê, 20 km. north of Joaçaba.","500","600",NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2570654","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"L. Smith & R. Reitz","12655","1964","10","17","Brazil","Santa Catarina",NA,"-53.73","-27.17",NA,NA,"US02845794","US02845794_01",NA,NA,NA,"Mun. Itapiranga: Forest, steep slope by Rio Uruguaí, 3 km west of Itapiranga.","200","250",NA,NA,"Solanales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"141","2019-12-09 17:30:59-03","UFPR","EFC","17486","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Dall Agnol, R.T.","Dall Agnol, R.T.","716","2018","10","31","Brasil","Paraná","Colombo","-49.1578","-25.3214","-49.1578","-25.3214","EFC017486",NA,"2018","05","11","Embrapa Florestas","943","943","Árvore, 6 m, botões e flores esverdeadas, frutos secos marrons. Cultivada em área de restauração. Cultivada __COMMOM_NAME__: peroba-d'água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-12-09 17:30:59-03","UFPR","EFC","11739","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Völtz, R.R.","Völtz, R.R.; Maschio, W.","104","2011","12","15","Brasil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"EFC011739",NA,"2011","12","15",NA,NA,NA,"Arvoreta 6m alt. crescendo na borda da mata secundária. Frutos em fase final de frutificação. __COMMOM_NAME__: Peroba da água",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-13 11:32:06-03","USP","SPF","205492","PreservedSpecimen","Plantae","Solanaceae","Cestrum","capsulare","Cestrum capsulare","Carvalho & Schnoor","Estevan, DA","Estevan, DA","439","2004","09","10","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"SPF00205492",NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-13 11:32:09-03","USP","SPF","183230","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Anônimo","Milla, AP","364","2005","03","10","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00183230","SPF00183230",NA,NA,NA,"Reservatório de Miranda",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-13 11:32:09-03","USP","SPF","183229","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, APM","Milla, AP","101","2003","08","22","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00183229","SPF00183229","2004","02",NA,"Reservatório de Miranda",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-13 11:32:09-03","USP","SPF","183228","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, APM","Milla, AP","85","2003","06","26","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00183228","SPF00183228","2004","02",NA,"Reservatório de Miranda",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"147","2019-11-13 11:32:09-03","USP","SPF","183227","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, APM","Milla, AP","72","2003","06","10","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00183227","SPF00183227","2004","02",NA,"Reservatório de Miranda",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:32:09-03","USP","SPF","183226","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","Santos, APM","Milla, AP","43","2003","05","28","Brasil","Minas Gerais","Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,"SPF00183226","SPF00183226","2004","02",NA,"Reservatório de Miranda",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-25 13:53:40-03","UNIVILLE","JOI","11250","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.","J.R. Stehmamn","Meyer, F.S.","748","2008","06","20","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI011250",NA,"2011","06","28","Arredores CEPA Rugendas - Univille, Rio Natal.",NA,NA,"; HABITAT: capoeirão; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"150","2019-10-07 09:18:11-03","UEFS","HUEFS","75613","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Francisco, E.M.","FUEL34698","2002","10","21","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUEFS0075613","HUEFS0075613","2004","09",NA,"Sítio Três Minas.",NA,NA,NA,"Angiospermae","Solanales",NA,NA,"30511","auto","Asteranae",NA,NA,NA,NA,NA,NA
"151","2019-10-07 09:18:11-03","UEFS","HUEFS","39848","PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii","Taub.",NA,"Hatschbach, G.","68271","1998","09","02","Brasil","Paraná","Piraí do Sul","-49.948600769043","-24.5261001586914",NA,NA,"HUEFS0039848","HUEFS0039848",NA,NA,NA,"Joaquim Murtinho.",NA,NA,"Mata degradada.","Angiospermae","Solanales",NA,NA,"37171","auto","Asteranae",NA,NA,NA,NA,NA,NA
"152","2019-09-04 19:13:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Sessea","regnellii","Sessea regnellii",NA,NA,"A. F. Regnell","1005","1847",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
