"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"96","2020-12-21 16:36:34-03","MBM","MBM","48841","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1974","11","06","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM048841","MBM048841",NA,NA,NA,NA,"718","Southern America",NA,"multicostata","38300","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:36:34-03","MBM","MBM","51056","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Legrand, D.",NA,NA,NA,"s.c.","1967","03","08","Brazil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM051056","MBM051056",NA,NA,NA,NA,"s.n.","Southern America",NA,"multicostata","18275","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:36:34-03","MBM","MBM","2733","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Legrand, D.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1954","09","30","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM002733","MBM002733",NA,NA,NA,NA,"2130","Southern America",NA,"multicostata","27253","auto",NA,NA,NA,NA,NA
"99","2020-12-21 16:36:34-03","MBM","MBM","4178","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocatata","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1967","10","20","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM004178","MBM004178","Bis",NA,NA,NA,"17521","Southern America",NA,"octocatata","37295","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:36:34-03","MBM","MBM","233527","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocatata","D.Legrand","Legrand, D.",NA,NA,NA,"Hatschbach, G.","1967","10","20","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM233527",NA,"Bis",NA,NA,NA,"17521","Southern America",NA,"octocatata","37295","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:36:34-03","MBM","MBM","102107","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocatata","D.Legrand","Legrand, D.",NA,NA,NA,"Klein, R.","1967","08","23","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM102107","MBM102107",NA,NA,NA,NA,"7549","Southern America",NA,"octocatata","27000","auto",NA,NA,NA,NA,NA
"102","2015-09-04 20:35:47-03","MNHN","RECOLNAT_MNHN_P","P05156484","PreservedSpecimen",NA,"Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Mosén","1875","4","1","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"P05156484","P05156484_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156484' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,"26836","auto",NA,NA,NA,NA,"3629"
"103","2015-09-04 20:35:47-03","MNHN","RECOLNAT_MNHN_P","P05156485","PreservedSpecimen",NA,"Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Hatschbach, G.","1967","10","20","Brasil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"P05156485","P05156485_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156485' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,"37295","auto",NA,NA,NA,NA,"17521"
"104","2020-12-11 11:39:12-03","UFMG","BHCB","97339","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,"2002","01",NA,"Guilherme, FAG","2001","12","11","Brasil","São Paulo","Sete Barras","Parque Intervales, Base Saibadela. Mata Atlântica de terras baixas, ambiente sombreado.","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,"BHCB010349","BHCB010349","Árvore, aprox. 24m de altura, madeira lisa vermelha, botões florais com cálice verde-claro e pétalas brancas. Indivíduo GJ18.","Dicotyledon",NA,NA,"246","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:20:40-03","UFPR","UPCB","11713","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","C.D.Legrand","Legrand, C.D.","1967","01","01","Klein, R.M.","1967","09","29","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"300","300",NA,NA,"Árvore, 25m, flor branca. Mata..",NA,NA,NA,"7595",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"106","2021-02-11 17:20:40-03","UFPR","UPCB","45975","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","C.D.Legrand","Dunaiski Jr., A.","1998","11","01","Dunaiski Jr., A.","1998","11","01","Brasil","Paraná","Matinhos","Sertãozinho","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,NA,NA,"Árvore 6m, caule vermelho-tijolo. Nome vulgar: pau-alazão..",NA,NA,NA,"868",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"107","2021-02-11 17:20:40-03","UFPR","UPCB","11714","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","C.D.Legrand","Legrand, C.D.","1967","01","01","Klein, R.M.","1967","08","23","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,"250","250",NA,NA,"Árvore, 30m, flor branca. Mata..",NA,NA,NA,"7549",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","308046","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","F. F. Mazine, April/",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","3","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 4","-46.93333","-24.25",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,"Gentry 58899","South America",NA,NA,NA,NA,NA,NA,"3",NA,"87-200"
"109","2008-05-27 22:02:00-03","MO","MOBOT","308380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","F. F. Mazine, April/",NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","Brazil","São Paulo",NA,"Sete Barras, S entrance to Carlos Botelho State Park.","-46.91666","-24.36666",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,"Gentry 59041","South America",NA,NA,NA,NA,NA,NA,"4",NA,"87-214"
"110","2008-05-27 22:02:00-03","MO","MOBOT","3190387","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","D. Legrand",NA,NA,NA,"Gert G. Hatschbach","1968","10","22","Brazil","Paraná",NA,"Rio Sagrado de Cima (mun. Morretes). Mata pluvial, vertente atlantica.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20087","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3190728","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","G. Hatschbach",NA,NA,NA,"Gert G. Hatschbach","1974","8","27","Brazil","Paraná",NA,"Estr. Graciosa, Grota Funda (mun. Morretes). Mata pluvial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 34795","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","3190872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","D. Legrand, 8/69",NA,NA,NA,"Gert G. Hatschbach","1967",NA,NA,"Brazil","Paraná",NA,"Mun. Guaraqueçaba, Rio de Cedro. Mata pluvial, encosta de morro.",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 17521","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-06-22 05:25:00-03","MO","MOBOT","2483314","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata",NA,NA,NA,NA,NA,"Pe. Raulino Reitz","1958","7","12","Brazil","Santa Catarina",NA,"Lauro Mueller. Novo Horizonte",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Reitz 6763","South America",NA,"multicostata",NA,NA,NA,NA,NA,NA,NA
"114","2020-08-31 09:07:40-03","INPA","INPA","87922","S","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata multicostata","D.Legrand","Hatschbach, GG","1974",NA,NA,"Hatschbach, GG","1974","08","27","Brasil","Paraná","Morretes","Estr. Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0087922","INPA0087922 INPA0087922_e",NA,"Dicotyledon Com-Clade","Myrtales",NA,"34795","Southern America",NA,"multicostata","30514","auto",NA,NA,NA,NA,NA
"115","2019-11-07 11:44:39-03","FUVATES","HVAT","2571","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","E. Freitas","2008","01","20","A. Gerhardt","2008","11","04","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"HVAT00002571",NA,"arvoreta",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 16:08:49-03","UENF","HUENF","10142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","M.C. SOUZA","2019",NA,NA,"Broggio, I.S.; Pereira, L. R. S.","2016","12","21","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão. Interior da mata, acesso pela trilha do Professor Marcelo Trindade. Estação ecológica estadual de Guaxindiba","-40.9613990783691","-21.3019008636475",NA,NA,NA,NA,"HUENF00010767",NA,"Frutos verdes e imaturos, fuste com casca avermelhada com aspecto descamante. Carp.: 228",NA,NA,NA,"261",NA,NA,NA,"48091","auto",NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","2841293","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1967","3","8","Brazil","Santa Catarina","Ilhota","Parque Botânico do Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,"500",NA,"US01898264","US01898264_01 US01898264_02",NA,NA,"Myrtales",NA,"18030","South America - Neotropics",NA,NA,"18275","auto","Dicotyledonae",NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","2705977","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1967","10","20","Brazil","Paraná","Guaraqueçaba","Rio do Cedro.","-48.3288993835449","-25.3066997528076",NA,NA,"50",NA,"US01898262","US01898262_01 US01898262_02",NA,NA,"Myrtales",NA,"17521","South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","2403021","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1956","8","3","Brazil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"250",NA,"US01898267","US01898267_01 US01898267_02",NA,NA,"Myrtales",NA,"3537","South America - Neotropics",NA,NA,"31105","auto","Dicotyledonae",NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","2536690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1967","10","20","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"50",NA,"US01898263","US01898263_01 US01898263_02",NA,NA,"Myrtales",NA,"17521","South America - Neotropics",NA,NA,"37295","auto","Dicotyledonae",NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2580305","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1954","9","30","Brazil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"300",NA,"US01898268","US01898268_01 US01898268_02",NA,NA,"Myrtales",NA,"2130","South America - Neotropics",NA,NA,"16079","auto","Dicotyledonae",NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2839427","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"G. Hatschbach","1974","8","27","Brazil","Paraná","Morretes","Estr. Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01898261","US01898261_01 US01898261_02",NA,NA,"Myrtales",NA,"34795","South America - Neotropics",NA,NA,"30514","auto","Dicotyledonae",NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","USw25619","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"24859","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","2403026","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1956","8","16","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"US01898266","US01898266_01 US01898266_02",NA,NA,"Myrtales",NA,"3601","South America - Neotropics",NA,NA,"18533","auto","Dicotyledonae",NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2403277","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & Klein, --","1958","10","16","Brazil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"800",NA,"US01898265","US01898265_01 US01898265_02",NA,NA,"Myrtales",NA,"7301","South America - Neotropics",NA,NA,"15163","auto","Dicotyledonae",NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2403206","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1958",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00118066","US00118066_01",NA,NA,"Myrtales","Isotype","6763","South America",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2403135","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957",NA,NA,"Brazil","Santa Catarina",NA,"Tres Barras, Garuva.",NA,NA,NA,NA,NA,NA,"US00118067","US00118067_01",NA,NA,"Myrtales","Isotype","5645","South America",NA,"octocostata",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2403135","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocostata","D. Legrand",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1957",NA,NA,"Brazil","Santa Catarina",NA,"Tres Barras, Garuva.",NA,NA,NA,NA,NA,NA,"US00118067","US00118067_01",NA,NA,"Myrtales","Isotype","5645","South America",NA,"octocostata",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"129","2019-12-09 17:30:21-03","UFPR","EFC","2509","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D. Legrand","Tramujas, A.P.","1992","03","06","Tramujas, A.P.; Vicentini, A.","1991","07","04","Brasil","Paraná","Campina Grande do Sul","Serra dos Órgãos","-49.0553016662598","-25.3055992126465",NA,NA,"1300","1300","EFC002509",NA,"Árvore 10m, ritidoma liso de cor escarlate, 1300m s.n.m.. __COMMOM_NAME__: Pau-alazão",NA,NA,NA,"150",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"130","2019-11-13 11:26:45-03","USP","SPF","103054","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Anônimo",NA,NA,NA,"Sakai, L","1995","02","09","Brasil","São Paulo","Eldorado",NA,"-48.391944","-24.646389","-48.391944","-24.646389",NA,NA,"SPF00103054",NA,NA,NA,NA,NA,"32712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:26:45-03","USP","SPF","225806","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Sobral, M",NA,NA,NA,"Urbanetz, C","2003","11",NA,"Brasil","São Paulo","Cananéia",NA,"-47.916667","-24.883333","-47.916667","-24.883333","155","155","SPF00225806",NA,NA,NA,NA,NA,"243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:26:45-03","USP","SPF","81215","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Mazine, FF","2003",NA,NA,"Mattos, J","1967","10","18","Brasil","São Paulo",NA,"Estação de Campo Grande.",NA,NA,NA,NA,NA,NA,"SPF00081215",NA,NA,NA,NA,NA,"15100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-11-13 11:26:45-03","USP","SPF","19179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Hatschbach, G","1974",NA,NA,"Hatschbach, G","1974","08","27","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"SPF00019179",NA,NA,NA,NA,NA,"34795",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"134","2019-11-13 11:26:45-03","USP","SPF","65213","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Giaretta, A","2016","06",NA,"Santana, J","1969","10","13","Brasil","São Paulo","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00065213",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"135","2019-11-13 11:26:45-03","USP","SPF","174280","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","Santos, MF","2006","10",NA,"Monguilhott, L","2006","03","23","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"SPF00174280",NA,NA,NA,NA,NA,"155",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"136","2019-10-07 09:35:20-03","UEFS","HUEFS","87475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087475",NA,NA,"Angiospermae","Myrtales","Isótipo",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"137","2019-10-07 09:35:20-03","UEFS","HUEFS","87476","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Reitz",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087476",NA,NA,"Angiospermae","Myrtales","Isótipo",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"138","2019-10-07 09:35:20-03","UEFS","HUEFS","87474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata","D.Legrand",NA,NA,NA,NA,"Reitz","1958","07","12","Brasil","Santa Catarina","Novo Horizonte","Lauro Muller.","-52.8335990905762","-26.4444007873535",NA,NA,NA,NA,"HUEFS0087474",NA,"Mata.","Angiospermae","Myrtales","Tipo","6763",NA,NA,NA,"20622","auto","Rosanae",NA,NA,NA,NA
"139","2015-03-07 08:59:04-03","F","FMNH-SEEDPLANTS","V0109029F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109029F","V0109029F_01",NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"140","2015-03-07 08:59:04-03","F","FMNH-SEEDPLANTS","V0109030F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109030F","V0109030F_01",NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"141","2018-05-14 16:03:43-03","F","FMNH-SEEDPLANTS","V0348951F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,"RRC ID Flag",NA,NA,NA,"G. F. Arbocz","1994","8","4","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0348951F","V0348951F_01 V0348951F_02",NA,"Spermatophyta",NA,NA,"561","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"561"
"142","2019-06-11 13:08:36-03","F","FMNH-SEEDPLANTS","V0348953F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,"RRC ID Flag",NA,NA,NA,"R. Reitz","1958","9","11","Brazil","Santa Catarina",NA,NA,"-50","-27",NA,NA,NA,NA,"V0348953F","V0348953F_01",NA,"Spermatophyta",NA,NA,"7065","South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"7065"
"143","2016-07-14 13:26:12-03","F","FMNH-SEEDPLANTS","V0386300F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0386300F","V0386300F_01",NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"144","2019-06-11 12:49:48-03","F","FMNH-SEEDPLANTS","V0348952F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocostata",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1967","10","20","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0348952F","V0348952F_01 V0348952F_02",NA,"Spermatophyta",NA,NA,"17521","South America",NA,"octocostata",NA,NA,"Dicotyledoneae",NA,NA,NA,"17521"
"145","2019-06-11 12:49:48-03","F","FMNH-SEEDPLANTS","V0348952F","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","multicostata","Eugenia multicostata octocostata",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1967","10","20","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,"V0348952F","V0348952F_01 V0348952F_02",NA,"Spermatophyta",NA,NA,"17521","South America",NA,"octocostata",NA,NA,"Dicotyledoneae",NA,NA,NA,"17521"
"146","2020-11-23 11:39:08-03","IAC","IAC","28639","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","s/det.","1991","08","03","S. Soriano & R.B. Torres","1991","08","03","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Complexo Botânico Monjolinho","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"nome popular: pau-azulão",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-06-28 16:52:40-03","IAC","IAC","38437","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","F.A.L. Moraes","1999","09","29","F.A.L. Moraes","1999","09","29","Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-06-28 16:52:40-03","IAC","IAC","42162","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","J.E.A. Bertoni & A. Geremias","2001","11","26","J.E.A. Bertoni & A. Geremias","2001","11","26","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L, 11 P, 2","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA,NA,"677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-23 11:39:08-03","IAC","IAC","49855","S","Plantae","Myrtaceae-2.Myrtoideae","Eugenia","multicostata","Eugenia multicostata","D.Legrand","E. Ramos et al.","2007","10","01","E. Ramos; H.R. Gonçalves & S. Santos","2007","10","01","Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082063","-23.373044","-45.082063","-23.373044",NA,NA,NA,NA,"Subparcela 87, PAP H1349",NA,NA,NA,"539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
