"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"43","2019-10-09 11:20:47-03","UFBA","ALCB","32003","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Aubl.) K.Schum.","Pennington, TD","Thomas, W; Mattos, LS; Santos, TS dos; Amorim, AMA; Jardim, JG; Sant'Ana, SC de","s/n","1994","05","20","Southern America","Brasil","Bahia","Uruçuca","Litoral Sul, Escola Média de Agropecuária da Região Cacaueira. Reserva 'Gregório Bondar'","-39.266667","-14.983333",NA,NA,NA,"5m, leaves shiny dark green above, pale green beneath, lateral leaflets stipule-like; flowers creamy white.","ALCB062675",NA,NA,NA,NA,NA,"1995","-39.266667","-14.983333",NA,NA,NA,NA,NA,NA,NA
"44","2019-10-09 11:20:47-03","UFBA","ALCB","15624","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Aubl.) K.Schum.","Barreiros, HS","Carvalho, AM de; Callejas R.; Mattos Silva, LA","s/n","1983","11","03","Southern America","Brasil","Bahia","Itamaraju","Fazenda Pau-brasil. Entrada no Km 5 da Rod. Itamarajú/Eunápolis","-39.5311012268066","-17.0391998291016",NA,NA,NA,"Cerca de de 2,5m de altura. Frutos imaturos verdes.","ALCB062668",NA,NA,"55932","auto",NA,"1985",NA,NA,"11",NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:31:00-03","NBC","NL-BOTANY","L.3914139","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Callejas Posada R; Carvalho AMV de; Silva L",NA,"1983","10","28","Southern America","Brazil",NA,NA,"Bahia: Municipio de Itabuna, km da estrada Jucari - Palmeira. Fazenda Sto Antonio. Mata Higrófila Sul Baia na.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3914139 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3914139","NL-L3914139",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:31:00-03","NBC","NL-BOTANY","U.1422473","PreservedSpecimen","Plantae",NA,"Sapindales","Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Silva NT",NA,"1964","07","11","Southern America","Brazil",NA,NA,"Itabuna, Bahia. Jussari Experimental Station, near Itabuna.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1422473 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1422473","NL-U1422473",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-11-04 10:56:11-03","ESALQ","ESA","137376","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","A.P. Fontana & L. Kollmann","D.R. Couto","1083.0","2009","01","28",NA,"Brasil","Espírito Santo","Alegre","Mariane","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"ESA137376",NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:14:06-03","ESALQ","ESA","132653","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Folli, D.A.","Folli, D.A.","3497.0","1999","10","08",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA132653",NA,NA,"48094","auto",NA,"2004",NA,NA,"05",NA,"10",NA,NA,NA,NA
"49","2020-11-04 11:14:06-03","ESALQ","ESA","132504","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Folli, D.A.","Folli, D.A.","5257.0","2006","04","25",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA132504",NA,NA,"48094","auto",NA,"2006",NA,NA,"04",NA,"25",NA,NA,NA,NA
"50","2020-11-04 11:14:06-03","ESALQ","ESA","53818","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,NA,"Lucas, E.J. et al.","818.0","2006","11","30",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA053818",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 10:56:11-03","ESALQ","ESA","142585","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,NA,"Valdemarin, K.S.","934.0","2017","01","30",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA142585",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:14:06-03","ESALQ","ESA","132657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Kollmann, L. et al.","9369.0","2006","09","29",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"ESA132657",NA,NA,"23813","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:14:06-03","ESALQ","ESA","132652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Dan, M.L.","74.0","2004","08","26",NA,"Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"ESA132652",NA,NA,"15291","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:14:06-03","ESALQ","ESA","132654","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Demuner, V. et al.","3040.0","2006","11","13",NA,"Brasil","Espírito Santo","Governador Lindenberg",NA,NA,NA,NA,NA,NA,NA,"ESA132654",NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:14:06-03","ESALQ","ESA","132656","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Pastore, J.A.","Luz, A.A.","364.0","2006","11","30",NA,"Brasil","Minas Gerais","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,NA,NA,NA,"ESA132656",NA,NA,"54161","auto",NA,"2008",NA,NA,"03",NA,"28",NA,NA,NA,NA
"56","2020-11-04 11:14:06-03","ESALQ","ESA","132651","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Pastore, J.A.","Folli, D.A.","2164.0","1994","01","13",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA132651",NA,NA,"48094","auto",NA,"2000",NA,NA,"09",NA,"20",NA,NA,NA,NA
"57","2020-11-04 11:14:06-03","ESALQ","ESA","105176","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,NA,"Freire, G.Q.","62.0","2006","04","07",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA105176",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:14:06-03","ESALQ","ESA","132509","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Folli, D.A.","3459.0","1999","07","20",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA132509",NA,NA,"48094","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:14:06-03","ESALQ","ESA","132508","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Lopes, W.P. et al.","705.0","1999","05","12",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"ESA132508",NA,NA,"23813","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:06-03","ESALQ","ESA","132658","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Demuner, V. et al.","1532.0","2000","10","26",NA,"Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"ESA132658",NA,NA,"23813","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:06-03","ESALQ","ESA","132655","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis",NA,"Flores, T.B.","Dan, M.L.","73.0","2004","03","23",NA,"Brasil","Espírito Santo","Vitória",NA,"-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"ESA132655",NA,NA,"15291","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:56:11-03","ESALQ","ESA","137010","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","T.B. Flores","São-Mateus","6.0","2008","05","10",NA,"Brasil","Espírito Santo","Nova Venécia","Bruna","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,"ESA137010",NA,NA,"42400","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-01-14 15:31:45-03","MN","R","8055","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","Barreiros, J.","Glaziou, A.F.M.","6494","1873","08","13",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008055","R000008055_001",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-01-14 15:31:45-03","MN","R","8058","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","Barreiros, J.","Glaziou, A.F.M.","5779","1872","09","02",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008058","R000008058_001",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2015-07-02 14:03:00-03","JBP","HPL","4411","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","C. DC.","H. Lorenzi","J.A. Lombardi, H. Lorenzi, R. Tsuji et al.","7118","2008","01","23",NA,"Brasil","ES","Linhares","Coletado na Reserva Natural da Companhia Vale do Rio Doce (CVRD); em área de Mata Atlântica degradada, ca. 19° 08-15'S, 39° 58' -40°05'W","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,"2008",NA,NA,"01",NA,"23",NA,NA,NA,NA
"66","2020-12-20 21:18:29-03","UFV","VIC","18177","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss) C.DC.","Patricia, P.C.","Ana Luiza","s.n.",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"Altura de 16m, P20n 33.","VIC018177","VIC018177",NA,NA,NA,NA,"2000",NA,NA,"09",NA,"05",NA,NA,NA,NA
"67","2021-03-24 17:09:28-03","UFES","SAMES","3485","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Ribeiro,M.","Ribeiro,M.; Fanticelle,B.S.","708","2011","12","02",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre Tabuleiro, estrada Interna km 4.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Arbusto de um metro, com frutode cor amarelo a avermelhado, semente com arilo vermelho escuros.","SAMES03485",NA,NA,"41644","auto",NA,"2012","-398050000.0","-182625000.0","04",NA,"30",NA,NA,NA,NA
"68","2021-03-24 17:09:28-03","UFES","SAMES","3484","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Siqueira,G.S.","Marcarini,L.; Coelho,R.;Marcarini,L.","7","2011","08","20",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta alta sobre Tabuleiro, estrada Interna km 4.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Arbusto de 1,5 metros de alt., fruto verde cana a marelado.","SAMES03484",NA,NA,"41644","auto",NA,"2012","-398050000.0","-182625000.0","03",NA,"20",NA,NA,NA,NA
"69","2021-03-24 17:09:28-03","UFES","SAMES","7852","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Ribeiro,M.","Ribeiro,M.; Scott A. Mori;Nathan P. Smith","904","2013","10","23",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica de Córrego Grande.Km 4 da estrada interna.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Frutos epicarpo amarelo claro, mesocarpo vermelho. Habito: Arbusto","SAMES07852",NA,NA,"41644","auto",NA,"2017","-398055556.0","-182661111.0","05",NA,"17",NA,NA,NA,NA
"70","2021-03-24 17:09:28-03","UFES","SAMES","3486","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Ribeiro,M.","Ribeiro,M.","822","2012","04","14",NA,"Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Borda da mata, Km 13 da estrada interna.","-39.7322006225586","-18.5932998657227",NA,NA,NA,"Arbusto de 1,5m, flores brancas.","SAMES03486",NA,NA,"41644","auto",NA,"2012","-398050000.0","-182625000.0","04",NA,"14",NA,NA,NA,NA
"71","2021-03-24 17:09:28-03","UFES","SAMES","8640","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Ribeiro,M.","Curso de Campo UFES, UFRRJ, IBRJ, 2017.",NA,"2017","10",NA,NA,"Brasil","Espírito Santo","Sooretama","estrada do Quirino. Coleta na área do Grupo 1. Planta 151. Floresta de Tabuleiro.","-40.0978012084961","-19.1968994140625",NA,NA,NA,"Árvore. Frutos imaturos verdes.","SAMES08640",NA,NA,"33715","auto",NA,"2019","-401247223.0","-189977777.0","05",NA,"16",NA,NA,NA,NA
"72","2019-11-08 08:53:37-03","FURB","FURB","479","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Sevegnani, L","Sevegnani, L.",NA,"1996","12","12",NA,"Brasil","Santa Catarina","Blumenau","Sulfabril - Salto Weissbach.","-49.1275","-26.8925",NA,NA,NA,NA,"FURB31277","FURB31277",NA,NA,NA,NA,"1996","-49.1275000","-26.8925000","12",NA,"12",NA,NA,NA,NA
"73","2019-11-08 08:53:37-03","FURB","FURB","48725","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Oliveira, AA de","Oliveira, A.A. de","2640","2015","10","23",NA,"Brasil","Santa Catarina","Schroeder","Rancho Bom.","-49.0486111","-26.3697223","105","105",NA,NA,"FURB48725","FURB48725",NA,NA,NA,NA,"2015","-49.0486111","-26.3697223","10",NA,"23",NA,NA,NA,NA
"74","2020-10-14 10:03:12-03","FURB","FURB","5101","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Sevegnani, L","Stival-Santos, A.; Verdi, M.","123","2006","12","06",NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889",NA,NA,NA,"Projeto de pesquisa.","FURB31276","FURB31276",NA,NA,NA,NA,"2006","-49.0719445","-26.9213889","11",NA,"01",NA,NA,NA,NA
"75","2020-10-14 10:03:12-03","FURB","FURB","5568","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Gasper, AL de","Stival-Santos, A.; Verdi, M.","124","2007","03","26",NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889",NA,NA,NA,"Projeto de pesquisa. Código: 5568.","FURB31275","FURB31275",NA,NA,NA,NA,"2007","-49.0719445","-26.9213889","05",NA,"04",NA,NA,NA,NA
"76","2020-10-14 10:03:12-03","FURB","FURB","5657","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Verdi, M; Stival-Santos, A","Verdi, M.; Stival-Santos, A.","839","2007","04","13",NA,"Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889",NA,NA,NA,"Projeto de pesquisa.","FURB02344","FURB02344",NA,NA,NA,NA,"2007","-49.0719445","-26.9213889","04",NA,"19",NA,NA,NA,NA
"77","2020-10-14 10:03:12-03","FURB","FURB","64122","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Kassner-Filho, A.","Kassner-Filho, A.","5170","2019","03","14",NA,"Brasil","Santa Catarina","Schroeder",NA,"-49.0777778","-26.4158333","38","38",NA,"botão floral Habitat: interior do fragmento Habito: arvoreta","FURB64122","FURB64122",NA,NA,NA,NA,"2019","-49.0777778","-26.4158333","03",NA,"14",NA,NA,NA,NA
"78","2020-10-14 10:03:12-03","FURB","FURB","64152","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Kassner-Filho, A.","Kassner-Filho, A.","5205","2019","04","25",NA,"Brasil","Santa Catarina","Indaial","Warnow.","-49.2705556","-26.9502778","110","110",NA,"botão floral Habitat: interior do fragmento Habito: arvoreta","FURB64152","FURB64152",NA,NA,NA,NA,"2019","-49.2705556","-26.9502778","04",NA,"25",NA,NA,NA,NA
"79","2019-06-27 10:25:44-03","UFES","VIES","20754","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Kollmann, L.J.C.; Fontana, A.P.","Manhães, V.C.; Couto, D.R.; Fontana, A.P. & Kollmann, L.J.C.","209","2009","01","28",NA,"Brasil","Espírito Santo","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"VIES020754","VIES020754",NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-03-05 18:19:15-03","UFES","VIES","46469","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.",NA,"Gomes, J.M.L.; Mareto, F.","4398","2017","02","09",NA,"Brasil","Espírito Santo","Espírito Santo","Entre Mascarenhas e Linhares. Floresta de Tabuleiro em transição com Floresta de Encosta.",NA,NA,NA,NA,NA,NA,"VIES046469","VIES046469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-07-30 12:23:21-03","UFES","VIES","47399","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","A.F.A. Scheidegger","Silvestre, S.S.; Dutra, S.C.; Moraes, Q.S.; Alves-Araújo, A.; Scheidegger, A.F.A.","17","2019","11","26",NA,"Brasil","Espírito Santo","Conceição da Barra","Região extremo Sul. Flona do Rio Preto","-39.835278","-18.4325",NA,NA,NA,NA,"VIES047399","VIES047399",NA,NA,NA,NA,"2020","39º50'7''W","18º25'57''S","07",NA,"16",NA,NA,NA,NA
"82","2019-06-27 10:25:44-03","UFES","VIES","20756","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Kollmann, L.J.C.; Fontana, A.P.","Couto, D.R.; Fontana, A.P.; Kollmann, L.J.C. & Manhães, V.C.","1083","2009","01","28",NA,"Brasil","Espírito Santo","Alegre","São João do Norte.","-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"VIES020756","VIES020756",NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-04-27 16:10:38-03","UFES","VIES","35414","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Luber, J.","Carrijo, T.T.; Luber, J.; Martins, K.G.G.; Hollunder, R.K.; Garbin, M.L. &","2153","2014","08","07",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual de Mata das Flores.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"VIES035414","VIES035414",NA,"23588","auto",NA,"2014",NA,NA,"08",NA,"07",NA,NA,NA,NA
"84","2020-04-27 16:10:38-03","UFES","VIES","42951","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","V.S. Miranda & A. Alves-Araújo","Miranda, V.S.; Magnago, R.; Morais, P.; Mendes, B.S.; Moraes, Q.S., Gurtler, J.","462","2019","05","23",NA,"Brasil","Espírito Santo","Conceição da Barra","Fragmento da Sede abandonada. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"VIES042951","VIES042951",NA,"41644","auto",NA,"2019",NA,NA,"07",NA,"26",NA,NA,NA,NA
"85","2019-06-27 10:25:44-03","UFES","VIES","26870","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Martins, M.L.L.","Martins, M.L.L.","102","1991","09","25",NA,"Brasil","Espírito Santo","Vitória","Campus da UFES - Goiabeiras.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES026870","VIES026870",NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-04-27 16:10:38-03","UFES","VIES","15597","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Dan, M.L.","Dan, M.L.","73","2004","03","23",NA,"Brasil","Espírito Santo","Vitória","Parque Municipal da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES015597","VIES015597",NA,"15291","auto",NA,"2004",NA,NA,"03",NA,"23",NA,NA,NA,NA
"87","2020-04-27 16:10:38-03","UFES","VIES","1012","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Pereira, O.J.","Pereira, O.J.","526","1986","08","21",NA,"Brasil","Espírito Santo","Vitória","Campus da UFES.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES001012","VIES001012",NA,"15291","auto",NA,"1986",NA,NA,"08",NA,"21",NA,NA,NA,NA
"88","2020-04-27 16:10:38-03","UFES","VIES","15599","S","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A.Juss.) C.DC.","Dan, M.L.","Dan, M.L.","74","2004","08","26",NA,"Brasil","Espírito Santo","Vitória","Parque Municipal da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,"VIES015599","VIES015599 VIES015599_1",NA,"15291","auto",NA,"2004",NA,NA,"08",NA,"26",NA,NA,NA,NA
"89","2021-03-21 19:37:26-03","UFC","EAC","20972","PreservedSpecimen","Plantae","Dicotyledon",NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(A. Juss.) C. DC.","Pirani, J.R.","Oliveira, M.R.L.","s.n.","1994","03","12","Southern America","Brasil","Ceará","Guaramiranga","Sítio Cana Brava","-38.9331016540527","-4.26332998275757",NA,NA,NA,"Árvore.","EAC0020972","EAC0020972",NA,"13198","auto",NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:35:33-03","MBM","MBM","425381","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Moreira, B.A.","Bello, D.A.","32","2014","06","04","Southern America","Brazil","Rio de Janeiro","São Francisco de Itabapoana","Conglomerado 37-2-3-11","-47.085","-21.3975",NA,NA,NA,"Árvore, com 8,5 metros de altura. Base reta. Casca interna vermelha e externa parda, fina, áspera. Botões esverdeados.; Serrapilheira densa. Mata de tabuleiro, solo argilo-arenoso.","MBM425381",NA,NA,NA,NA,NA,"2017","-47.085","-21.3975","03",NA,"16",NA,NA,NA,NA
"91","2020-12-21 16:35:33-03","MBM","MBM","425379","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Moreira, B.A.","Scarponi, T.M.","s.n.","2014","06","04","Southern America","Brazil","Rio de Janeiro","São Francisco de Itabapoana","Conglomerado 39-2-6-18, Estação Ecológica de Guaxiniba","-41.085","-21.375",NA,NA,NA,"Árvore, com 3,2 metros de altura. Base reta. Casca interna creme e externa marrom escuro, fina, áspera. Fruto maduro, com 1-2 cm de diâmetro, em forma de globo, internamente preto com vermelho (olho) e externamente marrom, seco, com","MBM425379",NA,NA,NA,NA,NA,"2017","-41.085","-21.375","03",NA,"16",NA,NA,NA,NA
"92","2020-12-21 16:35:33-03","MBM","MBM","216564","PreservedSpecimen","Plantae",NA,NA,"Meliaceae","Trichilia","pseudostipularis","Trichilia pseudostipularis","(Adr. Juss.) C. DC.","Pennington, T.D.","Thomas, W.W.; et al.; et al.","10423",NA,NA,NA,"Southern America","Brazil","Bahia","Uruçuca","Reserva Gregório Bondar","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"MBM216564","MBM216564",NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
