"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","stateProvince","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber"
"1144","2020-09-12 05:00:02-03","US","US","3076729","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"G. Hatschbach","1984","9","13","Brazil",NA,"Rodovia BR-116. próx. entrada a Pedra Azul",NA,NA,NA,NA,NA,NA,"US01884578","US01884578_01 US01884578_02","48155","South America - Neotropics",NA,NA,NA,"Minas Gerais",NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"1145","2020-09-12 05:00:02-03","US","US","2709500","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","27","Brazil",NA,"Lower slopes of Serra do Caraça, ca. 10 km W of Barão de Cocais",NA,NA,NA,NA,"1500",NA,"US01884583","US01884583_01 US01884583_02","29243","South America - Neotropics",NA,NA,NA,"Minas Gerais",NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"1146","2020-09-12 05:00:02-03","US","US","2924721","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"G. Christenson, P. Ivo & A. Manosso","1979","9","7","Brazil","Rio Brilhante","Zuzu, near Rio Anhandui","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"US01884579","US01884579_01 US01884579_02","1140","South America - Neotropics",NA,NA,NA,"Mato Grosso do Sul",NA,NA,"Sapindales",NA,"65544","auto",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"1147","2020-09-02 16:19:24-03","Cenargen","CEN","102164","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"S. G. Rezende - UNB","2013","09","13","Brasil","SAO JOSE DOS CAMPOS","Faz. Ipaú","-45.826666","-23.206944","-45.826666","-23.206944","643","643","CEN00102164","CEN00102164","5000",NA,"Exsicatas",NA,"Doação Herbário UB - UNB, plantas do Brasil. BHCB 334.","SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1148","2020-09-02 16:19:24-03","Cenargen","CEN","109974","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","B. M. T. Walter","Bruno Machado Teles Walter","2010","12","02","Brasil","BRASILIA","Mata de galeria do Córrego Bananal, próximo à foz no Lago Paranoá. Sede da Embrapa Cenargen.","-47.9","-15.728333","-47.9","-15.728333","1005","1005","CEN00109974",NA,"6949",NA,"Exsicatas",NA,"Material coletado durante curso de coleta de germoplasma no Cenargen.","DF",NA,NA,NA,NA,NA,NA,"2010","12",NA,NA,NA,"6",NA
"1149","2020-09-02 16:19:24-03","Cenargen","CEN","111342","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","G. M. Antar","Jonatan Alves da Silva - IFN","2018","08","17","Brasil","PARANAIGUARA","Conglomerado: GO-865. Subunidade 03, subparcela 01, indivíduo 01RN.","-50.58","-18.72","-50.58","-18.72",NA,NA,"CEN00111342","CEN00111342","1790",NA,"Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com dimensões de 4,5 m altura, 7,0 cm de DAP, tipo de base digitada, Fuste casca externa cinza, interna verde, espessura externa fina, do tipo áspera.","GO",NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,"5",NA
"1150","2020-09-02 16:19:24-03","Cenargen","CEN","112275","PreservedSpecimen","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Jonatan Alves da Silva - IFN","2018","07","18","Brasil","MORRINHOS","Conglomerado: GO-704, Subunidade 02, subparcela 08, indivíduo 37.","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,"CEN00112275","CEN00112275","1517",NA,"Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com10,0m de altura , 22,3cm de DAP. Tipo de base reta. Fuste Casca externa marrom, interna vermelha, espessura da casca externa fina, do tipo reticulada com desprendimentode placas lenhosas.","GO",NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,"5",NA
"1151","2020-09-02 16:19:24-03","Cenargen","CEN","71951","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","G. Pieszko","M. Dematteis",NA,NA,NA,"Argentina",NA,"Corrientes, Dep. Mburucuyá. Parque Nacional Mburucuyá.",NA,NA,NA,NA,NA,NA,"CEN00071951","CEN00071951","1303",NA,"Exsicatas",NA,"En borde de isleta de selva. Doação do Herbario Del Instituto de Botanica Del Nordeste (CTES) Corrientes - Rep. Argentina.",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,"1",NA
"1152","2020-09-02 16:19:24-03","Cenargen","CEN","82762","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Carlos Romero Martins","2012","10","20","Brasil","BRASILIA","Parque Nacional de Brasília. Entorno da Trilha do Cristal.","-47.922222","-15.730277","-47.922222","-15.730277",NA,NA,"CEN00082762","CEN00082762","1291",NA,"Exsicatas",NA,"Início da floração, Flora do Brasil - Distrito Federal.","DF",NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,"1",NA
"1153","2020-09-02 16:19:24-03","Cenargen","CEN","83610","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","M. H. Fernandes","Márcio Honorato Fernandes","2012","08","22","Brasil","BRASILIA","Fazenda Santa Cecíia. Núcleo Rural Rajadinha II.","-47.638888","-15.765555","-47.638888","-15.765555","956","956","CEN00083610","CEN00083610","224",NA,"Exsicatas",NA,"Coletada na borda da mata.","DF",NA,NA,NA,NA,NA,NA,"2012","08",NA,NA,NA,"4",NA
"1154","2020-09-02 16:19:24-03","Cenargen","CEN","102795","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","A. C. Servilha","Anderson Cássio Sevilha","2016","12","04","Brasil","SALINAS","Sítio 6 - Ponto 2. Em ravina.","-41.91","-16.017222","-41.91","-16.017222","920","920","CEN00102795","CEN00102795","6132",NA,"Exsicatas",NA,"Projeto Bem Diverso.","MG",NA,NA,NA,NA,NA,NA,"2016","12",NA,NA,NA,"4",NA
"1155","2020-09-02 16:19:24-03","Cenargen","CEN","105498","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","I. S. Seto","I. S. Seto","2014","12","18","Brasil","SANTANA DO RIACHO","Área de Proteção Ambiental Morro da Pedreira. Trilha para o G3 de escalada.","-43.616111","-19.305555","-43.616111","-19.305555","910","910","CEN00105498","CEN00105498","4",NA,"Exsicatas",NA,"Frutos com odor azedo forte. Prensado em álcool. Coleta em sílica. Doação Universidade de São Paulo - Herbário SPF.","MG",NA,NA,NA,NA,NA,NA,"2015","07",NA,NA,NA,"1",NA
"1156","2020-09-02 16:19:24-03","Cenargen","CEN","59661","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Glocimar Pereira-Silva","2004","11","14","Brasil","SILVANIA","Margem direita do rio Corumbá (Mata do Veado).","-48.41","-16.293055","-48.41","-16.293055","820","820","CEN00059661","CEN00059661","9273",NA,"Exsicatas",NA,"Área de influência direta (lago).","GO",NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,"4",NA
"1157","2020-09-02 16:19:24-03","Cenargen","CEN","61670","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Anderson Cássio Sevilha","2005","05","26","Brasil","GRAO MOGOL","Beira de estrada, baixada com lagoa intermitente, com cerrado adjacente.","-43.002777","-16.377222","-43.002777","-16.377222","844","844","CEN00061670","CEN00061670","4488",NA,"Exsicatas",NA,NA,"MG",NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,"4",NA
"1158","2020-09-02 16:19:24-03","Cenargen","CEN","72833","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Anderson Cássio Sevilha","2006","11","06","Brasil","RIO PARDO DE MINAS","Areião II.","-42.441388","-15.442222","-42.441388","-15.442222","986","986","CEN00072833","CEN00072833","4795",NA,"Exsicatas",NA,NA,"MG",NA,NA,NA,NA,NA,NA,"2011","10",NA,NA,NA,"4",NA
"1159","2020-09-02 16:19:24-03","Cenargen","CEN","77816","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Bruno Machado Teles Walter","2010","02","11","Brasil","BRASILIA","Mata de galeria do córrego Bananal, próximo à foz no lago Paranoá. Sede da Embrapa Rec. Gen e Biotec (Cenargen).","-47.9","-15.728333","-47.9","-15.728333","1000","1000","CEN00077816","CEN00077816","5958",NA,"Exsicatas",NA,"Frutos imaturos verde-amarronzados, maduros castanhos. Planta em plena frutificação, coletada na borda da mata.","DF",NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,"5",NA
"1160","2020-09-02 16:19:24-03","Cenargen","CEN","96580","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. R. Teixeira","Bernardo Rocha Teixeira","2012","07","12","Brasil","BRASILIA","Fazenda Malunga. Linha A da fitossociologia.","47.4933333","-15.978611","47.4933333","-15.978611",NA,NA,"CEN00096580","CEN00096580","280",NA,"Exsicatas",NA,NA,"DF",NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA,"4",NA
"1161","2020-09-02 16:19:24-03","Cenargen","CEN","86123","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Alexandre Uhlmann","2011","11","10","Brasil","BRASILIA","São Bartolomeu - Fazenda Entre Rios","-47.500555","-15.934722","-47.500555","-15.934722","890","890","CEN00086123","CEN00086123","452",NA,"Exsicatas",NA,"Em borda floresta. Doação do Herbário Fernando Cardoso da Silva - Registro HFC nº 8393.","DF",NA,NA,NA,NA,NA,NA,"2014","08",NA,NA,NA,NA,NA
"1162","2020-09-02 16:19:24-03","Cenargen","CEN","88377","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Dijalma Barbosa da Silva","2013","12","03","Brasil","PIRENOPOLIS","Parque estadual Serra dos Pirineus","48.8516666","15.7272222","48.8516666","15.7272222","1152","1152","CEN00088377","CEN00088377","287",NA,"Unicata",NA,"Folha lisa. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1163","2020-09-02 16:19:24-03","Cenargen","CEN","88336","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Rosa de Belem das Neves Alves","2014","07","23","Brasil","PIRENOPOLIS","Parque Estadual Serra dos Pirineus, estrada à esquerda da Sede do Parque.","-48.843888","-15.796666","-48.843888","-15.796666","1218","1218","CEN00088336","CEN00088336","141",NA,"Exsicatas",NA,"Folhas utilizadas para extração de óleo essencial. Coleta por volta das 14h. Exsicata referente ao depósito de subamostra, em atendimento ao Conselho de Gestão do Patrimônio Genético (CGEN).","GO",NA,NA,NA,NA,NA,NA,"2015","03",NA,NA,NA,"2",NA
"1164","2020-09-02 16:19:24-03","Cenargen","CEN","91074","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Carlos Romero Martins","2015","07","05","Brasil","BRASILIA","Parque Nacional de Brasília - Borda da mata em frente à piscina nova.","-47.918333","-15.737777","-47.918333","-15.737777",NA,NA,"CEN00091074","CEN00091074","1774",NA,"Unicata",NA,"Doação Flora do Brasil - Distrito Federal.","DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1165","2020-09-02 16:19:24-03","Cenargen","CEN","95911","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Aelton Biasi Giroldo","2013","08","06","Brasil","GRAO MOGOL","Assentamento PA Americana.","-43.016388","-16.380555","-43.016388","-16.380555","831","831","CEN00095911","CEN00095911","42",NA,"Exsicatas",NA,NA,"MG",NA,NA,NA,NA,NA,NA,"2017","01",NA,NA,NA,"4",NA
"1166","2020-09-02 16:19:24-03","Cenargen","CEN","84854","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","G. D. Vale","Gabriel Damasco do Vale","2006","09","20","Brasil","BRASILIA","APA da Cafuringa.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00084854","CEN00084854","191",NA,"Exsicatas",NA,"Fruto levemente carnoso, com sementes pretas.","DF",NA,NA,NA,NA,"70570","auto","2006","10",NA,NA,NA,"2",NA
"1167","2020-09-02 16:19:24-03","Cenargen","CEN","39431","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Ernestino de S. Gomes Guarino","2000","07","31","Brasil","BRASILIA","Borda da Mata do Bananal, abaixo do CENARGEN.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00039431","CEN00039431","332",NA,"Exsicatas",NA,"Estames amarelos.","DF",NA,NA,NA,NA,"70570","auto","2000","07",NA,NA,NA,"4",NA
"1168","2020-09-02 16:19:24-03","Cenargen","CEN","16066","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Efigênia de Melo","1992","09","03","Brasil","BRASILIA","EMBRAPA/CENARGEN, mata próxima ao Lago Paranoá.","-47.9296989440918","-15.7797002792358","-4796583.0","-1572694.0",NA,NA,"CEN00016066","CEN00016066","781",NA,"Exsicatas",NA,"Doação do Flora do Brasil.","DF",NA,NA,NA,NA,"70570","auto","2011","10",NA,NA,NA,"1",NA
"1169","2020-09-02 16:19:24-03","Cenargen","CEN","49647","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","João Marcelo de Rezende","2002","10","15","Brasil","BRASILIA","Paranoá - DF. Mata do Ribeirão São Bernardo.","-47.9296989440918","-15.7797002792358","-4732389.0","-1605056.0","930","930","CEN00049647","CEN00049647","584",NA,"Exsicatas",NA,"Área de influência da AHE Queimado. Sementes pretas.","DF",NA,NA,NA,NA,"70570","auto","2011","10",NA,NA,NA,"3",NA
"1170","2020-09-02 16:19:24-03","Cenargen","CEN","65702","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Aécio Amaral-Santos","1999","08","17","Brasil","BRASILIA","Parque Nacional de Brasília, após o portão 7, entrada para a Mata das Três Barras, á esquerda. Cerca de 500 m.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00065702","CEN00065702","427",NA,"Exsicatas",NA,"Botões florais verdes, estames amarelos.","DF",NA,NA,NA,NA,"70570","auto","2011","10",NA,NA,NA,"4",NA
"1171","2020-09-02 16:19:24-03","Cenargen","CEN","76023","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Juliene Roveratti Santos","2006","09","18","Brasil","BRASILIA","Parque Nacional de Brasília - Trilha Cristal d' água","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00076023","CEN00076023","506",NA,"Exsicatas",NA,NA,"DF",NA,NA,NA,NA,"70570","auto","2011","10",NA,NA,NA,"4",NA
"1172","2020-09-02 16:19:24-03","Cenargen","CEN","28552","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Paulo Eugênio A. M. de Oliveira","1991","12","14","Brasil","BRASILIA","Santuário do Riacho Fundo.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00028552","CEN00028552","1754",NA,"Exsicatas",NA,"Doação do Herbário Paulo Heringer - Jardim Botânico de Brasília. Flora do Brasil.","DF",NA,NA,NA,NA,"70570","auto","2011","10",NA,NA,NA,"1",NA
"1173","2020-09-02 16:19:24-03","Cenargen","CEN","111560","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.",NA,"Romulo Ewerton Gomes Sousa - IFN","2018","08","01","Brasil","IPAMERI","Conglomerado: GO-645. Subunidade 3, subparcela 1, indíviduo 5 RN.","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"CEN00111560","CEN00111560","2624",NA,"Exsicatas",NA,"Inventário Florestal Nacional (IFN). Árvore com dimensões 3,9 m de altura, 6,3 cm de DAP, tipo de base reta. Fruto imaturo com dimensão de 0,1 cm de forma redondo, cor externa verde, internas branco, consistência externa seca,. Fuste da casca externa cinza, interna rosa claro, espessura externa grossa, do tipo laminada, com desprendimento de placas lenhosas, odor de corte doce.","GO",NA,NA,NA,NA,"102542","auto",NA,NA,NA,NA,NA,"5",NA
"1174","2020-09-02 16:19:24-03","Cenargen","CEN","96158","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Aelton Biasi Giroldo","2014","11","18","Brasil","GRAO MOGOL","PA Americana.","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"CEN00096158","CEN00096158","293",NA,"Exsicatas",NA,NA,"MG",NA,NA,NA,NA,"67219","auto","2016","12",NA,NA,NA,"3",NA
"1175","2020-09-02 16:19:24-03","Cenargen","CEN","23263","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Taciana Barbosa Cavalcanti","1990","08","17","Brasil","POSSE","BR - 020. Alvorada - Formosa, km 158.","-46.3694000244141","-14.0930995941162",NA,NA,"950","950","CEN00023263","CEN00023263","782",NA,"Exsicatas",NA,NA,"GO",NA,NA,NA,NA,"55730","auto","2011","10",NA,NA,NA,"4",NA
"1176","2020-09-02 16:19:24-03","Cenargen","CEN","44869","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Glocimar Pereira-Silva","2002","03","27","Brasil","UNAI","Cerca de 1 km à montante do eixo da barragem. Margem direita do Rio Arrependido.","-46.9061012268066","-16.3575000762939","-4727778.0","-1621194.0","810","810","CEN00044869","CEN00044869","6313",NA,"Exsicatas",NA,"Área de Influência da UHE Queimado.","MG",NA,NA,NA,NA,"97926","auto","2011","10",NA,NA,NA,"5",NA
"1177","2020-09-02 16:19:24-03","Cenargen","CEN","3432","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Gudrum M. Christenson","1979","09","07","Brasil","RIO BRILHANTE","River bank, Zuzu.","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"CEN00003432","CEN00003432","1140",NA,"Exsicatas",NA,"Small tree, alternate pinnately compound leaves. Lateral racemes of small greenish flowers; fruits small, round, flattened.Doação da United States Department of Agriculture. Germplasm resources Laboratory, Plant Genetcs & Germplasm Institute.","MS",NA,NA,NA,NA,"65544","auto","2011","10",NA,NA,NA,"1",NA
"1178","2020-09-02 16:19:24-03","Cenargen","CEN","37985","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","J. Alves - FUEL","2000","09","22","Brasil","SAO JERONIMO DA SERRA","Fazenda Fuji.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"CEN00037985","CEN00037985",NA,NA,"Exsicatas",NA,"Frutos imaturos. Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (30289).","PR",NA,NA,NA,NA,"30511","auto","2011","10",NA,NA,NA,"1",NA
"1179","2020-09-02 16:19:24-03","Cenargen","CEN","38014","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Cristiano Medri","1999","09","11","Brasil","SAO JERONIMO DA SERRA","Salto João Nogueira.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"CEN00038014","CEN00038014","854",NA,"Exsicatas",NA,"Botões florais creme. Doação da Universidade Estadual de Londrina - Departamento de Biologia Animal e Vegetal. Herbário FUEL. Nº 30.287.","PR",NA,NA,NA,NA,"30511","auto","2011","10",NA,NA,NA,"1",NA
"1180","2020-09-02 16:19:24-03","Cenargen","CEN","39430","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Ernestino de S. Gomes Guarino","2000","07","31","Brasil","BRASILIA","Borda da Mata do Bananal, abaixo do CENARGEN.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00039430","CEN00039430","331",NA,"Exsicatas",NA,"Botões florais creme.","DF",NA,NA,NA,NA,"70570","auto","2000","07",NA,NA,NA,"3",NA
"1181","2020-09-02 16:19:24-03","Cenargen","CEN","86321","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Alba Cordeiro","2012","08","01","Brasil","BRASILIA","Gama - Embrapa CTZL","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00086321","CEN00086321","188",NA,"Exsicatas",NA,"Ramo com fruto. Doação","DF",NA,NA,NA,NA,"70570","auto","2014","09",NA,NA,NA,"1",NA
"1182","2020-09-02 16:19:24-03","Cenargen","CEN","114876","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. Schindler","Lutero Lerner - IFN","2018","08","16","Brasil","CACHOEIRA ALTA","Conglomerado: GO-863. Subunidade 3, subparcela 6, indivíduo 41.","-50.9416999816895","-18.7632999420166",NA,NA,NA,NA,"CEN00114876","CEN00114876","3297",NA,"Exsicatas",NA,"Projeto Inventário Florestal Nacional (IFN). Árvore comdimensões de 8,0m de altuta, 15,4cm de DAP. Esudatos resina, vermelho, abundância pouco, textura pegajoso, base digitada. Fuste da casca externa cinza, interna vermelho, fina, reticulada, desprendimento placas lenhosas, odor no corte fértico.","GO",NA,NA,NA,NA,"56945","auto","2018","10",NA,NA,NA,"4",NA
"1183","2020-09-02 16:19:24-03","Cenargen","CEN","47402","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","Aécio Amaral-Santos","2002","08","12","Brasil","CRISTALINA","Margem direita do Rio Preto, acima da ponte de madeira; acesso para Palmital - Túnel de desvio.","-47.6136016845703","-16.7686004638672","-4733306.0","-1620528.0",NA,NA,"CEN00047402","CEN00047402","1360",NA,"Exsicatas",NA,"Área de influência do AHE Queimado; influência direta. Local á montante da obra. Botões florais verdes.","GO",NA,NA,NA,NA,"85457","auto","2011","10",NA,NA,NA,"4",NA
"1184","2020-09-02 16:19:24-03","Cenargen","CEN","38009","PreservedSpecimen","Plantae","Anacardiaceae","Lithrea","molleoides","Lithrea molleoides","(Vell.) Engl.","B. M. T. Walter","R. A. G. Viani","1999","10","17","Brasil","TELEMACO BORBA","Estrda Tibagi - Telêmaco em frente a vila rural.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"CEN00038009","CEN00038009","29",NA,"Exsicatas",NA,"Doação da Universidade Estadual de Londrina. Departamento de Biologia Animal e Vegetal. Herbário FUEL (25988).","PR",NA,NA,NA,NA,"35037","auto","2011","10",NA,NA,NA,"1",NA
"1185","2020-10-16 10:36:06-03","UFG","HJ","1148","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2004","11","05","Brasil","Jataí","41 BIMTZ.","-51.711944","-17.900278","51º42'43''W","17º54'1''S","700","700","HJ00001148","HJ00001148","3342",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1186","2020-04-15 09:23:18-03","UFG","HJ","2859","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Guilherme, F.A.G.; Bernasol, WP; Batista, NTF","2007","08","17","Brasil","Jataí","PCH Jataí.","-51.708056","-17.973056","51º42'29''W","17º58'23''S","700","700","HJ00002859","HJ00002859","853",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1187","2020-04-15 09:23:18-03","UFG","HJ","1421","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2007","10","13","Brasil","Jataí","UFG, Campus Jatobá.","-51.717222","-17.923056","51º43'2''W","17º55'23''S","700","700","HJ00001421","HJ00001421","3383",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,"2014","05","27",NA,NA,NA,NA
"1188","2020-10-16 10:36:06-03","UFG","HJ","1407","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2007","12","01","Brasil","Jataí","UFG, Campus Jatobá, próximo do riacho.","-51.717222","-17.923056","51º43'2''W","17º55'23''S","700","700","HJ00001407","HJ00001407","3439",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1189","2020-04-15 09:23:18-03","UFG","HJ","3914","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.",NA,"Guilherme, F.A.G.; Souza, L.F.; Coelho, C.P.","2009","07","15","Brasil","Jataí","Fazenda Cláudio Vilela.","-51.766667","-17.933333","51º46'W","17º56'S",NA,NA,"HJ00003914","HJ00003914","1774",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1190","2020-10-16 10:36:06-03","UFG","HJ","1149","S","Plantae","Anacardiaceae","Lithraea","molleoides","Lithraea molleoides","(Vell.) Engl.","Luzia Francisca de Souza","Souza, L.F.","2004","11","05","Brasil","Jataí","41 BIMTZ.","-51.711944","-17.900278","51º42'43''W","17º54'1''S","700","700","HJ00001149","HJ00001149","3343",NA,NA,NA,NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
