"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"48","2020-12-21 16:16:34-03","MBM","MBM","248081","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Robinson, H.","Barboza, E.; Ribas, O.S.; Ribas, O.S.","432","2000","04","08","Southern America","Brazil","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM248081","MBM248081","Paraná","Guaratuba","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:16:34-03","MBM","MBM","11318","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Holmes, W.C.","Hatschbach, G.","21327","1969","04","11","Southern America","Brazil","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM011318","MBM011318","Paraná","Morretes","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:16:34-03","MBM","MBM","206981","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Kozera, C.","Kozera, C.; et al.; et al.","544","1997","03","21","Southern America","Brazil","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM206981","MBM206981","Paraná","Curitiba","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:16:34-03","MBM","MBM","255560","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Holmes, W.C.","Wasum, R.; Wasum, G.; Wasum, G.","574","2000","03","26","Southern America","Brazil","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM255560","MBM255560","Rio Grande do Sul","São Francisco de Paula","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:16:34-03","MBM","MBM","51360","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Cabrera, A.L.","Reitz, R.; Klein, R.M.; Klein, R.M.","9613","1960","04","22","Southern America","Brazil","Bom Retiro","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"MBM051360","MBM051360","Santa Catarina","Blumenau","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:16:34-03","MBM","MBM","268133","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Robinson, H.","Ribas, O.S.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","4641","2002","04","06","Southern America","Brazil","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"MBM268133","MBM268133","São Paulo","Barra do Turvo","38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:16:34-03","MBM","MBM","268131","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Robinson, H.","Ribas, O.S.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","4630","2002","04","06","Southern America","Brazil","Bela Vista","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"MBM268131","MBM268131","São Paulo","Barra do Turvo","38172","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:16:34-03","MBM","MBM","324417","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, M.R.","Ritter, M.R.","1022","1999","06","04","Southern America","Brazil","Parque Estadual do Turvo, estrada para o Salto do Yucumã","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Beira de mata","MBM324417","MBM324417","Rio Grande do Sul","Derrubadas","18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-10-03 09:06:01-03","MNHN","RECOLNAT_MNHN_P","P00706641","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Widgren, J.F.",NA,"1845",NA,NA,NA,"Brésil","Province de Minas Geraes : Caldas",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00706641' target='other'> <mi>dwc_moreinfo</mi></a>","P00706641","P00706641_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","176",NA
"57","2015-09-04 09:32:05-03","MNHN","RECOLNAT_MNHN_P","P04374683","PreservedSpecimen",NA,NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Heiner, A.",NA,"1904","6","14",NA,"Brasil","São Paulo, Campinas. Campinas, São Paulo, Sudeste, Brasil, América do Sul","-47.060001373291","-22.8999996185303",NA,NA,"hb","Plantae civitatis Brasiliensis. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04374683' target='other'> <mi>dwc_moreinfo</mi></a>","P04374683","P04374683_01","São Paulo","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,"47",NA
"58","2020-12-11 11:33:14-03","UFMG","BHCB","84145","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Ribas, OS; Silva, JM; Vaz, J","4641","2002","04","06","Southern America","Brasil","Bela Vista.",NA,NA,NA,NA,NA,"Floresta Atlântica. Orla de mata. Volúvel. Capítulo creme.",NA,NA,"Paraná","Barra do Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:33:14-03","UFMG","BHCB","18580","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Costa, LVC","s.n.","2000","04",NA,"Southern America","Brasil","PCH Ninho de Águia.","-45.2799987792969","-22.5091991424561",NA,NA,NA,"Plantas do Brasil.; Assa-peixe-branca.","BHCB006918",NA,"Minas Gerais","Delfim Moreira","20219","auto",NA,NA,NA,NA,"2013","02",NA,NA,NA,NA
"60","2020-12-11 11:33:14-03","UFMG","BHCB","60783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Foster, W; Batista, FRQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo, I; Peroni, N","276","2000","04","22","Southern America","Brasil","praia barra do una. floresta ombrófila densa de teras baixas, restinga","-45.4099998474121","-23.7600002288818",NA,NA,NA,"liana, flores brancas, 3m, borda de mata na beira de estrada aterro","BHCB006619",NA,"São Paulo","São Sebastião","41977","auto",NA,NA,NA,NA,"2013","02",NA,NA,NA,NA
"61","2021-02-11 17:18:06-03","UFPR","UPCB","3111","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Brade, A.C.","18267","1946","05","17",NA,"Brasil","BLOQUEADO",NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Itaguaçu",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"62","2021-02-11 17:18:06-03","UFPR","UPCB","30102","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Kozera, C.","Kozera, C.","544","1997","03","26",NA,"Brasil","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Trepadeira, flor branca, orla da floresta com Araucária..",NA,NA,"Paraná","Curitiba","25180","auto",NA,NA,NA,NA,"1997","03",NA,NA,NA,NA
"63","2017-08-25 05:21:00-03","MO","MOBOT","2403722","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Cristóbal, C. L., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|G.E. Pieszko|V. Revilla|F. Robledo|S. Valenzuela|O. Vebra","Tressens 5665","1996","8","24","South America","Argentina","Predio Guaraní. Tramo 1, hacia el ayo. Paraíso. Borde de selva, en picada","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,"Misiones","Guaraní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2017-08-25 05:21:00-03","MO","MOBOT","2403742","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Cristóbal, C. L., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|M.G. Pellegrini|V. Revilla|F. Robledo|O. Vebra|W. Vebra","Tressens 5829","1997","5","7","South America","Argentina","Predio Guaraní, Tramo I","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,"Misiones","Guaraní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-05-17 05:29:00-03","MO","MOBOT","2403761","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Cabrera, A. L., /06/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5531","1996","4","15","South America","Argentina","Parque Provincial Cruce Caballero","-53.98333","-26.51666","690.00000000",NA,NA,NA,NA,NA,"Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-05-17 05:29:00-03","MO","MOBOT","2403780","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Cabrera, A. L., //","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5548","1996","4","15","South America","Argentina","Parque Provincial Cruce Caballero","-53.98333","-26.51666","690.00000000",NA,NA,NA,NA,NA,"Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-08-25 05:21:00-03","MO","MOBOT","2411736","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Tressens, S. G. & Keller, H. A., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|F. Robledo|W. Vebra","Tressens 6834","2003","6","30","South America","Argentina","Predio Guaraní. Camino a arroyo Soberbio, 1 Km de ruta 15","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,"Misiones","Guaraní",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2010-03-18 21:18:00-03","MO","MOBOT","2457200","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Barroso, G. M.","G. Malme","Malme 734","1893","3","29","South America","Brazil","Ijuhy",NA,NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2010-04-15 17:18:00-03","MO","MOBOT","3352215","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Alexander C. Brade","Brade 18267","1946","5","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-05-05 11:53:00-03","MO","MOBOT","3352319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Émile Hassler","Hassler 1905",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caaguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"71","2008-05-27 22:02:00-03","MO","MOBOT","3352512","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Walter Holmes","PIZIOLO","PIZIOLO 92","1984",NA,NA,"South America","Brazil","Santa Teresa, Val Susana Vezha",NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","12657",NA,"Plantae",NA,NA,"Compositae","Mikania","chlorolepis","Mikania chlorolepis","Baker","C.T. Oliveira/03-10-2012","V. Demuner; et al","1087","2000","05","25",NA,"Brasil","Aparecidinha","-40.593889","-19.973056",NA,NA,NA,"Trepadeira sobre árvore de 8m, inflorescência de cor bege.","MBML012657","MBML012657","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","14380",NA,"Plantae",NA,NA,"Compositae","Mikania","chlorolepis","Mikania chlorolepis","Baker","C.T. Oliveira/03-10-2012","L. Kollmann; et al","3874","2001","06","12",NA,"Brasil","Cabeceira do Rio Bonito","-40.583333","-19.984167",NA,NA,NA,"Trepadeira na meia sombra. Inflorescência verdes.","MBML014380","MBML014380","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"40W34'60","19S59'3",NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","2075",NA,"Plantae",NA,NA,"Compositae","Mikania","chlorolepis","Mikania chlorolepis","Baker","G. M. Barroso/1990","W. Pizziolo","92","1984","05","17",NA,"Brasil","Valsugana Velha, Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Arbusto de 3m, flores esbranquiçadas.","MBML002075","MBML002075","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:45:20-03","MBML","MBML-HERBARIO","21186",NA,"Plantae",NA,NA,"Compositae","Mikania","chlorolepis","Mikania chlorolepis","Baker","C.T. Oliveira/03-10-2012","R.R. Vervloet; et al","2502","2003","05","27",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Liana, flores a 3m de altura, cálice verde, corola branca. Baixada, solo encharcado, dossel 17m.","MBML021186","MBML021186","Espírito Santo","Santa Teresa",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","2931684","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"G. Hatschbach","21327","1969","4","11","South America","Brazil","Col. Floresta (mun. Morretes)",NA,NA,"50","100",NA,NA,"US01673083","US01673083_01","Paraná",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2020-09-12 05:00:02-03","US","US","2725918","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Pruski, J. F.","J. A. Steyermark","111366","1975","1","3","South America - Neotropics","Venezuela","Perai-tepuy, 14 km E of","-60.76","4.96","910",NA,NA,NA,"US00772336","US00772336_01","Bolívar",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"78","2020-09-12 05:00:02-03","US","US","3241272","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"N. T. Silva & U. Brazão","60872","1966","1","24","South America","Brazil","The Third Serra da Neblina, Rio Negro, Rio Cauaburí, Rio Maturacá, Somissão de limites Marker BR-1, Serra Pirapucú",NA,NA,"1250",NA,NA,NA,"US01673087","US01673087_01",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","3398430","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"R. Wasum & G. Wasum","573","2000","3","26","South America","Brazil","Mun São Francisco de Paula - RS 235",NA,NA,"830",NA,NA,NA,"US01673084","US01673084_01","Rio Grande do Sul",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","3403908","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"F. C. Hoehne","29740","1932","6","13","South America - Neotropics","Brazil","Capital, Parque do Estado",NA,NA,NA,NA,NA,NA,"US01673080","US01673080_01","São Paulo",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","2020-09-12 05:00:02-03","US","US","2841436","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Reitz & Klein, --","9613","1960","4","22","South America","Brazil","Mata da Companhia Hering, Bom Retiro, Blumenau, Mata",NA,NA,"250",NA,NA,NA,"US01673079","US01673079_01","Santa Catarina",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"82","2020-09-12 05:00:02-03","US","US","2564128","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"G. Hatschbach","14317","1966","4","29","South America","Brazil","Fda. lagoa (mun. Cianorte)",NA,NA,NA,NA,NA,NA,"US01673085","US01673085_01","Paraná",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"83","2020-09-12 05:00:02-03","US","US","3432439","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"O. S. Ribas, J. M. Silva & J. Vaz","4641","2002","4","6","South America - Neotropics","Brazil","Bela Vista (Mun. Barra do Turvo)",NA,NA,NA,NA,NA,NA,"US01673086","US01673086_01","São Paulo",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"84","2020-09-12 05:00:02-03","US","US","1444623","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"T. Rojas","3719","1921","5",NA,"South America","Paraguay","Rio Verde",NA,NA,NA,NA,NA,NA,"US01673082",NA,"Alto Paraguay",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"85","2020-09-12 05:00:02-03","US","US","2905857","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"-- Brade & -. Apparicio","18267",NA,NA,NA,"South America - Neotropics","Brazil","Mun de Itaguassú Alto Limoeiro - Sta Maria",NA,NA,NA,NA,NA,NA,"US01673081","US01673081_01","Espírito Santo",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"86","2019-11-13 11:16:27-03","USP","SPF","216794","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Oliveira, CT","Gonçalves, LN","113","2013","08","28",NA,"Brasil","Serra entre Passa-Quatro e Virgínia, beira de estrada (WGS84, Zona 23k, 7517720 S, 491232 W, 1583 m), 28_08_2013.","-44.9667015075684","-22.3903007507324","1583","1583",NA,NA,"SPF00216794",NA,"Minas Gerais","Passa Quatro","17293","auto",NA,NA,NA,NA,"2015","03",NA,NA,NA,NA
"87","2019-01-25 15:33:58-02","IAC","IAC","18222","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","D.M. Dedecca","S.R. Santos","s/nº","1956","09","05",NA,"Brasil","IAC, Fazenda Santa Elisa, Seção de Fumo","-47.077171","-22.870251",NA,NA,NA,NA,NA,NA,"São Paulo","Campinas",NA,NA,NA,NA,"-47.077171","-22.870251","1956","09","05",NA,NA,NA
"88","2019-01-25 15:33:58-02","IAC","IAC","40762","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","J.M.F. Toledo","F.C. Hoehne","s/nº","1932","06","13",NA,"Brasil","Parque do Estado","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"São Paulo","São Paulo",NA,NA,NA,NA,"-46.6361","-23.5475","1932","06","13",NA,NA,NA
"89","2019-01-25 15:38:44-02","IAC","IAC","5643","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","J.M.F. Toledo","A.C. Smith","112","1940","04","15",NA,"Brasil","IAC, Estação Experimental (Horto)","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"São Paulo","Ubatuba",NA,NA,NA,NA,"-45.0711","-23.4339","1941","10","21",NA,NA,NA
"90","2019-01-25 15:33:58-02","IAC","IAC","6806","S","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","A.S. Lima","J.F. Cunha","s/nº","1942","07","15",NA,"Brasil",NA,"-45.0711","-23.4339",NA,NA,NA,"Nome popular: cipózinho das capoeiras",NA,NA,"São Paulo","Ubatuba",NA,NA,NA,NA,"-45.0711","-23.4339","1942","08","12",NA,NA,NA
"91","2020-11-12 16:58:23-03","UEL","FUEL","55885","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Sobral, M","Korte, A; Kniess, A","2662","2010","04","09",NA,"Brasil","Santa Rita, interior do fragmento. Florística IFFSC 571 (Liana). IFFSC-1/571/Florística/Liana","-49.770556","-27.090278","516","516",NA,NA,"FUEL055885",NA,"Santa Catarina","Presidente Getúlio",NA,NA,NA,NA,"-49.770556","-27.090278","2010","08","15",NA,NA,NA
"92","2020-11-12 16:58:23-03","UEL","FUEL","19919","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Kozera, C","Kozera, C; Dittrich, VAO","544","1997","03","26",NA,"Brasil","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Paraná","Curitiba","25180","auto",NA,NA,NA,NA,"1997","03",NA,NA,NA,NA
"93","2020-11-12 16:58:23-03","UEL","FUEL","9734","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Vieira, AOS; Yamamoto, KY","26188","1992","04","30",NA,"Brasil","Área das Fontes de Água Petrópolis, Mata úmida","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"FUEL018892",NA,"Rio de Janeiro","Petrópolis","36524","auto",NA,NA,NA,NA,"2000","09","25",NA,NA,NA
"94","2020-08-20 14:55:12-03","UFSC","FLOR","37022","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Ritter, M.R.","1022","1999","06","04",NA,"Brasil","Parque Estadual do Turvo, estrada para o Salto do Yucumã.","-53.8608016967773","-27.2646999359131",NA,NA,NA,"trepadeira","FLOR0037022",NA,"Rio Grande do Sul","Derrubadas","18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-20 20:38:09-03","UFSC","FLOR","20982","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, M.R.","Brack, P.; et alii","1668",NA,NA,NA,NA,"Brasil","Parque do Turvo.","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"FLOR0020982",NA,"Rio Grande do Sul","Tenente Portela","14404","auto",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA
"96","2021-03-04 15:42:35-03","IF","SPSF","47594","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","C.T.Oliveira","L.N.Gonçalves & R.T.Polisel & N.M.Ivanauskas & M.C.Assis","113","2013","08","28","América do Sul","Brasil","Serra entre Passa Quatro e Virgínia","-44.966944","-22.39","1583","1583",NA,"COLETA: Erva trepadeira em campo antrópico. Capítulos albo-amarelados.; GEOGRAFIA: Beira da estrada (WGS84, zona 23k.);",NA,NA,"MG","Passa Quatro",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Widgren, JF","176",NA,NA,NA,"Southern America","Brazil","locis prov. Minarum non indicatis",NA,NA,NA,NA,NA,NA,NA,"P06P2N0068","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Widgren, JF","133",NA,NA,NA,"Southern America","Brazil","locis prov. Minarum non indicatis",NA,NA,NA,NA,NA,NA,NA,"P06P2N0068","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2017-09-11 17:08:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker",NA,"Regnell, AF","727",NA,NA,NA,"Southern America","Brazil","Habitat prov. Minas Geraes in fruticetis ad Caldas",NA,NA,NA,NA,NA,NA,NA,"P06P2N0068","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-08 12:36:37-03","UFRGS","ICN","115677","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Ritter, MR","1021","1999","06","04","América do Sul","Brasil","Parque Estadual do Turvo estrada para o Salto do Yucumã","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Beira de mata",NA,NA,"RS","Derrubadas","18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-08 12:36:37-03","UFRGS","ICN","115678","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Ritter, MR","1022","1999","06","04","América do Sul","Brasil","Parque Estadual do Turvo estrada para o Salto do Yucumã","-53.8608016967773","-27.2646999359131",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Beira de mata",NA,NA,"RS","Derrubadas","18158","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-08 12:36:37-03","UFRGS","ICN","041210","S","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","chlorolepis","Mikania chlorolepis","Baker","Ritter, MR","Hagelund, K","9363","1975","10","06","América do Sul","Brasil",NA,"-53.3135986328125","-27.8994007110596",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"RS","Palmeira das Missões","33527","auto",NA,NA,NA,NA,"2004","01","28",NA,NA,NA
