"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","typeStatus","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"221","2019-11-21 14:38:09-03","UFJF","CESJ","72137","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","J.P. Fontella; H.G. Magalhães; D.J. Guimarães","1967","09","11","América do Sul","Brasil",NA,NA,"Restinga, solo arenoso. Arbusto ca. 1,8m alt., tubo da corola exrternamente alvescente, lobos da corola de cor branca, sendo o maior de cor arroxeada.","CESJ072137","228","Angiosperma",NA,"Cham.","F.R.G. Salimena","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, a 3Km do Canal de Sernambetiba, próximo à Estrada do Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"57442","auto",NA,NA,"2018","12",NA,NA,NA,NA,NA,NA
"222","2020-07-02 18:53:55-03","UFJF","CESJ","72139","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","C. Farney; B.C. Kurtz; A.Q. Lobão; J.C. Gomes","2000","03","29","América do Sul","Brasil",NA,NA,"Restinga arbustiva-arbórea nas proximidades do Sambaqui de Jaconé. Arvoreta; 4m; folhas discolores verdes, face superior verde. inferior com nuances ferrugíneas; flores com cálice verde ferrugíneo, corola creme, flores perfumadíssimas; frutos adocicados","CESJ072139","4037","Angiosperma",NA,"Cham.","F.R.G. Salimena","Rio de Janeiro","Saquarema","Jaconé","-42.5102996826172","-22.9200000762939",NA,NA,NA,NA,NA,"17036","auto",NA,NA,"2018","12",NA,NA,NA,NA,NA,NA
"223","2020-07-02 18:53:55-03","UFJF","CESJ","51601","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","R.C. Forzza; R. Mello-Silva; R.Dias-Melo; B.R. Silva","2003","11","25","América do Sul","Brasil",NA,NA,"Vegetação arbóreo-arbustiva sobre afloramentos rochosos de quartzito. Arvoreta ou arbusto ca. 2 -3 m alt. Folhas discolores, ramos com indumento dourado. Flores com cálice verde; tubo da corola alvo, levemente rosado, lobos da corola roxos; filetes alvos","CESJ051601","2455","Angiosperma",NA,"Cham.","F.R.G. Salimena","São Paulo","Altinópolis","Morro do Forno, Fazenda do Morro do Forno. Estrada Altinópolis-Cajuru (SP388), 4 km da rodovia Altino Arantes (SP 351). 21º 5'42S 47º20'3W. Elev. 680-750m.","-47.3699989318848","-21.0200004577637",NA,NA,NA,NA,NA,"30403","auto",NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"224","2019-11-21 14:37:50-03","UFJF","CESJ","51828","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","E.E.Macedo","1997","10","08","América do Sul","Brasil",NA,NA,"Mata de encosta, solo arenoso. Árvore ca. 8m.alt., flores de coloração lilás e roxo.","CESJ051828","92","Angiosperma",NA,"Cham.","F.R.G. Salimena","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus, 20º13' S, 47º26' W","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,"27552","auto",NA,NA,"2007","04",NA,NA,NA,NA,NA,NA
"225","2019-11-21 14:37:50-03","UFJF","CESJ","2015","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","M. Kosciuski","1935","11",NA,"América do Sul","Brasil",NA,NA,"Tarumã. Na serra","CESJ002015","s.n.","Angiosperma",NA,"Cham.","M.C.A. Mota","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"53584","auto",NA,NA,"2015","05","13",NA,NA,NA,NA,NA
"226","2019-11-21 14:38:09-03","UFJF","CESJ","55762","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","F.C.A. Oliveira; R.C. Mendonça; L.L.Guimarães; E.Cardoso","2008","10","12","América do Sul","Brasil",NA,NA,"Solo areno-argiloso, relevo plano, floresta de galeria estreita. Árvore heliófila, ca. 7,5m. alt., 45cm. DAP. Tronco com casca escamosa gretada. Folhas cartáceas, cálice verde, frutos imaturos cor verde.","CESJ055762","1342","Angiosperma",NA,"Cham.","M.L. Fonseca","Tocantins","Peixe","Bacia do Tocantins, sub-bacia Tocantins, folha: SD-22-X-B, ponto 23. Alt.: 253m, 12º17'33,9 S, 48º23'23,5 W.","-48.5391998291016","-12.0249996185303",NA,NA,NA,NA,NA,"73509","auto",NA,NA,"2009","03",NA,NA,NA,NA,NA,NA
"227","2021-04-07 11:45:11-03","UFMS","CGMS","67777","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","G. Martinelli; M.A. Moraes; E. Fernandez; N. Pougy","2010","12","05",NA,"Brasil",NA,NA,"Frutos maduros vermelho-escuro, quando passados nigrescentes. Frutos imaturos verdes. Folhas verdes discolores. Habitat: Floresta Ombrófila com trechos de Floresta Estacional sobre afloramentos calcários. Habito: Árvore. 10,00 m de a","CGMS1100736","16911",NA,NA,"Cham.","T.S. Mendes; E.F. Guimarães","Mato Grosso do Sul","Miranda","Fazenda Caiman. RPPN Dona Aracy.","-56.3116667","-19.9552778",NA,NA,NA,NA,NA,NA,NA,"-56,3116667","-19,9552778",NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-27 13:49:42-03","UFS","ASE","14927","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","Oliveira, DG; Thiago","2009","12","30","Southern America","Brasil",NA,NA,"5,70 m de altura, 5,30 cm de espessura.; 5,70 m de altura, 5,30 cm de espessura.","ASE0022131","28","Magnoliophyta",NA,"Cham.",NA,"Sergipe","Salgado","Povoado Fazenda Grande, Sub-Bacia hidrográfica rio Piauitinga. Nascente 31","-37.474722","-11.031944","ASE0022131",NA,NA,NA,NA,NA,NA,"-37.474722","-11.031944",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-27 13:49:42-03","UFS","ASE","32409","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","Almeida, ES","2014","06","03","Southern America","Brasil",NA,NA,"Arbusto, ca. 10m. Casca externa cinza, fina, áspera, escamosa, e casca interna amarela. Coordenadas UTM: E(0700141m) N(8815492m). Nº do conglomerado: 105, Nº da subunidade: 1, Nº da subparcela: 3, Nº da árvore: 8(F6).","ASE0003697","381","Magnoliophyta",NA,"Cham.","Silva, ACC","Sergipe","Divina Pastora",NA,"-37.148333","-10.688611","ASE0003697",NA,NA,NA,NA,NA,NA,"-37.148333","-10.688611","2014","11","18",NA,NA,NA,NA,NA
"230","2019-11-27 13:49:42-03","UFS","ASE","6876","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","Landim, M; Schettino; Vicência; Milena; Santos, E","1997","01","06","Southern America","Brasil",NA,NA,"árvore. 7,5. m. Presença de frutos imaturos verdes.; árvore. 7,5. m. Presença de frutos imaturos verdes.; Borda da mata","ASE0017199","1109","Magnoliophyta",NA,"Cham.","Landim, M","Sergipe","Japaratuba","Mata do P.A. Ivan Ribeiro (INCRA)","-36.94","-10.593333","ASE0017199",NA,NA,NA,NA,NA,NA,"-36.94","-10.593333","2000","10",NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:49:42-03","UFS","ASE","38380","PreservedSpecimen","Plantae","Lamiaceae","Vitex","polygama","Vitex polygama","Déda, RM; Freire, GS; Santos, E; Silva, AS","2017","03","21","Southern America","Brasil",NA,NA,"Arbusto com cerca de 2,5 m de altura. Frutos enegrescidos com pilosidade ferrugínea. Presença de sépalas persistentes cremes.; Mata Atlântica.","ASE0039774","451","Magnoliophyta",NA,"Cham.","Déda, RM","Sergipe","Laranjeiras","Área de reflorestamento misto da Fábrica CIMESA","-37.0939","-10.4923",NA,NA,NA,NA,NA,NA,NA,"-37.0939","-10.4923","2017","03","28",NA,NA,NA,NA,NA
"232","2019-08-20 10:27:48-03","UNICAMP","UEC","135405","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Silva, AF; Capellari Jr, L; Linnaeus, C","1986","03","20",NA,"Brazil",NA,NA,"flor e fruto, Árvore ca. 7 m, frutos negros com cálice verde, casca laranja, lenho creme súber fissurado.",NA,"1400","Magnoliopsida",NA,"Cham.",NA,"São Paulo","São José dos Campos","Estrada Turvo, depois do Horto","-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-08-20 10:27:48-03","UNICAMP","UEC","151354","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Torres, RB; Figueiredo, N; Oliveira, AR","1987","11","13",NA,"Brazil",NA,NA,"Árvore 13 m. Beira da mata secundária. Flores roxas e guias de nectários brancos.",NA,"313","Magnoliopsida",NA,"Cham.","Torres, RB","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.593917","-23.711706",NA,NA,NA,NA,NA,NA,NA,"-48.593917","-23.711706","1988",NA,NA,NA,NA,NA,NA,NA
"234","2019-08-20 10:27:48-03","UNICAMP","UEC","151355","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Torres, RB; Figueiredo, N; Oliveira, AR","1987","02","19",NA,"Brazil",NA,NA,"Flor roxa.",NA,"147","Magnoliopsida",NA,"Cham.","Torres, RB","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.589111","-23.711225",NA,NA,NA,NA,NA,NA,NA,"-48.589111","-23.711225","1988",NA,NA,NA,NA,NA,NA,NA
"235","2019-08-20 10:27:48-03","UNICAMP","UEC","151370","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Torres, RB; Figueiredo, N; Oliveira, AR","1986","10","30",NA,"Brazil",NA,NA,"Árvore 8 m. Tronco rugoso - escamante. Ramificação difusa. Flores zigomorfas lilás.",NA,"69","Magnoliopsida",NA,"Cham.","Torres, RB","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.586889","-23.711003",NA,NA,NA,NA,NA,NA,NA,"-48.586889","-23.711003","1988",NA,NA,NA,NA,NA,NA,NA
"236","2019-08-20 10:27:48-03","UNICAMP","UEC","115165","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Leite, EC","1998","06","04",NA,"Brazil",NA,NA,"ori, 4 m.",NA,"645","Magnoliopsida",NA,"Cham.","Cardoso-Leite, E","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do","-46.25","-23.25",NA,NA,NA,NA,NA,NA,NA,"-46.25","-23.25",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-08-20 10:27:48-03","UNICAMP","UEC","107266","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Ratter, JA; Bridgewater, S; Fonsêca Filho, J; Lima, E","1998","08","18",NA,"Brazil",NA,NA,"flor, Vernacular name: Tarumã. Wide-crowned, twin-trunked tree, 8 m tall, broader trunk 40 cm dbh. Bark rather like fissuring. Corollas pale lilac on upper e lower lips, pale yellow at mouth of tube with a lilac honey-guide. Stamens blue-lilac.",NA,"8087","Magnoliopsida",NA,"Cham.",NA,"Mato Grosso","Ribeirão Cascalheira","Faz. Santa Marta","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 10:27:48-03","UNICAMP","UEC","129352","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Gomes, BZ","2002","08","13",NA,"Brazil",NA,NA,"ori, Formação estudada: Transição cerradão mata ciliar. Árvore com 5 m altura.",NA,"90","Magnoliopsida",NA,"Cham.","Gomes, BZ","São Paulo","Brotas","Horto Santa Fé 1","-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-01 16:42:44-03","UNICAMP","UEC","200886","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Pires, TP; Bissoli, VF; Duarte, LSC","2018","04","19",NA,"Brazil",NA,NA,"Cerrado Stricto Sensu","UEC172254","131","Magnoliopsida",NA,"Cham.","Pires, TP","São Paulo","Jundiaí","Unidade de Desenvolvimento Ambiental - UNIDAM","-47.49605","-23.269039","UEC172254 UEC172254_v01 UEC172254_v02 UEC172254_v03 UEC172254_v04 UEC172254_v05 UEC172254_v06",NA,NA,"748","748",NA,NA,"-47.49605","-23.269039","2018","04","19",NA,NA,NA,NA,NA
"240","2021-03-01 16:42:44-03","UNICAMP","UEC","172499","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Garcia, LC","2008","12","12",NA,"Brazil",NA,NA,"Árvore de 8m, flores lilases e fruto pretos zoocóricos.; Mata ciliar em processo de restauração desde 1987, Mata Atlântica, Floresta Estacional Semidecídua.","UEC084820","3","Magnoliopsida",NA,"Cham.","Garcia, LC","São Paulo","Iracemápolis","Reserva de abastecimento público.","-47.875303","-22.968303","UEC084820",NA,NA,"608","608",NA,NA,"-47.875303","-22.968303",NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-01 16:42:44-03","UNICAMP","UEC","177466","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Santos, K; Belinello, R","2000","07","06",NA,"Brazil",NA,NA,"Árvore decíola, zoocórica; córtex rugoso, madeira moderadamentepesada, alturado fuste:6m; PAP104cm.01-25% da Santos, K. 2867; Belinello, R.; Floresta estacional semidecidual.","UEC081880","2867","Magnoliopsida",NA,"Cham.",NA,"São Paulo","Itatiba","Mata da Fazenda Malabar-mata da torre (Fragmento P4); área total:12,5ha.,","-46.883333","-22.916667","UEC081880",NA,NA,"808","808",NA,NA,"-46.883333","-22.916667",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:42:44-03","UNICAMP","UEC","160145","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Lima, HC","1992","11","26",NA,"Brazil",NA,NA,"Indivíduo F0100. Arbusto 3m alt., flores com cálice verde e corola alvo-lilás. Frequente.","UEC017437","4510","Magnoliopsida",NA,"Cham.",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Pau do Guacho, próximo a fazenda da Kombi. Área FP005.","-42.25","-22.5","UEC017437",NA,NA,NA,NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:42:44-03","UNICAMP","UEC","177467","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Santos, K; Belinello, R","1999","10","09",NA,"Brazil",NA,NA,"Árvore decídua, zoocórica, córtex rugoso, madeira moderadamente pesada, altura total: 6m; altura do fuste: 5m; PAP: 37cm. Nome popular: tarumã.; Floresta estacional semidecidual.","UEC031168","658","Magnoliopsida",NA,"Cham.","Santos, K","São Paulo","Campinas","Mata Furnas (Fragmento P2). Área Total: 13,2 ha.","-47","-22.47","UEC031168",NA,NA,"658","658",NA,NA,"-47","-22.47",NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-01 16:42:44-03","UNICAMP","UEC","161627","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Arzolla, FARDP; Shepherd, GJ; Paula, GCR; Vilela, FESP","2007","11","19",NA,"Brazil",NA,NA,"Árvore, 2 metros, flores roxas, botões florais.; Floresta Ombrófila Densa de porte baixo, sobre quartzito.","UEC039082","1217","Magnoliopsida",NA,"Cham.","Arzolla, FARDP","São Paulo","Mairiporã","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.","-46.536311","-23.363942","UEC039082",NA,NA,"1169","1169",NA,NA,"-46.536311","-23.363942","2008","03","27",NA,NA,NA,NA,NA
"245","2021-03-01 16:42:44-03","UNICAMP","UEC","161635","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Arzolla, FARDP; Shepherd, GJ; Paula, GCR; Vilela, FESP","2007","11","29",NA,"Brazil",NA,NA,"Arbusto, 2 metros, flores roxas.; Floresta Ombrófila Densa de porte baixo, sobre quartzito.","UEC039090","1185","Magnoliopsida",NA,"Cham.","Arzolla, FARDP","São Paulo","Mairiporã","Parque Estadual da Cantareira, Crista da Serra da Pirucaia, Hortolândia.","-46.536778","-23.364978","UEC039090",NA,NA,"1180","1180",NA,NA,"-46.536778","-23.364978","2008","03","27",NA,NA,NA,NA,NA
"246","2019-08-20 10:27:48-03","UNICAMP","UEC","23806","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Pereira, SC","1981","02","17",NA,"Brazil",NA,NA,"fruto, Árvore de 14 m, frutos verdes.",NA,"852","Magnoliopsida",NA,"Cham.",NA,"Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-20 10:27:48-03","UNICAMP","UEC","25401","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Leitão Filho, HF","1981","09","22",NA,"Brazil",NA,NA,"flor, Árvore ca. 10 m de alt, flores brancas com lacínios arroxeados. Em mata.",NA,"1173","Magnoliopsida",NA,"Cham.",NA,"Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-08-20 10:27:48-03","UNICAMP","UEC","53611","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Silva, AF; Capellari Jr, L","1986","12","12",NA,"Brazil",NA,NA,"flor, Árvore de até 6 m, flores lilás-claro sendo o lobo maior roxo.",NA,"1541","Magnoliopsida",NA,"Cham.",NA,"São Paulo","São José dos Campos","Reserva florestal de boa vista","-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,"-45.9375","-23.716667",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-08-20 10:27:48-03","UNICAMP","UEC","43151","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Ratter, JA; Shepherd, GJ; Tamashiro, JY; Argent, GCG","1983","11","23",NA,"Brazil",NA,NA,"flor, Tree, 5 m tall, 5 cm d.b.h. Corolla dirty yellowish cream. In dense cerradão.",NA,"4969","Magnoliopsida",NA,"Cham.","Leitão Filho, HF","São Paulo","São Paulo","Instituto Florestal de SP","-48.416667","-23.45",NA,NA,NA,NA,NA,NA,NA,"-48.416667","-23.45","1986","07",NA,NA,NA,NA,NA,NA
"250","2019-08-20 10:27:48-03","UNICAMP","UEC","42591","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Ratter, JA; Castro, RA; Rocha, MP","1980","09","15",NA,"Brazil",NA,NA,"fruto, N.V: Tarumão. Tree, 6 m, 10 cm d.b.h. Bank light fawn with vertical fisures. In cerradão.",NA,"4412","Magnoliopsida",NA,"Cham.",NA,"Tocantins",NA,"aldeia Carajá de Macaúba Ilha do Bananal, Ilha do bananal, Parque Nacional do Arag","-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-20 10:27:48-03","UNICAMP","UEC","70424","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Tamashiro, JY; Belinello, R; Souza, JP; Fernandes, GD; Ivanauskas, NM; Miyagi, PH","1995","04","14",NA,"Brazil",NA,NA,"fruto, Árvore de 4 m, frutos maduros vinosos quase pretos.",NA,"907","Magnoliopsida",NA,"Cham.",NA,"São Paulo","São José dos Campos","Destrito de S. Francisco Xavier","-45.964722","-22.898333",NA,NA,NA,"1000","1000",NA,NA,"-45.964722","-22.898333",NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:42:44-03","UNICAMP","UEC","93503","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Cavalcanti, TB; Walter, BMT; Rocha, DMS; Santos, HGP; Santos, SPC; Batista, NPV","1992","03","11",NA,"Brazil",NA,NA,"Árvore 10m alt. Fruto marrom-claro.; Mata. Subst. Arenoso. relevo montanhoso. Freq. ocasional.",NA,"1156","Magnoliopsida",NA,"Cham.","Carvalho-Sobrinho, JG","Goiás","Campinaçu","Estr. que acompanha o Rio Boa Nova, Mata entreo rio Carneiro e o Córrego LAgeado.","-48.55","-13.733333",NA,NA,NA,"510","510",NA,NA,"-48.55","-13.733333","2006","03",NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:42:44-03","UNICAMP","UEC","15723","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Ratter, JA; Ribeiro, JF; Fonseca, SG; Fonsêca Filho, J; Silva, JCS","1976","11","15",NA,"Brazil",NA,NA,"fruto, Tree, ca. 16 m tall, 45 cm in diam. at breast height. Specimen collected for Cr$ 1 by a child who was collecting the rather tasteless fruits. Vernacular name: tarumão. In the transition between mesotrophic facies cerradão and semideciduous for",NA,"3962","Magnoliopsida",NA,"Cham.","Capelari, A","Mato Grosso","Barra do Garças","By the path to the cachoeira.","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,"123012","auto",NA,NA,"1987","11",NA,NA,NA,NA,NA,NA
"254","2019-08-20 10:27:48-03","UNICAMP","UEC","74463","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Yamamoto, LF","2002",NA,NA,NA,"Brazil",NA,NA,NA,"UEC013333","820","Magnoliopsida",NA,"Cham.","Yamamoto, LF","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","UEC013333",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-08-20 10:27:48-03","UNICAMP","UEC","74453","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Yamamoto, LF","2002",NA,NA,NA,"Brazil",NA,NA,NA,"UEC013337","1546","Magnoliopsida",NA,"Cham.","Yamamoto, LF","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","UEC013337",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-20 10:27:48-03","UNICAMP","UEC","74445","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Yamamoto, LF","2002",NA,NA,NA,"Brazil",NA,NA,NA,"UEC013339","986","Magnoliopsida",NA,"Cham.","Yamamoto, LF","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","UEC013339",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-08-20 10:27:48-03","UNICAMP","UEC","102016","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Kinoshita, LS; Pansarin, ER; Santos, SL","1998","10","08",NA,"Brazil",NA,NA,"flor, Árvore, ca. 3 m, flores lilazes, mata ciliar.",NA,"98476","Magnoliopsida",NA,"Cham.","Kozera, C","Minas Gerais","Carrancas","Faz. do João Galdêncio","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,"21143","auto",NA,NA,"1998","11",NA,NA,NA,NA,NA,NA
"258","2019-08-20 10:27:48-03","UNICAMP","UEC","88494","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Yamamoto, LF","2002",NA,NA,NA,"Brazil",NA,NA,NA,"UEC013338","1681","Magnoliopsida",NA,"Cham.","Yamamoto, LF","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","UEC013338",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-08-20 10:27:48-03","UNICAMP","UEC","89036","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Yamamoto, LF","2002",NA,NA,NA,"Brazil",NA,NA,NA,"UEC013340","889","Magnoliopsida",NA,"Cham.","Yamamoto, LF","Minas Gerais","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501","UEC013340",NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-08-20 10:27:48-03","UNICAMP","UEC","25547","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Tamashiro, JY","1981","10","14",NA,"Brazil",NA,NA,"flor, Árvore de 15 m, flores roxas.",NA,"1225","Magnoliopsida",NA,"Cham.",NA,"Minas Gerais","Poços de Caldas","Mata da Colina","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-08-20 10:27:48-03","UNICAMP","UEC","72951","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Tamashiro, JY","1981","10","14",NA,"Brazil",NA,NA,"flor, Árvore de 15 m, flores roxas.","UEC096929","1225","Magnoliopsida",NA,"Cham.",NA,"Minas Gerais","Poços de Caldas","Mata da Colina","-46.5614013671875","-21.7877998352051","UEC096929",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-08-20 10:27:48-03","UNICAMP","UEC","59569","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Araújo, GM","1989","09","23",NA,"Brazil",NA,NA,"flor, Mata mesófila semidecídua. árvore ca. 17 m .",NA,"774","Magnoliopsida",NA,"Cham.",NA,"Minas Gerais","Uberlândia","Faz. Experimental do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-08-20 10:27:48-03","UNICAMP","UEC","15646","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Hatschbach, G","1978","10","28",NA,"Brazil",NA,NA,"flor, Pequena árvore de capão, flor azul. Xiloteca.",NA,"41705","Magnoliopsida",NA,"Cham.","Miranda, ACD","Paraná","Curitiba","Arapori, arredores","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"25180","auto",NA,NA,"1987","11",NA,NA,NA,NA,NA,NA
"264","2019-08-20 10:27:48-03","UNICAMP","UEC","63518","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Hatschbach, G; Silva, JM","1991","12","04",NA,"Brazil",NA,NA,"flor, Árvore 8 m, flor lilás. Restinga arbórea. Ca. 5 a 10 m.",NA,"56113","Magnoliopsida",NA,"Cham.","Hatschbach, G","Paraná","Guaraqueçaba","Próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"37295","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"265","2019-08-20 10:27:48-03","UNICAMP","UEC","15645","S","Plantae","Verbenaceae","Vitex","polygama","Vitex polygama","Hatschbach, G","1978","11","16",NA,"Brazil",NA,NA,"flor, Árvore 8 m, flor azul. Mata aluvial, base litoranea da serra do mar. Xiloteca.",NA,"41724","Magnoliopsida",NA,"Cham.","Miranda, ACD","Paraná","Morretes","Morumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"30514","auto",NA,NA,"1979","01",NA,NA,NA,NA,NA,NA
