"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"92","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578888","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Glaziou",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P05578888","P05578888_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578888' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"12519",NA,NA,NA
"93","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578890","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil (Rio Jan.)",NA,NA,NA,NA,"P05578890","P05578890_01",NA,NA,NA,NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578890' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"12520",NA,NA,NA
"94","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578892","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","3","28","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rio Balsas and Parnaíba. About 40km south of Lorêto. Near the place called Picade, north side of the creek, Riacho da Picada","-45.11667","-7.43333",NA,NA,"P05578892","P05578892_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578892' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"250",NA,NA,NA,NA,NA,NA,"3902",NA,NA,NA
"95","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578893","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","3","28","Brasil","Maranhão","Loreto","Ilha de Balsas region between the Rios Balsas and Parnaíba. About 40 km south of Loreto. Near the place called picada, north side of the creek Riacho da Picada","-45.11667","-7.43333",NA,NA,"P05578893","P05578893_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578893' target='other'> <mi>dwc_moreinfo</mi></a>","250",NA,NA,NA,NA,NA,NA,NA,"3904",NA,NA,NA
"96","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578894","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","3","28","Brasil","Maranhão","Loreto","Ilha de Balsas region between the Rio Balsas and Parnaíba. About 40km south of Lorêto. At place called Picada, a few meters N of the creek, Riacho da Picada","-45.11667","-7.43333",NA,NA,"P05578894","P05578894_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578894' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"3904",NA,NA,NA
"97","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578895","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","4","3","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba. 150 m NE of main house of Fazenda Morros, about 35 km S of Loreto","-45.06667","-7.38333",NA,NA,"P05578895","P05578895_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578895' target='other'> <mi>dwc_moreinfo</mi></a>","300",NA,NA,NA,NA,NA,NA,NA,"3949",NA,NA,NA
"98","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578896","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","4","3","Brasil","Maranhão","Loreto","Ilha de balsas, between rio de Balsas and parnaíba; 150 m NE. of main house of Fazenda morros, about 35 km south of Lorto","-45.06667","-7.38333",NA,NA,"P05578896","P05578896_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578896' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"300",NA,NA,NA,NA,NA,NA,"3949",NA,NA,NA
"99","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578897","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","4","4","Brasil","Maranhão","Loreto","Ilha de Balsas, between the Rios Balsas and Parnaíba. 3 km NW of main house of Fazenda Morros, about 35 km South of Loreto. From Morros to Veados","-45.08333","-7.36667",NA,NA,"P05578897","P05578897_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578897' target='other'> <mi>dwc_moreinfo</mi></a>","300",NA,NA,NA,NA,NA,NA,NA,"3979",NA,NA,NA
"100","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578898","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","4","5","Brasil","Maranhão","Loreto","Ilha de balsas, region between rio de balsas and paraníba; about 35 km south of Loreto; fazenda Santo Estevão, 1 km north of House at Riacho dos Veados","-45.11667","-7.38333",NA,NA,"P05578898","P05578898_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578898' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"300",NA,NA,NA,NA,NA,NA,"4029",NA,NA,NA
"101","2015-09-05 10:23:47-03","MNHN","RECOLNAT_MNHN_P","P05578899","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Claussen","1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P05578899","P05578899_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578899' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"369 pp",NA,NA,NA
"102","2015-09-05 10:23:47-03","MNHN","RECOLNAT_MNHN_P","P05578900","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Claussen","1838","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P05578900","P05578900_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578900' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"369",NA,NA,NA
"103","2015-09-05 10:23:47-03","MNHN","RECOLNAT_MNHN_P","P05578901","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Eiten, G.|Eiten, L.T.","1962","3","21","Brasil","Maranhão","Loreto","Ilha de Balsas region, between the Rios Balsas and Parnaíba 100 m SE of main house of Fazenda Morros about 35 km south of Loreto","-45.06667","-7.38333",NA,NA,"P05578901","P05578901_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578901' target='other'> <mi>dwc_moreinfo</mi></a>","300",NA,NA,NA,NA,NA,NA,NA,"3723",NA,NA,NA
"104","2015-09-05 10:23:47-03","MNHN","RECOLNAT_MNHN_P","P05578902","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Aguillar","1922","12","2","Brasil","Rio de Janeiro",NA,"Estação Experimental de Campos",NA,NA,NA,NA,"P05578902","P05578902_01",NA,NA,NA,NA,"hb","R 70502 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578902' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-05 10:23:47-03","MNHN","RECOLNAT_MNHN_P","P05578903","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi","Lourteig",NA,"Carauta, J.P.P.|Lira, C.M.S.|Casari, M.B.|Lins, E.A.M.","1979","9","23","Brésil",NA,NA,"Brasil, Rio de Janeiro, Morro Cara de Cao",NA,NA,NA,NA,"P05578903","P05578903_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578903' target='other'> <mi>dwc_moreinfo</mi></a>","50",NA,NA,NA,NA,NA,NA,NA,"3245",NA,NA,NA
"106","2015-09-05 10:23:47-03","MNHN","RECOLNAT_MNHN_P","P05578905","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Castellanos, A.|Duarte, L.","1964","7","25","Brasil","Ceará",NA,"Subida Guariba",NA,NA,NA,NA,"P05578905","P05578905_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578905' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"509",NA,NA,NA
"107","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578972","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Krapovickas, A.|Cristóbal, C.L.","1994","2","8","Brasil","Santa Catarina",NA,"Camino de Santo Amaro da Imperatriz a Fazenda Jomar",NA,NA,NA,NA,"P05578972","P05578972_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578972' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"44823",NA,NA,NA
"108","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578975","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Martius",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P05578975","P05578975_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578975' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"539",NA,NA,NA
"109","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578977","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Nadeaud",NA,NA,NA,"Brasil",NA,NA,"Environs de Rio de Janeiro",NA,NA,NA,NA,"P05578977","P05578977_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578977' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578978","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Oliveira, J.E.","1947","7","13","Brasil","Bahia",NA,"Estrada de São Gotardo, margem do Rio São Francisco",NA,NA,NA,NA,"P05578978","P05578978_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578978' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578964","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Plowman, T.|Davidse, G.|Rosa, N.A.|Santos, M.R.|Rosário, C.S.","1980","3","1","Brasil","Pará","Paragominas","Belém-Brasília highway (BR-010) 17 km south of ligação do Pará, near kilometer marker 1509","-47.53333","-4.28333",NA,NA,"P05578964","P05578964_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578964' target='other'> <mi>dwc_moreinfo</mi></a>","250",NA,NA,NA,NA,NA,NA,NA,"9421",NA,NA,NA
"112","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578963","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Plowman, T.|Davidse, G.|Rosa, N.A.|Santos, M.R.|Rosário, C.S.","1980","2","8","Brasil","Pará","Conceição do Araguaia","Range of low hills ca 20km west of Redenção, near córrego São João and Troncamento Santa Teresa","-50.16667","-8.05",NA,NA,"P05578963","P05578963_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578963' target='other'> <mi>dwc_moreinfo</mi></a>","350","620",NA,NA,NA,NA,NA,NA,"8465",NA,NA,NA
"113","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578968","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sampaio, A.","1939","8","1","Brasil","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,"P05578968","P05578968_01",NA,NA,NA,NA,"hb","Nome vulgar: azedinha do campo <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578968' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"62761","auto",NA,NA,NA,NA,"8397",NA,NA,NA
"114","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578957","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Segadas-Vianna, F.","1953","8","8","Brasil","Rio de Janeiro","Arraial do Cabo","Cabo Frio Island, trail to the old light house","-42.0278015136719","-22.966100692749",NA,NA,"P05578957","P05578957_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578957' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"25964","auto",NA,NA,NA,NA,"748",NA,NA,NA
"115","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578976","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Naudeaud","1862","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana","-43.2075004577637","-22.9027996063232",NA,NA,"P05578976","P05578976_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578976' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578962","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Pereira, E.","1955","3","17","Brasil","Rio de Janeiro","Santa Maria Madalena","E. do Rio, matas da Fazenda José Dantas","-42.0080986022949","-21.9552993774414",NA,NA,"P05578962","P05578962_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578962' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"30526","auto",NA,NA,NA,NA,"1253",NA,NA,NA
"117","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578950","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.|Braga, P.I.S.","1968","3","23","Brasil","Rio de Janeiro","Petrópolis","Estrada do Contorno","-43.1786003112793","-22.5049991607666",NA,NA,"P05578950","P05578950_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578950' target='other'> <mi>dwc_moreinfo</mi></a>","700",NA,"36524","auto",NA,NA,NA,NA,"2534",NA,NA,NA
"118","2015-09-05 10:23:56-03","MNHN","RECOLNAT_MNHN_P","P05578948","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Windisch","1979","10","13","Brasil","São Paulo","Joanópolis","Estrada para Campos de Jordão, barranco à beira da estrada, junto a uma mata","-46.2700004577637","-22.9300003051758",NA,NA,"P05578948","P05578948_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578948' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"22329","auto",NA,NA,NA,NA,"2517",NA,NA,NA
"119","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578887","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Freire, C.V.","1923","2","1","Brasil","Rio de Janeiro","Petrópolis","Fazenda do Fagundes","-43.1786003112793","-22.5049991607666",NA,NA,"P05578887","P05578887_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578887' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"36524","auto",NA,NA,NA,NA,"20",NA,NA,NA
"120","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578954","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.","1969","9","15","Brasil","Rio de Janeiro","Cabo Frio","Formação rochosa da Restinga do Pero.","-42.0186004638672","-22.8794002532959",NA,NA,"P05578954","P05578954_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578954' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"40069","auto",NA,NA,NA,NA,"3661",NA,NA,NA
"121","2015-09-05 10:23:56-03","MNHN","RECOLNAT_MNHN_P","P05578947","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Vauthier",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Habita nas montanhas da Tijuca, Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"P05578947","P05578947_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578947' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578966","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Rego, M.R.","1942","4","13","Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá. Pau da Fome.","-43.2075004577637","-22.9027996063232",NA,NA,"P05578966","P05578966_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578966' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578955","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.","1968","10","7","Brasil","Rio de Janeiro","Cabo Frio","Morro da Gamboa.","-42.0186004638672","-22.8794002532959",NA,NA,"P05578955","P05578955_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578955' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"40069","auto",NA,NA,NA,NA,"3788",NA,NA,NA
"124","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578960","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.","1966","11","1","Brasil","Rio de Janeiro","Cabo Frio","Morro do lado do Canal de Cabo Frio.","-42.0186004638672","-22.8794002532959",NA,NA,"P05578960","P05578960_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578960' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"40069","auto",NA,NA,NA,NA,"1182",NA,NA,NA
"125","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578885","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Hatschbach, G.","1974","2","9","Brasil","Mato Grosso do Sul","Rio Verde de Mato Grosso","Mun. Rio Verde. Serra da Pimenteira","-54.8442001342773","-18.9181003570557",NA,NA,"P05578885","P05578885_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578885' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"87429","auto",NA,NA,NA,NA,"33975",NA,NA,NA
"126","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578956","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sastre, C.","1986","11","15","Brasil","Rio de Janeiro","Rio de Janeiro","Pão de Açucar","-43.2075004577637","-22.9027996063232",NA,NA,"P05578956","P05578956_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578956' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"57442","auto",NA,NA,NA,NA,"7975",NA,NA,NA
"127","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578884","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Hatschbach, G.","1972","4","13","Brasil","Mato Grosso do Sul","Aquidauana","Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,"P05578884","P05578884_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578884' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"212961","auto",NA,NA,NA,NA,"29449",NA,NA,NA
"128","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578970","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Hatschbach, G.|Guimarães, O.","1979","7","11","Brasil","Goiás","Flores de Goiás","Rio Paraim","-47.0503005981445","-14.4485998153687",NA,NA,"P05578970","P05578970_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578970' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"86423","auto",NA,NA,NA,NA,"42261",NA,NA,NA
"129","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578974","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Hatschbach, G.|Hatschbach, M.|Nicolack, V.","1990","6","13","Brasil","Minas Gerais","Cristália","Rio Santa Clara","-42.8622016906738","-16.8003005981445",NA,NA,"P05578974","P05578974_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578974' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"30029","auto",NA,NA,NA,NA,"54243",NA,NA,NA
"130","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578883","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Hatschbach, G.","1970","10","22","Brasil","Mato Grosso do Sul","Rio Brilhante","Rod. BR-267, entroncamento","-54.5463981628418","-21.8019008636475",NA,NA,"P05578883","P05578883_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578883' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"65544","auto",NA,NA,NA,NA,"25070",NA,NA,NA
"131","2015-09-05 10:23:46-03","MNHN","RECOLNAT_MNHN_P","P05578886","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Hatschbach, G.","1978","4","22","Brasil","Minas Gerais","Grão Mogol","Rod. p/ Cristália","-42.8897018432617","-16.5594005584717",NA,NA,"P05578886","P05578886_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578886' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"67219","auto",NA,NA,NA,NA,"41392",NA,NA,NA
"132","2015-09-05 09:58:42-03","MNHN","RECOLNAT_MNHN_P","P05578979","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Pereira, E.","1953","4","4","Brasil","Rio de Janeiro","Teresópolis","Sobradinho","-42.9655990600586","-22.4122009277344",NA,NA,"P05578979","P05578979_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578979' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"38539","auto",NA,NA,NA,NA,"725",NA,NA,NA
"133","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578952","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.|Braga, P.I.S.","1968","4","13","Brasil","Rio de Janeiro","Petrópolis","Vale Bonsucesso","-43.1786003112793","-22.5049991607666",NA,NA,"P05578952","P05578952_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578952' target='other'> <mi>dwc_moreinfo</mi></a>","650",NA,"36524","auto",NA,NA,NA,NA,"2742",NA,NA,NA
"134","2015-09-05 09:58:41-03","MNHN","RECOLNAT_MNHN_P","P05578951","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","hedysarifolia","Oxalis hedysarifolia","Raddi",NA,NA,"Sucre, D.|Braga 582, P.I.S.","1968","4","13","Brasil","Rio de Janeiro","Petrópolis","Vale Bonsucesso","-43.1786003112793","-22.5049991607666",NA,NA,"P05578951","P05578951_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05578951' target='other'> <mi>dwc_moreinfo</mi></a>","650",NA,"36524","auto",NA,NA,NA,NA,"2742",NA,NA,NA
