"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"460","2020-07-23 12:07:47-03","CEPLAC","CEPEC","15814","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum",NA,"G. P. Lewis","L. A. Mattos-Silva","327","1979","04","03",NA,"Brasil","Bahia","Area da ESPAB. Parcela 19 do Arboreto.",NA,NA,NA,"<ll>dwc_commonname:</ll> Mucitaiba-amarela, Mucitaiba-rabo-de-cobra",NA,NA,"SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586","49584","auto","0*0'0","0*0'0",NA,NA,NA,NA,"01/02/1981",NA,NA,NA,NA,NA
"461","2020-07-23 12:07:47-03","CEPLAC","CEPEC","150240","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"C. Pessoa","Oliveira, N.E.","211","2014","08","26",NA,"Brasil","Bahia","Conglomerado BA_979-3-7-7",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MARACÁS","-40.320278","-13.319444",NA,NA,"40W19'13","13S19'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-07-23 12:07:50-03","CEPLAC","CEPEC","45626","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"F. L. R. Filardi","F. S. Santos","777","1987","12","10",NA,"Brasil","Bahia","Área da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC. Quadra no. 924. Ca. 16Km W Porto Seguro",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-branco",NA,NA,"SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,"39W8'","16S23'",NA,NA,NA,NA,"30/01/2008",NA,NA,NA,NA,NA
"463","2020-07-23 12:07:50-03","CEPLAC","CEPEC","109699","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"F. L. R. Filardi","E. B. Miranda Silva","324","2000","03","30",NA,"Brasil","Bahia","Segundo posto de gasolina, entrando na cidade - direção Riachão das Neves-Formosa do Rio Preto.",NA,NA,NA,NA,NA,NA,"FORMOSA DO RIO PRETO","-45.1925","-11.056111",NA,NA,"45W11'33","11S3'22",NA,NA,NA,NA,"30/01/2008",NA,NA,NA,NA,NA
"464","2020-07-23 12:07:50-03","CEPLAC","CEPEC","153704","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"H.C. Lima","Santos, E.A.","1301","2016","02","24",NA,"Brasil","Bahia","Conglomerado BA_855_P8-3-4-10",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"SANTA TEREsINHA","-39.523333","-12.771944",NA,NA,"39W31'24","12S46'19",NA,NA,NA,NA,"7/6/2017",NA,NA,NA,NA,NA
"465","2020-07-23 12:07:50-03","CEPLAC","CEPEC","62523","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"F. L. R. Filardi","M. L. Guedes","2743","1992","11","28",NA,"Brasil","Bahia","Sem informação.",NA,NA,NA,NA,NA,NA,"CAETITÉ","-42.4749984741211","-14.0693998336792","53684","auto",NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA,NA,NA,NA
"466","2020-07-23 12:07:50-03","CEPLAC","CEPEC","52982","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"F. L. R. Filardi","S. A. Mori","11870","1979","05","17",NA,"Brasil","Bahia","Estrada velha para Sta. Cruz, entre a Estação Ecológica Pau-brasil/Sta. Cruz Cabrália. Ca. 15Km a NW de Porto Seguro.",NA,NA,NA,"<ll>dwc_commonname:</ll> Jacarandá-orelha-de-onça",NA,NA,"SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586","49584","auto",NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA,NA,NA,NA
"467","2020-07-23 12:07:50-03","CEPLAC","CEPEC","63661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"C. V. M. Filho","C. V. M. Filho","153","1991","03","23",NA,"Brasil","Minas Gerais","Faz. Montes Claros.",NA,NA,NA,NA,NA,NA,"caratinga","-42.1391983032227","-19.7896995544434","49886","auto",NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA
"468","2020-07-23 12:07:50-03","CEPLAC","CEPEC","63660","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"F. L. R. Filardi","L. V. Costa",NA,"1992","05","05",NA,"Brasil","Minas Gerais","Gleba C2, DIJ.",NA,NA,NA,NA,NA,NA,"MANGA","-43.932201385498","-14.7558002471924","51351","auto",NA,NA,NA,NA,NA,NA,"30/01/2008",NA,NA,NA,NA,NA
"469","2020-07-23 12:07:50-03","CEPLAC","CEPEC","58199","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"V. E. Rudd","V. P. de Oliveira","50","1990","11","18",NA,"Brasil","Paraná","Sitio JP.",NA,NA,NA,NA,NA,NA,"GUAPIRAMA","-50.0396995544434","-23.5160999298096","18301","auto",NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA,NA
"470","2020-07-23 12:07:50-03","CEPLAC","CEPEC","88185","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"C. V. M. Filho","G. Hatschbach","69948","2000","01","14",NA,"Brasil","Paraná","Faz. Monte Verde, Mata do Cruzeiro.",NA,NA,NA,NA,NA,NA,"JUNDIAÍ DO SUL","-50.247501373291","-23.4367008209229","17300","auto",NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA,NA,NA
"471","2020-07-23 12:07:50-03","CEPLAC","CEPEC","66039","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon",NA,"L. V. Costa","L. V. Costa",NA,"1993","03","01",NA,"Brasil","Minas Gerais","Min. Sada. Faz. Rabicho.",NA,NA,NA,"<ll>dwc_commonname:</ll> Uruvaeiro",NA,NA,"BOCAIÚVA","-43.814998626709","-17.1077995300293","90741","auto",NA,NA,NA,NA,NA,NA,"30/12/1993",NA,NA,NA,NA,NA
"472","2020-07-23 12:07:50-03","CEPLAC","CEPEC","122048","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum",NA,"A. A. Conceição","A. A. Conceição","1942","2007","04","28",NA,"Brasil","Bahia","Caminho para Mateus.",NA,NA,NA,NA,NA,NA,"PARAMIRIM","-42.245556","-13.297222",NA,NA,"42W14'44","13S17'50",NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"473","2020-07-23 12:07:50-03","CEPLAC","CEPEC","63772","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum",NA,"C. V. M. Filho","A. P. Duarte","985","1964","08","01",NA,"Brasil","Minas Gerais","Km 35 da BR-31.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1964",NA,NA,NA,NA,NA
"474","2020-07-23 12:07:50-03","CEPLAC","CEPEC","68448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylum","Machaerium scleroxylum",NA,"V. E. Rudd","G. Hatschbach","61460","2000","11","09",NA,"Brasil","Paraná","Cabeceiras do Ribeirão Tigre.",NA,NA,NA,NA,NA,NA,"doutor ulysses","-49.4197006225586","-24.5680999755859","32237","auto",NA,NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"475","2009-11-26 13:50:08-02","INPA","INPAW","7148","S","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","C. Mainieri","Loureiro, A.A.","1957",NA,NA,NA,NA,"Brasil","Paran&#225;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1957","01","01",NA,NA,NA,NA,NA,NA,NA
"476","2020-11-19 14:06:15-03","Unimontes","MCMG","5901","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel(A.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Águas Claras",NA,NA,NA,"Mata Atlântica",NA,NA,"Mariana","-43.4160995483398","-20.377799987793","33524","auto","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-11-19 14:06:15-03","Unimontes","MCMG","393","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Santos R.M.","Menino,G.C.O | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Tolentino,G.","212","2008","07","30",NA,"Brasil","Minas Gerais","APA do Rio PandeirosPântano",NA,NA,NA,"Regeneração Natural",NA,NA,"Janúaria","-44.3616981506348","-15.4881000518799","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-11-19 14:06:15-03","Unimontes","MCMG","275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Santos R.M.","Veloso,M.D.M | Azevedo,I.F.P | Brandão, D.O | Rodrigues,M.P.S | Aruda, D.M | Luz, G. R.","89","2008","06","22",NA,"Brasil","Minas Gerais","APA do Rio PandeirosBalneário",NA,NA,NA,"Abóreo",NA,NA,"Janúaria","-44.3616981506348","-15.4881000518799","148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-09-22 13:48:50-03","USP","SPFW","3969","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2020-09-22 13:48:50-03","USP","SPFW","4972","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2020-09-22 13:48:46-03","USP","SPFW","7872","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","V.B. Dos Santos, 2019.","Alecio, P.C. Ceccantini, G.C.T.; dos Santos, L.; Camargo, E.P.; De Jesus, V.B.; Iegawa, E.M.","175","2019","01","15",NA,"Brasil","Minas Gerais","Parque Nacional Cavernas do Peruaçu.","665","665",NA,NA,NA,NA,"Itacarambi","-44.271556","-15.086722",NA,NA,"44º16'17,6''W","15º05'12,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2020-09-22 13:48:46-03","USP","SPFW","7085","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Ceccantini, G.C.T. Buarque, P.F.T.M., Alecio, P.C.; Lopes, E.E.M.; Coelho, A.; Oliveira, D.N.; Striks, N.M.; Campelo, R.; Santos, L.P.; de Jesus (Branco), V.B.; da Cruz, F.W.","4381","2017","05","03",NA,"Brasil","Minas Gerais","Parque Nacional Cavernas do Peruaçu.","709","709",NA,"Viagem para aluno Plácido Buarque.",NA,NA,"Itacarambi","-44.243944","-15.122556",NA,NA,"44º14'38,2''W","15º07'21,2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-09-22 13:48:50-03","USP","SPFW","3740","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","IPT","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Montes Claros","-43.8616981506348","-16.7350006103516","72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2020-09-22 13:48:50-03","USP","SPFW","3966","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-09-22 13:48:50-03","USP","SPFW","3967","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-09-22 13:48:50-03","USP","SPFW","4094","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Instituto de Pesquisas Tecnológicas","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-09-22 13:48:50-03","USP","SPFW","4041","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Estação Experimental de Ibiti",NA,NA,NA,NA,NA,NA,"Monte Alegre do Sul","-46.6800003051758","-22.6800003051758","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-07-02 15:55:41-03","UEM","HUEM","11079","S","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","P.E.Carvalho","P.E.Carvalho","296","2002","06","28",NA,"Brasil","Paraná",NA,"320","320",NA,"Formação vegetal: Floresta estacional semi decidual; árvore","HUEM000005655","HUEM000005655","Alvorada do Sul","-51.216667","-22.766667",NA,NA,"-51.216667","-22.766667","2002","07","16",NA,NA,NA,NA,NA,NA,NA
"489","2019-07-02 15:55:41-03","UEM","HUEM","6189","S","Plantae",NA,NA,"Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","W. Mantovani","Catharino; Eduardo L.M.","624","1986","01","07",NA,"Brasil","São Paulo","Mata da Pedreira, ESALQ/USP",NA,NA,NA,"Árvore próximo do Ribeirão do Piracicamirim; tronco liso; apresenta espinhos nos ramos mais jovens","HUEM000005654","HUEM000005654","Piracicaba","-47.6399993896484","-22.7199993133545","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2021-03-10 11:38:38-03","UNILA","EVB","2226","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Caxambu, M.G.","Siqueira, E.L.; Schroeter, A.C.","2281","2017","07","19",NA,"Brasil","Paraná","Estação Ecológica Municipal Juquiri. Estação Ecológica Municipal Juquirí","747","747",NA,"Frutos maduros verdes, com manchas marrons. Armada com espinhos Habitat: Relevo ondulado Habito: Árvore","EVB002226","EVB002226","Mato Rico","-52.125833","-24.770278",NA,NA,"52º7'33''W","24º46'13''S","2017","08","01",NA,NA,NA,NA,NA,NA,NA
"491","2021-03-10 11:38:38-03","UNILA","EVB","2967","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Da Silva, D.R.","Da Silva, D.R.; Piva, J.; Machado, C.","203","2018","03","09",NA,"Brasil","Paraná","Estrada a direita do Córrego Bevilaqua.","384","384",NA,"Sâmaras imaturas, verdes. Folhas verde-concolores, cartáceas. Habitat: Árvore remanescente meio a áreas de pastagem e agricultura. Habito: Árvore","EVB002967","EVB002967","Capitão Leônidas Marques","-53.661667","-25.452222",NA,NA,"53º39'42''W","25º27'8''S","2018","03","20",NA,NA,NA,NA,NA,NA,NA
"492","2015-02-26 09:29:38-03","NHMLondon","NHM-LONDON-BOT","BM000931863","S","Plantae",NA,NA,"Leguminosae","Machaerium","pedicellatum","Machaerium pedicellatum","Vogel","Rudd,V.E.","Allemão-e-Cysneiro,F.F.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","11",NA,NA,NA,NA,NA,"Holotype",NA,"NHMUK:ecatalogue:2479449"
"493","2020-11-12 16:59:34-03","UEL","FUEL","35868","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Lovato, MC","Lovato, MC; et al.","198","2003","04","11",NA,"Brasil","Paraná","Fazenda Figueira, Paiquerê",NA,NA,NA,NA,NA,NA,"Londrina","-50.975556","-23.540833",NA,NA,"-50.975556","-23.540833","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-11-12 16:59:34-03","UEL","FUEL","36025","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Lovato, MC","Lovato, MC; et al.","349","2003","02","19",NA,"Brasil","Paraná","Fazenda Figueira, Paiquerê",NA,NA,NA,NA,NA,NA,"Londrina","-50.975556","-23.540833",NA,NA,"-50.975556","-23.540833","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-11-12 16:59:34-03","UEL","FUEL","39429","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Matos, WH","Matos, WH","81","2006","04","05",NA,"Brasil","Paraná","Estância Patrial",NA,NA,NA,NA,NA,NA,"Londrina","-51.233333","-23.366667",NA,NA,"-51.233333","-23.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-11-12 16:59:34-03","UEL","FUEL","41167","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Marestoni, TM","Marestoni, TM; Almeida, CS; Francisco, EM","114","2008","02","19",NA,"Brasil","Paraná","R.P.P.N. Mata São Pedro",NA,NA,NA,NA,NA,NA,"Lupionópolis","-51.701667","-22.688333",NA,NA,"-51.701667","-22.688333","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-10-16 14:12:08-03","UEL","FUEL","41873","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Vieira, AOS","Santos, GASD","3","2006","04","19",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.05","-23.266667",NA,NA,"-51.05","-23.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2020-11-12 16:59:34-03","UEL","FUEL","43053","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, MC","Estevan, DA","s.n.","2001","05","02",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.05","-23.266667",NA,NA,"-51.05","-23.266667","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-11-12 16:59:34-03","UEL","FUEL","44008","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Estevan, DA","Estevan, DA; et al.","1077","2005","09","07",NA,"Brasil","Paraná","Fazenda Califórnia de Henrique Sato",NA,NA,NA,NA,NA,NA,"Ventania","-50.308417","-24.143083",NA,NA,"-50.308417","-24.143083","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-11-12 16:59:34-03","UEL","FUEL","33617","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Filho, CVM","Valente, GE; et al.","490","2000","04","18",NA,"Brasil","Minas Gerais","Extação Florestal de Experimentação (EFLEX), EFLEX)",NA,NA,NA,NA,NA,NA,"Paraopeba","-44.4042015075684","-19.2744007110596","26090","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-11-12 16:59:34-03","UEL","FUEL","33559","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, MC","Pavão, OC; et al.","s.n.","2000","05","19",NA,"Brasil","Paraná","Fazenda Ingá",NA,NA,NA,NA,NA,NA,"Alvorada do Sul","-51.2310981750488","-22.7803001403809","20708","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-11-12 16:59:34-03","UEL","FUEL","25247","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Francisco, EM; et al.","s.n.","1998","04","02",NA,"Brasil","Paraná","Fazenda São Francisco",NA,NA,NA,NA,NA,NA,"Assaí","-50.8414001464844","-23.3733005523682","20909","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-11-12 16:59:34-03","UEL","FUEL","12158","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Medri, ME; et al.","s.n.","1990","03","05",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-11-12 16:59:34-03","UEL","FUEL","12159","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Francisco das Chagas e Silva; et al.","s.n.","1990","03","12",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-11-12 16:59:34-03","UEL","FUEL","17597","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Dias, MC; et al.","s.n.","1995","05","26",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2020-11-12 16:59:34-03","UEL","FUEL","18047","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Bachmann, V; et al.","24","1995","08","31",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-11-12 16:59:34-03","UEL","FUEL","7506","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mansano, VF","Dias, MC","426","1989","07","17",NA,"Brasil","Paraná","Fazenda Doralice",NA,NA,NA,NA,NA,NA,"Ibiporã","-51.0480995178223","-23.2691993713379","20625","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-11-12 16:59:34-03","UEL","FUEL","32560","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Kranz, WM","Kranz, WM; Cassiano, J","794","2002","03","25",NA,"Brasil","Paraná","pastagem",NA,NA,NA,NA,"OK",NA,"Iretama","-52.1058006286621","-24.423900604248","27581","auto",NA,NA,"2002","03","25",NA,NA,NA,NA,NA,NA,NA
"509","2020-11-12 16:59:34-03","UEL","FUEL","26538","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, MC","E.H. de Camargo","67","2000","03","28",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Jataizinho","-50.9799995422363","-23.2541999816895","16845","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-11-12 16:59:34-03","UEL","FUEL","25551","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.",NA,"Francisco, EM; Pavão, OC","s.n.","1999","04","27",NA,"Brasil","Paraná","Rio Jataizinho",NA,NA,NA,NA,NA,NA,"Jataizinho","-50.9799995422363","-23.2541999816895","16845","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-11-12 16:59:34-03","UEL","FUEL","31309","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Mendonça Filho, CV","Hatschbach, G; Hatschbach, M; et al.","69948","2000","01","14",NA,"Brasil","Paraná","Fazenda Monte Verde, Mata do Cruzeiro, Mata do Cruzeiro",NA,NA,NA,NA,NA,NA,"Jundiaí do Sul","-50.247501373291","-23.4367008209229","17300","auto",NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-11-12 16:59:34-03","UEL","FUEL","41407","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","scleroxylon","Machaerium scleroxylon","Tul.","Dias, MC","Francisco, EM; et al.","1","2000","02","09",NA,"Brasil","Paraná","Fazenda Carranca, Maravilha",NA,NA,NA,NA,NA,NA,"Londrina","-51.1627998352051","-23.3103008270264","63728","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
