"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","verbatimLongitude","verbatimLatitude","relationshipType","fieldNumber","individualCount"
"50","2020-12-21 16:42:07-03","MBM","MBM","78187","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Hatschbach, G.","Hatschbach, G.","44950","1982","05","18","Southern America","Brazil","Paraná","Serra Marumbi, picada ao Gigante",NA,NA,"MBM078187","MBM078187","Morretes","-48.834400177002","-25.476900100708",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:42:07-03","MBM","MBM","29153","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Handro, O.","Hatschbach, G.","1013","1948","10","03","Southern America","Brazil","Paraná","Ninho do Gavião, Serra Marumbi",NA,NA,"MBM029153","MBM029153","Morretes","-48.834400177002","-25.476900100708",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:42:07-03","MBM","MBM","245697","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Silva, S.M.","Souza, W.S.; et al.; et al.","1296",NA,NA,NA,"Southern America","Brazil","Paraná","Ilha do Mel",NA,NA,"MBM245697",NA,"Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:42:07-03","MBM","MBM","29150","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Sleumer, H.","Hatschbach, G.","1078","1948","11","21","Southern America","Brazil","Paraná","Florestal",NA,NA,"MBM029150","MBM029150","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:42:07-03","MBM","MBM","391822","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Larocca, P.","Schwirkowski, P.; Bianconcini; Bianconcini","40B","2013","12","24","Southern America","Brazil","Santa Catarina","Rio Vermelho, Beira de estrada, indo para Campo Alegre",NA,"Árvore de 8m de altura.; Floresta Ombrófila Mista.","MBM391822","MBM391822","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"23090","auto","2014","08","20",NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-09-29 00:33:53-03","MNHN","RECOLNAT_MNHN_P","P00750572","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Stenner","Glaziou, A.",NA,"1871","11","7",NA,"Brésil",NA,"Rio de Janeiro : Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00750572' target='other'> <mi>dwc_moreinfo</mi></a>","P00750572","P00750572_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,"4944",NA
"56","2018-11-05 11:12:26-02","MNHN","RECOLNAT_MNHN_P","P00750573","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Stenner","Glaziou, A.",NA,"1871","11","7",NA,"Brésil",NA,"Rio de Janeiro : Tijuca","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00750573' target='other'> <mi>dwc_moreinfo</mi></a>","P00750573","P00750573_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,"4944",NA
"57","2015-09-04 01:21:44-03","MNHN","RECOLNAT_MNHN_P","P02310287","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310287' target='other'> <mi>dwc_moreinfo</mi></a>","P02310287","P02310287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1305",NA
"58","2016-10-21 16:06:08-02","MNHN","RECOLNAT_MNHN_P","P02310288","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310288' target='other'> <mi>dwc_moreinfo</mi></a>","P02310288","P02310288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1305",NA
"59","2015-09-04 01:23:08-03","MNHN","RECOLNAT_MNHN_P","P02310289","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Sleumer","Glaziou, A.",NA,"1863","3","15",NA,"Brésil","Rio de Janeiro","Rio Janeiro, Tijuca","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310289' target='other'> <mi>dwc_moreinfo</mi></a>","P02310289","P02310289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"681",NA
"60","2015-09-04 01:23:08-03","MNHN","RECOLNAT_MNHN_P","P02310283","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou, A.|[Escangnolle]",NA,"1876","11","15",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.) Tijuca","hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310283' target='other'> <mi>dwc_moreinfo</mi></a>","P02310283","P02310283_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8909",NA
"61","2015-09-04 01:23:08-03","MNHN","RECOLNAT_MNHN_P","P02310281","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou, A.",NA,"1878","12","28",NA,"Brasil","Rio de Janeiro","Brésil (Rio Jan.) Tijuca","hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310281' target='other'> <mi>dwc_moreinfo</mi></a>","P02310281","P02310281_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11476",NA
"62","2015-09-04 01:23:08-03","MNHN","RECOLNAT_MNHN_P","P02310272","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Avila","Galvão",NA,"1880","6","1",NA,"Brasil","Rio de Janeiro","Corcovado","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310272' target='other'> <mi>dwc_moreinfo</mi></a>","P02310272","P02310272_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"480",NA
"63","2018-11-15 14:31:05-02","MNHN","RECOLNAT_MNHN_P","P02310285","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou, A.",NA,"1868","6","27",NA,"Brasil","Rio de Janeiro","Tijuca","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310285' target='other'> <mi>dwc_moreinfo</mi></a>","P02310285","P02310285_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2682",NA
"64","2015-09-04 01:23:08-03","MNHN","RECOLNAT_MNHN_P","P02310282","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou",NA,"1878","12","28",NA,"Brasil","Rio de Janeiro","Tijuca","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310282' target='other'> <mi>dwc_moreinfo</mi></a>","P02310282","P02310282_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11476",NA
"65","2015-09-04 01:23:08-03","MNHN","RECOLNAT_MNHN_P","P02310284","PreservedSpecimen",NA,NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Glaziou, A.",NA,"1868","6","27",NA,"Brasil","Rio de Janeiro","Tijuca","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02310284' target='other'> <mi>dwc_moreinfo</mi></a>","P02310284","P02310284_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2682",NA
"66","2020-12-11 11:40:32-03","UFMG","BHCB","34073","PreservedSpecimen","Plantae","Dicotyledon",NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez ex Taub.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:40:32-03","UFMG","BHCB","34073","PreservedSpecimen","Plantae","Dicotyledon",NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez ex Taub.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-11 17:21:25-03","UFPR","UPCB","25460","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Guimarães, O.A.","Athayde, S.F.","146","1994","10","28",NA,"Brasil","Paraná","Morro do Quitumbê ou do Costão",NA,"Arvoreta 8m, área de capoeira na trilha do Quitumbê..",NA,NA,"Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto","2003","03","13",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-11 17:21:25-03","UFPR","UPCB","65186","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Brotto, M.L.","Brotto, M.L.","372","2009","08","28",NA,"Brasil","Paraná","Serra da Baitaca.",NA,"Árvore de 8 m de alt., frutos secos marrom. Floresta Ombrófila Mista Montana..",NA,NA,"Quatro Barras","-49.0769004821777","-25.3656005859375","1000","1000","17116","auto","2009","08","28",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:21:25-03","UFPR","UPCB","7401","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Sleumer, H.O.","Hatschbach, G.","18185","1967","12","27",NA,"Brasil","Paraná","Sítio do Belizário",NA,"Árvore, 10m. Mata pluvial..",NA,NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"55154","auto","1968","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2014-10-23 08:15:00-02","MO","MOBOT","3026562","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","H. Sleumer","Gert G. Hatschbach","Hatschbach 20199","1968","11","5","South America","Brazil","Paraná","Col. Floresta.",NA,NA,NA,NA,"Morretes","-48.834400177002","-25.476900100708","100.00000000",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"72","2008-05-27 22:02:00-03","MO","MOBOT","3026531","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","BRADY","BRADY 14908","1935","6","29","South America","Brazil","Rio de Janeiro","Estado do Rio-Angra dos Reis Serra do Mar",NA,NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2009-07-27 09:32:00-03","MO","MOBOT","3026533","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"Auguste F.M. Glaziou","Glaziou 4944","1871",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA
"74","2011-03-24 10:03:00-03","MO","MOBOT","3026537","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","A. Ducke","Ducke 388","1928","11","29","South America","Brazil","Rio de Janeiro","Tijuca-Bico Papagaio, mata abaixo do lume",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2014-07-13 20:39:00-03","MO","MOBOT","3026539","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","C.W.H. Mosen","Mosén 3208","1875","10","2","South America","Brazil","São Paulo","Prov. S. Paulo Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","3026542","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","Gert G. Hatschbach","Hatschbach 30926","1972","12","6","South America","Brazil","Paraná","Rio Vermelho (mun. Guaraquecaba) Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","3026544","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","Gert G. Hatschbach","Hatschbach 44950","1982","5","18","South America","Brazil","Paraná","Serra Marumbi, picada ao Gigante (mun. Morretes)",NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","3026547","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","Gert G. Hatschbach","Hatschbach 10178","1962","11","24","South America","Brazil","Paraná","Sertão do Indaial (mun. Paranaguá)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-01-18 15:18:00-02","MO","MOBOT","3026548","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","Lucia Rossi|M.M.R.F. Melo|M. Sugiyama|M. Barros","Rossi 1292","1993","5","22","South America","Brazil","São Paulo","Mun. de Iguape; Estacão Ecologica Juréia-Itatins, proximidades da cachoeira do Salto, mata de planicie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-01-18 15:18:00-02","MO","MOBOT","3026550","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","Lucia Rossi|M.M.R.F. Melo|M. Sugiyama|M. Barros","Rossi 1314","1993","5","24","South America","Brazil","São Paulo","Mun. de Iguape; Estacão Ecologica Juréia-Itatins, proxim á cachoeira do Salto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2016-01-18 15:18:00-02","MO","MOBOT","3026555","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K. Edwards","Lucia Rossi|M.M.R.F. Melo|M. Sugiyama|M. Barros","Rossi 1318","1993","5","26","South America","Brazil","São Paulo","Mun. De Iguape; Estacão Ecologica Juréia-Itatins, trilha em direcão ao macico da Juréia, mata de encosta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2016-01-18 15:18:00-02","MO","MOBOT","3026558","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","K.S. Edwards","Lucia Rossi|M.M.R.F. Melo|M. Sugiyama|M. Barros","Rossi 1293","1993","5","22","South America","Brazil","São Paulo","Mun. de Iguape; estacão Ecologica Juréia-Itatins, área de planície próxima á cachoeira do Salto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2012-07-28 05:08:00-03","MO","MOBOT","3416742","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","G. Hatschbach","* SILVA","SILVA 1990","1989","12","12","South America","Brazil","Paraná","Estrada da Gracuisa, proximo a Grota Funda (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,"400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-08-31 09:10:43-03","INPA","INPA","213430","S","Plantae","Dicotyledon Eudicots","Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez ex Taub.","Ávila, F","Jost, T","168","1995","12","14","Southern America","Brasil","Bahia","Fazenda do Bu, Mata da Maré.",NA,NA,"INPA0213430","INPA0213430 INPA0213430_e INPA0213430_nd INPA0213430_num","Conde","-37.725","-12.040833","100","110",NA,NA,"2012","10",NA,NA,NA,NA,"-37.725","-12.040833",NA,NA,NA
"85","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","10321",NA,"Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Sebastião","L. D. Thomaz","1666","1995","03","08",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Altura 13m, PAP 44CM, caule interno branco, externo róseo, com odor. Flores alvas, frutos jovens.","MBML010321",NA,"Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA
"86","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","10338",NA,"Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","V. Demuner/14-05-2003","L. D. Thomaz","1668","1993","08","31",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Altura 18m, PAP 46cm, caule interno branco, externo vinho, com odor ruim. Estéril.","MBML010338",NA,"Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA
"87","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","10356",NA,"Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Sebastião","L. D. Thomaz","1667","1995","01","18",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Altura 16m, PAP 63cm, caule interno branco. Botões marrom.","MBML010356",NA,"Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA
"88","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35657",NA,"Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","A. P. Fontana","A. P. Fontana; L. Kollmann & K. A. brahim","3176","2008","04","25",NA,"Brasil","Espírito Santo","Moitão do sul, Serra das Torres, Pedra do Coração",NA,"Arbusto, ca. 3m, no sol. Flores marrons, frutos verdes e alguns abertos secos.","MBML035657",NA,"Atílio Vivácqua","-41.121417","-21.003361","930","930",NA,NA,"2008","04","25",NA,NA,NA,"41W7'17,1","21S0'12,1",NA,NA,NA
"89","2020-07-10 09:49:00-03","MBML","MBML-HERBARIO","8440",NA,"Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","V. Demuner/14-05-2003","L. Kollmann; E. Bausen & W. Pizziolo","633","1998","09","29",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Fundo de vale. Arvoreto 5m. DAP 6cm. Fuste 3m. Botões marrons claros.","MBML008440",NA,"Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA
"90","2021-03-03 13:56:27-03","UFF","NIT","NIT686","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"A. Lobão","1924","2012","05","19",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"NIT00000685",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","2627919","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"A. P. Duarte","4861","1959","6","23","South America - Neotropics","Brazil","Rio de Janeiro","Bom Retiro",NA,NA,"US01337421","US01337421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"92","2020-09-12 05:00:02-03","US","US","2743356","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"L. Smith","7388","1956","11","8","South America","Brazil","Santa Catarina","Pinheiral, lower slopes of Morro Iquererim",NA,NA,"US01337420","US01337420_01","Campo Alegre","-49.2655982971191","-26.1924991607666","1000","1300","37493","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"93","2020-09-12 05:00:02-03","US","US","1953005","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"G. Hatschbach","1078","1948","11","21","South America","Brazil","Paraná","Florestal.",NA,NA,"US01337417","US01337417_01","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"94","2020-09-12 05:00:02-03","US","US","283407","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"G. Hatschbach","30926","1972","12","6","South America","Brazil","Paraná","Rio Vermelho",NA,NA,"US01337423","US01337423_01","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"95","2020-09-12 05:00:02-03","US","US","2627910","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"A. P. Duarte","9876","1961","9","6","South America - Neotropics","Brazil","Rio de Janeiro","Bom Retiro, Tijuca",NA,NA,"US01337416","US01337416_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"96","2020-09-12 05:00:02-03","US","US","1483241","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"P. K. Dusén","5019","1904","6","25","South America - Neotropics","Brazil","Rio de Janeiro","Tijuca",NA,NA,"US01337419","US01337419_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"97","2020-09-12 05:00:02-03","US","US","3466734","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"C. Poliquesi & J. Cordeiro","35","1990","11","27","South America","Brazil","Paraná","Ambrósios.",NA,NA,"US01337418","US01337418_01","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"25228","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"98","2020-09-12 05:00:02-03","US","US","2622719","PreservedSpecimen","Plantae",NA,"Proteales","Proteaceae","Roupala","consimilis","Roupala consimilis","Mez",NA,"A. Ducke","s.n.","1928","11","29","South America - Neotropics","Brazil","Rio de Janeiro","Tijuca, Bico do Papagaio, mata pouco abaixo do cume.",NA,NA,"US01337422","US01337422_01","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"99","2020-09-02 16:38:31-03","Cenargen","CEN","107715","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez ex Taub.","R. B. Torres","Roseli B. Torres","1","1986","09","09",NA,"Brasil","SP","Estação Ecológica de Angatuba (IF).","Exsicatas","frutos jovens verdes. Fr. lisos, com manchas brancas no sentido horizontal. Doação Universidade Estadual de Campinas - IAC.","CEN00107715","CEN00107715","ANGATUBA","-48.4099998474121","-23.4899997711182","624","624","29114","auto","1988",NA,NA,NA,NA,NA,"-4835056.0","-23423889.0",NA,NA,"1"
"100","2019-12-09 17:30:45-03","UFPR","EFC","11907","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez ex Taub.","Vieira, R.S.","Vieira, R.S.; Völtz, R.R.; Pereira, T.K.","296","2013","11","10",NA,"Brasil","Paraná","Cerro Verde",NA,"Arvoreta com aprox. 2m, na borda da floresta altomontana. Presença de botões florais.","EFC011907",NA,"Campina Grande do Sul","-48.8361","-25.2582",NA,NA,NA,NA,"2013","11","10",NA,NA,NA,"-48.8361","-25.2582",NA,NA,NA
"101","2019-12-09 17:30:45-03","UFPR","EFC","3768","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez ex Taub.",NA,"Roderjan, C.V.","1107","1992","11","17",NA,"Brasil","Paraná","Morro Anhangava",NA,"Árvore 6m em floresta devastada, 1100m s.n.m. __COMMOM_NAME__: Carvalho","EFC003768",NA,"Quatro Barras","-49.0036","-25.3887","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,"-49.0036","-25.3887",NA,NA,NA
"102","2019-11-13 11:29:34-03","USP","SPF","113954","PreservedSpecimen","Plantae",NA,NA,"Proteaceae","Roupala","consimilis","Roupala consimilis","Mez","Anunciação, EA","Rossi, L","633","1990","06","20",NA,"Brasil","São Paulo","Estação Ecológica Juréia-Itatins",NA,NA,"SPF00113954",NA,"Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
