"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"132","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1580053","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Irwin HS; Egler WA; Pires JM","1960","07","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580053 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580053",NA,"Gentianales",NA,"Aubl.",NA,NA,NA,NA,"Territorio Amapa, Rio Oiapoque, In dense woody vegetation, at edge of river, Rio Pontanari, Infrequent.","NL-U1580053","-51.866667","3.75",NA,NA,NA,NA,NA,NA,NA,"-51.866667","3.75","Magnoliopsidae",NA,NA,NA,NA
"133","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1580058","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Kuhlmann JG","1913","09","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1580058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1580058",NA,"Gentianales",NA,"Aubl.",NA,NA,NA,NA,"Boa Vista, Rio Branco super, civ. Amazonas.","NL-U1580058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"134","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602156","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Elburg R","1963","07","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602156 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602156",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Tapanahony-Marowijne R.","NL-U1602156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170688",NA,NA,NA
"135","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602160","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Jonker-Verhoef AME","1956","01","13","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602160",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Boven-Nickerie bij Stonedansie-val.","NL-U1602160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170691",NA,NA,NA
"136","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602161","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Oldeman B","1970","06","19","Southern America","French Guiana",NA,NA,"Sous forêt.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602161 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602161",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Fleuve Oyapock, position Oscar.","NL-U1602161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170686",NA,NA,NA
"137","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602171","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","BAFOG (Service Forestier)","1961","09","07","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602171 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602171",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Criques Ouaqui.","NL-U1602171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170681",NA,NA,NA
"138","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602175","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Mennega AMW","1954","11","17","Southern America","Surinam",NA,NA,"Tamelijk veelvuldig in oeverbos.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602175",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"van Tajimama boven Tigriheddeval.","NL-U1602175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170682",NA,NA,NA
"139","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602176","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Versteeg GM","1904","09","01","Southern America","Surinam",NA,NA,"Oeverveget.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602176 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602176",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Fluv. Tapanahoni.","NL-U1602176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170683",NA,NA,NA
"140","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602177","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Gonggrijp L","1921","06","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602177",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Sipaliwini",NA,"fluv. Lawaa in mont. Cottica.","NL-U1602177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170679",NA,NA,NA
"141","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602178","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Versteeg GM","1903","08","01","Southern America","Surinam",NA,NA,"Oerwoud. Oeverveget.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602178",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Fluv. Gonini.","NL-U1602178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170684",NA,NA,NA
"142","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602179","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Oldeman B","1970","06","19","Southern America","French Guiana",NA,NA,"Sous forêt.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602179",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Fleuve Oyapock, position Oscar.","NL-U1602179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170685",NA,NA,NA
"143","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602180","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Oldeman B","1967","08","10","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602180 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602180",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Cayenne",NA,"Fleuve Sinnamary, riv. Courcibo, en amont du saut Caouèna.","NL-U1602180","-52.956792","5.376764",NA,NA,NA,NA,NA,NA,NA,"-52.956792","5.376764","Magnoliopsidae","U 0170678",NA,NA,NA
"144","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602231","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Florschütz J; Florschütz PA","1951","02","02","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602231 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602231",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Saramacca",NA,"Saramacca-oever tussen Peprekampoe en de Mamadam.","NL-U1602231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170693",NA,NA,NA
"145","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602233","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Lanjouw J; Lindeman JC","1949","03","29","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602233",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"aan Marowyne-oever boven basiskamp.","NL-U1602233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170695",NA,NA,NA
"146","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602234","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Boschwezen","1921","06","18","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602234",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"fluv. Suriname pars superior.","NL-U1602234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170687",NA,NA,NA
"147","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602374","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Hammel BE; Koemar S","1998","04","16","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602374 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602374",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Sipaliwini",NA,"vicinity of Ulemari River, ca. 200 km upstream from its confluence with Litani River.","NL-U1602374","-54.965556","2.818611",NA,NA,NA,NA,NA,NA,NA,"-54.965556","2.818611","Magnoliopsidae","U 0113214",NA,NA,NA
"148","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602376","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Schnell RAA","1961","09","03","Southern America","French Guiana",NA,NA,"Sur les bords du Campoe.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602376",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,NA,"NL-U1602376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0156436",NA,NA,NA
"149","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603330","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Florschütz PA; Maas PJM","1965","02","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603330 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603330",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Banks of left-Coppename River, to 3 km downstream of base-camp.","NL-U1603330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170656",NA,NA,NA
"150","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603331","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Florschütz PA; Maas PJM","1965","02","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603331",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Banks of left-Coppename River, to 3 km downstream of base-camp.","NL-U1603331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170657",NA,NA,NA
"151","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603332","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Florschütz PA; Maas PJM","1965","02","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603332 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603332",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Banks of left-Coppename River, to 3 km downstream of base-camp.","NL-U1603332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170658",NA,NA,NA
"152","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603333","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Stahel G","1915","04","14","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603333 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603333",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Brokopondo",NA,"tussen Kabelstation en Gansee.","NL-U1603333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170655",NA,NA,NA
"153","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603334","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Gonggrijp JW","1918","02","20","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603334 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603334",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Gonini river.","NL-U1603334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170654",NA,NA,NA
"154","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603335","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Wessels Boer JG","1962","10","31","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603335 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603335",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"along bank of Tapanahoni R. near Manlobi.","NL-U1603335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170661",NA,NA,NA
"155","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603336","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Henkel TW; Williams R","1993","08","23","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603336 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603336",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Essequibo Isl. - West Demerara",NA,"Groete River 2-4 km either side of Black Creek.","NL-U1603336","-58.6","6.616667",NA,NA,NA,NA,NA,NA,NA,"-58.6","6.616667","Magnoliopsidae","U 0170704",NA,NA,NA
"156","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603337","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Focke","1847","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603337",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Berg en Dal.","NL-U1603337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170664",NA,NA,NA
"157","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603338","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Gonggrijp JW; Stahel G","1915","02","24","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603338",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Nickerie",NA,"Boven Nickerie.","NL-U1603338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170659",NA,NA,NA
"158","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603339","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Rombouts HE","1935","09","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603339",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"fluv. Corantijne pr. or. fluv. New River.","NL-U1603339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170662",NA,NA,NA
"159","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603340","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Hallé F","1962","08","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603340",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Riv. Mana. Autour de Saut Sabbat.","NL-U1603340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170692",NA,NA,NA
"160","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603341","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Tresling JHAT","1908","07","25","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603341",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"fluv. Surin. Pr. Aurora.","NL-U1603341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170660",NA,NA,NA
"161","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603342","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Oldeman B; Sastre","1968","02","07","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603342",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Riviere Camopi, 3 km de lémbouchure, sur la Crique Inipi, affluent de la riviere Camopi.","NL-U1603342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170698",NA,NA,NA
"162","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603343","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Forestry Department","1953","03","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603343",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Puruni River.","NL-U1603343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170700",NA,NA,NA
"163","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603344","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Wullschlägel HR","1851","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603344 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603344",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Berg en Dal.","NL-U1603344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170701",NA,NA,NA
"164","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603345","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Gonggrijp JW; Stahel G","1915","03","04","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603345",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Coppename rivier bij Onobisi.","NL-U1603345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170647",NA,NA,NA
"165","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603346","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Florschütz PA; Maas PJM","1965","02","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603346 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603346",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Banks of left-Coppename River, to 3 km downstream of base-camp.","NL-U1603346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170702",NA,NA,NA
"166","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603347","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Palmer-Jones RW","1965","07","14","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603347 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603347",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Marowijne River bank.","NL-U1603347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170648",NA,NA,NA
"167","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603348","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Lanjouw J; Lindeman JC","1949","03","24","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603348",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Herminadorp.","NL-U1603348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170650",NA,NA,NA
"168","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603413","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Lanjouw J; Lindeman JC","1949","02","07","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603413",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Marowijne",NA,"Ad ripas fluv. Marowijne. Bij Biegie-ston.","NL-U1603413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170651",NA,NA,NA
"169","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603414","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Oldeman B","1970","04","18","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603414",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Riviere Yaroupi env. 10 km en aval de Saut Tainoua.","NL-U1603414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170652",NA,NA,NA
"170","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603415","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Oldeman B","1970","04","18","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603415",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Riviere Yaroupi env. 10 km en aval de Saut Tainoua.","NL-U1603415",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170653",NA,NA,NA
"171","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603416","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Donselaar J van","1964","05","14","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603416",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Brokopondo",NA,"River side 1 km S of village Gansee. Afterwards lake.","NL-U1603416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170649",NA,NA,NA
"172","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603417","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Granville J-J de; Allorge L; Hahn WJ; Hoff M; Weitzman AL","1987","09","05","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603417",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Akouba Booka goo Soula. 1 km en amont du saut.","NL-U1603417","-54","2.6",NA,NA,NA,NA,NA,NA,NA,"-54.0","2.6","Magnoliopsidae","U 0170620",NA,NA,NA
"173","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1603418","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Sastre CHL","1972","07","12","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603418",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,NA,NA,"Riviere Inini, Station de l'institut Pasteur, en aval.","NL-U1603418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0170646",NA,NA,NA
"174","2020-02-08 09:26:27-03","NBC","NL-BOTANY","U.1602181","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","longiflora","Posoqueria longiflora","Fleury M","1986","05","02","Southern America","French Guiana",NA,NA,"Forêt ripicole.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1602181 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1602181",NA,"Gentianales",NA,"Aubl.","Delprete PG",NA,"Bassin du Maroni",NA,"Bourg de Maripasoula.","NL-U1602181","-54.083333","3.616667",NA,NA,NA,NA,NA,NA,NA,"-54.083333","3.616667","Magnoliopsidae","U 0170666",NA,NA,NA
