"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","relatedCatalogItem"
"48","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","16689",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","A. P. Fontana; et al","73","2000","12","02",NA,"Brasil","Espírito Santo","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Terrestre. Flor branca (Sep.) com sentro amarelo, inflorescência arroxeada com brácteas roxas pilosas.","MBML016689","MBML016689","Santa Teresa",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA
"49","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","26716",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","1946","2006","03","15",NA,"Brasil","Espírito Santo","Assentamento 16 de Abril","-40.734722","-18.907028",NA,"Herbácea 3m, frutos verdes. Interior de mata.","MBML026716","MBML026716","Águia Branca",NA,"M.N. Saka/IV-2016",NA,NA,NA,NA,NA,"40W44'5","18S54'25,3","150","150",NA,NA,NA
"50","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","28738",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1587","2006","11","28",NA,"Brasil","Espírito Santo","Águas Claras, Mata do Zequinha, propr.: Zequinha.","-40.812778","-18.871389",NA,"Flores brancas. Folha abaxial vinácea. Mata fundo de vale.","MBML028738","MBML028738","Águia Branca",NA,"M.N. Saka/IV-2016",NA,NA,NA,NA,NA,"40W48'46","18S52'17","400","400",NA,NA,NA
"51","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","29383",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","V. Demuner; T. Cruz, M. Belizário, Elias Bausen e J. Rossini","3115","2007","03","13",NA,"Brasil","Espírito Santo","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.442778","-20.103333",NA,"Herbácea botões florais, flores brancas com fundo amarelo (CULTIVO). interior de mata.","MBML029383","MBML029383","Santa Leopoldina",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W26'34","20S6'12","250","250",NA,NA,NA
"52","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","29406",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3200","2007","03","15",NA,"Brasil","Espírito Santo","Colina Verde (Morro do Agudo), propr.: Dona Maria.","-40.432222","-20.093889",NA,"Herbácea flores brancas (CULTIVO). Interior de mata, fundo de vale.","MBML029406","MBML029406","Santa Leopoldina",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W25'56","20S5'38","150","150",NA,NA,NA
"53","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","26718",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","V. Demuner; L.F.S Magnago, T. Cruz, Elias Bausen, Giovani e Bruno","2254","2006","04","26",NA,"Brasil","Espírito Santo","São Pedro, pedra do CEIER","-40.664056","-19.346389",NA,"Herbácea flores brancas. Interior de mata.","MBML026718","MBML026718","Águia Branca",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W39'50,6","19S20'47","200","200",NA,NA,NA
"54","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","29694",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3566","2007","04","17",NA,"Brasil","Espírito Santo","Pedra Branca, Mata na Serra Santa Lucia, propr.: Cristiano Bremencampi.","-40.492222","-20.026667",NA,"Herbácea flores brancas, anteras amarelas. Interior de mata em regeneração.","MBML029694","MBML029694","Santa Leopoldina",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W29'32","20S1'36","300","300",NA,NA,NA
"55","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41018",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","A. M. Assis; K.F.O. Faria","1605","2008","05","02",NA,"Brasil","Espírito Santo","Trevo p/ Águia Branca (Torre 58/2 - LT 230 Kv Mascarenhas x Verona)","-40.611417","-19.125167",NA,"Terrrestre. Calice creme. Corola branca. Floresta Ombrofila Densa #?# estagio avançado de regeneração.","MBML041018","MBML041018","São Domingos do Norte",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W36'41,1","19S7'30,6",NA,NA,NA,NA,NA
"56","2020-07-10 09:47:15-03","MBML","MBML-HERBARIO","9254",NA,"Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","L. Kollmann; E. Bausen","1449","1998","12","30",NA,"Brasil","Espírito Santo","Estrada da Pedra da Onça","-40.818889","-19.891389",NA,"Planta 40cm. Flores brancas.","MBML009254","MBML009254","Santa Teresa",NA,"M.N. Saka/IX-2014",NA,NA,NA,NA,NA,"40W49'8","19S53'29",NA,NA,NA,NA,NA
"57","2020-06-15 15:31:02-03","UNESP-RC","HRCB","74094","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","Baez",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","APA do Rio Guandu","-43.551389","-22.516944",NA,NA,NA,NA,"Miguel Pereira",NA,"M.N. Saka",NA,NA,NA,NA,NA,"43°33'5W","22°31'1S","168","168",NA,NA,NA
"58","2021-01-26 13:56:10-03","IMA","MAC","58384","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn) Borchs. & S. Suárez","L.Nusbaumer","4636","2015","10","17",NA,"Brasil","Alagoas","Serra de Murici.","-36.317625","-9.412528",NA,"Herbácea ca. 50 cm. Flor em tubo branca.; Mata Atlântica.","MAC0058384",NA,"Flexeiras",NA,"M.N.Saka",NA,NA,"2018","12","03","-36.317625","-9.412528","430","430",NA,NA,NA
"59","2021-01-26 13:56:10-03","IMA","MAC","57087","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn) Borchs. & S. Suárez","?","s.n.",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"MAC0057087","MAC0057087",NA,NA,"R.L.Silva",NA,NA,"2016","11","17",NA,NA,NA,NA,NA,NA,NA
"60","2021-02-25 10:11:37-03","CVRD","CVRD","14279","PreservedSpecimen","Plantae","Magnoliophyta","Zingiberales","Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","Folli, D.A.","6985","2012","12","06","América do Sul","BRASIL","ES",NA,"-40.8306007385254","-18.3733005523682",NA,"<ll>dwc_commonname:</ll> Caeté rajadão","CVRD014279","CVRD014279","Ecoporanga","Liliopsida","Mariana N. Saka","46687","auto","2019","12","11",NA,NA,"236","236",NA,NA,NA
"61","2021-03-01 11:49:03-03","UFPE","UFP","38489","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","Körn","Cabral, J; Félix, LP; Oliveira, JBS; Siqueira-Filho.","157","2003","08","01",NA,"Brasil","Alagoas",NA,"-35.843333","-8.99",NA,"Mata Atlântica, submontana, solo areno argiloso.","UFP038489",NA,"Ibateguara",NA,"Saka, MN",NA,NA,"2015","03",NA,"-35.843333","-8.99","450","450",NA,NA,NA
"62","2021-03-01 11:49:03-03","UFPE","UFP","36700","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","Körn","Oliveira, M; Grillo, AA","909","2002","04","23",NA,"Brasil","Alagoas",NA,"-35.9393997192383","-8.97249984741211",NA,"Erva de folhas ovais; flores alvas. Frequente.; Vegetação arbustivo-arbórea densa. Solo humoso. Área de topo.","UFP036700",NA,"Ibateguara",NA,"Saka, MN","16798","auto","2015","03",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-01-14 17:44:53-03","USP","SPF","232045","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","Silva, FA","68","2014","12","16",NA,"Brasil","Rio de Janeiro","Botafogo, mata atrás da faculdade Santa Úrsula.","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00232045",NA,"Rio de Janeiro",NA,"Silva, FA","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-22 16:08:21-03","UEFS","HUEFS","253145","PreservedSpecimen","Plantae","Angiospermae","Zingiberales","Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii","(Körn.) Borchs. & S.Suárez","Luna, N.K.","283","2016","05","19",NA,"Brasil","Pernambuco","Mata Gindaí, Barragem, borda.","-35.199722","-8.627222",NA,NA,"HUEFS0253145",NA,"Sirinhaém","Lilianae",NA,NA,NA,NA,NA,NA,"35W11'59''","8S37'38''",NA,NA,NA,NA,NA
"65","2019-09-04 19:19:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Marantaceae","Calathea","widgreni","Calathea widgreni",NA,"A. Glaziou","8977",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"66","2019-01-25 15:42:31-02","IAC","IAC","41669","S","Plantae",NA,NA,"Marantaceae","Goeppertia","taeniosa","Goeppertia taeniosa","(Joriss.) Borchs. & S.Suárez","L.C. Bernacci","3207","1993","11","15",NA,"Brasil","Acre","Reserva Extrativista do Alto Juruá, localidade base (Restauração)","-72.7917","-8.9411",NA,NA,NA,NA,"Marechal Thaumaturgo",NA,"M.N. Saka",NA,NA,"2014","07","15","-72.7917","-8.9411",NA,NA,NA,NA,NA
"67","2020-07-23 12:12:25-03","CEPLAC","CEPEC","6439","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"T. S. dos Santos","1428","1971","01","26",NA,"Brasil","Bahia","Estrada a Rio Branco.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"CAMACAN",NA,"M. N. Saka","22686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"68","2020-07-23 12:12:25-03","CEPLAC","CEPEC","7105","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"T. S. dos Santos","1873","1971","08","20",NA,"Brasil","Bahia","Rod. a Sta. Luzia.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"CAMACAN",NA,"M. N. Saka","22686","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"69","2020-07-23 12:12:25-03","CEPLAC","CEPEC","71235","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"J. G. Jardim","874","1984","10","08",NA,"Brasil","Bahia","Quadra F do CEPEC. KM 22 Rod. Ilhéus/Itabuna.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"ILHÉUS",NA,"M. N. Saka","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"70","2020-07-23 12:12:25-03","CEPLAC","CEPEC","7052","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"T. S. dos Santos","1882","1971","08","21",NA,"Brasil","Bahia","Rod. Sta. Luzia/Arataca.","-39.3342018127441","-15.4294004440308",NA,NA,NA,NA,"santa luzia",NA,"M. N. Saka","33804","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"71","2020-07-23 12:12:25-03","CEPLAC","CEPEC","61986","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"J. G. Jardim","502","1994","07","20",NA,"Brasil","Bahia","Ca. 6Km na Rod. BA-001, Una/Canavieiras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"UNA",NA,"M. N. Saka","36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"72","2020-07-23 12:12:25-03","CEPLAC","CEPEC","9562","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"R. S. Pinheiro","2273","1973","11","24",NA,"Brasil","Espírito Santo","Km 22 Rod. para Bananal.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"LINHARES",NA,"M. N. Saka","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2014"
"73","2020-07-23 12:12:25-03","CEPLAC","CEPEC","154186","PreservedSpecimen","Plantae",NA,NA,"Marantaceae","Goeppertia","widgrenii","Goeppertia widgrenii",NA,"F.A. Silva","68",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"<ll>dwc_commonname:</ll>",NA,NA,"rio de janeiro",NA,"F.A. Silva","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2017-09-11 17:10:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","taeniosa","Calathea taeniosa","Joriss.","?","s.n.",NA,NA,NA,NA,"?",NA,"Patria: e Brasilia in hortos Europaeos, ubi nunc colitur, introducta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2017-09-11 17:10:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Marantaceae","Calathea","widgrenii","Calathea widgrenii","Körn.","?","s.n.",NA,NA,NA,NA,"?",NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
