"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"810","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76705","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1940","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no campo","HAS0076705",NA,NA,NA,NA,"próximo a Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"811","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75968","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Camargo, O.R.","s.n.","1976","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No mato, arvoreta; 10 m altura; botões florais","HAS0075968",NA,NA,NA,NA,"Potreirinhos 4º Distrito","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"812","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76704","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1947","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"capoeirão; 3m de alt.","HAS0076704",NA,NA,NA,NA,"próximo a Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"813","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76702","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1942","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no campo; 3m de alt.","HAS0076702",NA,NA,NA,NA,"próximo a Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"814","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76701","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1945","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"num capãozinho; 3m de alt.","HAS0076701",NA,NA,NA,NA,"próximo a Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"815","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76700","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1961","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"na beira dos peraus; com 2 m de altura; flores brancas","HAS0076700",NA,NA,NA,NA,"próximo a Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"816","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76758","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","6353","1988","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"na beira do mato; arvoreta","HAS0076758",NA,NA,NA,NA,"Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"817","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75981","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Hagelund, K.","12069","1978","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"HAS0075981",NA,NA,NA,NA,"Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"818","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76652","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Meyer, J.","138","1987","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"4m alt.; fr. imaturos","HAS0076652",NA,NA,NA,NA,"Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"819","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76650","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Meyer, J.","218","1987","11",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"margem precipício; ca. 1,5m alt; fr. Imaturos","HAS0076650",NA,NA,NA,NA,"Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"820","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76098","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","1980",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"HAS0076098",NA,"2017","10","18","Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"821","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76712","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1926","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no capão; 4m alt.; flores novas","HAS0076712",NA,NA,NA,NA,"Silveira","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"822","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76568","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","1927","1985","02",NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no capão; 2m alt.","HAS0076568",NA,"2012","03","01","Silveira","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"823","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76570","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","2024",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"no mato; flor branca","HAS0076570",NA,NA,NA,NA,"Silveira, 10 Km ao norte","Magnoliophyta",NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA
"824","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75943","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","120","1958","10",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"numa capoeira","HAS0075943",NA,"2017","07",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"825","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76123","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","2373","1982","03",NA,"Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Num capão. Arbusto com ca. 3m alt.","HAS0076123",NA,NA,NA,NA,"pela estrada velha","Magnoliophyta",NA,NA,NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"826","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","79961","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Ramos, R.","390","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0079961",NA,"2017","10","18","Fortaleza","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"827","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","70371","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mazzitelli, S.M.","1246","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"mata na beira; Árv. Flor branca;","HAS0070371",NA,"2017","08",NA,"Fortaleza","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"828","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","69496","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","10407","1994","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Beira da mata. 4m de altura.","HAS0069496",NA,"2017","09","19","Fortaleza","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"829","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75948","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","20142","1978","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"cerca de 4 m de altura","HAS0075948",NA,"2017","10",NA,"Itaimbezinho","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"830","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76696","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","8947","1990","07",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"beira de mato; 3m de alt.","HAS0076696",NA,NA,NA,NA,"na Fortaleza","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"831","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75991","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Mattos, J.","20124","1978","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Na mata; arvoreta com ca de 4 m de altura","HAS0075991",NA,"2011","07","29","no Itaimbezinho","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"832","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75965","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Hagelund, K.","6005","1971","01",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0075965",NA,NA,NA,NA,"no Itaimbezinho","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"833","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75992","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Mattos, J.","20131","1978","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Na mata; arvoreta com ca de 4 m de altura","HAS0075992",NA,"2011","07","29","no Itaimbezinho","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"834","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","28394","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","7350","1988","03",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"HAS0028394",NA,"2017","08",NA,"perto de Canyon","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"835","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76782","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","8127","1990","07",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"4m alt.","HAS0076782",NA,"2017","10","18","serra do Faxinal","Magnoliophyta",NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"836","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76803","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Camargo, O.R.","s.n.","1977","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Na margem da mata; 3m alt estéril","HAS0076803",NA,"2017","10","18","Arredores da cidade","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"837","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75977","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Camargo, O.R.","s.n.","1975","07",NA,"Brasil","Rio Grande do Sul","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"arvoreta na orla do mato; estéril.","HAS0075977",NA,NA,NA,NA,"Estação Experimental","Magnoliophyta",NA,NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"838","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75078","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Camargo, O.R.","s.n.","1976","03",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"HAS0075078",NA,"2017","10","18",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75964","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","18360","1978","01",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Cambará do Sul - RS)",NA,NA,NA,NA,NA,NA,"na mata; árvore com ca de 4 m de altura","HAS0075964",NA,NA,NA,NA,"no Parque do Itaimbezinho","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75988","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Sehnem, A.","4289","1950","01",NA,"Brasil","Rio Grande do Sul","Bom Jesus (São José dos Ausentes - RS)",NA,NA,NA,NA,NA,NA,"arbustiva.","HAS0075988",NA,"2011","08","02","Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76723","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","26320","1984","11",NA,"Brasil","Santa Catarina","3km norte de Irani",NA,NA,NA,NA,NA,NA,"5m alt.","HAS0076723",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","91581","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Molz, M.","s.n.","2008","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.485467","-29.422432","-50,4854670","-29,4224320",NA,NA,"Rodovia para Taquara","HAS0091581",NA,"2015","09","21","Capão próximo à RS-020","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","95279","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Molz, M.","s.n.","2018","04",NA,"Brasil","Rio Grande do Sul","Glorinha","-50.81874","-29.79136","-50,8187400","-29,7913600","232","232","Floresta com araucária nativa. Indivíduo adultocom 6m de alturae 20,37cm de DAP. Frutosimaturos, 2-4por axila, ritidomacom placasirregulares, bege.","HAS0095279",NA,"2018","04","30","Pituva","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75978","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","cf. alpigena","Myrceugenia cf. alpigena","(DC.) Landrum","Grings, M.","Camargo, O.R.","s.n.","1976",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HAS0075978",NA,"2011","08","02",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","90401","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.; Mattos, N.","19853","1978","07",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Rodovia para Taquara","HAS0090401",NA,"2017","10","18",NA,"Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"846","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75993","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Mattos, J.","19856","1981",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Na mata, arvoreta de ca de 3m.","HAS0075993",NA,"2011","07","29",NA,"Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"847","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76781","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","7258","1989","03",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"no mato; arvoreta 4m","HAS0076781",NA,"2017","10","18","5 Km dir. P. Alegre","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"848","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75990","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","3953","1987","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"em mato na boca da serra; 3 m de altura; flores novas.","HAS0075990",NA,"2011","07","29","a 5 km da cidade na rodovia S. Francisco-POA","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"849","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76714","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","3997","1987","02",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"4m alt.; fl. brancas","HAS0076714",NA,NA,NA,NA,"Colinas","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"850","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76788","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","30298","1986","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"na matinha ciliar; arvoreta 3m","HAS0076788",NA,"2017","10","18","encruz. p/ Canela","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"851","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","75986","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Mattos, J.","22530","1981","03",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"na mata virgem, em lugar aberto; arvoreta com ca de 4 m de altura.","HAS0075986",NA,"2011","07","29","na boca da serra, na rodovia para Porto Alegre","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"852","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75974","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Mattos, J.","20020","1978","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"na mata","HAS0075974",NA,NA,NA,NA,"São Francisco de Paula, na estrada para Canela, perto da encruzihada","Magnoliophyta",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"853","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76699","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","2021","1985","02",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"no mato; ca. de 6 m de alt.","HAS0076699",NA,NA,NA,NA,"caminho para Silveira","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"854","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76698","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","1928","1985","02",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"na beira do mato; 3m de alt.","HAS0076698",NA,NA,NA,NA,"caminho para Silveira","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"855","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76706","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Silveira, N.","2009","1985","02",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"No mato; com ca. de 4m de altura","HAS0076706",NA,NA,NA,NA,"caminho para Silveira","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"856","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76569","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","2038","1985","02",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"no mato; 6m alt.","HAS0076569",NA,"2012","03","01","em dir. a Silveira","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"857","2020-08-26 10:50:06-03","MCN-FZBRS","HAS","76565","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Grings, M.","Silveira, N.","2035","1985","02",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"no mato; 7m alt.; fl. Brancas","HAS0076565",NA,"2012","03","01","em dir. a Silveira","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"858","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","44731","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Nilson, A.D.","1138","2004","11",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"arvoreta 4m; fruto maduro vinho","HAS0044731",NA,"2017","07",NA,"Serra da Rocinha","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"859","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","40400","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Senna, R.M.","223","2002","05",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,"arvoreta","HAS0040400",NA,"2017","10","20","Vale das Trutas","Magnoliophyta",NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA
"860","2020-08-26 10:50:05-03","MCN-FZBRS","HAS","75969","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","alpigena","Myrceugenia alpigena","(DC.) Landrum","Molz, M.","Camargo, O.R.","2695","1957","12",NA,"Brasil","Rio Grande do Sul","Taquari","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,"no mato ralo","HAS0075969",NA,NA,NA,NA,"Estação Experimental de Pomicultura","Magnoliophyta",NA,NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA
