"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"97","2019-08-02 10:21:10-03","CPATSA","HTSA","82","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Fotius, G.","3277","1982","12","28",NA,"Brasil","Pernambuco","Petrolina","Área do CPATSA.","-40.519722","-9.130556",NA,NA,NA,"Pequena Arv. de alt.: 4 a 6 m, Fl 2. Planta sem folhas na época da floração. Flor amarela listrada de vermelho no centro, este é esbranquiçado e possui pilosidade branca, sépalas marrom esverdeadas com pilosidade marrom.; Solo com muitos cascalhos de",NA,NA,"Espírito-Santo, F.S.","2010","11","11","-40.519722","-9.130556",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-08-02 10:21:10-03","CPATSA","HTSA","80","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Fotius, G.","3703","1984","01","20",NA,"Brasil","Bahia","Irecê","Faz. Bela Vista","-42.416667","-11.559167",NA,NA,NA,"Arv.. a Arb. Alt.: 6-8m. Galho jobem com quatro angulos, sulcado. Folha verde clara amarelada na face superior e verde claro acinzentado na face inferior. Casca jovem - cor de cobre - Idosa - cinza clara. Botões florais com pilosidade ferruginosa.; M",NA,NA,"Espírito-Santo, F.S.","2010","11","11","-42.416667","-11.559167",NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-08-02 10:21:10-03","CPATSA","HTSA","3750","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Siqueira-Filho, J.A.; Espírito-Santo, F.S.; Leite, H.S.R.N.; Seido, C.L. & Pequeno, I.D.","1565","2006","04","01",NA,"Brasil","Pernambuco","Afrânio","Povoado de Cabloco., Área nº 34 Oeste de Pernambuco, alta importância biológica.","-41.0050010681152","-8.51500034332275","544","544",NA,"Árvore com ca. 5 m alt., Caule com ritodoma que se desprende em lâminas longitudinais. Folhas compostas, pilosas, trifoliadas. Inflorescência terminais. Flores ainda em botões. Início de floração.; Caatinga arbustiva-arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43704","auto",NA,NA,NA,NA,NA
"100","2019-07-31 14:32:12-03","CPATSA","HTSA","3769","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Dias Martins, C.T.V. de; Santos, A.P.B.","164","2011","08","05",NA,"Brasil","Pernambuco","Petrolina","Área Experimental da Caatinga-EMBRAPA","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Árvore ca. 6 m alt. Flores vistosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"101","2019-08-02 10:21:10-03","CPATSA","HTSA","2116","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Lima, J.L.S.","2116","1996","06","11",NA,"Brasil","Pernambuco","Petrolina","CPATSA.","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"102","2019-08-02 10:21:10-03","CPATSA","HTSA","4653","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Lima, J.L.S.","4653","1996","06","11",NA,"Brasil","Pernambuco","Petrolina","CPATSA.","-40.5008010864258","-9.39861011505127",NA,NA,NA,"Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"103","2019-07-31 14:32:12-03","CPATSA","HTSA","2121","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Lima, J.L.S.","2121","1996","10","25",NA,"Brasil","Pernambuco","Petrolina","CPATSA, Jardim do CPATSA.","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"104","2019-07-31 14:32:12-03","CPATSA","HTSA","6021","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Kiill, L.H.P.","s.n.","2014","12","01",NA,"Brasil","Pernambuco","Petrolina","Embrapa, Trilho 1, 2º ponto ± 20 metros da borda","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"105","2019-08-02 10:21:10-03","CPATSA","HTSA","6748","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S. O. Grose","Fontana, A.P.; Coelho, L.; Souza, D.; Silva, A.N.","522","2014","06","16",NA,"Brasil","Pernambuco","Parnamirim","Serra da Inveja, Pedreira Vermelha","-40.309167","-8.285278",NA,NA,NA,"Árvore ca. 4m. Botões amarronsados.; Caatinga",NA,NA,"Cotarelli, V.M.","2016","01","13","-40.309167","-8.285278",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-08-02 10:21:10-03","CPATSA","HTSA","3216","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","spongiosa","Tabebuia spongiosa","Rizzini","Paula-Souza, J.; Tsuji, R.","9891","2009","07","06",NA,"Brasil","Bahia","Casa Nova","Arredores da represa de Sobradinho., BR 235 , Ca. 10 Km da ponte sobre o lago em direção a Remanso.","-40.9707984924316","-9.16193962097168",NA,NA,NA,"Árvore, ca. 5 m alt. Botões castanhos.; Caatinga degradada.",NA,NA,"Tsuji, R.","2009","08",NA,NA,NA,NA,"116505","auto",NA,NA,NA,NA,NA
"107","2020-09-02 16:22:00-03","Cenargen","CEN","9087","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Lídio Coradin","5968","1983","06","23",NA,"Brasil","PE","PETROLINA","Área do Banco Ativo de Germoplasma de plantas forrageiras do CPATSA/EMBRAPA.","-40.5008010864258","-9.39861011505127","450","450","Exsicatas","Planta com 5 m.","CEN00009087","CEN00009087","F. S. Espírito-Santo","2011","05",NA,"-4030000.0","-906667.0",NA,"90462","auto",NA,NA,"5",NA,NA
"108","2019-11-13 11:16:52-03","USP","SPF","213919","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Ferreira, JVA","25","2011","02","25",NA,"Brasil","Pernambuco","Lagoa Grande",NA,"-40.513069","-9.160164","362","362",NA,NA,"SPF00213919",NA,"Oliveira, M","2011","02",NA,"-40.513069","-9.160164",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:16:52-03","USP","SPF","213923","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Pesqueira, US","27","2007","11","25",NA,"Brasil","Pernambuco","Afrânio",NA,"-40.935611","-8.385611","587","587",NA,NA,"SPF00213923",NA,"Oliveira, M","2010","10",NA,"-40.935611","-8.385611",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:16:52-03","USP","SPF","213924","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Oliveira, KN","1","2009","02","14",NA,"Brasil","Minas Gerais","Itacarambi","Parque Estadual da Mata Seca","-43.980278","-14.847778","449","449",NA,NA,"SPF00213924",NA,"Oliveira, M","2010","06",NA,"-43.980278","-14.847778",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-01-21 16:15:12-03","USP","SPF","130862","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Bautista, HP","PCD4536","1996","11","21",NA,"Brasil","Bahia","Mucugê","Fazenda Umbú da Paca, a 3 km de BaraúnasCaatinga","-41.600819","-13.401639","545","545",NA,NA,"SPF00130862",NA,"Espírito-Santo, FS",NA,NA,NA,"-41.600819","-13.401639",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-01-21 16:15:12-03","USP","SPF","137274","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Queiroz, LP","3892","1995","04","28",NA,"Brasil","Bahia","Itaberaba","Fazenda Palmeiral, ca 4 km da variante partindo da BR-242, esta a ca 3 km de ItaberabaMata estacional decídua","-40.30683","-12.527322",NA,NA,NA,NA,"SPF00137274",NA,NA,NA,NA,NA,"-40.30683","-12.527322",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-13 11:16:52-03","USP","SPF","213917","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Araújo, D","904","2009","10","14",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.339889","-9.117472","401","401",NA,NA,"SPF00213917",NA,"Oliveira, M","2010","06",NA,"-40.339889","-9.117472",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-13 11:16:52-03","USP","SPF","213918","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Siqueira-Filho, JA","2403","2011","02","15",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.392278","-9.216278","384","384",NA,NA,"SPF00213918",NA,"Siqueira-Filho, JA","2011","02",NA,"-40.392278","-9.216278",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 18:26:02-03","USP","SPF","213920","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Santo, FSE","42","2006","12","03",NA,"Brasil","Pernambuco","Afrânio","Povoado de Caboclo, Fazenda BoqueirãoÁrea nº 34 Oeste de Pernambuco, alta importância biológica.","-40.904207","-8.42541","544","544",NA,"Árvore com cerca de 4m de altura. Caule com ritidomas que se desprendem em lâminas longitudinais. Folhas compostas, trifoliadas, pilosas. Frutos capsulares, secos, deiscentes. Sementes aladas. Popularmente conhecida como cascudo.; Ca","SPF00213920",NA,"Espírito-Santo, FS","2006","12",NA,"-40.904207","-8.42541",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-13 11:16:52-03","USP","SPF","213922","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Siqueira-Filho, JA","1920","2007","12","21",NA,"Brasil","Bahia","Jaguarari",NA,"-40.175556","-9.930444",NA,NA,NA,NA,"SPF00213922",NA,"Oliveira, M","2011","04",NA,"-40.175556","-9.930444",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-01-21 16:15:12-03","USP","SPF","80190","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Harley, RM","25758","1988","10","29",NA,"Brasil","Bahia",NA,"Livramento do Brumado, 6 km N da cidade na estrada para Rio de ContasCaatinga pedregosa.","-41.833333","-13.633333","650","650",NA,NA,"SPF00080190",NA,"Espírito-Santo, FS","2011",NA,NA,"-41.833333","-13.633333",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-13 11:16:55-03","USP","SPF","213921","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Tabebuia","spongiosa","Tabebuia spongiosa","Rizzini","Santo, FSE","94","2007","11","28",NA,"Brasil","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"SPF00213921",NA,"Santo, FSE","2007","11",NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA,NA
"119","2014-04-04 18:26:46-03","PNFM","IRAI","7645","S","Plantae","Magnoliophyta",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Lima, J.L.S.","4653","1996","06","11",NA,"Brasil","Pernambuco","Petrolina","CPATSA","-40.311111","-9.716667",NA,NA,NA,NA,"IRAI00007645",NA,NA,NA,NA,NA,"-40.311111","-9.716667",NA,NA,NA,NA,NA,NA,NA,NA
"120","2014-04-04 18:26:46-03","PNFM","IRAI","7636","S","Plantae","Magnoliophyta",NA,"Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Dias Martins, C.T.V. de","164c","2011","08","05",NA,"Brasil","Pernambuco","Petrolina","Área Experimental da Caatinga - EMBRAPA","-40.461389","-9.317639","380","380",NA,"Árvore ca. 6 m alt. Flores vitosas","IRAI00007636",NA,NA,NA,NA,NA,"-40.461389","-9.317639",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-10-07 09:15:39-03","UEFS","HUEFS","164260","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Fotius, G.","3703","1984","01","20",NA,"Brasil","Bahia","Irecê","Faz. Bela Vista Mata residual sobre latossolo vermelho.","-41","-11.559167",NA,NA,NA,NA,"HUEFS0164260","HUEFS0164260","F.S.Espírito-Santo","2011","03",NA,"41W","11S33'33''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"122","2019-10-07 09:15:39-03","UEFS","HUEFS","103994","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Conceição, A.A.","1593","2005","11","10",NA,"Brasil","Bahia","Jaguarari","Afloramento arenito-quatzito. Morro do Flamengo.","-40.216667","-10.033333",NA,NA,NA,NA,"HUEFS0103994","HUEFS0103994",NA,NA,NA,NA,"40W13'","10S2'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"123","2019-10-07 09:15:39-03","UEFS","HUEFS","119444","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Conceição, A.A.","2077","2007","04","28",NA,"Brasil","Bahia","Paramirim","Caminho Caturama para Mateus.","-42.245556","-13.297222","593","593",NA,"Caatinga.","HUEFS0119444","HUEFS0119444",NA,NA,NA,NA,"42W14'44''","13S17'50''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"124","2019-10-07 09:15:39-03","UEFS","HUEFS","119450","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Conceição, A.A.","2083","2007","04","28",NA,"Brasil","Bahia","Paramirim","Caminho Caturama para Mateus.","-42.245556","-13.297222","593","593",NA,"Caatinga.","HUEFS0119450","HUEFS0119450",NA,NA,NA,NA,"42W14'44''","13S17'50''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"125","2019-10-07 09:15:39-03","UEFS","HUEFS","121058","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Conceição, A.A.","2245","2007","06","04",NA,"Brasil","Bahia","Morpará",NA,"-43.231111","-11.701667","405","405",NA,"Solo arenoso.","HUEFS0121058","HUEFS0121058",NA,NA,NA,NA,"43W13'52''","11S42'6''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"126","2019-10-07 09:15:39-03","UEFS","HUEFS","122616","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Santos, R.M.","1679","2007","06","27",NA,"Brasil","Bahia","Canudos",NA,"-39.018056","-9.945",NA,NA,NA,"Caatinga antropizada.","HUEFS0122616","HUEFS0122616",NA,NA,NA,NA,"39W1'5''","9S56'42''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"127","2019-10-07 09:15:39-03","UEFS","HUEFS","131616","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Conceição, A.A.","2639","2007","12","15",NA,"Brasil","Bahia","Morpará","Estrada para Morpará, Beira do Rio Paramirim.","-43.2275","-11.730556","396","396",NA,"Caatinga verde.","HUEFS0131616","HUEFS0131616",NA,NA,NA,NA,"43W13'39''","11S43'50''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"128","2019-10-07 09:15:39-03","UEFS","HUEFS","131658","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Conceição, A.A.","2681","2007","12","16",NA,"Brasil","Bahia","Morpará","Estrada para Morpará, beira do Rio Paramirim.","-43.233889","-11.703056","444","444",NA,"Caatinga arbórea.","HUEFS0131658","HUEFS0131658","F.S.Espírito-Santo","2012","02",NA,"43W14'2''","11S42'11''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"129","2019-10-07 09:15:39-03","UEFS","HUEFS","161039","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Correia, C.","327","2007","11","13",NA,"Brasil","Bahia","Sento Sé",NA,"-42.051111","-9.851667","447","447",NA,NA,"HUEFS0161039","HUEFS0161039","F.S.Espírito-Santo","2011","07",NA,"42W3'4''","9S51'6''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"130","2019-10-07 09:15:39-03","UEFS","HUEFS","164261","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Fotius, G.","3277","1982","12","28",NA,"Brasil","Pernambuco","Petrolina","Área do CPATSA. Solo com muitas cascalhos de quartzo.","-40.519722","-9.130556",NA,NA,NA,NA,"HUEFS0164261","HUEFS0164261","F.S.Espírito-Santo","2011","03",NA,"40W31'11''","9S7'50''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"131","2019-10-07 09:15:39-03","UEFS","HUEFS","164262","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Fotius, G.","3592","1983","01","11",NA,"Brasil","Pernambuco","Petrolina","Área do CPATSA. Caatinga - solo arenoso amarelo.","-40.519722","-9.130556",NA,NA,NA,"Caatinga.","HUEFS0164262","HUEFS0164262","F.S.Espírito-Santo","2011","03",NA,"40W31'11''","9S7'50''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"132","2019-10-07 09:15:39-03","UEFS","HUEFS","222021","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Rocha, L.","521","2015","09","17",NA,"Brasil","Distrito Federal","Distrito Federal","Jardim Botânico de Brasília, área do Cristo Redentor, caminho para a fazenda Águas Limpas.","-47.892778","-15.9125",NA,NA,NA,"Cerrado.","HUEFS0222021","HUEFS0222021","S.L.Costa","2018","01",NA,"47W53'34''","15S54'45''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"133","2019-10-07 09:15:39-03","UEFS","HUEFS","248945","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Moonlight, P.W.","1320","2019","02","15",NA,"Brasil","Minas Gerais","Juvenília","Nordeste plot JUV-01, Fazenda Valle Verde, ca. 8km off BR130 at Monte Rei.","-44.157222","-14.425","524","524",NA,"Arboreal Caatinga. Open at ground level and with closed canopy ca. 12-18m. Most trees with single, straight stems. No herbs, only seedlings of trees. Some lianas.","HUEFS0248945",NA,NA,NA,NA,NA,"44W9'26''","14S25'30''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"134","2019-10-07 09:15:39-03","UEFS","HUEFS","248948","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Moonlight, P.W.","1323","2019","02","15",NA,"Brasil","Minas Gerais","Juvenília","Nordeste plot JUV-01, Fazenda Valle Verde, ca. 8km off BR130 at Monte Rei.","-44.157222","-14.425","524","524",NA,"Arboreal Caatinga. Open at ground level and with closed canopy ca. 12-18m. Most trees with single, straight stems. No herbs, only seedlings of trees. Some lianas.","HUEFS0248948",NA,NA,NA,NA,NA,"44W9'26''","14S25'30''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"135","2019-10-07 09:15:39-03","UEFS","HUEFS","183799","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Neves, S.P.S.","463","2010","12","18",NA,"Brasil","Bahia","Palmeiras",NA,"-41.601667","-12.446667","697","697",NA,"Caatinga.","HUEFS0183799","HUEFS0183799",NA,NA,NA,NA,"41W36'6''","12S26'48''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"136","2019-10-07 09:15:39-03","UEFS","HUEFS","238794","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Mizushima, M.","201","2017","12","08",NA,"Brasil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara","-42.333333","-8.416667",NA,NA,NA,"Caatinga","HUEFS0238794","HUEFS0238794",NA,NA,NA,NA,"42W20'","8S25'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"137","2020-07-03 15:40:07-03","UEFS","HUEFS","215345","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Aona, L.Y.S.","3922","2015","02","07",NA,"Brasil","Bahia","Contendas do Sincorá","Serra do Voador.","-41.048889","-13.781667","315","315",NA,"Caatinga entre rochas.","HUEFS0215345","HUEFS0215345 HUEFS0215345_e1","C.D.P.Vitório","2018",NA,NA,"41W2'56''","13S46'54''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"138","2019-10-07 09:15:39-03","UEFS","HUEFS","220421","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Fontana, A.P.","7981","2014","04","09",NA,"Brasil","Pernambuco","Cabrobó","Serra do Monte Santo. Adutora da Compesa. Residência do Sr. João Bosco-SP1.","-39.226111","-8.308056","644","644",NA,"Savana Estépica","HUEFS0220421","HUEFS0220421",NA,NA,NA,NA,"39W13'34''","8S18'29''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"139","2019-10-07 09:15:39-03","UEFS","HUEFS","220644","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Fontana, A.P.","8736","2014","10","29",NA,"Brasil","Ceará","Jati","VPR Ipê","-39.014444","-7.7125","503","503",NA,"Savana Estépica","HUEFS0220644","HUEFS0220644",NA,NA,NA,NA,"39W0'52''","7S42'45''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"140","2019-10-07 09:15:39-03","UEFS","HUEFS","230119","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Fontana, A.P.","8125","2014","06","16",NA,"Brasil","Pernambuco","Parnamirim","Serra da Inveja, Pedreira Vermelha.","-40.189167","-8.169722","599","599",NA,"Savana Estépica, Luvissolo Crômico Pálico","HUEFS0230119","HUEFS0230119 HUEFS0230119_01",NA,NA,NA,NA,"40W11'21''","8S10'11''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"141","2019-10-07 09:15:39-03","UEFS","HUEFS","235367","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Särkinen, T.E.","5252","2017","03","06",NA,"Brasil","Bahia","Morro do Chapéu","ca. 200m W of BA-052 road at km 287. Part of voucher specimen collections of a permanent 0.5 ha plot MOR01 during project NordEste.","-41.316667","-11.483333","927","927",NA,"Caatinga. ca. 5m canopy with a few larger tree species to 8m. Understory of few Bromeliaceae and Cactaceae spp. Dense shrub layer.","HUEFS0235367","HUEFS0235367",NA,NA,NA,NA,"41W19'","11S29'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"142","2019-10-07 09:15:39-03","UEFS","HUEFS","251556","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.O.Grose","Moonlight, P.W.","371","2017","03","13",NA,"Brasil","Pernambuco","Petrolina","EMBRAPA research station, 10km SW from Lagoa Grande on BR428 to Petrolina. Around 2km as the crow flies from the road, 100m SE of EMBRAPA flux tower and around permanent plot.","-40.319722","-9.046944","386","386",NA,"Very dry Caatinga undergoing drought. Canopy ca. 2.5-4m with emergent trees to 6m. Dense shrubby layer. Sapium, Manihot, Aspidosperma, Croton, Cnidoscolus spp. Abundant. Occasional cacti spp. and Bromeliaceae in herb layer. Crystalline rocks in sand.","HUEFS0251556",NA,"L.P.de Queiroz","2019","07",NA,"40W19'11''","9S2'49''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"143","2019-10-07 09:15:39-03","UEFS","HUEFS","28767","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Bautista, H.P.","PCD4536","1996","11","21",NA,"Brasil","Bahia","Mucugê","Fazenda Umbu de Paca, a 3 km de Baraúnas","-41.600833","-13.401667","545","545",NA,NA,"HUEFS0028767","HUEFS0028767","M.M.Silva-Castro","2009","05",NA,"41W36'3''","13S24'6''",NA,NA,NA,"Asteranae",NA,NA,NA,NA
"144","2019-10-07 09:15:39-03","UEFS","HUEFS","42443","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Bignoniaceae","Handroanthus","spongiosus","Handroanthus spongiosus","(Rizzini) S.Grose","Giulietti, A.M.","1608","2000","01","01",NA,"Brasil","Bahia","Rio de Contas","Estrada Real, parte mais baixa.","-41.95","-13.533333",NA,NA,NA,"Caatinga","HUEFS0042443","HUEFS0042443","M.M.Silva-Castro","2009","05",NA,"41W57'","13S32'",NA,NA,NA,"Asteranae",NA,NA,NA,NA
