"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","stateProvince","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"504","2010-06-23 11:30:00-03","MO","MOBOT","3139454","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","H. Maturo","J. de Egea Juvinel|M. Peña-Chocarro","2004",NA,NA,"Paraguay",NA,"Santa Asuncion. Bosque claro, suelo limoso.","-58.58027","-23.91083",NA,NA,NA,NA,NA,NA,"de Egea Juvinel 241","Presidente Hayes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2009-10-14 20:08:00-03","MO","MOBOT","3139539","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C.M.Taylor","Rosa Degen","1989",NA,NA,"Paraguay",NA,"Tavai, Camino a Castor Cue","-55.83333","-26.16666",NA,NA,NA,NA,NA,NA,"Degen 001715","Caazapá",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2014-12-25 12:21:00-02","MO","MOBOT","3139558","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","R.Barbosa","L.V. Costa","1997",NA,NA,"Brazil",NA,"Estiva. Floresta ombrofila.",NA,NA,NA,NA,NA,NA,NA,NA,"Costa s.n.","Minas Gerais",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2016-11-15 05:15:00-02","MO","MOBOT","3139659","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","N. Bacigalupo","Antonio C. Krapovickas","1971",NA,NA,"Argentina","San Martín","Carlos Pellegrini, 3 km al N. Ruta 14.",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 20098","Corrientes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2015-12-13 13:01:00-02","MO","MOBOT","3139753","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","R. BArbosa","A. Salino|A. Gotschalg","1998",NA,NA,"Brazil",NA,"Januaria, Vale do Peruacu, carrascal proximo da entrada para Fazenda Terra Brava.","-44.26","-15.1125",NA,NA,NA,NA,NA,NA,"Salino 4005","Minas Gerais",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2014-04-02 22:17:00-03","MO","MOBOT","3139797","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","H> Maturo","J. de Egea Juvinel|M. Peña-Chocarro|F. González","2003",NA,NA,"Paraguay",NA,"Santa Asuncion. Sabana palmar con Prosopis sp y nodosa, suelo limoso.","-58.58055","-23.91083",NA,NA,NA,NA,NA,NA,"Egea Juvinel 198","Presidente Hayes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2011-03-01 10:04:00-03","MO","MOBOT","3139874","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Balduino Rambo","1949",NA,NA,"Brazil",NA,"Furna do Tigre, prope Itapoan.",NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 44422","Rio Grande do Sul",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2014-12-02 20:10:00-02","MO","MOBOT","3139989","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","R. Barbosa","A.E. Brina","1997",NA,NA,"Brazil",NA,"Mata ciliar. Margem do Rio Grande.",NA,NA,NA,NA,NA,NA,NA,NA,"Brina s.n.","Minas Gerais",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2014-10-03 05:34:00-03","MO","MOBOT","3140118","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Marcos Sobral","Renato A. Záchia","1989",NA,NA,"Brazil",NA,"Rio Butui, Sao Birja, Rio Grande do Sul","-55.73333","-28.98333",NA,NA,NA,NA,NA,NA,"Záchia 99",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-03-30 13:03:00-03","MO","MOBOT","3140413","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Stephen F. Smih","Ronaldo Wasum","1991","11","11","Brazil",NA,"Tupancireta-Jaris- Passo das Vassoureas",NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 7997","Rio Grande do Sul",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"514","2015-02-07 13:50:00-02","MO","MOBOT","3140507","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Stephen F. Smith","G. Grazziotin|et al.","1990",NA,NA,"Brazil",NA,"Pantano Grande- antiga Faz. Capivarita",NA,NA,NA,NA,NA,NA,NA,NA,"Grazziotin 6845","Rio Grande do Sul",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2009-10-14 13:50:00-03","MO","MOBOT","3140640","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","J. Krikbride","Leslie R. Landrum","1981","11","30","Brazil",NA,"Mun. Mandirituba, Cachoeira and surroundings to rio Barigui. Disturbed Aracucaria forests and campos.","-49.25","-25.75",NA,NA,NA,NA,NA,NA,"Landrum 3902","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2009-07-17 17:34:00-03","MO","MOBOT","3140887","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","P. Dusen","Per Dusén","1910",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"855.00000000",NA,NA,NA,"Dusén 11304","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2012-04-13 09:00:00-03","MO","MOBOT","3140985","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L.B.Smith","Lyman B. Smith|Roberto M. Klein","1957","3","14","Brazil",NA,"Mun. Porto Uniao: POrto Uniao",NA,NA,NA,NA,"750.00000000",NA,NA,NA,"Smith 12152","Santa Catarina",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2012-04-13 09:00:00-03","MO","MOBOT","3141149","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","L.B.Smith","Lyman B. Smith|Roberto M. Klein","1964","11","10","Brazil",NA,"Mun. Riqueza: rocky bank, east side of Rio Iracema",NA,NA,NA,NA,NA,NA,NA,NA,"Smith 13121","Santa Catarina",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","3141170","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C.M.Taylor","PERSSON","1996",NA,NA,"Bolivia",NA,"A. Ibanez, 6 km SE of San Lorenzo. On sandy ground.","-62.83333","-17.83333",NA,NA,"420.00000000",NA,NA,NA,"PERSSON 354","Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2013-08-23 04:12:00-03","MO","MOBOT","3141348","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Arturo E. Burkart","1971",NA,NA,"Argentina","Curuzú Cuatiá","Mocoreta, ruta 126, monte marginal",NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 28896","Corrientes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2014-01-13 12:17:00-02","MO","MOBOT","3141361","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","A. Grijalva","Anonymous","1978","11","8","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous 18384","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"522","2009-05-15 11:32:00-03","MO","MOBOT","3141500","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Pedro Jörgensen",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 2094","Chaco",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2014-09-05 21:00:00-03","MO","MOBOT","3141652","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","R. BArbosa","E. Tameirão Neto","1990",NA,NA,"Brazil",NA,"Estacao Eclogica da UFMG, Belo Horizonte. Cerrado. Arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,"Tameirão Neto 202","Minas Gerais",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2009-12-07 21:05:00-02","MO","MOBOT","3142159","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","N. Bacigalupo","Rosa Guaglianone|Erik Garino","1991",NA,NA,"Argentina","Pilcomayo","Ea. Bouvier, Monte en camino de acceso en direccion al casco.",NA,NA,NA,NA,NA,NA,NA,NA,"Guaglianone 2452","Formosa",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2008-05-27 22:02:00-03","MO","MOBOT","525685","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Karl Fiebrig",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 1412",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","514197","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|P. Aquino","1992","11","18","Paraguay",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 8 km S of Villeta. Inundated savanna with patches of forest.","-57.55","-25.58333",NA,NA,NA,NA,NA,NA,"Zardini 33639","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","781",NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","514229","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1992","11","27","Paraguay",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7.5 km S of Villeta. Gallery Forest and inundated savanna along creek, on clay.","-57.55","-25.56666",NA,NA,NA,NA,NA,NA,"Zardini 33797","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","784",NA
"528","2016-06-16 08:10:00-03","MO","MOBOT","514362","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1993","1","7","Paraguay",NA,"Estero del Ypoá. Villeta - Puerto Guyrati. 7 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,"Zardini 34429","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","794",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","514386","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1993","1","14","Paraguay",NA,"Estero del Ypoá. Pureto Guyrati - Villa Oliva. 2 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.6","-25.61666",NA,NA,NA,NA,NA,NA,"Zardini 34646","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","798",NA
"530","2008-05-27 22:02:00-03","MO","MOBOT","514394","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1993","1","14","Paraguay",NA,"Estero del Ypoá. Pureto Guyrati - Villa Oliva. 2 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.6","-25.61666",NA,NA,NA,NA,NA,NA,"Zardini 34647","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","798",NA
"531","2008-05-27 22:02:00-03","MO","MOBOT","514410","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|P. Aquino","1993","1","14","Paraguay",NA,"Estero del Ypoá. Puerto Guyrati - Villa Oliva. 4.5 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.","-57.61666","-25.63333",NA,NA,NA,NA,NA,NA,"Zardini 34680","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","799",NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","514450","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1993","1","27","Paraguay",NA,"Estero del Ypoá. Paraguari - Carapegua. Dry forest on clay soil.","-57.16666","-25.68333",NA,NA,NA,NA,NA,NA,"Zardini 34784","Paraguarí",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","800",NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","514458","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1993","1","27","Paraguay",NA,"Estero del Ypoá. Paraguari - Carapegua. Dry forest on clay soil.","-57.16666","-25.68333",NA,NA,NA,NA,NA,NA,"Zardini 34788","Paraguarí",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","800",NA
"534","2011-06-09 17:28:00-03","MO","MOBOT","514491","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Tulio Tillería","1993","1","27","Paraguay",NA,"Estero del Ypoá. Paraguari - Carapeguá. Arroyo Mbaey. Dry forest on clay soil and gallery forest along creek.","-57.21666","-25.71666",NA,NA,NA,NA,NA,NA,"Zardini 34896","Paraguarí",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","802",NA
"535","2011-06-09 17:28:00-03","MO","MOBOT","514563","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Tulio Tillería","1993","2","24","Paraguay",NA,"Estero del Ypoá. 8 km S of Puerto Guyrati, around Arroyo Surubiy. Inundated savanna and forest patches.","-57.63333","-25.65",NA,NA,NA,NA,NA,NA,"Zardini 35212","Central",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","808",NA
"536","2011-12-22 05:00:00-02","MO","MOBOT","525669","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Teodoro Rojas","1944","1","18","Paraguay",NA,"Encarnación (Alto Paraná). Granja Jimenez.","-55.83333","-27.33333",NA,NA,NA,NA,NA,NA,"Rojas 10829","Itapúa",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2015-03-19 15:10:00-03","MO","MOBOT","525677","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Teodoro Rojas","1945","5","5","Paraguay",NA,"San Fernando","-58.1166667","-26.6",NA,NA,"45.00000000",NA,NA,NA,"Rojas 12668","Ñeembucú",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"538","2011-12-22 05:00:00-02","MO","MOBOT","525693","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Teodoro Rojas","1934","3",NA,"Paraguay",NA,"Km. 160.",NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 7298",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2011-12-22 05:00:00-02","MO","MOBOT","525701","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Teodoro Rojas","1919","3","25","Paraguay",NA,"Caanave.",NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 3381",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2011-12-22 05:00:00-02","MO","MOBOT","525945","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Teodoro Rojas","1916","12","13","Paraguay",NA,"Mosquito.",NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 1973",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2015-02-23 05:30:00-03","MO","MOBOT","526014","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"C. Pavetti Morín","1944","1","18","Paraguay",NA,"Encarnacion.",NA,NA,NA,NA,NA,NA,NA,NA,"Morín 10829",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","948276","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C.M. Taylor","Elsa M. Zardini|M. Vera","1994","10","29","Paraguay",NA,"Pilcomayo River basin: Río Negro. Gallery forest.","-57.88277","-25.05638",NA,NA,NA,NA,NA,NA,"Zardini 41699","Presidente Hayes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","979",NA
"543","2009-04-01 13:08:00-03","MO","MOBOT","527191","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","B.Bremer: !C.Taylor 2008","Alwyn H. Gentry|Elsa M. Zardini","1985","1","26","Brazil",NA,"LAGOA DOURADO: Mata ciliar along stream and lake margin, Municipio de Ponta Grossa.","-50","-25.25",NA,NA,"850.00000000",NA,NA,NA,"Gentry 49870","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-90",NA
"544","2008-05-27 22:02:00-03","MO","MOBOT","527215","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","Birgitta Bremer","Alwyn H. Gentry|Elsa M. Zardini","1985","1","26","Brazil",NA,"LAGOA DOURADO: Mata ciliar along stream and lake margin, Municipio de Ponta Grossa.","-50","-25.25",NA,NA,"850.00000000",NA,NA,NA,"Gentry 49872","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","85-90",NA
"545","2011-06-09 17:35:00-03","MO","MOBOT","811837","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C.M. Taylor","Elsa M. Zardini|Tulio Tillería","1994","2","22","Paraguay",NA,"Between San Juan Bautista and road San Ignacio-Pilar. Arroyo Aguaray, 30 km SE of San Juan Bautista. Gallery forest.","-57.38333","-26.76666",NA,NA,NA,NA,NA,NA,"Zardini 38450","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","880",NA
"546","2008-05-27 22:02:00-03","MO","MOBOT","948207","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C.M. Taylor","Elsa M. Zardini|Leongino Guerrero","1994","10","29","Paraguay",NA,"Pilcomayo River basin. Inundated savanna and patches of forest on clay.","-57.92111","-25.03222",NA,NA,NA,NA,NA,NA,"Zardini 41667","Presidente Hayes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","978",NA
"547","2012-04-12 05:10:00-03","MO","MOBOT","968334","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C.M. Taylor (MO)","Alfredo F. Fuentes","1995","3","28","Bolivia","Nuflo de Chavez","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz; campamento La Pascana WCS. Matorral chaqueño con Trithrinax schizophylla y Aspidosperma triternatum, 4 km al O del campamento, siguiendo el camino al puesto Montana.","-61.78333","-17.08333",NA,NA,"260.00000000",NA,NA,NA,"Fuentes Claros 563","Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"548","2008-05-27 22:02:00-03","MO","MOBOT","970874","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|Leongino Guerrero","1994","10","29","Paraguay",NA,"Pilcomayo River basin. Inundated savanna and patches of forest on clay.","-57.92111","-25.03222",NA,NA,NA,NA,NA,NA,"Zardini 41653","Presidente Hayes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","978",NA
"549","2008-05-27 22:02:00-03","MO","MOBOT","519421","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|U. Velázquez","1989","11","18","Paraguay",NA,"Confluence of Río Paraguay and Río Salado. Cerrado forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"Zardini 16581","Cordillera",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","197",NA
"550","2008-05-27 22:02:00-03","MO","MOBOT","514530","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.","C. M. Taylor (MO)","Elsa M. Zardini|U. Velázquez","1990","2","25","Paraguay",NA,"Confluence of Río Paraguay and Río Salado. Chaco forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,"Zardini 19359","Cordillera",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","298",NA
"551","2012-04-24 15:04:00-03","MO","MOBOT","3139055","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"W.G. Herter","1927","11",NA,"Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herter 82376","Montevideo",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"552","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","23203","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto 3 m, fruto imaturo;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"553","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","23200","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"Stranghetti, V.",NA,NA,NA,"Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Arbusto escandente, flores brancas, botões esverdeados;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"554","2020-06-24 22:04:58-03","UNESP-IBILCE","SJRP","23204","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","uruguensis","Guettarda uruguensis","Cham. & Schltdl.",NA,"N.T. Ranga",NA,NA,NA,"Brasil","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81","-49.380556","-20.81",NA,NA,NA,NA,NA,"São Paulo",NA,"América do Sul",NA,NA,"Árvore 5 m, fruto maduro vermelho;","Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
