"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","fieldNumber","relatedCatalogItem"
"49","2021-03-16 17:52:12-03","UCS","HUCS","40228","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, J.M.","8096","2011","12","02",NA,"Brasil",NA,NA,"Arbusto, 2m, flor rosada.; Beira de Rodovia",NA,"Angiospermae","Fabales","Benth.","Canestraro, B.K.","Paraná","Mauá da Serra","Rio Barra Grande","-51.2294006347656","-23.9013996124268",NA,NA,NA,"2011",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA
"50","2019-08-16 08:39:27-03","UTFPR","HCF","13247","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","M.G. Caxambu","4990","2013","11","28",NA,"Brasil",NA,NA,"arbusto heliófito, armado com espinhos, ca. 2,20 m. Capítulos rosas. Em afloramento arenítico próximo a rio.",NA,NA,NA,"Benth.","O.S. Ribas","PR","Tibagi","Sítio Sete Quedas","-50.257167","-24.581944",NA,"1060","1060","2015","50°15'25,8 W","24°34'55 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-16 08:39:27-03","UTFPR","HCF","9320","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","E.L. Siqueira","442","2010","11","05",NA,"Brasil",NA,NA,"arbusto ca. 2 m, heliófito, armado com espinhos. Flores rosas. Botões florais avermelhados. Abundante.",NA,NA,NA,"Benth.","J. Cordeiro, L. Petri & M. de Castro","PR","Tibagi","Guartelá - Sítio São Sebastião -","-50.234889","-24.600194",NA,"1145","1145","2012","50°14'05,6 W","24°36'00,7 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-16 08:39:27-03","UTFPR","HCF","14498","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","E.L. Siqueira","1000","2014","05","18",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 2 m, armada com espinhos. Capítulos roxos.",NA,NA,NA,"Benth.","O.S. Ribas","PR","Tibagi","Sítio Dona Júlia - Guartelá","-50.243028","-24.595944",NA,"1172","1172","2015","50°14'34,9 W","24°35'45,4 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:39:27-03","UTFPR","HCF","17384","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","J.M. Silva","8096","2011","12","02",NA,"Brasil",NA,NA,"arbusto, 2 m, flor rosada. Beira da rodovia.",NA,NA,NA,"Benth.","B.K. Canestraro","PR","Mauá da Serra","Rio Barra Grande","-51.2294006347656","-23.9013996124268",NA,NA,NA,"2011",NA,NA,NA,NA,"16036","auto",NA,NA,NA,NA,NA
"54","2019-08-16 08:39:27-03","UTFPR","HCF","19134","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","J.M. Silva","7609","2010","04","14",NA,"Brasil",NA,NA,"arbusto, 2 m, flor lilás. Campo graminoso.",NA,NA,NA,"Benth.","M. Morales","PR","Ponta Grossa","Cachoeira Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,"2010",NA,NA,"04",NA,"46557","auto",NA,NA,NA,NA,NA
"55","2019-08-16 08:39:27-03","UTFPR","HCF","16980","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","M.R.C. Paiva",NA,"2000","05","03",NA,"Brasil",NA,NA,"erva ereta 2,5-3 m; flor rósea fruto maduro e imaturo (craspédio).",NA,NA,NA,"Benth.","O.S. Ribas","PR","Tibagi","Caetano Mendes","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2011",NA,NA,"09","21","56988","auto",NA,NA,NA,NA,NA
"56","2019-08-16 08:39:27-03","UTFPR","HCF","15735","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","G. Felitto","432","2012","11","01",NA,"Brasil",NA,NA,"arbusto, 1,5 m, flor rosada. Afloramento rochoso.",NA,NA,NA,"Benth.","G. Felitto","PR","Tibagi","Fazenda Pinheirinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2012",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"57","2019-11-25 12:12:00-03","UFSM","SMDB","18226","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Felitto, G; Barboza, E Cordeiro; Larocca, P","432","2012","11","01",NA,"Brasil",NA,NA,"Altura 1,5m; flor rosada; afloramento rochoso","SMDB018226",NA,NA,"Benth.","Felitto, G","Paraná","Tibagi","Fazenda Pinheirinho","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2012",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"58","2020-12-21 16:27:24-03","MBM","MBM","388896","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Siqueira, E.L.","442","2010","11","05","Southern America","Brazil",NA,NA,"Arbusto ca. 2m, heliófito, armado com espinhos. Flores rosas. Botões florais avermelhados.; Relevo: ondulado. Estepe (campos gerais).","MBM388896",NA,NA,"Benth.","Cordeiro, J.; Petri, L.","Paraná","Tibagi","Guartelá, Sítio São Sebastião, propriedade da Sra. Júlia.","-50.234889","-24.600194","MBM388896","1145","1145","2012","-50.234889","-24.600194",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:27:24-03","MBM","MBM","399611","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Caxambu, M.G.","4990","2013","11","28","Southern America","Brazil",NA,NA,"Arbusto heliófito, armado com espinhos, ca. 2,20m. Capítulos rosas.; Vegetação: Estepe (Campos Gerais).","MBM399611",NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Sítio Sete Quedas","-50.257167","-24.581944","MBM399611","1060","1060","2015","-50.257167","-24.581944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:27:24-03","MBM","MBM","419369","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","245C","2017","07","10","Southern America","Brazil",NA,NA,"Cerrado vegetation; sweeping vegetaion.","MBM419369",NA,NA,"Benth.","Motta, J.T.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.255278","-24.568333",NA,"938","938","2017","-50.255278","-24.568333","07","10",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:27:24-03","MBM","MBM","419370","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","201B","2016","06","21","Southern America","Brazil",NA,NA,"Cerrado vegetation; sweeping vegetaion.","MBM419370",NA,NA,"Benth.","Motta, J.T.","Piauí","Piracuruca","Parque Nacional de Sete Cidades","-41.73","-4.073333",NA,"130","210","2016","-41.73","-4.073333","08",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:27:24-03","MBM","MBM","419375","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Queiroz, D.L.","719E","2015","06","24","Southern America","Brazil",NA,NA,NA,"MBM419375",NA,NA,"Benth.","Barboza, E.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.264722","-24.570556",NA,"945","945","2019","-50.264722","-24.570556","09","23",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:27:24-03","MBM","MBM","426893","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Benke, D.R.; Franzoi, P.A.P.; Malheiros, N.; Franzoi, P.A.P.; Malheiros, N.","17","2016","10","14","Southern America","Brazil",NA,NA,"Arbusto, 1,5m. Flores roxas.; Campos.","MBM426893",NA,NA,"Benth.",NA,"Paraná","Tibagi","Guartelá","-50.302222","-24.624722",NA,NA,NA,NA,"-50.302222","-24.624722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:27:24-03","MBM","MBM","9871","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Lindeman, J.; Haas, H.; Haas, H.","3125",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM009871",NA,NA,"Benth.","Ribas, O.S.","Paraná","Arapoti","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA
"65","2020-12-21 16:27:24-03","MBM","MBM","118852","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.; Silva, J.M.; Silva, J.M.","51871",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM118852",NA,NA,"Benth.","Barneby, R.","Paraná","Arapoti","Colônia de Holandeses","-49.8266983032227","-24.1578006744385","MBM118852",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA
"66","2020-12-21 16:27:24-03","MBM","MBM","236237","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Barboza, E.; Cordeiro, J.; Cordeiro, J.","302",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM236237",NA,NA,"Benth.","Barneby, R.","Paraná","Campina Grande do Sul","Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:27:24-03","MBM","MBM","42293","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","11667",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042293",NA,NA,"Benth.","Burkart, A.","Paraná","Castro","Carambeí, Rio São João","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:27:24-03","MBM","MBM","204698","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1820",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM204698",NA,NA,"Benth.","Barneby, R.","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625","MBM204698",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:27:24-03","MBM","MBM","298","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","12914",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM000298",NA,NA,"Benth.","Barneby, R.","Paraná","Tibagi","Conceição","-50.4136009216309","-24.5093994140625","MBM000298",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:27:24-03","MBM","MBM","42292","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","5512",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042292",NA,NA,"Benth.","Hatschbach, G.","Paraná","Tibagi","Estrada Castro - Tibagi, Fazenda Palmito","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"71","2020-12-21 16:27:24-03","MBM","MBM","191519","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cervi, A.C.","4018",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM191519",NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625","MBM191519",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"72","2020-12-21 16:27:24-03","MBM","MBM","7011","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","18968",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM007011",NA,NA,"Benth.","Barneby, R.","Paraná","Wenceslau Braz","Calógeras","-49.8027992248535","-23.8738994598389",NA,NA,NA,NA,NA,NA,NA,NA,"17717","auto",NA,NA,NA,NA,NA
"73","2020-12-21 16:27:24-03","MBM","MBM","358216","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, J.M.; et al.; et al.","7609","2010","04","14","Southern America","Brazil",NA,NA,"Arbusto, 2m, flor lilás. Campo graminoso","MBM358216",NA,NA,"Benth.","Morales, M.","Paraná","Ponta Grossa","Cachoeira do Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,"2010",NA,NA,"04","15","46557","auto",NA,NA,NA,NA,NA
"74","2020-12-21 16:27:24-03","MBM","MBM","191518","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cervi, A.C.","4269",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM191518",NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625","MBM191518",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"75","2020-12-21 16:27:24-03","MBM","MBM","304333","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cervi, A.C.; et al.; et al.","8445","2003","11","03","Southern America","Brazil",NA,NA,NA,"MBM304333",NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","MBM304333",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:27:24-03","MBM","MBM","238281","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cordeiro, J.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","1541",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM238281",NA,NA,"Benth.","Hatschbach, G.","Paraná","Campina Grande do Sul","Morro Camacuã","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"77","2020-12-21 16:27:24-03","MBM","MBM","42274","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","3599",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042274",NA,NA,"Benth.","Barneby, R.","Paraná","São Jerônimo da Serra","Fazenda Nho O'","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA
"78","2020-12-21 16:27:24-03","MBM","MBM","42290","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.","2826",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042290",NA,NA,"Benth.","Burkart, A.","Paraná","Tibagi","Fazenda Monte Alegre, Harmonia","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"79","2020-12-21 16:27:24-03","MBM","MBM","290795","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cervi, A.C.; et al.; et al.","4269","1993","12","16","Southern America","Brazil",NA,NA,NA,"MBM290795",NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Guaretelá","-50.4136009216309","-24.5093994140625","MBM290795",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:27:24-03","MBM","MBM","155821","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Hatschbach, G.; Barboza, E.; Barboza, E.","58198",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM155821",NA,NA,"Benth.","Barneby, R.","Paraná","Tibagi","Guartelá, Cânion do Rio Iapó, Lageado do Pedregulho","-50.4136009216309","-24.5093994140625","MBM155821",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:27:24-03","MBM","MBM","290747","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, J.M.; Cervi, A.C.; Mazine, F.F.; Cervi, A.C.; Mazine, F.F.","3836","2003","11","03","Southern America","Brazil",NA,NA,NA,"MBM290747",NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","MBM290747",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:27:24-03","MBM","MBM","223902","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Souza, V.C.; et al.; et al.","4233",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM223902",NA,NA,"Benth.","Scaramuzza, C.A.M.","São Paulo","Itararé","Fazenda Ibiti","-49.3400001525879","-24.1100006103516","MBM223902",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:27:24-03","MBM","MBM","223903","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Souza, V.C.; et al.; et al.","4672",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM223903",NA,NA,"Benth.","Scaramuzza, C.A.M.","São Paulo","Itararé","Fazenda Ibiti","-49.3400001525879","-24.1100006103516","MBM223903",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"84","2020-12-11 11:36:16-03","UFMG","BHCB","42038","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Souza, VC de; Miyagi, PH; Souza, JP; Nakagomi, MY","7134","1994","11","13","Southern America","Brasil",NA,NA,"Arbusto, ca.1,5m alt., filetes róseos.","BHCB011904","Dicotyledon",NA,"Benth.",NA,"São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.271667","-24.241111",NA,NA,NA,"1995","-49.271667","-24.241111","04",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:36:16-03","UFMG","BHCB","97305","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Oliveira, LM","s.n.","1986","10","25","Southern America","Brasil",NA,NA,NA,"BHCB011906","Dicotyledon",NA,"Benth.",NA,"Paraná","Tel. Borba","terreno baldio",NA,NA,NA,NA,NA,"2011",NA,NA,"11","08",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:36:16-03","UFMG","BHCB","97318","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Geirer, F","s.n.","1986","10","28","Southern America","Brasil",NA,NA,NA,"BHCB011907","Dicotyledon",NA,"Benth.",NA,"Paraná","Alagados",NA,NA,NA,NA,NA,NA,"2011",NA,NA,"11","08",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:36:16-03","UFMG","BHCB","38375","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Silva, JM; Cordeiro, J; Poliquesi, CB","1820","1996","12","13","Southern America","Brasil",NA,NA,"Arbusto, 2m, flor rosada.; Campo limpo seco.","BHCB011905","Dicotyledon",NA,"Benth.",NA,"Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"1997",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"88","2021-03-24 17:17:17-03","UFMA","MAR","497","S","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","I. S. Gottsberger","119","1971","01","25",NA,"Brasil",NA,NA,"Brejo; arbusto",NA,NA,NA,"Benth.",NA,"São Paulo","Pardinho","Ao longo do Rio Pardo, na estrada para Itaitinga","-48.373611","-23.081389",NA,NA,NA,"2015","48º22'25W","23º04'53S","12","21",NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:19:03-03","UFPR","UPCB","33977","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cervi, A.C.","3999","1992","12","23",NA,"Brasil",NA,NA,"Arbusto com cerca de 3m de altura. Flores róseas. Cerrado degradado..",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2003",NA,NA,"09","16","56988","auto",NA,NA,NA,NA,NA
"90","2021-02-11 17:19:03-03","UFPR","UPCB","33978","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Cervi, A.C.","4269","1993","12","16",NA,"Brasil",NA,NA,"Arbusto espinhoso, com cerca de 2m de altura. Flores com estames róseos. Cerrado degradado..",NA,NA,NA,"Benth.","Ribas, O.S.","Paraná","Tibagi","Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2003",NA,NA,"09","16","56988","auto",NA,NA,NA,NA,NA
"91","2021-02-11 17:19:03-03","UFPR","UPCB","51345","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Liebsch, D.",NA,"2004","10","29",NA,"Brasil",NA,NA,"Herbácea, 2m, campo rupestre..",NA,NA,NA,"Benth.","Guimarães, O.A.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2004",NA,NA,"12","17","56988","auto",NA,NA,NA,NA,NA
"92","2021-02-11 17:19:03-03","UFPR","UPCB","60087","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Andrade, A.L.P.","17","2006","10","14",NA,"Brasil",NA,NA,"Arbusto 2,2 m alt., ramos com espinhos, flores lilás, fruto seco deiscente. Coletado no cerrado..",NA,NA,NA,"Benth.","Andrade, A.L.P.","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2006",NA,NA,"11",NA,"56988","auto",NA,NA,NA,NA,NA
"93","2009-12-04 15:32:00-02","MO","MOBOT","2454827","PreservedSpecimen","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","Albino Hatschbach","Hatschbach Sobrinho 3599","1957","2","25","South America","Brazil",NA,NA,NA,NA,NA,NA,"Hoehne","Burkart, A.","Paraná",NA,"S. Jeronimo da Serra, Fazenda do Nho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2012-07-23 15:20:00-03","MO","MOBOT","100257434","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","T. Herzog","Herzog 1808","1911","4",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Benth.","Foster's catalog notes file",NA,NA,"Palo",NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"95","2009-12-04 15:32:00-02","MO","MOBOT","2455273","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Albino Hatschbach","Hatschbach Sobrinho 2826","1952","9","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","Burkart, A.","Paraná",NA,"Tibagi. Fda. Monte Alegre: Harmonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-06-27 08:43:00-03","MO","MOBOT","2916243","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","2916295","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Gert G. Hatschbach","Hatschbach 58198","1992","11","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Paraná",NA,"Guartelá, Canyon Rio Iapó, Lajeado do Pedregulho (mun. Tibagi).",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-12-04 16:24:00-02","MO","MOBOT","3001330","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Gert G. Hatschbach|J.M. Silva","Hatschbach 51871","1987","11","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.","R. Barneby","Paraná",NA,"Col. de Holandeses (mun. Arapoti)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-06-22 14:18:04-03","UNESP-IBILCE","SJRP","17673","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Arbusto 2 m, flor rosada.;",NA,"Tracheophyta","Fabales","Benth.","R. Barneby","Paraná","Tibagi","canyon guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto","Magnoliopsida",NA,NA,NA,NA
"100","2021-03-04 11:05:24-03","UFRB","HURB","9225","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","Paiva, M.R.C.; et al.",NA,"2000","05","03",NA,"Brasil",NA,NA,NA,"HURB000009225",NA,NA,"Benth.","O.S.Ribas","Paraná","Tibagi","Caetano Mendes;","-50.4136009216309","-24.5093994140625",NA,NA,NA,"2011",NA,NA,"09","21","56988","auto",NA,NA,NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","2579919","PreservedSpecimen","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","F. C. Hoehne & A. Gehrt","39543","1938",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00000804",NA,"Rosales","Hoehne",NA,"São Paulo",NA,NA,NA,NA,"US00000804_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1","Isotype",NA,NA
"102","2020-09-12 05:00:02-03","US","US","2579915","PreservedSpecimen","Plantae","Fabaceae","Mimosa","botucatuana","Mimosa botucatuana","F. C. Hoehne & A. Gehrt","39543","1938",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00000803",NA,"Rosales","Hoehne",NA,"São Paulo",NA,NA,NA,NA,"US00000803_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1","Isotype",NA,NA
"103","2020-09-12 05:00:02-03","US","US","2561423","PreservedSpecimen","Plantae","Fabaceae","Mimosa","orthacantha","Mimosa orthacantha","L. Smith, R. M. Klein & G. Hatschbach","14506","1965","1","15","South America","Brazil",NA,NA,NA,"US02206576",NA,"Rosales","Benth.",NA,"Paraná",NA,"Mun. Castro: Rocky campo, sandstone ledge, Carambei y Rio São João","-50.03","-24.5","US02206576_01","950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA,NA,NA
