"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"154","2019-08-16 08:41:00-03","UTFPR","HCF","17727","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","M.G. Caxambu","6783","2015","08","20",NA,"Brasil","PR",NA,NA,"árvore ca. 8 m, heliófita. Botões florais verdes. Acúleos avermelhados nos ramos.",NA,"Parque Nacional do Iguaçu, cercanias da",NA,NA,"Lam.","E. Barboza","-53.826528","-25.13675","Céu Azul",NA,"671","671","2017",NA,NA,"53°49'35,5 W","25°08'12,3 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-08-16 08:41:00-03","UTFPR","HCF","24127","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","J.M. Silva","9112","2015","11","02",NA,"Brasil","PR",NA,NA,"arbusto com 3 m de altura; flor bege. Floresta Estacional Semidecidual, mata de galeria.",NA,"PCH Ouro Branco, Rio da Várzea",NA,NA,"Lam.","E. Barboza","-52.226389","-23.99","Peabiru",NA,"375","375","2017","03","31","52°13'35 W","23°59'24 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-08-16 08:41:00-03","UTFPR","HCF","5523","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","M.G. Caxambu","1534","2007","07","28",NA,"Brasil","MS",NA,NA,"árvore ca. 14 m de altura, de casca gretada. Em pré-floração. No interior de capão. Solo: arenoso.",NA,"Passo do Lontra - Fazenda São Bento",NA,NA,"Lam.","M.G. Caxambu","-57.005333","-19.474222","Corumbá",NA,"67","67","2011","11","22","57°00'19,2 W","19°28'27,2 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-08-16 08:41:00-03","UTFPR","HCF","20779","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","J.P. Borges","170","2013","04","01",NA,"Brasil","PR",NA,NA,"arbórea. Frutos imaturos verde-amarronzados. Área 1, 469° indivíduo.",NA,"Parque Ecológico Paulo Gorski",NA,NA,"Lam.","J.P. Borges","-53.4552993774414","-24.9557991027832","Cascavel",NA,NA,NA,"2013","04","09",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"158","2019-08-16 08:41:00-03","UTFPR","HCF","5839","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","E.M. Silva",NA,"2007","08","18",NA,"Brasil","PR",NA,NA,"Árvore ca. 12m, frutos imaturos verdes.",NA,"Parque Municipal Antônio Sestak",NA,NA,"Lam.","M.G. Caxambu","-53.0275001525879","-24.184700012207","Goioerê",NA,NA,NA,"2011","09","20",NA,NA,"22997","auto",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-21 19:38:39-03","UFC","EAC","59796","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Centroflora","504","2015","01",NA,"Southern America","Brasil","São Paulo",NA,NA,"Árvore.","EAC0059796","Jardim Medicinal da Centroflora.","Dicotyledon",NA,"Lam.","Loiola, M.I.B.","-48.439998626709","-22.8799991607666","Botucatu",NA,NA,NA,"2016","05","31",NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-21 19:38:39-03","UFC","EAC","62459","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum","Araújo, F.F.","125","2017","03","05","Southern America","Brasil","Ceará",NA,NA,"Árvore ca 5-6 m alt. Caule cinza aculeado. Folhas cartáceas. Frutos verdes imaturos.; Área de caatinga fechada, solos com presença de rochas. Floresta estacional semidecídua (mata seca).","EAC0062459","Sítio Santa Clara","Dicotyledon",NA,"(A.St.-Hil. & Tul.) Reynel","Araújo, F.F.","-40.817778","-3.962056","Graça",NA,NA,NA,"2017","03",NA,"-40.817778","-3.962056",NA,NA,NA,NA,"rugosum",NA,NA,NA,NA
"161","2019-11-25 12:12:41-03","UFSM","SMDB","9061","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Ferreira, JA; et al.","s.n.","1999","08","13",NA,"Brasil","Paraná",NA,NA,"Árvore 7m de altura, frutos verdes; borda da mata.","SMDB009061",NA,NA,NA,"Lam.","Dias, MC","-50.8414001464844","-23.3733005523682","Assaí",NA,NA,NA,"2000",NA,NA,NA,NA,"20909","auto",NA,NA,NA,NA,NA,NA,NA
"162","2021-02-11 16:53:26-03","UFSM","SMDB","7559","S","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Giacomelli, SR","05","1997","12","15",NA,"Brasil","Rio Grande do Sul",NA,NA,"Material testemunho de dissertação de mestrado em Química. Orientador: Prof. Ademir Morel","SMDB007559",NA,NA,NA,"Lam.","Záchia, R.A; Tissiani, LB","-54.689998626709","-29.4974994659424","Jaguari",NA,NA,NA,"2011","04","13",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:44:13-03","MBM","MBM","247559","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Alvaro, P.","161",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM247559",NA,NA,NA,"Lam.","Martínez, E.M.",NA,NA,NA,"MBM247559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:44:13-03","MBM","MBM","200033","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Núñez, J.C.S.; et al.; et al.","9589",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM200033",NA,NA,NA,"Lam.","Soto",NA,NA,NA,"MBM200033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:44:13-03","MBM","MBM","408121","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Cielo-Filho, R.","1609","2014","12","19","Southern America","Brazil","Paraná",NA,NA,"Árvore, 20 m, fruto imaturo verde, maduro negro, casca lisa.; Floresta Estacional Semidecidual, floresta secundária com introdução de exóticas.","MBM408121","Centro de Tradições Gaúchas",NA,NA,"Lam.","Franco, G.A.D.C.; Jesus, J.M.","-54.052778","-25.265556","Medianeira","MBM408121","500","500","2015","03","05","-54.052778","-25.265556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:44:13-03","MBM","MBM","408687","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9112","2015","11","02","Southern America","Brazil","Paraná",NA,NA,"Arbusto com 3 m de altura; flor bege.; Floresta Estacional Semidecidual, mata de galeria.","MBM408687","PCH Ouro Branco, Rio da Várzea",NA,NA,"Lam.","Barboza, E.","-52.226389","-23.99","Peabiru",NA,"375","375","2017","03","31","-52.226389","-23.99",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:44:13-03","MBM","MBM","411751","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.; Tiscoski, T.L.; Simão, P.C.; Zini, A.; Escher, A.R.","165","2013","03","25","Southern America","Brazil","Paraná",NA,NA,"Arbórea. Frutos nigrescentes.","MBM411751","Parque Ecológico Paulo Gorski",NA,NA,"Lam.","Borges, J.P.","-53.4552993774414","-24.9557991027832","Cascavel","MBM411751",NA,NA,"2013","04","09",NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:44:13-03","MBM","MBM","48764","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Hatschbach, G.","7313",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM048764","Ribeirão do Veado",NA,NA,"Lam.","Reynel, C.","-49.261100769043","-24.823600769043","Cerro Azul","MBM048764",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:44:13-03","MBM","MBM","336478","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Marestoni, T.M.; et al.; et al.","52","2007","03","20","Southern America","Brazil","Paraná",NA,NA,"Árvore, 2,5m; frutos imaturos verdes. Borda da mata.","MBM336478","RPPN Mata São Pedro",NA,NA,"Lam.","Marestoni, T.M.","-51.6571998596191","-22.7553005218506","Lupionópolis","MBM336478",NA,NA,"2007","09","18",NA,NA,"11262","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:44:13-03","MBM","MBM","314","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13241",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM000314","Horto Florestal",NA,NA,"Lam.","Reynel, C.","-51.9385986328125","-23.4253005981445","Maringá","MBM000314",NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:44:13-03","MBM","MBM","214535","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Tenorio, P.; et al.; et al.","19487",NA,NA,NA,"Northern America","Mexico",NA,NA,NA,NA,"MBM214535",NA,NA,NA,"Lam.","Chiang",NA,NA,NA,"MBM214535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:44:13-03","MBM","MBM","401238","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Oliveira, A.A.","1894","2015","06","01","Southern America","Brazil","Paraná",NA,NA,"Árvore 9,5 m; inflorescência imatura.","MBM401238","Conglomerado: 61; subunidade: 1; subparcela: 10; indivíduo: 13",NA,NA,"Lam.","Bonin Junior, P.","-50.94","-23.22","Jataizinho","MBM401238",NA,NA,"2015","07","15","-50.94","-23.22",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:44:13-03","MBM","MBM","408162","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Cielo-Filho, R.","1468","2014","08","05","Southern America","Brazil","Paraná",NA,NA,"Árvore, 11 m, fruto jovem.; Floresta Estacional Semidecidual, floresta secundária.","MBM408162","Morro da Salete",NA,NA,"Lam.","Franco, G.A.D.C.","-54.039167","-25.296111","Medianeira","MBM408162","532","532","2014","08","25","-54.039167","-25.296111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:44:13-03","MBM","MBM","2911","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Hatschbach, G.; et al.; et al.","16566",NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,"MBM002911","Céu Azul",NA,NA,"Lam.","Reynel, C.","-53.9963989257812","-25.2408008575439","Matelândia","MBM002911",NA,NA,NA,NA,NA,NA,NA,"40323","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:44:13-03","MBM","MBM","243765","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Pirani, J.R.","2625",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,NA,NA,"MBM243765","Bairro Bonito, Fazenda São Sebastião",NA,NA,"Lam.","Pirani, J.R.","-50.0699996948242","-21.4200000762939","Penápolis","MBM243765",NA,NA,NA,NA,NA,NA,NA,"25555","auto",NA,NA,NA,NA,NA,NA,NA
"176","2015-10-27 17:04:42-02","MNHN","RECOLNAT_MNHN_P","P00723443","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Gomes, I.",NA,"1835",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723443' target='other'> <mi>dwc_moreinfo</mi></a>","P00723443","Rio de Janeiro",NA,NA,"Lam.","Beurton",NA,NA,NA,"P00723443_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-10-27 17:05:21-02","MNHN","RECOLNAT_MNHN_P","P00723444","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Gomes, I.",NA,"1835",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723444' target='other'> <mi>dwc_moreinfo</mi></a>","P00723444","Rio de Janeiro",NA,NA,"Lam.","Beurton",NA,NA,NA,"P00723444_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2014-11-13 10:55:38-02","MNHN","RECOLNAT_MNHN_P","P00723445","PreservedSpecimen",NA,"Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Gomes, I.",NA,"1835",NA,NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723445' target='other'> <mi>dwc_moreinfo</mi></a>","P00723445","Rio de Janeiro",NA,NA,"Lam.","Beurton",NA,NA,NA,"P00723445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:41:13-03","UFMG","BHCB","42365","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(A.St.-Hil. & Tul.) Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum",NA,NA,NA,NA
"180","2020-12-11 11:41:13-03","UFMG","BHCB","42369","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(A.St.-Hil. & Tul.) Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum",NA,NA,NA,NA
"181","2020-12-11 11:41:13-03","UFMG","BHCB","42383","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum rugosum",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"(A.St.-Hil. & Tul.) Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rugosum",NA,NA,NA,NA
"182","2020-12-11 11:41:13-03","UFMG","BHCB","63595","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Castro, RM","472","2001","06","09","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Lam.",NA,"-42.9674987792969","-21.4596996307373","Descoberto",NA,NA,NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:21:38-03","UFPR","UPCB","71230","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Santos, L.B.","318","2009","07","15",NA,"Brasil","São Paulo",NA,NA,"Árvore, 8m, folhas cartáceas, discolores, acúleos escuros pelo tronco e ramos, botões verdes..",NA,"Parque Ecológico da Pavuna, da sede até a primeira cachoeira pela trilha da direita. Mata Atlântica, Floresta Estacional Semidecídua.",NA,NA,"Lam.","Santos, L.B.","-46.511111","-22.8375","Botucatu",NA,"750","750","2009","08",NA,"-46.511111","-22.8375",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:21:38-03","UFPR","UPCB","92797","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Borges, J.P. | Tiscoski, T.L.","94","2012","11","11",NA,"Brasil","Panará",NA,NA,"Área 2, 924 indivíduo.. Arbórea. Flores branco-amareladas.","UPCB0035811","Parque Ecológico Paulo Gorski.",NA,NA,"Lam","Borges, J.P.",NA,NA,"Cascavel","UPCB0035811",NA,NA,"2013","03","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-05-15 13:24:00-03","MO","MOBOT","2814930","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Pedro Jörgensen","Jörgensen 3972","1928",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2010-01-04 11:56:00-02","MO","MOBOT","100227964","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Rosa Degen","Degen 2490","1991","12","11","South America","Paraguay","Concepción",NA,NA,NA,NA,"Rancho Esperanza. Potrero P1.",NA,NA,"Lam.","RL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","116163","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","E. Tanner|Valerie Kapos","Tanner 320","1986","4","4","South America","Venezuela","Trujillo",NA,NA,NA,NA,"From Fundo el Caney c. 20 km N of Aqua Viva and about 2 km W of main road. Scrubby savanna with scattered low trees. Sandy soil.",NA,NA,"Lam.","Ronald Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","86-2",NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","116210","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Julian A. Steyermark","Steyermark 88704",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"E of Miamo",NA,NA,"Lam.",NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","116217","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Julian A. Steyermark","Steyermark 86419",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"ESE of Villa Lola",NA,NA,"Lam.",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","116224","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Julian A. Steyermark","Steyermark 94237",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"Los Olivos along Rio Caroni, Pto. Ordaz",NA,NA,"Lam.",NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2013-08-23 04:12:00-03","MO","MOBOT","116231","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Llewelyn Williams","Williams 12880",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2013-10-05 06:32:00-03","MO","MOBOT","116238","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Ronald L. Liesner|Ángel C. González","Liesner 11176","1981","4","4","South America","Venezuela","Bolívar",NA,NA,NA,NA,"Represa Guri, large patches of forest near streams surrounded by savanna ca. 55 km NE of Cuidad Piar by twisty road.",NA,NA,"Lam.","J.A.Kallunki (FVG 2005)","-63.11666","7.58333",NA,NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97",NA,NA
"193","2013-10-05 06:32:00-03","MO","MOBOT","116245","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Ronald L. Liesner|Ángel C. González","Liesner 5626","1978","7","25","South America","Venezuela","Bolívar",NA,NA,NA,NA,"2 to 8 km E of La Paragua S of Río Paragua, forest and savannah.",NA,NA,"Lam.","J.A.Kallunki (FVG 2005)","-63.25","6.83333",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"487",NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","116253","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Luciano Bernardi","Bernardi 8033",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"Selva de Yagrumales, region of Botanamo, NE toward Los Castillos",NA,NA,"Lam.",NA,NA,NA,NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","116261","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Gerardo Aymard|Basil Stergios","Aymard C. 3139",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"between km 12-120 on Caicaro del Orinoco-Pto. Ayacucho road, S of Caicara del Orinoco",NA,NA,"Lam.",NA,"-66.5","6.83333",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","116270","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Luciano Bernardi","Bernardi 8023",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"selva de Yagrumales, region of Botanamo, NE toward Los Castillos",NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","116399","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Baltasar Trujillo|R. Rodríguez","Trujillo 17927","1982","1","29","South America","Venezuela","Carabobo",NA,NA,NA,NA,"Alrededores de Valencia. Silvestres o malezas en pastizal Los Tanques, Hacienda Guataparo, zona de piedemonte y valle al pie del anfiteatro montañoso, con napa fréatica subsuperficial aflorando muchas veces en manantiales. Vegetación natural de selva siempre verde mesotérmica en el piso montañoso alto, probablemente de selva semidecidua en el piso montañoso bajo y de selva en galería a lo largo del Río Guataparo. Repoblación natural de Hura crepitans, Matayba scrobiculataobiculata etc. Actualmente Saetal-Chaparral en los pisos montañosos medio y bajo, Paspalum notatum tendiendo a cubrir completamente el piedemonte y parte alta del valle.",NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","80-83",NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","116538","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Carlos A. Blanco","Blanco 640",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,"Potreritos camp",NA,NA,"Lam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2014-04-04 05:42:00-03","MO","MOBOT","116542","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Rodolfo Vásquez|et al.","Vásquez Martínez 16951","1991","7","5","South America","Peru","Loreto",NA,NA,NA,NA,"Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario (suelo semi-lateritico). Transecto No. 10 (para completar una evaluacion que empezó Dr. A. Gentry).",NA,NA,"Lam.","C. Reynel (MO)","-73.5","-4.16666","Maynas",NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","428",NA,NA
"200","2009-12-15 11:07:00-02","MO","MOBOT","116621","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Elsa M. Zardini|A. Aguayo","Zardini 10595","1989","2","8","South America","Paraguay","Caaguazú",NA,NA,NA,NA,"Ruta 2, km 98. Forest patch near road.",NA,NA,"Lam.","C. Reynel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","44",NA,NA
"201","2016-10-13 05:56:00-03","MO","MOBOT","116857","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","David A. Neill|R.C. Quevedo","Neill 9443","1990","8","20","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"Provincia de Ichilo. Río Ibabo. Reserva Forestal Choré. Bosque Experimental Elias Meneces. Bosque húmedo Subtropical. Campamento Arroyo Perdido; bosque primario, vega del río.",NA,NA,"Lam.","Carlos Reynel (MO)","-64.58333","-16.53333",NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","90-8",NA,NA
"202","2008-07-16 03:33:00-03","MO","MOBOT","116915","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Camilo Díaz S.","Díaz Santibáñez 5417","1992","10","30","South America","Peru","Tumbes",NA,NA,NA,NA,"Matapalo. Parcela V de evaluación permanente.",NA,NA,"Lam.","C. Reynel (MO)","-80.25916","-3.84138","Zarumilla",NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","173",NA,NA
"203","2017-02-01 08:33:00-02","MO","MOBOT","117121","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","caribaeum","Zanthoxylum caribaeum","Hermes Cuadros V.","Cuadros Villalobos 504","1978","5","23","South America","Colombia","Valle del Cauca",NA,NA,NA,NA,"reserva forestal El Vinculo. Altura 1000 m.",NA,NA,"Lam.","Ronald Liesner","-76.305833","3.819444","Buga",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","80-6",NA,NA
