"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"50","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800284","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Pissis",NA,"1842","1","1",NA,"Brasil","Minas Gerais",NA,"Brasilia (min. Geraes)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800284' target='other'> <mi>dwc_moreinfo</mi></a>","P01800284","P01800284_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA
"51","2017-04-24 11:09:44-03","MNHN","RECOLNAT_MNHN_P","P01800285","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Amérique Méridionale. Brasilia.",NA,NA,"hb","Donné par le Muséum Bot de Berlin, 1855. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800285' target='other'> <mi>dwc_moreinfo</mi></a>","P01800285","P01800285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",NA,NA,NA
"52","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800275","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Province de Minas Gerais",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800275' target='other'> <mi>dwc_moreinfo</mi></a>","P01800275","P01800275_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C13 753",NA,NA,NA
"53","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800276","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800276' target='other'> <mi>dwc_moreinfo</mi></a>","P01800276","P01800276_01 P01800276_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"493 D",NA,NA,NA
"54","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800277","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800277' target='other'> <mi>dwc_moreinfo</mi></a>","P01800277","P01800277_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800278","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil, province de Minas Geraes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800278' target='other'> <mi>dwc_moreinfo</mi></a>","P01800278","P01800278_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 493",NA,NA,NA
"56","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800279","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,"hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800279' target='other'> <mi>dwc_moreinfo</mi></a>","P01800279","P01800279_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22201 a",NA,NA,NA
"57","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800280","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800280' target='other'> <mi>dwc_moreinfo</mi></a>","P01800280","P01800280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 493",NA,NA,NA
"58","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800282","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Glaziou, A.",NA,"1873","1","23",NA,"Brasil","Rio de Janeiro","Itatiaia","Brésil, R.J., Haut de l´Itatiaia.","-44.5633010864258","-22.4960994720459","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800282' target='other'> <mi>dwc_moreinfo</mi></a>","P01800282","P01800282_01","19648",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"6735",NA,NA,NA
"59","2017-04-24 11:09:48-03","MNHN","RECOLNAT_MNHN_P","P01800281","PreservedSpecimen",NA,NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Glaziou, A.",NA,"1886","1","23",NA,"Brasil","Minas Gerais","Aiuruoca","Pico do Papagaio do Ayuruoca","-44.603099822998","-21.9755992889404","hb","Herbier A. Glaziou donné par Mme SIMARD, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01800281' target='other'> <mi>dwc_moreinfo</mi></a>","P01800281","P01800281_01","27460",NA,NA,"auto",NA,NA,NA,NA,NA,NA,"16383",NA,NA,NA
"60","2020-12-11 11:43:18-03","UFMG","BHCB","142317","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Oliveira, CT; Giacomin, LL; Viveros, RS","416","2009","04","25","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico do Sol.","-43.448611","-20.111944",NA,"Erva de 60 cm, frutos imaturos verdes.; Solo arenosos próximo a um córrego.","BHCB053877","BHCB053877",NA,"1918","1918",NA,NA,NA,NA,NA,"-43.448611","-20.111944",NA,NA,NA,NA
"61","2020-12-11 11:43:18-03","UFMG","BHCB","142220","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Oliveira, CT; Arruda, AJ","314","2009","02","17","Southern America","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Pico da Carapuça.","-43.470278","-20.091389",NA,"Erva de 70 cm, flores laranjas.","BHCB053875","BHCB053875",NA,"1827","1827",NA,NA,NA,NA,NA,"-43.470278","-20.091389",NA,NA,NA,NA
"62","2020-12-11 11:43:18-03","UFMG","BHCB","105860","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Marino, F; Dutra, M","240","2007","02","02","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, No caminho para o Pico do Itacolomi.","-43.48","-20.43",NA,"Erva.; Fendas em afloramento rochoso.","BHCB053878","BHCB053878",NA,"1754","1754",NA,"2007",NA,"05",NA,"-43.48","-20.43",NA,NA,NA,NA
"63","2020-12-11 11:43:18-03","UFMG","BHCB","118100","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","3809","2008","03","11","Southern America","Brasil","Minas Gerais","Aiuruoca","Parque Estadual do Papagaio, Pico do Canjica.","-44.666667","-22.05",NA,"Erva terrestre. Folhas discolores. Tépalas amarelas com as bordas alaranjadas.","BHCB053872","BHCB053872",NA,"1900","1900",NA,"2010",NA,"12",NA,"-44.666667","-22.05",NA,NA,NA,NA
"64","2020-12-11 11:43:18-03","UFMG","BHCB","118122","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Viana, PL; Mota, NFO; Echternacht, LA; Silva, LVC; Maciel, GM","3831","2008","03","11","Southern America","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Subida para o Retiro dos Pedros pelo terreno dos Garcias.","-44.666667","-22.05",NA,"Erva terrestre. Tépalas verdes na base, amarelas no centro e vermelhas no ápice. Máculas rubras. Anteras verdes azuladas.","BHCB053871","BHCB053871",NA,"1900","1900",NA,"2010",NA,NA,NA,"-44.666667","-22.05",NA,NA,NA,NA
"65","2020-12-11 11:43:18-03","UFMG","BHCB","190808","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Paiva, JAM; Souza, JAM; Silva, SHA","1687","2018","02","27","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.474167","-20.428056",NA,"Erva, 0,40 m. Tépalas vermelhas-alaranjadas com interior com máculas marrons. Frutos imaturos boninas e verdes.; Campo Rupestre Quartzítico.","BHCB190808","BHCB190808",NA,"1733","1733",NA,"2018",NA,"02",NA,"-43.474167","-20.428056",NA,NA,NA,NA
"66","2020-12-11 11:43:18-03","UFMG","BHCB","8223","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Grandi, TSM","2421","1987","02","25","Southern America","Brasil","Minas Gerais","Ouro Preto","Itacolomi.","-43.5080986022949","-20.2875003814697",NA,"Campo rupestre.","BHCB053873","BHCB053873","44599",NA,NA,"auto","2001",NA,"02",NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:43:18-03","UFMG","BHCB","40135","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Vasconcelos, MF de","s.n.","1998","01","22","Southern America","Brasil","Minas Gerais","Ouro Preto","Pico do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,"Herbáceo.; Campo rupestre.","BHCB053874","BHCB053874","44599","1750","1750","auto","2006",NA,"09",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:43:18-03","UFMG","BHCB","67396","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Mota, RC da","1217","2001","02","18","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,"Erva.; Campo rupestre.","BHCB042935","BHCB042935","11966",NA,NA,"auto","2001",NA,"12",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:43:18-03","UFMG","BHCB","92534","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Mota, RC da","2655","2005","01","05","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,"Erva terrestre, flores alaranjadas com manchas vináceas.; Transição de afloramento rochoso com mata de galeria.","BHCB010391","BHCB010391 BHCB010391_1","11966",NA,NA,"auto","2006",NA,"09",NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:43:18-03","UFMG","BHCB","53713","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Vasconcelos, MF de","s.n.","2000","05","07","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Sol.","-43.4075012207031","-20.0746994018555",NA,"Herbáceo.; Campo de altitude.","BHCB042957","BHCB042957","11966","1920","1920","auto","2001",NA,"12",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:43:18-03","UFMG","BHCB","75055","PreservedSpecimen","Plantae","Monocotyledon",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"Mota, RC da","1620","2002","02","16","Southern America","Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Próximo ao Pico do Sol.","-43.4075012207031","-20.0746994018555",NA,"Erva terrestre, flores alaranjadas.; Margem de riacho.","BHCB053876","BHCB053876","11966",NA,NA,"auto","2006",NA,"09",NA,NA,NA,NA,NA,NA,NA
"72","2020-05-25 15:13:54-03","FSU","FSU","000074701","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"W. R. Anderson, J. H. Kirkbride, Jr. , M. Steiber","36873",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-08-13 05:50:00-03","MO","MOBOT","100581098","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.","M.C. de Assis","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29054","1971","1","25","South America","Brazil","Minas Gerais",NA,"Sandstone summit of Serra da Caraça, with soil-filled cracks and depressions, and adjacent precipices and steep valleys.",NA,NA,NA,NA,NA,NA,NA,"1750.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","3030562","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.","R. Ravenna","Howard S. Irwin","Irwin 34465","1972","1","17","South America","Brazil","Goiás",NA,"Among rocks in cerrado, Fertile stems only. Cerrado with sandstone outcrops and adjacent campo sujo, Serra dos Pireneus, ca. 23 km E of Pirenopolis.",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-19 04:30:00-03","MO","MOBOT","3030655","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.",NA,"C.F.P. Martius","Martius 18959","1817",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2009-10-21 07:13:00-02","MO","MOBOT","3030894","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.","A.W. Meerow","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35767","1972","2","10","South America","Brazil","Minas Gerais",NA,"Summit of the Pico do Itambe, shrubby vegetation mostly 1m or less, with mossy ground cover in organic soil overlying sandy soil and sandstone rocks.",NA,NA,NA,NA,NA,NA,NA,"2250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","618390","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.","R.E. Gereau (MO)","William J. Hahn","Hahn 1819","1983","11","8","South America","Paraguay","Amambay",NA,"Bella Vista, Ranch of Sr. Ocariz. Open savanna vegetation broken by pockets of open forest and low to medium-tall riparian forest.","-56.5","-22.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-78","3",NA,NA
"78","2019-05-23 11:07:25-03","UFLA","ESAL","23912","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.",NA,"Mansanares, ME; Campos, CF; Andrade, E; Rei","2583","2012","01","24",NA,"Brasil","Minas Gerais","Itumirim","Morro da Janela, Ponto 13","-44.883889","-21.346667",NA,"Projeto CSBC; Crescendo em fenda de rocha. Tépalas alaranjadas, presença de guias de néctar amarelos e marrons externa e in; Campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.883889","-21.346667",NA,NA,NA,NA
"79","2019-08-20 12:04:40-03","UFLA","ESAL","31574","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.","Arruda, I A C","Arruda, I A C; Martins, C P V","504","2016","02","27",NA,"Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.657778","-21.306417",NA,"Erva, 50cm, receptáculo verde, tépalas vermelho-alaranjadas c/ guias de néctar pontuados vináceos, porção abaxial das tépalas c/ nervura central verde, filetes alaranjados e anteras amarelas.; Campo Rupestre, entremeio.",NA,NA,NA,"1007","1007",NA,"2016",NA,"12",NA,"-44.657778","-21.306417",NA,NA,NA,NA
"80","2019-06-07 18:04:50-03","UFLA","ESAL","26692","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.",NA,"Sousa, NL; Avelino, G; Coorêa, LM","144",NA,NA,NA,NA,"Brasil","Minas Gerais","Igarapé","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,"erva; 70cm; flores amarelas com guias de néctar marrom;; campo rupestre",NA,NA,"8870",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-06-07 18:04:50-03","UFLA","ESAL","26691","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.",NA,"Sousa, NL; Avelino, G; Coorêa, LM","144",NA,NA,NA,NA,"Brasil","Minas Gerais","Igarapé","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,"erva; 70cm; flores amarelas com guias de néctar marrom;; campo rupestre",NA,NA,"8870",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-05-23 11:07:25-03","UFLA","ESAL","2694","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.","D.A.C.","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,"erva; 1.0; ;; cerrado",NA,NA,"21095",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-18 11:49:17-03","UERJ","HRJ","12848","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.","Ilaíne Matos","Ilaíne Matos","207","2017","02","25",NA,"Brasil","Rio de Janeiro","Itatiaia","Trilha para o Couto","-44.7","-22.366667",NA,"Flores amarelas, erva, 60 cm Habito: erva","HRJ00011906",NA,NA,"2400","2400",NA,"2017",NA,"06","30","44º42'W","22º22'S",NA,NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","2026519","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Alstroemeria","foliosa","Alstroemeria foliosa",NA,NA,"A. Macedo","3133","1951","2","10","South America - Neotropics","Brazil","Minas Gerais","Araxá","Barreiro","-46.940601348877","-19.5932998657227",NA,NA,"US00164316",NA,"29994",NA,NA,"auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"85","2020-09-12 05:00:02-03","US","US","1472838","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Alstroemeria","foliosa","Alstroemeria foliosa",NA,NA,"A. F. M. Glaziou","16383","1886",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00164317",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2026517","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Alstroemeria","foliosa","Alstroemeria foliosa",NA,NA,"A. Macedo","3133","1951","2","10","South America - Neotropics","Brazil","Minas Gerais","Araxá","Barreiro","-46.940601348877","-19.5932998657227",NA,NA,"US00164315",NA,"29994",NA,NA,"auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","2449883","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Alstroemeria","foliosa","Alstroemeria foliosa",NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond & G. Machline","Serra - I 1299","1953",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Resende","Serra do itatiaia","-44.4467010498047","-22.468900680542",NA,NA,"US00164314",NA,"36089",NA,NA,"auto",NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"88","2020-09-12 05:00:02-03","US","US","2755156","PreservedSpecimen","Plantae",NA,"Liliales","Amaryllidaceae","Alstroemeria","foliosa","Alstroemeria foliosa",NA,NA,"H. S. Irwin, W. R. Anderson, M. T. Stieber & E. Y. T. Lee","34465","1972","1","17","South America - Neotropics","Brazil","Goiás",NA,"Serra dos pireneus, ca 23 km e of pirenopolis",NA,NA,NA,NA,"US00164313",NA,NA,"1000","1000",NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"89","2019-11-13 11:14:06-03","USP","SPF","224324","PreservedSpecimen","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart.","Assis, MC","Vasconcelos, MF","s.n.","1998","01","22",NA,"Brasil","Minas Gerais","Ouro Branco","Pico do Itacolomi.","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00224324",NA,"13809",NA,NA,"auto","2000",NA,"12",NA,NA,NA,NA,NA,NA,NA
"90","2019-09-04 19:56:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaryllidaceae","Alstroemeria","foliosa","Alstroemeria foliosa",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA
"91","2019-01-25 15:38:01-02","IAC","IAC","32218","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.","M.C. Assis","A.F.C. Tombolato","s/nº","1994","03","17",NA,"Brasil","Rio de Janeiro","Itatiaia",NA,"-44.5633","-22.4961",NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,"02","26","-44.5633","-22.4961",NA,NA,NA,NA
"92","2019-01-25 15:33:22-02","IAC","IAC","36309","S","Plantae",NA,NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult.f.","J.M. Veauvy","J.M. Veauvy","815","1995","04","10",NA,"Brasil","São Paulo","Espírito Santo do Pinhal",NA,"-46.6828","-22.1158",NA,"No. Introd. I-17454",NA,NA,NA,NA,NA,NA,"1995",NA,"04","10","-46.6828","-22.1158",NA,NA,NA,NA
"93","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult. f.","Assis, MC","Irwin, HS; Harley, RM; Onishi, E","29054","1971","01","25","Southern America","Brasil","Minas Gerais",NA,"Serra da Caraça",NA,NA,NA,"Stems erect, to ca. 1 m tall. Corolla red-orange the inner whorl medially yellow and longitudinally banded brown-violet; Shelteres places in crevices. Sandstone summit of Serra da Caraça, with soil-filled cracks and depressions, and ad","UB0000155","UB0000155",NA,"1750","1950",NA,"2001",NA,"02",NA,NA,NA,NA,NA,NA,NA
"94","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult. f.","Assis, MC","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35767","1972","02","10","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço. Summit of the Pico do Itambé",NA,NA,NA,"Shrubby vegetation mostly 1 m or less, with moss ground cover in organic soil overlying sandy soil and sandstone rocks","UB0000156","UB0000156",NA,"2250","2250",NA,"2000",NA,"12",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:12:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. ex Schult. & Schult. f.","Ravenna, PF","Anderson, WR; Stieber, M; Kirkbride Junior, JH","35096","1972","02","02","Southern America","Brasil","Minas Gerais",NA,"Serra do Espinhaço, ca. 35 km SW of Gouveia, km 243 on MG 259",NA,NA,NA,"Erect herb ca. 0,5 m tall; flowers reddish-orange; Very rock sandstone hilltops with occasional wet spots","UB0000154","UB0000154",NA,"1080","1080",NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-04 15:42:02-03","IF","SPSF","00537","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Mart. & ex Schult. & Schult. f.","L.B.Smith","D.Bento Pickel",NA,"1944","01","20","América do Sul","Brasil","SP","Santa Olivia","fazenda Santa Albertina,",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"1959","Liliopsida","08","01",NA,NA,NA,NA,NA,NA
"97","2021-03-04 15:42:02-03","IF","SPSF","29276","PreservedSpecimen","Plantae","Magnoliophyta","Liliales","Alstroemeriaceae","Alstroemeria","foliosa","Alstroemeria foliosa","Kunth","W.Thomas","G.O.Romão & C.Herrerias & M.Pereira Neto & P.Zevallos & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & A.A.Oliveira & J.P.Souza & N.M.Ivanauskas & A.G.Nave & E.Furlan","692","2001","04","17","América do Sul","Brasil","SP","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.824167","-24.041111",NA,"COLETA: Erva.; GEOGRAFIA: Entorno do Vale dos Rios Mambu e dos Macacos.&nf;Floresta Ombrófila Densa Baixomontana e Montana.;",NA,NA,NA,"180","180",NA,"2014","Liliopsida","02","13",NA,NA,NA,NA,NA,NA
