"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"92","2021-03-15 16:37:00-03","NY","NYBG","01060883","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"E. P. Killip","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268840' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060883",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"30535",NA,NA,NA,NA,NA,"NY01060883_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-15 16:37:00-03","NY","NYBG","949228","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Maranhão","Road Carolina to Estreita km. 50.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949228","1964","08","08","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","58596",NA,"-47.463691","-6.929966",NA,NA,"NY00949228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 16:37:00-03","NY","NYBG","949225","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Gardner","South America","Brazil","Ceará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949225",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","1688",NA,NA,NA,NA,NA,"NY00949225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 16:37:00-03","NY","NYBG","229865","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"P. G. Delprete","South America","Brazil","Ceará","Chapada do Araripe, plateaux, Sítio Lama Podre, propriedade do José Ulises Peixoto",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446622' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229865","1998","11","19","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6948","Crato","-39.57","-7.18","880","880","NY00229865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 16:37:00-03","NY","NYBG","01060864","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Rondônia","Basin of Rio Madeira. E bank of Rio Madeira between Penha Colorado and Cachoeira Araras","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268906' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060864","1968","11","20","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"8697",NA,NA,NA,NA,NA,"NY01060864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 16:37:00-03","NY","NYBG","01060882","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. C. Steward","South America","Brazil","Roraima","Estrada Boa Vista-Venezuela, 5 Km south of Rio Surumu. Savanna on rocky foothills of Serra Pacaraima. In vicinity of small creek.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268839' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060882","1977","12","02","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"186",NA,NA,NA,NA,NA,"NY01060882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 16:37:00-03","NY","NYBG","01060854","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"L. W. Williams","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269129' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060854",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"18243",NA,NA,NA,NA,NA,"NY01060854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 16:37:00-03","NY","NYBG","01060873","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Rondônia","Basin of rio Madeira, km 217-219 Madeira-Mamoré railroad, 2-4 km, east of Abunã.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269060' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060873","1968","11","18","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"8604",NA,"-65.2800938","-9.798918",NA,NA,"NY01060873_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","01060851","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Martinelli","South America","Brazil","Pará","Campos de Ariramba, campinas e matas de galeria, próximo do rio Jaramacarú.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267041' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060851","1987","12","06","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","12306","Óbidos","-55.7591289","-1.1645993",NA,NA,"NY01060851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","02683287","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"B. Maguire","South America","Brazil","Goiás","Gaucho Camp","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2947232' target='other'> <mi>dwc_moreinfo</mi></a>","NY02683287","1963","08","11","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"56095","Araguaína",NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","01060880","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. R. Anderson","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268837' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060880",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"10647",NA,NA,NA,NA,NA,"NY01060880_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","01060878","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"S. A. Mori","South America","Brazil","Amapá","Camaipi. EMBRAPA reserve and vicinity","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269065' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060878","1983","09","18","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"16332",NA,"-51.62","0.17",NA,NA,"NY01060878_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","949227","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Maranhão","50 km. south of Imperatriz, Belém-Brasília.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949227","1964","09","01","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","58983","Montes Altos","-47.0667","-5.83333",NA,NA,"NY00949227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","01060847","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"J. M. Pires","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268896' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060847",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"6380",NA,NA,NA,NA,NA,"NY01060847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","01060872","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. T. Prance","South America","Brazil","Pará","BR 163, km 807.5. Serra do Cachimbo, Cuiabá-Santarem Highway","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269059' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060872","1977","11","09","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"P25096",NA,"-54.8435462","-9.3406589","520","520","NY01060872_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","949221","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Gardner","South America","Brazil","Ceará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024816' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949221","1838","08",NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","V1689",NA,NA,NA,NA,NA,"NY00949221_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","01060876","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"B. V. Rabelo","South America","Brazil","Amapá",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269063' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060876",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"889",NA,NA,NA,NA,NA,"NY01060876_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 16:37:00-03","NY","NYBG","01060868","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"M. G. Vieira","South America","Brazil","Rondônia","Estrada do rio Pimenta Bueno, entre os km 1 a 10. Localidade Guaporé.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1269055' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060868",NA,NA,NA,"Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.",NA,"972","Pimenta Bueno","-60.166667","-12.75",NA,NA,"NY01060868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","949229","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"C. A. Cid Ferreira","South America","Brazil","Mato Grosso","BR 163, a 125 km ao S de Sinop, 10 km de Primavera.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949229","1985","09","18","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6098","Nobres","-55.88","-12.92",NA,NA,"NY00949229_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","949388","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Eiten","South America","Brazil","Mato Grosso","city of Xavantina on the Rio das Mortas. About 2 km SSW of city along road to airport.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026337' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949388","1968","08","26","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","8382","Barra do Garças","-52.35","-14.7","450","450","NY00949388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","949389","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"G. Eiten","South America","Brazil","Mato Grosso","city of Xavantina on the Rio das Mortas. Outskirts of the city, WSW of center, along road near river.","sheet",NA,"The specimens of this number taken from two individuals. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026379' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949389","1968","08","24","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","8322","Barra do Garças","-52.35","-14.7","450","450","NY00949389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","01060849","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"C. A. Cid Ferreira","South America","Brazil","Mato Grosso","Área da Faz. Jamaica, 28 km S do cruzamento das estr. BR 158 e MT-242 (Posto da Mata). Mata de beira de estr. Solo areno-pedr.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267039' target='other'> <mi>dwc_moreinfo</mi></a>","NY01060849","1985","10","16","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","6469","São Felix do Aragauia","-51.8666669","-11.2",NA,NA,"NY01060849_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","949382","PreservedSpecimen","Plantae","Rubiaceae","Cordiera","myrciifolia","Cordiera myrciifolia myrciifolia",NA,"W. W. Thomas","South America","Brazil","Mato Grosso","Serra Cobrinha, ca. 10 km W of BR 158 and 17 km N of junction BR 158 and rd to Santa Terezinha (MT413)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00949382","1985","10","14","Magnoliophyta","Gentianales","myrciifolia","Spruce ex K.Schum.","C. Persson; P. G. Delprete","4401","Santa Terezinha","-51.23","-10.17",NA,NA,"NY00949382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-30 12:47:33-03","EAO","IAN","132243","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Pena, BS da","Southern America","Brasil","Pará","Próximo à Fazenda Maçaranduba.",NA,NA,"Árvore de 4m de altura; flor branca.","IAN132243","1969","10","11","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, E","193","Mauaná",NA,NA,NA,NA,NA,NA,NA,"1972","09","06",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-30 12:47:33-03","EAO","IAN","145669","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Ribeiro, BGS","Southern America","Brasil","Roraima","Morro de Tapequem.",NA,NA,"Arbusto; flor esbranquiçada.","IAN145669","1975","02","03","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Silva, NT da","15255",NA,NA,NA,NA,NA,NA,NA,NA,"1975","06",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-30 12:47:33-03","EAO","IAN","147059","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Anderson, WR","Southern America","Brasil","Pará","Missão Cururú; cerrado on hillside of white sand and dense forest at base of hill.",NA,NA,"Shrub 1m tall; fruit yellow; cerrado.","IAN147059","1974","02","08","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Boom, BM","10647",NA,"-57.516667","-7.583333","140","140",NA,NA,NA,"1982",NA,NA,"-57.516667","-7.583333",NA,NA,NA,NA,NA
"118","2021-03-30 12:47:33-03","EAO","IAN","157438","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Austin, DF; Nauman, CE","Southern America","Brasil","Amapá","Curiau-de-Dentro, ca. 12km NE de Macapá.",NA,NA,"Arbusto de 1m de altura; flores brancas, cheirosas; frutos verdes.","IAN157438","1979","11","14","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Austin, DF","7393",NA,NA,NA,NA,NA,NA,NA,NA,"1982","02",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-30 12:47:33-03","EAO","IAN","160776","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Marinho, LR; Camarão, A","Southern America","Brasil","Pará","Cacaual Grande; Limpo dos Alemães; campo aberto.",NA,NA,NA,"IAN160776","1986","05","28","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.",NA,"1284-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-30 12:47:33-03","EAO","IAN","182846","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Santos, LO; Menezes, MPM; Silva, WT; Lopes, MG; Silva, JM da","Southern America","Brasil","Pará","Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3a ilha de terra firme",NA,NA,"Arbusto","IAN182846","2006","10","19","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, JCL de; Nascimento, MP do","38","Bragança","-46.671667","-0.916667",NA,NA,NA,NA,NA,"2007","03","19","-46.671667","-0.916667",NA,NA,NA,NA,NA
"121","2021-03-30 12:47:33-03","EAO","IAN","189105","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Oliveira, JCL de; Carvalho, LT de; Nascimento, EAP; Souza, HJR","Southern America","Brasil","Pará","Propriedade do Sr. Paulo Caeté, Estrada Benjamin Constant PA 108, Km 3",NA,NA,"Árvore de 5m de alt., DAP 8cm, base lisa, ritidoma marrom com desprendimento papiráceo, casca morta marrom, casca viva amarelo claro; alburno creme, cheiro desagradável. Flor pequena branca.","IAN189105","2012","11","28","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, JCL de; Nascimento, EAP","634","Bragança","-46.724694","-1.084",NA,NA,NA,NA,NA,"2013","03","21","-46.724694","-1.084",NA,NA,NA,NA,NA
"122","2021-03-30 12:47:33-03","EAO","IAN","190722","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Simon, MF","Southern America","Brasil","Rondônia","Campinarana. Solo argiloso, relevo plano, frequênte. Ao longo da BR - 364, 14 km oeste de Mutum Paraná, fragmento à beira da estrada. Área de influência indireta da UHE Jirau. Comum na beira da estrada. Vegetação arbóreo-arbustiva campinarana com",NA,NA,"Arbusto 2m. Frutos imaturos verdes.","IAN190722","2010","10","17","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Cordeiro, MR","1008","Porto Velho","-64.779722","-9.445833","100","100",NA,NA,NA,"2013",NA,NA,"-64.779722","-9.445833",NA,NA,NA,NA,NA
"123","2021-03-30 12:47:33-03","EAO","IAN","30174","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Pires, JM","Southern America","Brasil","Amazonas","Rio Içana, Massarico.",NA,NA,"Árvore pequena; flor branca.","IAN030174","1947","10","22","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, E","700",NA,NA,NA,NA,NA,"IAN030174 IAN030174_e",NA,NA,"1972","09","06",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-30 12:47:33-03","EAO","IAN","59744","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Fróes, RL","Southern America","Brasil","Amazonas","Lago Tefé, igapó.",NA,NA,"Arbusto de 2m de altura; flores brancas. #?#.","IAN059744","1950","06","14","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.",NA,"26586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-30 12:47:33-03","EAO","IAN","100552","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Krukoff, BA","Southern America","Brasil","Amazonas","Near Livramento, on Rio Livramento.&nf;On várzea land.",NA,NA,"Shrub 15ft high.","IAN100552","1934","10","12","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.",NA,"6993","Humaitá","-63.0208015441895","-7.50611019134521",NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-30 12:47:33-03","EAO","IAN","109973","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Chagas, JC","Southern America","Brasil","Amazonas","Km 9 da BR-17. Terra firme, argilosa, capoeira fechada.",NA,NA,"Arbusto de 3m de altura, flores alvas.","IAN109973","1955","09","14","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Bremekamp, CEB","1944","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-30 12:47:33-03","EAO","IAN","110055","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Chagas, JC","Southern America","Brasil","Amazonas","Margem do Igarapé do Parque 10.&nf;Terreno firme, arenoso, capoeirão.",NA,NA,"Arbusto de 3m de altura; flores alvas.","IAN110055","1956","07","27","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Bremekamp, CEB","3992","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto","1958","01","13",NA,NA,NA,NA,NA,NA,NA
"128","2021-03-30 12:47:33-03","EAO","IAN","181822","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Souza, MAD de; Borghetti, C","Southern America","Brasil","Amazonas","Rio Uatumã. Ilha formada por uma colina de solo argiloso vermelho e floresta típica de terra firme rodeada de praia de areia branca. Crescendo na beira da colina, em solo argiloso.",NA,NA,"Arbusto aprox. 1,5 m de altura. Frutos imaturos verdes.","IAN181822","2000","10","06","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.",NA,"1465","São Sebastião do Uatumã","-57.8708000183105","-2.57193994522095",NA,NA,NA,"232402","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-30 12:47:33-03","EAO","IAN","126226","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Pires, JM","Southern America","Brasil","Pará","Mosqueiro, Praia arenosa.",NA,NA,"Arbusto de 2m de altura, formando touceiras; flor branca.","IAN126226","1968","11","10","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, E","11947","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto","1972","09","06",NA,NA,NA,NA,NA,NA,NA
"130","2021-03-30 12:47:33-03","EAO","IAN","136896","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Oliveira, E","Southern America","Brasil","Pará","Mosqueiro, Praia de S. Francisco, beira da praia.&nf;Terreno arenoso.",NA,NA,"Arbusto de 2,80m de altura.","IAN136896","1971","10","16","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, E","5903","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto","1972","09","06",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-30 12:47:33-03","EAO","IAN","126219","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Pires, JM","Southern America","Brasil","Pará","Mosqueiro, São Francisco, restinga.",NA,NA,"Arvorezinha de 1.5m de altura; flor branca, isolada na ponta de raminhos.","IAN126219",NA,NA,NA,"Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, E","11940","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto","1972","09","06",NA,NA,NA,NA,NA,NA,NA
"132","2021-03-30 12:47:33-03","EAO","IAN","126227","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Pires, JM","Southern America","Brasil","Pará","Praia arenosa.",NA,NA,"Arbusto de 2m de altura, em touceiras; flor branca.","IAN126227","1968","11","10","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Oliveira, E","11948","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto","1972","09","06",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-30 12:47:33-03","EAO","IAN","174517","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Rodrigues, IA","Southern America","Brasil","Pará",NA,NA,NA,NA,"IAN174517","1993","02","18","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.",NA,"1489","Capitão Poço","-47.059398651123","-1.74638998508453",NA,NA,NA,"97682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-30 12:47:33-03","EAO","IAN","116261","PreservedSpecimen","Plantae","Rubiaceae","Alibertia","myrciifolia","Alibertia myrciifolia",NA,"Oliveira, E","Southern America","Brasil","Pará","Campina da povoação de Matapiguára.",NA,NA,"Árvore de 3m de altura; frutos.","IAN116261","1965","03","20","Dicotiledônea",NA,NA,"(Spruce ex K.Schum.) K.Schum.","Silva, NT da","3301","Marapanim","-47.6996994018555","-0.717499971389771",NA,NA,NA,"39607","auto","1975","07",NA,NA,NA,NA,NA,NA,NA,NA
