"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","infraspecificEpithet","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"400","2020-06-15 15:31:00-03","UNESP-RC","HRCB","52946","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pavão, O.C.",NA,"Brasil",NA,NA,"Árvore 12m; flores e botões creme.",NA,NA,NA,"Kosterm.","Moraes, P.","s/nº","2000","12","06","Paraná","Sítio Pinheiro",NA,NA,"Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"32424","auto","2012",NA,NA,"10","23",NA,NA,NA,NA
"401","2020-06-15 15:31:00-03","UNESP-RC","HRCB","26178","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, V.C.",NA,"Brasil",NA,NA,"Árvore, ca. 10m de altura; frutos imaturos verdes. Prensado em álcool 70º.",NA,NA,NA,"Kosterm.","Moraes, P.","10645","1996","01","27","São Paulo","Estrada para Itatinga a ca. 20km de Angatuba",NA,NA,"Angatuba","-48.506722","-23.38525",NA,NA,NA,NA,"2012","48º30'24.2W","23º23'06,9S","10","23",NA,NA,NA,NA
"402","2020-06-15 15:31:00-03","UNESP-RC","HRCB","38464","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pizo, M.A.",NA,"Brasil",NA,NA,"Árvore até 8m de altura.",NA,NA,NA,"Kosterm.","Moraes, P.","38",NA,NA,NA,"São Paulo","Sítio Moinho Velho","800","800","Itatiba","-46.733333","-22.95",NA,NA,NA,NA,"2012","46º44'W","22º57'S","10","23",NA,NA,NA,NA
"403","2020-06-15 15:31:00-03","UNESP-RC","HRCB","49384","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Lombardi",NA,"Brasil",NA,NA,"Árvore ca. 8m, folhas cartáceas, frutos imaturos ocres ou verdes.",NA,NA,NA,"Kosterm.","Moraes, P.","7287","2008","02","20","São Paulo","Reserva Biológica Municipal da Serra do Japi",NA,NA,"Jundiaí","-46.935778","-23.230444",NA,NA,NA,NA,"2012","46º56'08.8 W","23º13'49,6S","10","23",NA,NA,NA,NA
"404","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55614","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Barreto, K.D.",NA,"Brasil",NA,NA,"Árvore, 4 m alt.; flores verde-claras",NA,NA,NA,"Kosterm.","Moraes, P.","3435","1994","12","15","São Paulo","Fazenda Santa Ângela",NA,NA,"Anhembi","-48.304639","-22.706889",NA,NA,NA,NA,"2012","48º18'16.7W","22º42'24,8S",NA,NA,NA,NA,NA,NA
"405","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55615","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Paula-Souza, J.",NA,"Brasil",NA,NA,"Árvore, ca. 10 m alt. Flores creme esverdeadas",NA,NA,NA,"Kosterm.","Moraes, P.","3731","2003","11","14","São Paulo","Estrada Itararé-Riversul",NA,NA,"Itararé","-49.333333","-24.066667",NA,NA,NA,NA,"2012","49º20'W","24º04'S",NA,NA,NA,NA,NA,NA
"406","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55629","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Loeuille, B.",NA,"Brasil",NA,NA,"Árvore até 5 m. folhas discolores, nervuras da face abaxial ócreas. Frutos verde-escuros imaturos",NA,NA,NA,"Kosterm.","Barbosa, T.D.M.","201","2007","04","08","Santa Catarina","Trilha para fazenda do Mario","1427","1427","Urupema","-49.879722","-27.919722",NA,NA,NA,NA,"2007","49º52'47W","27º55'11S","07",NA,NA,NA,NA,NA
"407","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55633","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Tamashiro, J.Y.",NA,"Brasil",NA,NA,"Árvore 15m. Flores ferrgíneo-esverdeadas",NA,NA,NA,"Kosterm.","Moraes, P.","s/nº","1981","10","30","Minas Gerais","Estrada para mata da colina",NA,NA,"Poços de Caldas",NA,"-21.838889",NA,NA,NA,NA,"2012","46º33'53'W","21º50'20S",NA,NA,NA,NA,NA,NA
"408","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55632","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Torezan, J.M.",NA,"Brasil",NA,NA,"Árvore com 10 m. fruto imaturo verde",NA,NA,NA,"Kosterm.","Moraes, P.","729","1997","12","17","São Paulo","Estação Ecológica do Município de Itapeva",NA,NA,"Itapeva","-49.071111","-24.074722",NA,NA,NA,NA,"2012","49º04'16W","24º04'29S",NA,NA,NA,NA,NA,NA
"409","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55616","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Sheperd, G.J.",NA,"Brasil",NA,NA,"Árvore de 20 m, tépalas externamente amarelo-ferrugínea e internamente creme esverdeados",NA,NA,NA,"Kosterm.","Moraes, P.","466","1980","11","18","Minas Gerais","Mata da Colina",NA,NA,"Poços de Caldas",NA,"-21.838889",NA,NA,NA,NA,"2012","46º33'53'W","21º50'20S",NA,NA,NA,NA,NA,NA
"410","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55666","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Souza, H.M de",NA,"Brasil",NA,NA,"Árvore até 10 m; flores branco-creme",NA,NA,NA,"Kosterm.","Moraes, P.","s/nº","1970","10",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012",NA,NA,"11","28",NA,NA,NA,NA
"411","2020-06-15 15:31:00-03","UNESP-RC","HRCB","58633","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Mattos, A.",NA,"Brasil",NA,NA,"Amostra de madeira XIII. Amostra de madeira S. Bot Geral 2014",NA,NA,NA,"Kosterm.","Pacheco, R.S.","s/nº","1948","03","01","Paraná",NA,NA,NA,"Açungui",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"10","16",NA,NA,NA,NA
"412","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59297","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 20 m, flores amarelas.",NA,NA,NA,"Kosterm.","Moraes, P.","3516","2012","10","16","Minas Gerais",NA,"987","987","São Brás do Suaçuí","-43.489111","-20.362917",NA,NA,NA,NA,"2012","43º29'20.8W","20º21'46,5S","10","16",NA,NA,NA,NA
"413","2020-06-15 15:31:00-03","UNESP-RC","HRCB","62614","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Silva Neto, S.J.",NA,"Brasil",NA,NA,"Árvore ciófila, ca. 20m de altura; folhas discolores cartáceas; frutos imaturos verdes. CAP 307cm.",NA,NA,NA,"Kosterm.","Quinet, A.","1245","1999","02","09","Rio de Janeiro","Trilha em direção ao marco extremo da área",NA,NA,"Caxias","-43.266667","-22.55",NA,NA,NA,NA,"2012","43º16'W","22º33'S","10",NA,NA,NA,NA,NA
"414","2020-06-15 15:31:00-03","UNESP-RC","HRCB","58648","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Luchiari, C.",NA,"Brasil",NA,NA,"Árvore ca. 5 m de alt. Heliófila, folhas discolores, verde face superior, verde clara face inferior, pecíolo da folha e botão vermelhos",NA,NA,NA,"Kosterm.","Moraes, P.","157","1993","12","03","Rio de Janeiro","Reserva Biológica do Poço das Antas",NA,NA,"Silva Jardim","-42.25","-22.5",NA,NA,NA,NA,"2012","42º15'00W","22º30'00S","11","07",NA,NA,NA,NA
"415","2020-06-15 15:31:00-03","UNESP-RC","HRCB","58665","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Sucre, D.",NA,"Brasil",NA,NA,"Arbusto de até 4,5 m de alt.",NA,NA,NA,"Kosterm.","Moraes, P.","7182","1970","09","29","Minas Gerais",NA,NA,NA,"Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"11","28",NA,NA,NA,NA
"416","2020-06-15 15:31:00-03","UNESP-RC","HRCB","58754","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pereira, M.C.",NA,"Brasil",NA,NA,"Árvore, 20 m alt., botões florais verdes",NA,NA,NA,"Kosterm.",NA,"s/nº","2002","10","16","São Paulo","Estrada do Ubirajara",NA,NA,"Distrito Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59275","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 18 m, botões florais creme.",NA,NA,NA,"Kosterm.","Moraes, P.","3494","2012","09","28","São Paulo",NA,"816","816","Corumbataí","-47.687278","-22.24475",NA,NA,NA,NA,"2012","47º41'14.2W","22º14'41,1S","09","28",NA,NA,NA,NA
"418","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59286","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 18 m, botões florais creme.",NA,NA,NA,"Kosterm.","Moraes, P.","3505","2012","10","14","Minas Gerais","Estalagem das Minas Gerais","1261","1261","Ouro Preto","-43.557806","-20.3785",NA,NA,NA,NA,"2012","43º33'28.1W","20º22'42,6S","10","14",NA,NA,NA,NA
"419","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59299","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 18 m, flores amarelas.",NA,NA,NA,"Kosterm.","Moraes, P.","3518","2012","10","20","São Paulo",NA,"816","816","Corumbataí","-47.687278","-22.24475",NA,NA,NA,NA,"2012","47º41'14.2W","22º14'41,1S","10","20",NA,NA,NA,NA
"420","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59973","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 18 m, frutos imaturos.",NA,NA,NA,"Kosterm.","Moraes, P.","3519","2012","12","07","São Paulo","Reserva Prof. Dr. Karl Arens","816","816","Corumbataí","-47.687278","-22.24475",NA,NA,NA,NA,"2012","47º41'14.2W","22º14'41,1S","12","07",NA,NA,NA,NA
"421","2020-06-15 15:31:00-03","UNESP-RC","HRCB","62935","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Marcusso",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Kosterm.","P.L.R.Moraes",NA,NA,NA,NA,"São Paulo","Escola do Meio Ambiente",NA,NA,"Botucatu","-48.45","-22.916667",NA,NA,NA,NA,NA,"48°27'W","22°55'S",NA,NA,NA,NA,NA,NA
"422","2020-06-15 15:31:00-03","UNESP-RC","HRCB","55665","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Francisco, C.E.S.",NA,"Brasil",NA,NA,"Árvore 10 m; frutos maduros azul esverdeados, casca grossa",NA,NA,NA,"Kosterm.","Moraes, P.","s/nº","2005","01",NA,"São Paulo",NA,NA,NA,"Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"21675","auto","2012",NA,NA,"11","28",NA,NA,NA,NA
"423","2020-06-15 15:31:00-03","UNESP-RC","HRCB","58627","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Markgraf, A.",NA,"Brasil",NA,NA,"Árvore de 30 m de alt. Flores verdes",NA,NA,NA,"Kosterm.","Moraes, P.","10425","1952","12","09","São Paulo",NA,"1650","1650","Bocaina","-48.5099983215332","-22.1299991607666",NA,NA,"18396","auto","2012",NA,NA,"11","06",NA,NA,NA,NA
"424","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56308","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 10 m, início de florescimento",NA,NA,NA,"Kosterm.","Moraes, P.","3382","2011","10","21","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56307","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 10 m, início de florescimento",NA,NA,NA,"Kosterm.","Moraes, P.","3381","2011","10","21","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56907","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 10 m, frutos imaturos vermelhos",NA,NA,NA,"Kosterm.","Moraes, P.","3457","2012","01","09","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"01","09",NA,NA,NA,NA
"427","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56906","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 14 m, frutos imaturos verdes",NA,NA,NA,"Kosterm.","Moraes, P.","3456","2012","01","09","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"01","09",NA,NA,NA,NA
"428","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56901","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 20m, frutos imaturos verdes, emfase final de desenvolvimento",NA,NA,NA,"Kosterm.","Moraes, P.","3451","2012","01","09","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"01","09",NA,NA,NA,NA
"429","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56461","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 20 m, flores amareladas",NA,NA,NA,"Kosterm.","Moraes, P.","3392","2011","11","12","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"11","12",NA,NA,NA,NA
"430","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56469","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 7 m, flores amareladas",NA,NA,NA,"Kosterm.","Moraes, P.","3400","2011","11","12","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"11","12",NA,NA,NA,NA
"431","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56466","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 8 m, flores amareladas",NA,NA,NA,"Kosterm.","Moraes, P.","3397","2011","11","12","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"11","12",NA,NA,NA,NA
"432","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56465","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 10 m, flores amareladas",NA,NA,NA,"Kosterm.","Moraes, P.","3396","2011","11","12","São Paulo","Rubião, Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"11","12",NA,NA,NA,NA
"433","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56905","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 10 m, flores amareladas, frutos imaturos verdes",NA,NA,NA,"Kosterm.","Moraes, P.","3455","2012","01","09","São Paulo","Rubião, estrada para Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"01","09",NA,NA,NA,NA
"434","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56467","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 18 m, flores amareladas",NA,NA,NA,"Kosterm.","Moraes, P.","3398","2011","11","12","São Paulo","Rubião, estrada para Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2011",NA,NA,"11","12",NA,NA,NA,NA
"435","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56310","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 8 m, início de florescimento",NA,NA,NA,"Kosterm.","Moraes, P.","3384","2012","10","21","São Paulo","Rubião, estrada para Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"12","03",NA,NA,NA,NA
"436","2020-06-15 15:31:00-03","UNESP-RC","HRCB","56309","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Moraes, P.L.R. de",NA,"Brasil",NA,NA,"Árvore 10 m, início de florescimento",NA,NA,NA,"Kosterm.","Moraes, P.","3383","2012","10","21","São Paulo","Rubião, estrada para Condomínio Capão Bonito",NA,NA,"Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"40412","auto","2012",NA,NA,"12","03",NA,NA,NA,NA
"437","2020-06-15 15:31:00-03","UNESP-RC","HRCB","58654","PreservedSpecimen","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Duarte, A.P.",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Massaranduba, pau-andrade(Paraná), Pau-sebo(Santa Catarina)",NA,NA,NA,"Kosterm.","Moraes, P.","8706","1965","01","07","Minas Gerais","Margens do Rio Carandaí",NA,NA,"Carandaí","-43.8064002990723","-20.9535999298096",NA,NA,"23079","auto","2012",NA,NA,"11","28",NA,NA,NA,NA
"438","2017-11-24 14:11:12-02","UFLA","ESAL","17122","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Carvalho, WAC",NA,"Brasil",NA,NA,"árvore; 10m; ;; floresta",NA,NA,NA,"Nees & Mart.","Oliveira-Filho, AT","s.n.",NA,NA,NA,"Minas Gerais",NA,"1","1","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2017-11-24 14:11:12-02","UFLA","ESAL","16538","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Rodrigues, LA; et al.",NA,"Brasil",NA,NA,"árvore; 13m; ;; floresta",NA,NA,NA,"Nees & Mart.",NA,"349",NA,NA,NA,"Minas Gerais","Mata do Galego",NA,NA,"Luminárias","-44.9033012390137","-21.511100769043",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2018-10-09 16:31:36-03","UFLA","ESAL","17471","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Souza, JS",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Nees & Mart.",NA,"36",NA,NA,NA,"Minas Gerais","Mata do Capivari",NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"441","2018-10-09 16:31:36-03","UFLA","ESAL","19429","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Machado, ELM",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Nees & Mart.","Ary Teixeira de Oliveira - Filho","s.n.",NA,NA,NA,"Minas Gerais","Mata da Lagoa",NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"442","2017-11-24 14:11:12-02","UFLA","ESAL","17298","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Carvalho, DA",NA,"Brasil",NA,NA,"árvore; 7,0m; ;; floresta",NA,NA,NA,"Nees & Mart.",NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,"1","1","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2017-11-24 14:11:12-02","UFLA","ESAL","19306","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Machado, ELM",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Nees & Mart.","Ary Teixeira de Oliveira - Filho","s.n.",NA,NA,NA,"Minas Gerais","Distrito de Macaia, Mata dos Botelhos",NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2017-11-24 14:11:12-02","UFLA","ESAL","21015","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Hargreaves, P",NA,"Brasil",NA,NA,"árvore; 12, m; ;; floresta",NA,NA,NA,"Nees & Mart.","Ary T. Oliveira Filho","s.n.",NA,NA,NA,"Minas Gerais","Sítio do Angá",NA,NA,"Prados","-44.0797004699707","-21.0575008392334",NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2017-11-24 14:11:12-02","UFLA","ESAL","16813","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Botrel, RT",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Nees & Mart.",NA,"s.n.",NA,NA,NA,"Minas Gerais",NA,NA,NA,"Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2017-11-24 14:11:12-02","UFLA","ESAL","21016","S","Plantae","Lauraceae","Persea","pyrifolia","Persea pyrifolia",NA,"Hargreaves, P",NA,"Brasil",NA,NA,"árvore; 10, m; ;; floresta",NA,NA,NA,"Nees & Mart.","Ary T. Oliveira Filho","s.n.",NA,NA,NA,"Minas Gerais","Sítio do Angá",NA,NA,"Prados","-44.0797004699707","-21.0575008392334",NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-03-01 15:27:16-03","UFLA","ESAL","14323","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"E. Tameirão Neto(827); M. S. Werneck",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Kosterm.","Moraes, P","s.n.",NA,NA,NA,"Minas Gerais","Fazenda Mundo Novo",NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,"22016","auto","2013",NA,NA,"03","27",NA,NA,NA,NA
"448","2019-03-01 15:27:16-03","UFLA","ESAL","9496","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Gavilanes, ML",NA,"Brasil",NA,NA,"árvore; 9,0; ;",NA,NA,NA,"Kosterm.","Moraes, P","4.256",NA,NA,NA,"Minas Gerais","Campus da ESAL",NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,"2013","-44.999444","-21.245278","03","27",NA,NA,NA,NA
"449","2019-03-01 15:27:16-03","UFLA","ESAL","19621","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Assis, LCS",NA,"Brasil",NA,NA,"árvore; 15,m; ;; floresta",NA,NA,NA,"Kosterm.","Moraes, P","s.n.",NA,NA,NA,"Minas Gerais","Mata do Baú",NA,NA,"Barroso","-43.9757995605469","-21.1868991851807",NA,NA,"7934","auto","2013",NA,NA,"03","27",NA,NA,NA,NA
"450","2019-03-01 15:27:16-03","UFLA","ESAL","12398","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Pereira, SC; et al.",NA,"Brasil",NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,"Kosterm.","Moraes, P","s.n.",NA,NA,NA,"Minas Gerais","Macaia, Fazenda Botelho",NA,NA,"Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,"22016","auto","2013",NA,NA,"03","27",NA,NA,NA,NA
"451","2017-11-24 14:11:12-02","UFLA","ESAL","11529","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Costa, MP; Pifano, DS; Melo, PHA",NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Kosterm.",NA,"105",NA,NA,NA,"Minas Gerais","Parque Municipal Serra de São Domingos, encosta do Jardim Japonês","14","14","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-03-22 17:32:56-03","UFLA","ESAL","30516","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Torres, RB; Figueiredo, N",NA,"Brasil",NA,NA,"IAC 518847; Árvore, flores amarelas, levemente perfumadas, insetos visitando; Interior de mata estacional semidecídua degradada",NA,NA,NA,"Kosterm.","Moraes, PLR","416","1987","11","12","São Paulo","Estação Experimental Instituto Florestal","600","600","Buri","-48.5900001525879","-23.7900009155273",NA,NA,"28249","auto","2013",NA,NA,"01",NA,NA,NA,NA,NA
"453","2019-03-01 15:27:16-03","UFLA","ESAL","3559","S","Plantae","Lauraceae","Persea","willdenovii","Persea willdenovii",NA,"Castro Neto, P",NA,"Brasil",NA,NA,"arbusto; 2,50; ;; cerrado",NA,NA,NA,"Kosterm.","Moraes, P","s.n.",NA,NA,NA,"Minas Gerais",NA,NA,NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"22010","auto","2013",NA,NA,"03","27",NA,NA,NA,NA
