"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"84","2020-11-04 11:18:47-03","ESALQ","ESA","131668","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36873.0",NA,"Brasil","Rio de Janeiro",NA,"Frutos imaturos verdes","ESA131668",NA,"Souza, V.C.","2013","02","28","Fragmento 57 (TAV). Floresta Ombrófila Densa.","-22.606","-43.9423","Piraí","494","494","-22.606","-43.9423","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:18:47-03","ESALQ","ESA","105007","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Pinho-Ferreira, M.A.M.","598.0",NA,"Brasil","Espírito Santo",NA,NA,"ESA105007","ESA105007","Jung-Mendaçolli, S.L.","2006","04","08",NA,"-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:18:47-03","ESALQ","ESA","14142","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C. et al.","5763.0",NA,"Brasil","São Paulo",NA,NA,"ESA014142",NA,"Taylor, C.M.","1994","04","15",NA,"-48.9000015258789","-21.1800003051758","Pindorama",NA,NA,NA,NA,"2007",NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA
"87","2020-11-04 11:18:47-03","ESALQ","ESA","18103","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Mello-Silva, R. et al.","970.0",NA,"Brasil","São Paulo",NA,NA,"ESA018103","ESA018103","Souza, V.C.","1994","05","13",NA,"-47.8400001525879","-24.4799995422363","Registro",NA,NA,NA,NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA
"88","2020-11-04 11:18:47-03","ESALQ","ESA","76507","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Sztutman, M. et al.","245.0",NA,"Brasil","São Paulo",NA,NA,"ESA076507",NA,"Jung-Mendaçolli, S.L.","1999","01","11",NA,"-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"89","2020-11-04 11:18:47-03","ESALQ","ESA","46039","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15432.0",NA,"Brasil","Mato Grosso",NA,"Erva; pedúnculos vinho; frutos imaturos verdes.","ESA046039","ESA046039","Souza, V.C.","1997","04","23","Agropecuária Cachimbo. Estrada Vicinal E-60. Cerca de 33 Km ENE (em linha reta) de Matupá. Rio Peixotinho I. Mata ciliar","-54.9328002929688","-10.0574998855591","Matupá",NA,NA,"-54,733,333","-10,083,333","2012","05",NA,NA,"152450","auto","01",NA,NA,NA,NA
"90","2020-11-04 11:18:47-03","ESALQ","ESA","46040","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1650.0",NA,"Brasil","Mato Grosso",NA,"Árvore de 1,5m. Frutos imaturos verdes. Subosque","ESA046040","ESA046040","Souza, V.C.","1997","03","23","Fazenda Jaó. Floresta Estacional Semidecidual. Relevo plano. Solo cascalhento.","-52.353099822998","-14.6732997894287","Nova Xavantina","1090","1090","-51,983,611","-14,751,111","2012","05",NA,NA,"79739","auto","01",NA,NA,NA,NA
"91","2020-11-04 11:18:47-03","ESALQ","ESA","131605","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36810.0",NA,"Brasil","Rio de Janeiro",NA,NA,"ESA131605",NA,"Souza, V.C.","2013","02","28","Fragmento 58 (TAV). Floresta Ombrófila Densa.","-22.6152","-43.8856","Piraí","406","406","-22.6152","-43.8856","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:18:47-03","ESALQ","ESA","77281","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Farah, F.T. ; Freitas, C.A.","240.0",NA,"Brasil","Minas Gerais",NA,NA,"ESA077281","ESA077281","Souza, V.C.","1998","07","13",NA,"-46.9925003051758","-18.9438991546631","Patrocínio",NA,NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA
"93","2020-11-04 11:18:47-03","ESALQ","ESA","131606","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36811.0",NA,"Brasil","Rio de Janeiro",NA,NA,"ESA131606",NA,"Souza, V.C.","2013","02","26","Fragmento 47 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5182","-44.5022","Resende","480","480","-22.5182","-44.5022","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-11-04 11:18:47-03","ESALQ","ESA","128646","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Polisel, R.T.","1174.0",NA,"Brasil","São Paulo",NA,"Arbusto de 1,2 m. Inflorescência esverdeada.","ESA128646",NA,"Ferreira, M.A.P.","2013","03","28","Reserva Particular da Votorantim (CBA). Trilha da Casa de Pedra, próximo a UHE Serraria. Floresta Ombrófila Densa bem conservada.","-47.31565","-24.06","Juquiá","508","508","-47.31565","-24.06","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 11:18:47-03","ESALQ","ESA","131607","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36812.0",NA,"Brasil","Rio de Janeiro",NA,NA,"ESA131607",NA,"Souza, V.C.","2013","02","27","Fragmento 54 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5903","-44.0871","Volta Redonda","479","479","-22.5903","-44.0871","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-11-04 11:18:47-03","ESALQ","ESA","104704","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Pinho-Ferreira, M.A.M.","576.0",NA,"Brasil","Espírito Santo",NA,NA,"ESA104704","ESA104704","Jung-Mendaçolli, S.L.","2006","04","07",NA,"-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"97","2020-11-04 11:18:47-03","ESALQ","ESA","103392","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Moura, T.M.","128.0",NA,"Brasil","Goiás",NA,NA,"ESA103392","ESA103392","Souza, V.C.","2008","05","22",NA,"-49.0993995666504","-17.7311000823975","Morrinhos",NA,NA,NA,NA,NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA
"98","2020-11-04 11:18:47-03","ESALQ","ESA","128645","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Cabral, F.N.","833.0",NA,"Brasil","São Paulo",NA,"Sub-arbusto de 50cm a 1m. Com fruto jovem.","ESA128645",NA,"Ferreira, M.A.P.","2013","03","28","Trilha da Casa da Pedra, UHE da Serraria, Floresta Ombrófila Densa","-47.55651","-24.16598","Juquiá",NA,NA,"-47.55651","-24.16598","2013","04",NA,NA,NA,NA,"19",NA,NA,NA,NA
"99","2020-11-04 11:18:47-03","ESALQ","ESA","131604","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36809.0",NA,"Brasil","Rio de Janeiro",NA,"Frutos imaturos verdes.","ESA131604",NA,"Souza, V.C.","2013","02","26","Fragmento 49 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.4691","-44.2882","Barra Mansa","441","441","-22.4691","-44.2882","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-11-04 11:18:47-03","ESALQ","ESA","131608","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36813.0",NA,"Brasil","Rio de Janeiro",NA,NA,"ESA131608",NA,"Souza, V.C.","2013","03","19","Fragmento 60 (TAV). Floresta Ombrófila Densa.","-22.6409","-43.8059","Paracambi","357","357","-22.6409","-43.8059","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-04 11:18:47-03","ESALQ","ESA","131612","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36817.0",NA,"Brasil","Rio de Janeiro",NA,NA,"ESA131612",NA,"Souza, V.C.","2013","02","28","Fragmento 57 (TAV). Floresta Ombrófila Densa.","-22.606","-43.9423","Piraí","494","494","-22.606","-43.9423","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-11-04 11:18:47-03","ESALQ","ESA","131603","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36808.0",NA,"Brasil","São Paulo",NA,NA,"ESA131603",NA,"Souza, V.C.","2013","02","25","Fragmento 44 (TAV). Floresta ciliar em área de contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5246","-44.7126","Queluz","491","491","-22.5246","-44.7126","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-04 11:18:47-03","ESALQ","ESA","104429","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Rando, J.G.","193.0",NA,"Brasil","Espírito Santo",NA,NA,"ESA104429",NA,"Jung-Mendaçolli, S.L.","2006","04","07",NA,"-40.0722007751465","-19.3910999298096","Linhares",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"104","2020-11-04 11:18:47-03","ESALQ","ESA","46041","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Souza, V.C. et al.","15390.0",NA,"Brasil","Mato Grosso",NA,NA,"ESA046041","ESA046041","Souza, V.C.","1997","04","23",NA,"-54.9328002929688","-10.0574998855591","Matupá",NA,NA,NA,NA,"2012","05",NA,NA,"152450","auto","01",NA,NA,NA,NA
"105","2020-11-04 11:18:47-03","ESALQ","ESA","29057","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll. Arg.","Ivanauskas, N.M.","682.0",NA,"Brasil","São Paulo",NA,NA,"ESA029057",NA,"Zappi, D.C.","1996","01","18",NA,"-47.8800010681152","-24.7099990844727","Pariquera-Açu",NA,NA,NA,NA,"2007",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"106","2020-11-04 11:18:47-03","ESALQ","ESA","15646","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, V.C. et al.","5763.0",NA,"Brasil","São Paulo",NA,NA,"ESA015646","ESA015646","Taylor, C.M.","1994","04","15",NA,"-48.9000015258789","-21.1800003051758","Pindorama",NA,NA,NA,NA,"2007",NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA
"107","2020-11-04 11:18:47-03","ESALQ","ESA","104758","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta",NA,"Lima, R.A.F.","745.0",NA,"Brasil","São Paulo",NA,NA,"ESA104758","ESA104758",NA,"2008","03","16",NA,"-46.138599395752","-23.8544006347656","Bertioga",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"108","2019-08-27 13:32:26-03","IAP","PACA-AGP","85380","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","Müll. Arg.","B. G. Fina","40",NA,"Brasil","SP",NA,"arvoreta ca. 2m de alt., frutos Habitat: cerradão Fenofase: fruto Hábito: arvoreta Ecossistema: Cerrado","PACA085380",NA,"C. M. Taylor","1997","02","27",NA,"-47.4199981689453","-21.9899997711182","Pirassununga",NA,NA,NA,NA,"1997","11","Magnoliatae",NA,"24621","auto",NA,NA,NA,NA,NA
"109","2020-12-20 21:19:19-03","UFV","VIC","007174","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","M.Arg","Bicudo, P.L.","s.n.",NA,"Brasil","São Paulo",NA,"Planta suspeita de ser tóxica, flor rósea","VIC007174","VIC007174",NA,"1984","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:48:16-03","UFMS","CGMS","65796","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","gracilenta","Palicourea gracilenta","(Müll.Arg.) Delprete & J.H.Kirkbr.","A. Pott","16991",NA,"Brasil","Mato Grosso do Sul",NA,"Flor esverdeada. Fruto ausente. Habitat: Floresta ripária. Solo areno-argiloso. Relevo plano convexo em várzea. Habito: Arbusto. Esparso.","CGMS1098757",NA,NA,"2015","11","09","Parque Estadual das Várzeas do Rio Ivinhema.","-53.7183334","-22.935","Jateí","247","247","-53,7183334","-22,935","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:48:19-03","UFMS","CGMS","77332","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","gracilenta","Palicourea gracilenta","(Müll.Arg.) Delprete & J.H.Kirkbr.","L.M. Oliveira; Renan Yamashita Ferreira, Paola Gomes Silva, Flávio Macedo Alves e Danilo Mesquita Neves","33",NA,"Brasil","Mato Grosso do Sul",NA,"Duplicata no Herbário BHCB Habitat: Interior de floresta Habito: Árvore","CGMS1110320",NA,NA,"2019","09","25",NA,"-53.7","-22.9269445","Jateí","230","230","-53,7","-22,9269445","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:39:52-03","UNICAMP","UEC","113713","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","Müll.Arg.","Souza, VC; et al.","15432",NA,"Brazil","Mato Grosso",NA,"erva, pendunculos vinho, frutos imaturos verdes; mata ciliar","UEC117087","UEC117087","Taylor, CM","1997","04","23","agropecuaria cachimbo. estrada vicinal e-60, 33 km ENE de matuapá, rio peixotinho","-54.733333","-10.083333","Matupá",NA,NA,"-54.733333","-10.083333","1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:39:52-03","UNICAMP","UEC","114509","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","brachybotrya","Psychotria brachybotrya","Müll.Arg.","Ivanauskas, NM; et al.","1650",NA,"Brazil","Mato Grosso",NA,"arvore 1,5 m, frutos imaturos verdes","UEC117086","UEC117086","Taylor, CM","1997","03","23","fazenda jaó","-51.983611","-14.751111","Nova Xavantina","1090","1090","-51.983611","-14.751111","1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:39:56-03","UNICAMP","UEC","155167","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Urbanetz, C","392",NA,"Brazil","São Paulo",NA,"Arbusto de 2m, Frutos carnosos roxos, pedicelo bordô.; Floresta Ombrófila Densa Submontana. Solo tipo podzólico.","UEC070392","UEC070392","Jung-Mendaçolli, SL","2004","06","27","Fazenda Folha Larga Km 31,5, da rodovia SP-226.","-53.9125","-29.905556","Cananéia",NA,NA,"-53.9125","-29.905556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:39:56-03","UNICAMP","UEC","155169","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Urbanetz, C","65",NA,"Brazil","São Paulo",NA,"Arbusto de 1,6m. Frutos verdes com pedicelo bordô.; Floresta Ombrófila Densa de Terras Baixas. Solo tipo podzólico.","UEC070390","UEC070390","Jung-Mendaçolli, SL","2003","07","03","Fazenda Folha Larga Km 31,5, da rodovia SP-226.","-53.9125","-29.905556","Cananéia",NA,NA,"-53.9125","-29.905556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:39:56-03","UNICAMP","UEC","145022","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Oliveira, AS","01",NA,"Brazil","Minas Gerais",NA,"arbusto 1,5m, flores nao distilicas, brancas, 50 cm; subosque de floresta estacional semidecidua","UEC116811","UEC116811",NA,"2007","01","11",NA,"-48.188611","-18.643056","Araguari",NA,NA,"-48.188611","-18.643056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:39:56-03","UNICAMP","UEC","153661","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Nakajima, JN; et al.","3774",NA,"Brazil","Minas Gerais",NA,"arvoreta 3m, cálice verde, corola alva; mata de galeria","UEC116805","UEC116805","Silveira, MF","2003","06","29","estrada para escada de pedras, vão na faz. do josé onório, parque nacional da serra da canastra","-46.653333","-20.434444","Delfinópolis","841","841","-46.653333","-20.434444","2009","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:39:56-03","UNICAMP","UEC","181134","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Polisel, RT; et al.","1174",NA,"Brazil","São Paulo",NA,"arbusto 1,2 m, inflorescencia esverdeada; floresta ombrófila densa bem conservada","UEC116819","UEC116819","Ferreira, MAP","2013","03","28","reserva particular de votorantim, trilha da casa de pedra próximo a uhe serraria","-47.534722","-24.1","Juquiá","508","508","-47.534722","-24.1","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-20 10:24:57-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Urbanetz, C","401",NA,"Brazil","São Paulo",NA,"Arvoreta de 1.3m.",NA,NA,"Jung-Mendaçolli, SL","2004","01",NA,"Fazenda Folha Larga","-47.916667","-23.883333","Cananéia","30","150","-47.916667","-23.883333","2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-20 10:24:57-03","UNICAMP","UEC","201408","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Silva, BG; Lima, GM; Duarte, LSC","435",NA,"Brazil","São Paulo",NA,NA,"UEC177921","UEC177921 UEC177921_v01 UEC177921_v02 UEC177921_v03","Silva, BG","2018","05","15",NA,"-47.611686","-23.395542","Jundiaí",NA,NA,"-47.611686","-23.395542","2018","08",NA,NA,NA,NA,"10",NA,NA,NA,NA
"121","2021-03-01 16:39:56-03","UNICAMP","UEC","188895","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Silva, BG","159",NA,"Brazil","São Paulo",NA,"Floresta Ombrófila Densa","UEC119490","UEC119490",NA,"2014","07","03","Parque Estadual Carlos Botelho","-47.998611","-24.069444","São Miguel Arcanjo","800","800","-47.998611","-24.069444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:39:56-03","UNICAMP","UEC","85440","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Souza, VC; Moraes, PLR; Vitti, FX","5763",NA,"Brazil","São Paulo",NA,"arbusto 1,5m, pedúnculo vinho-escuro; pedicelo roxo; frutos imaturos verdes","UEC116809","UEC116809","Taylor, CM","1994","04","15","fazenda rocha, ao lado da estação do IAC","-48.8925","-21.213889","Pindorama",NA,NA,"-48.8925","-21.213889","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:39:56-03","UNICAMP","UEC","85478","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Baitello, JB","671",NA,"Brazil","São Paulo",NA,"arbustiva, frutos verdes; cerradão","UEC116808","UEC116808","Taylor, CM","1994","06","22","parque estadual do morro do diabo, estrada do 7000, solo arenoso vermelho-amarelo, mata seca",NA,NA,"Teodoro Samapaio",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:39:56-03","UNICAMP","UEC","146869","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Pereira, ZV; et al.","984",NA,"Brazil","Mato Grosso do Sul",NA,"frutos verdes; mata de transição","UEC116818","UEC116818","Silveira, MF","2005","02","05","parque estadual das várzeas do rio ivinhema","-53.815299987793","-22.3047008514404","Ivinhema",NA,NA,NA,NA,"2009","10",NA,NA,"38521","auto",NA,NA,NA,NA,NA
"125","2021-03-01 16:39:56-03","UNICAMP","UEC","146895","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Pereira, ZV; et al.","480",NA,"Brazil","Mato Grosso do Sul",NA,"flores brancas&nf;; beira de mata","UEC116816","UEC116816","Silveira, MF","2004","03","27","parque estadual das várzeas do rio ivinhema","-53.815299987793","-22.3047008514404","Ivinhema",NA,NA,NA,NA,"2009","10",NA,NA,"38521","auto",NA,NA,NA,NA,NA
"126","2021-03-01 16:39:56-03","UNICAMP","UEC","146894","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Pereira, ZV; et al.","352",NA,"Brazil","Mato Grosso do Sul",NA,"flores brancas&nf;; beira de mata","UEC116815","UEC116815","Silveira, MF","2004","03","27","parque estadual das várzeas do rio ivinhema","-53.815299987793","-22.3047008514404","Ivinhema",NA,NA,NA,NA,"2009","10",NA,NA,"38521","auto",NA,NA,NA,NA,NA
"127","2021-03-01 16:39:56-03","UNICAMP","UEC","146893","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Pereira, ZV; et al.","1255",NA,"Brazil","Mato Grosso do Sul",NA,"frutos verdes; mata de transição","UEC116817","UEC116817","Silveira, MF","2005","04","22","parque estadual das várzeas do rio ivinhema","-53.815299987793","-22.3047008514404","Ivinhema",NA,NA,NA,NA,"2009","10",NA,NA,"38521","auto",NA,NA,NA,NA,NA
"128","2019-08-20 10:24:57-03","UNICAMP","UEC","185355","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Silveira, MF; Urbanetz, C; Caddah, MK","175",NA,"Brazil","Minas Gerais",NA,NA,"UEC109820","UEC109820",NA,"2009","03","27","Parque Nacional Serra da Canastra, Casca D'Anta","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"129","2019-08-20 10:24:57-03","UNICAMP","UEC","185395","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Silveira, MF; Urbanetz, C; Caddah, MK","174",NA,"Brazil","Minas Gerais",NA,NA,"UEC109815","UEC109815",NA,"2009","03","27","Parque Nacional Serra da Canastra, Casca D'Anta","-46.3657989501953","-20.2453002929688","São Roque de Minas",NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"130","2021-03-01 16:39:56-03","UNICAMP","UEC","88555","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Spina, AP","403A",NA,"Brazil","São Paulo",NA,"interior de mata, arbusto, 1m, frutos imaturos verdes; mata higrófila","UEC116804","UEC116804","Taylor, CM","1995","02","22","barão geraldo, fazenda santa genebra","-47.060001373291","-22.8999996185303","Campinas",NA,NA,NA,NA,"1998",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"131","2021-03-01 16:39:56-03","UNICAMP","UEC","50733","S","Plantae","Magnoliopsida",NA,"Rubiaceae","Psychotria","gracilenta","Psychotria gracilenta","Müll.Arg.","Bernacci, LC","21886",NA,"Brazil","São Paulo",NA,"arbusto 50cm, pedúnculo roxo, frutos imaturos; mata, brejo","UEC116810","UEC116810","Taylor, CM","1989","04","21","reserva santa genebra","-47.060001373291","-22.8999996185303","Campinas",NA,NA,NA,NA,"1998",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
