"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","class","order","individualCount","coordinatePrecision","geoFlag","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"49","2021-03-01 16:20:02-03","UNICAMP","UEC","204001","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2019","04","11","Brazil","Minas Gerais","Camanducaia","Fazenda Levantina e Vila Monte Verde (arredores do Pico do Selado)","-46.1446990966797","-22.7553005218506",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183071","UEC183071","Liliopsida",NA,NA,NA,"22140","auto","NAPR187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:20:02-03","UNICAMP","UEC","204004","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2019","04","11","Brazil","Minas Gerais","Teófilo Otoni","Entre colônia do Epaminondas e Taquarinha (Bahia)","-41.505298614502","-17.8575000762939",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183070","UEC183070","Liliopsida",NA,NA,NA,"62594","auto","NAPR184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:20:02-03","UNICAMP","UEC","203984","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","10","01","Brazil","São Paulo","Brotas","Fazenda Boa Vista, 10 km retirado da cidade, local do Sr. Brizi","-48.1199989318848","-22.2800006866455",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183074","UEC183074","Liliopsida",NA,NA,NA,"26585","auto","NAPR177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:20:02-03","UNICAMP","UEC","205929","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","10","01","Brazil","São Paulo","Brotas","Fazenda Boa Vista, 10 km retirado da cidade, local do Sr. Brizi","-48.1199989318848","-22.2800006866455",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183069","UEC183069","Liliopsida",NA,NA,NA,"26585","auto","NAPR180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:20:02-03","UNICAMP","UEC","203986","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","10","01","Brazil","São Paulo","Brotas","Fazenda Boa Vista, 10 km retirado da cidade, local do Sr. Brizi","-48.1199989318848","-22.2800006866455",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183077","UEC183077","Liliopsida",NA,NA,NA,"26585","auto","NAPR179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:20:02-03","UNICAMP","UEC","203983","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","10","01","Brazil","São Paulo","Brotas","Fazenda Boa Vista, 10 km retirado da cidade, local do Sr. Brizi","-48.1199989318848","-22.2800006866455",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183075","UEC183075","Liliopsida",NA,NA,NA,"26585","auto","NAPR178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:20:02-03","UNICAMP","UEC","203070","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","07","30","Brazil","São Paulo","Cunha","Divisa SP-RJ (Estrada de Cunha-Parati), Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183062","UEC183062","Liliopsida",NA,NA,NA,"38855","auto","NAPR121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:20:02-03","UNICAMP","UEC","203072","S","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R. Singer, S. Koehler & Carnevali",NA,NA,NA,NA,"Polizelli Ricci, NA","2018","07","31","Brazil","São Paulo","São Paulo","Jardim Botânico (Parque do Estado), árvores da entrada do Orquidário do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"Descrições originais encontram-se para consulta no livro ata do Orquidário do Estado (IBTSP); Mata Atlântica Brasileira","UEC183064","UEC183064","Liliopsida",NA,NA,NA,"53584","auto","NAPR117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-20 10:00:54-03","UNICAMP","UEC","140149","S","Plantae","Orchidaceae","Maxillaria","consanguinea","Maxillaria consanguinea","Klotzsch",NA,NA,NA,NA,"s/ coletor",NA,NA,NA,"Brazil","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,"Data de floração: 23/01/2004. Cultivado no Orquidário Bela Vista.","UEC034194","UEC034194","Liliopsida",NA,NA,NA,"23972","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:00:54-03","UNICAMP","UEC","140307","S","Plantae","Orchidaceae","Maxillaria","consanguinea","Maxillaria consanguinea","Klotzsch",NA,NA,NA,NA,"s/ coletor",NA,NA,NA,"Brazil","São Paulo","Assis","Cultivado no orquidário Bela Vista","-50.4099998474121","-22.6599998474121",NA,NA,"Data de floração: 05/03/2004. Cultivado no Orquidário Bela Vista.","UEC034191","UEC034191","Liliopsida",NA,NA,NA,"23972","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-20 10:00:54-03","UNICAMP","UEC","48948","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","Fenzl","Souza, WS",NA,NA,NA,"Souza, WS","1987","06","27","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,"Epífita coletada a 5 m de altura, flor creme parte interior do labelo com listras roxas e ápice do mesmo arroxeado em fl. de araucária.","UEC034134","UEC034134","Liliopsida",NA,NA,NA,"31353","auto","1625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:00:54-03","UNICAMP","UEC","140145","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","Fenzl",NA,NA,NA,NA,"Faria, AD",NA,NA,NA,"Brazil","São Paulo","Atibaia","Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,"Data de floração: 11/08/2003. Cultivada na Unicamp.","UEC034136","UEC034136","Liliopsida",NA,NA,NA,"21675","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-20 10:00:54-03","UNICAMP","UEC","140111","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","Fenzl",NA,NA,NA,NA,"s/ coletor",NA,NA,NA,"Brazil","São Paulo","São Paulo","Cultivada no Orquidário do IBOT (SP) - 9307.","-46.6300010681152","-23.5400009155273",NA,NA,"Data de floração: 11/08/2003. Cultivada no Orquidário do IBOT (SP) - 9307.","UEC034133","UEC034133","Liliopsida",NA,NA,NA,"53584","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:00:54-03","UNICAMP","UEC","128464","S","Plantae","Orchidaceae","Maxillaria","murilliana","Maxillaria murilliana","Hoehne","Pansarin, ER",NA,NA,NA,"Pansarin, ER; Mickeliunas, L","2002","12","21","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,"Flores predominantemente amareladas. Ápice do labelo, sépalas e pétalas vinho.","UEC034131","UEC034131","Liliopsida",NA,NA,NA,"17840","auto","930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-20 10:00:54-03","UNICAMP","UEC","129088","S","Plantae","Orchidaceae","Maxillaria","murilliana","Maxillaria murilliana","Hoehne","Pansarin, ER",NA,NA,NA,"Pansarin, ER","2003","01","15","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"UEC034132","UEC034132","Liliopsida",NA,NA,NA,"17840","auto","969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:00:54-03","UNICAMP","UEC","132309","S","Plantae","Orchidaceae","Maxillaria","murilliana","Maxillaria murilliana","Hoehne","Pansarin, ER","2003","10",NA,"Pansarin, ER","2003","10","09","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"UEC034129","UEC034129","Liliopsida",NA,NA,NA,"17840","auto","1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:00:54-03","UNICAMP","UEC","133872","S","Plantae","Orchidaceae","Maxillaria","murilliana","Maxillaria murilliana","Hoehne","Pansarin, ER","2004","02",NA,"Pansarin, ER; Mickeliunas, L","2003","01","15","Brazil","São Paulo","Jundiaí","Serra do Japi, Sentido bairro Eloy Chaves, próximo à represa do DAE.","-46.8800010681152","-23.1800003051758",NA,NA,NA,"UEC034130","UEC034130","Liliopsida",NA,NA,NA,"17840","auto","1110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:03:57-03","FURB","FURB","31195","PreservedSpecimen","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer et al.","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","06","Brasil","Santa Catarina","Joinville","Serra Dona Francisca.","-49.0477777","-26.1925","-49.0477777","-26.1925000","Epífita IFFSC e1048b (Acima de 4m), forófito 7. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB34545","FURB34545",NA,NA,NA,NA,NA,NA,"2088",NA,"576","576",NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:03:57-03","FURB","FURB","31249","PreservedSpecimen","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer et al.","Mancinelli, WS; Engels, ME; Smidt, EC","2012","04",NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","05","15","Brasil","Santa Catarina","Morro Grande","Três Barras.","-49.77","-28.71","-49.7700000","-28.7100000","Epífita IFFSC e37b (Acima de 4m) - sobre forófito 3 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde;","FURB34542","FURB34542",NA,NA,NA,NA,NA,NA,"2350",NA,"203","203",NA,NA,NA,NA,NA,NA,NA
"68","2019-11-08 08:54:13-03","FURB","FURB","36932","PreservedSpecimen","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer et al.","Caetano, JO","2011","12","08","Caetano, J.O.","2011","12","08","Brasil","Santa Catarina","Benedito Novo",NA,"-49.4288889","-26.7861111","-49.4288889","-26.7861111",NA,"FURB34544","FURB34544",NA,NA,NA,NA,NA,NA,NA,NA,"379","379",NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:03:57-03","FURB","FURB","37343","PreservedSpecimen","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer et al.","Caetano, JO","2011","10","12","Caetano, J.O.","2011","10","12","Brasil","Santa Catarina","Benedito Novo","Próximo da Ceesan, Alto Benedito.","-49.3983333","-26.7838889","-49.3983333","-26.7838889",NA,"FURB02698","FURB02698",NA,NA,NA,NA,NA,NA,NA,NA,"277","277",NA,NA,NA,NA,NA,NA,NA
"70","2019-11-08 08:54:13-03","FURB","FURB","63945","PreservedSpecimen","Plantae","Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B.Singer et al.",NA,NA,NA,NA,"Buzzi, G.","2018","12","12","Brasil","Santa Catarina","Blumenau",NA,"-49.0719445","-26.9213889","-49.0719445","-26.9213889",NA,"FURB63945","FURB63945",NA,NA,NA,NA,NA,NA,"20",NA,"87","87",NA,NA,NA,NA,NA,NA,NA
"71","2020-04-27 16:10:56-03","UFES","VIES","19269","S","Plantae","Orchidaceae","Brasiliorchis","consanguinea","Brasiliorchis consanguinea","(Klotzsch) R.B.Singer et al.","Krahl, A.H.","2009","01","03","Krahl, A.H.","2009","01","03","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086",NA,NA,NA,"VIES019269","VIES019269",NA,NA,NA,NA,"35694","auto","166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-27 16:10:56-03","UFES","VIES","19267","S","Plantae","Orchidaceae","Brasiliorchis","consanguinea","Brasiliorchis consanguinea","(Klotzsch) R.B.Singer et al.","Krahl, A.H.","2009","01","03","Krahl, A.H.","2009","01","03","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086",NA,NA,NA,"VIES019267","VIES019267",NA,NA,NA,NA,"35694","auto","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-04-27 16:10:56-03","UFES","VIES","19268","S","Plantae","Orchidaceae","Brasiliorchis","consanguinea","Brasiliorchis consanguinea","(Klotzsch) R.B.Singer et al.","Krahl, A.H.","2009","01","03","Krahl, A.H.","2009","01","03","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama.","-41.1128005981445","-20.8488998413086",NA,NA,NA,"VIES019268","VIES019268",NA,NA,NA,NA,"35694","auto","165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-12 18:12:25-03","UFES","VIES","3211","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","(Lindl.) Fenzl",NA,NA,NA,NA,"Vargas, L.C.; Milaneze, M.A. & Silva, C.S.","1987","06","15","Brasil","Espírito Santo","Domingos Martins","Pedra Azul.","-40.6591987609863","-20.3633003234863",NA,NA,NA,"VIES003211","VIES003211",NA,NA,NA,NA,"48150","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-09 18:04:48-03","UTFPR","HCF","11063","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","(Lindl.) Fenzl.","J. Cordeiro & P.Larocca","2013",NA,NA,"E.L. Siqueira","2012","08","28","Brasil","PR","Luiziana","Estação Ecológica Luiziana","-52.450083","-24.521528","52°27'00,3 W","24°31'17,5 S","erva epífita, semi-ciófila. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"581",NA,"692","692",NA,NA,NA,NA,NA,NA,NA
"76","2020-11-09 18:04:48-03","UTFPR","HCF","5925","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","(Lindl.) Fenzl.","M.G. Caxambu","2007","10","17","A.R. Silva","2007","09","28","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.325139","-24.104694","52°19'30,5 W","24°06'16,9 S","erva epífita, semi-ciófila, em tronco podre a 1 m do solo. Em frente a sede do parque.",NA,NA,NA,NA,NA,NA,NA,NA,"448",NA,"604","604",NA,NA,NA,NA,NA,NA,NA
"77","2020-11-09 18:04:48-03","UTFPR","HCF","26993","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","(Lindl.) Fenzl.","M.G. Caxambu & G.A. Dettke","2018","12",NA,"M.G. Caxambu","2018","12","11","Brasil","PR","Fênix","RPPN Vila Rica - Propriedade de Bernard","-51.966472","-23.866389","51°57'59,3 W","23°51'59 S","erva epífita, semi-ciófila. Floresamarelo-avermelhadas. Forófito: árvore morta na beira da trilha. Coletada e cultivada até o florescimento na UTFPR do Câmpus Campo Mourão.",NA,NA,NA,NA,NA,NA,NA,NA,"8805",NA,"357","357",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-09 18:04:48-03","UTFPR","HCF","4404","S","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","(Lindl.) Fenzl.","J.P. Souza","2007","04","19","H.C.L. Geraldino","2006","08","27","Brasil","PR","Campo Mourão","Capela do Calvário","-52.3830986022949","-24.0456008911133",NA,NA,"Epífita encontrada a aproximadamente 4m na copa do forófito, com presença de flores amarelas violáceas.",NA,NA,NA,NA,NA,NA,"28572","auto","455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:38:16-03","MBM","MBM","387329","PreservedSpecimen","Plantae","Orchidaceae","Brasiliorchis","consanguinea","Brasiliorchis consanguinea","(Klotzsch) R.B. Singer, S. Koehler & Carnevali","Ariati, V.",NA,NA,NA,"Ariati, V.; Adenesky-Filho, E.; Adenesky-Filho, E.","2011","12","23","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","Epífita. Pétalas e sépalas amarelas, avermelhadas. Bordo vermelho. Labelo branco com pontuações roxas. Coluna como o labelo.","MBM387329","MBM387329",NA,NA,NA,NA,NA,NA,"608","Southern America","520","750",NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:38:37-03","MBM","MBM","408","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1965","11","30","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM000408","MBM000408",NA,NA,NA,NA,"38300","auto","13196","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:38:37-03","MBM","MBM","10157","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1968","10","12","Brazil","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,NA,"MBM010157","MBM010157",NA,NA,NA,NA,"41852","auto","20031","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:38:37-03","MBM","MBM","22887","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1972","09","14","Brazil","Paraná","Dois Vizinhos","Foz do Chopim","-53.057201385498","-25.7336006164551",NA,NA,NA,"MBM022887","MBM022887",NA,NA,NA,NA,"19637","auto","30311","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:38:37-03","MBM","MBM","8151","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1968","09","22","Brazil","Paraná","Laranjeiras do Sul","Barra do Rio Perdido","-52.4160995483398","-25.4078006744385",NA,NA,NA,"MBM008151","MBM008151",NA,NA,NA,NA,"28404","auto","19814","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:38:37-03","MBM","MBM","136662","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.",NA,NA,NA,NA,"Cervi, A.C.; et al.; et al.","1989","10","18","Brazil","Paraná","Ponta Grossa","Parque Vila Velha, Fortaleza","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM136662","MBM136662",NA,NA,NA,NA,"46557","auto","2863","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:38:37-03","MBM","MBM","359674","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Barboza, E.","2010",NA,NA,"Barboza, E.; Ribas, O.S.; Ribas, O.S.","2008","12","16","Brazil","Paraná","Telêmaco Borba","Usina Hidrelétrica de Mauá","-50.6156005859375","-24.3239002227783",NA,NA,"Epífita, maculas marrom, flor amarela. Floresta Estacional Semidecidual","MBM359674","MBM359674",NA,NA,NA,NA,"35037","auto","2406","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:38:37-03","MBM","MBM","49943","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1953","09","15","Brazil","Paraná","Tibagi","Fazenda Monte Alegre","-50.4136009216309","-24.5093994140625",NA,NA,NA,"MBM049943","MBM049943",NA,NA,NA,NA,"56988","auto","3274","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:38:37-03","MBM","MBM","512","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","1966","01","19","Brazil","Paraná","Antonina","Estrada Cacatu - Serra Negra","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM000512","MBM000512",NA,NA,NA,NA,"38300","auto","13544","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:38:37-03","MBM","MBM","2152","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1966","10","17","Brazil","Paraná","Bituruna","Rio Iguaçu, Salto Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,"MBM002152","MBM002152",NA,NA,NA,NA,"30743","auto","14958","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:38:37-03","MBM","MBM","106088","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.",NA,NA,NA,NA,"Buttura, E.","1982","10","18","Brazil","Paraná","Foz do Iguaçu","Área prioritária da Itaipu","-54.5881004333496","-25.5478000640869",NA,NA,NA,"MBM106088","MBM106088",NA,NA,NA,NA,"39570","auto","753","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:38:37-03","MBM","MBM","14515","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1970","01","18","Brazil","Paraná","Guaratuba","Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,"MBM014515","MBM014515",NA,NA,NA,NA,"41937","auto","23360","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:38:37-03","MBM","MBM","49942","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Hoehne, F.C.",NA,NA,NA,"Hatschbach, G.","1945","09",NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM049942","MBM049942",NA,NA,NA,NA,"46557","auto","165","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:38:37-03","MBM","MBM","16580","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Guimarães, O.; Guimarães, O.","1970","09","27","Brazil","Paraná","São Jerônimo da Serra","Fazenda Nho O","-50.7411003112793","-23.7275009155273",NA,NA,NA,"MBM016580","MBM016580",NA,NA,NA,NA,"30511","auto","24830","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:38:37-03","MBM","MBM","49944","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Pabst, G.",NA,NA,NA,"Hatschbach, G.","1965","11","30","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,"MBM049944","MBM049944",NA,NA,NA,NA,"38300","auto","13196","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:38:37-03","MBM","MBM","183345","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","punctulata","Maxillaria punctulata","Klotzsch.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1989","10","08","Brazil","Rio Grande do Sul","Marcelino Ramos","Morro das Águas Termais","-51.9063987731934","-27.4617004394531",NA,NA,NA,"MBM183345","MBM183345",NA,NA,NA,NA,"18635","auto","1350","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-01 15:28:29-03","PUC-RIO","FCAB","4328","PreservedSpecimen","Plantae","Orchidaceae","Maxillaria","marginata","Maxillaria marginata","(Lindl.) Fenzl","L.S. Leoni","1996","07","24","J.C. Siqueira","1988","03","21","Brasil","Rio de Janeiro","Nova Friburgo","Estrada das Torres.","-42.5311012268066","-22.2819004058838",NA,NA,"Obs: Epífita","004328",NA,NA,NA,"Angiospermae",NA,"33190","auto","2380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-03 19:30:59-03","MNHN","RECOLNAT_MNHN_P","P00370589","PreservedSpecimen",NA,"Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B. Singer, S. Koehler & Carnevali","Batista",NA,NA,NA,"Reitz|Klein","1965","12","13","Brésil",NA,NA,"Arenitos, vila velha, Ponta Grossa, paranà",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00370589' target='other'> <mi>dwc_moreinfo</mi></a>","P00370589","P00370589_01",NA,NA,NA,NA,NA,NA,NA,NA,"900",NA,"hb",NA,"17536",NA,NA,NA,NA
"97","2016-02-08 14:02:06-02","MNHN","RECOLNAT_MNHN_P","P00445951","PreservedSpecimen",NA,"Orchidaceae","Brasiliorchis","marginata","Brasiliorchis marginata","(Lindl.) R.B. Singer, S. Koehler & Carnevali","Batista",NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445951' target='other'> <mi>dwc_moreinfo</mi></a>","P00445951","P00445951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,"134",NA,NA,NA,NA
