"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","infraspecificEpithet","individualCount","fieldNumber","previousCatalogNumber"
"99","2020-11-04 10:56:24-03","ESALQ","ESA","134210","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"C.P. Caliari et al.","2220.0","2009","04","14","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Borda da mata. Floresta ombrófila mista próximo a curso de rio com presenaça marcante de Pteridophyta no subosque.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"ESA134210",NA,NA,NA,NA,"Arvoreta, ca. 1,6 m., flores alvas",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-11-04 11:14:48-03","ESALQ","ESA","55428","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Santos, M. F.","Sanches, J.H.","86.0","2007","04","06","Brasil","Santa Catarina","Bocaina do Sul","Fazenda Farofa, do outro lado do morro do campo drenado.Vegetação secundária de Floresta Ombrófila Mista.","-49.9444007873535","-27.7444000244141",NA,NA,"1334","1334","ESA055428",NA,NA,NA,NA,"Árvore, 8m. Cálice com pilosidade ferrugínea. Frutos imaturos.","Magnoliophyta",NA,NA,NA,"18696","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-04 11:14:48-03","ESALQ","ESA","62644","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) Legrand et Kausel","Mazine, F.F. & Sobral, M.","Mazine, F.F. Forster, W.; Sobral, M.","220.0","1999","10","20","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"ESA062644",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-11-04 11:14:48-03","ESALQ","ESA","85233","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrant & Kausel","Sobral, M.","Paiva, M.R.C. et al.",NA,"2000","05","04","Brasil","Paraná","Imbituva",NA,"-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,"ESA085233",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-11-04 11:14:48-03","ESALQ","ESA","40094","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gard.) Legr. & Kaus.","Hatschbach, G.","Soares, A.","38.0","1995","02","23","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"ESA040094",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-11-04 11:14:48-03","ESALQ","ESA","35001","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardn.) Legr.et Kaus.","Sobral, M.","Jarenkow, J.A.","2239.0","1992","12","19","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ESA035001",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-11-04 11:14:43-03","ESALQ","ESA","105619","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,"M. Sobral","Verdi, M.","348.0","2008","02","23","Brasil","Santa Catarina","Curitibanos",NA,"-50.584400177002","-27.2828006744385",NA,NA,NA,NA,"ESA105619",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25987","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-11-04 11:14:48-03","ESALQ","ESA","27847","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) Legrand et Kausel","Mazine, F.F.","Souza, V.C. et al.","10451.0","1996","01","25","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA027847",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-11-04 11:14:48-03","ESALQ","ESA","62636","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,"Sobral, M.","Mazine, F.F. Forster, W.; Sobral, M.","225.0","1999","10","20","Brasil","Minas Gerais","Alto Caparaó",NA,"-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"ESA062636",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-11-04 10:56:24-03","ESALQ","ESA","134186","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"C.P. Caliari et al.","2195.0","2009","04","14","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Borda da mata. Floresta ombrófila mista perturbada com presença marcante de Scleria.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"ESA134186",NA,NA,NA,NA,"Árvore, ca. 4,5 m., flores alvas passadas",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-11-04 11:14:48-03","ESALQ","ESA","55136","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Santos, M. F.","Coelho, R.L.G.","123.0","2007","04","03","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do pasto sujo, atrás da sede. Floresta Ombrófila Mista.","-49.8731002807617","-27.9528007507324",NA,NA,"1400","1400","ESA055136",NA,NA,NA,NA,"Arvoreta, 4m. Botões e flores velhas.","Magnoliophyta",NA,NA,NA,"23096","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-11-04 11:14:48-03","ESALQ","ESA","64292","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Mazine, F.F.","Souza, V.C.; Souza, J.P.; Forster, W.; Mazine, F.F.","23132.0","2000","02","15","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó. Vale Verde. Floresta Aluvial, ao longo do Rio Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"ESA064292",NA,NA,NA,NA,"Arbusto, ca. 1,6m alt.; botões castanhos","Magnoliophyta",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-04 10:56:24-03","ESALQ","ESA","134084","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Faraco, A.G.; Silveira, G.A.R.; Silva, K.F.; Moura, T.M.; Mineiro-Matos, L.M., Rodrigues, R.R.","530.0","2009","04","19","Brasil","Paraná","Telêmaco Borba","Trilha da Ciclovia","-50.6156005859375","-24.3239002227783","50?35' 40,1''","24? 17' 10''",NA,NA,"ESA134084",NA,NA,NA,NA,"árvore, 18 m, flor creme com odor adocicado, pilosidade ferrugínea na face abaxial da folha",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-01-14 15:32:11-03","MN","R","9061","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Souza, M.C.","Glaziou, A.F.M.","8712","1877","04","06","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"R000009061","R000009061_001","2004","05","25","Plantas do Brasil Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-07-02 14:03:17-03","JBP","HPL","7718","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,"M. Sobral","R. Tsuji","1803","2007","03","06","Brasil","RS","Riozinho","Coletado nas proximidades do município de Riozinho, ca. 20km de Barra do Ouro.","-50.4525","-29.6411",NA,NA,NA,NA,NA,NA,"2007","05","13",NA,NA,NA,NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-12-19 08:15:24-03","FPS","FPS","1654","MachineObservation","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Vieira, F.C.S","Schwirkowski, P.",NA,"2011","04","10","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro","-49.383622","-26.27563","-49.383622","-26.27563",NA,NA,"FPS01654","FPS01654_v01 FPS01654_v02 FPS01654_v03 FPS01654_v04 FPS01654_v05 FPS01654_v06","2019","12","15","<ll>dwc_commonname:</ll> Guamirim, guamirim-da-várzea, guaraitá, guamirim-piloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-04-18 12:57:21-03","FPS","FPS","3095","MachineObservation","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Vieira, F.C.S.","Schwirkowski, P.",NA,"2017","10","27","Brasil","Santa Catarina","São Bento do Sul","Bairro Rio Negro. Em capão de FOM.","-49.396295","-26.247078","-49.396295","-26.247078",NA,NA,"FPS03095","FPS03095_v01 FPS03095_v02 FPS03095_v03 FPS03095_v04 FPS03095_v05 FPS03095_v06 FPS03095_v07 FPS03095_v08 FPS03095_v09 FPS03095_v10 FPS03095_v11","2020","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-12-19 08:15:24-03","FPS","FPS","136","MachineObservation","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Brotto, M.L.","Schwirkowski, P.","321","2014","05","02","Brasil","Santa Catarina","São Bento do Sul","Serra Alta - Atrás da Condorplast","-49.389684","-26.29602","-49.389684","-26.29602",NA,NA,"FPS00136,FURB32888,MBM392132","FPS00136_v01 FPS00136_v02 FPS00136_v03 FPS00136_v04 FPS00136_v05 FPS00136_v06 FURB32888 MBM392132","2014","08","20","<ll>dwc_commonname:</ll> Guamirim, guamirim-da-várzea, guaraitá, guamirim-piloso",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 392132, FURB 47017","voucher",NA,NA,NA,NA
"117","2020-06-14 14:59:03-03","FPS","FPS","3648","MachineObservation","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Vieira, F.C.S.","Schwirkowski, P.","3075","2018","09","29","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Rio dos Bugres","-49.371555","-26.319716","-49.371555","-26.319716",NA,NA,"FPS03648,FURB60990","FPS03648_v01 FPS03648_v02 FPS03648_v03 FPS03648_v04 FPS03648_v05 FPS03648_v06 FPS03648_v07 FURB60990","2020","04","17","<ll>dwc_commonname:</ll> Guamirim, guamirim-da-várzea, guaraitá, guamirim-piloso",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 60990","voucher",NA,NA,NA,NA
"118","2019-02-15 11:46:20-02","IPA","IPA","51077","S","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Sobral, M.","Sohn, S.; Campos, J.M.; Campos, J.M.","67","1991","02","24","Brasil","Paraná","Piên","15 km de Pien para Rio Negro.","-49.42919921875","-26.0981006622314",NA,NA,NA,NA,"IPA0051077",NA,"2006",NA,NA,"Árvore bem ramificada, folhas médias mais ou menos coriáceas.","Plantae",NA,"Southern America",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-27 13:31:29-03","IAP","PACA-AGP","64132","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Molz, M.","Hatschbach, G.",NA,"1957","11","24","Brasil","PR","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"PACA064132",NA,"2017","06",NA,"Nova para o Paraná, árvore 5m, flor alva, mata justafluvial","Magnoliophyta","Myrtales",NA,NA,"41937","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"120","2019-08-27 13:31:29-03","IAP","PACA-AGP","97532","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Larocca, J. & Paise, G.","Paise, G.",NA,"2000","04","25","Brasil","RS","Cambará do Sul","Parque Nacional Aparados da Serra","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA097532",NA,NA,NA,NA,"HASU 15946&nf;Fruto carnoso, cor laranja (Mata Ana) Habitat: Mata com araucária","Magnoliophyta","Myrtales",NA,NA,"30776","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"121","2019-08-27 13:31:29-03","IAP","PACA-AGP","104302","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Sobral, M.","Jagmin, N.",NA,"1993","10","01","Brasil","RS","São Francisco",NA,NA,NA,NA,NA,NA,NA,"PACA104302",NA,NA,NA,NA,"Xiloteca nº 495","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"122","2019-10-18 16:50:12-03","IAP","PACA-AGP","118683","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Sobral, M.","Stival-Santos, A.","581","2009","04","14","Brasil","SC","Abelardo Luz","comunidade da grama","-52.108889","-26.550278","52º06'32w","26º33'1s","1102","1102","PACA118683",NA,"2009","07","17","furb 13431&nf;flor branca Habitat: Floresta ombrófila mista estagio avançado, interior da mata","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"123","2019-08-27 13:31:29-03","IAP","PACA-AGP","48251","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Landrum","Hatschbach, G.","975","1948","06","29","Brasil","PR",NA,"Mandirituba",NA,NA,NA,NA,NA,NA,"PACA048251",NA,"1977",NA,NA,"Habitat: in silva higrófila Fenofase: flor Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"124","2019-08-27 13:31:29-03","IAP","PACA-AGP","97966","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","J. Mauhs","Mauhs, J.",NA,"1995","03","02","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA097966",NA,NA,NA,NA,"Sem n° de HEDU Habitat: Mata nativa com araucária Fenofase: frutos maduros vermelhos Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"125","2019-08-27 13:31:29-03","IAP","PACA-AGP","101848","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"Sonego, R.C. et al.",NA,"2004","07","08","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101848",NA,NA,NA,NA,"parcela 8, planta 3&nf;alt.: 9 m&nf;adulto Habitat: interior de floresta","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"126","2019-08-27 13:31:29-03","IAP","PACA-AGP","94403","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","C. Mondin","C. Mondin et al.","1640","1998","12","17","Brasil","RS","São Francisco de Paula","FLONA, Arroio Lajeado","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA094403",NA,"1998","12",NA,"HASU 7093&nf;c/ ca. 3 m alt. Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"127","2019-08-27 13:31:29-03","IAP","PACA-AGP","101847","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"Sonego, R.C. et al.",NA,"2004","07","08","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA101847",NA,NA,NA,NA,"parcela 14, planta 7&nf;alt.: 9 m&nf;adulta Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"128","2019-08-27 13:31:29-03","IAP","PACA-AGP","98433","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","J. Mauhs","Sonego, R.C. et al.",NA,"2004","07","08","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA098433",NA,NA,NA,NA,"parcela 20, planta 15&nf;alt.: 9 m&nf;adulta Habitat: interior de floresta","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"129","2019-08-27 13:31:29-03","IAP","PACA-AGP","98444","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel",NA,"Sonego, R.C. et al.",NA,"2004","07","08","Brasil","RS","São Francisco de Paula","FLONA.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA098444",NA,NA,NA,NA,"parcela 14, planta 7&nf;alt.: 9 m&nf;adulto Habitat: interior de floresta Ecossistema: FLORESTA OMBRÓFILA MISTA","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"130","2019-08-27 13:31:29-03","IAP","PACA-AGP","85297","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","M. Sobral","R. Zaremba","103","1998","02","17","Brasil","RS","São Francisco de Paula","FLONA, área 2","-50.5835990905762","-29.4480991363525",NA,NA,"912","912","PACA085297",NA,NA,NA,NA,"3m de altura. Habitat: borda de mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"131","2019-08-27 13:31:29-03","IAP","PACA-AGP","82065","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Molz, M.","Sehnem, A.","15638","1977","12","26","Brasil","RS","São Francisco de Paula","prope urbem","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","PACA082065",NA,"2017","03","17","Habitat: in silva Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"132","2019-08-27 13:31:29-03","IAP","PACA-AGP","82066","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Molz, M.","Sehnem, A.","15644","1977","12","26","Brasil","RS","São Francisco de Paula","prope urbem","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","PACA082066",NA,"2017","03","17","Habitat: in silva Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"133","2019-08-27 13:31:29-03","IAP","PACA-AGP","85973","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Molz, M.","Sehnem, A.","7726","1961","01","02","Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","PACA085973",NA,"2017","03","17","Habitat: in araucarieto","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"134","2019-08-27 13:31:29-03","IAP","PACA-AGP","86217","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Molz, M.","Sehnem, A.","7726","1961","01","02","Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","PACA086217",NA,"2017","03","17","Habitat: in araucarieto Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"135","2019-08-27 13:31:29-03","IAP","PACA-AGP","54085","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Landrum","Rambo, B.",NA,"1953","02","20","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054085",NA,"1977","12",NA,"Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"136","2019-08-27 13:31:29-03","IAP","PACA-AGP","66899","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana var. miersiana","(Gardner) D. Legrand & Kausel","C. D. Legrand","Reitz & Klein","14617","1963","04","11","Brasil","SC","Campos Novos",NA,"-51.2249984741211","-27.4016990661621",NA,NA,"1000","1000","PACA066899",NA,"1969",NA,NA,"6m de altura e flor branca. Habitat: pinhal Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,"43319","auto","Magnoliatae",NA,NA,NA,"var. miersiana",NA,NA,NA
"137","2019-08-27 13:31:29-03","IAP","PACA-AGP","55577","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L. R. Landrum","Reitz, R.","5476","1953","02","04","Brasil","SC","São José","Serra da Boa Vista","-48.627498626709","-27.6152992248535",NA,NA,"1300","1300","PACA055577",NA,"1977","12",NA,"3m de altura e fruto vermelho. HBR 6820. Habitat: in silva (beira de mata) Fenofase: fruto submaturo Hábito: arbusto","Magnoliophyta","Myrtales",NA,NA,"12814","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"138","2019-08-27 13:31:29-03","IAP","PACA-AGP","65868","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","C. D. Legrand","Reitz & Klein","6645","1958","04","07","Brasil","SC","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750","750","PACA065868",NA,"1958",NA,NA,"10m de altura e flor branca. HBR 15122. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"21797","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-20 21:18:38-03","UFV","VIC","673","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Mexia, Y.","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"VIC000673","VIC000673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-20 21:18:38-03","UFV","VIC","11178","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana",NA,NA,"Silva, A.F.","1551","1987","03","06","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"VIC011178","VIC011178",NA,NA,NA,"Árvore de ate 5 m, com restos florais, folhas de verde mais inteno na face dorsal",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-10 14:35:12-03","UFSC","CTBS","351","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","42","2013","03","22","Brasil","Santa Catarina","Curitibanos","Trilha ecológica, UFSC","-50.533219","-27.286703","50°31'59.59W","27°17'12.13S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-10 14:35:12-03","UFSC","CTBS","256","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Scipioni, M.C.","Santos, Vanderlei dos (Guga)","54","2013","04","23","Brasil","Santa Catarina","Curitibanos","Parcelas permanentes, UFSC, Campus Curitibanos","-50.534378","-27.285942","50°32'3.76W","27°17'9.39S",NA,NA,NA,NA,"2013","04","23","Caingá, árvore 04 da parcela G2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-10 14:35:12-03","UFSC","CTBS","363","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D.Legrand & Kausel","Sobral, M.","Scipioni, Marcelo Calegari","143","2013","03","10","Brasil","Santa Catarina","Curitibanos","Parcelas permanentes, UFSC, Campus Curitibanos.","-50.534378","-27.285942","50°32'3.76W","27°17'9.39S",NA,NA,NA,NA,"2013","03","10","Árvores 25 da parcela C1.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043331","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","Leslie R. Landrum","L. R. Landrum","2315","1977","11","1","Brazil","Parana",NA,"Mun. Sao Jose dos Pinhais, road to Guaricana, low area where the electricity wires come near road.","-49","-25.666667",NA,NA,"900","1000",NA,NA,NA,NA,NA,"Shrub.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0043332","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","miersiana","Myrceugenia miersiana","(Gardner) D. Legrand & Kausel","L.R. Landrum, 1980.","L. R. Landrum","2314","1977","11","1","Brazil","Parana","Sao Jose dos Pinhais","Road to Guaricana, low area where the electricity wires come near road.","-49","-25.6667",NA,NA,"900","1000",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
