"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"49","2015-09-05 11:13:07-03","MNHN","RECOLNAT_MNHN_P","P05587678","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Claussen, P.",NA,"1842",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05587678' target='other'> <mi>dwc_moreinfo</mi></a>","P05587678","P05587678_01","11","1","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,"11",NA,NA,NA
"50","2015-09-05 11:13:07-03","MNHN","RECOLNAT_MNHN_P","P05587677","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Glaziou, A.",NA,"1887",NA,"Brasil","Alto da Serra de N. Friburgo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05587677' target='other'> <mi>dwc_moreinfo</mi></a>","P05587677","P05587677_01","8","1","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,"17202",NA,NA,NA
"51","2015-09-05 11:13:07-03","MNHN","RECOLNAT_MNHN_P","P05587679","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Handro, O.",NA,"1957",NA,"Brasil","Mata da Estação Biológica.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05587679' target='other'> <mi>dwc_moreinfo</mi></a>","P05587679","P05587679_01","8","21","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,"698",NA,NA,NA
"52","2015-09-05 11:05:30-03","MNHN","RECOLNAT_MNHN_P","P05587349","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Glaziou, A.",NA,"1882",NA,"Brasil","Serra da Estrella.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05587349' target='other'> <mi>dwc_moreinfo</mi></a>","P05587349","P05587349_01","8","28","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14232",NA,NA,NA
"53","2015-09-05 11:05:30-03","MNHN","RECOLNAT_MNHN_P","P05587350","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Glaziou, A.",NA,"1882",NA,"Brasil","Brésil (Rio Janeiro) Serra da Estrella.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05587350' target='other'> <mi>dwc_moreinfo</mi></a>","P05587350","P05587350_01","8","28","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,"14232",NA,NA,NA
"54","2015-09-05 10:40:34-03","MNHN","RECOLNAT_MNHN_P","P05618193","PreservedSpecimen",NA,NA,NA,"Begoniaceae","Begonia","populnea","Begonia populnea","A.DC.",NA,"Glaziou, A.",NA,"1882",NA,"Brasil","Serra da Estrella.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05618193' target='other'> <mi>dwc_moreinfo</mi></a>","P05618193","P05618193_01","8","28","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,"14232",NA,NA,NA
"55","2020-12-11 11:33:50-03","UFMG","BHCB","160395","PreservedSpecimen","Plantae","Dicotyledon",NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Sreng.",NA,"Delfini Feliciano, C; Paula-Souza, J","38","2008","Southern America","Brasil","Parque Estadual da Serra do Brigadeiro, TRilha do Mucuri",NA,"Erva trepadeira, ca. de 60cm do solo, folhas face adaxial verde brilhante",NA,NA,"03","23","Minas Gerais","Araponga","-42.5208015441895","-20.6667003631592",NA,"1300","1325","2008","11",NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-11 17:18:15-03","UFPR","UPCB","64254","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Kollmann, L.","Kollmann, L.","11102","2008",NA,"Brasil","BLOQUEADO",NA,"Hemiepífita na sombra, tépalas brancas, filete vermelho, estame amarelo. Floresta ombrófila densa altomontana com inselbergues..",NA,NA,"07","17","Espírito Santo","Castelo",NA,NA,NA,"1126","1400","2008","07","17",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"57","2021-02-11 17:18:15-03","UFPR","UPCB","66046","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Kollmann, L.","11513","2009",NA,"Brasil","BLOQUEADO",NA,"Planta escandente, frutos secos..",NA,NA,"04","09","Espírito Santo","Castelo",NA,NA,NA,"1107","1107",NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA
"58","2009-07-31 07:05:00-03","MO","MOBOT","3145115","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L.B. Smith","George Eiten|Liene T. Eiten","Eiten 2768","1961","South America","Brazil","Municipio de Santo Andre; Alto da Serra, Biological Station, ca. 1/2 km. west of Paranapiacaba. Along trail on seaward edge of Serra de Moji. Scrubby forest. In Forest.",NA,NA,NA,NA,"5","18","São Paulo",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-12-04 16:24:00-02","MO","MOBOT","3145245","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 49864","1985","South America","Brazil","Venda Nova ( mun. Conceicao do Castelo) Espirito Santo.",NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2009-06-30 17:25:00-03","MO","MOBOT","100197856","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Oswaldo Handro","Handro 698","1957","South America","Brazil","Trepadeira. Mata da Estaçao Biologica, Paranapiacaba.",NA,NA,NA,NA,"8","21","São Paulo",NA,NA,NA,"cardioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2009-06-30 17:25:00-03","MO","MOBOT","100197856","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Oswaldo Handro","Handro 698","1957","South America","Brazil","Trepadeira. Mata da Estaçao Biologica, Paranapiacaba.",NA,NA,NA,NA,"8","21","São Paulo",NA,NA,NA,"cardioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2016-09-15 10:17:26-03","UNIOESTE","UNOP","649","S","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Kollmann, L.","Grupo Vermelho; Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N.; Temponi, L.G.; Araújo, D.; Lautert, M.; Lopes, N.; Moreira, S.N.; Temponi, L.G.","13","2012",NA,"Brasil","Parque Nacional da Serra dos Órgãos. Trilha suspensa.",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Hemiepífita. Pecíolo vináceo. Nós da inflorescência rosados. Flores masculinas com pétalas brancas e base rosa. Flores femininas com pétalas brancas com base rosa, estigma branco com ápices bifurcados.",NA,NA,"10","22","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,"1146","1146","2016","09","08","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","36942",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"L. Kollmann; A.P. Fontana, C. Fraga & M. Simonelli","10439","2008",NA,"Brasil",NA,NA,"Planta hemiepífita, esteril.","MBML036942","MBML036942","01","25","Espírito Santo","Divino de São Lourenço","-41.6857986450195","-20.6200008392334",NA,NA,NA,NA,NA,NA,"16004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","21954",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/23-08-2004","L. Kollmann","6427","2004",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Trepadeira na sombra. Fruto secos.","MBML021954","MBML021954","01","28","Espírito Santo","Castelo","-41.100556","-20.519167",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","22414",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/23-08-2004","L. S. Leoni","2633","1994",NA,"Brasil","Parque Estadual do Brigadeiro",NA,"Epífita, corola alvacente.","MBML022414","MBML022414","08","09","Minas Gerais","Araponga","-42.521389","-20.666667",NA,NA,NA,NA,NA,NA,NA,NA,"42W31'17","20S40'0",NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","22435",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/10-06-2004","L. Kollmann; et al","6697","2004",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Epífita. Pecíolo avermelhado, tépalas brancas base avermelhada.","MBML022435","MBML022435","06","10","Espírito Santo","Castelo","-41.100556","-20.519167",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","22529",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng","L. Kollmann/12-06-2004","L. Kollmann; et al","6758","2004",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Flores brancas, centro vermelho.","MBML022529","MBML022529","06","12","Espírito Santo","Castelo","-41.100556","-20.519167",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","24599",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/30-09-2005","L. Kollmann; et al","7938","2005",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Hemiepífita, na meia sombra, flores brancas.","MBML024599","MBML024599","07","10","Espírito Santo","Castelo","-41.100556","-20.519167",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","24616",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/12-07-2005","L. Kollmann; et al","7984","2005",NA,"Brasil","Parque Estadual do Forno Grande",NA,"Hemiepífita, na sombra. Flores brancas perfumadas.","MBML024616","MBML024616","07","12","Espírito Santo","Castelo","-41.100556","-20.519167",NA,NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","24763",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/15-07-2005","L. Kollmann; et al","8102","2005",NA,"Brasil","Rio Manso",NA,"Hemiepífita na sombra, flores brancas.","MBML024763","MBML024763","07","15","Espírito Santo","Castelo","-41.12","-20.526389",NA,NA,NA,NA,NA,NA,NA,NA,"41W7'12","20S31'35",NA,NA,NA,NA,NA,NA
"71","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","36145",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Irmsch.","L. Kollmann/17-07-2008","L. Kollmann; et al","11102","2008",NA,"Brasil","Parque Estadual do Forno Grande",NA,NA,"MBML036145","MBML036145","07","17","Espírito Santo","Castelo","-41.083611","-20.516111",NA,NA,NA,NA,NA,NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,NA,NA
"72","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","37441",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L.Kollmann/17-7-2009","C. N. de Fraga; R.Goldenberg, P.H.Labiak & M.M.Saavedra.","2135","2008",NA,"Brasil","Parque Estadual do Forno Grande. Goela da Onça. Floresta Ombrófila Densa Altomontana com Inselbergues.",NA,"Trepadeira. Folhas verde discolores, rosada na face abaxial. Flores brancas de estigma e anteras amarelas. Frutos verde calro.","MBML037441","MBML037441_1 MBML037441_2","07","19","Espírito Santo","Castelo","-41.111389","-20.516111",NA,"1500","1500",NA,NA,NA,NA,NA,"41W6'41","20S30'58",NA,NA,NA,NA,NA,NA
"73","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","38923",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L.Kollmann","L. Kollmann; A.M.Amorim & L.Daneu","11513","2009",NA,"Brasil","Floresta Ombrófila Densa Montana.",NA,"Planta escandente, frutos secos.","MBML038923","MBML038923","04","09","Espírito Santo","Castelo","-41.075","-20.5175",NA,NA,NA,NA,NA,NA,NA,NA,"41W4'30","20S31'3",NA,NA,NA,NA,NA,NA
"74","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","40031",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/01-07-2010","C. N. de Fraga; M.M. Saavedra, N. Tamaio, A.F.N. Brandes, H.C. Fortes, F.F. Sartori & J.C. Silva","2884","2010",NA,"Brasil","Parque Nacional do Itatiaia. Trilha para os Três Picos. Floresta Ombrófila Densa Montana",NA,"Liana, folhas com pecíolo avermelhado, lâmina brilhosa, verde, discolor. Flores com ovário e alas do ovário verde, pétalas brancas, estames amarelos. Flores femininas com estigma branco avermelhado","MBML040031","MBML040031","05","19","Rio de Janeiro","Itatiaia","-44.606111","-22.431667",NA,"1202","1202",NA,NA,NA,NA,NA,"44W36'22","22S25'54",NA,NA,NA,NA,NA,NA
"75","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","46537",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"L. Kollmann; A.P.Fontana","12798","2013",NA,"Brasil","Sodrelandia",NA,"Epifita na meia sombra, flores brancas","MBML046537","MBML046537","08","27","Rio de Janeiro","Trajano de Morais","-42.049722","-22.146389",NA,NA,NA,NA,NA,NA,NA,NA,"42W2'59","22S8'47",NA,NA,NA,NA,NA,NA
"76","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","50137",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. kollmann","A.D. Ferreira; P.J. Coelho","171","2014",NA,"Brasil","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata",NA,"Flores brancas, erva 50cm","MBML050137","MBML050137","08","29","Espírito Santo","Santa Teresa","-40.533333","-19.95",NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA
"77","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","50138",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. kollmann","P.J. Coelho; A.D. Ferreira","70","2014",NA,"Brasil","RPPN Vale do Sol, Floresta Ombrófila Densa, borda do cafezal, interior da borda, ponto mais alto, afloramento rochoso",NA,"Epífita com flores brancas","MBML050138","MBML050138","10","24","Espírito Santo","Santa Teresa","-40.533333","-19.95",NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA
"78","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","50148",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. kollmann","A.D. Ferreira; P.J. Coelho","173","2014",NA,"Brasil","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata",NA,"Begonia com flores brancas","MBML050148","MBML050148","09","26","Espírito Santo","Santa Teresa","-40.533333","-19.95",NA,NA,NA,NA,NA,NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA
"79","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","51902",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","E.F. Guimarães/IX-2016","P. Rosa; C. Baez, T. Lima, I. Miller & G. Overney","950","2016",NA,"Brasil","Área de Proteção Ambiental de Macaé de Cima. Macaé de Cima, sítio 03 - Sophronites de propriedade de Isabel Miller. Trilha em direção a casa do sítio ca 200m da porteira",NA,"Epífita, ciófila, caule róseo, folhas discolores verdes, pétalas alvas com a base interna avermelhada, estames amarelo ouro, estilete amarelado, estigma alvo. Altura: 3m. Habitat: Mata de encosta úmida, na beira da trilha. Hábito/Forma","MBML051902","MBML051902","08","10","Rio de Janeiro","Nova Friburgo","-42.521944","-22.436111",NA,"1108","1108",NA,NA,NA,NA,NA,"42W31'19","22S26'10",NA,NA,NA,NA,NA,NA
"80","2020-10-09 14:42:54-03","MBML","MBML-HERBARIO","54143",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann, 8/10/2020","A. P. Fontana; K.A. Brahim","3771","2007",NA,"Brasil","Santa Maria. Propriedade de José Angelo Menegatti",NA,"Trepadeira. Flores brancas. Projeto CORES-JBRJ","MBML054143","MBML054143_1 MBML054143_2","08","29","Espírito Santo","Ibatiba","-41.433611","-20.253611",NA,"1394","1394",NA,NA,NA,NA,NA,"41W26'1","20S15'13",NA,NA,NA,NA,NA,NA
"81","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","48002",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","L. Kollmann/05-09-2012","J.P.F. Zorzanelli; M.A.A.S. Jacobem","56","2011",NA,"Brasil","Serra do Valentim: Floresta ombrófila densa montana, beira da trilha",NA,"Trepadeira (3,5m alt.). Flores claras com parte central da corola avermelhada e estames amarelos","MBML048002","MBML048002","08","13","Espírito Santo","Iúna","-41.791944","-20.613056",NA,"1349","1349",NA,NA,NA,NA,NA,"41W47'31","20S36'47",NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:43:57-03","MBML","MBML-HERBARIO","51654",NA,"Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","E.F. Guimarães/2016","G. Martinelli; C. Baez, D. Maurenza & I. Miller","19435","2016",NA,"Brasil","RPPN Sítio Bacchus. Mata atlântica. Mata atlântica de altitude",NA,"Epífita, ciófila, folhas verdes, discolores, flores de cor alva, brácteas florais alvas com base rósea, botões florais alvacentos","MBML051654","MBML051654","08","12","Rio de Janeiro","Nova Friburgo","-42.495833","-22.491667",NA,"1350","1350",NA,NA,NA,NA,NA,"42W29'45","22S29'30",NA,NA,NA,NA,NA,NA
"83","2020-06-15 15:29:00-03","UNESP-RC","HRCB","65010","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Melo, P.H.A.","Grupo Verde",NA,NA,NA,"Brasil","Parque Nacional do Itatiaia. Trilha do Hotel.",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.609444","-22.436861",NA,NA,NA,NA,NA,NA,NA,NA,"044°36'34.0W","22°26'12,7S",NA,NA,NA,NA,NA,NA
"84","2020-06-15 15:29:00-03","UNESP-RC","HRCB","65130","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","M.C. Vergne","Grupo Azul",NA,NA,NA,"Brasil","Parque Nacional do Itatiaia - Trilha das Cachoeiras Véu da Noiva e Itaporani(1100m)",NA,NA,NA,NA,NA,NA,"Rio de Janeiro","Itatiaia","-44.619825","-22.428749",NA,"1081","1081",NA,NA,NA,NA,NA,"44°37'11.3694W","22°25'43.4958S",NA,NA,NA,NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2708715","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"G. Hatschbach & L. Z. Ahumada","31346","1973","South America - Neotropics","Brazil","Luna, Espirito Santo",NA,NA,"US00313897","US00313897_01","2","7","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"86","2020-09-12 05:00:02-03","US","US","2459045","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"F. Atala","288","1959","South America - Neotropics","Brazil","Mata da tijuca, pedra do conde",NA,NA,"US00313913","US00313913_01","12","8","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"87","2020-09-12 05:00:02-03","US","US","2569975","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"O. Handro","980","1961","South America - Neotropics","Brazil","Paranapiacaba, mata da biologiical station",NA,NA,"US00313899","US00313899_01","8","9","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"88","2020-09-12 05:00:02-03","US","US","3347608","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"I. Cordeiro, P. J. M. Maas, C. Zuiten & M. C. Dias","917","1992","South America - Neotropics","Brazil","Santo andre, serra de paranapiacaba",NA,NA,"US00589810","US00589810_01","9","18","São Paulo",NA,"-46.3167","-23.7833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"89","2020-09-12 05:00:02-03","US","US","3713778","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Guimarães, E. F.","P. Rosa, C. Baez, T. Lima, I. Miller & G. Overney","950","2016","South America","Brazil","Nova Friburgo. Area de Protecao Ambiental de Macae de Cima. Maceae de Cima, sitio 03- Sophronites de propiedade de Isabel Miller. Trilha em direcao a casa do sitio ca. 200m da porteira.",NA,NA,"US01944767","US01944767_01","8","10","Río de Janeiro",NA,"-42.5219","-22.4361",NA,"1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"90","2020-09-12 05:00:02-03","US","US","3713960","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.","Guimarães, E. F.","G. Martinelli, C. Baez, D. Maurenza & I. Miller","19435","2016","South America - Neotropics","Brazil","Nova Friburgo. RPPN Sitio Bacchus.",NA,NA,"US01944851","US01944851_01","8","12","Rio de Janeiro",NA,"-42.4958","-22.4917",NA,"1350",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"91","2020-09-12 05:00:02-03","US","US","2828370","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"J. Golding","s.n.","1974","South America - Neotropics","Brazil",NA,NA,NA,"US00313907","US00313907_01","12","22","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","61139","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"L. Riedel","s.n.",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00313903","US00313903_01",NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"93","2020-09-12 05:00:02-03","US","US","2687547","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"G. Eiten & L. T. Eiten","2768","1961","South America - Neotropics","Brazil","Robeirao pires, alto da serra, ca. 1/2 km w of paranapiacaba, along trail on seaward edge of serra de moji",NA,NA,"US00313900","US00313900_01","5","18","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","1985385","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"A. C. Brade","19201","1948","South America - Neotropics","Brazil","Sactelo mun. (?), braco do sul",NA,NA,"US00313902","US00313902_01","12","9","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","2569976","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"O. Handro","698","1957","South America - Neotropics","Brazil","Paranapiacaba, mata da biologiical station",NA,NA,"US00313898","US00313898_01","8","21","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","2570009","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima","Spreng.",NA,"D. R. Hunt","6395","1966","South America - Neotropics","Brazil","Itatiaia, national park",NA,NA,"US00313901","US00313901_01","7","23","Rio de Janeiro",NA,NA,NA,NA,"600","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","3355042","PreservedSpecimen","Plantae",NA,"Violales","Begoniaceae","Begonia","integerrima","Begonia integerrima cardioides","Irmsch.",NA,"Collector unknown","s.n.","1979","South America - Neotropics","Brazil","Paranapiacaba, Estacao Biologica",NA,NA,"US00591548","US00591548_01","8","2","São Paulo",NA,NA,NA,"cardioides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
