"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","minimumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"43","2020-04-22 16:25:06-03","UFPB","JPB","37439","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Alves-Araújo, AG","Esteves, GL; Staviski, MNR","1930","1987","11","16","Southern America","Brasil","Alagoas","Piaçabuçu","Soares.","-36.434398651123","-10.4055995941162",NA,"; HABITAT: Vegetação aberta sobre cordções litorâneos. Restinga arbustiva.; DESC: Árvore, em floração, ca. de 15m de altura; látex branco abundante, pétalas, frutos ausentes.",NA,NA,NA,"16123",NA,"auto","2009","05","18",NA,NA,NA,NA,NA,NA,NA
"44","2020-10-14 10:06:32-03","FURB","FURB","54804","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araujo, A.","Prata, A.P.; Santos, L.A.S.; Carregosa-Silva, T.; Santos, E. & Freitas, M.C.V.","2687","2011","07","02",NA,"Brasil","Sergipe","Estância","Povoado Rio Fundo.","-37.4383010864258","-11.2683000564575",NA,"Com látex Habitat: Restinga Habito: Árvore","FURB54804","FURB54804",NA,"24378",NA,"auto","2011","07","17",NA,NA,NA,NA,NA,NA,NA
"45","2014-10-14 15:56:32-03","BS","M","M-0174260","S","Plantae","Magnoliophyta","Ericales","Sapotaceae","Lucuma","macahensis","Lucuma macahensis","Glaz.",NA,"Glaziou, A.F.M.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"[Rio de Janeiro]",NA,NA,NA,NA,"M0174260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","ISOTYPE",NA,NA,NA
"46","2020-04-27 16:11:41-03","UFES","VIES","10627","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Campos, D.A.","Campos, D.A.; Freire, G.S.; Matos, G.M.A. & Rocha, L.P.","232","2013","11","29",NA,"Brasil","Sergipe","Itaporanga d#?#Ajuda","Fazenda Caju.",NA,NA,NA,NA,"VIES010627","VIES010627",NA,NA,NA,NA,"2013","03","07",NA,NA,NA,NA,NA,NA,NA
"47","2020-04-27 16:11:41-03","UFES","VIES","36573","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","A. Alves-Araújo","Paixão, J.L.; Rosilene; Oliveira, A.; Faustino","1982","2014","10","20",NA,"Brasil","Bahia","Maraú","Península de Maraú. Estrada antiga de Itacaré/Maraú, ca. 200m do atracadouro na foz do Rio de Contas.","-39.015556","-14.244722",NA,NA,"VIES036573","VIES036573",NA,NA,NA,NA,"2016","08","04","39º0'56''W","14º14'41''S",NA,NA,NA,NA,NA
"48","2020-04-27 16:11:41-03","UFES","VIES","36577","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","A. Alves-Araújo","Matos, E.; Fernandes, M.; Vidal, G.","177","2011","07","24",NA,"Brasil","Bahia","Jandaíra","Costa Azul.","-37.458333","-11.612778",NA,NA,"VIES036577","VIES036577",NA,NA,NA,NA,"2016","08","04","37º27'30''W","11º36'46''S",NA,NA,NA,NA,NA
"49","2020-04-27 16:11:41-03","UFES","VIES","13963","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Farias, G.L.","606","1993","05","27",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013963","VIES013963",NA,"48094",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"50","2020-04-27 16:11:41-03","UFES","VIES","13965","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Folli, D.A.","5976","2008","03","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013965","VIES013965",NA,"48094",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"51","2020-04-27 16:11:41-03","UFES","VIES","24846","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araújo, A.","Alves-Araújo, A.; Martins, S.; Mendes, K.; Pinheiro, I.","1103","2009","01","06",NA,"Brasil","Sergipe","Areia Branca","Complexo Vegetacional - Fision. Mata Atlântica. Campo rupestre. Estrada para o topo da Serra - Trilha das torres, PARNA Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,NA,"VIES024846","VIES024846",NA,"11840",NA,"auto","2009","01","06",NA,NA,NA,NA,NA,NA,NA
"52","2020-04-27 16:11:41-03","UFES","VIES","32152","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araújo, A.","Prata, A.P.; Carregosa-Silva, T.; Santos, E. & Freitas, M.C.V.","2687","2011","07","02",NA,"Brasil","Sergipe","Estância","Povoado Rio Fundo.","-37.4383010864258","-11.2683000564575",NA,NA,"VIES032152","VIES032152",NA,"24378",NA,"auto","2012","07","17",NA,NA,NA,NA,NA,NA,NA
"53","2020-04-27 16:11:41-03","UFES","VIES","13966","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Folli, D.A.","688","1988","08","03",NA,"Brasil","Bahia","Porto Seguro","Reserva Florestal de Porto Seguro - CVRD.","-39.0647010803223","-16.4496994018555",NA,NA,"VIES013966","VIES013966",NA,"68835",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"54","2020-04-27 16:11:41-03","UFES","VIES","13852","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Folli, D.A.","6122","2008","06","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013852","VIES013852",NA,"48094",NA,"auto","2011","04","04",NA,NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:11:41-03","UFES","VIES","13961","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Folli, D.A.","1962","1993","08","24",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013961","VIES013961",NA,"48094",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"56","2020-04-27 16:11:41-03","UFES","VIES","13962","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Folli, D.A.","901","1989","04","19",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013962","VIES013962",NA,"48094",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"57","2020-04-27 16:11:41-03","UFES","VIES","13964","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Siqueira, G.S.","418","2008","05","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES013964","VIES013964",NA,"48094",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"58","2020-04-27 16:11:41-03","UFES","VIES","26442","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Fabris, L.C.","Farias, G.L.","105","1986","01","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,NA,"VIES026442","VIES026442",NA,"48094",NA,"auto","2011","02","27",NA,NA,NA,NA,NA,NA,NA
"59","2020-04-27 16:11:41-03","UFES","VIES","24845","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araújo, A.","Alves-Araújo, A.; Martins, S.; Mendes, K.; Pinheiro, I.","1094","2009","01","05",NA,"Brasil","Sergipe","Areia Branca","Complexo Vegetacional - Fision. Mata Atlântica. Caminho para o Buraco da Velha e Véu da Noiva, PARNA Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,NA,"VIES024845","VIES024845",NA,"11840",NA,"auto","2009","01","05",NA,NA,NA,NA,NA,NA,NA
"60","2020-04-27 16:11:41-03","UFES","VIES","28391","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araújo, A.","Alves-Araújo, A.","970","2008","04","20",NA,"Brasil","Sergipe","Areia Branca","PARNA Serra de Itabaiana-Ecótomo entre a mata ciliar e o areial. Borda da Trilha para os riachos que cortam a entrada.","-37.315299987793","-10.7578001022339",NA,NA,"VIES028391","VIES028391",NA,"11840",NA,"auto","2008","05","16",NA,NA,NA,NA,NA,NA,NA
"61","2020-04-27 16:11:41-03","UFES","VIES","32300","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Alves-Araújo, A.","Amaral, C.; Santos, E.","36","1997","12","05",NA,"Brasil","Sergipe","Barra dos Coqueiros",NA,"-37.0386009216309","-10.9089002609253",NA,NA,"VIES032300","VIES032300",NA,"26796",NA,"auto","2012","07","17",NA,NA,NA,NA,NA,NA,NA
"62","2020-04-27 16:11:41-03","UFES","VIES","32349","S","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Deda, R.M.","Deda, R.M.; Amorim, B.S.; Chagas, M.A.; Costa-Lima, J.L.; Lourenço, A.R. & Santos, E.","126","2012","04","16",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,NA,"VIES032349","VIES032349",NA,"26417",NA,"auto","2012","06",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-12-19 16:37:04-03","UNESP-IBB","BOTUW","1183","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","(Glaziou) Penn.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Comp. Vale do Rio Doce","-40.533333","-19.866667",NA,NA,"BOTUW001183",NA,NA,NA,NA,NA,NA,NA,NA,"40°32'W","19°52'S",NA,NA,NA,NA,NA
"64","2013-04-01 09:19:19-03","IPT","BCTW","5518","S","Plantae","Magnoliophyta",NA,NA,"Pouteria","macahensis","Pouteria macahensis","T.D. Penn.",NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce (CVRD)","-40.0722","-19.3911",NA,NA,NA,NA,NA,"48094",NA,"auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"65","2020-12-21 16:44:52-03","MBM","MBM","393976","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Völtz, R.R.","Gomes, F.S.; Guedes, M.L.; Costa, A.S.; Guedes, M.L.; Costa, A.S.","691","2011","01","25","Southern America","Brazil","Bahia","Jandaíra","Litoral Norte, caminho para a Costa Azul","-37.485278","-11.671667",NA,"Arvoreta, ca. 3m alt. Látex leitoso. Folhas cartáceas, discolores. Frutos imaturos verdes.; Restinga arbórea.","MBM393976","MBM393976","16",NA,"16",NA,"2018","08",NA,"-37.485278","-11.671667",NA,NA,NA,NA,NA
"66","2020-12-21 16:44:52-03","MBM","MBM","136546","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Pennington, T.D.","Harley, R.M.","18440",NA,NA,NA,"Southern America","Brazil","Bahia","Itacaré","8km SW de Itacaré","-38.9967002868652","-14.2775001525879",NA,NA,"MBM136546","MBM136546",NA,"41230",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:44:52-03","MBM","MBM","248232","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","Pennington, T.D.","Oliveira, P.P. de","421A",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Reserva Biológica União, Rio das Ostras",NA,NA,NA,NA,"MBM248232","MBM248232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-15 09:04:18-03","UESC","UESC","21469","S","Plantae","Angiospermae","Florideophycidae","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.",NA,"Paixão, J.L.,","1982","2014","10","20",NA,"Brasil","Bahia","Maraú",NA,"-39.015556","-14.244722",NA,"Árvore ca. 16m de alt..; Frequente no local. Látex creme-amarelado, abundante.","UESC0021469",NA,"5",NA,"5",NA,NA,NA,NA,"39W0'56''","14S14'41''","Dicotyledoneae",NA,NA,NA,NA
"69","2015-09-05 07:46:50-03","MNHN","RECOLNAT_MNHN_P","P00647963","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647963' target='other'> <mi>dwc_moreinfo</mi></a>","P00647963","P00647963_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18353",NA,NA
"70","2017-11-17 10:53:26-02","MNHN","RECOLNAT_MNHN_P","P00647964","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647964' target='other'> <mi>dwc_moreinfo</mi></a>","P00647964","P00647964_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18353",NA,NA
"71","2016-12-09 14:58:44-02","MNHN","RECOLNAT_MNHN_P","P00647965","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647965' target='other'> <mi>dwc_moreinfo</mi></a>","P00647965","P00647965_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18353",NA,NA
"72","2015-09-05 07:46:50-03","MNHN","RECOLNAT_MNHN_P","P00647966","PreservedSpecimen",NA,NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,"Glaziou, A.",NA,"1891","1","10",NA,"Brésil",NA,NA,"Rio de Janeiro: Alto Macahé",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00647966' target='other'> <mi>dwc_moreinfo</mi></a>","P00647966","P00647966_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18353",NA,NA
"73","2020-10-01 14:16:28-03","JBB","HEPH","33327","S","Plantae","Dicotyledon","Ericales","Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Matos, GMA","Campos, DA; Santos, E; Matos, GMA; Barbosa, P","328",NA,NA,NA,"Southern America","Brasil","Sergipe","Indiaroba","APA Sul, Povoado Convento","-37.401667","-11.480278",NA,NA,NA,NA,NA,NA,NA,NA,"2013","08","05","-37.401667","-11.480278",NA,NA,NA,NA,NA
"74","2020-12-11 11:41:29-03","UFMG","BHCB","44926","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-11 11:41:29-03","UFMG","BHCB","44951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:41:29-03","UFMG","BHCB","45021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:41:29-03","UFMG","BHCB","45022","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:41:29-03","UFMG","BHCB","45177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:41:29-03","UFMG","BHCB","45178","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:41:29-03","UFMG","BHCB","45179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-11 11:41:29-03","UFMG","BHCB","45180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:41:29-03","UFMG","BHCB","45330","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:41:29-03","UFMG","BHCB","45331","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-11 11:41:29-03","UFMG","BHCB","45332","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-11 11:41:29-03","UFMG","BHCB","45333","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-11 11:41:29-03","UFMG","BHCB","45334","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:41:29-03","UFMG","BHCB","47459","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:41:29-03","UFMG","BHCB","47460","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-08-13 05:50:00-03","MO","MOBOT","100164079","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","Pennington","R.M. Harley","Harley 18440","1977","1","31","South America","Brazil","Bahia",NA,"Ca. 8 km SW of Itacaré along side road South from main Itacaré-Ubaitaba road, south of the mouth of the Rio de Contas.","-39.05","-14.3333333",NA,NA,NA,NA,"100.00000000",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-11-10 04:40:00-03","MO","MOBOT","100157810","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","A. Alves-Araújo","H. C. de Lima","Lima 4630","1993","2","14","South America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha do Morro do Calcario, ponto 600. Área P9C.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3376981","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","T. D. Pennington","Scott A. Mori","Mori 10218","1978","7","2","South America","Brazil","Bahia",NA,"Sta. Cruz de Cabrália. Esta çao Ecológica do Pau-Brasil e arredores, cerca de 16 km a W de Porto Seguro. Região de Mata Higrófila Sul Baiana. Folha SE-24 (16-39c).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2012-10-17 05:07:00-03","MO","MOBOT","3377158","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D. Penn.","T. D. Pennington","Talmon S. dos Santos","Santos 2881","1975","2","20","South America","Brazil","Bahia",NA,"Nilo Peçanha. Km 5 a 12 do ramal Tiuca/S Francisco. Mata litorânea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"93","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","10354",NA,"Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","Glaz. ex Lenn.","T. D. Pennington/Set.1995","L. D. Thomaz","942","1993","05","05",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 19m, PAP 81vm, caule interno róseo , látex branco, A3P34N976.","MBML010354",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"94","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","44341",NA,"Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","A. Alves Araújo/25-03-2014","L. Daneu; L. C. Gomes","261","2010","03","09",NA,"Brasil","Bahia","Porto Seguro","Estrada dos blocos 2 e 3 da RPPN Estação Veracel. Borda de mata","-39.202222","-16.419167",NA,"Árvore ca 12m alt., folhas verde escura com a face inferior mais clara. Frutos de cor amarela","MBML044341",NA,NA,NA,NA,NA,NA,NA,NA,"39W12'8","16S25'9",NA,NA,NA,NA,NA
"95","2020-07-10 09:49:21-03","MBML","MBML-HERBARIO","6920",NA,"Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","A.Alves Araujo/2014","L. D. Thomaz","909","1992","09","29",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Altura 16m, PAP 64cm, caule interno róseo, látex branco, fruto marrom.","MBML006920",NA,NA,NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"96","2021-01-26 13:58:41-03","IMA","MAC","6168","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","F.Cavalcante","G.L.Esteves; et al.","1841","1987","08","12",NA,"Brasil","Alagoas","Piaçabuçu","Margem da AL-201, Mata da Marreca, vegetação sobre cordões litorâneos.","-36.436539","-10.406689",NA,"Árvore planta com ca. de 5m de alt., látex branco. Frutos imaturos ferrugíneos.; Restinga arbustiva aberta","MAC0006168","MAC0006168",NA,NA,NA,NA,"2009","01","01","-36.436539","-10.406689",NA,NA,NA,NA,NA
"97","2021-01-26 13:58:41-03","IMA","MAC","17261","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","F.Cavalcante","R.P.Lyra-Lemos; et al.","7496","2003","03","15",NA,"Brasil","Alagoas","Piaçabuçu","Povoado Murici, Várzea de Marituba.","-36.436539","-10.406689",NA,"Árvore ca. 6 m de altura. Flores amareladas. Frutos ferrugíneos.; Restinga arbórea.","MAC0017261","MAC0017261",NA,NA,NA,NA,"2009","01","01","-36.436539","-10.406689",NA,NA,NA,NA,NA
"98","2021-01-26 13:58:41-03","IMA","MAC","2736","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Pouteria","macahensis","Pouteria macahensis","T.D.Penn.","F.Cavalcante","M.N.Rodrigues; et al.","204","1981","09","13",NA,"Brasil","Sergipe","Itabaiana","Serra de Itabaiana, Mata pluvial tropical (pte. baixa), no sopé.","-37.42705","-10.706197",NA,"Árvore planta com ca. de 20m de alt. Frutos imaturos marrons.; Campo rupestre","MAC0002736","MAC0002736",NA,NA,NA,NA,"2009","01","01","-37.42705","-10.706197",NA,NA,NA,NA,NA
