"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","maximumElevationInMeters","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","order","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude"
"95","2012-05-31 15:34:00-03","MO","MOBOT","90131680","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","Churchill","John M. MacDougal","MacDougal 4535","1989","3","4","South America","Colombia","Antioquia","Frontino, Páramo de Frontino, Finca La Quince.","-76.06666","6.46666","3500.00000000",NA,NA,NA,NA,"Urrao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","90136344","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","S. Churchill","S. P. Churchill","Churchill 20557","2001","6","26","South America","Bolivia","Cochabamba","Canton Paracti. Cordillera El Ronco, carretera antigua Chapare (Cochabamba/Villa Tunari). Puna. <20552-20564>","-65.73333","-17.33333","4000.00000000",NA,NA,NA,NA,"Chapare",NA,NA,NA,NA,NA,NA,"19","01-23",NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","90141431","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","S. Churchill","S. P. Churchill","Churchill 20569-A","2001","6","26","South America","Bolivia","Cochabamba","Canton Paracti. Cordillera El Ronco, carretera antigua Chapare (Cochabamba/Villa Tunari). Puna. <20565-20575>","-65.71666","-17.25","3700.00000000",NA,NA,NA,NA,"Chapare",NA,NA,NA,NA,NA,NA,"2","01-24",NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","90147866","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","W.C. Steere","Marshall R. Crosby","Crosby 10713","1975","6","12","South America","Ecuador","Cotopaxi","N slopes of Mt. Cotopaxi. 0.40 S, 78.25 W.","-78.41666","-0.66666","3600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75-73",NA,NA,NA,NA,NA
"99","2013-12-22 11:33:00-02","MO","MOBOT","90202198","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.H. Zander","G.B. van Reenen","Reenen 589","1980","1","17","South America","Colombia","Risaralda","Nevado de Santa Isabel, vertiente ONO. Superpáramo.","-75.43333","4.78333","4540.00000000",NA,NA,NA,NA,"Pereira",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"100","2009-06-25 12:59:00-03","MO","MOBOT","90217777","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","J.A. Jiménez","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 33527","2001","11","10","South America","Chile","Bíobío","Hwy. P-80-R, 3 km E of Antiquina.","-73.35","-38.03333","351.00000000",NA,NA,NA,NA,"Arauco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-06-25 12:59:00-03","MO","MOBOT","90225160","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 31653","2001","9","16","South America","Chile","Bíobío","Tumbes Peninsula.","-73.08333","-36.63333","0E8",NA,NA,NA,NA,"Concepción","58.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-06-25 12:59:00-03","MO","MOBOT","90225245","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 31768","2001","9","20","South America","Chile","Bíobío","Road to Las Pataguas, 3 km N from Hwy 148.","-72.88333","-36.81666","222.00000000",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2009-06-25 12:59:00-03","MO","MOBOT","90225358","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 30409","2001","9","14","South America","Chile","Bíobío","Patahual.","-72.98333","-37","56.00000000",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-06-25 12:59:00-03","MO","MOBOT","90225363","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 31894","2001","9","25","South America","Chile","Bíobío","Caracol Hill.","-73.03333","-36.81666","250.00000000",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2009-06-25 12:59:00-03","MO","MOBOT","90225609","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 32512","2001","10","10","South America","Chile","Bíobío","Road from La Achira to Trehuaco.","-72.75","-36.25","410.00000000",NA,NA,NA,NA,"Ñuble",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-06-25 12:59:00-03","MO","MOBOT","90225670","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 32483","2001","10","10","South America","Chile","Bíobío","Road from La Achira to Trehuaco.","-72.75","-36.2","280.00000000",NA,NA,NA,NA,"Ñuble",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-06-25 12:59:00-03","MO","MOBOT","90225674","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 32010","2001","10","1","South America","Chile","Bíobío","Road from Hualqui to Yumbel (Hwy 0-54), 8 km E from Hualqui.","-72.85","-36.96666","200.00000000",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-06-25 12:59:00-03","MO","MOBOT","90226435","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 34478","2002","11","17","South America","Chile","Bíobío","Los Pellines, 1.5 km N from road to Recinto.","-71.5","-36.78333","700.00000000",NA,NA,NA,NA,"Ñuble",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-06-25 12:59:00-03","MO","MOBOT","90226436","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R.R. Ireland","Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 34343","2002","11","14","South America","Chile","Bíobío","400 m N from Ralco.","-71.63333","-37.85","500.00000000",NA,NA,NA,NA,"Bíobío",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2011-04-25 16:41:00-03","MO","MOBOT","90230119","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","S. Churchill","C. Aldana","Aldana 609","2006","4","29","South America","Bolivia","La Paz","Laguna Wilakururuni, sobre el camino precolombino La Reconquistada, ca. 20 km N de Ventilla. Páramo yungueño con bosque de Polylepis.","-67.87916","-16.40305","4155.00000000",NA,NA,NA,NA,"Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-14 21:05:00-03","MO","MOBOT","90232343","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","R. Zander","Dana G. Griffin, III|et al.","Griffin III 1024a","1977","7",NA,"South America","Colombia","Magdalena","Parque Nacinal de la Sierra Nevada de Santa Marta. Vertiente oriental del Rio Buritaca. Sobre suelo, Filo la Cumbre.","-73.6666667","10.8333333","3700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA
"112","2012-03-06 05:13:00-03","MO","MOBOT","90242084","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers",NA,"William R. Buck","Buck 39507","2001","5","27","South America","Ecuador","Zamora-Chinchipe","Cordillera de Sabanilla, ca. 44 km S of Vilcabomba on road to Zumba (Hwy 39).","-79.13333","-4.5","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-06-25 12:59:00-03","MO","MOBOT","90242789","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers",NA,"Robert R. Ireland|Gilda Bellolio","Ireland, Jr. 35496","2002","12","1","South America","Chile","Bíobío","Embalse Callaqui at Bio-Bio River.","-71.68333","-37.83333","400.00000000",NA,NA,NA,NA,"Bíobío",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-07-02 03:32:00-03","MO","MOBOT","90251739","PreservedSpecimen","Plantae",NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","W.A. Weber","Leslie R. Landrum","Landrum 193","1970","6",NA,"South America","Chile","Araucanía","Prov. Cautin: Fundo el Manzano ca 10 km east of Cunco which in turn is ca 70 km southeast of Temuco.","-72.11666","-38.91666","500.00000000",NA,NA,NA,NA,"Cautín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2018-07-23 09:40:13-03","F","FMNH-BRYOPHYTES","C0354983F","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","G. Suárez","M. Lewis","86-452","1986","7","13","South America","Bolivia","La Paz","Along trail between Choquetanga Chico and Aguas Calientes de Calachaca (0.2-1.5 km N of Aguas Calientes de Calachaca and 8 km NW of Choquetanga)","-67.38","-16.78","3310",NA,NA,"C0354983F",NA,"Inquisivi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-03-06 22:32:55-03","F","FMNH-BRYOPHYTES","C0046858F","PreservedSpecimen","Plantae","Bryophyta","Pottiaceae","Trichostomum","chilense","Trichostomum chilense","Mont.",NA,"R. S. Williams","1791","1902","8","24","South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"C0046858F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-03-06 22:32:55-03","F","FMNH-BRYOPHYTES","C0046894F","PreservedSpecimen","Plantae","Bryophyta","Pottiaceae","Trichostomum","chilense","Trichostomum chilense","Mont.",NA,"R. S. Williams","2870","1902","4","28","South America","Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,"C0046894F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-09 16:28:22-03","MNHN","RECOLNAT_MNHN_PC","PC0734285","PreservedSpecimen",NA,NA,"Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","Burghardt","Burghardt, M.|León-Yánez, S.|Haro-Carrion, X.|Moscoso, A.",NA,"2008","2","8",NA,"Equateur","Pichincha","Ecuador : Pichincha. Paramo de Pichincha ca. 1 km E of the summit of Guagua Pichincha",NA,NA,"4000","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0734285' target='other'> <mi>dwc_moreinfo</mi></a>","PC0734285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MB 6637",NA,NA,NA,NA,NA
"119","2019-02-07 10:33:19-02","MNHN","RECOLNAT_MNHN_PC","PC0109849","PreservedSpecimen",NA,NA,"Pottiaceae","Trichostomum","chilense","Trichostomum chilense","Mont.",NA,"Gay, C.",NA,NA,NA,NA,NA,"Chili",NA,"Chili",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0109849' target='other'> <mi>dwc_moreinfo</mi></a>","PC0109849","PC0109849_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","351573","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reim.",NA,"R. Merrill","1008","1965","7","22","South America - Neotropics","Colombia","Cundinamarca","Hacienda La Siberia",NA,NA,"3390",NA,NA,NA,NA,"La Calera","3390",NA,"Bryopsida",NA,NA,NA,"1",NA,"Dicranales",NA,NA,NA,NA
"121","2020-04-23 15:05:24-03","MN","R-BRYOPHYTA","90497","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers",NA,"Ule, E.H.G.","4410",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"2300",NA,NA,"R000090497",NA,NA,"2300",NA,"Bryopsida",NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA
"122","2020-04-23 15:05:24-03","MN","R-BRYOPHYTA","237152","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","Dias, M.S.","Dias, M.S. 968; Peralta, D.F. & Brito, O.S.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, estrada entre o Posto do Marcão e entrada do Parque","-44.5633010864258","-22.4960994720459",NA,NA,NA,"R000237152","R000237152_001","Itatiaia",NA,NA,"Bryopsida","2017","06",NA,NA,NA,"Dicranales","19648","auto",NA,NA
"123","2019-10-16 14:28:40-03","DUKE","DUKE","29440","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers",NA,"Buck, William R","39507","2001","5","27",NA,"Ecuador","Zamora-Chinchipe","Cordillera de Sabanilla, ca. 44 km S of Vilcabomba on road to Zumba (Hwy 39).","-79.1333333","-4.5","2800",NA,NA,NA,NA,NA,NA,NA,"Bryopsida",NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA
"124","2019-10-16 14:28:40-03","DUKE","DUKE","163912","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers",NA,"Ireland, Jr., Robert R; Bellolio-Trucco, G","33524","2001","11","10",NA,"Chile","Biobío","Region VIII: Hwy. P-80-R, 3 km E of Antiquina","-72.35","-38.0333333","351",NA,NA,NA,NA,"Arauco",NA,NA,"Bryopsida",NA,NA,NA,NA,NA,"Dicranales",NA,NA,NA,NA
"125","2019-11-01 14:49:35-03","UnB","UB","210504","PreservedSpecimen","Plantae","Bryophyta","Ditrichaceae","Chrysoblastella","chilensis","Chrysoblastella chilensis","(Mont.) Reimers","Ireland, RR","Ireland, RR; Bellolio, G","35709","2002","12","03","Southern America","Chile",NA,"Region VIII: Prov. Bío-Bío. Road from El Pangue to Pitrillón","-71.6","-37.883333","540",NA,"On soil over boulder; Quillaja saponaria trees by El Pangue River",NA,NA,NA,"540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-71.6","-37.883333"
