"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"610","2021-04-07 11:48:55-03","UFMS","CGMS","35486","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","O. Ettori Jr.","32","1995","02","06",NA,"Brasil","Mato Grosso","Mina de Sâo Vicente.","-59.3353004455566","-15.2260999679565",NA,NA,NA,NA,"Pétala azul. Com espinho. Habitat: Área degradada de cerrado, próximo de ribeirão. Área de cerrado. Habito: Arvoreta. 3,00m de altura.","CGMS1064886",NA,NA,"Lam.","L.L. Giacomin",NA,NA,NA,"Pontes e Lacerda","110136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-27 13:53:03-03","UFS","ASE","13319","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Rozindo Cardoso, CFR; Proença, C; França, F; Melo, E","50","1997","05","15","Southern America","Brasil","Bahia","Rodovia BA-242, Entre Baianópolis e Barreiras.","-44.53465","-12.306392","-44.53465","-12.306392",NA,NA,"Arbustom com 1,5 m. Flor Roxo-escuro. Cálice verde claro; corola rotáceae com 7 cm de diametro; lobos rasos e estrela verde claro no centro.; Arbustom com 1,5 m. Flor Roxo-escuro. Cálice verde claro; corola rotáceae com 7 cm de diam","ASE0020679","Magnoliophyta",NA,"Lam.","Agra, MF","ASE0020679","690","690","Baianópolis",NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA
"612","2019-11-27 13:53:03-03","UFS","ASE","15003","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Prata, AP; Costa, SM; Nascimento - Júnior, JE","1773","2009","11","08","Southern America","Brasil","Bahia","Brejo da Serra, Tanque de Brejo da Serra.","-42.3015","-10.0012","-42.3015","-10.0012",NA,NA,"Árvore, 4-5 m. Fruto verde-amarelado. Com plantulas frequentes na área.; Árvore, 4-5 m. Fruto verde-amarelado. Com plantulas frequentes na área.","ASE0023340","Magnoliophyta",NA,"Lam.","Agra, MF","ASE0023340",NA,NA,"Pilão Arcado",NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA,NA
"613","2021-03-01 16:41:39-03","UNICAMP","UEC","119011","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Costa, JM","153","2000","10","21",NA,"Brazil","Piauí","Fazenda Angelim.","-41.841528","-4.142917","-41.841528","-4.142917",NA,NA,"Arvoreta ca. 2,5m de altura, Frutos imaturos verdes.; Cerrado arenoso.","UEC081013","Magnoliopsida",NA,"Lam.","Stehmann, JR","UEC081013","135","135","Brasileira",NA,NA,NA,NA,"2001","12",NA,NA,NA,NA,NA,NA,NA
"614","2021-03-01 16:41:39-03","UNICAMP","UEC","119120","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Alencar, ME","590","1999","04","23",NA,"Brazil","Piauí","6a. Cidade-PARANa de Sete Cidades.","-41.7","-4.083333","-41.7","-4.083333",NA,NA,"Subrbusto ca. 1,5m flores roxas. Subst. areno pedregoso.; Cerrado Típico.","UEC081017","Magnoliopsida",NA,"Lam.","Agra, MF","UEC081017","160","160","Piracuruca",NA,NA,NA,NA,"2001","07","27",NA,NA,NA,NA,NA,NA
"615","2021-03-01 16:41:39-03","UNICAMP","UEC",NA,"S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Monge, M; Delfini, C; Rigon, J","1859","2013","06","27",NA,"Brazil","Mato Grosso do Sul","Rodovia BR 267, km 584, entre Porto mURTINHO E Alto Caracol. Beira da estrada.","-56.975972","-21.740694","-56.975972","-21.740694",NA,NA,"Arbusto, ca. 50 cm alt., corola lilás, estames amarelos.; Cerrado",NA,"Magnoliopsida",NA,"Lam.","Gouvêa, YF",NA,"516","516","Porto Murtinho",NA,NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,NA,NA
"616","2021-03-01 16:41:39-03","UNICAMP","UEC","153223","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Urdampilleta, JD; Ferrucci, MS; Las Peñas, ML","415","2008","02","21",NA,"Brazil","Bahia","Cachoeira do fraga a 5Km de Rio de Contas.","-41.821694","-13.600694","-41.821694","-13.600694",NA,NA,"Frutos marrão peludos.","UEC081014","Magnoliopsida",NA,"Lam.","Stehmann, JR; Giacomin, LL","UEC081014","975","975","Rio de Contas",NA,NA,NA,NA,"2011","09","13",NA,NA,NA,NA,NA,NA
"617","2021-03-01 16:41:39-03","UNICAMP","UEC","172357","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Kinupp, VF; Ming, LC; Hidalgo, R; Hidalgo, AF; Coelho, AS; Falcão, A","3642","2009","03","18",NA,"Brazil","Amazonas","Comunidade Castanheira.","-64.933333","-0.5","-64.933333","-0.5",NA,NA,"Arvoreta, 4m alt., flor roxa com antera cor de ouro, ramos aculeatíssimos, uso medicinal para malária. N.P.: jurubeba.","UEC084738","Magnoliopsida",NA,"Lam.","Kinupp, VF","UEC084738",NA,NA,"Santa Isabel do Rio Negro",NA,NA,NA,NA,"2009","03","18",NA,NA,NA,NA,NA,NA
"618","2021-03-01 16:41:39-03","UNICAMP","UEC","177115","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Monge, M; Delfini, C; Rigon, J","1859","2013","06","27",NA,"Brazil","Mato Grosso do Sul","Rodovia BR 267, km 584, entre Porto mURTINHO E Alto Caracol. Beira da estrada.","-56.975972","-21.740694","-56.975972","-21.740694",NA,NA,"Arbusto, ca. 50 cm alt., corola lilás, estames amarelos.; Cerrado","UEC137733","Magnoliopsida",NA,"Lam.","Gouvêa, YF","UEC137733","516","516","Porto Murtinho",NA,NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,NA,NA
"619","2021-03-01 16:41:39-03","UNICAMP","UEC","42580","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Harley, RM; Mayo, RMS; Storr, RM; Santos, TS; Pinheiro, RS","859","1977","02","12",NA,"Brazil","Bahia","5Km South of Andaraí on road to Mucugé, By bridge over the Rio Praguaçú. Very rocky Hillside, with sandstone Rocks;, and racky river with scrubby vegetation of snmall trees and shrubs.","-41.316667","-12.833333","-41.316667","-12.833333",NA,NA,"Rather fleshy-stemmed sub shrub to 2m mith thick stems covered with greenish-orange tinged prickes mixed with stellate hairs. Sepals green with tawny bristles. Corolla very showy, royal purple with bright golden-yellow anthers.","UEC081011","Magnoliopsida",NA,"Lam.","Stehmann, JR","UEC081011","400","400","Andaraí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2021-03-01 16:41:39-03","UNICAMP","UEC","79766","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","s/ coletor","s.n.","1996","01","30",NA,"Brazil","Tocantins","São Sebastião do Tocantins.",NA,NA,NA,NA,NA,NA,"Arbusto grande, comum em terras firmes. Flores roxas, com estames amarelos. Infusão das raízes utilizadas nas complicações de figado e contra vermes intestinais.","UEC081016","Magnoliopsida",NA,"Lam.","Stehmann, JR; Giacomin, LL","UEC081016",NA,NA,NA,NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA
"621","2021-03-01 16:41:39-03","UNICAMP","UEC","96463","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Araújo, FS; Martins, FR","1205","1996","05","21",NA,"Brazil","Pernambuco","Br 122 Proximo Porto dos sena.","-39.750556","-7.409583","-39.750556","-7.409583",NA,NA,"Sépalas verdes, corólas roxas, anteras amarelas, estilete branco, estígma verde, 3,5m de altura, arbusto.","UEC081015","Magnoliopsida",NA,"Lam.","Giacomin, LL","UEC081015",NA,NA,"Exu",NA,NA,NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA
"622","2021-03-01 16:41:39-03","UNICAMP","UEC","14752","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Duarte, AP","6582","1962","09","10",NA,"Brazil","Amazonas",NA,"-62.9241981506348","-0.974722027778625",NA,NA,NA,NA,"Planta de formação secundária.","UEC081018","Magnoliopsida",NA,"Lam.","Stehmann, JR","UEC081018",NA,NA,"Barcelos","358570","auto",NA,NA,"1996","10","10",NA,NA,NA,NA,NA,NA
"623","2021-03-01 16:41:39-03","UNICAMP","UEC","14761","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Davis, PH; Coelho, DF","D.60374(P)","1976","08","27",NA,"Brazil","Amazonas","Rio tatuma, W. of Manaus.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"Flowers lilacblue, large. 2m shrub.; Weedy clearing(sandy soil).","UEC081010","Magnoliopsida",NA,"Lam.","Stehmann, JR","UEC081010","40","40","Manaus","138090","auto",NA,NA,"1996","10","10",NA,NA,NA,NA,NA,NA
"624","2021-03-01 16:41:39-03","UNICAMP","UEC","96454","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Araújo, FS","s.n.","1994","09","23",NA,"Brazil","Ceará","Jaburuna, Jaburuna sul-planalto da Ibiapaba.","-40.9211006164551","-3.85443997383118",NA,NA,NA,NA,"Arbusto, flor lilás.","UEC081009","Magnoliopsida",NA,"Lam.","Stehmann, JR","UEC081009","830","830","Ubajara","27385","auto",NA,NA,"1996","08","02",NA,NA,NA,NA,NA,NA
"625","2021-03-01 16:41:39-03","UNICAMP","UEC","98099","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Goldenberg, R; Semir, J; Romero, R; Dutilh, JHA","477","1998","02","13",NA,"Brazil","Minas Gerais","Estrada Pimenta-Santo Hilário.","-45.798900604248","-20.4839000701904",NA,NA,NA,NA,"Árvore de 5m, frutos imaturos, floresta da planície litorânea.; Floresta perrtubada. Arbusto com ramos flexurosos, 2m, flores com pétalas brancas e estames amarelos.","UEC081012","Magnoliopsida",NA,"Lam.",NA,"UEC081012",NA,NA,"Pimenta","21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-01 16:41:39-03","UNICAMP","UEC","33773","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Joly, CA; Stubblebine, WH; Benson, WW","14870","1983","08","10",NA,"Brazil","Pará","Complexo Carajás, Serra norte.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,"Arbusto, 2,5, frutos comidos por morcegos, crescendo na beira da estrada.","UEC081019","Magnoliopsida",NA,"Lam.","Stehmann, JR; Giacomin, LL","UEC081019",NA,NA,"Marabá","262883","auto",NA,NA,"2011","09",NA,NA,NA,NA,NA,NA,NA
"627","2021-03-01 16:41:39-03","UNICAMP","UEC","197731","S","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Pereira, APA","3","2017","10","21",NA,"Brazil","São Paulo","Sítio Frutas Raras. -23.5359370 -48.5124060","-48.4700012207031","-23.5900001525879",NA,NA,NA,NA,"Cerrado/Mata Atlântica","UEC156960","Magnoliopsida",NA,"Lam.",NA,"UEC156960",NA,NA,"Campina do Monte Alegre","15046","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-19 14:09:37-03","UFRPE","PEUFR","17021","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","M. B. Costa e Silva","138","1994","07","29",NA,"Brasil","Pernambuco","Chapada do Araripe na descida para Exu",NA,NA,NA,NA,NA,NA,"Arbusto com 3m de altura, flor lilás muito intenso e frutos verdes.","PEUFR017021",NA,NA,"Lam.","L. L. Giacomin",NA,NA,NA,"Serrolândia",NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"629","2019-11-19 14:09:37-03","UFRPE","PEUFR","31455","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","H. P. Bautista; A. M. de Carvalho; Flávio; A. M. Giulietti; M.L. Guedes; Jolmar; S. J. Mayo; I. Melo; S. Sant'Ana; B. Stannard; W. W. Thomas; Tomson; E. Woodgyer","1234","1996","03","23",NA,"Brasil","Bahia","Ao longo da estrada entre a cidade de Rio de Contas e a Cachoeira do Fraga, cerca de 2km da cidade","-41.833333","-13.609444","41°50'00''W","13°36'34''S",NA,NA,"Corola azul.","PEUFR031455",NA,NA,"Lam.","J. R. Stehmann",NA,"1000","1000","Rio de Contas",NA,NA,NA,NA,"2006","12","05",NA,NA,NA,NA,NA,NA
"630","2019-11-19 14:09:37-03","UFRPE","PEUFR","34194","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","E. Paiva","29","1975","07","14",NA,"Brasil","Maranhão","Fazenda Baixão de Areia",NA,NA,NA,NA,NA,NA,"Árvore com aproximadamente 5m de altura por 8cm de diâmetro. Flores roxas, sem perfume.","PEUFR034194",NA,NA,"Lam.","L. L. Giacomin",NA,NA,NA,"São Domingos",NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"631","2019-11-19 14:09:37-03","UFRPE","PEUFR","9362","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","D. Thomaz","21","1976","07","12",NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,NA,NA,"Arbusto mais ou menos 2m de altura, flores roxas, sem perfume.","PEUFR009362",NA,NA,"Lam.","L. L. Giacomin",NA,NA,NA,NA,NA,NA,NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"632","2019-11-19 14:09:37-03","UFRPE","PEUFR","11498","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A.M. Miranda","258","1991","03","31",NA,"Brasil","Bahia",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Árvore cerca de 3m de altura, flores roxas, frutos imaturos, frequência baixa.","PEUFR011498",NA,NA,"Lam.","M. F. Agra",NA,NA,NA,"Morro do Chapeu","98143","auto",NA,NA,"1995","11","08",NA,NA,NA,NA,NA,NA
"633","2019-11-19 14:09:37-03","UFRPE","PEUFR","10082","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A.M. Miranda; F. Esteves","184","1990","02","09",NA,"Brasil","Bahia","Barragem","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"Árvore 4m de altura; flores roxas, estames amarelos.","PEUFR010082",NA,NA,"Lam.","M. F. Agra",NA,NA,NA,"Rio de Contas","49773","auto",NA,NA,"1996","11","25",NA,NA,NA,NA,NA,NA
"634","2019-11-19 14:09:37-03","UFRPE","PEUFR","13735","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","F.S. de Araújo","502","1991","09","06",NA,"Brasil","Ceará","Planalto da Ibiapaba. Carrasco.","-40.7742004394531","-5.53444004058838",NA,NA,NA,NA,"Arbusto, flor azul violeta.","PEUFR013735",NA,NA,"Lam.","M. F. Agra",NA,NA,NA,"Novo Oriente","28544","auto",NA,NA,"1995","07",NA,NA,NA,NA,NA,NA,NA
"635","2019-11-19 14:09:37-03","UFRPE","PEUFR","33330","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","A. E. da Silva","11","1975","06","16",NA,"Brasil","Maranhão","Fazenda Barro Preto","-44.1582984924316","-5.73332977294922",NA,NA,NA,NA,"Arbusto com aproximadamente 3m de altura, madeira mole. Flores grandes, azuis, sem perfume.","PEUFR033330",NA,NA,"Lam.","L. L. Giacomin",NA,NA,NA,"Fortuna","42332","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"636","2019-11-19 14:09:37-03","UFRPE","PEUFR","33663","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","J. A. Soares","1","1975","04","07",NA,"Brasil","Maranhão","Fazenda Piquizeiro","-44.1916999816895","-6.4769401550293",NA,NA,NA,NA,"Arbusto com aproximadamente 3m de altura, flores roxas sem perfume, madeira mais ou menos mole.","PEUFR033663",NA,NA,"Lam.","L. L. Giacomin",NA,NA,NA,"Sucupira do Norte","46007","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"637","2019-11-19 14:09:37-03","UFRPE","PEUFR","31445","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","F. Paiva","66","1976","04","21",NA,"Brasil","Maranhão","Fazenda Arara","-44.6488990783691","-5.25805997848511",NA,NA,NA,NA,"Árvore com aproximadamente 3,5m de altura por 5cm de diâmetro. Flores de pétalas arroxeadas com estames amarelos, inodora.","PEUFR031445",NA,NA,"Lam.","L. L. Giacomin",NA,NA,NA,"Tuntum","96518","auto",NA,NA,"2012","03",NA,NA,NA,NA,NA,NA,NA
"638","2019-11-19 14:09:37-03","UFRPE","PEUFR","23926","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","D. Belo",NA,"1989","06","06",NA,"Brasil","Pernambuco","Estrada para o Crato. Chapada do Araripe.","-40.4982986450195","-7.57610988616943",NA,NA,NA,NA,"Arbóreo mais ou menos 7m com flores lilases.","PEUFR023926",NA,NA,"Lam.","J. R. Stehmann",NA,NA,NA,"Araripina","41571","auto",NA,NA,"2006","12","05",NA,NA,NA,NA,NA,NA
"639","2019-11-19 14:09:37-03","UFRPE","PEUFR","7179","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","R. Barreto; R. Lima; F. Gallindo; A. Chiappeta",NA,"1983","04","28",NA,"Brasil","Pernambuco","Serra do Triângulo, próximo ao Posto Fiscal do Exu","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"Arvoreta mais ou menos 4m de copa; larga; folhas de até 40cm de comprimento x 25cm de largura; cálice verde recoberto por pelos acastanhados; corola cerúlea com estrela amarelo-esverdeada no centro; estames amarelos. Gineceu verde, f","PEUFR007179",NA,NA,"Lam.","J. R. R. Cantarelli",NA,NA,NA,"Exu","29194","auto",NA,NA,"1996","11","12",NA,NA,NA,NA,NA,NA
"640","2019-11-19 14:09:37-03","UFRPE","PEUFR","5645","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","E. P. Heringer",NA,"1971","04","18",NA,"Brasil","Pernambuco","Arredores de Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"Arboreta, acúleos verdes, pelos ferrugíneos, flores roxas.","PEUFR005645",NA,NA,"Lam.","J. R. R. Cantarelli",NA,NA,NA,"Petrolina","90462","auto",NA,NA,"1996","11","12",NA,NA,NA,NA,NA,NA
"641","2020-04-22 16:25:28-03","UFPB","JPB","36905","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Carvalho-Sobrinho, JG de; Miranda, EB; Castro, RM; Araújo, A","445","2005","04","06","Southern America","Brasil","Bahia","Estrada para o aterro Sanitário.","-44.910833","-13.780278","-44.910833","-13.780278",NA,NA,"; DESC: Arbusto ca. 3,0m alt. Folhas membranáceas, discolores. Flores com pétalas roxas e estames amarelos. DNA.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"600","600","Riachão das Neves",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-04-22 16:25:28-03","UFPB","JPB","21724","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; et al.","4000","1997","04","29","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"; DESC: Arbusto lenhoso; flores roxas.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,NA,NA,"Travessão-Camamu",NA,NA,NA,NA,"1997","07","01",NA,NA,NA,NA,NA,NA
"643","2020-04-22 16:25:28-03","UFPB","JPB","25291","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Moura, ACA","175b","1998","09","24","Southern America","Brasil","Paraíba","Conde - Alhandra","-34.9075","-7.26","-34.9075","-7.26",NA,NA,"; DESC: Arbusto com ca. 1,5m. Cerdas e acúleos no pecíolo, inflorescência.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"112","112","Conde",NA,NA,NA,NA,"1999","01","12",NA,NA,NA,NA,NA,NA
"644","2020-04-22 16:25:28-03","UFPB","JPB","26438","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Veiga, RFA de; Silva, GP","169","1987","10","24","Southern America","Brasil","Pará","Estrada de Aboetetuba para Vila Brejo - Km18,6. Ambiente pertubado de beira de estrada. Substrato arenoso. Relevo plano.","-48.916667","-1.7","-48.916667","-1.7",NA,NA,"; DESC: Ambiente pertubado de beira de estrada. Relevo Plano. Substrato arenoso. Comum. Hábito ereto.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"10","10","Abaetetuba",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-04-22 16:25:28-03","UFPB","JPB","26430","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Veiga, RFA de; Silva, GP","193","1987","10","26","Southern America","Brasil","Pará","30,8 Km do entroncamento da BR-316 para Vígia. Ambiente pertubado. Relevo plano, substrato pedregoso.","-48.116667","-1.166667","-48.116667","-1.166667",NA,NA,"; DESC: Frequente no local, hábito ereto.",NA,"Angiosperma","Dicotyledon","Lam.","Sampaio, VS",NA,"10","10","Estr.p/ Vígia",NA,NA,NA,NA,"2013","03","06",NA,NA,NA,NA,NA,NA
"646","2020-04-22 16:25:28-03","UFPB","JPB","32791","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Queiroz, LP de; Silva, MM da; Cruz, NR; Ferreira, L; Rios, L","6203","2000","05","21","Southern America","Brasil","Bahia","Barra, ca.23 Km NW de Campo Alegre de Lourdes. Caatinga arbórea sobre solo argiloso claro (barro branco).","-43.238611","-9.513333","-43.238611","-9.513333",NA,NA,"; DESC: Arvoreta de ca. 3,5m alt. Folhas papiráceas. Flores com cálice acinzentado, corola violeta e anteras amarelas.",NA,"Angiosperma","Dicotyledon","Lam.",NA,NA,"516","516","Campo Alegre de Lourdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-04-22 16:25:28-03","UFPB","JPB","33570","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Chaves, EMF; E.M.Sérvio, Júnior","203","2003","03","16","Southern America","Brasil","Piauí","Jacarandá","-41.401667","-3.538611","-41.401667","-3.538611",NA,NA,"; DESC: Ambiente de Carrasco.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"340","340","Cocal",NA,NA,NA,NA,"2007","11",NA,NA,NA,NA,NA,NA,NA
"648","2020-04-22 16:25:28-03","UFPB","JPB","36105","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Silva, S; Rocha, EA","6744","2006","04","27","Southern America","Brasil","Paraíba","Praia de Jacumã","-34.9075","-7.26","-34.9075","-7.26",NA,NA,NA,NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"112","112","Conde",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-04-22 16:25:28-03","UFPB","JPB","36925","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Gonçalves, JM; Franca, F; Ferreira, JL; Moraes, AO","4","2006","04","28","Southern America","Brasil","Bahia","Parque Morro do Chapéu. Estrada para Barracão.","-41.206389","-11.423889","-41.206389","-11.423889",NA,NA,"; DESC: Arbusto ca. 2,0m alt. Folhas cartáceas, discolores. Flor com corola lilás, anteras amarelas, estigma verde. Fruto imaturo verde.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"1113","1113","Morro do Chapéu",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-04-22 16:25:28-03","UFPB","JPB","37819","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Silva, TMS; Rocha, EA","6753","2006","04","27","Southern America","Brasil","Paraíba","Praia de Jacumã","-34.9075","-7.26","-34.9075","-7.26",NA,NA,"; DESC: Arbusto, corola púrpura.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"112","112","Conde",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-05-27 09:25:25-03","UFPB","JPB","40873","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Brito, MFM; Santiago, C","30","2008","10","10","Southern America","Brasil","Paraíba","Área de Preservação Permanente de Tambaba, Fazenda Frei Anastácio","-34.8","-7.35","-34.8","-7.35",NA,NA,"; HABITAT: Mata de Tabuleiro; DESC: Arbusto, ca 2m alt. Corola lilás. Estames amarelos. Fruto imaturo esverdeado.",NA,"Angiosperma","Dicotyledon","Lam.","Araújo, CMLR",NA,NA,NA,"Conde",NA,NA,NA,NA,"2008","11","24",NA,NA,NA,NA,NA,NA
"652","2020-04-22 16:25:28-03","UFPB","JPB","42180","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Bohs, L; Stern, S; Lima, JR","7022","2008","08","15","Southern America","Brasil","Pernambuco","Border of Pernambuco and Ceara states, outside Exu on road to Crato. Near town of Posto da Serra in Chapada do Araripe.","-39.763333","-7.402778","-39.763333","-7.402778",NA,NA,"; HABITAT: Roadside in caatinga vegetation.; DESC: Shrub 2 m. Rhizomatous. Juvenile leaves to 55x45 cm. Corollas deep purple, anthers yellow. Andromonoecious. Fruit densely brown pubescent 5x4,5 cm, hanging.",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"875","875",NA,NA,NA,NA,NA,"2008","08","15",NA,NA,NA,NA,NA,NA
"653","2020-04-22 16:25:28-03","UFPB","JPB","42185","PreservedSpecimen","Plantae","Solanaceae","Solanum","crinitum","Solanum crinitum","Agra, MF; Bohs, L; Stern, S; Lima, JR","7028","2008","08","18","Southern America","Brasil","Paraíba","Entrada para o Município do conde, 20 km from center of João Pessoa on BR - 230 at entrada para Recife.","-34.933333","-7.260278","-34.933333","-7.260278",NA,NA,"; HABITAT: Roadside pastures.; DESC: Shrub orsmall tree 1 - 3 m. Rhizomatous. Corolla deep purple, not changing color with age, anthers yellow. Andromonoecious. Fruits densely pubescent, 5 - 7 cm in diameter. Fruit pulp 1 cm thick, green, hard, quickly o",NA,"Angiosperma","Dicotyledon","Lam.","Agra, MF",NA,"80","80","Conde",NA,NA,NA,NA,"2008","08","18",NA,NA,NA,NA,NA,NA
