"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","individualCount","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"359","2021-02-11 17:20:57-03","UFPR","UPCB","63246","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Bonnet, A.","2006","10","14","Brasil","Paraná","Ponta Grossa","Epífita. Floresta Ombrófila Mista.","-50.1618995666504","-25.0949993133545",NA,NA,"770","770","UPCB0033072","UPCB0033072","77076","Floresta nas margens do rio Tibagi (Uvaia)..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:20:57-03","UFPR","UPCB","47998","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Kersten, R.","2001","11","01","Brasil","Paraná","Araucária","Gen. Lúcio","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"UPCB0033069","UPCB0033069","532","Epífita a ca. 10m de altura do solo, sobre branquilho..",NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:20:56-03","UFPR","UPCB","28507","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","paranensoides","Gomesa paranensoides","M.W. Chase & N.H. Williams","Meneguzzo, T.E.C.","2017",NA,NA,"Singer, R.B.","1995","11","25","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0033077","UPCB0033077","12","Epífita, flor amarela com marrom..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:20:57-03","UFPR","UPCB","85662","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb. f.","Smidt, E.C.",NA,NA,NA,"Klein, J.",NA,NA,NA,"Brasil","Rio Grande do Sul","Canela",NA,"-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"178","Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:20:56-03","UFPR","UPCB","90025","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","aff. recurva","Gomesa aff. recurva","R.Br.","Santos, T.F.","2016",NA,NA,"Santos, T.F. | Völtz, R.R.","2016","12","07","Brasil","Paraná","Morretes","Serra Canavieiras - Sagrado de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0028148","UPCB0028148","237",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:20:57-03","UFPR","UPCB","20154","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Braga, R.",NA,NA,NA,"Brasil","Paraná",NA,"Serra do Mar, Manancial",NA,NA,NA,NA,NA,NA,"UPCB0038019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:20:57-03","UFPR","UPCB","56100","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Reginato, M.","2005","11","12","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","UPCB0033249","UPCB0033249","638","Epífita sobre tronco caído, flor amarela. FOM/FODM..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:20:57-03","UFPR","UPCB","85099","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Santos, E.P. et al.","2001","12","18","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000","850","850","UPCB0033252","UPCB0033252","1088","Epífita, flor amarela clara; interior de floresta ombrófila densa montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-11 17:20:57-03","UFPR","UPCB","85097","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Santos, E.P.","2001","10","17","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-49.05","-25.75","-49.050000","-25.750000","850","850","UPCB0033250","UPCB0033250","1086","Epífita, flor amarela clara; interior de floresta ombrófila densa montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-11 17:20:57-03","UFPR","UPCB","66151","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.",NA,NA,NA,NA,"Fraga, C.N.","2009","01","20","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1100","1100","UPCB0033042","UPCB0033042","2354","Erva epífita. Flores amarelas, labelo de base branca e ápice amarelo, coluna de base vermelha..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-11 17:20:57-03","UFPR","UPCB","67286","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Mancinelli, W.S.","2009","12","07","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.957778","-26.211944","-48.957778","-26.211944","600","600","UPCB0033050","UPCB0033050","1083","Epífita, flores verde claro, ocorrente em Floresta Ombrófila Densa Montana..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-11 17:20:57-03","UFPR","UPCB","73262","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Mancinelli, W.S.","2011","02","15","Stival-Santos, A.","2010","02","18","Brasil","Santa Catarina","Antônio Carlos","Betânia.","-48.864167","-27.531944","-48.864167","-27.531944","186","186","UPCB0033030","UPCB0033030","1739","Epífita. Florística IFFSC as2. Floresta ombrófila densa. Flor amarela..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-11 17:20:57-03","UFPR","UPCB","73347","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Mancinelli, W.S.","2011","02","15","Korte, A.","2010","01","28","Brasil","Santa Catarina","Taió","Barragem Oeste.","-50.038056","-27.092222","-50.038056","-27.092222","400","400","UPCB0033047","UPCB0033047","1568","Epífita. IFFSC 568. Floresta ombrófila densa. Flor creme e amarela..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-11 17:20:57-03","UFPR","UPCB","76719","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Lombardi, J.A.","2012","12","12","Brasil","Rio de Janeiro","Resende","Cachoeira da Fumaça, trilha ao lado da cachoeira e de paredão rochoso.","-44.333","-22.257","-44.333","-22.257","732","732","UPCB0033230","UPCB0033230","9868","Prensado em álcool, amostra em sílica. Floresta secundária, vegetação nas margens do rio e paredão rochoso. Erva epífita, folhas cartáceas, flores creme-esverdeadas, fundo do labelo com mancha amarela..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-11 17:20:57-03","UFPR","UPCB","80526","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Lombardi, J.A.","2011","07","13","Brasil","Rio de Janeiro","Guapimirim","Parque Nacional da Serra dos Órgãos, trilhas a partir da portaria, ca. 348m","-43.001","-22.451","-43.001","-22.451",NA,NA,"UPCB0033321","UPCB0033321","8590","Amostra em sílica. Mata atlântica. Erva epífita, flores creme-esverdeadas, aromáticas, base do labelo comácula vermelha..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-11 17:20:57-03","UFPR","UPCB","85277","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Santos, E.P. et al.","2007","06","27","Brasil","Rio de Janeiro","Terezópolis","Parque Nacional da Serra dos Órgãos, Trilha para a Pedra do Sino.","-43.001389","-22.451389","-43.001389","-22.451389","1760","1760","UPCB0029373","UPCB0029373","1209","Epífita, flor creme..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-11 17:20:57-03","UFPR","UPCB","89690","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Caglioni, E.","2015","02","17","Caglioni, E. | Junckes, A.R.","2015","02","17","Brasil","Santa Catarina","Luiz Alves","Braço Serafim","-48.978056","-26.753056","-48.978056","-26.753056","103","103","UPCB0029560","UPCB0029560","562","Floresta Ombrófila Densa. Epífito com flores esverdeadas; Floresta em estágio médio de regeneração..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-11 17:20:57-03","UFPR","UPCB","93728","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","T.F. Santos","2017","02","01","Bolson, M.","2017","02","01","Brasil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"UPCB0041828","UPCB0041828","635","Coletada por José Augusto Cunha. Floresceu em cultivo na Casa de Vegetação do Depto de Botânica da UFPR, Curitiba/ PR. Epífita. . Epífita. Flores amarelas.",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"377","2021-02-11 17:20:57-03","UFPR","UPCB","44221","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Borgo, M.","2001","01","18","Borgo, M.","2001","01","18","Brasil","Paraná","Curitiba","Bosque Municipal Gutierrez","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0033032","UPCB0033032","988","Epífita a 4m do solo, com flores amarelas, labelo com mancha vermelha, sobre vacum, em Floresta ombrófila mista alterada..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"378","2021-02-11 17:20:57-03","UFPR","UPCB","72366","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Meireles, J.","2009","07","12","Brasil","Paraná","Tibagi","Canyon do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,"750","750","UPCB0033324","UPCB0033324","364","Epífita..",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"379","2021-02-11 17:20:57-03","UFPR","UPCB","14554","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Rodrigues, A.",NA,NA,NA,"Brasil","Paraná","Curitiba","Capão do Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0033287","UPCB0033287","91","Epífita do interior do capão.",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"380","2021-02-11 17:20:57-03","UFPR","UPCB","51511","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Reginato, M. & Kersten, R.","2005","01","01","Reginato, M.","2004","12",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0033046","UPCB0033046","133","Orquídea caída no chão, flor amarelo-esverdeada..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"381","2021-02-11 17:20:57-03","UFPR","UPCB","72458","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R. Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Mancinelli, W.S.","2011","01","20","Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"UPCB0033031","UPCB0033031","1374","Epífita, flor amarela..",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"382","2021-02-11 17:20:57-03","UFPR","UPCB","39783","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Lacerda, A.","1998","12","17","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"UPCB0033231","UPCB0033231","201","Epífita a 2m, flores verde-amareladas, 990m s.n.m..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:20:57-03","UFPR","UPCB","5979","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Hatschbach, G.","1966","07","27","Brasil","Paraná","Paranaguá","Morro do Tabaquara","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UPCB0033229","UPCB0033229","14542","Epífita, flor creme esverdeada. Mata pluvial..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:20:57-03","UFPR","UPCB","29494","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Dittrich, V.A.O.","1997","01","22","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0033292","UPCB0033292","315","Holoepífita característica de floresta com Araucária. Retirada do parque e cultivada em jardim..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:20:57-03","UFPR","UPCB","44359","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Isernhagen, I.","2000","01","09","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"UPCB0033290","UPCB0033290","250","Holoepífita preferencial a 2,0m do solo, com flores creme-esverdeadas, em floresta secundária..",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:20:57-03","UFPR","UPCB","84553","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Santos, M.C., Bolson, M., | Santos, E | Peralta, D.","2015","06","15","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Morro Rochedinho","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0033319","UPCB0033319","7",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"387","2021-02-11 17:20:57-03","UFPR","UPCB","40499","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Gatti, G.","1999","08","16","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0033233","UPCB0033233","451","Epífita, coletada sobre ramo de Crysophyllum sp a 4m de altura, pétalas e sépalas cor creme. Floresta ombrófila densa submontana..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:20:57-03","UFPR","UPCB","40816","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Gatti, A.L.S.","1999","06","27","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha do Salto","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"UPCB0033253","UPCB0033253","288","Epífita, flores creme com detalhe vermelho no labelo. Floresta ombrófila densa submontana, floresta primária pouco alterada, local pouco sombreado..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"389","2021-02-11 17:20:57-03","UFPR","UPCB","6291","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Hatschbach, G.","1967","02","21","Brasil","Paraná","Quatro Barras","Rio Taquari","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"UPCB0033254","UPCB0033254","16019","Epífita, flor verde claro. Matinha à beira do campo graminoso..",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"390","2021-02-11 17:20:57-03","UFPR","UPCB","44216","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Borgo, M.","2001","01","18","Brasil","Paraná","Curitiba","Bosque Alemão","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0033322","UPCB0033322","987","Epífita a 2m do solo, com flores amarelas, labelo com mancha vermelha, sobre aroeira em floresta secundária..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"391","2021-02-11 17:20:57-03","UFPR","UPCB","44195","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Borgo, M.","2001","01","09","Brasil","Paraná","Curitiba","Bosque Municipal Reinhard Maack, bairro Hauer","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"UPCB0033284","UPCB0033284","919","Epífita a 3m do solo, com flores amarelas, com base do labelo com mancha vermelha, sobre vacum (Alophyllus edulis), em Floresta ombrófila mista submontana..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"392","2021-02-11 17:20:57-03","UFPR","UPCB","23753","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br.","Meneguzzo, T.E.C.","2017",NA,NA,"Britez, R.M.","1992","06","02","Brasil","Minas Gerais","Poços de Caldas","Pirangibe","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UPCB0033323","UPCB0033323","2223","Epífita, flor amarela com pequenas manchas avermelhadas, em floresta mesófila..",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:20:59-03","UFPR","UPCB","29460","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kranzlin","Bustos, R.S.","1997","01",NA,"Kozera, C.","1996","12","17","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"427","Epífita com flores amarelas, perfumadas e frutos imaturos..",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"394","2020-04-25 10:50:00-03","MO","MOBOT","101191202","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","kleinii","Gomesa kleinii","Szlach., Chiron & Kolan.","fide Szlachetko et al.",NA,NA,NA,"Roberto M. Klein","1955","4","22","Brazil","Santa Catarina",NA,"Morro da Fazenda, Itajaí",NA,NA,NA,NA,"350.00000000",NA,NA,NA,"Klein s.n.",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA
"395","2015-02-04 11:24:00-02","MO","MOBOT","100775443","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb. f.","G. Pabst",NA,NA,NA,"Gert G. Hatschbach","1969","12","12","Brazil","Paraná",NA,"São José dos Pinhais. Rio Pequeno.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,"Hatschbach 23199",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2015-02-04 11:29:00-02","MO","MOBOT","100775447","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb. f.",NA,NA,NA,NA,"Per Dusén","1909","11","23","Brazil","Paraná",NA,"Serra do Mar, Monte Alegre.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,"Dusén 9030",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2013-01-28 05:13:00-02","MO","MOBOT","2344407","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb. f.",NA,NA,NA,NA,"René Guillén V.","1997","1","17","Argentina","Misiones","San Pedro","El Piñalito","-53.86666","-26.45",NA,NA,NA,NA,NA,NA,"Guillén Villarroel 492",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2013-01-28 05:13:00-02","MO","MOBOT","2396201","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","planifolia","Gomesa planifolia","Klotzsch ex Rchb. f.",NA,NA,NA,NA,"René Guillén V.","1997","1","17","Argentina","Misiones","San Pedro","El Piñalito","-53.86666","-26.45",NA,NA,NA,NA,NA,NA,"Guillén Villarroel 492",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2008-05-27 22:02:00-03","MO","MOBOT","2228067","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.","Correa, M. N.",NA,NA,NA,"Maevia N. Correa|et al.",NA,NA,NA,"Argentina","Misiones","San Pedro","Ruta Nacional 14, Piñalito","-53.86666","-26.45",NA,NA,NA,NA,NA,NA,"Correa 10535",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2012-04-25 13:27:00-03","MO","MOBOT","2481540","PreservedSpecimen","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lodd.",NA,NA,NA,NA,"Gert G. Hatschbach","1968","3","8","Brazil","Paraná",NA,"Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 18686",NA,"1",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","2834473","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.","J.T. Atwood",NA,NA,NA,"Mirtha Ortiz","1966","3","12","Paraguay","Caazapá",NA,"Tavai-Arroyo Mboi Shini.","-55.33333","-26.16666",NA,NA,NA,NA,NA,NA,"Ortiz 000858",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-01-28 05:13:00-02","MO","MOBOT","2255938","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.","Correa, M. N., //",NA,NA,NA,"Rosa Guaglianone|Nélida M. Bacigalupo|Nuncia M. Tur|René Guillén V.","1995","11","18","Argentina","Misiones","San Pedro","Camino de Barro Preto, paralelo a Ruta Prov. 16","-54.01666","-26.78333",NA,NA,NA,NA,NA,NA,"Guaglianone 2926",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","2412241","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.","Correa, M. N.",NA,NA,NA,"Maevia N. Correa|et al.",NA,NA,NA,"Argentina","Misiones","San Pedro","Ruta Nacional 14, Piñalito","-53.86666","-26.45",NA,NA,NA,NA,NA,NA,"Correa 5054",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2009-08-23 08:49:00-03","MO","MOBOT","2482482","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.",NA,NA,NA,NA,"Lyman B. Smith|Roberto M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,"Campo Erê",NA,NA,NA,NA,NA,NA,NA,NA,"Smith 13684",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2009-07-17 17:34:00-03","MO","MOBOT","2834560","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.","Pabst",NA,NA,NA,"Per Dusén","1915","12","12","Brazil","Paraná",NA,"Pinhaes in silvula as Arum cos arborum.",NA,NA,NA,NA,"885.00000000",NA,NA,NA,"Dusén 17433",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2010-04-23 21:39:00-03","MO","MOBOT","2228412","PreservedSpecimen","Plantae","Orchidaceae","Oncidium","paranaense","Oncidium paranaense","Kraenzl.","Correa, M. N.",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","1996","10","15","Argentina","Misiones","General Manuel Belgrano","Bernardo de Irigoyen, 2 Km al S de B. Irigoyen, sobre las nacientes del Río Pepirí Guazú","-53.63333","-26.26666",NA,NA,"750.00000000",NA,NA,NA,"Morrone 1423",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2018-04-19 15:15:13-03","UNIOESTE","UNOP","480","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br","Boff, L.","2015","02","19","Boff, L.; Silva, T. .M.; Silva, T. .M.","2015","02","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Manuel Gomes.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,"110","Epífita. Folhas membranáceas alongadas. Fruto marrom.",NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA
"408","2018-04-19 15:15:13-03","UNIOESTE","UNOP","437","S","Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","R.Br","Boff, L.","2015","01","12","Boff, L.; Buturi, C. .V.; Buturi, C. .V.","2015","01","06","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha Rio Butu.","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,"93","Epífita.",NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA
"409","2020-07-10 09:48:19-03","MBML","MBML-HERBARIO","47120",NA,"Plantae","Orchidaceae","Gomesa","recurva","Gomesa recurva","Lindl.",NA,NA,NA,NA,"Chiron","2013","03","07","Brasil","Espírito Santo","Conceição do Castelo","Ribeirão do Meio","-41.2439002990723","-20.3682994842529",NA,NA,NA,NA,"MBML047120","MBML047120","13134",NA,NA,NA,NA,NA,NA,NA,"17824","auto",NA,NA,NA,NA,NA,NA
