"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"46","2021-02-15 11:56:52-03","UNICAMP","UEC","131143","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, B","Tozzi, AMGA; Flores, AS; Galvão, JC; Costa, JY; Corrêa, AM; Machado, RP; Fortuna-Perez, AP","2003059","2003","05","08",NA,"Brazil","Minas Gerais","São Sebastião do Paraíso","Estrada para Jacuí","-46.939472","-20.931694",NA,"Arbusto, 1,4 m de altura, botões florais jovens. &nf;Coleta iniciada em 06/08/2003.","UEC069262","UEC069262",NA,NA,NA,NA,NA,"2011",NA,"-46.939472","-20.931694",NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:24:09-03","UNICAMP","UEC","196045","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Semir, J","Sasaki, D; Junqueira, AB","542","2003","05","24",NA,"Brazil","São Paulo","Pedregulho","Estreito. Usina de Estreito (Acampamento de Estreito). Enconsta a margem da represa, próximo ao antigo aeroporto.","-47.273056","-20.164444",NA,"Arvoreta ca. 1,8m alt. Folhas discolores, face abaxial acizentada. Flores lilases esbranquiçadas. Papus creme.; Campo sujo pedregoso com afloramentos rochosos.","UEC026177","UEC026177","720","720",NA,NA,NA,NA,NA,"-47.273056","-20.164444",NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:24:09-03","UNICAMP","UEC","196046","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Semir, J; Monge, M","Sasaki, D; Junqueira, AB","527","2003","05","24",NA,"Brazil","São Paulo","Pedregulho","Estreito. Usina de Estreito (Acampamento de Estreito). Enconsta a margem da represa, próximo a barragem.","-47.277222","-20.157778",NA,"Arvoreta ca. 1,8m alt. Folhas discolores, face abaxial acizentada. Flores lilases esbranquiçadas. Papus creme.; Campo sujo pedregoso com afloramentos rochosos.","UEC026139","UEC026139","720","720",NA,NA,NA,"2010",NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:24:09-03","UNICAMP","UEC","184734","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nakajima, JN","Nave, AG; Dário, FR; Lopes, RF; Carneiro, PHM","1258","1997","02","26",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Faz. Morro da Laje","-55.745","-15.326944",NA,"Árvore com altura de 3m, folha abaxial prateada; Interior do cerrado","UEC123897","UEC123897",NA,NA,NA,NA,NA,"2015","10","-55.745","-15.326944",NA,NA,NA,NA,NA,NA
"50","2019-08-20 10:05:36-03","UNICAMP","UEC","32299","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Schumacher, H","1001","1981","08","25",NA,"Brazil","Minas Gerais",NA,"Furnas Richtung Piupi, Km 289, Rechts",NA,NA,NA,NA,"UEC069557","UEC069557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-20 10:05:36-03","UNICAMP","UEC","50801","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, BFP","Castro, AAIF","19735","1999","09",NA,NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vaçununga, Gleba Pé de Gigante. Rod. Anhanguera, Km 255-257.","-47","-21",NA,"Arbusto 2,5m, pappus de cor creme. Cerrado.","UEC069563","UEC069563",NA,NA,NA,NA,NA,"2011",NA,"-47","-21",NA,NA,NA,NA,NA,NA
"52","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Castro, AAJF","19735","1985","09",NA,NA,"Brazil","São Paulo","Santa Rita do Passa Quatro","Parque Estadual de Vaçununga, Gleba Pé de Gigante. Rod. Anhanguera, Km 255-257.","-47","-21",NA,"Arbusto 2,5m, pappus de cor creme. Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47","-21",NA,NA,NA,NA,NA,NA
"53","2019-08-20 10:05:36-03","UNICAMP","UEC","102644","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, BFP","Romero, R; Almeda, F; Martins, AB; Robinson, O; Robinson, D; Guimarães; Goldenberg, R","5501","1999","06","15",NA,"Brazil","Goiás","Cristalina","Estrada Paracatu-Cristalina.","-47.6136016845703","-16.7686004638672",NA,"Campo limpo associado a afloramnetos rochosos. Árvore ca. 2m. Brácteas verdes, corola e estilete lilases.","UEC069229","UEC069229",NA,NA,NA,"85457","auto","2011","11",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-20 10:05:36-03","UNICAMP","UEC","20606","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Leitão Filho, HF","Duarte, MM; Assumpção, AS","1041","1979","04","12",NA,"Brazil","Mato Grosso","Alto Garças","Solo argiloso arenoso., Estrada Alto Garças Araguainha-Km28","-53.5280990600586","-16.9438991546631",NA,"Arbusto, flor branca, muito frequente, comportamento terrestre. Em cerrado.","UEC069564","UEC069564",NA,NA,NA,"58359","auto","1981","11",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:09-03","UNICAMP","UEC","35658","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Semir, J","Oliveira Filho, AT","63","1983","05","07",NA,"Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,"Arbusto com cerca de 3m, capítulos já secos; Cerrado típico","UEC123895","UEC123895",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-20 10:05:36-03","UNICAMP","UEC","34627","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Oliveira Filho, AT","99","1983","05","28",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Cerrado","-55.749698638916","-15.460599899292",NA,"Arvoreta de ca. de 1,8m de altura, com capítulos de cor branca e algumas flores azuladas emergindo dos mesmos.","UEC069539","UEC069539",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:09-03","UNICAMP","UEC","34122","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Sciamarelli, A","Cunha, CN; Leitão Filho, HF","448","1982","03","23",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Próximo ao Véu-de-Noiva","-55.749698638916","-15.460599899292",NA,"Arbusto 3m, botões florais jovens; Cerrado","UEC123896","UEC123896",NA,NA,NA,"107042","auto","1992","04",NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:05:36-03","UNICAMP","UEC","42757","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Carvalho, DA","Carvalho, DA","2887","1983","06","28",NA,"Brazil","Minas Gerais","Alpinópolis","cerrado","-46.3880996704102","-20.8635997772217",NA,"Arbustivo, 1,5m altura, Candeinha.","UEC069720","UEC069720",NA,NA,NA,"22010","auto","1984","09",NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-20 10:05:36-03","UNICAMP","UEC","43263","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Carvalho, DA","Santos, JB","A43","1982","07","26",NA,"Brazil","Minas Gerais","Alpinópolis","cerrado","-46.3880996704102","-20.8635997772217",NA,"Arbusto, 1,7m alt. Nome vulgar:Candeinha.","UEC069561","UEC069561",NA,NA,NA,"22010","auto","1985","03",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Vasconcellos, MB; Queriroz, LP","21652","1989","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado","-46.0499992370605","-20.6152992248535",NA,"Arbusto ca. 2m, folhas discolores, flores brancas.",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-20 10:05:36-03","UNICAMP","UEC","52085","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Vasconcellos, MB; Queriroz, LP","21652","1989","07","01",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado","-46.0499992370605","-20.6152992248535",NA,"Arbusto ca. 2m, folhas discolores, flores brancas.","UEC069556","UEC069556",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:05:36-03","UNICAMP","UEC","47123","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Vichnewski, W; Lopes, JLC","19072","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2m, capítulos em frutificação. (RP-9d).","UEC069568","UEC069568",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-20 10:05:36-03","UNICAMP","UEC","47126","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Schumacher, H","Vichnewski, HT; Lopes, JLC","19069","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2,2m , capítulos maduros. (RP-8d).","UEC069570","UEC069570",NA,NA,NA,"29474","auto","1989","09",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-20 10:05:36-03","UNICAMP","UEC","47141","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Vichnewski, HT; Lopes, JLC","19084","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2m, em frutificação. (RP-17d)","UEC069562","UEC069562",NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Schumacher, H","Vichnewski, HT; Lopes, JLC","19069","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2,2m , capítulos maduros. (RP-8d).",NA,NA,NA,NA,NA,"29474","auto","1989","09",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Vichnewski, W; Lopes, JLC","19072","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2m, capítulos em frutificação. (RP-9d).",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Vichnewski, HT; Lopes, JLC","19084","1987","07","02",NA,"Brazil","Minas Gerais","Capitólio","Represa de Furnas, Cerrado e campos rupestres.","-46.0499992370605","-20.6152992248535",NA,"Arbusto até 2m, em frutificação. (RP-17d)",NA,NA,NA,NA,NA,"29474","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Leitão Filho, HF","Leitão Filho, HF; Andrade, JB; Milanez, AC","7850","1978","05","22",NA,"Brazil","Minas Gerais","Divinópolis","Rod. Divinópolis-Belo Horizonte, Km 105, nativo em cerrado a beira da estrada.","-44.8838996887207","-20.1389007568359",NA,"Arbusto até 1,5m, flores lilases.",NA,NA,NA,NA,NA,"24731","auto","1981","11",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:05:36-03","UNICAMP","UEC","3084","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Leitão Filho, HF","Leitão Filho, HF; Andrade, JB; Milanez, AC","7850","1978","05","22",NA,"Brazil","Minas Gerais","Divinópolis","Rod. Divinópolis-Belo Horizonte, Km 105, nativo em cerrado a beira da estrada.","-44.8838996887207","-20.1389007568359",NA,"Arbusto até 1,5m, flores lilases.","UEC069565","UEC069565",NA,NA,NA,"24731","auto","1981","11",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:09-03","UNICAMP","UEC","127826","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, BFP","Souza, VC; Souza, JP; Capellari Jr, L; Scalon, VR","11511","1996","07","01",NA,"Brazil","Minas Gerais","Passos","Estrada entre Furnas e Passos, ca. de 16 km do Rio Turvo (em direção a Furnas), Faz. Paredão (Usina Açucareira Passos)","-46.6096992492676","-20.718900680542",NA,"Arbusto ca. 1.5m alt., flores creme; Campo rupestre","UEC123898","UEC123898",NA,NA,NA,"37279","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:05:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Lopes, JRC","17674","1985","05",NA,NA,"Brazil","Minas Gerais","Passos","Margens da Represa de Furnas, em cerrado","-46.6096992492676","-20.718900680542",NA,"Arbusto até 1.5m, capítulos com flores lilases.",NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:05:36-03","UNICAMP","UEC","38619","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Lopes, JRC","17674","1985","05",NA,NA,"Brazil","Minas Gerais","Passos","Margens da Represa de Furnas, em cerrado","-46.6096992492676","-20.718900680542",NA,"Arbusto até 1.5m, capítulos com flores lilases.",NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:24:09-03","UNICAMP","UEC","42771","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","DAC","Alvarenga, AA; et al.","s.n.","1982","10","11",NA,"Brazil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,"Candeinha; arbusto 2m; Cerrado","UEC123894","UEC123894",NA,NA,NA,"21095","auto","1985","03",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:24:09-03","UNICAMP","UEC","43324","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, BFP","DAC; et al.","s.n.","1983","06","28",NA,"Brazil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,"Candeinha; arbusto 1.5m; Cerrado","UEC069719","UEC069719",NA,NA,NA,"21095","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:05:36-03","UNICAMP","UEC","43324","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Leitão Filho, HF","Carvalho, DA","2615","1983","06","28",NA,"Brazil","Minas Gerais","Pimenta","cerrado","-45.798900604248","-20.4839000701904",NA,"Arbustivo, 1,5m altura, Candeinha.","UEC069719","UEC069719",NA,NA,NA,"21095","auto","1984","03",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:05:36-03","UNICAMP","UEC","111817","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, BFP","Nakajima, JN; Sciamarelli, A; Oliveira, R; Oliveira, PE; Romero, R","1218","1999","07","13",NA,"Brazil","Minas Gerais","São Roque de Minas","Serra da Canastra, PARNA, estrada para o Retiro de Pedras","-46.3657989501953","-20.2453002929688",NA,"Campo cerrado. Arvoreta, ca.2m. Brácteas creme. Corola e anteras lilases.","UEC069559","UEC069559",NA,NA,NA,"57119","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-15 11:56:52-03","UNICAMP","UEC","74093","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, B","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR; Mello, ALA","1214","1995","12","12",NA,"Brazil","São Paulo","Pedregulho","Estreito, Perto da Fazenda Três Irmãos, Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.","-47.4700012207031","-20.25",NA,"Subarbusto, ca. 50 cm, com frutos com papus creme.","UEC069264","UEC069264",NA,NA,NA,"27552","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-15 11:56:52-03","UNICAMP","UEC","78726","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille, B","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR; Mello, ALA","1214","1995","12","12",NA,"Brazil","São Paulo","Pedregulho","Estreito, Perto da Fazenda Três Irmãos, Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.","-47.4700012207031","-20.25",NA,"Subarbusto, ca. 50 cm, com frutos com papus creme.","UEC069263","UEC069263",NA,NA,NA,"27552","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:15:51-03","MBM","MBM","264676","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","O. Kuntze","Robinson, H.","Killen, T.; et al.; et al.","6454","1994","06",NA,"Southern America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"MBM264676","MBM264676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:15:51-03","MBM","MBM","68140","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","O. Kuntze","Robinson, H.","Irwin, H.S.; et al.; et al.","16623","1966","06","04","Southern America","Brazil","Mato Grosso","Xavantina","Serra do Roncador, 86km N de Xavantina",NA,NA,NA,NA,"MBM068140","MBM068140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:15:51-03","MBM","MBM","212992","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","O. Kuntze","Robinson, H.","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66720","1997","08","12","Southern America","Brazil","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, arredores","-55.749698638916","-15.460599899292",NA,NA,"MBM212992","MBM212992",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2015-09-04 05:23:19-03","MNHN","RECOLNAT_MNHN_P","P02511247","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nakajima","Ratter, J.A.|Ferreira, A.|Santos, R.R.|Souza, R.",NA,"1968","5","30",NA,"Brasil","Mato Grosso",NA,"Córrego de Gato, 220 km N Xavantina on the Xavantina-São Felix road.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511247' target='other'> <mi>dwc_moreinfo</mi></a>","P02511247","P02511247_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1594",NA,NA
"83","2015-09-04 05:37:07-03","MNHN","RECOLNAT_MNHN_P","P02715665","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Loeuille","Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brasil.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715665' target='other'> <mi>dwc_moreinfo</mi></a>","P02715665","P02715665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5379",NA,NA
"84","2015-11-06 14:50:34-02","MNHN","RECOLNAT_MNHN_P","P02511239","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nakajima","Santos, R.R.|Ratter, J.A.|Ferreira, A.",NA,"1968","5","29",NA,"Brasil","Mato Grosso",NA,"Brésil. 1km E of the Base Camp of the Expedition, ca. 270km N of Xavantina.","-51.86667","-12.9","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511239' target='other'> <mi>dwc_moreinfo</mi></a>","P02511239","P02511239_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1567",NA,NA
"85","2015-09-04 05:23:19-03","MNHN","RECOLNAT_MNHN_P","P02511243","PreservedSpecimen",NA,NA,NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze","Nakajima","Ratter, J.A.|Castro, R.A.|Santos, R.R.|Souza, R.|Andrelinho",NA,"1968","6","24",NA,"Brasil","Mato Grosso",NA,"Brésil. 8km NE of the Base Camp of the Expeditio, ca. 270km N of Xavantina.","-51.86667","-12.9","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511243' target='other'> <mi>dwc_moreinfo</mi></a>","P02511243","P02511243_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1926",NA,NA
"86","2020-12-11 11:32:53-03","UFMG","BHCB","120674","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Souza, LF","3092","2006","06",NA,"Southern America","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras., Sudoeste de Goiás. Trilha da saída. Ponto 9.","-51.995278","-18.439444",NA,"Plantas do Brasil - Planalto Central.; Fanerófita. Subarbustiva, 1,5m. Pétalas e tépalas creme. Fruto cor creme, seco, indeiscente, maduro e imaturo.; Cerrado. Neossolo quartzarênico.","BHCB051701",NA,"620","620",NA,NA,NA,NA,NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA
"87","2020-12-11 11:32:53-03","UFMG","BHCB","42026","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Souza, VC de; Souza, JP; Scalon, VR; Duarte, AR","16140","1997","05","17","Southern America","Brasil","Mato Grosso","Diamantino","13km da Estrada Diamantino-Nobres. Fazenda Piraputanga.","-56.266667","-14.566667",NA,"Flora do Estado de Mato Grosso.; Arbustivo com ramos subescandentes. Capítulos alvos.; Savana arborizada (cerrado).","BHCB051706",NA,NA,NA,NA,NA,NA,"2009","03","-56.266667","-14.566667",NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:32:53-03","UFMG","BHCB","42042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Souza, VC de; Souza, JP; Duarte, AR; Miyagi, PH","17815","1997","06","12","Southern America","Brasil","Mato Grosso","Tapurah","Estrada MT-010. Cerca de 5km do entroncamento com MT-338.","-56.433333","-12.816667",NA,"Flora do Estado de Mato Grosso.; Arbusto, ca. 1,8m. Flores creme.; Savana arborizada com trechos alagáveis.","BHCB051702",NA,NA,NA,NA,NA,NA,"2009","03","-56.433333","-12.816667",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:32:53-03","UFMG","BHCB","48937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Lombardi, JA; Stehmann, JR","3166","1999","09","09","Southern America","Brasil","Minas Gerais","Perdizes","Unidade de Concervação de Galheiro - CEMIG.","-47.156667","-19.226944",NA,"Plantas do Brasil.; Arbusto, ca. 2m. Folhas cartáceas, argênteas na face abaxial. Pappus branco.; Cerrado.","BHCB051705",NA,NA,NA,NA,NA,NA,"2000","08","-47.156667","-19.226944",NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:32:53-03","UFMG","BHCB","55059","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Duarte, AP","2773","1950","08","18","Southern America","Brasil","Minas Gerais","Cotiara","Serra da Cotiara.",NA,NA,NA,"Bastante frequente.; Subarbusto, 2,5m.; Cerrado.","BHCB051704",NA,"950","950",NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:32:53-03","UFMG","BHCB","120620","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Eremanthus","mattogrossensis","Eremanthus mattogrossensis","Kuntze",NA,"Arruda, R; Nakajima, JN; Mendes, S; Amorim, EH","42","2002","05","18","Southern America","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, Trilha dos Primatas.","-47.2928009033203","-19.3528003692627",NA,"Arbóreo 1,5m. Brácteas involucrais creme. Corola lilás. Estames brancos.; Cerrado.","BHCB051703",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
