"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"53","2019-08-27 13:28:51-03","IAP","PACA-AGP","95430","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","J. A. Jarenkow","1992","10",NA,"J. A. Jarenkow","1992","10","30","Brasil","RS","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"PACA095430",NA,"2172","Magnoliophyta","Ebenales",NA,NA,"HASU 5962&nf;Flores com cálice ferrugíneo e corola branca. Estames com filetes brancos e anteras marelas Habitat: em borda de mata na planície costeira","20837","auto","Magnoliatae",NA,NA,NA,NA,NA
"54","2020-12-20 21:19:33-03","UFV","VIC","011416","PreservedSpecimen","Plantae","Styraceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Soares, L.H.; Silva","1989","09","04","Brasil","Paraná","Londrina","Parque Estadual da Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"VIC011416","VIC011416","241",NA,NA,NA,NA,"Árvore de 13 m de altura, botões florais verde acizentados.","63728","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:19:33-03","UFV","VIC","011421","PreservedSpecimen","Plantae","Styraceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Soares, L.H.; Silva","1989","09","15","Brasil","Paraná","Londrina","Parque Estadual da Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"VIC011421","VIC011421","257",NA,NA,NA,NA,"Árvore de 10 m de altura, botões florais e flores brancas, odoriferas freguente.","63728","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:42:08-03","UNICAMP","UEC","177945","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Santos, K",NA,NA,NA,"Santos, K; Belinello, R","2000","08","25","Brazil","São Paulo","Atibaia","Mata da Fazenda Malabar (Fragmento M2); área total: 21ha.","-46.85","-22.9","-46.85","-22.9","777","777","UEC002823","UEC002823","3520","Magnoliopsida",NA,NA,NA,"Árvore perenifólia, zoocórica; altura total: 12m; altura do fuste: 7m, PAP: 32cm.; Floresta estacional semidecidual",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:42:08-03","UNICAMP","UEC","107464","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, PW","2004",NA,NA,"Godoy, JRL; Carneiro, PHM; Silva, CR; Mendonça, RR","1999","01","13","Brazil","São Paulo","Pariquera-Açu","Parque Estadual do Pariquera-Abaixo, acesso pela parte sul, atravessando o Rio Pariquera Mirim.","-47.866667","-24.675833","-47.866667","-24.675833",NA,NA,"UEC073607","UEC073607","146","Magnoliopsida",NA,NA,NA,"Floresta Ombrófila Densa. Floresta alta de restinga.",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:42:08-03","UNICAMP","UEC","136210","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2012","05",NA,"Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP","2004","10","15","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, borda da estrada SP-119 S. Miguel Arcanjo-Sete Barras","-47.994722","-24.06","-47.994722","-24.06",NA,NA,NA,NA,"186","Magnoliopsida",NA,NA,NA,"árvore 5m; flores brancas; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:42:08-03","UNICAMP","UEC","144487","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Fritsch, PW; Aranha, JLM","2005","10","17","Brazil","Paraná","Piraquara","Road to and vicinity of SANEPAR Water Company. 500 m from Represa do Carvalhinho, ca. 23 km from BR-277.","-48.976722","-25.490806","-48.976722","-25.490806","1048","1048","UEC073605","UEC073605","1824","Magnoliopsida",NA,NA,NA,"Tree 6 m tall. Flowers pendent, sweet-fragrant. Corolla white, anthers yellow. &nf;&nf;Rare along trail at edge of forest in partial shade, in clay.; Transition between Araucaria forest and Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:42:08-03","UNICAMP","UEC","146281","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2012","05",NA,"Kinoshita, LS; Galvão, JC; Moraes, PLR; Antunes, RM; Seco, RC; Arzolla, FARDP","2004","10","15","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, borda da estrada SP-119 S. Miguel Arcanjo-Sete Barras","-47.994722","-24.06","-47.994722","-24.06",NA,NA,"UEC045856",NA,"186","Magnoliopsida",NA,NA,NA,"árvore 5m; flores brancas; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:42:08-03","UNICAMP","UEC","91592","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2012","05",NA,"Ivanauskas, NM","1995","08","23","Brazil","São Paulo","Pariquera-Açu","Estação Exeprimental do IAC","-47.876944","-24.608333","-47.876944","-24.608333",NA,NA,"UEC045853",NA,"290","Magnoliopsida",NA,NA,NA,"árvore de 3m; flores brancas.; floresta atlântica",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:42:08-03","UNICAMP","UEC","91593","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","1995","11","24","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico.","-47.876944","-24.616667","-47.876944","-24.616667",NA,NA,"UEC073603","UEC073603","593","Magnoliopsida",NA,NA,NA,"Árvore. Frutos.; Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:42:08-03","UNICAMP","UEC","53479","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH","1989","09","04","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC073587","UEC073587","241","Magnoliopsida",NA,NA,NA,"Árvore com 13,0 m alt., botões florais verde-acinzentados.","63728","auto",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:42:08-03","UNICAMP","UEC","53480","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH","1989","09","15","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC073609","UEC073609","257","Magnoliopsida",NA,NA,NA,"Árvore com 10 m alt.; botões florais e flores brancas, odoríferas, frequente.","63728","auto",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:42:08-03","UNICAMP","UEC","53492","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Soares-Silva, LH","1989",NA,NA,"Soares-Silva, LH; Chagas e Silva, F","1988","10","26","Brazil","Paraná","Londrina","Parque Estadual Mata dos Godoy.&nf;Parc. IX.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC073611","UEC073611","126","Magnoliopsida",NA,NA,NA,"Árvore 11,0 m alt.; fruto imaturo de cor verde acinzentado.","63728","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:42:08-03","UNICAMP","UEC","45176","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2012","05",NA,"Tamashiro, JY; Leitão Filho, HF; Rodrigues, RR","1986","11","03","Brazil","São Paulo","Bertioga","Restinga da praia de Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"UEC045855",NA,"18698","Magnoliopsida",NA,NA,NA,"árvore até 8m; frutos verdes","37616","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:42:08-03","UNICAMP","UEC","76705","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Capistrano, TR","2012","05",NA,"Souza, VC; Souza, JP; et al.","1995","10","09","Brazil","São Paulo","Peruíbe","Arredores da foz do Rio Guaraú (margem esquerda)","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"UEC045846",NA,"9311","Magnoliopsida",NA,NA,NA,"arbusto, ca. 2,5m; corola e filetes alvos; anteras amarelas.; mata de restinga","21922","auto",NA,NA,NA,NA,NA,NA
"68","2020-12-04 13:19:46-03","UDESC","LUSC","2352","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Silva, A.C. & Higuchi, P.",NA,NA,NA,"Aguiar, M.D.","2009","09","01","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"LUSC001263","LUSC001263",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"69","2019-01-17 11:25:15-02","PUCRS","MPUC","20901","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","J.A. Jarenkow","1992","01","01",NA,"1992","10","30","Brasil","RS","Torres","Lajeadinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,"Ericales","South America",NA,"Em borda de mata na planície costeira","20837","auto","Magnoliopsida",NA,NA,"2172","1",NA
"70","2020-10-14 10:06:50-03","FURB","FURB","18491","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Verdi, M","2009","12","02","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","12","02","Brasil","Santa Catarina","Morro da Fumaça","Estação Cocal.","-49.2322223","-28.6191667","-49.2322223","-28.6191667","50","50","FURB44755","FURB44755","3326",NA,NA,NA,NA,"Florística IFFSC 51 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:06:50-03","FURB","FURB","31900","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Sobral, M","2010","10","29","Korte, A.; Kniess, A.","2010","08","19","Brasil","Santa Catarina","Joinville","Serra Quimada.","-49.0497222","-26.1002778","-49.0497222","-26.1002778","1167","1167","FURB44751","FURB44751","4126",NA,NA,NA,NA,"Florística IFFSC 1065b (Arbórea) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-10-14 10:06:50-03","FURB","FURB","46673","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Oliveira, AA de","2015","03","20","Oliveira, A.A. de","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","Morro do Taió.","-50.04","-26.73","-50.0400000","-26.7300000","765","765","FURB44748","FURB44748","1336",NA,NA,NA,NA,"Fito IFFSC 796 /N/51 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-10-14 10:06:50-03","FURB","FURB","47871","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Selusniaki, M",NA,NA,NA,"Adenesky-Filho, E.","2011","11","18","Brasil","Paraná","Telêmaco Borba",NA,"-50.7069444","-24.1005556","-50.7069444","-24.1005556","520","520","FURB47871","FURB47871",NA,NA,NA,NA,NA,"Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 10:06:50-03","FURB","FURB","48002","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Cordeiro, J","2013","11","21","Silva, J.M.; Bonaldi, R.A. & Roher, D.A.","2013","10","15","Brasil","Paraná","Paranaguá",NA,"-48.5538889","-25.5891666","-48.5538889","-25.5891666","17","17","FURB48002","FURB48002","8461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-08 08:56:42-03","FURB","FURB","57292","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Gasper, A.L.","2018","03","05","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","01","16","Brasil","Santa Catarina","Trombudo Central",NA,"-49.7702778","-27.27","-49.7702778","-27.2700000",NA,NA,"FURB57292","FURB57292","1670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-08 08:56:42-03","FURB","FURB","58668","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Gasper, A.L.","2018","04","06","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","03","13","Brasil","Santa Catarina","Urubici",NA,"-49.4066667","-28.0802778","-49.4066667","-28.0802778","113","113","FURB58668","FURB58668","2386",NA,NA,NA,NA,"flor branca Habitat: borda do fragmento florestal Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-10-14 10:06:50-03","FURB","FURB","59251","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Kassner-Filho, A.","2018","07","28","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","07","28","Brasil","Santa Catarina","Angelina",NA,"-48.96","-27.54","-48.9600000","-27.5400000",NA,NA,"FURB59251","FURB59251","3200",NA,NA,NA,NA,"Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 10:06:50-03","FURB","FURB","64571","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Kassner-Filho, A.","2019","02","09","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2019","02","09","Brasil","Santa Catarina","Bom Retiro","Serra do panelão.","-49.5905555","-27.9005556","-49.5905555","-27.9005556",NA,NA,"FURB64571","FURB64571","4618",NA,NA,NA,NA,"Botão Habitat: Floresta Ombrófila Mista;Estágio Médio/Avançado; Interior da unidade amostral Habito: Arbórea",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 10:06:50-03","FURB","FURB","64835","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Kassner-Filho, A.","2019","08","29","Kassner-Filho, A.; Santos, D.; Uller, H.F.; Schneiders, A.","2019","08","29","Brasil","Santa Catarina","Itaiópolis","Butiazinho de Lima.","-49.9497222","-26.2772223","-49.9497222","-26.2772223","861","861","FURB64835","FURB64835","5436",NA,NA,NA,NA,"fruto imaturo Habitat: interior do fragmento florestal; floresta ombrófila mista; estagio sucessional médio/avançado Habito: arbórea",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:06:50-03","FURB","FURB","8182","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2007","12","11","Brasil","Santa Catarina","Monte Castelo","Campo do Areião.","-50.3091667","-26.8222223","-50.3091667","-26.8222223","1287","1287","FURB44753","FURB44753","1113",NA,NA,NA,NA,"Florística IFFSC 736. Habitat: Floresta Ombrófila Mista; Estágio Avançado Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:06:50-03","FURB","FURB","9602","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Sobral, M","2008","04","01","Godoy, M.B.; Verdi, M. & Dreveck, S.","2007","11","12","Brasil","Santa Catarina","Itaiópolis","Butiazinho de Cima.","-49.9497222","-26.2772223","-49.9497222","-26.2772223","896","896","FURB44750","FURB44750","16",NA,NA,NA,NA,"IFFSC 1016/4/12 e 1016/4/21.",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:06:50-03","FURB","FURB","9689","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Gasper, AL de","2008","04","27","Dreveck, S.; Verdi, M. & Godoy, M.B.","2008","01","17","Brasil","Santa Catarina","Rio Negrinho","Volta Grande.","-49.5905555","-26.4597222","-49.5905555","-26.4597222",NA,NA,"FURB03641","FURB03641","901",NA,NA,NA,NA,"Coleta Extra IFFSC. Habitat: Floresta Ombrófila Mista; Habito: arbórea; Fruto verde; flor branca",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:06:50-03","FURB","FURB","2903","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Sevegnani, L","1999","02","19","Roseli, F.; Fabiana, P.","1998","10","14","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3786010742188","-26.2502994537354",NA,NA,"20","20","FURB44752","FURB44752",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"84","2020-04-27 16:11:49-03","UFES","VIES","21489","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Zorzanelli, J.P.F.","2012","03","05","Zorzanelli, J.P.F.; Silva, A.E.","2012","02","12","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES021489","VIES021489","341",NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"85","2020-04-27 16:11:49-03","UFES","VIES","21490","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Zorzanelli, J.P.F.","2012","03","05","Zorzanelli, J.P.F.; Silva, A.E.","2012","01","20","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,NA,NA,"VIES021490","VIES021490","309",NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"86","2019-09-27 18:06:33-03","UFES","VIES","40892","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Cordeiro, J.","2013","11","21","Silva, J.M.; Bonaldi, R.A. & Roher, D.A.","2013","10","15","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"17","17","VIES040892","VIES040892","8461",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:41:17-03","UTFPR","HCF","24061","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","M.L. Brotto","2017","02","14","M.L. Brotto","2017","01","30","Brasil","PR","Piraquara","Recreio da Serra","-49.013056","-25.456111","49°00'47 W","25°27'22 S","1020","1020",NA,NA,"2394",NA,NA,NA,NA,"árvore com 4 m de altura, frutos imaturos de cor verde-claro. Transição entre Floresta Ombrófila MIsta e Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:41:17-03","UTFPR","HCF","18478","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","J. Cordeiro","2013","11","21","J.M. Silva","2013","10","15","Brasil","PR","Paranaguá","Floresta Estadual do Palmito","-48.553889","-25.589167","48°33'14 W","25°35'21 S","17","17",NA,NA,"8461",NA,NA,NA,NA,"árvore 8 m. Flor creme, anteras amarelas.",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-03-21 15:33:03-03","UTFPR","HCF","30886","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","M. Selusniaki",NA,NA,NA,"E. Adenesky-Filho",NA,NA,NA,"Brasil","PR","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"90","2019-12-26 15:11:33-03","UFSM","SMDB","19369","S","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Cordeiro, J","2013","11","21","Silva, JM; Bonaldi, RA; Roher, DA","2013","10","15","Brasil","Paraná","Paranaguá","Parque Estadual de Vila Velha","-48.553889","-25.555833","-48.553889","-25.555833",NA,NA,"SMDB019369",NA,"8461",NA,NA,NA,NA,"Árvore, 8m. Flor creme, anteras amarelas. Floresta Ombrófila Densa das Terrras Baixas",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:46:04-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Brotto, M.L.","2013","06","04","Saueressig, D.","2013","04","16","Brazil","Paraná","Rio Azul",NA,"-50.939997","-25.739997","-50.939997","-25.739997",NA,NA,"IFN000120",NA,"1903",NA,NA,"Southern America",NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:46:04-03","MBM","MBM","106483","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, P.W.","2010","04",NA,"Bernardi, L.","1978","10","27","Paraguay",NA,NA,"Haud rara in silva circa Guadalupe, Cenendiyu",NA,NA,NA,NA,NA,NA,"MBM106483",NA,"18251",NA,NA,"Southern America",NA,"Arbor exilis 7 metralis 20 cm diam. erecta coma elegante ramis fulvis.",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:46:04-03","MBM","MBM","133473","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Vaz, A.",NA,NA,NA,"Furtado, P.P.",NA,NA,NA,"Brazil","Mato Grosso","Ivinhema","Próximo de Ivinhema",NA,NA,NA,NA,NA,NA,"MBM133473","MBM133473","92",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:46:04-03","MBM","MBM","348083","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl",NA,NA,NA,NA,"Wangler, M.S.; et al.; et al.","1997","10","25","Brazil","Santa Catarina","Itapuá","RPPN Volta Velha",NA,NA,NA,NA,NA,NA,"MBM348083","MBM348083","189",NA,NA,"Southern America",NA,"Árvore 10m, heliófita, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:46:04-03","MBM","MBM","385589","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Selusniaki, M.",NA,NA,NA,"Adenesky-Filho, E.","2011",NA,NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM385589","MBM385589","s.n.",NA,NA,NA,NA,"Resgate de flora da UHE Mauá",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:46:04-03","MBM","MBM","386226","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Cordeiro, J.","2013","11","21","Silva, J.M.; Bonaldi, R.A.; Roher, D.A.; Bonaldi, R.A.; Roher, D.A.","2013","10","15","Brazil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.553911","-25.5891","-48.553911","-25.5891","17","17","MBM386226","MBM386226","8461",NA,NA,"Southern America",NA,"Árvore 8m. Flor creme, anteras amarelas.; Floresta Ombrófila Densa das Terras Baixas.",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:46:04-03","MBM","MBM","407604","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Brotto, M.L.","2017","02","14","Brotto, M.L.; Völtz, R.R.; Völtz, R.R.","2017","01","30","Brazil","Paraná","Piraquara","Recreio da Serra","-49.013056","-25.456111","-49.013056","-25.456111","1020","1020","MBM407604","MBM407604","2394",NA,NA,"Southern America",NA,"Árvore com 4 m de altura, frutos imaturos de cor verde-claro.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:46:04-03","MBM","MBM","418434","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Meyer, F.S.","2018","11",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2018","11",NA,"Brazil","Santa Catarina","Ponte Alta do Norte","FRP - Fazenda Rio das Pedras","-50.409906","-27.120969","-50.409906","-27.120969",NA,NA,"MBM418434",NA,"2484",NA,NA,"Southern America",NA,"Arvoreta ca. 3 m altura. Folhas dicolores; frutos imaturos verdes.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:46:04-03","MBM","MBM","427470","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Verdi, M.","2009","12","02","Verdi, M.; Tomazi, A.L.; Klemz, G.; Tomazi, A.L.; Klemz, G.","2009","12","02","Brazil","Santa Catarina","Morro da Fumaça","Estação Cocal","-49.232222","-28.619167","-49.232222","-28.619167","50","50","MBM427470",NA,"3326",NA,NA,"Southern America",NA,"Arbórea.; Floresta Ombrófila Densas. Estágio avançado, interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:46:04-03","MBM","MBM","44046","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, P.W.","2010","04",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,"350","350","MBM044046","MBM044046","12808",NA,NA,"Southern America",NA,"Arvoreta flor alva, da mata","38300","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:46:04-03","MBM","MBM","232","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Smith, S.F.","1985",NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM000232","MBM000232","12808",NA,NA,"Southern America",NA,"Arvoreta flor alva, da mata","38300","auto",NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:46:06-03","MBM","MBM","65714","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Hatschbach, G.",NA,NA,NA,"Rotta, E.",NA,NA,NA,"Brazil","Paraná","Colombo","Estrada da Ribeira, Embrapa","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"MBM065714","MBM065714","s.n.",NA,NA,"Southern America",NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:46:04-03","MBM","MBM","129588","PreservedSpecimen","Plantae","Styracaceae","Styrax","acuminatus","Styrax acuminatus","Pohl","Fritsch, P.W.","2010","04",NA,"Soares, L.H.; et al.; et al.","1988","10","26","Brazil","Paraná","Londrina","Floresta do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"MBM129588","MBM129588","126",NA,NA,"Southern America",NA,"Árvore com 11,0 m alt.; frutos imaturos verde acinzentados","63728","auto",NA,NA,NA,NA,NA,NA
