"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","county","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"367","2021-04-07 11:48:47-03","UFMS","CGMS","11281","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","U.M. Resende","1545","1998","08","31",NA,"Brasil","Mato Grosso do Sul","Margem da estrada próximo ao rio Mutum - Bonito - Campo Grande.","-53.3697223","-18.2958333","-53,3697223","-18,2958333",NA,NA,"Flores esverdeadas. Ramos ferrugíneos, não frequente. Habitat: Cerrado. Habito: Árvore. 7,00m de altura.","CGMS1040602","Bonito",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-04-07 11:48:47-03","UFMS","CGMS","7767","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","A. Amaral-Júnior; J.O. Mendonça; O. Dias","179","1998","10","14",NA,"Brasil","Mato Grosso do Sul","MS 395, estrada Brasilândia-Bataguassu. Aproximadamente 51,7 km de Brasilândia.","-52.3572222","-21.6166667","-52,3572222","-21,6166667",NA,NA,"Com frutos. Habitat: Cerrado. Habito: Árvore. 5,00m de altura.","CGMS1016028","Santa Rita do Pardo",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-04-07 11:48:47-03","UFMS","CGMS","40165","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","D. Gris; F. Macedo Alves; S.S. Moura; T. Kohagura","80","2013","09","30",NA,"Brasil","Mato Grosso do Sul","Distrito Taboco, Fazenda Colorado.","-55.2641667","-19.7447222","-55,2641667","-19,7447222",NA,NA,"Flores marrons. Presença de látex/ tronco torto com reentrâncias/ folhas congestas. Habitat: Cerrado. Cerrado Rupestre, sobre afloramento rochoso. Solo arenoso. Relevo acidentado. Ampla ocorrência. Habito: Árvore. 8,00 m de altura.","CGMS1070143","Corguinho",NA,NA,"(Mart.) Radlk.","F. Macedo Alves",NA,NA,"375","375",NA,NA,"2013","09","30",NA,NA,NA,NA,NA,NA
"370","2021-04-07 11:48:47-03","UFMS","CGMS","78254","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","K.S.P. Raposo; G.D. Montanha.","40","2019","08","01",NA,"Brasil","Mato Grosso do Sul","APA do Guariroba. Fazenda Guariroba.","-54.3288889","-20.5838889","-54,3288889","-20,5838889",NA,NA,"Botão floral marrom e com tricomas; Folha grande, coriácea e obovada, com tricomas na parte abaxial. Habitat: Cerrado Habito: Arbusto","CGMS1111265","Campo Grande",NA,NA,"(Mart.) Radlk.","G.A.Damasceno-junior",NA,NA,"517","517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-04-07 11:48:47-03","UFMS","CGMS","22149","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","B.G. Fina","345","2003","09","03",NA,"Brasil","Mato Grosso do Sul",NA,"-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Flores presentes. Doação do HRCB. Habitat: Cerradão. Habito: Árvore. 9,00 m de altura.","CGMS1051560","Aquidauana",NA,NA,"(Mart.) Radlk.","B.G. Fina",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-04-07 11:48:47-03","UFMS","CGMS","8779","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Nicácio; Uchôa",NA,"1999","08","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Bárbara.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Flor verde-clara.","CGMS1016025","Aquidauana",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-04-07 11:48:47-03","UFMS","CGMS","8786","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Nicácio; Uchôa","24","1999","07","30",NA,"Brasil","Mato Grosso do Sul","Senar- piscicultura.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Flor branca. Habitat: Morro. Habito: Árvore.","CGMS1016024","Aquidauana",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-04-07 11:48:47-03","UFMS","CGMS","3096","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta torta","A.K.M. de Oliveira; et al.","58","1989","10","15",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Frutos grandes com pelos da coloração amarronzado Latescente. Folhas terminando em forma rosulada. Habitat: Cerrado Habito: Árvore. 1,0m de altura.","CGMS1010859","Campo Grande",NA,NA,NA,NA,NA,"torta",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-04-07 11:48:47-03","UFMS","CGMS","3558","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","U.M. Resende; et al.",NA,"1990","08","21",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flores esverdeadas, pequenas, confundem-se com o caule. Inflorescência axilar nas pontas dos galhos.","CGMS1016030","Campo Grande",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-04-07 11:48:47-03","UFMS","CGMS","6250","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","U.M. Resende",NA,"1998","10","13",NA,"Brasil","Mato Grosso do Sul","Guariroba.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"CGMS1016029","Campo Grande",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-04-07 11:48:47-03","UFMS","CGMS","32940","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","T.C. Araújo",NA,"1999","12","30",NA,"Brasil","Mato Grosso do Sul","Reserva Biológica da UCDB.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"CGMS1062331","Campo Grande",NA,NA,"(Mart.) Radlk.",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 16:41:14-03","UNICAMP","UEC","111135","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Nicacio, JNL; Uchoa","s.n.","1999","08","02",NA,"Brazil","Mato Grosso do Sul","Faz. Sta Barbara.","-58.383333","-19.483333","-58.383333","-19.483333",NA,NA,"Nome vulgar: guapera. Porte: arbório. Cor da flor: verde-claro.; Morro gruta.","UEC086316","Aquidauana","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC086316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 16:41:14-03","UNICAMP","UEC","151911","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Bruniera, CP; Freire, K; Zappi, DC; Sasaki, D; Milliken, W; Edwards, SL","171","2009","03","06",NA,"Brazil","Minas Gerais","Distrito Capela de São José, Wstrada de terra que liga Inhame a Santana do Riacho.Trilha da Senhorinha. Cerrado na base da Serra.","-43.784167","-18.965556","-43.784167","-18.965556",NA,NA,"Arbusto ca. 1m alt., com látex. Folhas coriáceas, discolores, pilosas. Frutos castanhos pilosos.","UEC074423","Santana do Livramento","Magnoliopsida",NA,"(Mart.) Radlk.","Bruniera, CP","UEC074423",NA,"682","682",NA,NA,"2009","03","06",NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:41:14-03","UNICAMP","UEC","107332","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ratter, JA; Bridgewater, S; Batista dos Santos, J","8017","1998","07","23",NA,"Brazil","Bahia","5km from Coribe on the road to Cocos.","-44.45","-13.866667","-44.45","-13.866667",NA,NA,"Small tree, 3m tall, 6cm dbh, whith grey bark scaling in vertical strips. Calyx marzipan green; corolla pale lemon-yellow. The vernacular name (=axe-handle) refers to use made of the frequently lobed trunks of larger trees of this spec","UEC074426","Coribe","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074426",NA,"690","690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-08-20 10:26:13-03","UNICAMP","UEC","147890","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Noleto, LG","4","2007","12","12",NA,"Brazil","São Paulo","Instituto Florestal de SP, Área do Valério","-47.822778","-22.252778","-47.822778","-22.252778",NA,NA,"Árvore, ca. 7-8m, sem flores e frutos.","UEC074427","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Noleto, LG","UEC074427",NA,"770","770",NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 16:41:14-03","UNICAMP","UEC","153078","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Silveira, ALP","165","2007","07","31",NA,"Brazil","Amazonas",NA,"-63.763333","-8.128056","-63.763333","-8.128056",NA,NA,"Árvore com 8,5m.; Cerrado.","UEC074424","Canutama","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-01 16:41:14-03","UNICAMP","UEC","186520","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Pereira, JC","2152","2014","10",NA,NA,"Brazil","São Paulo","CPMA,CPQBA, Betel. Posição 67 ou G1 no pomar.","-47.1","-22.783333","-47.1","-22.783333",NA,NA,"Arbóreo. Encontra-se cultivada em ex situ.","UEC111837","Paulínia","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC111837",NA,NA,NA,NA,NA,"2015","09",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 16:41:14-03","UNICAMP","UEC","186520","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Pereira, JC","s.n.","2014","10",NA,NA,"Brazil","São Paulo","CPMA,CPQBA, Betel. Posição 67 ou G1 no pomar.","-47.1","-22.783333","-47.1","-22.783333",NA,NA,"Arbóreo. Encontra-se cultivada em ex situ.","UEC111837","Paulínia","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC111837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:41:14-03","UNICAMP","UEC","188932","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","287","2015","02","11",NA,"Brazil","São Paulo","Parque Estadual Carlos Botelho","-47.985278","-24.071944","-47.985278","-24.071944",NA,NA,"Árvore, 7,5 m de altura e 4,3 cm de DAP; Floresta Ombrófila Densa","UEC119374","São Miguel Arcanjo","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC119374",NA,"800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 16:41:14-03","UNICAMP","UEC","50777","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Castro, AAIF","19682","1985","08",NA,NA,"Brazil","São Paulo","Parque Estadual de Vaçununga, gleba Pé de Gigante, Rod. Anhanguera, km 255-?.","-47.6","-21.633333","-47.6","-21.633333",NA,NA,"Arvoreta, frutos castanhos.; Cerrado.","UEC074419","Santa Rita do Passa Quatro","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074419",NA,"690","710",NA,NA,"1996","10",NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 16:41:14-03","UNICAMP","UEC","50806","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Castro, AAIF","19681","1985","09",NA,NA,"Brazil","São Paulo","Parque Estadual de Vaçununga, gleba Pé de Gigante, Rodovia Anhanguera, km 255-7.","-47.6","-21.633333","-47.6","-21.633333",NA,NA,"Árvore de 10m, flores de cor creme-esverdeada, cerrado. N.V. : Pessegueiro.; Cerrado.","UEC086313","Santa Rita do Passa Quatro","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC086313",NA,"690","710",NA,NA,"1996","11",NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:41:14-03","UNICAMP","UEC","8091","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Otaciano","s.n.","1979","08","21",NA,"Brazil","Mato Grosso do Sul","Faz. Furdão.",NA,NA,NA,NA,NA,NA,"Árvore,1,5 a 3,5m, apresenta látex, folha pagina superior verde escura e glabra, página inferio verde claro com pilosidade. Nome comum: Guapeva.","UEC086318",NA,"Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC086318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2021-03-01 16:41:14-03","UNICAMP","UEC","8129","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","3240","1976","06","30",NA,"Brazil","Minas Gerais","Nr. Pandeiros e 30km W of Tanuária.",NA,NA,NA,NA,NA,NA,"Small tree, 4-5m tall, 10cm in diam. at breast leight. Taller trees of this species reach 8m or more. Corolla greenish yellow.; in dense cerrado.","UEC074421","Pandeiros","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:41:14-03","UNICAMP","UEC","83256","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Stranghetti, V","158","1993","08","18",NA,"Brazil","São Paulo","Estação Ecológica de Paulo de Faria. (19º 55'-19º58' S a 49º31'-49º32').","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, ca. 20m lactescente, flor de cor creme. Interior da mata. (Estação de coleta 2)","UEC086315","Paulo de Faria","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC086315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:41:14-03","UNICAMP","UEC","83257","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Stranghetti, V","218","1994","10","21",NA,"Brazil","São Paulo","Estação Ecológica de Paulo de Faria. (19º 55'-19º58' S a 49º31'-49º32').","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, ca. 20m, lactescente, fruto. beira da mata, lado direito. (Estação de coleta 2). Nome popular: guapeva.","UEC086314","Paulo de Faria","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC086314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-01 16:41:14-03","UNICAMP","UEC","83348","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Stranghetti, V","385","1994","09","13",NA,"Brazil","São Paulo","Estação Ecológica de Paulo de Faria. (19º 55'-19º58' S a 49º31'-49º32').","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"Árvore, ca. 10m, lactescente, flor creme, fruto imaturo. Interior da mata. (Estação da coleta 2).","UEC086317","Paulo de Faria","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC086317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-01 16:41:14-03","UNICAMP","UEC","85495","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Souza, VC; Moraes, PLR; Vitti, FX","5822","1994","04","17",NA,"Brazil","São Paulo","Estrada entre itirapina e São Carlos, a ca. 9km de Itirapina.","-47.883056","-22.180278","-47.883056","-22.180278",NA,NA,"Arvoreta, ca. 2,5m alt.; botões creme.; Cerrado.","UEC086312","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC086312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2021-03-01 16:41:14-03","UNICAMP","UEC","29448","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Heringer, EP; Figueiras, TS; Mendonça, RC; Pereira, BAS; Salles, AEH; et al.","5287","1980","08","07",NA,"Brazil","Distrito Federal","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore grande; latescente; flores verde amareladas; frutos imaturos com pilosidade amarelada; mata ciliar.; Mata ciliar.","UEC074425","Brasília","Magnoliopsida",NA,"(Mart.) Radlk.","Bruniera, CP","UEC074425",NA,NA,NA,"70570","auto","2007","08","16",NA,NA,NA,NA,NA,NA
"395","2021-03-01 16:41:14-03","UNICAMP","UEC","29516","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Heringer, EP; Filgueiras, TS; et al.","4957","1980","06","02",NA,"Brazil","Distrito Federal","Plano Piloto. Em frente à Paroquia de Santo Antônio.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore cerca de 12m de altura; folhas pilosas; flores verdes, minúsculas; botões envolvidos por cálice pardo; latescente.","UEC074452","Brasília","Magnoliopsida",NA,"(Mart.) Radlk.","Lombardi, JA","UEC074452",NA,NA,NA,"70570","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-01 16:41:14-03","UNICAMP","UEC","127301","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Sciamarelli, A; Silva, SM","1315","2002","01","17",NA,"Brazil","Mato Grosso do Sul","Fazenda Rancho verde.","-54.8222007751465","-22.6341991424561",NA,NA,NA,NA,"6m, frutos amarelos alaranjados, indumento seríceo-vinoso, látex branco inclusive no fruto, polpa adocicada comida por pássaros.","UEC074435","Caarapó","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074435",NA,NA,NA,"38411","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-01 16:41:14-03","UNICAMP","UEC","65187","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Assis, MA","25310","1989","10","28",NA,"Brazil","Mato Grosso do Sul","Fazenda Lagoa Encantada.","-53.815299987793","-22.3047008514404",NA,NA,NA,NA,"Árvore de 18 m, flores esverdeadas, látex branco.","UEC074454","Ivinhema","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074454",NA,NA,NA,"38521","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
"398","2021-03-01 16:41:14-03","UNICAMP","UEC","48419","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Marcondes-Ferreira, W; et al.","19","1985","11","05",NA,"Brazil","Mato Grosso do Sul","Fazenda do Cacildo.","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"Árvore 5-6m.","UEC074433","Selvíria","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074433",NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-01 16:41:14-03","UNICAMP","UEC","201662","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Morandi, MEF; Futemma, NY; Oliveira, DC; Pereira, JM; Savietto, VF","16","2017","04","30",NA,"Brazil","Minas Gerais","Parque Nacional da Serra do Cipó, trilha da cachoeira do capão dos palmitos","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Árvore, látex branco, borda, caule profundamente sulcado, 3 metros de altura; Cerrado","UEC183909","Jaboticatubas","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC183909",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-08-20 10:26:13-03","UNICAMP","UEC","125163","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Yamamoto, K; Freitas, MF","0074","2000","11","21",NA,"Brazil","Minas Gerais","proximidades da sede do IBAMA, Em cerrado.","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,"Arvore ca. 12 m. em cerrado.","UEC074436","Jaboticatubas","Magnoliopsida",NA,"(Mart.) Radlk.","Bruniera, CP","UEC074436",NA,NA,NA,"31264","auto","2007","08","16",NA,NA,NA,NA,NA,NA
"401","2021-03-01 16:41:14-03","UNICAMP","UEC","8131","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Hatschbach, G","40150","1977","07","30",NA,"Brazil","Minas Gerais","Arredores.","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"Arvore típica do cerrado, flor creme.","UEC074449","Prata","Magnoliopsida",NA,"(Mart.) Radlk.","Hatschbach, G","UEC074449",NA,NA,NA,"56565","auto","1977","08",NA,NA,NA,NA,NA,NA,NA
"402","2021-03-01 16:41:14-03","UNICAMP","UEC","63619","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Souza, MC","257","1992","11","07",NA,"Brazil","Paraná","Rio Parana. Mata do Araldo.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"Arbórea. Cerca de 6,0m altura. Flores coloração esverdeada. Rara.; Solo seco.","UEC074450","Porto Rico","Magnoliopsida",NA,"(Mart.) Radlk.","Tamashiro, JY","UEC074450",NA,NA,NA,"18063","auto","1993","07",NA,NA,NA,NA,NA,NA,NA
"403","2021-03-01 16:41:14-03","UNICAMP","UEC","8132","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gianotti, E; Toledo Filho, DV","5503","1977","06",NA,NA,"Brazil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore de porte médio.; Vegetação de cerrado.","UEC074451","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Rodrigues, T","UEC074451",NA,NA,NA,"22843","auto","1978","10",NA,NA,NA,NA,NA,NA,NA
"404","2021-03-01 16:41:14-03","UNICAMP","UEC","8130","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gianotti, E; Toledo Filho, DV","5504","1977","06",NA,NA,"Brazil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore de porte médio, vegetação de cerrado.; Cerrado.","UEC074434","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074434",NA,NA,NA,"22843","auto","1996","07","25",NA,NA,NA,NA,NA,NA
"405","2021-03-01 16:41:14-03","UNICAMP","UEC","8128","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Gianotti, E; Toledo Filho, DV","5503","1977","06",NA,NA,"Brazil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore de porte médio.; Vegetação de cerrado.","UEC074420","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Rodrigues, T","UEC074420",NA,NA,NA,"22843","auto","1978","10",NA,NA,NA,NA,NA,NA,NA
"406","2021-03-01 16:41:14-03","UNICAMP","UEC","38638","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Dias, MC; Gouvêa, LSK; Tamashiro, JY","17691","1985","07","08",NA,"Brazil","São Paulo",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,"Arvoreta de 4m, flores brancas.","UEC074430","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074430",NA,NA,NA,"22843","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
"407","2019-08-20 10:26:13-03","UNICAMP","UEC","36684","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Arasaki, FR","06","1984","07","24",NA,"Brazil","São Paulo","Cerrado do Anibal.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"UEC074431","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074431",NA,NA,NA,"22843","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
"408","2021-03-01 16:41:14-03","UNICAMP","UEC","52342","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Vieira, MF","654","1989","09","06",NA,"Brazil","São Paulo","Cerrado do Valério, Reserva do Instituto Florestal de São Paulo.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore com aproximadamente 3,0 m de altura, latescente, flores branco-esverdeadas.; Cerrado.","UEC074453","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074453",NA,NA,NA,"22843","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
"409","2021-03-01 16:41:14-03","UNICAMP","UEC","8133","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Toledo Filho, DV; Gianotti, E","5531","1977","07","13",NA,"Brazil","São Paulo","Estação Experimental de Itirapina.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore de 4m. Flores amarelas.","UEC074422","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074422",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-03-01 16:41:14-03","UNICAMP","UEC","68860","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Leitão Filho, HF; Rodrigues, RR","24371","1991","07","03",NA,"Brazil","São Paulo","Estação Experimental do Instituto Florestal.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Árvore até 5m, flores creme, leve vinosos no ápice da corola.; Área de Cerrado.","UEC074455","Itirapina","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074455",NA,NA,NA,"22843","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
"411","2021-03-01 16:41:14-03","UNICAMP","UEC","126739","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Martins, ERF","35792","1996","08","23",NA,"Brazil","São Paulo","Instituto Florestal.","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,"Árvore, 8m, flores branco-esverdeadas.; Cerradão.","UEC074428","Mogi Mirim","Magnoliopsida",NA,"(Mart.) Radlk.",NA,"UEC074428",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-08-20 10:26:13-03","UNICAMP","UEC","8113","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Martins, RP; Machado, FA","10425","1979","05","25",NA,"Brazil","São Paulo","Imediações do Mun. de S. Carlos, Km 217 Rod. Washington Luiz.","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"UEC074429","São Carlos","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074429",NA,NA,NA,"45913","auto","1996","07","25",NA,NA,NA,NA,NA,NA
"413","2021-03-01 16:41:14-03","UNICAMP","UEC","26780","S","Plantae","Sapotaceae","Pouteria","torta","Pouteria torta","Leitão Filho, HF; Martins, FR; Yamamoto, K","12528","1981","05","12",NA,"Brazil","São Paulo","Estrada de S. Simão-Luiz Antonio.","-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,"Arvoreta c. 4m, flores creme-esverdeadas, em cerrado.; Cerrado.","UEC074432","São Simão","Magnoliopsida",NA,"(Mart.) Radlk.","Carneiro, CE","UEC074432",NA,NA,NA,"27881","auto","1996","10",NA,NA,NA,NA,NA,NA,NA
