"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","monthIdentified","dayIdentified","locality","individualCount","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet"
"277","2020-12-11 11:39:55-03","UFMG","BHCB","37277","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"Distrito de Fabião.",NA,"Southern America",NA,"148972","auto",NA,NA,NA,NA,NA
"278","2020-12-11 11:39:56-03","UFMG","BHCB","95366","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,"Echternacht, LA; Dornas, T","340","2004","03","13","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,"Arbustiva (0,7m) em beira de mata ciliar. Flores rosas.","Dicotyledon",NA,NA,NA,"Estação Ecológica Estadual da Mata do Cedro.",NA,"Southern America",NA,"18828","auto",NA,NA,NA,NA,NA
"279","2020-12-11 11:39:55-03","UFMG","BHCB","40382","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.",NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,"Vale do Peruaçu.",NA,"Southern America",NA,"148972","auto",NA,NA,NA,NA,NA
"280","2021-02-11 17:21:03-03","UFPR","UPCB","65789","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2015","Fraga, C.N.","2330","2009","01","18","Brasil","Espírito Santo","Cariacica",NA,NA,"9999","9999","562","562",NA,NA,"Arbusto ereto ca. 50cm. Folhas discolores. Flores rosa, estames amarelos..",NA,NA,"09",NA,"BLOQUEADO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-11 17:21:03-03","UFPR","UPCB","77279","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucs","Fiaschi, P.","2010","Souza, V.C. | Souza, J.P. | Romão, G.O.","32099","2006","02","16","Brasil","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,NA,NA,NA,NA,"Erva, ca. 40cm alt.; flores róseas..",NA,NA,NA,NA,"Cerca de 15km de Bom Sucesso de Itararé em direção a Apiaí. Floresta Ombrófila Densa Mista. Borda.",NA,NA,NA,"37738","auto",NA,NA,NA,NA,NA
"282","2021-02-11 17:21:03-03","UFPR","UPCB","30929","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Guimarães, O.A.","1997","Cervi, A.C.","6077","1995","11","22","Brasil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,NA,"Erva ereta, aprox. 1,5m alt. Flor rósea..",NA,NA,"06",NA,"Estrada para Salto Cavalcanti",NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA
"283","2021-02-11 17:21:03-03","UFPR","UPCB","37562","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Fiaschi, P.","2015","Silva, S.M.",NA,"1998","08","22","Brasil","Paraná","Fênix","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,"Herbácea de flores amarelas, a margem do rio Corumbataí..",NA,NA,"09",NA,"Parque Estadual de Vila Rica do Espírito Santo",NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
"284","2021-02-11 17:21:03-03","UFPR","UPCB","25630","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Guimarães, O.A.","1995","Cervi, A.C.","6005","1995","11","01","Brasil","Santa Catarina","Porto Belo","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,NA,NA,"Erva sublenhosa, flor rósea. Costão rochoso..",NA,NA,"11",NA,"Pereque",NA,NA,NA,"13032","auto",NA,NA,NA,NA,NA
"285","2021-02-11 17:21:03-03","UFPR","UPCB","36510","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Hatschbach, G.","1998","Hatschbach, G.","68880","1998","11","26","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"Ereta, até 35cm, flor rosada. Floresta da beira de rio encachoeirado..",NA,NA,"01","01","Rio Bom Sucesso, 3-5km O da barra",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA
"286","2021-02-11 17:21:03-03","UFPR","UPCB","28959","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.",NA,"Hatschbach, G.","52088","1987","11","26","Brasil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,NA,"Erva, flor rosada. Mata de galeria..",NA,NA,NA,NA,"Rio das Cinzas, Salto Cavalcanti",NA,NA,NA,"29630","auto",NA,NA,NA,NA,NA
"287","2021-02-11 17:21:03-03","UFPR","UPCB","31815","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Hatschbach, G.","1997","Odia, E.V.","42","1996","11","08","Brasil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,NA,"Erva, 70cm, flor rosada. Barrancos sombrios à beira da estrada..",NA,NA,"01","01","Rio do Turvo",NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"288","2021-02-11 17:21:03-03","UFPR","UPCB","10277","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1968","Hatschbach, G.","14336","1966","05","01","Brasil","Paraná","São Carlos do Ivaí","-52.4757995605469","-23.315299987793",NA,NA,NA,NA,NA,NA,"Erva ereta, 1m, flor rósea. Margens do rio..",NA,NA,"01","01","Rio Ivaí",NA,NA,NA,"17334","auto",NA,NA,NA,NA,NA
"289","2021-02-11 17:21:03-03","UFPR","UPCB","9028","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A.","1971","Hatschbach, G.","25559","1970","11","19","Brasil","Paraná","São José da Boa Vista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,NA,NA,"Erva, flor rosada. Margem do rio..",NA,NA,"01","01","Rio Jaguariaíva, Corredeira Paulista",NA,NA,NA,"21399","auto",NA,NA,NA,NA,NA
"290","2013-01-28 05:13:00-02","MO","MOBOT","2247827","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Múlgura de Romero, M. E., //",NA,"Rosa Guaglianone|Nélida M. Bacigalupo|M. Rodríguez|René Guillén V.","Guaglianone 2829","1995","11","14","Argentina","Misiones","San Pedro","-53.88333","-27.15",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá, costa del río Uruguay",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"291","2018-05-17 05:28:00-03","MO","MOBOT","2294739","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Múlgura de Romero, M. E., II-",NA,"María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3150","2002","3","9","Argentina","Misiones","San Pedro","-53.88333","-27.15",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá, costa del río Uruguay, Piedra Bugre",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"292","2016-10-17 15:24:00-02","MO","MOBOT","100934454","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","M.E. Múlgura de Romero",NA,"Manuel J. Belgrano|M. Mónica Ponce|Diego L. Salariato","Belgrano 689","2006","11","27","Argentina","Misiones","San Pedro","-53.8833333","-27.15",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá, costa del río Uruguay, Piedra de Bugre.","1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"293","2009-10-24 07:37:00-02","MO","MOBOT","2430521","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Lourteig, A.",NA,"Fernando O. Zuloaga","Zuloaga 716","1979","5","10","Argentina","Misiones","San Pedro","-53.88333","-27.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Salto del Moconá",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"294","2009-09-02 15:16:00-03","MO","MOBOT","1210342","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14994",NA,NA,NA,"Ecuador","Napo",NA,"-77.7","-1.03333",NA,NA,"450.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,"Carretera Puerto Napo-Misahuallí, km 5-25.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","1741866","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","R. Liesner",NA,"Gerrit Davidse","Davidse 3723","1973","11","4","Venezuela","Guárico",NA,"-67.4","8.78333",NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"At the intersection of the Río Orituco and road from Calabozo to Cazorla.","4","South America",NA,NA,NA,NA,NA,NA,"664",NA
"296","2009-03-25 20:34:00-03","MO","MOBOT","1757360","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","C. Cerón (QAP)",NA,"Carlos E. Cerón","Cerón Martínez 18236","1992","2","26","Ecuador","Guayas","Naranjal","-79.6666667","-2.45",NA,NA,"160.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,"Parroquia Taura. Reserva Ecológica Manglares - Churute. Informantes: R. Romero & B. Solorzano. Cerro Perequetre Chico. Bosque disturbado.","7","South America",NA,NA,NA,NA,NA,NA,"171",NA
"297","2019-02-19 04:30:00-03","MO","MOBOT","1839654","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Lourteig",NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"In sylvarum locis apricis.",NA,"South America",NA,NA,NA,NA,NA,"Isotype",NA,NA
"298","2013-07-10 12:51:00-03","MO","MOBOT","2229786","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Gardner",NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1110","1999","5","7","Argentina","Misiones","San Pedro","-53.8833333","-27.1333333",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá, Saltos del Moconá","1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"299","2009-07-09 17:05:00-03","MO","MOBOT","2476194","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Lourteig, A.",NA,"Gert G. Hatschbach","Hatschbach 24501","1970","7","21","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerro Azul, Rio Turvo",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","2788367","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"* DELFORGE","DELFORGE 7975",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guaratinguetá.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"301","2011-03-18 12:33:00-03","MO","MOBOT","2788543","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Lourteig",NA,"Vicente Assis","Assis 134","1945","11","20","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda da Chicaca, Municipio of Santa Luzia.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","2788881","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Lourteig",NA,"Per Dusén","Dusén 16900","1915",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Capáo Bonito, .ad amarginum.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"303","2014-08-23 05:35:00-03","MO","MOBOT","2788985","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Lourteig",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27560","1970","3","14","Brazil",NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Cerrado on steep slopes, ca. 25km E. of Diamantina, near Rio Jequiti.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"304","2011-06-08 11:53:00-03","MO","MOBOT","2790862","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","R. Liesner",NA,"José Schunke V.","Schunke Vigo 6437","1973","7","26","Peru","San Martín","Mariscal Cáceres",NA,NA,NA,NA,"350.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,"Localidad: Puerte Pizana, (Márgen derecha del río Huallaga). Dtto. Tocache Nueve. Habitat. En campo abierte, terreno húmedo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"305","2011-02-18 15:11:00-02","MO","MOBOT","2790875","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"Apparicio P. Duarte","Duarte 432","1946",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nom. vulg.  Azedinha. Carandai-Crespo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"306","2012-04-27 11:55:00-03","MO","MOBOT","2791411","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"Apparicio P. Duarte","Duarte 197","1946","8","6","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sacopan.","1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"307","2014-11-25 16:57:00-02","MO","MOBOT","2791530","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.",NA,NA,"Pedro Occhioni","Occhioni 279","1945",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estrada ola V. Chineza. D. Federal.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-02 11:16:00-03","MO","MOBOT","2791755","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","Múlgura de Romero",NA,"Manuel J. Belgrano|R.J. Zuloaga","Belgrano 1110","1999","5","7","Argentina","Misiones","San Pedro","-53.8833333","-27.1333333",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá, Saltos del Moconá.","1","South America",NA,NA,NA,NA,NA,NA,NA,NA
"309","2014-08-23 05:35:00-03","MO","MOBOT","2791963","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","A. Lourteig",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 27158","1970","3","8","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Cabral. Steeply sloping brejo and adjacent campo, middle slopes. ca. 2km W. of Cantoni.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"310","2014-04-04 05:48:00-03","MO","MOBOT","915073","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","C. Mart. & Zucc.","fide Vasquez et al.",NA,"Rodolfo Vásquez|et al.","Vásquez Martínez 18688","1994","7","15","Peru","Amazonas","Bagua","-78.31666","-4.91666",NA,NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Distrito Imaza: Región Nororiental del Marañon. Comunidad de Yamayakat, Río Marañon. Bosque primario.","8","South America",NA,NA,NA,NA,NA,NA,"521",NA
"311","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","17038","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","G. Hatschbach",NA,"E.V. Odia",NA,NA,NA,NA,"Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,NA,NA,NA,NA,"Erva, 70 cm, flor rosada;","Tracheophyta","Oxalidales",NA,NA,"Rio Turvo",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"312","2018-09-12 14:48:23-03","UNIOESTE","UNOP","3267","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Cordeiro, J.; Barboza, E.","2008","Silva, A.R.; et al.; et al.","673","2008","04","20","Brasil","Paraná","Campo Magro","-49.606125","-25.223347","-49.606125","-25.223347","804","804",NA,NA,"Erva terrestre, heliófita, ereta, ca. 0,50 m. Flores rosas. Em beira de talude. - Relevo: ondulado.",NA,NA,NA,NA,"estrada do Cerne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-31 09:08:46-03","INPA","INPA","204403","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Proença, CEB","1993","Kirkbride Junior, JH","3427","1980","02","12","Brasil","Goiás",NA,"-50.116667","-15.9","-50.116667","-15.9","600","600","INPA0204403","INPA0204403 INPA0204403_e",NA,"Dicotyledon Com-Clade","Oxalidales",NA,NA,"Na Fazienda das Esmeraldas, perto Córrego Paciência e GO164, ca. 6 km NE de Goiás Velho.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-31 09:08:46-03","INPA","INPA","10859","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Lourteig, A","1968","Rodrigues, WA","4293","1962","01","11","Brasil","Rondônia",NA,"-64.4","-12.5","-64.4","-12.5",NA,NA,"INPA0010859","INPA0010859 INPA0010859_e",NA,"Dicotyledon Com-Clade","Oxalidales","08",NA,"Forte Príncipe da Beira, Baía., Forte Príncipe da Beira, Baía",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-08-31 09:08:46-03","INPA","INPA","204422","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Smith, SF","1993","Raw, A","3403","1980","02","10","Brasil","Goiás",NA,"-50.116667","-15.9","-50.116667","-15.9","560","560","INPA0204422","INPA0204422 INPA0204422_e",NA,"Dicotyledon Com-Clade","Oxalidales","02",NA,"Na Fazienda das Esmeraldas, a margem do Córrego Paciência , ca. 5,5 km NO de Goiás Velho.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 09:08:46-03","INPA","INPA","204421","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Smith, SF","1993","Kirkbride Junior, JH","3240","1980","02","06","Brasil","Goiás",NA,"-50.116667","-15.9","-50.116667","-15.9","560","560","INPA0204421","INPA0204421 INPA0204421_e",NA,"Dicotyledon Com-Clade","Oxalidales","02",NA,"Na Fazienda das Esmeraldas, perto Córrego Paciência e GO-164, ca. 5,5 km nordeste de Goiás Velho.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-01-10 20:47:19-03","INPA","INPA","20609","S","Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","Silva, MG da","1981","Coêlho, DF","INPA20609","1967","07","21","Brasil","Amazonas","Manaus","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,"INPA0020609","INPA0020609 INPA0020609_e INPA0020609_e1 INPA0020609_e2",NA,"Dicotyledon Com-Clade","Oxalidales","01",NA,"Reserva Florestal Adolfo Ducke, Gramado da área onde funciona a Estação Meteorológica.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","10383",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","J.L. Costa Lima/29-V-2014",NA,"L. Kollmann; E. Bausen & W. Pizziolo","2434","1999","04","07","Brasil","Espírito Santo","Santa Teresa","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"MBML010383",NA,"Mata de encosta. Planta 50cm, flores barncas. Folhas avermelhadas por baixo.",NA,NA,NA,NA,"São Lourenço, Mata Fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","11369",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P. Fiaschi/X-2004",NA,"V. Demuner; et al","263","1999","11","18","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"MBML011369",NA,"Planta herbácea, botões florais, e flores lilases, frutos esverdeados. Borda de mata, próximo a lavoura de café.",NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","12854",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"V. Demuner; et al","1156","2000","06","20","Brasil","Espírito Santo","Santa Teresa","-40.824722","-19.888889","40W49'29","19S53'20",NA,NA,"MBML012854",NA,"Arbusto 50cm, botões florais, flores rosadas com base centro alaranjado. Entre a rocha e lavouras de café, ensolarado.",NA,NA,NA,NA,"Pedra Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","14199",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P. Fiaschi/X-2004",NA,"L. Kollmann; et al","3630","2001","04","29","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"MBML014199",NA,"Erva 40cm no sol. Flores rosas.",NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","21039",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P. Fiaschi/X-2004",NA,"P. Fiaschi; et al","1471","2003","04","12","Brasil","Espírito Santo","Santa Teresa","-40.613333","-19.831667","40W36'48","19S49'54",NA,NA,"MBML021039",NA,"Erva terrestre, até ca. 60cm alt. Folhas discolores, face abaxial às vezes vináceo-claro. Flores com sépalas verde-claras, corola rosa bem claro, fauce amarelada. Frutos imaturos verde-claros.",NA,NA,NA,NA,"25 de Agosto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","21725",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P. Fiaschi/X-2004",NA,"R.R. Vervloet; et al","2575","2003","12","24","Brasil","Espírito Santo","São Roque do Canaã","-40.739444","-19.760833","40W44'22","19S45'39",NA,NA,"MBML021725",NA,"Erva de 70cm, flores de cor lilás, frutos imaturos de cor verde. Borda de capoeira, altitude 650m.",NA,NA,NA,NA,"Misterioso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","28959",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","P. Fiaschi/VI-2016",NA,"L. Kollmann","9339","2006","09","29","Brasil","Espírito Santo","Santa Teresa","-40.798056","-19.899167","40W47'53","19S53'57",NA,NA,"MBML028959",NA,"Erva 1m, rupestre no sol. Solo úmido, flores rosas.",NA,NA,NA,NA,"Várzea Alegre, cachoeira do Madalão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","29773",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Zucc.","J.L. Costa Lima/29-V-2014",NA,"L. Kollmann","9611","2007","04","14","Brasil","Espírito Santo","Santa Teresa","-40.741944","-19.828056","40W44'31","19S49'41",NA,NA,"MBML029773",NA,"Erva 50cm no sol rupícola, flores rosas.",NA,NA,NA,NA,"Alto Perdido, fazenda Montanhosa, terreno dos Bride",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","30328",NA,"Plantae","Oxalidaceae","Oxalis","cytisoides","Oxalis cytisoides","Mart. ex Zucc.","P. Fiaschi/Julho-2011",NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4200","2007","06","12","Brasil","Espírito Santo","Marilândia","-40.515278","-19.354444","40W30'55","19S21'16","250","250","MBML030328",NA,"Erva 50cm, botões florais, flores lilás claro. Interior de mata.",NA,NA,NA,NA,"Liberdade, propr.: Deoclécio. Lorenccini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
