"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"363","2020-07-22 11:46:00-03","MO","MOBOT","2833084","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6441666","-14.2005556",NA,NA,"1075.00000000",NA,NA,NA,NA,NA,NA,"Torrez Flores 127","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","6",NA
"364","2020-05-21 21:43:00-03","MO","MOBOT","2840200","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","A. Fuentes (LPB)","S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","2005","11","15","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan.","-68.6397222","-14.1986111",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"Paredes Salinas 179","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-03","3",NA
"365","2020-07-15 17:38:00-03","MO","MOBOT","2840430","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2079","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-09","8",NA
"366","2020-07-15 15:38:00-03","MO","MOBOT","2840787","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2063","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-09","6",NA
"367","2020-07-16 06:16:00-03","MO","MOBOT","2841083","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","A. Fuentes (LPB)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","15","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Rio San Juan, Buenahora. Bosque andino semideciduo con Anadenanthera colubrina, Astronium urundeuva, schinopsis brasiliensis y fabaceae, Lauraceae y Moraceae. Plantas secadas en campo.","-68.6397222","-14.1988889",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2183","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-11","6",NA
"368","2020-04-13 07:51:00-03","MO","MOBOT","2841115","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan, Buenahora.","-68.6519444","-14.1997222",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2137","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-10","6",NA
"369","2020-09-04 11:20:00-03","MO","MOBOT","2880194","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","A. Fuentes (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","2","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, rio Ubito. Bosque de yungas subandino pluviestacional con Oxandra espintana, Esenbeckia almawillia y Eugenia sp. Cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5213889","-14.2208334",NA,NA,"767.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 1837","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-30","4",NA
"370","2020-09-04 12:57:00-03","MO","MOBOT","2880210","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","A. Fuentes (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","2","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, rio Ubito. Bosque de yungas subandino pluviestacional con Oxandra espintana, Esenbeckia almawillia y Eugenia sp. Cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5213889","-14.2208334",NA,NA,"767.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 1844","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-30","4",NA
"371","2020-09-04 22:19:00-03","MO","MOBOT","2880569","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","10","4","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Encuentro Azariamas. Bosque de yungas subandino pluviestacional con Actinostemon sp., Eugenia sp. y Pachystroma longifolium. Cima. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5341666","-14.2313889",NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 1884","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-32","4",NA
"372","2020-09-02 07:27:00-03","MO","MOBOT","2882248","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","A. Fuentes (LPB)","L. Cayola|C. Campos|A.S. Poma C.|Remberto Jove|H. Urbano","2005","9","30","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, frente al arroyo Jaukantista. Bosque de yungas subandino pluviestacional con Erythrochiton fallax y Pentaplaris davidsmithii. Fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5263889","-14.2327778",NA,NA,"679.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 1756","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-28","4",NA
"373","2020-07-15 18:03:00-03","MO","MOBOT","2889950","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","Alejandro Araujo M.|A. T. Fernández C.|S. Paredes|Guzmán Jove","2005","10","1","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tuichi, Río San Juan.","-68.6558333","-14.2002778",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"Araujo Murakami 2094","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-09","5",NA
"374","2020-07-21 18:24:00-03","MO","MOBOT","3026102","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove","2006","5","25","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, senda Azariamas-San Fermin, sector Monos. Bosque yungueño subandino pluviestacional humedo con Moraceae, Sapotaceae y Juglans boliviana; ladera surcada por arroyo seco. PPM-1 (1 ha). Plantas secadas en campo.","-68.7241667","-14.155",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"Ticona Plata 78","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-01","14",NA
"375","2017-01-15 11:11:00-02","MO","MOBOT","3026372","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","A. Fuentes (LPB)","I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","2006","5","28","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7414166","-14.1478889",NA,NA,"1248.00000000",NA,NA,NA,NA,NA,NA,"Loza Rivera 98","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03","3",NA
"376","2017-01-15 11:14:00-02","MO","MOBOT","3026887","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","5","31","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7338611","-14.1560833",NA,NA,"1297.00000000",NA,NA,NA,NA,NA,NA,"Loza Rivera 175","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-05","4",NA
"377","2020-05-19 10:55:00-03","MO","MOBOT","3032678","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","9","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7171389","-14.1559167",NA,NA,"1102.00000000",NA,NA,NA,NA,NA,NA,"Loza Rivera 443","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-12","4",NA
"378","2017-01-15 11:26:00-02","MO","MOBOT","3032768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","2006","6","11","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7230556","-14.1573056",NA,NA,"1093.00000000",NA,NA,NA,NA,NA,NA,"Loza Rivera 477","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-14","4",NA
"379","2015-09-01 14:45:00-03","MO","MOBOT","3185585","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","H. Ter Steege","1988","12","11","Guyana",NA,NA,"West-Demerara, Mabura Hill, 180 km SSE of Georgetown. South Seballi, on border of Ecological Reserve.",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,"Steege 541","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"380","2015-09-01 14:46:00-03","MO","MOBOT","3188127","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","B.K. Holst (SEL)","Howard S. Irwin","1960","10","18","Brazil","Amapá",NA,"Summit of Mt. Tipac.","-51.3166667","3.6",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"Irwin 48804","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"381","2014-06-03 13:14:00-03","MO","MOBOT","100710945","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","M. Sobral & F. Mazine","J.G. Rando|D.D. Valeriano|E.G.A. Martins|Vinicius C. Souza|V.R. Scalon","2006","4","5","Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Trilha da Bicuíba. 19.1548/40.0442.","-40.0722007751465","-19.3910999298096",NA,NA,"55.00000000",NA,NA,NA,NA,NA,NA,"Rando 152","South America",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,"1",NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","3199788","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.","M. Sobral","Gert G. Hatschbach","1968",NA,NA,"Brazil","Paraná",NA,"Colonia Flroesta, Mun. Morretes.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 20224","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2009-12-04 16:52:00-02","MO","MOBOT","3199830","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.","M. SObral","Gert G. Hatschbach|O. V. Guimarães","1968",NA,NA,"Brazil","Paraná",NA,"Rio Saquarema. Mun. Paranagua.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 19465","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","3199938","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","obovata","Eugenia obovata","Poir.","M. Sobral","Gert G. Hatschbach","1986",NA,NA,"Brazil","Paraná",NA,"Rio Cambara Mun. paranagua.",NA,NA,NA,NA,"50.00000000","200.00000000",NA,NA,NA,NA,NA,"Hatschbach 20137","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-07-09 17:05:00-03","MO","MOBOT","2475414","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","rostratofalcata","Eugenia rostratofalcata","Mattos & D. Legrand",NA,"Gert G. Hatschbach","1968","10","22","Brazil","Paraná",NA,"Rio Sagrado de Cima",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"Hatschbach 20084","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-08-31 09:07:37-03","INPA","INPA","78104","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Souza, MC de","Leitão Filho, HF","1978","07","11","Brasil","São Paulo","Campinas","Fazenda Santa Genelia. Em mata.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"INPA0078104","INPA0078104 INPA0078104_e INPA0078104_e1 INPA0078104_nd INPA0078104_num","Dicotyledon Com-Clade","Myrtales","8173","Southern America",NA,NA,"23900","auto","2012","04",NA,NA,NA,NA,NA,NA
"387","2020-08-31 09:07:37-03","INPA","INPA","116479","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Souza, MC de","Daly, DC","1980","10","03","Brasil","Maranhão",NA,"Fazenda Bacaba, Doctor Haroldo. 5 km S of MA 119 from entrance 3 km NW of lago do Junco. Hillside vegetation by trail & little-disturbed hilltop forest.","-44.966667","-4.433333","-44.966667","-4.433333",NA,NA,NA,"INPA0116479","INPA0116479 INPA0116479_e INPA0116479_e1 INPA0116479_nd INPA0116479_num","Dicotyledon Com-Clade","Myrtales","429","Southern America",NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"388","2020-08-31 09:07:37-03","INPA","INPA","114638","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Sobral, MEG; Souza, MAD de","Revilla, J","1983","08","26","Brasil","Amazonas","Itapiranga","Capoeira.","-58.021900177002","-2.7488899230957",NA,NA,NA,NA,NA,"INPA0114638","INPA0114638 INPA0114638_e","Dicotyledon Com-Clade","Myrtales","8368","Southern America",NA,NA,"144800","auto","2017",NA,NA,NA,NA,NA,NA,NA
"389","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","11362",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral, 2013","V. Demuner; et al","1999","11","18","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556","40W40'53","19S48'20",NA,NA,"Árvore 7m, DAP 22cm, fuste 5m, frutos de cor rosa. Terreno íngrime rochoso.","MBML011362","MBML011362",NA,NA,"256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","11416",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral/2001","V. Demuner; et al","1999","12","16","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Country Club","-40.635556","-19.925556","40W38'8","19S55'32",NA,NA,"Árvore 11m, DAP 30cm, fuste 7m, frutos jovens cor verde. Subida da trilha, lado direito da cachoeira.","MBML011416","MBML011416",NA,NA,"337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","14723",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral/2001","L. Kollmann; et al","2001","07","10","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arvoreto 9m. DAP 17cm. Fuste 6m. Flores brancas.","MBML014723","MBML014723",NA,NA,"4114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","40751",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Souza/2008","J. Pires; A. Pintor & A. Tavares","2006","09","17","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União, parcela permanente, gasoduto 4, ind. 1016. Floresta atlantica de baixada","-42.037222","-22.458333","42W2'14","22S27'30",NA,NA,"DAP 14. Alt. 12m. Hábito/Forma de vida: árvore","MBML040751","MBML040751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","40978",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcelo Souza/15-03-2012","A. M. Assis; A. M. Vago; R. Santos & R. S. Cribari","2010","08","07","Brasil","Espírito Santo","Serra","Mestre Álvaro - vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).","-40.30925","-20.177667","40W18'33,3","20S10'39,6","320","320","Arbusto 3 m. Frutos verdes. Na trilha de floresta em regeneração.","MBML040978","MBML040978",NA,NA,"2582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","46603",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral e F. Mazine/2013","J.G. Rando; D.D. Valeriano, E.G.A. Martins, V.C. Souza & V.R. Scalon","2006","04","05","Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Trilha da Bicuíba. Mata de Tabuleiro","-40.078333","-19.263333","40W4'42","19S15'48","55","55","Árvore com 12m de alt., frutos secos","MBML046603","MBML046603",NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","7148",NA,"Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","M. Sobral, 2001","L. D. Thomaz","1993","10","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Não amostrada, em cima P79, botões esverdeados, 13m.","MBML007148","MBML007148",NA,NA,"1796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-01-04 11:29:56-03","UEMA","SLUI","5380","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.",NA,"H. C. Lima; S. J. Silva Neto et al.","2001","09","12","Brasil","Rio de Janeiro","Nova Iguaçu","Tinguá, Pedra 90","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"SLUI005380",NA,"Angiospermae",NA,"5878",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-04 11:05:52-03","UFRB","HURB","14412","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Victor Jr., V.","2013","01","16","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014412",NA,NA,NA,"2060",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-04 11:05:52-03","UFRB","HURB","14413","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Victor Jr., V.","2013","01","16","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014413",NA,NA,NA,"2074",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"399","2021-03-04 11:05:52-03","UFRB","HURB","14414","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Victor Jr., V.","2013","01","16","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014414",NA,NA,NA,"1951",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-04 11:05:52-03","UFRB","HURB","14415","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg",NA,"Victor Jr., V.","2013","01","12","Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,NA,NA,NA,"HURB000014415",NA,NA,NA,"1728",NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-06-17 15:25:19-03","UNESP-RC","HRCB","9495","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O. Berg","G. M. Barroso","Cunha, N. M. L.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2018-10-09 16:31:55-03","UFLA","ESAL","19565","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Ary Teixeira de Oliveira-Filho","Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-11-24 14:11:43-02","UFLA","ESAL","9186","S","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg","Marcos Sobral","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,NA,"7","7","árvore; 8 m; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-01-26 13:56:39-03","IMA","MAC","45929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","M.Sobral","Chagas-Mota","2010","01","30","Brasil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-37.451944","-9.559167","-37.451944","-9.559167",NA,NA,"Árvore ca. 9 m de altura. Flores cremes.; Caatinga.","MAC0045929","MAC0045929",NA,NA,"7433",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"405","2021-01-26 13:56:39-03","IMA","MAC","45931","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","M.Sobral","Chagas-Mota","2010","01","30","Brasil","Alagoas","Minador do Negrão","Fazenda Pedra Talhada.","-37.451944","-9.559167","-37.451944","-9.559167",NA,NA,"Árvore ca. 9 m de altura. Flores cremes.; Caatinga.","MAC0045931","MAC0045931",NA,NA,"7435",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"406","2021-01-26 13:56:39-03","IMA","MAC","10819","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","M.Sobral","R.P.Lyra-Lemos","1999","10","02","Brasil","Alagoas","Coruripe","Fazenda Capiatã.","-36.285278","-10.225833","-36.285278","-10.225833",NA,NA,"Árvore com ca. de 2,5m de altura. Flores brancas.; Mata Atlântica em tabuleiro.","MAC0010819","MAC0010819",NA,NA,"4465",NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"407","2021-01-26 13:56:39-03","IMA","MAC","15032","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","M.Sobral","M.A.B.L.Machado","2001","11","21","Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Bloco Goiabeira.","-36.250556","-9.993611","-36.250556","-9.993611",NA,NA,"Árvore com ca. de 5m de alt. Flores brancas.; Mata Atlântica","MAC0015032","MAC0015032",NA,NA,"96",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"408","2021-01-26 13:56:39-03","IMA","MAC","15059","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","M.Sobral","M.A.B.L.Machado","2001","11","21","Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Gotejo, mata em encosta.","-36.272222","-10.004722","-36.272222","-10.004722",NA,NA,"Árvore com ca. de 8m de alt. Frutos verdes e roxos imaturos.; Mata Atlântica","MAC0015059","MAC0015059",NA,NA,"123",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"409","2021-01-26 13:56:39-03","IMA","MAC","35694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","M.Sobral","M.N.Rodrigues","2009","01","27","Brasil","Alagoas","Coruripe",NA,"-36.285278","-10.225833","-36.285278","-10.225833",NA,NA,"Arvoreta ca. de 3m de altura. Flores cremes.; Área de transição. Mata/Cerrado.","MAC0035694","MAC0035694",NA,NA,"2419",NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"410","2021-01-26 13:56:41-03","IMA","MAC","51443","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","excelsa","Eugenia excelsa","O.Berg.","B.S.Amorim","B.S.Amorim; D.Araújo; J.D.Garcia; J.Lombardi; M.A.Chagas","2011","02","16","Brasil","Pernambuco","Igarassu","Usina São José, Mata de Piedade.","-35.5","-8.3925","-35.5","-8.3925",NA,NA,"Árvore 8-10 m de altura. Ritidoma avermelhado. Frutos verdes.; Mata Atlãntica.","MAC0051443","MAC0051443",NA,NA,"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
