"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"50","2019-11-21 14:39:35-03","UFJF","CESJ","24082","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","S.A.C. Chiea","L. Krieger; O.S.T. Moreira","CESJ24082","1989","04","29","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Caminho para a Macieira.",NA,NA,NA,NA,"Árvore pequena, infrutescência do tipo espiga, frutos maduros de cor laranja.","CESJ024082","CESJ024082",NA,NA,NA,"1989",NA,NA,NA,"10",NA,NA,NA,NA
"51","2020-06-30 18:32:27-03","UFJF","CESJ","66428","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","B. Moreira","B. Moreira; F.R.G. Salimena; P.H. Nobre; M. Alvez","74","2014","12","13","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta nebular, próxima a gruta do monjolinho","-43.9075","-21.718056","1450",NA,"Árvore, ca. 3m, flores brancas, borda de mata","CESJ066428",NA,"1450",NA,NA,"2015","-43.9075","-21.718056",NA,"01","10",NA,NA,NA
"52","2019-11-21 14:39:35-03","UFJF","CESJ","7778","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","S.A.C. Chiea","L. Krieger","CESJ7778","1969","11",NA,"América do Sul","Brasil","Minas Gerais",NA,"Sítio Borda",NA,NA,NA,NA,"Na beira da mata, caule e nervura das folhas de cor ferrugem. Face dorsal creme.","CESJ007778",NA,NA,NA,NA,"1987",NA,NA,NA,"03","05",NA,NA,NA
"53","2019-11-21 14:39:35-03","UFJF","CESJ","43395","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","V.C. Souza","A.O. Araújo; G.O.Romão; S. Vieira","320","2003","01","08","América do Sul","Brasil","Minas Gerais","Diamantina","Estrada para Mendanha, 1230 m alt. 18°10'48,3S; 43°32'36,1W.","-43.6002998352051","-18.2493991851807",NA,NA,"Arvoreta 3m; frutos cinzas.","CESJ043395",NA,NA,"101169","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-30 18:32:27-03","UFJF","CESJ","36187","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","B. Chiavegatto","B. Chiavegatto; S.V.Santos Jr.","43","2002","02","03","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto, 1,80cm, entre a Gruta das Bromélias e o Cruzeiro, campo rupestre. Face abaxial e ramos com tricomas castanhos ferrugíneos, frutos imaturos verdes. Visitada por coleópteros.","CESJ036187",NA,NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"55","2019-11-21 14:39:35-03","UFJF","CESJ","35640","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","R. Goldenberg","A.S.M. Valente; P.H. Nobre; F.R.G. Salimena","98","2001","12","17","América do Sul","Brasil","Minas Gerais","LIma Duarte","Conceição do Ibitipoca, Estrada para Moreiras.","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto até 3m no cerrado. Pilosidade escura de carácter aveludado capaz de reter água. + - 1270m.","CESJ035640",NA,NA,"30417","auto","2002",NA,NA,NA,"03","15",NA,NA,NA
"56","2019-11-21 14:39:35-03","UFJF","CESJ","16672","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","S.A.C. Chiea","L. Roth","s.n.","1963","12","18","América do Sul","Brasil","Minas Gerais","Antônio Carlos","Fazenda Borda do Campo","-43.7467002868652","-21.3180999755859",NA,NA,"Árvore do capão no cerrado.","CESJ016672",NA,NA,"30131","auto","1990",NA,NA,NA,"10","17",NA,NA,NA
"57","2019-11-21 14:39:35-03","UFJF","CESJ","16671","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","S.A.C. Chiea","L. Roth","s.n.","1957","02","20","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral, BR 3, Km 15.","-43.937801361084","-19.9207992553711",NA,NA,"Arbusto do cerrado 1-2m a 1400m/h.","CESJ016671",NA,NA,"17082","auto","1990",NA,NA,NA,"10","17",NA,NA,NA
"58","2019-11-21 14:39:35-03","UFJF","CESJ","61729","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","L.L. Justino","L.L. Justino; D.R. Gonzaga, MRMSilva; R.T.Silva","20","2012","12","08","América do Sul","Brasil","Minas Gerais","Lima Duarte","Monte Verde de Cima, Trilha da Cachoeria do Arco Íris.","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto ca. 1,5 m em área sombrada próxima à trilha. Solo quartizítico.","CESJ061729",NA,NA,"30417","auto","2012",NA,NA,NA,"12","08",NA,NA,NA
"59","2020-06-30 18:32:27-03","UFJF","CESJ","35297","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","B. Chiavegatto","B. Chiavegatto; V.R. Scalon; F.R.G. Salimena; P.H. Nobre","07","2001","12","01","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto, até 3m, ramos escuros indo a castanho perto da inflorescência. Face abaxial das folhas creme com nervuras castanho-ferrugíneo. Inflorenscência ferrugínea com botões alvos.","CESJ035297",NA,NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"60","2020-06-30 18:32:27-03","UFJF","CESJ","36631","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","B. Chiavegatto","B. Chiavegatto; S.V.Santos Jr.","51","2002","03","23","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Arvoreta 1,5m, trilha para a Cacheira dos Macacos. Mata ciliar. Frutos imaturos laranja. Folhas discolores abaxial castanho, adaxial verde, indumento castanho.","CESJ036631",NA,NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"61","2020-07-02 18:54:54-03","UFJF","CESJ","37928","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","B. Chiavegatto","F.R.G. Salimena; P.H. Nobre","1046","2002","05","18","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Arvoreta 2,0m próximo a estrada para Gruta das Bromélias. Folhas discolores. face abaxial amarelada com nervuras ferrugem, face adaxial verde brilhante. Frutos maduros alaranjados até vermelhos, polpa amarelo-alaranjado, com aproximadamente 5 sementes. C","CESJ037928",NA,NA,"30417","auto","2005",NA,NA,NA,"11","03",NA,NA,NA
"62","2020-06-30 18:32:27-03","UFJF","CESJ","32580","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","A.S.M. Valente; F.S. Araújo","R.C. Forzza; M.Heluey; F.S. Araújo; A.S.M. Valente","1817","2001","02","09","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, trilha que sai da portaria do Parque para o lado esquerdo.","-43.793098449707","-21.8425006866455",NA,NA,"Arvoreta em borda de mata ciliar, ca. 2m alt. Folhas discolores com nervuras ferrugíneas. Ramos ferrugíneos. Fruto alaranjados.","CESJ032580",NA,NA,"30417","auto","2004",NA,NA,NA,"01",NA,NA,NA,NA
"63","2019-11-21 14:39:35-03","UFJF","CESJ","52347","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","R. Goldenberg","D. Monteiro; J.A. Oliveira; F.S. Souza; A.C. Mezzonato; J.H.C. Ribeiro","377","2008","10","25","América do Sul","Brasil","Minas Gerais","Lima Duarte","Serra Negra, RPPN Fazenda Serra Negra.","-43.793098449707","-21.8425006866455",NA,NA,"Arbusto ca. 2,5m altura. Semi-heliófilo, sobre solo quartizitico. Capoeirão. Lâmina discolor nítida na adaxial. Ramos e nervuras da face abaxial ferrugíneos. Flores brancas, ramo da inflorescência ferugíneo.","CESJ052347",NA,NA,"30417","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-11-21 14:39:35-03","UFJF","CESJ","44493","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","V.C. Souza","V.C. Souza; A.O. Araújo; G.O.Romão; S.I.Elias; D. Sampaio","28052","2002","02","20","América do Sul","Brasil","Minas Gerais","Ouro Preto","Camarinhas, 1400 m.s.m. Campo rupestre. 20°22'08,7 S, 43°30'30,5 W.","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto, ca. 2m alt.: frutos imaturos castanho-claros.","CESJ044493",NA,NA,"44599","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-21 14:39:35-03","UFJF","CESJ","2623A","PreservedSpecimen","Plantae","Angiosperma",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","J. Badini","L. Roth","s.n.","1964","07","31","América do Sul","Brasil","Minas Gerais","Ouro Preto","Morro São Sebastão","-43.5080986022949","-20.2875003814697",NA,NA,"No cerrado, arbusto. 2-3m.","CESJ02623A",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:34:34-03","UNICAMP","UEC","143648","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Rezende, AR","Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","8827","2004","11","14",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Serra do Mar, Trail summit os Serra do Imperador(=Serra Conego) near Nova Friburgo.","-42.545556","-22.338611","1235",NA,"Shrub 1.5m tall mostly in bud. Petals white in bud. One plant seen.; Disturbed secondary forest vegetation.","UEC050812","UEC050812","1370",NA,NA,"2010","-42.545556","-22.338611",NA,"11","30",NA,NA,NA
"67","2021-03-01 16:34:34-03","UNICAMP","UEC","115541","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Caddah, MK","Matsumoto, K; Simões, AO; Lopes, CA; Jannini, AW","582","1997","01","08",NA,"Brazil","Minas Gerais","Carrancas","Grão Mogol, Afloramento rochoso.","-44.682278","-21.590694",NA,NA,"Arbusto ca 2 m.","UEC012803","UEC012803",NA,NA,NA,"2012","-44.682278","-21.590694",NA,NA,NA,NA,NA,NA
"68","2019-08-20 10:19:00-03","UNICAMP","UEC","181356","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Chiea, SAC","Cruz, ND; Shepherd, GJ","6249","1977","11","17",NA,"Brazil","Minas Gerais",NA,"Serra do Caraça, Cerca de 70 km Suleste de Belo Horizonte.",NA,NA,NA,NA,"flor, Arbusto até 4 m. Flores creme. Beira da mata e campo rupestre.","UEC071959","UEC071959_01 UEC071959_02",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:19:00-03","UNICAMP","UEC","84011","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Goldenberg, R; Shepherd, GJ","127","1995","04","03",NA,"Brazil","Minas Gerais","Passa Quatro","Estrada do Paiolzinho","-44.891667","-22.390556","1300",NA,"fruto, Arbusto de 50 cm; frutos imaturos verdes e maduros cor de laranja.","UEC071962","UEC071962","1300",NA,NA,NA,"-44.891667","-22.390556",NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:19:00-03","UNICAMP","UEC","69409","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Leitão Filho, HF","27556","1992","12","08",NA,"Brazil","Minas Gerais","Diamantina","Estrada para Biribiri","-43.6002998352051","-18.2493991851807",NA,NA,"fruto, Arbusto.","UEC018695","UEC018695",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:19:00-03","UNICAMP","UEC","45606","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Martins, AB","Andrade, P","944","1987","04","08",NA,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"fruto, Hábito arbustivo, frutos alaranjados. Borda de mata.","UEC071968","UEC071968",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:19:00-03","UNICAMP","UEC","80863","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Goldenberg, R","Fontes, MAL","112","1996","05","04",NA,"Brazil","Minas Gerais","Lima Duarte","Parque Estadual de Ibitipoca","-43.793098449707","-21.8425006866455","1400",NA,"fruto, Hábito arbustivo, 3 m de altura. Borda de mata.","UEC071963","UEC071963","1400","30417","auto","1996",NA,NA,NA,"05",NA,NA,NA,NA
"73","2019-08-20 10:19:00-03","UNICAMP","UEC","57893","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Semir, J","Marcondes-Ferreira, W; Martins, AB; Semir, J; Queiroz, LP; Martins, EF; Miotto, STS; Silveira, L","202","1990","03","14",NA,"Brazil","Minas Gerais","Santa Bárbara","Colégio do Caraça, Caminho da Cachoeirinha.","-43.4152984619141","-19.959400177002",NA,NA,"fruto, Arbusto até 3 m, frutos de coloração alaranjada. Em capoeira.","UEC071965","UEC071965",NA,"33136","auto","1992",NA,NA,NA,"07",NA,NA,NA,NA
"74","2019-08-20 10:19:00-03","UNICAMP","UEC","068734","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Goldenberg, R","Yamamoto, K","25670","1991","11","30",NA,"Brazil","Minas Gerais","Santa Bárbara","Santuário do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"flor, Arvoreta de cerca de 3 m de altura; panícula de espigas cinamômeas, com flores brancacentas em área rupestre, sobre arenita no caminho para Cascatinha.","UEC038232","UEC038232",NA,"33136","auto","1995",NA,NA,NA,"02",NA,NA,NA,NA
"75","2019-08-20 10:19:00-03","UNICAMP","UEC","68734","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Goldenberg, R","Yamamoto, K","25670","1991","11","30",NA,"Brazil","Minas Gerais","Santa Bárbara","Santuário do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"flor, Arvoreta de cerca de 3 m de altura; panícula de espigas cinamômeas, com flores brancacentas em área rupestre, sobre arenita no caminho para Cascatinha.","UEC038232","UEC038232",NA,"33136","auto","1995",NA,NA,NA,"02",NA,NA,NA,NA
"76","2019-08-20 10:19:00-03","UNICAMP","UEC","10833","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Chiea, SAC","Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH","9538","1978","12","12",NA,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"flor, Arvoreta até 5 m, inflorescência ferruginosa e flores creme.","UEC071964","UEC071964",NA,"33136","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-08-20 10:19:00-03","UNICAMP","UEC","125220","S","Plantae","Magnoliopsida",NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Kinoshita, LS; Barbosa, AR","00616","2000","11","23",NA,"Brazil","Minas Gerais","Santana do Riacho","Grotão na base da Pedra do Abreu","-43.7144012451172","-19.1688995361328",NA,NA,NA,"UEC076999","UEC076999",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-06 09:56:25-03","UFOP","OUPR","24716","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Tonaco, A.C.","Tonaco, A.C.; Lanna, J.M.","140","2010","12","16",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Lagoa Seca. Dolina 20m de profundidade","-43.488889","-20.431944","1600",NA,"Árvore, 4m",NA,NA,"1600",NA,NA,"2011","-43.488889","-20.431944",NA,"01",NA,NA,NA,NA
"79","2019-11-06 09:56:25-03","UFOP","OUPR","25470","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Freitas, G.P.P.; Scalon, V.R. & Angelis, C.F.","88","2009","11","20",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503475","-20.357758","1466",NA,"Arbusto com 2,10m de altura, cálice ferrugineo, corola alva, anteras, filetes e estigmas alvos. Campo sobre Canga.",NA,NA,"1466",NA,NA,NA,"-43.503475","-20.357758",NA,NA,NA,NA,NA,NA
"80","2019-11-06 09:56:25-03","UFOP","OUPR","26299","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Messias, M.C.T.B.","Cardoso, R.C.; Da Silva, T.C.","108","2012","05","03",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto, Campo rupestre quartzítico","-43.520556","-20.363889",NA,NA,"Árvore, frutos verdes, cerca de 2m de altura",NA,NA,NA,NA,NA,"2012","-43.520556","-20.363889",NA,"05","18",NA,NA,NA
"81","2019-12-18 15:50:47-03","UFOP","OUPR","26320","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring",NA,"Silva, T.C. da; Cardoso, R.C.","02","2012","05","03",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.517","-20.365056","1586",NA,"Arbusto, ca. 2m, com frutos avermelhados, caule e folhas marrom na parte abaxial. Campo rupestre, ferruginoso, de alta incidência de luz.",NA,NA,"1586",NA,NA,NA,"-43.517","-20.365056",NA,NA,NA,NA,NA,NA
"82","2019-11-06 09:56:25-03","UFOP","OUPR","28821","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Messias, M.C.T.B.","Dairel, M.C.; Messias, M.C.T.B.","16","2014","09","01",NA,"Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Serra da Brígida","-43.5","-20.35","1500",NA,"Arbusto com 2,5m de altura. Em botões florais ferruginosos. Planta herbivorada. Presença de galha. Remanescente florestal sobre bauxita.",NA,NA,"1500",NA,NA,"2014","-43.5","-20.35",NA,"09","01",NA,NA,NA
"83","2019-12-18 15:50:47-03","UFOP","OUPR","29766","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Eduardo, D.F.","Eduardo, D.F.","s.n.","2017","07","17",NA,"Brasil","Minas Gerais","Ouro Preto","Serra da Brígida","-43.503056","-20.359722","1470",NA,"Campo rupestre ferruginoso.",NA,NA,"1470",NA,NA,NA,"-43.503056","-20.359722",NA,NA,NA,NA,NA,NA
"84","2019-11-06 10:17:17-03","UFOP","OUPR","30435","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Badia, C.C.V.","Badia, C.C.V.; Echternacht, L.","59","2017","12","14",NA,"Brasil","Minas Gerais","Ouro Preto","Serra das Camarinhas, Morro São Sebastião. A trilha se inicia na antiga pedreira e termina na nascente do Rio das Velhas, próxima à Rua das Camarinhas.","-43.505533","-20.384028",NA,NA,"Lateral do bloco Doce de Leite.; Inflorescência alaranjada; flores com pétalas brancas.; Coletada em solo arenoso. Substrato rico em matéria orgânica.",NA,NA,NA,NA,NA,"2018","-43.505533","-20.384028",NA,"01","20",NA,NA,NA
"85","2019-11-06 09:56:25-03","UFOP","OUPR","30602","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Scalon, V.R.","Pinto, V.D.; Mendes, M.G.","s.n.","2018","07","06",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Trilha da Capela","-43.509447","-20.435094",NA,NA,"Vegetação arbórea-arbustiva sobre campo rupestre ferruginoso",NA,NA,NA,NA,NA,"2018","-43.509447","-20.435094",NA,"07",NA,NA,NA,NA
"86","2020-03-12 10:29:18-03","UFOP","OUPR","34042","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Veliz, C.D.B.","Veliz, C.D.B.","65","2019","06","17",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Eucaliptal da Trilha do Custódio.","-43.502556","-20.436417","1360",NA,"Arbusto, 2m, frutos escuros. Eucaliptal",NA,NA,"1360",NA,NA,"2019","-43.502556","-20.436417",NA,NA,NA,NA,NA,NA
"87","2019-11-06 09:56:25-03","UFOP","OUPR","6607","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Godoy, J.B.","Godoy, J.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,"Terreno pedregoso. Arbusto. Flores havana",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-06 09:56:25-03","UFOP","OUPR","6610","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Damazio, L.B.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-06 09:56:25-03","UFOP","OUPR","6611","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Damazio, L.B.","Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-06 09:56:25-03","UFOP","OUPR","6303","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Roschel, M.B.","Roschel, M.B.; Craig, J.","342","1996","12","04",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,"Orla de mata. Arbusto. Flores brancas",NA,NA,NA,"44599","auto","1996",NA,NA,NA,"12","04",NA,NA,NA
"91","2019-11-06 09:56:25-03","UFOP","OUPR","6277","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Roschel, M.B.","Roschel, M.B.; Craig, J.","333","1996","11","27",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,"Orla de mata. Arbusto. Flores brancas",NA,NA,NA,"44599","auto","1996",NA,NA,NA,"11","27",NA,NA,NA
"92","2019-11-06 09:56:25-03","UFOP","OUPR","6240","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Roschel, M.B.","Roschel, M.B.; Craig, J.","330","1996","11","19",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,"Orla de mata. Arbusto com 2m. Flores brancas",NA,NA,NA,"44599","auto","1996",NA,NA,NA,"11","23",NA,NA,NA
"93","2019-11-06 09:56:25-03","UFOP","OUPR","21124","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Messias, M.C.T.B.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1794","2008","02","29",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,"Em campo rupestre. Arbusto com 3m. Flores amarelas",NA,NA,NA,"44599","auto","2008",NA,NA,NA,"02","29",NA,NA,NA
"94","2019-11-06 09:56:25-03","UFOP","OUPR","20849","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Messias, M.C.T.B.","Messias, M.C.T.B.; Silva, J.L.; Tonaco, A.C. & Ataíde, E.S.","1567","2007","11","21",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira","-43.5080986022949","-20.2875003814697",NA,NA,"Em campo rupestre ferruginoso. Arbusto com 2,1m. Flores de cor ferruginea",NA,NA,NA,"44599","auto","2007",NA,NA,NA,"11","21",NA,NA,NA
"95","2019-11-06 09:56:25-03","UFOP","OUPR","21639","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Messias, M.C.T.B.","Ataíde, E.S.","s.n.","2008","01","24",NA,"Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Samarco - Alegria 7","-43.5080986022949","-20.2875003814697",NA,NA,"Arbusto. +/- 2,5 m. Campo ferruginoso.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-06 09:56:25-03","UFOP","OUPR","9402","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Santos, V.R.L.","Santos, V.R.L.","22","1999","10","17",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,"Rupícola. Arbusto com 1m. Umbrófila",NA,NA,NA,"44599","auto","1999",NA,NA,NA,"10","17",NA,NA,NA
"97","2019-11-06 09:56:25-03","UFOP","OUPR","9405","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Rezende, A.R.","Santos, V.R.L.","15","1999","10","02",NA,"Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697",NA,NA,"Rupícula. Arbusto com 1m.",NA,NA,NA,"44599","auto","2011",NA,NA,NA,"02","24",NA,NA,NA
"98","2019-11-06 09:56:25-03","UFOP","OUPR","17406","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","corallina","Miconia corallina","Spring","Rochelle, A.L.C.","Rochelle, A.L.C.","s.n.","2002","11","22",NA,"Brasil","Minas Gerais","Ouro Preto","Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,"Campo rupestre. Árvore",NA,NA,NA,"44599","auto","2002",NA,NA,NA,"11","22",NA,NA,NA
