"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","individualCount"
"55","2019-11-13 11:32:50-03","USP","SPF","149754","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, FRG","Aparecida da Silva, M","4518","2000","09","13",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.883333","-15.933333",NA,NA,"SPF00149754","SPF00149754","1100","1100",NA,NA,NA,"2011","09",NA,"-47.883333","-15.933333",NA,NA
"56","2019-11-13 11:32:50-03","USP","SPF","156983","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, FRG","Forzza, RC","2325","2002","12","10",NA,"Bolívia","Santa Cruz","Vallegrande",NA,"-64.043056","-18.538889",NA,NA,"SPF00156983","SPF00156983","2370","2370",NA,NA,NA,"2011","09",NA,"-64.043056","-18.538889",NA,NA
"57","2021-03-15 18:30:20-03","USP","SPF","155848","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena-Pires, FRG","Lima, LR","184","2002","11","07",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada São Roque de Minas - Sacramento, a 52 km da portaria de São Roque de Minas. Capão ao sul da estrada","-46.3657989501953","-20.2453002929688",NA,"Erva, ca. 10 cm alt., em solo arenoso-úmido na borda de capão de mata. Flores amarelas","SPF00155848","SPF00155848",NA,NA,"57119","auto",NA,"2017","08",NA,NA,NA,NA,NA
"58","2014-04-04 18:28:50-03","PNFM","IRAI","5256","S","Plantae","Magnoliophyta",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Cordeiro, J.; Santos, E.L. dos","Ristow, R.","2043","2011","12","29",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.000694","-25.240944",NA,"Herbácea, 40 cm, flor amarela. Campo limpo seco","IRAI00005256",NA,"925","925",NA,NA,NA,"2012","05",NA,"-50.000694","-25.240944",NA,NA
"59","2020-06-15 07:53:28-03","UEFS","HUEFS","70822","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","F.R.G.Salimena","Forzza, R.C.","2325","2002","12","10",NA,"Bolívia","Santa Cruz","Vallegrande","estrada Guadalupe-Postrer Valle, 6-7 Km de Guadalupe.","-64.043056","-18.538889",NA,"Campo de encosta com pequenas matas úmidas com Podocarpus parlatorei.","HUEFS0070822","HUEFS0070822 HUEFS0070822_e1","2370","2370",NA,NA,"Asteranae","2011","09",NA,"64W2'35''","18S32'20''",NA,NA
"60","2019-09-04 18:46:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Verbenaceae","Lippia","pumila","Lippia pumila",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Type [status unknown]",NA
"61","2020-02-17 11:30:28-03","UEG","HUEG","11185","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Zanatta, M.R.V.","Faria, J.E.Q.","3027","2012","11","14","Southern America","Brasil","Distrito Federal","Brasilia","Região da Fercal, estrada para o Rio da Palma, próximo à entrada para o Morro da Pedreira.","-47.9296989440918","-15.7797002792358",NA,"Subarbusto xilopodífero ca. 0,05m de altura, flores amarelas passando a laranja quando velhas.; Campo sujo queimado em rebrota.","HUEG011185",NA,NA,NA,"70570","auto",NA,"2012","11",NA,NA,NA,NA,NA
"62","2019-11-01 15:11:33-03","UnB","UB","159779","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Pires, FRS","Souza, VC; et al.","4261","1993","09","10","Southern America","Brasil","São Paulo","Itararé","Fazenda Espinho.","-49.264744","-24.265025",NA,"Erva, ca. 0,1 m alt., flores amarelas passando a alaranjadas.; Campo queimado há um mês.",NA,NA,"1200","1200",NA,NA,NA,"1994","12","19","-49.264744","-24.265025",NA,NA
"63","2019-11-01 15:11:33-03","UnB","UB","188951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Zanatta, MRV","Zanatta, MRV; Faria, JEQ","950","2011","10","31","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.996389","-15.6525",NA,"Erva, 0,2m. Flor amarela, sépalas verdes; Campo limpo seco",NA,NA,"1147","1147",NA,NA,NA,NA,NA,NA,"-47.996389","-15.6525",NA,NA
"64","2019-11-01 15:11:33-03","UnB","UB","35586","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, FRG","Irwin, HS","9185","1965","10","13","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-11-01 15:11:33-03","UnB","UB","35587","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Salimena, FRG","César, HL","731",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.933333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.933333","-15.95",NA,NA
"66","2019-11-01 15:11:33-03","UnB","UB","199090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Zanatta, MRV","Faria, JEQ; Villarroel, D","3027","2012","11","14","Southern America","Brasil","Distrito Federal","Brasília","Região da Fercal, estrada para o Rio da Palma próximo à entrada para o Morro da Pedreira","-47.9296989440918","-15.7797002792358",NA,"Subarbusto xilopodífero ca. 0,05 m de altura, flores amarelas passando a laranja quando velhas; Campo sujo queimado em rebrota",NA,NA,NA,NA,"70570","auto",NA,"2012","11",NA,NA,NA,NA,NA
"67","2021-03-04 15:43:49-03","IF","SPSF","22736","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Verbenaceae","Lippia","pumila","Lippia pumila",NA,NA,"V.C.Souza","4261","1993","09","06","América do Sul","Brasil","SP","Itararé","campo queimado","-49.3400001525879","-24.1100006103516",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"68","2017-09-11 17:14:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-08-26 10:51:04-03","MCN-FZBRS","HAS","81732","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","Schaefer, J.","Mattos, J.","19219","1979","01",NA,NA,"Brasil","Rio Grande do Sul",NA,"a 3km de Pinheiro Machado, na rodovia Pinheiro Machado- Bagé",NA,NA,NA,"Em lugar rochoso. Em solo granítico.","HAS0081732",NA,NA,NA,NA,NA,NA,"2018","01","23",NA,NA,NA,NA
"70","2020-08-26 10:51:04-03","MCN-FZBRS","HAS","81691","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Verbenaceae","Lippia","cf. pumila","Lippia cf. pumila","Cham.","Schaefer, J.","Mattos, J.","31478","1988","10",NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","Estação Experimental de Águas Brancas","-51.6100006103516","-28.783899307251",NA,"No campo sujo.","HAS0081691",NA,NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2014-09-23 10:59:51-03","G","G","G00366532","S","Plantae",NA,NA,"Verbenaceae","Lippia","pumila","Lippia pumila","Cham.","?","Sellow, F.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00366532",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556","TYPUS of Lippia pumila Cham.",NA
