"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"51","2021-01-14 15:30:35-03","MN","R","65435","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, H.C.","s.col.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","06","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:30:35-03","MN","R","190154","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, H.C.","Pessoal do Horto Florestal","29","1974","04","27",NA,"Brasil","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"Instituto de Pesquisas Jardim Botânico do Rio de Janeiro 139306.",NA,NA,"Rio de Janeiro",NA,NA,"2013","06","28",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"53","2021-03-22 17:45:06-03","UFPI","TEPB","3949","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vog.",NA,"J. Y. Tamashiro","210","1979","10","16",NA,"Brasil","São Paulo","Estação Experimental de Ubatuba","-45.0699996948242","-23.4300003051758",NA,"Árvore com 25m, com sementes achatadas. Material de Doação: Universidade Estadual de Campinas (UNICAMP)",NA,NA,"Ubatuba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"54","2015-07-02 14:01:54-03","JBP","HPL","9876","S","Plantae",NA,NA,"Fabaceae-Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","V.C. Souza","H. Lorenzi","509","1993","09","29",NA,"Brasil","SP","Coletado na estrada para Juquiá; em área de Mata Atlântica.","-47.55","-24.7",NA,NA,NA,NA,"Iguape",NA,NA,"2012","07","06",NA,NA,"55628","auto",NA,NA,NA,NA,NA
"55","2015-07-02 14:01:54-03","JBP","HPL","4384","S","Plantae",NA,NA,"Fabaceae-Caesalpinioideae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","V.C. Souza","H. Lorenzi","1589","1994","06","22",NA,"Brasil","SP","Coletada na estrada para Iguape.","-47.88","-24.71",NA,NA,NA,NA,"Pariquera-açu",NA,NA,"2012","07","06",NA,NA,"17990","auto",NA,NA,NA,NA,NA
"56","2016-02-02 14:38:30-02","BGBM","B","B 10 0367786","S","Plantae",NA,NA,"Leguminosae","Tachigali","denudata","Tachigali denudata","Oliveira-Filho",NA,"F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100367786 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100367786","B100367786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"57","2019-08-01 10:19:48-03","IPA","IPA","9490","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Tachigali","denudata","Tachigali denudata","(Vogel)Oliveira-Filho","Lima, H.C. de","S/C","9490","1942","10","18","Southern America","Brasil","São Paulo","Santo amaro, Seminário do Espírito Santo",NA,NA,NA,NA,"IPA0009490",NA,NA,NA,NA,"2008","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:17:51-03","UFV","VIC","18144","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Silva, L.F.G. da","Luiza, A.","s.n.",NA,NA,NA,NA,"Brasil","Bahia","FLONA Rio Preto",NA,NA,NA,NA,"VIC018144","VIC018144",NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025404","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","H. C. de Lima","G. Hatschbach; O. Guimaraes","43188","1980","9","17",NA,"Brazil","Parana","Serra Negra (mun. Guaraquecaba).","-48.3258","-25.2983",NA,"Arvore 15 m, tronco 1m, diam. Flor amarela, odorifera.",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025403","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","G. Hatschbach","J. M. Silva; G. Hatschbach","712","1989","11","22",NA,"Brazil","Parana","Rio Capivari (mun. Bocaiuva do Sul).","-49.1333","-25.1833",NA,"Arvore 10 m, flor amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-21 14:37:14-03","UFJF","CESJ","141","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"H.C. Hoehne","CESJ141","1931","10","15","América do Sul","Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Nativa no Parque Estadual e Jardim Botanico. Árvore grande. N.V: Passariúva, Passuaré.","CESJ000141",NA,"São Paulo",NA,NA,"2013","01",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"62","2021-04-07 11:44:51-03","UFMS","CGMS","43950","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Nicoll A.G. Escobar","H.F. Leitão Filho; S.N. Pagano",NA,"1988","10","04",NA,"Brasil","São Paulo","Mata preservada do Vale do Rio Pilões.","-46.4199981689453","-23.8899993896484",NA,"Caesalpinoideae. Flor amarela. Fruto ausente. Número em ficha: 20810","CGMS1073917",NA,"Cubatão",NA,NA,"2016","09","02",NA,NA,"15123","auto",NA,NA,NA,NA,NA
"63","2021-03-01 16:31:15-03","UNICAMP","UEC","202516","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Guilherme, FAG","Guilherme, FAG","342","2001","09",NA,NA,"Brazil","São Paulo","Parque Estadual Intervales.","-48.462772","-24.524811",NA,"Indivíduo IC 33, bloco 2 da fitossociologia; 29m de altura; Frutos velhos coletados no chão.; Floresta Atlântica de Planice.","UEC182540","UEC182540","Sete Barras",NA,NA,"2002","06",NA,"-48.462772","-24.524811",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:31:15-03","UNICAMP","UEC","155956","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Garcia, RJF","Garcia, RJF","165","1992","09","10",NA,"Brazil","São Paulo","Parque Santo Dias, Trilha do Atalho.","-46.7725","-23.663056",NA,"Árvore, 20m alt. fuste 12m, DAP 70 cm, casca externa rugosa com líquens e musgos, casca interna avermelhada, caule aromático ao corte; material vegetativo, coletado em ramo a 2m de alt.","UEC076221","UEC076221","São Paulo",NA,NA,"1995",NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:14:53-03","UNICAMP","UEC","144376","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Montovani, W","Barros, F","s.n.","1986","09","06",NA,"Brazil","São Paulo","Ilha do Cardoso, Morro das Almas.","-47.9199981689453","-25.0100002288818",NA,"Material colhido no chão, proviniente de árvore alta.","UEC051537","UEC051537","Cananéia",NA,NA,"1991","10",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"66","2021-03-01 16:31:15-03","UNICAMP","UEC","144374","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Mantovani, W","Barros, F; Martuscelli, P","1268","1986","04","09",NA,"Brazil","São Paulo","Illha do Cardoso, próximo a praia do Ipanema, Morro do Tassuva.","-47.9199981689453","-25.0100002288818",NA,"Árvore ca. 40m alt, frutos castanho-escuros quando maduros.","UEC051538","UEC051538","Cananéia",NA,NA,"1986","05","28",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"67","2021-03-01 16:31:15-03","UNICAMP","UEC","50266","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"Leitão Filho, HF; Pagano, SN","20810","1988","10","04",NA,"Brazil","São Paulo",NA,"-46.4199981689453","-23.8899993896484",NA,"Árvore até 20mts, flores amarelas.; Mata preservada do Vale do Rio Pilões.","UEC060650","UEC060650","Cubatão",NA,NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA
"68","2021-03-01 16:31:15-03","UNICAMP","UEC","91399","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Hoehne, FC","Hoehne, FC","s.n.","1931","10","15",NA,"Brazil","São Paulo","Parque do estado e jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,"Árvore grande de Mata, nome vulgar: Passuaré, pasariuva.","UEC026600","UEC026600","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"69","2021-03-01 16:31:15-03","UNICAMP","UEC","91291","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel","Handro, O","Silva, JS","389","1975","10","09",NA,"Brazil","São Paulo","Parque Estadual da fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,"Árbore +. 15 a 16m de altura, flores amarelo-esverdeado.","UEC026593","UEC026593","São Paulo",NA,NA,"1975","12",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"70","2021-03-01 16:31:15-03","UNICAMP","UEC","6745","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","denudatum","Sclerolobium denudatum","Vogel",NA,"Silva, AF","9228","1978","12","18",NA,"Brazil","São Paulo","Nativo em mata de estação experimental do instituto agronômico de campinas.","-45.0699996948242","-23.4300003051758",NA,"Ingá da mata com cerca de 40m.","UEC060648","UEC060648","Ubatuba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"71","2021-03-01 16:31:15-03","UNICAMP","UEC","23225","S","Plantae","Magnoliopsida",NA,"Fabaceae","Sclerolobium","glaziovii","Sclerolobium glaziovii","Taub.","Del'Arco, MR","Hoehne, FC","s.n.","1933","10","04",NA,"Brazil","São Paulo",NA,"-47.1300010681152","-23.2999992370605",NA,"Árvore grande. Ex. 1ª Seção Bot. e Agronomica do Inst. Biologico.","UEC070167","UEC070167","Cabreúva",NA,NA,"1983","11",NA,NA,NA,"16877","auto",NA,NA,NA,NA,NA
"72","2019-08-20 10:15:18-03","UNICAMP","UEC","148920","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Aranha, BA","511","2007","01","09",NA,"Brazil","São Paulo","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389",NA,NA,"UEC144254",NA,"Ubatuba","380","380","2017","08",NA,"-45.084167","-23.366389",NA,NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:15:18-03","UNICAMP","UEC","147734","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","571","2006","05","08",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,"indivíduo E0761, altura 22m","UEC144256",NA,"Picinguaba",NA,NA,"2017","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:31:25-03","UNICAMP","UEC","164015","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Silva, ED","Silva, ED","850","2007","06","08",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Picinguaba.","-44.835556","-23.338056",NA,"Árvore 13 m, estéril.; Floresta Ombrófila Densa de Terras Baixas.","UEC050550","UEC050550","Ubatuba","39","39","2007","07",NA,"-44.835556","-23.338056",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:31:25-03","UNICAMP","UEC","170983","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Sanches, M","Sanches, M; Pedroni, F","1870","1998","01","25",NA,"Brazil","São Paulo","Picinguaba.&nf;Mata Atlântica de Encosta, margens do Rio da Fazenda.","-44.8","-23.366667",NA,"Árvore 425 com 18 m de altura, vegetativo.","UEC046085","UEC046085","Ubatuba","100","100","2012",NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:31:25-03","UNICAMP","UEC","170984","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Sanches, M","Pedroni, F; Sanchez, M","1263","1997","01","16",NA,"Brazil","São Paulo","Picinguaba.&nf;Mata Atlântica de Encosta, margens do Rio da Fazenda.","-44.8","-23.366667",NA,"Árvore 330 fp com 8 m de altura, vegetativo.","UEC059005","UEC059005","Ubatuba","100","100","2012",NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:31:25-03","UNICAMP","UEC","170985","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Sanches, M","Sanches, M; Pedroni, F; Laps, RR; et al.","1725","1997","01","25",NA,"Brazil","São Paulo","Picinguaba.&nf;Mata Atlântica de Encosta, Morro do Corisco.","-44.816944","-23.3025",NA,"Árvore 795 com 11 m de altura, com exsudação vermelho, vegetativo.","UEC059008","UEC059008","Ubatuba","600","600","2012",NA,NA,"-44.816944","-23.3025",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:31:25-03","UNICAMP","UEC","174168","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Sanchez, M","Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","2368","1997","04","16",NA,"Brazil","São Paulo","Picinguaba.","-44.8","-23.366667",NA,"Árvore número 557 com 10m de altura, vegetativo.; Mata Atlântica de Encosta, margens do Rio da Fazenda.","UEC089100","UEC089100","Ubatuba","1000","1000",NA,NA,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:31:25-03","UNICAMP","UEC","200156","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Padgurschi, MCG; Belinello, R","M475","2009",NA,NA,NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela M - Projeto Biota-FAPESP. Árvore com 16 metros de altura. Frequência da espécie na parcela: n=5","UEC177664","UEC177664","São Luiz do Paraitinga","990","1045",NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:31:25-03","UNICAMP","UEC","189061","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","303","2015","02","12",NA,"Brazil","São Paulo","Parque Estadual Carlos Botelho","-47.985833","-24.061944",NA,"Árvore, 7 m de altura e 5,1 cm de DAP; Floresta Ombrófila Densa","UEC119401","UEC119401","São Miguel Arcanjo","800","800",NA,NA,NA,"-47.985833","-24.061944",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:31:25-03","UNICAMP","UEC","179568","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Escobar, NAG; Silva, ED; Reis, TR","154","2012","03","25",NA,"Brazil","São Paulo","Serra do Japi","-47.065556","-23.355833",NA,"Árvore, 20m. Frutos maduros, com exocarpo. Na beira da estrada Pirapora-Cabreúva.; floresta estacional semidecídua","UEC086932","UEC086932","Cajamar",NA,NA,"2012","05",NA,"-47.065556","-23.355833",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:31:25-03","UNICAMP","UEC","73350","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Árbocz, GF; et al.","33404","1995","02","12",NA,"Brazil","São Paulo","Estação do IAC","-47.880278","-24.613889",NA,"Árvore 25m alt. Frutos imaturos verdes.","UEC144253",NA,"Pariquera-Açu",NA,NA,"2017","08",NA,"-47.880278","-24.613889",NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 10:15:18-03","UNICAMP","UEC","86626","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Lima, HC","1102","1979","09","26",NA,"Brazil","Rio de Janeiro","Parque Nacional da Tijuca",NA,NA,NA,"Árvore de 20 metros de altura, muito ramificada, fuste mais ou menos 5 metros. Folhas fortemente iscolores , face dorsal albopardacenta. Frutos novos esverdeados e maduros albo-pardacento. Namata de encosta. Muito frequente.","UEC034989",NA,"Tijuca",NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:31:25-03","UNICAMP","UEC","88609","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Rodrigues, RR; Souza, VC; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR","203","1995","09","04",NA,"Brazil","São Paulo","Parque Estadual de Jacupiranga, Núcleo da caverna do Diabo. Trilha para a boca da Caverna Tapagem.","-48.403611","-24.630833",NA,"Árvore de 12m alt. Frutos.","UEC144260",NA,"Eldorado",NA,NA,"2017","08",NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:31:25-03","UNICAMP","UEC","91959","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Ivanauskas, NM","326","1995","08","26",NA,"Brazil","São Paulo","Estação Esperimental do Instituto Agronômico, Floresta Atlântica.","-47.866667","-24.6",NA,"Árvore de 20m. Casca fissurada longitudinalmente. Frutos.","UEC144251",NA,"Pariquera-Açu",NA,NA,"2017","08",NA,"-47.866667","-24.6",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:31:25-03","UNICAMP","UEC","92330","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Godoy, SAP; Bellezzo, AS; P; Ferreira, GMP; Garcia, RJF","437","1995","04","18",NA,"Brazil","São Paulo","Sítio à esquerda na estrada Engº Marsilac, sentido Engº Marsilac. Borda da mata, próximo à cerca.","-46.727778","-23.896111",NA,"Árvore ca 18,0 m alt., DAP 0,80 m. Frutos abertos expondo envoltório de sementes paleáceo.","UEC060649","UEC060649","Palheireiros",NA,NA,"2017","08",NA,"-46.727778","-23.896111",NA,NA,NA,NA,NA,NA,NA
"87","2019-08-20 10:15:18-03","UNICAMP","UEC","41802","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho",NA,"Hatschbach, G; Zelma, FJ","48912","1985","02","17",NA,"Brazil","Paraná","Serra Negra","-48.3288993835449","-25.3066997528076",NA,"Árvore copada, 10m, mata pluvial de encosta de pequenos morros.","UEC144255",NA,"Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"88","2020-02-03 10:09:04-03","UNICAMP","UEC","56838","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Hatschbach, G; Silva, JM","53528","1989","10","14",NA,"Brazil","Paraná",NA,"-48.5746994018555","-25.8827991485596",NA,"Árvore 12m, flor creme. Mata pluvial encosta de morro.","UEC133931","UEC133931","Guaratuba","50","100","2006","10",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"89","2019-08-20 10:15:18-03","UNICAMP","UEC","86624","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Lima, HC; Martinelli, G; Caruso, J","4004","1990","10","12",NA,"Brazil","Rio de Janeiro","Próxima a casa do Gustavo Martinelli","-44.7131004333496","-23.2178001403809",NA,"Vegetação mata baixa e seca sobre os afloramensto litorâneos. Árvore com 14 metros de altura. trnco com casca lisa e acizentada, DAP aproximadamente 60 cm. Frutos jovens esverdeado. Ocasional.","UEC034992",NA,"Parati",NA,NA,"2006","10",NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"90","2019-08-20 10:15:18-03","UNICAMP","UEC","6746","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Duarte, AP","4999","1959","09","02",NA,"Brazil","Rio de Janeiro","Alto da Boa Vista","-43.2075004577637","-22.9027996063232",NA,"Árvore de porte médio, grande beleza.","UEC034993",NA,"Rio de Janeiro",NA,NA,"2006","10",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"91","2021-03-01 16:31:25-03","UNICAMP","UEC","133936","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Urbanetz, C; Mariuza; Domingos; Lelo","158","2003","10","03",NA,"Brazil","São Paulo","Fazenda Folha Larga","-47.9199981689453","-25.0100002288818",NA,"Árvore conhecida como arapaçu.","UEC144257",NA,"Cananéia",NA,NA,"2017","08",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"92","2019-08-20 10:15:18-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Urbanetz, C","185","2003","10","28",NA,"Brazil","São Paulo","Fazenda Folha Larga, Trilha do mirante.","-47.9199981689453","-25.0100002288818",NA,"fruto, Árvore de 30m, conhecida como arapaçu, com frutos secos alados.","UEC133932","UEC133932","Cananéia",NA,NA,"2006","10",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"93","2021-03-01 16:31:25-03","UNICAMP","UEC","144375","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Silva, MJ","Melo, MMRF","595","1985","12","06",NA,"Brazil","São Paulo","Ilha do Cardoso, Ipanema, Morro das Pedras.","-47.9199981689453","-25.0100002288818",NA,"Árvore caída na mata, ca. 50 m alt.; frutos imaturos veres. Madeira boa para a fabricação de canoas e remos, gamelas, etc.",NA,NA,"Cananéia",NA,NA,"2006","12","10",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"94","2021-03-01 16:31:25-03","UNICAMP","UEC","100237","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Lima, HC","Barreto, KD; Fernandes, GD; Fernandes, RD","3316","1944","11","30",NA,"Brazil","São Paulo","Sítio Areia Dourada (Assungui)","-47.6300010681152","-24.3199996948242",NA,"Árvore, 10m alt. frutos imaturos verdes.","UEC119018",NA,"Juquiá",NA,NA,"2015","05",NA,NA,NA,"32505","auto",NA,NA,NA,NA,NA
"95","2021-03-01 16:31:25-03","UNICAMP","UEC","64051","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Pinto, RB","Lorenzi, H","28760","1992","02","20",NA,"Brazil","São Paulo","Beira de estrada para Assis.","-50.5699996948242","-22.4099998474121",NA,"Árvore de mais de 20m de altura, com casca muito áspera, e fissura longitudinalmente. Flores amarelas.","UEC086911",NA,"Paraguaçu Paulista",NA,NA,"2014","03",NA,NA,NA,"36102","auto",NA,NA,NA,NA,NA
"96","2021-03-01 16:31:25-03","UNICAMP","UEC","189022","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Silva, BG","79","2011","10","29",NA,"Brazil","São Paulo","Parque Estadual Carlos Botelho. 12º06#?#55#?##?#24º14#?#41#?#s11º47#?#18#?##?#48º07#?#17#?#w","-47.9900016784668","-23.8700008392334",NA,"Floresta Ombrófila Densa","UEC119321","UEC119321","São Miguel Arcanjo","800","800","2017","02","22",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"97","2021-03-01 16:31:25-03","UNICAMP","UEC","91400","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Kuhlmann, M","3238","1946","10","17",NA,"Brazil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Árvore da mata.; Nativa do Jardim Botânico.","UEC026595","UEC026595","São Paulo",NA,NA,"2017","08",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"98","2021-03-01 16:31:25-03","UNICAMP","UEC","92315","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Luchi, AE","47","1990","08","15",NA,"Brazil","São Paulo","instituto de botânica","-46.6300010681152","-23.5400009155273",NA,"Material estéril. Árvore derrubada do setor de mudas.","UEC144252",NA,"São Paulo",NA,NA,"2017","08",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"99","2021-03-01 16:31:25-03","UNICAMP","UEC","6744","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Silva, AF","108","1978","12","18",NA,"Brazil","São Paulo",NA,"-45.0699996948242","-23.4300003051758",NA,"Ingá da mata com cerca de 40m.; Nativo em mata da Estação Experimental do Inst. Agronômico de Campinas.","UEC070166","UEC070166","Ubatuba",NA,NA,"2017","08",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"100","2021-03-01 16:31:25-03","UNICAMP","UEC","20717","S","Plantae","Magnoliopsida",NA,"Fabaceae","Tachigali","denudata","Tachigali denudata","(Vogel) Oliveira-Filho","Escobar, NAG","Tamashiro, JY; Silva, AF","210","1979","10","16",NA,"Brazil","São Paulo","Estação Experimental de Ubatuba (IAC).","-45.0699996948242","-23.4300003051758",NA,"Árvore com 25m de alt. com sementes achatadas.","UEC060647","UEC060647","Ubatuba",NA,NA,"2017","08",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
