"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","stateProvince","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"46","2021-04-07 11:46:42-03","UFMS","CGMS","50698","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","G. Hatschbach","2006",NA,NA,"G. Hatschbach; E. Barbosa","79514","2006","08","17","Brasil","Alfredo Wagner","Morro do Trombudo (Rod BR-263).","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,"Flor amarela. Habitat: Matinha de altitude. Habito: Árvore. 5m de altura.","CGMS1080694",NA,NA,NA,NA,"Santa Catarina",NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:37:21-03","UNICAMP","UEC","161841","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Pastore, JFB","2007","11","07","Arzolla, FARDP; Pastore, JFB; Vilela, FESP","1125","2007","10","09","Brazil","Embu-Guaçu","Parque da Várzea do Embu-Guaçu","-46.808925","-22.817403","-46.808925","-22.817403","1125","1125","Arbusto, 1,5 metro de altura, botões florais e flores amarelas.; Vegetação de Várzea.","UEC009485","UEC009485","Magnoliopsida",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:37:21-03","UNICAMP","UEC","153349","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.",NA,NA,NA,NA,"Ducke, A","s.n.","1928","05","15","Brazil","Rio de Janeiro","Pico da Tijuca, Matinha do cume.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arboreta, flores amarelas.","UEC070768","UEC070768","Magnoliopsida",NA,NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"49","2019-08-20 10:22:11-03","UNICAMP","UEC","158543","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.",NA,NA,NA,NA,"Brade, AC","16773","1941","04","21","Brazil","Rio de Janeiro","Serra dos Orgãos, Flora.","-43.2075004577637","-22.9027996063232",NA,NA,"1600","1600",NA,"UEC032818","UEC032818","Magnoliopsida",NA,NA,"Rio de Janeiro",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:37:21-03","UNICAMP","UEC","186418","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.",NA,NA,NA,NA,"Gandolfi, S","s.n.","1988","03","29","Brazil","Santo André","municipio de santo andré","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"arbusto com 2m de altura; reserva biologica de paranapiacaba","UEC112942","UEC112942","Magnoliopsida",NA,NA,"São Paulo",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"51","2019-08-20 10:22:11-03","UNICAMP","UEC","150277","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Bertoncello, R","2008",NA,NA,"Bertoncello, R; Pansonato, M","26","2007","04","19","Brazil","Ubatuba","Parque Estadual Serra do Mar, Morro do Cuscuzeiro.","-45.0699996948242","-23.4300003051758",NA,NA,"1270","1270",NA,NA,NA,"Magnoliopsida",NA,NA,"São Paulo",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-06 09:56:45-03","UFOP","OUPR","24354","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.",NA,NA,NA,NA,"Damazio, L.B.","s.n.",NA,NA,NA,"Brasil","Ouro Preto","Vizinhanças da Serra do Capanema","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Ex Herb. Escola de Minas n. 1743",NA,NA,NA,NA,NA,"Minas Gerais",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-11-27 09:30:30-03","FURB","FURB","1016","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","04","12","Mantovani, V.",NA,"2001","07","04","Brasil","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444",NA,NA,NA,"FURB33429","FURB33429",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-27 09:30:30-03","FURB","FURB","1202","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","04","14","Sevegnani, L.",NA,"1991","06","18","Brasil","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000","914","914",NA,"FURB33436","FURB33436",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-10-14 10:03:45-03","FURB","FURB","20653","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Sobral, M","2010","01","25","Dreveck, S.; Carneiro, F.E.","1987","2009","05","20","Brasil","Angelina","Rio do Meio.","-49.2277778","-27.5391666","-49.2277778","-27.5391666","809","809","Fito IFFSC 346 /N/39 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB33434","FURB33434",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-10-14 10:03:45-03","FURB","FURB","209","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","04","12","Mantovani, V.",NA,"2001","07","04","Brasil","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444",NA,NA,"FNMA, florística. Nº antigo 103.","FURB33431","FURB33431",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-10-14 10:03:45-03","FURB","FURB","24155","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","05","05","Verdi, M.; Klettenberg, D.H. & Klemz, G.","4076","2010","03","17","Brasil","Imaruí","Forquilha da Aratingaúba / Parque Estadual da Serra do Tabuleiro.","-48.8702778","-28.1694445","-48.8702778","-28.1694445","604","604","Regeneração IFFSC 148 /S/12 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arvoreta;","FURB02632","FURB02632",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-10-14 10:03:45-03","FURB","FURB","26056","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Verdi, M","2010","06","17","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4807","2010","05","30","Brasil","São Bonifácio","Rio Sete.","-49.0488889","-27.9891666","-49.0488889","-27.9891666","821","821","Florística IFFSC 196 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor amarela","FURB33430","FURB33430",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-10-14 10:03:45-03","FURB","FURB","26629","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Gasper, AL de","2010","06","23","Dreveck, S.","2262","2010","06","16","Brasil","Rio dos Cedros","Alto Rio dos Cedros.","-49.32","-26.55","-49.3200000","-26.5500000","890","890","Florística IFFSC 906 (Arbusto) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração; interior do fragmento Habito: arbustiva; flor amarela","FURB33424","FURB33424",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-10-14 10:03:45-03","FURB","FURB","29649","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Gasper, AL de","2010","10","04","Stival-Santos, A.; Legal, E. & Silveira, S.","3097","2010","06","23","Brasil","Águas Mornas","rio Cubatão.","-48.9608333","-27.8097222","-48.9608333","-27.8097222","620","620","Florística IFFSC 253 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento, beira de estrada Habito: arvoreta; flor branca","FURB33427","FURB33427",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:03:45-03","FURB","FURB","29819","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Sobral, M","2010","08","15","Korte, A.; Kniess, A.","1708","2010","02","05","Brasil","Santa Terezinha","Nova Esperança.","-49.9505556","-26.7302778","-49.9505556","-26.7302778","535","535","Florística IFFSC 797 (Arbusto) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor amarela","FURB33428","FURB33428",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:03:45-03","FURB","FURB","30314","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Vieira, FCS","2010","06","25","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2253","2010","06","25","Brasil","Garuva","Estrada Bonita, Rio Bonito.","-48.9597222","-26.0994444","-48.9597222","-26.0994444","800","800","Florística IFFSC 1066 (Arbórea) Habitat: Floresta Ombrófila Densa Montana; Estágio Primário; interior do fragmento Habito: arbórea; flor amarela","FURB33438","FURB33438",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-10-14 10:03:45-03","FURB","FURB","30785","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Gasper, AL de","2010","10","15","Korte, A.; Kniess, A.","4174","2010","08","24","Brasil","Corupá","Palmeiras II.","-49.41","-26.46","-49.4100000","-26.4600000","938","938","Florística IFFSC 951 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB33426","FURB33426",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-10-14 10:03:45-03","FURB","FURB","30893","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","10","15","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2639","2010","06","15","Brasil","Nova Trento","RPPN Prima Luna / Monte Barão.","-49.0269445","-27.2636111","-49.0269445","-27.2636111","1097","1097","Florística IFFSC e8007a (Arbusto) Habitat: Floresta Ombrófila Densa Alto Montana; Estágio Primário; interior do fragmento Habito: arbustiva; flor amarela","FURB33425","FURB33425",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-10-14 10:03:45-03","FURB","FURB","32885","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","12",NA,"Dreveck, S.","19","2010","06","16","Brasil","Rio dos Cedros","Alto Rio dos Cedros.","-49.32","-26.55","-49.3200000","-26.5500000","890","890","Fito IFFSC 906 /L/1 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração Habito: arbórea;","FURB33437","FURB33437",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-10-14 10:03:45-03","FURB","FURB","4199","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","04","14","Mantovani, V.",NA,"2001","07","04","Brasil","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444","916","916","FNMA, florística.","FURB33435","FURB33435",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-14 10:03:45-03","FURB","FURB","45701","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2015","02","08","Oliveira, A.A. de","1103","2015","02","08","Brasil","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Regeneração IFFSC 468 /O/38","FURB33433","FURB33433",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:03:45-03","FURB","FURB","55732","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Vieira, F.C.S.","2017","10","05","Schwirkowski, P.","2466","2017","10","05","Brasil","São Bento do Sul","Rio natal. No topo do morro da igreja.","-49.2591667","-26.3633333","-49.2591667","-26.3633333","800","800","Pedicelo avermelhado, frutos esverdeados Habitat: Heliófita Habito: Arvoreta","FURB55732","FURB55732",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:03:45-03","FURB","FURB","56154","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Farias, D.M.","2017","12","11","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1068","2017","10","27","Brasil","Palhoça","Pedra do Urubu.","-48.5847222","-27.9022222","-48.5847222","-27.9022222","36","36",NA,"FURB56154","FURB56154",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:03:45-03","FURB","FURB","61392","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Farias, D.M.","2018","11",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3508","2018","09","27","Brasil","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778",NA,NA,NA,"FURB61392","FURB61392",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-27 09:30:30-03","FURB","FURB","684","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Oliveira, AA de","2010","04","14","Sevegnani, L.",NA,"1991","06","18","Brasil","Blumenau","Spitzkopf.","-49.1327778","-27.025","-49.1327778","-27.0250000","914","914",NA,"FURB33432","FURB33432",NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-27 09:30:30-03","FURB","FURB","6447","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","Hatschbach, G","2006",NA,NA,"Hatschbach, G.; Barbosa, E.","75514","2006","08","17","Brasil","Alfredo Wagner","Rodovia BR-263, Morro do Trombudo.","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,NA,"FURB33439","FURB33439",NA,NA,NA,"Santa Catarina",NA,"19935","auto",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:53:24-03","UCS","HUCS","43621","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A. St.-Hil. & Tul.) Engl.","Verdi, M.","2010","06","17","Verdi, M.","4807","2010","05","30","Brasil","São Bonifácio","Rio Sete","-49.048889","-27.989167","-49.048889","-27.989167","821","821","FOD; estágio avançado; interior do fragmento; flor amarela",NA,NA,"Angiospermae","Malpighiales",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-16 17:53:24-03","UCS","HUCS","45154","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A. St.-Hil. & Tul.) Engl.","Gasper, A.L.","2010","06","23","Dreveck, S.","2262","2010","06","16","Brasil","Rio dos Cedros","Alto Rio dos Cedros","-49.32","-26.55","-49.32","-26.55","890","890","arbustiva; flor amarela; Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração; interior do fragmento",NA,NA,"Angiospermae","Malpighiales",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-16 17:53:24-03","UCS","HUCS","48170","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A. St.-Hil. & Tul.) Engl.","Farias, D.M.","2017","12","11","Kassner-Filho, A.","1068","2017","10","27","Brasil","Palhoça","Pedra do Urubu","-48.584722","-27.902222","-48.584722","-27.902222","36","36","FURB 56154; Interior do fragmento, arvoreto",NA,NA,"Angiospermae","Malpighiales",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-16 17:53:24-03","UCS","HUCS","3815","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A. St.-Hil. & Tul.) Engl.","Hatschbach, G.","1987",NA,NA,"Kummrow, R.","2907","1987","05","14","Brasil","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,"1200","1200","arvoreta 4m, flores amarelas; mata de encosta do morro",NA,NA,"Angiospermae","Malpighiales",NA,"Paraná",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-16 17:53:24-03","UCS","HUCS","12923","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A. St.-Hil. & Tul.) Engl.","Hatschbach, G.","1998",NA,NA,"Silva, J.M.","2400","1998","08","20","Brasil","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,"1400","1400","árvore 5m, flor amarela; matinha nebular",NA,NA,"Angiospermae","Malpighiales",NA,"Paraná",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-08-16 08:40:19-03","UTFPR","HCF","20299","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","A.L. de Gasper","2010","06","23","S. Dreveck","2262","2010","06","16","Brasil","Rio dos Cedros","Alto Rio dos Cedros","-49.32","-26.55","49°19'12 W","26°33'00 S","890","890","Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista; Estágio médio de regeneração; interior de fragmento; arbustiva; flor amarela.",NA,NA,NA,NA,NA,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-16 08:40:19-03","UTFPR","HCF","20504","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","M. Verdi","2010","06","17","M. Verdi","4807","2010","05","30","Brasil","São Bonifácio","Rio Sete","-49.048889","-27.989167","49°02'56 W","27°59'21 S","821","821","arbórea, flor amarela. Floresta Ombrófila Densa, estágio avançado.",NA,NA,NA,NA,NA,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-16 08:40:19-03","UTFPR","HCF","21131","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","M.L. Brotto","2014","08","21","J. Cordeiro","5228","2014","08","12","Brasil","Guaratuba","Pico Pedra Branca de Araraquara, parte","-48.878333","-25.936944","48°52'42 W","25°56'13 S","1080","1080","árvore de 3,5 m; frutos imaturos verdes e alguns maduros pretos. Matinha nebular.",NA,NA,NA,NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-16 08:40:19-03","UTFPR","HCF","20432","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","A.A. de Oliveira","2010","05","05","M. Verdi","4076","2010","03","17","Brasil","Imaruí","Forquilha da Aratingaúba/ Parque","-48.870278","-28.169444","48°52'13 W","28°10'10 S","604","604","Floresta Ombrófila Densa, estádio médio de regeneração. Arvoreta.",NA,NA,NA,NA,NA,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-08-16 08:40:19-03","UTFPR","HCF","13490","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","R.R. Völtz","2012","05","10","R.R. Völtz","121","2012","05","01","Brasil","Antonina","Pico Saci, Serra Ibitiraquire","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"arvoreta 2 m alt., densamente esgalhada; flores amareladas; planta frequente, localizada em crista da serra. Vegetação herbáceo-arbustiva de topo de morro.",NA,NA,NA,NA,NA,"PR",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-08-16 08:40:19-03","UTFPR","HCF","15292","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","R.S. Vieira","2014","08","03","R.S. Vieira","487","2014","08","03","Brasil","Guaraqueçaba","Serra Gigante","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"arbusto frequente com 1,5 m. Com frutos.",NA,NA,NA,NA,NA,"PR",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-08-16 08:40:19-03","UTFPR","HCF","15306","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","R.S. Vieira & R.R. Völtz","2014","05","19","R.S. Vieira","356","2014","05","04","Brasil","Morretes","Serra do Marumbi - Morro Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"arvoreta com 1,5 m no cume. Com flores amarelas e botões florais verdes.",NA,NA,NA,NA,NA,"PR",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-08-16 08:40:19-03","UTFPR","HCF","15293","S","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","(A.St.-Hil. & Tul.) Engl.","R.S. Vieira","2014","08","11","R.S. Vieira","508","2014","08","11","Brasil","Piraquara","Serra do Marumbi - Morro Torre do","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"arvoreta com 2,5 m. No cume. Com frutos.",NA,NA,NA,NA,NA,"PR",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:37:54-03","MBM","MBM","131295","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","5206","1987","07","03","Brazil","Guaraqueçaba","Rio Pardinho, Serra Virgem Maria","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM131295","MBM131295",NA,NA,"Southern America","Paraná",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:37:54-03","MBM","MBM","320250","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Salvador, G.S.",NA,NA,NA,"Salvador, G.S.","03","2003","11","12","Brazil","Guaratuba","Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"1250","1250","Arbusto, 1,5m. Base do fruto vermelha e frutos maduros pretos.; Floresta Ombrófila Densa Altomontana.","MBM320250","MBM320250",NA,NA,"Southern America","Paraná",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:37:54-03","MBM","MBM","301855","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Mocochinski, A.Y.","2004","07",NA,"Mocochinski, A.Y.; Scheer, M.B.; Gatti, G.; Proença, R.T.; Scheer, M.B.; Gatti, G.; Proença, R.T.","186","2003","10","04","Brazil","Guaratuba","Perra Branca do Araraquara, Pedra Branca do Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,"1230","1230","Arbórea, ereta.; Refúgio Vegetacional Altomontano.","MBM301855","MBM301855",NA,NA,"Southern America","Paraná",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:37:54-03","MBM","MBM","52779","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Smtih, L.B.",NA,NA,NA,"Imaguire, S.","728","1947","06","08","Brazil","Morretes","Serra Marumbi, Pico Abrolhos","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM052779","MBM052779",NA,NA,"Southern America","Paraná",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:37:54-03","MBM","MBM","398156","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Cordeiro, J.","2010","07","08","Bolson, M.; Pereira, J.B.S.; Pereira, J.B.S.","343","2010","07","01","Brazil","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Flor Amarela.; Floresta Ombrófila Densa.","MBM398156","MBM398156",NA,NA,"Southern America","Paraná",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:37:54-03","MBM","MBM","393779","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Canestraro, B.K.","2014","05","31","Canestraro, B.K.; Kersten, R.; Kersten, R.","704","2014","05","31","Brazil","Piraquara","Parque Estadual do Pico Marumbi, Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 2,5m; flores amarelas.; Floresta Ombrófila Densa Altomontana.","MBM393779","MBM393779",NA,NA,"Southern America","Paraná",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:37:54-03","MBM","MBM","116602","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","vaccinioides","Ouratea vaccinioides","Engl.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; Silva, J.M.; Silva, J.M.","2907","1987","05","14","Brazil","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM116602","MBM116602",NA,NA,"Southern America","Paraná",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
