"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","infraspecificEpithet","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","individualCount","typeStatus"
"300","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Herter","247b. (86018?)","1930","9",NA,"South America","Uruguay","Canelones",NA,"La Paz, Departamento de Canelones.",NA,NA,NA,NA,NA,NA,"A. St.-Hil. & Moq.","60",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2573207","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith & R. M. Klein","13385",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Água Doce","Campos de Palmas, near Caçador","-51.38","-26.75",NA,NA,"US01878951","US01878951_01 US01878951_02","A. St.-Hil. & Moq.","1000","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","2561987","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","15518",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","Vacas Gordas.","-50.326099395752","-27.8160991668701",NA,NA,"US01878956","US01878956_01 US01878956_02","A. St.-Hil. & Moq.","700",NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US","1421017","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"S. Venturi","1518","1921","11","26","South America","Argentina","Tucuman",NA,"Departamento Famaillá, Villa Nougués.",NA,NA,NA,NA,"US03334071",NA,"A. St.-Hil. & Moq.","1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","2370150","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","7364",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guarapuava","Estrada para Palmeirinha.","-51.4580993652344","-25.395299911499",NA,NA,"US01878941","US01878941_01 US01878941_02","A. St.-Hil. & Moq.",NA,NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","2266553","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith, R. Reitz & O. Sufridini","9440","1956","12","28","South America - Neotropics","Brazil","Santa Catarina","Chapecó","Fazenda Campo São Vicente, 24 km west of Campo Erê.","-52.6183013916016","-27.096399307251",NA,NA,"US01878967","US01878967_01 US01878967_02","A. St.-Hil. & Moq.","900","1000",NA,"22671","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","3417983","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"A. Kegler","854",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech-Sto. Antonio.","-51.1794013977051","-29.1681003570557",NA,NA,"US01878971","US01878971_01 US01878971_02","A. St.-Hil. & Moq.","780",NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","2536762","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","17583",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Rio Branco do Sul","Curiola","-49.3142013549805","-25.1900005340576",NA,NA,"US01878931","US01878931_01 US01878931_02","A. St.-Hil. & Moq.",NA,NA,NA,"37352","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","2691324","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"J. C. Lindeman & J. H. Haas","2806",NA,NA,NA,"South America - Neotropics","Brazil","Paraná",NA,"Campo near Cantagalo, 30 km E of Laranjeiras do Sul.",NA,NA,NA,NA,"US01878932","US01878932_01 US01878932_02","A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","2518895","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Dombrowski & Y. Kunyioshi","1731",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"US01878934","US01878934_01 US01878934_02","A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","1858319","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"-. Burkart","14056","1943","11","26","South America","Argentina","Misiones",NA,"Gob. de Misiones: Posadas.",NA,NA,NA,NA,"US03334068","US03334068_01","A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","3181956","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"-- Altamiro & V. Walter","116",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Itatiaia","Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,"US01878921","US01878921_01 US01878921_02","A. St.-Hil. & Moq.",NA,NA,NA,"19648","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","2573206","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith & R. M. Klein","13435",NA,NA,NA,"South America - Neotropics","Brazil","Bahia","Ibicuí","Campos de Palmas, 30km, southeast of Horizonte","-51.4","-26.75",NA,NA,"US01878950","US01878950_01 US01878950_02","A. St.-Hil. & Moq.","1000","1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","2323785","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","8413",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","São Joaquim","Curral Falso, Bom Jardim","-49.9317016601562","-28.2938995361328",NA,NA,"US01878962","US01878962_01 US01878962_02","A. St.-Hil. & Moq.","1500",NA,NA,"48290","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","920153","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"W. E. Safford","16","1886","10","31","South America","Uruguay",NA,NA,"Pasture lands, Santa Lucia.",NA,NA,NA,NA,"US03334075",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","2561986","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","13699",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Matos Costa",NA,"-51.1483001708984","-26.4731006622314",NA,NA,"US01878959","US01878959_01 US01878959_02","A. St.-Hil. & Moq.","1100",NA,NA,"17656","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","1549900","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"S. Venturi","3910","1925","8","3","South America","Argentina","Tucuman",NA,"Departamento Tafí, Siambon.",NA,NA,NA,NA,"US03334072",NA,"A. St.-Hil. & Moq.","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","2370128","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","3379",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Tibagi","Fda. Mte. Alegre; Salto Aparado (Rio Tibagi).","-50.4136009216309","-24.5093994140625",NA,NA,"US01878945","US01878945_01 US01878945_02","A. St.-Hil. & Moq.",NA,NA,NA,"56988","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","2829330","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","40346",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Cerro Azul","Barra do Tigre","-49.261100769043","-24.823600769043",NA,NA,"US01878924","US01878924_01 US01878924_02","A. St.-Hil. & Moq.",NA,NA,NA,"32006","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","2324628","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"H. S. Irwin","2757",NA,NA,NA,"South America - Neotropics","Brazil","Espírito Santo",NA,"Pico da Bandeira, Serra do Caparaó.",NA,NA,NA,NA,"US01878920","US01878920_01 US01878920_02","A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","3309880","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach & J. M. Silva","61287",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Praia Grande","Rod. SC-450, Serra do Faxinal.","-49.9502983093262","-29.1966991424561",NA,NA,"US01878949","US01878949_01 US01878949_02","A. St.-Hil. & Moq.","800",NA,NA,"21549","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","2403731","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","9356",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guarapuava","Rio Cavernoso","-51.4580993652344","-25.395299911499",NA,NA,"US01878939","US01878939_01 US01878939_02","A. St.-Hil. & Moq.",NA,NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","2561851","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","16271",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","Vacas Gordas","-50.326099395752","-27.8160991668701",NA,NA,"US01878954","US01878954_01 US01878954_02","A. St.-Hil. & Moq.","900",NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"323","2020-09-12 05:00:02-03","US","US","2594672","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","17816",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guarapuava","Fazenda Capão Redondo","-51.4580993652344","-25.395299911499",NA,NA,"US01878935","US01878935_01 US01878935_02","A. St.-Hil. & Moq.","1000",NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","3400334","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Scur","277",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech-Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,"US01878972","US01878972_01 US01878972_02","A. St.-Hil. & Moq.","780",NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","1473839","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. O. A. Malme","49","1901","10","29","South America - Neotropics","Brazil","Rio Grande do Sul","Rio Grande",NA,"-52.0985984802246","-32.0349998474121",NA,NA,"US01878977","US01878977_01 US01878977_02","A. St.-Hil. & Moq.",NA,NA,NA,"82892","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","1285213","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. H. Bailey & E. Z. Bailey","842",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"US01878923","US01878923_01 US01878923_02","A. St.-Hil. & Moq.","1600",NA,NA,"21048","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","2510741","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"T. Pederson","6120","1961","10","13","South America","Argentina","Corrientes",NA,"Estancia Itá Caabó, Dep. Mercedes.",NA,NA,NA,NA,"US03334063",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","2047038","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"B. Rambo","49028","1950","10","25","South America - Neotropics","Brazil","Rio Grande do Sul","Esteio","Esteio p. S. Leopoldo","-51.17919921875","-29.861400604248",NA,NA,"US01878975","US01878975_01 US01878975_02","A. St.-Hil. & Moq.",NA,NA,NA,"7214","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","2169288","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"T. Pederson","2798","1954","9","2","South America","Argentina","Corrientes",NA,"Estancia Las Tres Marias, Dep. Empedrado.",NA,NA,NA,NA,"US03334064",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","1158390","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"K. Fiebrig","5742","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,"US03334074",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","2700675","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"N. Imaguire","2352",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Piraquara","FEA, C. Churrasco","-49.0633010864258","-25.4416999816895",NA,NA,"US01878929","US01878929_01 US01878929_02","A. St.-Hil. & Moq.",NA,NA,NA,"12577","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2778941","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. F. J. Pabst & E. Pereira","6145",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Lages","No Aeroporto.","-50.326099395752","-27.8160991668701",NA,NA,"US01878961","US01878961_01 US01878961_02","A. St.-Hil. & Moq.",NA,NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","2702498","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Dombrowski & Y. S. Kuniyoshi","4413",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"US01878927","US01878927_01 US01878927_02","A. St.-Hil. & Moq.",NA,NA,NA,"13536","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","2266558","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith & R. Reitz","9843",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Joaçaba","Campos of Rio Irani, 15 km east of Ponte Serrada","-51.5046997070312","-27.1781005859375",NA,NA,"US01878965","US01878965_01 US01878965_02","A. St.-Hil. & Moq.","700","900",NA,"18588","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"335","2020-09-12 05:00:02-03","US","US","2170201","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"T. M. Petersen","1816","1952","9","4","South America","Argentina","Corrientes",NA,"Campo Caabý-Guazú. Estancia Santa Teresa, Dep. Mburucuyá.",NA,NA,NA,NA,"US03334065",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"336","2020-09-12 05:00:02-03","US","US","1470493","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"P. K. Dusén","15662",NA,NA,NA,"South America - Neotropics","Brazil","Paraná",NA,"Desvio Ribas",NA,NA,NA,NA,"US01878947","US01878947_01 US01878947_02","A. St.-Hil. & Moq.","800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"337","2020-09-12 05:00:02-03","US","US","2370126","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","3377",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","São Mateus do Sul","Foz do Rio Taquaral","-50.3828010559082","-25.8742008209229",NA,NA,"US01878946","US01878946_01 US01878946_02","A. St.-Hil. & Moq.","800",NA,NA,"31353","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"338","2020-09-12 05:00:02-03","US","US","1055468","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"P. K. Dusén","10343",NA,NA,NA,"South America - Neotropics","Brazil","Paraná",NA,"Serra do Mar, desvio Ypiranga, in via ferrea",NA,NA,NA,NA,"US01878948","US01878948_01 US01878948_02","A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"339","2020-09-12 05:00:02-03","US","US","2170199","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"T. M. Petersen","1809","1952","9","2","South America","Argentina","Corrientes",NA,"Cañada Portillo. Estancia Santa Teresa, Dep. Mburucuyá.",NA,NA,NA,NA,"US03334066",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"340","2020-09-12 05:00:02-03","US","US","1443276","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"S. Venturi","5912","1928","3","15","South America","Argentina","Tucuman",NA,"Departamento Tafí. Cumbre de Taficillo.",NA,NA,NA,NA,"US03334070",NA,"A. St.-Hil. & Moq.","1800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"341","2020-09-12 05:00:02-03","US","US","2510793","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"T. Pederson","6582","1962","9","26","South America","Argentina","Misiones",NA,"Estancia La Soledad, Santiago, Dep. Misiones.",NA,NA,NA,NA,"US03334062",NA,"A. St.-Hil. & Moq.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"342","2020-09-12 05:00:02-03","US","US","1471687","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"A. Chase","9899","1925","5","22","South America - Neotropics","Brazil","São Paulo","Campos do Jordão","Serra Mantiqueira","-45.5900001525879","-22.7299995422363",NA,NA,"US01878922","US01878922_01 US01878922_02","A. St.-Hil. & Moq.","1600",NA,NA,"21048","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"343","2020-09-12 05:00:02-03","US","US","2778917","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. F. J. Pabst","7402",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Porto Alegre","Fda. Tiririca entre Belém Velho e Belém Novo.","-51.2299995422363","-30.0331001281738",NA,NA,"US01878974","US01878974_01 US01878974_02","A. St.-Hil. & Moq.",NA,NA,NA,"29946","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"344","2020-09-12 05:00:02-03","US","US","2339773","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Braga & R. Lange","452",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Curitiba","Barigui do Portão","-49.2731018066406","-25.4277992248535",NA,NA,"US01878942","US01878942_01 US01878942_02","A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"345","2020-09-12 05:00:02-03","US","US","2370125","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","3376",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Palmas","Arredores","-51.9906005859375","-26.4841995239258",NA,NA,"US01878944","US01878944_01 US01878944_02","A. St.-Hil. & Moq.","1100",NA,NA,"46666","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"346","2020-09-12 05:00:02-03","US","US","2449788","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"Y. Saito, S. Saito & C. Y.","182",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"US01878937","US01878937_01 US01878937_02","A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"347","2020-09-12 05:00:02-03","US","US","2370133","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","4317",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Guarapuava","Estrada para Laranjeiras do Sul","-51.4580993652344","-25.395299911499",NA,NA,"US01878943","US01878943_01 US01878943_02","A. St.-Hil. & Moq.","1100",NA,NA,"53832","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"348","2020-09-12 05:00:02-03","US","US","2570992","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"G. Hatschbach","22263",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Antônio Olinto","Rio Agua Amarela.","-50.1972007751465","-25.9860992431641",NA,NA,"US01878930","US01878930_01 US01878930_02","A. St.-Hil. & Moq.",NA,NA,NA,"22130","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"349","2020-09-12 05:00:02-03","US","US","3423391","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Scur","811",NA,NA,NA,"South America - Neotropics","Brazil","Rio Grande do Sul","Caxias do Sul","Desvio Rizzo","-51.1794013977051","-29.1681003570557",NA,NA,"US01878970","US01878970_01 US01878970_02","A. St.-Hil. & Moq.","780",NA,NA,"49662","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"350","2020-09-12 05:00:02-03","US","US","2578673A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","5368",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","São José","Serra da Boa Vista12001","-48.627498626709","-27.6152992248535",NA,NA,"US01878964","US01878964_01 US01878964_02","A. St.-Hil. & Moq.","1200",NA,NA,"12814","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","2266548","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"L. Smith & R. Reitz","8910",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Porto União","35 km from UN; south of Porto União on the road to Matos Costa (42 km)","-51.0783004760742","-26.2381000518799",NA,NA,"US01878969","US01878969_01 US01878969_02","A. St.-Hil. & Moq.","1200",NA,NA,"41804","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","2323586","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"R. Reitz & D. Klein","7795",NA,NA,NA,"South America - Neotropics","Brazil","Santa Catarina","Bom Jardim da Serra","S. Joaquim, Curral Falso","-49.624698638916","-28.3369007110596",NA,NA,"US01878963","US01878963_01 US01878963_02","A. St.-Hil. & Moq.","1500",NA,NA,"32577","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","2784264","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","pulchella","Polygala pulchella",NA,"A. Dziewa","50",NA,NA,NA,"South America - Neotropics","Brazil","Paraná","Curitiba","Barreirinha.","-49.2731018066406","-25.4277992248535",NA,NA,"US01878925","US01878925_01 US01878925_02","A. St.-Hil. & Moq.",NA,NA,NA,"25180","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
