"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"299","2013-04-01 09:18:23-03","IPT","BCTW","16830","S","Plantae",NA,"Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Carlos Toledo Rizzini","Rizzini, C.T. & Mattos Filho, A.",NA,NA,NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","-42.2042","-22.4806",NA,NA,NA,NA,"Magnoliophyta",NA,"554",NA,"Distrito de Barra de São João",NA,"Pequena árvore em mata de caatinga, 6 por 0.12 metros, latescente",NA,NA,NA,NA,NA,"24732","auto",NA,"Magnoliopsida",NA,NA,NA
"300","2020-12-21 16:44:50-03","MBM","MBM","28358","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM028358","MBM028358",NA,NA,"30947","Southern America","Rio Morato",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"301","2020-12-21 16:44:50-03","MBM","MBM","9773","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM009773","MBM009773",NA,NA,"19440","Southern America","Rio Saí",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"302","2020-12-21 16:44:48-03","MBM","MBM","203334","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM203334","MBM203334",NA,NA,"1680","Southern America","Rodovia Guaratuba - Itapoá, Rio Saí-Guaçu",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"303","2020-12-21 16:44:48-03","MBM","MBM","228625","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Gatti, G.","Gatti, G.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM228625","MBM228625",NA,NA,"91","Southern America","Floresta Estadual do Palmito",NA,"= 251042",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"304","2020-12-21 16:44:50-03","MBM","MBM","251042","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Gatti, G.","Gatti, G.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM251042","MBM251042",NA,NA,"91","Southern America","Floresta Estadual do Palmito",NA,"= 228625",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"305","2020-12-21 16:44:48-03","MBM","MBM","128035","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Britez, R.M.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM128035","MBM128035",NA,NA,"1750","Southern America","Ilha do Mel, Ponta Oeste",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"306","2020-12-21 16:44:48-03","MBM","MBM","113137","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Silva, S.M.","Britez, R.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM113137","MBM113137",NA,NA,"885","Southern America","Ilha do Mel, Praia do Farol",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"307","2020-12-21 16:44:50-03","MBM","MBM","50681","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM050681","MBM050681",NA,NA,"13648","Southern America","Pontal do Sul",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"308","2020-12-21 16:44:50-03","MBM","MBM","50680","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM050680","MBM050680",NA,NA,"9195","Southern America","Sítio do Meio",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"309","2020-12-21 16:44:50-03","MBM","MBM","398208","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Nobrega, G.A.","Hottz, D.; Nascimento, L.S.; Ferreira, M.A.; Nascimento, L.S.; Ferreira, M.A.","2013","10","15","Brazil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"MBM398208","MBM398208",NA,NA,"243","Southern America","Conglomerado 4-2-7-Ex. Proj.: Inventário Florestal Nacional",NA,"Arvoreta com ca. 4m. de altura, casca cinza claro. Fruto de cor verde.",NA,NA,NA,"2014","08","25964","auto","20",NA,NA,NA,NA
"310","2020-12-21 16:44:48-03","MBM","MBM","131105","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"MBM131105","MBM131105",NA,NA,"53299","Southern America","Rodovia Guaratuba - Itapoá, Fazenda Menegusso",NA,NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"311","2020-12-21 16:44:50-03","MBM","MBM","3676","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Reitz, R.","Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"MBM003676","MBM003676",NA,NA,"1898","Southern America","Morro da Fazenda",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"312","2020-12-21 16:44:50-03","MBM","MBM","3675","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Reitz, R.","Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"MBM003675","MBM003675",NA,NA,"1365","Southern America","Morro da Ressacada",NA,NA,NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"313","2020-12-21 16:44:50-03","MBM","MBM","259351","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Carneiro, C.E.","Ribeiro, J.E.L.S.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"MBM259351","MBM259351",NA,NA,"371","Southern America","Picinguaba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"314","2020-12-21 16:44:50-03","MBM","MBM","400345","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Brotto, M.L.","Brotto, M.L.; Silva, J.M.; Silva, J.M.","2015","07","29","Brazil","Paraná","Guaratuba","-48.584472","-25.924744","-48.584472","-25.924744","MBM400345","MBM400345",NA,NA,"1966","Southern America","Balneário Nereidas",NA,"Árvore de 10m de altura; flores e frutos imaturos.; Floresta Ombrófila Densa das Terras Baixas.","11","11",NA,"2015","09",NA,NA,"23",NA,NA,NA,NA
"315","2020-12-21 16:44:50-03","MBM","MBM","408839","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Barboza, E.","Silva, J.M.","2016","12","22","Brazil","Paraná","Guaratuba","-48.598889","-25.925556","-48.598889","-25.925556","MBM408839","MBM408839",NA,NA,"9711","Southern America","Balneário Nereidas",NA,"Árvore com 8 m de altura; frutos verdes.; Floresta Ombrófila Densa das Terras Baixas.","15","15",NA,"2017","03",NA,NA,"31",NA,NA,NA,NA
"316","2020-12-21 16:44:50-03","MBM","MBM","409065","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2017","02","20","Brasil","Paraná","Morretes","-48.713056","-25.595833","-48.713056","-25.595833","MBM409065","MBM409065",NA,NA,"1188",NA,"PARNA Saint-Hilaire/Lange",NA,"Árvore 30 m alt.; frutos vermelhos que encerram um polpa esbranquiçada, adocicada.; Dossel de Floresta Ombrófila Densa Submontana.","250","250",NA,"2017","02",NA,NA,"20",NA,NA,NA,NA
"317","2020-12-21 16:44:50-03","MBM","MBM","409654","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Völtz, R.R.","Völtz, R.R.; Santos, G.H.; Santos, G.H.","2017","04","15","Brazil","Paraná","Guaraqueçaba","-48.231944","-25.461111","-48.231944","-25.461111","MBM409654","MBM409654",NA,NA,"55","Southern America","PARNA Superagui",NA,"Árvore 12 m alt.; látex alvo, abundante, pegajoso; botões florais esverdeados; dossel de Formação Pioneira de Influência Marinha arbórea (restinga arbórea), sobre tabuleiro arenoso junto ao córrego.; Formação Pioneira de Influência M","5","5",NA,"2017","04",NA,NA,"15",NA,NA,NA,NA
"318","2020-12-21 16:44:50-03","MBM","MBM","413865","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Völtz, R.R.","Völtz, R.R.; Brotto, M.L.; Brotto, M.L.","2018","05","23","Brazil","Paraná","Guaratuba","-48.627222","-25.788889","-48.627222","-25.788889","MBM413865",NA,NA,NA,"1535","Southern America","Salto Parati",NA,"Árvore 15 m alt.; látex branco, abundante; botões florais esverdeados.; Floresta Ombrófila Densa Submontana; dossel de floresta de encosta as margens do rio.","75","75",NA,"2018","05",NA,NA,"23",NA,NA,NA,NA
"319","2020-12-21 16:44:50-03","MBM","MBM","27","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.","1965","09","16","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM000027",NA,NA,NA,"12764","Southern America","Cacatu",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"320","2020-12-21 16:44:48-03","MBM","MBM","237162","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Soares, A.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM237162","MBM237162",NA,NA,"99","Southern America","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"321","2020-12-21 16:44:50-03","MBM","MBM","267114","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Motta, J.T.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM267114","MBM267114",NA,NA,"s.n.","Southern America","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"322","2020-12-21 16:44:50-03","MBM","MBM","50678","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM050678","MBM050678",NA,NA,"10131","Southern America","Balneário Brejatuba",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"323","2020-12-21 16:44:50-03","MBM","MBM","24142","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM024142","MBM024142",NA,NA,"28536","Southern America","Praia do Saí",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"324","2020-12-21 16:44:50-03","MBM","MBM","251041","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Ziller, S.R.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM251041","MBM251041",NA,NA,"67","Southern America","Rodovia Alexandra - Matinhos",NA,NA,NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"325","2020-12-21 16:44:50-03","MBM","MBM","28360","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM028360","MBM028360",NA,NA,"32253","Southern America","Rio Guaraguaçu",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"326","2020-12-21 16:44:50-03","MBM","MBM","29690","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Smith, L.B.","Segadas-Vianna, F.; et al.; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"MBM029690","MBM029690",NA,NA,"s.n.","Southern America","Praia do Pontal, Arraial do Cabo",NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,NA
"327","2020-12-21 16:44:50-03","MBM","MBM","50682","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pereira, E.","Hatschbach, G.; Pereira, E.; Pabst, G.; Pereira, E.; Pabst, G.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"MBM050682","MBM050682",NA,NA,"11415","Southern America","Recreio dos Bandeirantes",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"328","2020-12-21 16:44:50-03","MBM","MBM","238433","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Weinberg, B.",NA,NA,NA,"Brazil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"MBM238433","MBM238433",NA,NA,"910","Southern America","Estação Ecológica de Jacarenema",NA,NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"329","2020-12-21 16:44:50-03","MBM","MBM","50683","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM050683","MBM050683",NA,NA,"12764","Southern America","Cacatu",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"330","2020-12-21 16:44:50-03","MBM","MBM","71152","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pennington, T.D.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM071152","MBM071152",NA,NA,"43973","Southern America","Rio Lagoa Vermelha",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"331","2020-12-21 16:44:48-03","MBM","MBM","232638","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Soares, A.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM232638","MBM232638",NA,NA,"223","Southern America","Guaraqueçaba",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"332","2020-12-21 16:44:50-03","MBM","MBM","300655","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Lorini, M.L.; Persson, V.G.; Persson, V.G.","1991","02","24","Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM300655","MBM300655",NA,NA,"s.n.","Southern America","Ilha do Superagui, Praia deserta",NA,"Árvore, 3 m. Nove vulgar: Maçaranduba.",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"333","2020-12-21 16:44:50-03","MBM","MBM","251043","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Roderjan, C.V.","Roderjan, C.V.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"MBM251043","MBM251043",NA,NA,"543","Southern America","Rio do Poço",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"334","2020-12-21 16:44:48-03","MBM","MBM","119659","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.; Souza, A.; Souza, A.",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM119659","MBM119659",NA,NA,"51302","Southern America","Boa Vista",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"335","2020-12-21 16:44:48-03","MBM","MBM","140772","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Ziller, S.R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM140772","MBM140772",NA,NA,"67","Southern America","Rodovia Alexandra - Matinhos, km 28",NA,"= 164038",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"336","2020-12-21 16:44:48-03","MBM","MBM","164038","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Ziller, S.R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,"MBM164038","MBM164038",NA,NA,"67","Southern America","Rodovia Alexandra - Matinhos, km 28",NA,"= 140772",NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA
"337","2020-12-21 16:44:48-03","MBM","MBM","11471","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Hatschbach, G.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM011471","MBM011471",NA,NA,"20213","Southern America","Colônia Floresta",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"338","2020-12-21 16:44:50-03","MBM","MBM","9771","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pennington, T.D.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM009771","MBM009771",NA,NA,"20132","Southern America","Rio Cambará",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"339","2020-12-21 16:44:50-03","MBM","MBM","50679","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Reitz, R.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM050679","MBM050679",NA,NA,"4576","Southern America","Rio Guaraguaçu",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"340","2020-12-21 16:44:50-03","MBM","MBM","7525","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"MBM007525","MBM007525",NA,NA,"5546","Southern America","Recreio dos Bandeirantes",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"341","2020-12-21 16:44:50-03","MBM","MBM","425342","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Ferreira, C.D.M.","Ferreira, C.D.M.","2016","10","16","Brazil","Rio de Janeiro","Saquarema","-42.5102996826172","-22.9200000762939",NA,NA,"MBM425342",NA,NA,NA,"398","Southern America","Parque Estadual da Costa do Sol, Restinga de Ipitangas. Região entre a praia e a Lagoa Vermelha. Final da Av. Beira Mar",NA,"Arbusto, 1,5m. Latescente, látex branco e viscoso. Folhas cartáceas. Frutos imaturos de cor verde escuro. Pétalas passadas de coloração ferrugínea. Heliófita.; Solo arenoso.",NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA
"342","2020-12-21 16:44:50-03","MBM","MBM","254162","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","Pastore, J.A.","Baitello, J.B.; et al.; et al.",NA,NA,NA,"Brazil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"MBM254162","MBM254162",NA,NA,"860","Southern America","Parque Estadual",NA,NA,NA,NA,NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA
"343","2019-11-01 15:28:41-03","PUC-RIO","FCAB","8069","PreservedSpecimen","Plantae","Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard","C.Y.G. Manão","R.S. Couto","2010","08","15","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"FCAB008069",NA,NA,"Angiospermae","435",NA,"Ilha Grande. Restinga de Lopes Mendes",NA,"Árvore de 4 m, com botões verde-claro. Folhas discolores.",NA,NA,NA,"2018","05","32988","auto","18",NA,NA,NA,NA
"344","2015-09-04 16:08:11-03","MNHN","RECOLNAT_MNHN_P","P04592352","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Miers, J.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P04592352","P04592352_01",NA,NA,NA,NA,"road to Organ Mts (Mape)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04592352' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4513",NA
"345","2015-09-25 05:14:58-03","MNHN","RECOLNAT_MNHN_P","P00645533","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Martius, C.F. von","1881",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00645533","P00645533_01",NA,NA,NA,NA,"Cabo Frio","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645533' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"488",NA
"346","2014-12-18 10:27:52-02","MNHN","RECOLNAT_MNHN_P","P00645534","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Martius, C.F. von","1881",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00645534","P00645534_01 P00645534_02",NA,NA,NA,NA,"Cabo Frio","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645534' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"488",NA
"347","2014-12-18 10:28:00-02","MNHN","RECOLNAT_MNHN_P","P00645535","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Martius, C.F. von","1891",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00645535","P00645535_01",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645535' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"487",NA
"348","2016-11-28 17:24:03-02","MNHN","RECOLNAT_MNHN_P","P00868435","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00868435","P00868435_01",NA,NA,NA,NA,"Rio Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868435' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"391",NA
"349","2016-11-28 17:24:04-02","MNHN","RECOLNAT_MNHN_P","P00868436","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P00868436","P00868436_01",NA,NA,NA,NA,"s.loc.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868436' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1680",NA
"350","2016-09-20 17:27:17-03","MNHN","RECOLNAT_MNHN_P","P02442135","PreservedSpecimen",NA,"Sapotaceae","Manilkara","subsericea","Manilkara subsericea","(Mart.) Dubard",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P02442135","P02442135_01",NA,NA,NA,NA,"Brasilia","hb","Attaché avec P02442136 et P04592346 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02442135' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108",NA
