"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"367","2021-02-11 17:21:39-03","UFPR","UPCB","17148","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Hatschbach, G.","Hatschbach, G.","52396","1988","10","19",NA,"Brasil","Mato Grosso do Sul","Itaquiraí","BR 163","-54.185001373291","-23.4743995666504",NA,"Árvore, 8m, botões verde pálido, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,"1988","01","01",NA,NA,"44527","auto",NA,NA,NA,NA
"368","2021-02-11 17:21:39-03","UFPR","UPCB","86166","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Hatschbach, G.","Kozera, C.","1843","2003","01","25",NA,"Brasil","Paraná","Vila Alta","Canal de acesso à lagoa São João","-53.7277984619141","-23.50830078125",NA,"Árvore com ca. 7m, flores alvas com perfume agradável. Vegetação ciliar..",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA
"369","2021-02-11 17:21:39-03","UFPR","UPCB","59951","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Guimarães, O.A.","Labiak, P.H.","448","1997","04","10",NA,"Brasil","Paraná","Paraíso do Norte",NA,"-52.6","-23.266667",NA,"Árvore ca. 15m, interior da mata. Floresta estacional semidecidual..",NA,NA,NA,"400","400","2007","01","31","-52.6","-23.266667",NA,NA,NA,NA,NA,NA
"370","2021-02-11 17:21:39-03","UFPR","UPCB","79440","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Dias, M.C.","Cloclet, F.A. et al.","s.n.","1997","08","20",NA,"Brasil","Paraná","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,"Árvore 5m; frutos imaturos verdes; mata ciliar..",NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA
"371","2021-02-11 17:21:39-03","UFPR","UPCB","7748","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Hatschbach, G.","Hatschbach, G.","21503","1969","05","15",NA,"Brasil","Paraná","Terra Boa","Fazenda Murure","-52.4441986083984","-23.7681007385254",NA,"Árvore, 15 x 0,50m. Mata pluvial, bacia do Rio Paraná..",NA,NA,NA,NA,NA,"1969","06",NA,NA,NA,"26445","auto",NA,NA,NA,NA
"372","2021-02-11 17:21:39-03","UFPR","UPCB","19522","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Soares e Silva, L.H.","Soares e Silva, L.H.","144","1988","11","09",NA,"Brasil","Paraná","Londrina","Floresta Godoy","-51.1627998352051","-23.3103008270264",NA,"Árvore, 10m, flor creme. Escassa..",NA,NA,NA,NA,NA,"1988","12",NA,NA,NA,"63728","auto",NA,NA,NA,NA
"373","2021-02-11 17:21:39-03","UFPR","UPCB","19529","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Soares e Silva, L.H.","Soares e Silva, L.H.","243","1989","09","08",NA,"Brasil","Paraná","Londrina","Floresta Godoy","-51.1627998352051","-23.3103008270264",NA,"Árvore, 15m, botão floral e flor amarela, odorífera, freqüente..",NA,NA,NA,NA,NA,"1989","10",NA,NA,NA,"63728","auto",NA,NA,NA,NA
"374","2021-02-11 17:21:39-03","UFPR","UPCB","46143","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","Souza, M.C.","Zaniolo, S.R.","117","2002","02","02",NA,"Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,"Árvore, botões florais amarronzados..",NA,NA,NA,NA,NA,"2002","01","01",NA,NA,"145819","auto",NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","259328","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","D. Brunner (MO)","Elsa M. Zardini","Zardini 7110","1988","9","8","South America","Paraguay","Paraguarí",NA,"Cerro Palacios. Forest on western slopes.","-57.16666","-25.41666",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-91","4"
"376","2008-05-27 22:02:00-03","MO","MOBOT","259153","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Spichiger (G)","Elsa M. Zardini|S. Velázquez","Zardini 13140","1989","6","24","South America","Paraguay","Paraguarí",NA,"Mbatoví Mountain. Forest on rocks of cerrado type.","-57.11666","-25.41666",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116","4"
"377","2013-10-09 05:40:00-03","MO","MOBOT","259187","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Spichiger (G)","Elsa M. Zardini|Ramón Velásquez","Zardini 13191","1989","6","24","South America","Paraguay","Paraguarí",NA,"Palacios Mountain. Forest on slopes.","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","4"
"378","2013-10-09 05:40:00-03","MO","MOBOT","259181","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Spichiger (G)","Elsa M. Zardini|Ramón Velásquez","Zardini 13187","1989","6","24","South America","Paraguay","Paraguarí",NA,"Palacios Mountain. Forest on slopes.","-57.16666","-25.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"118","5"
"379","2008-08-07 03:32:00-03","MO","MOBOT","3451914","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. de Michel","Lourdes Vargas|C. Cuellar|P. Pepe","Vargas Ramírez 522","1992","4","14","South America","Bolivia","Beni","Cercado","Ciudad Trinidad, localidad Sinaí. Plot 5- subplot 2 - Unidad: Erenda- Ibera.","-64.36666","-14.81666",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-04-29 07:08:00-03","MO","MOBOT","100246254","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","D. Alanes|Alfredo F. Fuentes|D. Salazar|Saul Cusi|R. Lipa","Alanes 108","2009","9","26","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Sumpulo, pasando el río Mojos, entre Mojos y Pata.","-68.7760834","-14.581",NA,NA,NA,NA,NA,"976.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-06","8"
"381","2016-05-11 05:35:00-03","MO","MOBOT","100478595","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 26","2012","4","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","3"
"382","2016-05-11 05:35:00-03","MO","MOBOT","100479459","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 96","2012","4","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","2"
"383","2016-05-11 05:35:00-03","MO","MOBOT","100548485","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 194","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1"
"384","2016-05-11 05:35:00-03","MO","MOBOT","100548714","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 231","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1"
"385","2016-05-11 05:35:00-03","MO","MOBOT","100548716","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 232","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1"
"386","2016-05-11 05:35:00-03","MO","MOBOT","100548858","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 234","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1"
"387","2016-05-11 05:35:00-03","MO","MOBOT","100548909","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 257","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","3"
"388","2016-05-11 05:35:00-03","MO","MOBOT","100549408","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 349","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1"
"389","2016-05-11 05:35:00-03","MO","MOBOT","100549411","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|I. Loza|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 351","2012","5","1","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6852777","-14.5513889",NA,NA,NA,NA,NA,"1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-06","1"
"390","2016-05-11 05:35:00-03","MO","MOBOT","100549423","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 126","2012","4","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","1"
"391","2016-05-11 05:35:00-03","MO","MOBOT","100549482","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 376","2012","5","6","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6933333","-14.5469444",NA,NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-04","1"
"392","2016-05-11 05:35:00-03","MO","MOBOT","100549541","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 143","2012","4","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","1"
"393","2016-05-11 05:35:00-03","MO","MOBOT","100549578","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 160","2012","4","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","1"
"394","2016-05-11 05:35:00-03","MO","MOBOT","100549588","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 397","2012","5","6","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6933333","-14.5469444",NA,NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-04","1"
"395","2016-05-11 05:35:00-03","MO","MOBOT","100549598","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 401","2012","5","6","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6933333","-14.5469444",NA,NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-04","1"
"396","2018-10-05 08:04:00-03","MO","MOBOT","1373290","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","W.D. Stevens","W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26091","1994","10","13","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,NA,NA,NA,"210.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"825","5"
"397","2016-05-11 05:35:00-03","MO","MOBOT","100549602","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|V. Apaza|M. Tintaya|M. Cuevas","Quispe Paucara 170","2012","4","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6902777","-14.5408333",NA,NA,NA,NA,NA,"902.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-05","1"
"398","2016-05-11 05:35:00-03","MO","MOBOT","100550742","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 476","2012","5","6","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6933333","-14.5469444",NA,NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-04","1"
"399","2016-05-11 05:35:00-03","MO","MOBOT","100550749","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Lourdes Quispe|M. Cornejo|P.M. Jørgensen|Rolando Cuevas|R. Echave|V. Apaza|M. Cuevas","Quispe Paucara 477","2012","5","6","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Virgen del Rosario, sector Yarimita.","-68.6933333","-14.5469444",NA,NA,NA,NA,NA,"914.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-04","1"
"400","2014-05-28 10:27:00-03","MO","MOBOT","100708666","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani","Fuentes Claros 18705","2014","4","8","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, ladera alta.","-68.5723889","-14.3334722",NA,NA,NA,NA,NA,"1020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-03","3"
"401","2017-06-05 09:39:00-03","MO","MOBOT","100741003","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Fuentes (LPB)","Beatriz Nieto Ariza|Huber Villca Corani|Cartagena Chuqui, Julio Teddy|Racua Amutari, Belisario|Rubín de Celis Castillo, Daniel Fernando","Nieto Ariza 745","2014","7","26","South America","Bolivia","La Paz","Abel Iturralde","Ixiamas, concesión de la empresa forestal Bosques del Norte, arroyo Muri","-67.8986389","-13.4350277",NA,NA,NA,NA,NA,"221.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14-14","2"
"402","2020-05-27 04:38:00-03","MO","MOBOT","101039215","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Nee","Michael H. Nee|Moises Mendoza","Nee 56665","2009","11","12","South America","Bolivia","Santa Cruz","Florida","On road to Bella Vista, 17.2 km (by road) SE of junction with Santa Cruz-Samaipata highway.","-63.6733334","-18.2888889",NA,NA,NA,NA,NA,"1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"403","2020-06-13 23:42:00-03","MO","MOBOT","101197246","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.",NA,"Edwin Becerra González|E. Blasido|César Rojas","Becerra González 1405","2006","5","28","South America","Peru","Pasco","Oxapampa","Distrito Pozuzo. Fundo de Agustin Egg Schuller.","-75.5505556","-10.0725",NA,NA,NA,NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"404","2008-05-27 22:02:00-03","MO","MOBOT","1091268","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Jardim","Antony Jardim|G. Moscoso","Jardim 1616","1995","3","7","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, parcelas de Bolfor, Las Trancas-95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.84638","-16.52027",NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"405","2008-05-27 22:02:00-03","MO","MOBOT","1091728","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","M. Toledo (USZ)","Timothy J. Killeen|M. Toledo G.","Killeen 7963","1996","5","3","South America","Bolivia","Santa Cruz","Chiquitos","Concesión Minera Don Mario; a orilla del aereopuerto. Bosque alto deciduo, dominado por Calycophyllum, Amburana y Caesalpinaceae.","-59.68055","-17.33861",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"406","2008-05-27 22:02:00-03","MO","MOBOT","1093199","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Guillén & A. Rodriguez (USZ)","Antony Jardim|Paul F. Foster|et al.","Jardim 3103","1996","7","16","South America","Bolivia","Santa Cruz","Velasco","Parque Nac. Noel Kempff Mercado; 25 km al norte del aserradero Moira yendo se al Choré. Bosque de lianas del Proyecto Bejucal del USZ. Bosque con Phenakospermum, Astrocaryum ulei, varios generos en Sapotaceae, Moraceae, Mimosoideae, Papilonoideae en especial. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.14638","-14.38916",NA,NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"407","2013-01-28 05:13:00-02","MO","MOBOT","1093211","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Guillén & A. Rodriguez (USZ)","J. Guillén|René Guillén V.|M. Lazo|M. Roca","Guillén 5","1996","4","29","South America","Bolivia","Santa Cruz","Velasco","Hacienda Acuario a 24 km de San José de Campamento, camino hacia el empalme a Piso Firme.","-61.24277","-15.24611",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"408","2015-09-26 06:12:00-03","MO","MOBOT","1117419","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Guillén & A. Rodriguez (USZ)","Luzmila Arroyo P.|Ademar Soto|E. Guzmán|Marielos Peña|C. Sims|Juan Surubí","Arroyo Padilla 1271","1996","6","25","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado; campamento Huanchaca II. Bosque de galeria con afloramiento de roca; suelos rojos bien drenados; con abundante Socratea exhorriza y Metrodorea flavida. Parcela permanente de estudio.","-60.73722","-14.51972",NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","1127274","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R.Liesner(MO)","Elsa M. Zardini|W. Cardozo","Zardini 44980","1996","6","12","South America","Paraguay","Amambay",NA,"Estancia Don Juancito:Cerro Ysau (grupo cerros AQUA). Scrub on cliffs of table mountain.","-56.15972","-22.67",NA,NA,NA,NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1061","4"
"410","2013-01-28 05:13:00-02","MO","MOBOT","1151588","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Guillén & A. Rodriguez (USZ)","René Guillén V.|M. Marmañas","Guillén Villarroel 4507","1996","8","19","South America","Bolivia","Santa Cruz","Velasco","Hacienda San Roque, parcela permanente de estudio Monte verde, 15 km. al N de la Hacienda. Bosque siempre verde, húmedo estacionalmente. Suelos arenosos con poco limo, arcilla y materia orgánica.","-61.12833","-15.01027",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2013-01-28 05:13:00-02","MO","MOBOT","1151590","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","A. Jardim","René Guillén V.|M. Marmañas","Guillén Villarroel 4472","1996","8","17","South America","Bolivia","Santa Cruz","Velasco","Hacienda San Roque, parcela permanente de estudio Monte verde, 15 km. al N de la Hacienda. Bosque siempre verde, húmedo estacionalmente. Suelos arenosos con poco limo, arcilla y materia orgánica.","-61.12833","-15.01027",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2013-02-13 05:33:00-02","MO","MOBOT","1152552","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","gossypiosperma","Casearia gossypiosperma","Briq.","R. Guillén & A. Rodriguez (USZ)","Mario Saldias P.|E. Ramos|Juan Surubí","Saldias Paz 3666","1994","3","29","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Cerro Pelao; 5 km del aserradero sobre el camino a El Empalme. Parcela permanente en estudio.","-61.5","-14.53333",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
