"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"97","2020-12-20 21:17:39-03","UFV","VIC","11309","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Larroque, R.S. dos","s.n.","1991","12","30",NA,"Brasil",NA,NA,"Arbusto, c.a. de 1,50 metros de altura. Flores avermelhadas. Originária de cerrado.","VIC011309",NA,NA,"Benth.","Queiroz, L.P. de","Mato Grosso","Canarana","-52.2682991027832","-13.5522003173828","VIC011309","Vale do Araguaia - Fazenda Girassol, Propriedade de Odilon L. Larroque.",NA,NA,"1993","07","125411","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-04-07 11:44:34-03","UFMS","CGMS","24019","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","L.C. Romero; Assunção; V.A.","108","2008","02","29",NA,"Brasil",NA,NA,"Papilionoideae. Flor vinhácea. Fruto vagem verde. Habitat: Cerrado. Cerradão em regeneração. Habito: Erva ereta.","CGMS1053431",NA,NA,"Benth.","A.L.B. Sartori","Mato Grosso do Sul","Campo Grande","-54.6133333","-20.5091667",NA,"RPPN/UFMS Transecto 10.","600","600","2008","06",NA,NA,NA,"14","-54,6133333","-20,5091667",NA,NA,NA,NA
"99","2021-04-07 11:44:34-03","UFMS","CGMS","12050","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","M.S. Nunes; G. de A. Amador; S. Aragaki; E.A. Vieira; F.H. Oda","25","2002","01","10",NA,"Brasil",NA,NA,"Papilionoideae. Flor vermelha com estames alvos Heliófito.","CGMS1041440",NA,NA,"Benth.","L.P. Queiroz","Mato Grosso do Sul","Bonito","-56.4819445","-21.1211111",NA,"Estrada Bonito-Bodoquena.","315","315",NA,NA,NA,NA,NA,NA,"-56,4819445","-21,1211111",NA,NA,NA,NA
"100","2021-04-07 11:44:34-03","UFMS","CGMS","65824","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. Pott; V.J. Pott; S.N. Moreira","15948","2010","02","04",NA,"Brasil",NA,NA,"Papilionoideae. Flor vermelha. Fruto castanho. Habitat: Borda de cerradão. Solo argiloso com subsolo laterítico. Relevo quase plano. Habito: Erva de base sublenhosa, 50 - 80 cm de altura. Ocasional.","CGMS1098785",NA,NA,"Benth.","A. Sartori","Mato Grosso do Sul","Terenos","-54.7922222","-20.5586111",NA,"Fazenda Modelo da Embrapa Gado de Corte, próximo ao varjão.","510","510","2020","09",NA,NA,NA,"17","-54,7922222","-20,5586111",NA,NA,NA,NA
"101","2021-04-07 11:44:34-03","UFMS","CGMS","56715","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. Pott; V.J. Pott","10994","2003","03","30",NA,"Brasil",NA,NA,"Papilionoideae. Flor vermelha. Fruto ausente. Habitat: Vegetação secundária de cerrado. Solo litólico. Relevo morrote. Ocasional. Habito: Erva escandente.","CGMS1086675",NA,NA,"Benth.","A. Sartori","Mato Grosso do Sul","Corumbá","-57.6258334","-17.9202778",NA,"Fazenda Mandioré.","150","150","2020","09",NA,NA,NA,"17","-57,6258334","-17,9202778",NA,NA,NA,NA
"102","2021-04-07 11:44:34-03","UFMS","CGMS","57381","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","A. Pott","14141","2006","03","24",NA,"Brasil",NA,NA,"Papilionoideae. Flor vermelho-vivo. Habitat: Vegetação secundária de cerrado com babaçu (Attalea) em pastagem degradada. Solo arenoso-argiloso, raso pedregoso. Relevo topo de odulado. Ocasional. Habito: Erva ereta. 60cm de altura.","CGMS1087307",NA,NA,"Benth.","A. Sartori","Goiás","Matrinchã","-50.7461013793945","-15.4435997009277",NA,"4,5 Km de Jussara.",NA,NA,"2020","09","46865","auto",NA,"17",NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:48:58-03","UFS","ASE","18096","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Prata, AP; Costa, SM; Nascimento - Júnior, JE","1997","2009","11","06","Southern America","Brasil",NA,NA,"rebrota?; rebrota?","ASE0010963","Magnoliophyta",NA,"Benth.",NA,"Bahia","Barra","-43.366417","-10.680167","ASE0010963","Brejo Olhos d'Água, Trilha ao lado da Serra.","505","505",NA,NA,NA,NA,NA,NA,"-43.366417","-10.680167",NA,NA,NA,NA
"104","2019-08-20 10:14:37-03","UNICAMP","UEC","6410","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Leitão Filho, HF","9289","1979","01","25",NA,"Brazil",NA,NA,"flor, Em cerrado.","UEC144771","Magnoliopsida",NA,"Benth.","Silveira, LT","Mato Grosso do Sul","Campo Grande","-42.616667","-4.872222",NA,"Rodovia Campo Grande - Aquidauana, ao lo",NA,NA,"1991","10",NA,NA,NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA
"105","2019-08-20 10:14:37-03","UNICAMP","UEC","4599","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Leitão Filho, HF","9314","1979","01","25",NA,"Brazil",NA,NA,"fruto, Arbusto, em cerrado, brácteas esverdeadas.","UEC154045","Magnoliopsida",NA,"Benth.","Silveira, LT","Mato Grosso do Sul","Campo Grande","-42.616667","-4.872222","UEC154045","Rodovia Campo Grande - Aquidauana, ao lo",NA,NA,"1991","10",NA,NA,NA,NA,"-42.616667","-4.872222",NA,NA,NA,NA
"106","2019-11-08 09:22:01-03","UNICAMP","UEC","48618","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Macedo, JCR","20178","1988","03","07",NA,"Brazil",NA,NA,"fruto, Trepadeira, flores vermelhas, em cerrado degradado.","UEC170004","Magnoliopsida",NA,"Benth.","Silveira, LT","Mato Grosso","Vila Bela da Santíssima Trinda",NA,NA,"UEC170004",NA,NA,NA,"1991","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-08 09:22:01-03","UNICAMP","UEC","124266","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Flores, AS; Belinello, R; Rodrigues, RS; Barbosa, AR; Simões, AO","903","2002","02","15",NA,"Brazil",NA,NA,"flor, Subarbusto ereto, corola vermelha, em borda de cerrado.","UEC169994","Magnoliopsida",NA,"Benth.","Rodrigues, RS; Flores, AS","Goiás","Goiás","-50.183333","-16.166667","UEC169994","estrada de terra para Serra Dourada, 10 km do final do asfalto, em dir. a Fazenda Senzala",NA,NA,"2002",NA,NA,NA,NA,NA,"-50.183333","-16.166667",NA,NA,NA,NA
"108","2019-11-08 09:22:01-03","UNICAMP","UEC","64797","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Coradin, L; Silva, GP; Schultze-Kraft, R; Cameron, DF","3612","1980","10","06",NA,"Brazil",NA,NA,"flor, Planta de 70 cm, flores vermelhas. Cerrado, latossolo vermelho amarelo. Material coletado: exsicata.","UEC169995","Magnoliopsida",NA,"Benth.","Silveira, LT","Tocantins","Guaraí","-48.683333","-8.85","UEC169995","Rodovia Anápolis - Belém, BR-153, km 906",NA,NA,"1991","10",NA,NA,NA,NA,"-48.683333","-8.85",NA,NA,NA,NA
"109","2019-11-08 09:22:01-03","UNICAMP","UEC","124272","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Schütz Rodrigues, R; Belinello, R; Flores, AS; Barbosa, AR; Simões, AO","1448","2002","02","15",NA,"Brazil",NA,NA,"fruto, Subarbusto ereto, 50 cm alt., corola vermelha, frutos imaturos, em cerrado.","UEC170003","Magnoliopsida",NA,"Benth.",NA,"Goiás","Goiás","-51.5","-15.95","UEC170003","estrada de terra para Serra Dourada, em",NA,NA,NA,NA,NA,NA,NA,NA,"-51.5","-15.95",NA,NA,NA,NA
"110","2019-11-08 09:22:01-03","UNICAMP","UEC","8673","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Duarte, MM; Assumpção, S; DC, A","981","1977","09","30",NA,"Brazil",NA,NA,"flor, Arbusto, flores vermelho escarlate. Cerrado, solo argilo arenoso seco.","UEC169998","Magnoliopsida",NA,"Benth.","Silveira, LT","Mato Grosso","Cuiabá","-57.016667","-15.598889","UEC169998","Campus da UFMT, próximo à Tecnologia.",NA,NA,"1991","10",NA,NA,NA,NA,"-57.016667","-15.598889",NA,NA,NA,NA
"111","2019-11-08 09:22:01-03","UNICAMP","UEC","124214","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Schütz Rodrigues, R; Belinello, R; Flores, AS; Barbosa, AR; Simões, AO","1422","2002","02","10",NA,"Brazil",NA,NA,"flor, Subarbusto ereto, corola vermelha ressupinada.","UEC169993","Magnoliopsida",NA,"Benth.","Rodrigues, RS; Flores, AS","Goiás","Colinas do Sul","-48.0783004760742","-14.1513996124268","UEC169993","14,3 km da cidade, em dir. a Cavalcante.",NA,NA,"2002",NA,"58154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-08 09:22:01-03","UNICAMP","UEC","8674","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","7500","1978","04","21",NA,"Brazil",NA,NA,"fruto, Subarbusto de 1,0 m.","UEC170002","Magnoliopsida",NA,"Benth.","Silveira, LT","Goiás","Piranhas","-51.8222007751465","-16.4269008636475","UEC170002","Estrada Piranhas / Barra do Garça, a 5 k",NA,NA,"1991","10","38194","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-08 09:22:01-03","UNICAMP","UEC","8675","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","7552","1978","04","23",NA,"Brazil",NA,NA,"fruto, Subarbusto de 1,0 m.","UEC170000","Magnoliopsida",NA,"Benth.","Silveira, LT","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156","UEC170000","Rodovia Cuiabá / Rondonópolis, a 10 km d",NA,NA,"1991","10","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-08 09:22:01-03","UNICAMP","UEC","91018","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Azevedo, A","8573","1978","11","04",NA,"Brazil",NA,NA,"fruto, Trepadeira, flores creme.","UEC169997","Magnoliopsida",NA,"Benth.","Silveira, LT","Minas Gerais","Jacuí","-46.7411003112793","-21.0167007446289","UEC169997","Fazenda São José, mata.",NA,NA,"1991","10","16705","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-08 09:22:01-03","UNICAMP","UEC","8676","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Shepherd, GJ; Kinoshita, LS; Tamashiro, JY; Andrade, JB","3843","1976","11","30",NA,"Brazil",NA,NA,"fruto, Herbáceo, prostrada, flores vermelhas.","UEC169992","Magnoliopsida",NA,"Benth.","Silveira, LT","Minas Gerais","Santo Hipólito","-44.2230987548828","-18.2968997955322","UEC169992","Estrada Santo Hipólito / Diamantina, km",NA,NA,"1991","10","32313","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-08 09:22:01-03","UNICAMP","UEC","51302","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Fernandez, A; Bezerra, P","s.n.","1980","12","12",NA,"Brazil",NA,NA,"flor, Subarbusto ereto, flores vermelhas, cerrado.","UEC170001","Magnoliopsida",NA,"Benth.","Silveira, LT","Piauí","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151","UEC170001","Estação Ecológica de Ribeiro Gonçalves.",NA,NA,"1991","10","121004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:31:07-03","UNICAMP","UEC","91029","S","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Leitão Filho, HF; Yamamoto, K","6049a","1977","10","10",NA,"Brazil",NA,NA,"Subarbusto até 40cm, flores brancas.; Em Cerrado aberto.","UEC156802","Magnoliopsida",NA,"Benth.","Silveira, LT","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","UEC156802","Estação experimental do Instituto Florestal. Fazenda Campininha.",NA,NA,"1998","09","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-06 09:55:37-03","UFOP","OUPR","19864","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Zurlo, M.A.","s.n.","1976","02",NA,NA,"Brasil",NA,NA,"Beira de estrada. Escandente. Corola coccinea",NA,NA,NA,"Benth.","Zurlo, M.A.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1979","09","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-14 10:01:44-03","FURB","FURB","41535","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Carreira, L.M.; et al.","2991","2011","01","26",NA,"Brasil",NA,NA,"Habitat: Cerrado; ambiente periodicamente alagado Habito: erva lenhosa; flor botões vermelhos","FURB04070",NA,NA,"Benth.",NA,"Maranhão","Mirador","-44.6086111","-6.6188889","FURB04070","APA do Parque estadual mirador, área do posto avançado do mel, distante 140 km da sede do parque.",NA,NA,NA,NA,NA,NA,NA,NA,"-44.6086111","-6.6188889",NA,NA,NA,NA
"120","2021-03-21 19:35:46-03","UFC","EAC","9117","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Fernandes, A.; Del'Arco, M.R.; Castro, A.J.","EAC9117","1980","12","11","Southern America","Brasil",NA,NA,"Subarbusto.. Flor Vermelha.; Cerrado","EAC0009117","Dicotyledon",NA,"Benth.","Fernandes, A.; Bezerra, P.","Piauí","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151","EAC0009117","Estação Ecológica de Uruçuí-Una",NA,NA,"1980","12","121004","auto",NA,"23",NA,NA,NA,NA,NA,NA
"121","2021-03-21 19:35:46-03","UFC","EAC","9118","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Fernandes, A.; Del'Arco, M.R.; Castro, A.J.","EAC9118","1980","12","12","Southern America","Brasil",NA,NA,"Subarbusto erecto.. Flor Vermelha.; Cerrado","EAC0009118","Dicotyledon",NA,"Benth.","Fernandes, A.; Bezerra, P.","Piauí","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151","EAC0009118","Estação Ecológica de Uruçuí-Una",NA,NA,"1980","12","121004","auto",NA,"23",NA,NA,NA,NA,NA,NA
"122","2021-03-21 19:35:46-03","UFC","EAC","3604","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Fernandes, A.; Matos, F.J.A.","EAC3604","1977","12","16","Southern America","Brasil",NA,NA,"Erva.. Flor Vermelha-viva.","EAC0003604","Dicotyledon",NA,"Benth.","Fernandes, A.; Bezerra, P.","Piauí","Monte Alegre do Piauí","-45.3039016723633","-9.75389003753662","EAC0003604","Est. Monte Alegre - Bom Jesus.",NA,NA,NA,NA,"71814","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:27:43-03","MBM","MBM","165868","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60321",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM165868",NA,NA,"Benth.","Hatschbach, G.","Goiás","Teresina de Goiás","-47.2647018432617","-13.7763996124268","MBM165868","Rod. GO-118, próximo ao Rio Sucuri",NA,NA,NA,NA,"42211","auto",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:27:43-03","MBM","MBM","132548","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Krapovickas, A.; et al.; et al.","43054",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM132548",NA,NA,"Benth.","Vanni, R.","Mato Grosso",NA,NA,NA,"MBM132548","Rod. MT-060, 28km S da Rod. BR-070, caminho para Poconé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:27:43-03","MBM","MBM","413282","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Snak, C.; Barbosa, A.R.; Silva, C.; Barbosa, A.R.; Silva, C.","953","2012","05","16","Southern America","Brazil",NA,NA,"Suarbusto volúvel. Lâmina coriácea, discolor. Cálice verde, corola vermelha.; Cerradão.","MBM413282",NA,NA,"Benth.","Snak, C.","Maranhão","São Felix das Balsas","-44.811389","-6.816667","MBM413282","BR - 230, KM 235.",NA,NA,NA,NA,NA,NA,NA,NA,"-44.811389","-6.816667",NA,NA,NA,NA
"126","2020-12-21 16:27:43-03","MBM","MBM","29222","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Hatschbach, G.","33976",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM029222",NA,NA,"Benth.","Lewis, G.P.","Mato Grosso","Rio Verde",NA,NA,"MBM029222","Serra da Pimenteira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:27:43-03","MBM","MBM","35505","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Anderson, W.R.","11244",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM035505",NA,NA,"Benth.","Grimes, J.","Mato Grosso","Camapuã",NA,NA,"MBM035505","Rod. BR-163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:27:43-03","MBM","MBM","413290","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Snak, C.; Barbosa, A.R.; Smiderle, C.R.; Snak, D.R.; Barbosa, A.R.; Smiderle, C.R.; Snak, D.R.","897","2012","04","13","Southern America","Brazil",NA,NA,"Subarbusto, cerca de 60 cm de altura. Lâmina cartácea. Corola vermelha.","MBM413290",NA,NA,"Benth.","Snak, C.","Mato Grosso do Sul",NA,"-54.770556","-17.994167","MBM413290","Estrada Transpantaneira",NA,NA,NA,NA,NA,NA,NA,NA,"-54.770556","-17.994167",NA,NA,NA,NA
"129","2020-12-21 16:27:43-03","MBM","MBM","42469","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Hatschbach, G.; Kummrow, R.; Kummrow, R.","38325",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM042469",NA,NA,"Benth.","Barneby, R.","Goiás","Gurupi",NA,NA,"MBM042469","Rodovia Belém - Brasília, 10km N de Gurupi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:27:43-03","MBM","MBM","260131","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Mello Barreto","5501","1932","12","10","Southern America","Brazil",NA,NA,NA,"MBM260131",NA,NA,"Benth.","Mello Barreto","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711","MBM260131","Carapuça",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:27:43-03","MBM","MBM","86668","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Brado","14425",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086668",NA,NA,"Benth.","Lima, H.C. de","Goiás","Goiânia","-49.2538986206055","-16.6786003112793","MBM086668","Goiânia",NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:27:43-03","MBM","MBM","47312","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Hatschbach, G.; Ramamoorthy, T.P.; Ramamoorthy, T.P.","38017",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM047312",NA,NA,"Benth.","Rudd, V.E.","Goiás","Morrinhos","-49.0993995666504","-17.7311000823975","MBM047312","Morrinhos, arredores",NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:27:43-03","MBM","MBM","260132","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Mello Barreto","5500","1932","11","20","Southern America","Brazil",NA,NA,NA,"MBM260132",NA,NA,"Benth.","Mello Barreto","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711","MBM260132","Carapuça",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:27:43-03","MBM","MBM","58585","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Shepherd, G.; et al.; et al.","3843",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM058585",NA,NA,"Benth.","Hatschbach, G.","Minas Gerais","Santo Hipólito","-44.2230987548828","-18.2968997955322","MBM058585","Estrada Santo Hipólito - Diamantina",NA,NA,NA,NA,"32313","auto",NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:27:43-03","MBM","MBM","133621","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54054",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM133621",NA,NA,"Benth.","Lewis, G.P.","Tocantins","Arraias","-46.9383010864258","-12.9314002990723","MBM133621","Arraias, entre km 21-35 da rodovia para Paranã",NA,NA,NA,NA,"66446","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-01 15:28:16-03","PUC-RIO","FCAB","4541","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","J.C. Siqueira","2560","1988","01",NA,NA,"Brasil",NA,NA,"Subarbusto de flores vermelhas.","004541",NA,"Angiospermae","Benth.",NA,"Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,"Meia Lua",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-01 15:28:16-03","PUC-RIO","FCAB","4537","PreservedSpecimen","Plantae","Fabaceae","Periandra","heterophylla","Periandra heterophylla","J.C. Siqueira","2501","1988","01",NA,NA,"Brasil",NA,NA,"Subarbusto com flores vermelhas. 80cm.","004537",NA,"Angiospermae","Benth.","A. Fernandes","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,"Meio Lua",NA,NA,"1996","07","40887","auto",NA,"27",NA,NA,NA,NA,NA,NA
"138","2015-09-04 02:24:58-03","MNHN","RECOLNAT_MNHN_P","P00312273","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Fereira?",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00312273' target='other'> <mi>dwc_moreinfo</mi></a>","P00312273",NA,NA,"Benth.",NA,"Para",NA,NA,NA,"P00312273_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2016-12-23 11:30:33-02","MNHN","RECOLNAT_MNHN_P","P02760538","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Warming, E.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760538' target='other'> <mi>dwc_moreinfo</mi></a>","P02760538",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P02760538_01","Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-04 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P02760539","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Glaziou, A.",NA,"1877","9","22",NA,"Brésil","hb",NA,"Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760539' target='other'> <mi>dwc_moreinfo</mi></a>","P02760539",NA,NA,"Benth.","Silveira",NA,NA,NA,NA,"P02760539_01","Serra da Mantiqueira (Minas) à l'entrée de campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11902 b",NA,NA,NA
"141","2016-12-23 09:18:49-02","MNHN","RECOLNAT_MNHN_P","P02760540","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Gardner, G.",NA,"1841","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760540' target='other'> <mi>dwc_moreinfo</mi></a>","P02760540",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P02760540_01","Prov. de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3102",NA,NA,NA
"142","2016-12-23 11:10:54-02","MNHN","RECOLNAT_MNHN_P","P02760541","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Gardner, G.",NA,"1841","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760541' target='other'> <mi>dwc_moreinfo</mi></a>","P02760541",NA,NA,"Benth.","Silveira",NA,NA,NA,NA,"P02760541_01","Prov. de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3102",NA,NA,NA
"143","2016-12-23 11:01:13-02","MNHN","RECOLNAT_MNHN_P","P02760542","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760542' target='other'> <mi>dwc_moreinfo</mi></a>","P02760542",NA,NA,"Benth.","Silveira",NA,NA,NA,NA,"P02760542_01","Province de Mato-Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"221",NA,NA,NA
"144","2015-09-04 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P02760543","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Catalogus Geographicus Plantarum Brasiliae Tropicae <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760543' target='other'> <mi>dwc_moreinfo</mi></a>","P02760543",NA,NA,"Benth.","Burkart",NA,NA,NA,NA,"P02760543_01","s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8139",NA,NA,NA
"145","2015-09-04 02:22:23-03","MNHN","RECOLNAT_MNHN_P","P02760544","PreservedSpecimen",NA,"Fabaceae","Periandra","heterophylla","Periandra heterophylla","Gardner, G.",NA,"1841","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760544' target='other'> <mi>dwc_moreinfo</mi></a>","P02760544",NA,NA,"Benth.",NA,NA,NA,NA,NA,"P02760544_01","Prov. de Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3102",NA,NA,NA
