"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber"
"99","2021-02-11 17:20:42-03","UFPR","UPCB","49683","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Reitz, R.","1965","1954","07","17",NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,"Arvoreta, 7m, fruto imaturo verde. Mata..",NA,NA,"Legrand, C.D.","300","300","1957","01","01",NA,NA,NA,"27253","auto",NA,NA,NA
"100","2021-02-11 17:20:42-03","UFPR","UPCB","2072","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Reitz, R.","1965","1954","07","17",NA,"Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,"Arvoreta, 7m, fruto imaturo verde. Mata..","UPCB0030528",NA,"Legrand, C.D.","300","300","1957","01","01",NA,NA,NA,"27253","auto",NA,NA,NA
"101","2021-02-11 17:20:42-03","UFPR","UPCB","4450","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Hatschbach, G.","9539","1962","12","29",NA,"Brasil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,"Árvore. Mata pluvial..","UPCB0030396",NA,"Legrand, C.D.",NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA
"102","2012-10-19 13:14:00-03","MO","MOBOT","3183972","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Oliveira","Oliveira 3950","1998","8","17","South America","Brazil","Rio de Janeiro","Rio das Ostras","Reserva Bioligica União.","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"M.F. Santos",NA,NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,"1",NA
"103","2012-03-29 10:34:00-03","MO","MOBOT","100461929","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","A. Saint-Hilaire","Saint-Hilaire s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2010-11-13 04:25:00-02","MO","MOBOT","2476177","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Roberto M. Klein","Klein 108","1951","5","15","South America","Brazil","Santa Catarina",NA,"Porto das Canoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2012-03-28 15:56:00-03","MO","MOBOT","311392","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Ariane L. Peixoto|et al.","Peixoto 3283","1985","2","2","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Transect 7",NA,NA,NA,NA,NA,NA,"K. Matsumoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85-12"
"106","2012-03-28 15:57:00-03","MO","MOBOT","311799","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Ariane L. Peixoto|et al.","Peixoto 3053","1985","1","31","South America","Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da CVRD. Estrada 243.","-40.1466666","-19.3575",NA,NA,NA,NA,"K. Matsumoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","85-2"
"107","2015-04-12 20:50:00-03","MO","MOBOT","3184060","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Reyjane P. de Oliveira","Oliveira 4042","1998","8","27","South America","Brazil","Rio de Janeiro",NA,"Reserva Biologica União.",NA,NA,NA,NA,NA,NA,"F. F. Mazine, May/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-12-19 11:19:47-03","UFG","UFG","42717","S","Plantae",NA,NA,"Myristicaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Hashimoto, M.Y.; et al.","2873","2009","09","04",NA,"Brasil","Mato Grosso","Alto Taquari",NA,"-53.248056","-17.604722",NA,NA,"UFG0042717",NA,"Ferreira, H.D.",NA,NA,"2009","09","19","-53.248056","-17.604722",NA,NA,NA,NA,NA,NA
"109","2020-11-18 11:41:00-03","UERJ","HRJ","12405","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","L. P. G. Rosa; W. Silva, C.L. Oliveira","s.n.","2011","08","23",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012575",NA,"M.C. Souza","603","603",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA
"110","2021-02-09 10:13:39-03","UENF","HUENF","9376","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","s/c","167","2013","09","27",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,"HUENF00009380",NA,"M.C. Souza","56","56","2019","03","26","42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA
"111","2021-02-09 10:13:39-03","UENF","HUENF","9473","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","Nascimento, A.A.; et al.","167","2014","01","20",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,"HUENF00009477",NA,"M.C. Souza","56","56","2019","03","26","42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA
"112","2021-03-26 18:40:56-03","UENF","HUENF","9714","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","Marques, M.F; Purificiação, G.R. ; Sousa, D.",NA,"2016","03","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","PPBIO (P07) Estação Ecológica Estadual de Guaxindiba","-40.9613990783691","-21.3019008636475",NA,"Fruto Verde","HUENF00009718",NA,"Souza, M.C.",NA,NA,"2017","11","30",NA,NA,NA,"48091","auto",NA,NA,NA
"113","2021-02-25 10:13:06-03","CVRD","CVRD","14193","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","J.E.Q. Faria","2507","2012","03","30","América do Sul","BRASIL","ES","Linhares",NA,"-39.960278","-19.095",NA,"Árvore ca. 13 m de altura, caule rugoso esbranquiçado, fruto imaturo verde <ll>dwc_commonname:</ll> Batinga do bosque","CVRD014193",NA,"A. Giaretta","34","34","2015","06","30","39°57'37,0W","19°05'42,0S","Magnoliopsida",NA,NA,NA,NA,NA
"114","2021-02-25 10:13:06-03","CVRD","CVRD","7109","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Folli, D.A.","4093","2001","10","16","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga do bosque","CVRD007109","CVRD007109","A. Giaretta",NA,NA,"2015","06","30",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"115","2021-02-25 10:13:06-03","CVRD","CVRD","11350","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Souza, M.C.","540","2007","06","07","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"Próximo ao Porteira do Bragato <ll>dwc_commonname:</ll> Batinga do bosque","CVRD011350",NA,"A. Giaretta",NA,NA,"2015","06","30",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"116","2021-02-25 10:13:06-03","CVRD","CVRD","9861","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Folli, D.A.","5410","2006","11","28","América do Sul","BRASIL","ES","Linhares","Aceiro C/ Bragato","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Batinga do bosque","CVRD009861","CVRD009861","A. Giaretta",NA,NA,"2015","06","30",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"117","2021-02-25 10:13:06-03","CVRD","CVRD","1425","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Sobral, M.","4726","1986","03","23","América do Sul","BRASIL","ES","Linhares","Arvoreta em interior da mata.","-40.0722007751465","-19.3910999298096",NA,"Casca rugosa, frutos imaturos. <ll>dwc_commonname:</ll> Batinga do bosque","CVRD001425","CVRD001425","A. Giaretta",NA,NA,"2015","06","30",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"118","2021-02-25 10:13:06-03","CVRD","CVRD","10872","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Freire, G.Q.","145","2006","04","11","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Árvore; borda de Mata; 13m alt.;frutos castanhos <ll>dwc_commonname:</ll> Batinga do bosque","CVRD010872",NA,"A. Giaretta",NA,NA,"2015","06","30",NA,NA,"Magnoliopsida","48094","auto",NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","65074","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,NA,"US00828703","US00828703_01 US00828703_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","2721613","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","P. Rosa, M. Moraes, T. Lima & G. Overney","968",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Nova Friburgo. Área de Proteção Ambiental de Macaé de Cima. RPPN Bacchus. Área do mirante de vegetação seca, sobre o tipo de solo moledo.","42.4958","-22.375",NA,NA,"US03064414","US03064414_01",NA,"1349",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2281916","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","R. M. Klein","2055","1956","5","24","South America - Neotropics","Brazil","Santa Catarina","Itajaí","´Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"US01894737","US01894737_01 US01894737_02",NA,"300",NA,NA,NA,NA,NA,NA,"Dicotyledonae","27253","auto",NA,"1",NA
"122","2021-03-15 18:29:02-03","USP","SPF","214598","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens","E.Lucas & C.E.Wilson","Santos, MF","791","2012","01","09",NA,"Brasil","Rio de Janeiro","Casimiro de Abreu","Reserva Biológica União, T1, ramal da Trilha Principal, acesso pela Estrada da Macuca.","-42.026167","-22.436361",NA,"Arvoreta, 3 m alt. Ramo imaturo vináceo-esverdeado, maduro creme. Folha imatura verde-avermelhada. Ráquis da inflorescência verde. Botão floral verde. Material armazenado em sílica-gel. Material prensado em álcool.; No sub-bosque da","SPF00214598",NA,"Santos, MF",NA,NA,"2018","08",NA,"-42.026167","-22.436361",NA,NA,NA,NA,NA,NA
"123","2021-03-25 13:52:50-03","UNIVILLE","JOI","18487","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Vieira, F.C.S.","2852","2018","07","15",NA,"Brasil","Santa Catarina","Joinville","Estrada Covanca. APA Dona Francisca","-49.027222","-26.156389",NA,NA,"JOI018487",NA,"Vieira, F.C.S.","140","140","2018","07","15","49º1'38''W","26º9'23''S",NA,NA,NA,NA,NA,NA
"124","2021-03-25 13:52:50-03","UNIVILLE","JOI","8270","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","F.C.S. Vieira","2093","2008","06","20",NA,"Brasil","Santa Catarina","Joinville","Morro do São Marcos","-26.313889","-4.8",NA,"casca verde lisa descamante em placas irregulares, fruto imaturo verde.","JOI008270","JOI008270","F.C.S. Vieira","150","150","2008","06","20","26º18'50''W","4º47'60''S",NA,NA,NA,NA,NA,NA
"125","2021-03-25 13:52:50-03","UNIVILLE","JOI","14016","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","F.C.S. Vieira",NA,"2006","06","20",NA,"Brasil","Santa Catarina","Joinville","Morro São Marcos.","-48.8456001281738","-26.3043994903564",NA,"Casca lisa, descamante em placas irregulares. Cor da flor: verde. Fruto: imaturo verde. Habito: Árvore","JOI014016","JOI014016",NA,"150","150",NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA
"126","2019-10-07 09:35:29-03","UEFS","HUEFS","87111","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"HUEFS0087111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"Tipo",NA,NA
"127","2019-09-04 19:42:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,"A. Saint-Hilaire","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Holotype",NA,NA
"128","2019-01-23 11:32:55-02","F","FMNH-SEEDPLANTS","V0093419F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,"A. Saint-Hilaire","s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0093419F","V0093419F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Isotype",NA,NA
"129","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105725F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0105725F","V0105725F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"130","2018-05-14 16:01:23-03","F","FMNH-SEEDPLANTS","V0349027F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,"G. Martinelli","12387","1988","4","26","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0349027F","V0349027F_01 V0349027F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"12387"
"131","2019-06-11 12:38:06-03","F","FMNH-SEEDPLANTS","V0349028F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,"M. V. Peron","788","1989","7","17","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0349028F","V0349028F_01 V0349028F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"788"
"132","2020-11-23 11:39:09-03","IAC","IAC","49885","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","E. Ramos; H.R. Gonçalves & S. Santos","550","2007","10","01",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082347","-23.373234",NA,"Subparcela 70, Indivíduo H1062",NA,NA,"E. Ramos et al.",NA,NA,"2007","10","01","-45.082347","-23.373234",NA,NA,NA,NA,NA,NA
"133","2020-11-23 11:39:09-03","IAC","IAC","53945","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","J.A.M.A. Gomes","s/nº","2012","10","20",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, parcela I","-45.0711","-23.4339",NA,"sp.1, coordenada do material:23º22#?#01S, 45º05#?#01W, 350 m s.n.m.",NA,NA,"J.A.M.A. Gomes",NA,NA,"2013","01","20","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA
"134","2020-11-23 11:39:09-03","IAC","IAC","55767","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","I.P. Renó","18","2014","01","30",NA,"Brasil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.31","-23.2217",NA,"Parcela L, Indivíduo L0597",NA,NA,"I.P. Renó",NA,NA,"2014","01","30","-45.3100","-23.2217",NA,NA,NA,NA,NA,NA
"135","2020-11-23 11:39:09-03","IAC","IAC","56488","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","110","2011","04","12",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca","-45.109914","-23.360372",NA,NA,NA,NA,"A.C.O. Souza et al.",NA,NA,"2011","04","12","-45.109914","-23.360372",NA,NA,NA,NA,NA,NA
"136","2019-12-20 18:46:42-03","UFSJ","HUFSJ","7521","S","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Souza, MC; et al.","542","2007","06","07",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vele do Rio Doce. Próximo da porteira Bragato.","-39.966528","-19.252944",NA,"Árvore de 8m de altura com frutos roxos quando maduros.","HUFSJ007521",NA,"Sobral, M","14","14","2009",NA,NA,"-39.966528","-19.252944",NA,NA,NA,NA,NA,NA
"137","2020-11-04 17:30:01-03","UEM","HUEM","13897","S","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Lucas, EJ; Souza, VC; Mazine, FF; Forster, W; Udulutsch, RG","85","2003","01","26",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Mata Atlântica","-47.9900016784668","-23.8700008392334",NA,"CB: 1163. Tree to 5m; trunk unbranched to 4 m., bright green an noticeably smooth. Yong fruits green; sepals irregular with dark red/brown margins; locally common; DNA; photo","HUEM000008701","HUEM000008701",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA
"138","2019-11-01 15:05:54-03","UnB","UB","191606","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Faria, JEQ; Staggemeier, VG; Siqueira, GS","2507","2012","03","30","Southern America","Brasil","Espírito Santo","Linhares","Resereva Natural da Vale do Rio Doce, margem do aceiro Calimã, marco de ferro","-39.960278","-19.095",NA,"Árvore ca. 13 m de altura, caule rugoso esbranquiçado, fruto imaturo verde; Mata de tabuleiro",NA,NA,"Staggemeier, VG","34","34","2012","03",NA,"-39.960278","-19.095",NA,NA,NA,NA,NA,NA
"139","2019-12-05 14:48:38-03","UFSCar","SORO","7749","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Freire, G.Q.; Rochelle, A.L.C.; Roncero-Siles, M.F.; Scalon, V.R.; Souza, V.C.; van Melis, J.","145","2006","04","11",NA,"Brasil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce/ Estr. Juerana Vermelha. Próx. A casa do guarda (Barra seca)/Mata de tabuleiro.",NA,"-19.139722",NA,"Árvore; borda de mata; 13m alt., frutos castanhos.",NA,NA,"F.F. Mazine-Capello","44","44",NA,NA,NA,"39°88'67''W","19°08'23''S",NA,NA,NA,NA,NA,NA
"140","2019-12-05 14:48:38-03","UFSCar","SORO","7750","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","Polisel, R.T.; Diogo, I.; Oliveira-Neto, M.; Campos-Rocha, A.; Souza, V.C.; Rodrigues, R.R.;Tamashiro, J.Y.; Ivanauskas, N.M.","1106","2013","03","26",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, citrus, araucária).","-47.0525","-24.004",NA,NA,NA,NA,"N.M.Ivanauskas","516","516","2013","03","26","47°3,15'W","24°0,24'S",NA,NA,NA,NA,NA,NA
"141","2019-10-03 10:04:19-03","UFSCar","SORO","3280","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens","E. Lucas & C.G. Wilson",NA,"1760","1999","04","14",NA,"Brasil","São Paulo","Saibadela","Sete Barras","-39.316667","-23.783333",NA,"Árvore com ca. De 8 metros de altura, com frutos imaturos verdes pedunculados. Tronco liso, soltando ritidoma, folhas pequenas.",NA,NA,NA,NA,NA,NA,NA,NA,"39°19'W","23°47'S",NA,NA,NA,NA,NA,NA
"142","2019-10-03 10:04:19-03","UFSCar","SORO","6433","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens","E. Lucas & C.E. Wilson",NA,"198",NA,NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Parcela Permanente.","-47.9199981689453","-24.3799991607666",NA,"Árvore de aprox. 5,0 m; tronco liso verde-escuro.",NA,NA,"P.H. Gaem",NA,NA,"2018","11","07",NA,NA,NA,"34059","auto",NA,NA,NA
"143","2019-10-03 10:04:19-03","UFSCar","SORO","1288","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neosuaveolens","Myrcia neosuaveolens",NA,NA,"2040","2000","11","16",NA,"Brasil","São Paulo","Sete Barras","Parque Intervales-Base Saibadela","-47.9199981689453","-24.3799991607666",NA,"Árvore com ca. De 12m de altura, presença de botões verde-claros e flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA
"144","2021-03-04 15:45:28-03","IF","SPSF","25264","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,"D.Sampaio","156","1999","01","12","América do Sul","Brasil","SP","Sete Barras","Parque Estadual Intervales","-48.214167","-24.225278",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Nucleo Saibadela, floresta Ombrofila densa, baixo mont&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"145","2021-03-04 15:45:28-03","IF","SPSF","47064","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambes.","V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","30186",NA,NA,NA,"América do Sul","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.925833","-24.387778",NA,"COLETA: Árvore no. 2208 (Parcela PECB - Outra numeração 217 ); GEOGRAFIA: Floresta Ombrófila Densa Submontana.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"146","2021-03-04 15:45:28-03","IF","SPSF","47069","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambes.","V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29348","2002","12","14","América do Sul","Brasil","SP","Sete Barras","Parque Estadual de Carlos Botelho","-47.924722","-24.183056",NA,"COLETA: Árvore nº 1842 (Parcela PECB - Outra numeração 222).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"350","450",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"147","2021-03-04 15:45:28-03","IF","SPSF","47070","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambes.","V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira","29346",NA,NA,NA,"América do Sul","Brasil","SP","Sete Barras","Parque Estadual de Carlos Botelho","-47.924722","-24.183056",NA,"COLETA: Árvore nº 330 (Parcela PECB - Outra numeração 220).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,NA,"350","450",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"148","2021-03-04 15:45:28-03","IF","SPSF","53702","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens","Cambess.","L.G.Lazzaro & C.G.Santos","14","2018","06","30","América do Sul","Brasil","SP","Sete Barras","P.E.Carlos Botelho","-47.933611","-24.184444",NA,"COLETA: Árvore de 3 m de altura. PAP 15,4 cm. Com fruto. Indivíduo 20181694;",NA,NA,"G.A.D.C.Franco","300","300","2018","07","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"149","2021-03-04 15:45:28-03","IF","SPSF","26935","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Marlierea","suaveolens","Marlierea suaveolens",NA,"A.Takahasi & S.S.C.Bencke","180","1995","11","27","América do Sul","Brasil","SP","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","34265","auto",NA,NA,NA
