"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"92","2021-03-15 16:37:00-03","NY","NYBG","3271678","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. J. Wurdack","34147","1953","01","13","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588299' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271678","Magnoliophyta","Myrtales","Cogn.","Bolivar","Slopes and talus forest, Sarvén - tepuí","1800","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-15 16:37:00-03","NY","NYBG","3271624","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","P. A. Mutchnick","270","1994","10","29","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588245' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271624","Magnoliophyta","Myrtales","Cogn.","Potaro-Siparuni","Pakaraima Mtns; Ireng River, from Manaparu Creek and 3 km downriver.","610","610",NA,"-59.95","5.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-15 16:37:00-03","NY","NYBG","03271593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","R. Fonnegra G.","2604","1989","02","18","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588201' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271593","Magnoliophyta","Myrtales","Cogn.","Antioquia","Quebrada La Cruz","1570","1570","Amalfi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-15 16:37:00-03","NY","NYBG","03375518","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","W. Quizhpe","2276","2006","09","14","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3703866' target='other'> <mi>dwc_moreinfo</mi></a>","NY03375518","Magnoliophyta","Myrtales","Cogn.","Morona-Santiago","Region de la Cordillera del Condor. Valle alto del Rio Quimi,. arriba del caserio Valle delQuimi.","1100","1100","Gualaquiza","-78.4203","-3.4983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-15 16:37:00-03","NY","NYBG","3271667","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. A. Steyermark","755","1960","04","25","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588288' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271667","Magnoliophyta","Myrtales","Cogn.","Bolivar","Cerro Uananapan, south of Uei-tepui, between Luepa and Cerro Venamo","1330","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-15 16:37:00-03","NY","NYBG","3271632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","T. W. Henkel","1055","1993","01","28","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588253' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271632","Magnoliophyta","Myrtales","Cogn.","Potaro-Siparuni","Pakaraima Mts., S rim, summit ridge, Cipo Mt., ± 2-4 km from headwaters of Cipo Creek.","1250","1250",NA,"-60.08","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-15 16:37:00-03","NY","NYBG","3271676","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","B. Maguire","33956","1952","12","17","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588297' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271676","Magnoliophyta","Myrtales","Cogn.","Bolivar","North-facing slope forest, Sororopan","1800","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 16:37:00-03","NY","NYBG","3271674","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. A. Steyermark","92856","1964","01","08","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588295' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271674","Magnoliophyta","Myrtales","Cogn.","Bolivar","Cerro Venamo, parte sur-oeste, entre la ladera principal escarpada de arenisca y el salto en el Río Venamo","900","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","01855577","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","C. Morales","1629","2006","02","22","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2121498' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855577","Magnoliophyta","Myrtales","Cogn.","Morona-Santiago","Región de la Cordillera del Cóndor, al oeste del Río Zamora. Parroquia Santa Susana de Chiviaza, en la trocha hacia el poblado de Las Orquídeas. Suelo arenoso derivado de roca arenisca, con sílice. Bosque muy húmedo premontano. Bosque maduro intervenido por pastos y minería.","1200",NA,"Limón Indanza","-78.3116667","-2.8972222","NY01855577_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","02098111","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","F. A. Michelangeli","2406","2014","03","21","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362703' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098111","Magnoliophyta","Myrtales","Cogn.","Potaro-Siparuni","Potaro River, left bank, immediately above third set of rapids above Chenapau on old homestead site","570",NA,NA,"-59.65708","5.06622","NY02098111_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","3271608","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. J. Pipoly","9996","1987","01","26","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588229' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271608","Magnoliophyta","Myrtales","Cogn.","Potaro-Siparuni","Kaieteur National Park, N. of Menzie's Landing.","400","400",NA,"-59.48","5.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","1016227","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","P. Martuscelli","1029","1990","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1142765' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016227","Magnoliophyta","Myrtales","Cogn.","São Paulo","Ilha do Cardoso. Trapiche.",NA,NA,"Cananéia","-47.992538","-25.197304","NY01016227_01","R. Goldenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2016-09-27 01:27:00-03","NY","NYBG","01462545","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","K. J. Wurdack","5356","2010","07","17","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1704300' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462545","Magnoliophyta","Myrtales",NA,NA,"Tulameng Mtn., along line trail toward summit (summit at N 5°33'10.6, W 60°57'28.8), following eastern ridge.","918","963",NA,"-60.95817","5.555861","NY01462545_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","02641197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. L. Clark","3311","1996","11","06","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2900985' target='other'> <mi>dwc_moreinfo</mi></a>","NY02641197","Magnoliophyta","Myrtales","Cogn.","Zamora-Chinchipe","Romerillos Bajo. Eastern border of Podocarpus National Park. Quebrada Neya. Fundacion Maquipucuna: Bosque (plot) #2.","1550","1550","Zamora","-78.92","-4.18","NY02641197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","1144772","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","F. N. Costa","282","2001","06","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299161' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144772","Magnoliophyta","Myrtales","Cogn.","São Paulo","Colônia Mandira. Parque Estadual de Jacupiranga.",NA,NA,"Cananéia","-48.025","-24.9942","NY01144772_01","F. N. Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2016-09-27 03:19:00-03","NY","NYBG","01462535","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","W. Meier","14471","2007","03","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1704227' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462535","Magnoliophyta","Myrtales",NA,"Bolívar","Kamoirán, a 28-29 km sur del campamento de Edelca en Luepa: fragmento de bosque cuatro (antigua PP7) al este de la carretera hacia San Elena.","1264","1264","Gran Sabana","-61.3775","5.6444","NY01462535_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","3271693","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","A. L. Bernardi","s.n.","1956","05","12","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588314' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271693","Magnoliophyta","Myrtales","Cogn.","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 16:37:00-03","NY","NYBG","3271584","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","H. H. Rusby","2297","1886","05","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588192' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271584","Magnoliophyta","Myrtales","Cogn.","La Paz","Mapiri","1524","1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","3271692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","G. Agostini","445","1964","11","22","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588313' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271692","Magnoliophyta","Myrtales","Cogn.","Miranda","Campamento Scout, cerca de Los Teques","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","521544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","G. G. Hatschbach","18605","1968","09","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=439078' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521544","Magnoliophyta","Myrtales","Cogn.","Paraná","Picadao Cambará - Col. Limaira","50","100","Paranaguá","-48.5092","-25.5203","NY00521544_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","3271699","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","O. Huber","8439","1983","11","12","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588320' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271699","Magnoliophyta","Myrtales","Cogn.","Amazonas","Sector Norte de la Sierra Parima. Vegetacion riberena a lo largo del rio Yawarui, afluente oriental (izquierdo) del alto rio Matacuni, approx 10 km al N de Shimada-Wochi.","850","850","Atabapo","-64.62","3.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","3271666","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","A. L. Bernardi","2248","1955","06","01","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588287' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271666","Magnoliophyta","Myrtales","Cogn.","Merida","Pueblos del Sur; Climax de selva nublada.","1600","2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","02715741","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","A. S. Souza","12","2013","12","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952828' target='other'> <mi>dwc_moreinfo</mi></a>","NY02715741","Magnoliophyta","Myrtales","Cogn.","Bahia","Parque Nacional de Boa Nova.",NA,NA,"Boa Nova","-40.127583","-14.401417","NY02715741_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","521528","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","T. D. McDowell","3931","1991","02","07","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=439082' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521528","Magnoliophyta","Myrtales","Cogn.","Cuyuni-Mazaruni","N bank, W branch of Eping River, disturbed area around camps","396","396",NA,"-60.22","5.97","NY00521528_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","3271578","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","O. Buchtien","1005","1926","11","10","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588186' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271578","Magnoliophyta","Myrtales","Cogn.","La Paz","Mapiri, San Carlos","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","3271635","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","W. J. Hahn","4701","1988","04","17","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588256' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271635","Magnoliophyta","Myrtales","Cogn.","Potaro-Siparuni","Kaieteur Falls National Park","500","500",NA,"-59.48","5.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","3271645","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","B. Maguire","32505","1951","11","10","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588266' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271645","Magnoliophyta","Myrtales","Cogn.",NA,"Pakaraima Mountains, Kamarang River - Wenamu Trail.","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","3271727","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","Bernardi","1971","1955","02","19","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3598268' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271727","Magnoliophyta","Myrtales","Cogn.","Merida","El Alto de la Aguada, Mucuchies-Los Granates","960","960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","3271675","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","G. H. H. Tate","1128","1937","12","01","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588296' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271675","Magnoliophyta","Myrtales","Cogn.","Bolivar","Mount Auyán - tepui and Roraima","1850","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","02675854","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. L. Clark","3320","1996","11","06","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2901003' target='other'> <mi>dwc_moreinfo</mi></a>","NY02675854","Magnoliophyta","Myrtales","Cogn.","Zamora-Chinchipe","Romerillos Bajo. Eastern border of Podocarpus National Park. Quebrada Neya. Fundacion Maquipucuna: Bosque (plot) #2.","1550","1550","Zamora","-78.92","-4.18","NY02675854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","3271627","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. S. de la Cruz","2426","1922","10","12","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588248' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271627","Magnoliophyta","Myrtales","Cogn.","Upper Demerara-Berbice","Vicinity of Wismar, on the Demerara River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 16:37:00-03","NY","NYBG","02104660","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","R. Goldenberg","2104","2014","10","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2495821' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104660","Magnoliophyta","Myrtales","Cogn.","Bahia","Estrada BA-144 para Estiva (Afrânio Peixoto), a 43km da entrada na BR-242","1090","1090","Lençóis","-41.41956","-12.25703","NY02104660_01","R. Goldenberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 16:37:00-03","NY","NYBG","3271628","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","D. B. Fanshawe","F1820Record No. 4556","1944","04","06","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588249' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271628","Magnoliophyta","Myrtales","Cogn.","Essequibo Islands-West Demerara","British Guiana; Kamuni Creek, Groete Creek, Essequibo River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 16:37:00-03","NY","NYBG","3271611","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","S. S. Tillett","45555","1960","09","29","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588232' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271611","Magnoliophyta","Myrtales","Cogn.","Cuyuni-Mazaruni","secondary forest on main peak of Karowtipu","1220","1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","3271601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","E. Asplund","18873","1955","12","16","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588222' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271601","Magnoliophyta","Myrtales","Cogn.","Pastaza","between Mera & Moravia","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","00917048","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","E. P. Heringer","14618","1975","05","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=989936' target='other'> <mi>dwc_moreinfo</mi></a>","NY00917048","Magnoliophyta","Myrtales","Cogn.","Distrito Federal","Catetinho.",NA,NA,"Brasília","-47.988069","-15.948311","NY00917048_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2016-09-27 05:06:00-03","NY","NYBG","01855640","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","W. Quizhpe","1838","2005","11","28","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2121506' target='other'> <mi>dwc_moreinfo</mi></a>","NY01855640","Magnoliophyta","Myrtales",NA,"Zamora-Chinchipe","Región de la Cordillera del Cóndor. Lado occidental del Río Nangaritza, por la carretera 10 km al sur de Guayzimi. Bosque muy húmedo tropical. Bosque secundario.","980",NA,"Nangaritza","-78.6525","-4.11583","NY01855640_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","1722328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","H. David","1254","2006","02",NA,"South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1046983' target='other'> <mi>dwc_moreinfo</mi></a>","NY01722328","Magnoliophyta","Myrtales","Cogn.","Antioquia","via amalfi entre la vereda la Guyana y finca el Oso.","1200","1700","Amalfi","-75.12","6.78","NY01722328_01","H. David",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","3271574","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","H. H. Rusby","2293","1886","05","01","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588126' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271574","Magnoliophyta","Myrtales","Cogn.","La Paz","Mapiri","1524","1524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2016-09-27 14:39:00-03","NY","NYBG","01462544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","K. J. Wurdack","5275","2010","07","08","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1704290' target='other'> <mi>dwc_moreinfo</mi></a>","NY01462544","Magnoliophyta","Myrtales",NA,NA,"Cara Creek, along the banks an on small islands in creek (south of Camp 4). Tributary of Kako River, near border of Venezuela.","506","543",NA,"-60.899681","5.54629","NY01462544_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","3271597","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","R. Espina","A38","1905","04","15","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588218' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271597","Magnoliophyta","Myrtales","Cogn.","Magdalena","Las Partidas",NA,NA,"Santa Marta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","3785797","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","R. Vásquez Martínez","35965","2009","06","19","South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4143876' target='other'> <mi>dwc_moreinfo</mi></a>","NY03785797","Magnoliophyta","Myrtales","Cogn.","Pasco","Distrito Villa Rica. Sector Ubiriqui.","1459","1459","Oxapampa","-75.0519444","-10.6675","NY03785797_01","F. A. Michelangeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","521541","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","G. G. Hatschbach","17887","1967","11","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=439077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521541","Magnoliophyta","Myrtales","Cogn.","Paraná","Praia do Mendanha",NA,NA,"Guaratuba","-48.5744","-25.8831","NY00521541_01","J. J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","3271625","PreservedSpecimen","Plantae","Melastomataceae","Miconia","dodecandra","Miconia dodecandra","J. J. Pipoly","10153","1987","01","28","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3588246' target='other'> <mi>dwc_moreinfo</mi></a>","NY03271625","Magnoliophyta","Myrtales","Cogn.","Potaro-Siparuni","Kaieteur Falls National Park, trail to Johnson's view, cliff area proceeding S; On W side of Potaro River, cloud and elfin forest.","360","400",NA,"-59.47","5.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
