"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","geoFlag","identifiedBy","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"47","2020-12-21 16:36:28-03","MBM","MBM","8467","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","curvatopetiolata","Eugenia curvatopetiolata","Kiaersk",NA,"Lindeman, J.; Haas, H.; Haas, H.","4188","Southern America","Brazil","Rio de Janeiro",NA,NA,"MBM008467","MBM008467","1967","02","03","Itatiaia","Parque Nacional do Itatiaia","-44.5633010864258","-22.4960994720459","19648",NA,"auto","Sobral, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2015-11-07 06:16:11-02","MNHN","RECOLNAT_MNHN_P","P01902244","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata","Kiaersk.","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902244' target='other'> <mi>dwc_moreinfo</mi></a>","P01902244","P01902244_01","1881","12","19",NA,"Nova Friburgo (Rio Jan.)",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,"13889",NA,NA,NA
"49","2015-11-07 06:16:19-02","MNHN","RECOLNAT_MNHN_P","P01902245","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata","Kiaersk.","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902245' target='other'> <mi>dwc_moreinfo</mi></a>","P01902245","P01902245_01","1881","12","19",NA,"Nova Friburgo (Rio Jan.)",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,"13889",NA,NA,NA
"50","2015-04-01 13:15:16-03","MNHN","RECOLNAT_MNHN_P","P01902246","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata","Kiaersk.","isotype","Glaziou, A.",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902246' target='other'> <mi>dwc_moreinfo</mi></a>","P01902246","P01902246_01","1881","12","19",NA,"Nova Friburgo (Rio Jan.)",NA,NA,NA,NA,NA,"Mazine-Capelo",NA,NA,NA,NA,NA,NA,NA,"13889",NA,NA,NA
"51","2015-09-19 10:30:14-03","MNHN","RECOLNAT_MNHN_P","P00602811","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Riedel, L.",NA,NA,"Brasilia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602811' target='other'> <mi>dwc_moreinfo</mi></a>","P00602811","P00602811_01",NA,NA,NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355",NA,NA,NA
"52","2016-03-09 18:11:25-03","MNHN","RECOLNAT_MNHN_P","P05238477","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Regnell, A.",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238477' target='other'> <mi>dwc_moreinfo</mi></a>","P05238477","P05238477_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2015-11-07 06:30:53-02","MNHN","RECOLNAT_MNHN_P","P01902461","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.","type","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902461' target='other'> <mi>dwc_moreinfo</mi></a>","P01902461","P01902461_01","1816",NA,NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1083",NA,NA,NA
"54","2015-11-07 06:30:56-02","MNHN","RECOLNAT_MNHN_P","P01902462","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.","isotype","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902462' target='other'> <mi>dwc_moreinfo</mi></a>","P01902462","P01902462_01","1816",NA,NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1083",NA,NA,NA
"55","2015-11-07 06:31:01-02","MNHN","RECOLNAT_MNHN_P","P01902463","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.","isotype","Saint-Hilaire, A. de",NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902463' target='other'> <mi>dwc_moreinfo</mi></a>","P01902463","P01902463_01","1816",NA,NA,NA,"Province de Saint-Paul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1083",NA,NA,NA
"56","2015-09-05 02:57:59-03","MNHN","RECOLNAT_MNHN_P","P05121618","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Tamashiro, J.Y.|Goldenberg, R.|Rodrigues, R.R.|Galvão, J.C.|Belinello, R.|Ivanauskas, N.",NA,NA,"Brasil","São Paulo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05121618' target='other'> <mi>dwc_moreinfo</mi></a>","P05121618","P05121618_01","1995","6","15","Itaberá",NA,"-49.17333","-23.94389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1299",NA,NA,NA
"57","2015-09-04 22:19:40-03","MNHN","RECOLNAT_MNHN_P","P05238409","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Glaziou, A.",NA,NA,"Brasil","São Paulo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238409' target='other'> <mi>dwc_moreinfo</mi></a>","P05238409","P05238409_01","1881","4","27",NA,"Brésil (S. Paulo) Sorocaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12714",NA,NA,NA
"58","2015-09-04 22:11:20-03","MNHN","RECOLNAT_MNHN_P","P05238474","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Regnell",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238474' target='other'> <mi>dwc_moreinfo</mi></a>","P05238474","P05238474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"539",NA,NA,NA
"59","2015-09-04 22:11:21-03","MNHN","RECOLNAT_MNHN_P","P05238475","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Sello",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238475' target='other'> <mi>dwc_moreinfo</mi></a>","P05238475","P05238475_01",NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2015-09-04 22:11:21-03","MNHN","RECOLNAT_MNHN_P","P05238476","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Sello",NA,NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238476' target='other'> <mi>dwc_moreinfo</mi></a>","P05238476","P05238476_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-11-07 06:31:05-02","MNHN","RECOLNAT_MNHN_P","P01902464","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia grandifolia","O.Berg","isotype","Riedel, L.",NA,NA,"Brasilia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902464' target='other'> <mi>dwc_moreinfo</mi></a>","P01902464","P01902464_01",NA,NA,NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355","grandifolia",NA,NA
"62","2015-11-07 06:31:09-02","MNHN","RECOLNAT_MNHN_P","P01902465","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia grandifolia","O.Berg","isotype","Riedel, L.",NA,NA,"Brasilia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902465' target='other'> <mi>dwc_moreinfo</mi></a>","P01902465","P01902465_01",NA,NA,NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355","grandifolia",NA,NA
"63","2015-11-07 06:31:13-02","MNHN","RECOLNAT_MNHN_P","P01902466","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia grandifolia","O.Berg","isotype","Riedel, L.",NA,NA,"Brasilia",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902466' target='other'> <mi>dwc_moreinfo</mi></a>","P01902466","P01902466_01",NA,NA,NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355","grandifolia",NA,NA
"64","2015-09-04 22:19:40-03","MNHN","RECOLNAT_MNHN_P","P05238411","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Regnell",NA,NA,"Brasil","Minas Gerais","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238411' target='other'> <mi>dwc_moreinfo</mi></a>","P05238411","P05238411_01","1822","10","1","Caldas",NA,"-46.386100769043","-21.9235992431641","25710",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"I 131",NA,NA,NA
"65","2015-09-04 22:19:40-03","MNHN","RECOLNAT_MNHN_P","P05238413","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Glaziou, A.",NA,NA,"Brasil","São Paulo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238413' target='other'> <mi>dwc_moreinfo</mi></a>","P05238413","P05238413_01","1881","4","22","Sorocaba",NA,"-47.4500007629395","-23.5","17154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"12714 a",NA,NA,NA
"66","2015-09-04 22:19:40-03","MNHN","RECOLNAT_MNHN_P","P05238410","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Glaziou",NA,NA,"Brasil","Rio de Janeiro","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05238410' target='other'> <mi>dwc_moreinfo</mi></a>","P05238410","P05238410_01","1875","2","11","Itaboraí","Porto das Caixas.","-42.8594017028809","-22.7444000244141","16798",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-10-01 14:24:02-03","JBB","HEPH","32412","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Maruyama, A; Cicco, L","316","Southern America","Brasil","São Paulo",NA,NA,NA,NA,"2016","02","23","Campos do Jordão",NA,"-45.543056","-22.67",NA,"1400",NA,"Maruyama, A","1400","-45.543056","-22.67",NA,"2016","02","23",NA,NA,NA,NA
"68","2020-12-11 11:39:08-03","UFMG","BHCB","92186","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Daniel, A","s.n.","Southern America","Brasil","São Paulo",NA,"Árvore, ca. 6-7 m altura. Flores brancas.",NA,NA,"1970","10","21","Campinas","Rod. Campinas-SP Km 47 - nativa; beira da estrada.","-47.060001373291","-22.8999996185303","23900",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:39:08-03","UFMG","BHCB","96088","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Estevan, DA; et al.","419","Southern America","Brasil","Paraná",NA,"Árvore 3m; frutos imaturos verdes e maduros roxos.",NA,NA,"2004","05","04","Ventania","Sítio Santo Expedito","-50.2428016662598","-24.2458000183105","32424",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-11 17:20:39-03","UFPR","UPCB","95059","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Maruyama, A. | Cicco, L.","1021",NA,"Brasil","São Paulo",NA,"Floresta Aluvial. Árvore ca. 7,0 m alt. Frutos verdes","UPCB0046292",NA,"2018","02","11","Cunha","Sítio Vivenda das Meninas","-45.012778","-23.230833",NA,"1123",NA,"Maruyama, A.","1123","-45.012778","-23.230833",NA,"2018","02","11",NA,NA,NA,NA
"71","2009-07-27 09:36:00-03","MO","MOBOT","1938024","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","curvato-petiolata","Eugenia curvato-petiolata","Kiaersk.","Isotype","Auguste F.M. Glaziou","Glaziou 13889","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"1861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2013-05-07 06:03:00-03","MO","MOBOT","3189853","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Ynés Mexia","Mexia 5066","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"1930","9","19",NA,"Viçosa. Fazenda de Aguada; slope above ranch, in open, second growth woods.",NA,NA,NA,"700.00000000",NA,"P. C. Standley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2013-05-07 06:03:00-03","MO","MOBOT","3189963","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Ynés Mexia","Mexia 4688","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"1930","5","12",NA,"Viçosa. Fazenda do Deserto; Buraco Frio; cut over woods.",NA,NA,NA,"700.00000000",NA,"B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-08-31 09:07:35-03","INPA","INPA","99189","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Irwin, HS","28323","Southern America","Brasil","Minas Gerais",NA,NA,"INPA0099189","INPA0099189_e","1970","03","25",NA,"Serra do Espinhaço, ca. 2km N. of São João da Chapada",NA,NA,NA,"1200",NA,"Mazine, FF","1200",NA,NA,NA,"2003","07","22",NA,NA,NA,NA
"75","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","5921",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"J. M. L. Gomes; et al","1174",NA,"Brasil","Espírito Santo",NA,"Árvore 17m de altura, DAP 40cm, casca lisa, castanho clara.","MBML005921","MBML005921","1990","05","31","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444",NA,NA,NA,"Ricardo R. Rodrigues/1990",NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA,NA,NA
"76","2017-11-24 14:11:43-02","UFLA","ESAL","12503","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Vilela, EA; et al.","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,"Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738","22016",NA,"auto","M.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2017-11-24 14:11:43-02","UFLA","ESAL","12500","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Carvalho, DA; et al.","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; 4,0; ;; floresta",NA,NA,NA,NA,NA,"Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738","22016",NA,"auto","M.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2017-11-24 14:11:43-02","UFLA","ESAL","16896","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Botrel, RT","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"Ingaí",NA,"-44.9171981811523","-21.4011001586914","16664",NA,"auto","M.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2017-11-24 14:11:43-02","UFLA","ESAL","14500","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Van den Berg, E","EB 130",NA,"Brasil","Minas Gerais",NA,"árvore; 9,0; ;; ripário",NA,NA,NA,NA,NA,"Itutinga",NA,"-44.6577987670898","-21.2980995178223","24458","9","auto","M.Sobral","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2017-11-24 14:11:43-02","UFLA","ESAL","13218","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Carvalho, DA; et al.","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,NA,"Itutinga","Camargos","-44.6577987670898","-21.2980995178223","24458",NA,"auto","M.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2017-11-24 14:11:43-02","UFLA","ESAL","16483","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Rodrigues, LA; et al.","406",NA,"Brasil","Minas Gerais",NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,"Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043","19291",NA,"auto","M.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2017-11-24 14:11:43-02","UFLA","ESAL","17179","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Carvalho, WAC","126",NA,"Brasil","Minas Gerais",NA,"árvore; 8m; ;; floresta",NA,NA,NA,NA,NA,"Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","15268","1","auto","M.Sobral","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-11-24 14:11:43-02","UFLA","ESAL","11842","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Costa, MP; Pifano, DS; Melo, PHA","53",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"Poços de Caldas","Parque Mun.Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051","23696","14","auto",NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-11-24 14:11:43-02","UFLA","ESAL","9520","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Sartori, RA","s.n.",NA,"Brasil","São Paulo",NA,"árvore; 13 m; ;; floresta",NA,NA,NA,NA,NA,"Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879","17674","9","auto","Eduardo Van den Berg","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2018-10-09 16:31:55-03","UFLA","ESAL","19283","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Souza, JS","1097",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"Lavras","Mata do Capivari","-44.999444","-21.245278",NA,NA,NA,"M.Sobral",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-11-24 14:11:43-02","UFLA","ESAL","20380","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Loures, L","s.n.",NA,"Brasil","Minas Gerais",NA,"; 7 m; ;",NA,NA,NA,NA,NA,"Santa Rita de Ca","Pião",NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-11-24 14:11:43-02","UFLA","ESAL","20574","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Silva, AC da","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335","13705",NA,"auto","Marcos E.G.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-11-24 14:11:43-02","UFLA","ESAL","20573","S","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Silva, AC da","s.n.",NA,"Brasil","Minas Gerais",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335","13705",NA,"auto","Marcos E.G.Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","1592498","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Y. Mexia","5066","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01897863","US01897863_01 US01897863_02","1930","9","19","Viçosa","Fazenda de Aguada; slope above ranch","-42.8819007873535","-20.7539005279541","13937","700","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","3440577","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"G. K. Gottsberger & I. Gottsberg","11","South America - Neotropics","Brazil","São Paulo",NA,NA,"US00724396","US00724396_01 US00724396_02","1978","8","6","Pardinho","5km N of Pardinho, 15km S of Botucatu, Sítio Palmeiras","-48.37","-23.07",NA,"900",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","3561022","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"F. C. Hoehne",NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,"US01897861","US01897861_01 US01897861_02","1931","10","30","São Paulo","Ñativa no Parque do Estado e Jardim Botânico","-46.6300010681152","-23.5400009155273","53584",NA,"auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","1592466","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Y. Mexia","4688","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US01897862","US01897862_01 US01897862_02","1930","5","12","Viçosa","Fazenda do Deserto; Buraco Frio","-42.8819007873535","-20.7539005279541","13937",NA,"auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","1361990","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla coaetanea","O. Berg in Mart.","Isotype","A. F. Regnell","131","South America - Neotropics","Brazil","Minas Gerais",NA,NA,"US00169638","US00169638_01","1847","10","19",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"coaetanea","1",NA
"95","2019-11-13 11:26:43-03","USP","SPF","192085","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Foresto, EB","129",NA,"Brasil","Minas Gerais",NA,NA,"SPF00192085",NA,"2005","10","31","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895","26697",NA,"auto","Sobral, M",NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA
"96","2019-11-13 11:26:43-03","USP","SPF","85738","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Sem coletor","s.n.",NA,"Brasil","São Paulo",NA,NA,"SPF00085738",NA,NA,NA,NA,"São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","Mazine, FF",NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA
"97","2019-11-13 11:26:43-03","USP","SPF","145526","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","dodonaeifolia","Eugenia dodonaeifolia","Cambess.",NA,"Hoehne, FC","s.n.",NA,"Brasil","São Paulo",NA,NA,"SPF00145526",NA,"1931","10","30","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273","53584",NA,"auto","Kawasaki, ML",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
