"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","typeStatus","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"46","2021-02-24 18:14:23-03","UFBA","ALCB","50386","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Guedes, ML","Loureiro, DM; Carvalho, G; Guedes, ML; Santana, DL","18","2001","03","25","Southern America","Brasil","Recôncavo, Fazenda Panema,  rea destinada & loteamento, nascente","-38.380833","-12.541111",NA,NA,"epífita, sobre Elaeis guianeensis L.; rizoma brevemente prostrado. Frondes com pecíolos breves, lâminas foliares inteiras, estreitamente linear, lanceoladas. Soros pequenos, nus, redondos, esporos monoletes.; ambiente úmido.",NA,NA,"Bahia","São Sebastião do Passé",NA,NA,NA,NA,"2001","03",NA,"-38.380833","-12.541111",NA,NA,NA,NA
"47","2021-02-24 18:14:23-03","UFBA","ALCB","50386","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Guedes, ML","Loureiro, DM; Carvalho, G; Guedes, ML; Santana, DL","18","2001","03","25","Southern America","Brasil","Recôncavo, Fazenda Panema,  rea destinada & loteamento, nascente","-38.380833","-12.541111",NA,NA,"epífita, sobre Elaeis guianeensis L.; rizoma brevemente prostrado. Frondes com pecíolos breves, lâminas foliares inteiras, estreitamente linear, lanceoladas. Soros pequenos, nus, redondos, esporos monoletes.; ambiente úmido.",NA,NA,"Bahia","São Sebastião do Passé",NA,NA,NA,NA,"2001","03",NA,"-38.380833","-12.541111",NA,NA,NA,NA
"48","2019-10-09 11:26:18-03","UFBA","ALCB","56719","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Guedes, ML","Guedes, ML; Loureiro, DM; Santana, DL; Alves, L. de J.","9390","2001","06","23","Southern America","Brasil","Litoral Sul, Assentamento Bom Gosto.","-39.116667","-14.683333",NA,NA,"com rizoma ereto, coberto de escamas. Frondes dimorfas, pinadas, crassas, discolores.; Mata Ombrófila Densa",NA,NA,"Bahia","Ilhéus",NA,NA,NA,NA,"2001","12",NA,"-39.116667","-14.683333",NA,NA,NA,NA
"49","2019-10-09 11:26:18-03","UFBA","ALCB","74278","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","598","2006","06","23","Southern America","Brasil","Litoral Sul, Mata do Pacangê",NA,NA,NA,NA,"de ca. 1,80m de altura. Frondes dimórficas. Lâmina pinada, com aparelho esporífero na face abaxial.; Arbórea.","ALCB001466","ALCB001466 ALCB001466_1","Bahia","Ituberá/Grapiúna",NA,NA,NA,NA,"2007","01",NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:26:18-03","UFBA","ALCB","133705","PreservedSpecimen","Plantae","Fern",NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","30659","2018","07","18","Southern America","Brasil","Comunidade Teia dos Povos.","-39.4","-15.55",NA,NA,"Caule curto raptante. Frondes dimorfas, pinadas. As frondes férteis, as pinas são mais estreitas.","ALCB055500","ALCB055500","Bahia","Arataca",NA,NA,NA,NA,"2018","11",NA,"-39.4","-15.55",NA,NA,NA,NA
"51","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3635717","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Melinon M",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635717","NL-L3635717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"52","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3635718","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Melinon M",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635718 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635718","NL-L3635718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"53","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3635713","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635713","NL-L3635713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"54","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3635715","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635715","NL-L3635715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"55","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3635716","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635716 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635716","NL-L3635716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"56","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3635719","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Witte H",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635719","NL-L3635719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA
"57","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3723543","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Hammel BE",NA,"1998","04","26","Southern America","Surinam","Sipaliwini, Vicinity of Ulemari River, ca. 150 km upstream from its confluence with Litani River. In swampy area along small stream.","-54.854167","2.768056",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3723543 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3723543","NL-L3723543",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-54.854167","2.768056","Pteropsida",NA,NA,NA
"58","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1055021","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton","Morton CV","Mexia YEJ",NA,"1931","12","02","Southern America","Peru","Loreto. Above Pongo de Manseriche. Rdige c. 1 km. from mouth of Rio Santiago.",NA,NA,NA,NA,"In dense forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1055021 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1055021","NL-U1055021","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida","U 0228599",NA,NA
"59","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1055022","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Tuomisto H; et al.",NA,"1992","09","19","Southern America","Peru","c. 3 km south of the village of Huanta. Provincia de Mcal. Ramon Castilla, Loreto.","-71.85","-3.283333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1055022 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1055022","NL-U1055022",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-71.85","-3.283333","Pteropsida",NA,NA,NA
"60","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039581","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton","Smith AR","Jansen-Jacobs MJ",NA,"1999","09","12","Southern America","Guyana",NA,"-58.533333","3.133333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039581","NL-U1039581","Upper Essequibo Region",NA,NA,NA,NA,NA,NA,NA,NA,"-58.533333","3.133333","Pteropsida","U 0067948",NA,NA
"61","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039582","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton","Smith AR","Jansen-Jacobs MJ",NA,"1999","09","12","Southern America","Guyana",NA,"-58.533333","3.133333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039582","NL-U1039582","Upper Essequibo Region",NA,NA,NA,NA,NA,NA,NA,NA,"-58.533333","3.133333","Pteropsida","U 0067949",NA,NA
"62","2019-02-15 11:51:16-02","IPA","IPA","29149","S","Plantae","Plantae",NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V. Morton","Pietrobom-Silva, M.R.","Andrade-Lima","72-7041","1972","10","06","Southern America","Brasil",NA,"-35.0638999938965","-8.39888954162598",NA,NA,"Mata.","IPA0029149",NA,"Pernambuco","Ipojuca",NA,NA,"22847","auto","1985","10","03",NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:36:37-03","IAP","PACA-AGP","79300","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C. V. Morton","A. Salino & T. E. Almeida","I. Pontual",NA,"1972","10","13",NA,"Brasil",NA,"-35.0638999938965","-8.39888954162598",NA,NA,"Habitat: na mata","PACA079300",NA,"PE","Ipojuca",NA,NA,"22847","auto","2006","04",NA,NA,NA,"Filicopsida",NA,NA,NA
"64","2019-10-25 11:40:35-03","IECOS","HBRA","6731","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","R. S. Vilhena","81","2010","11","18","América do Sul","Brasil","Ramal ao longo da estrada de Peixe-Boi","-47.34594444","-1.20855556","21","exsicata","ca. 21m de altitude.&nf;Mata de igapó, terrestre, no interior da mata em área encharcada.&nf;Apoio: UFPA - Campus de Bragança / PIPIC - CNPq.",NA,NA,"Pará","Peixe-Boi",NA,"21",NA,NA,"2015","01","31","-47.34594444","-1.20855556",NA,NA,NA,NA
"65","2020-06-22 14:53:56-03","IECOS","HBRA","6103","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","E. Amorim","101","2010","04","02","América do Sul","Brasil",NA,"-47.16594444","-0.96769444",NA,"exsicata","Terrestre, interior do igapó.&nf;Apoio: UFPA - Campus de Bragança","HBRA0005069,HBRA0006412,HBRA0006700","HBRA0005069 HBRA0006412 HBRA0006700","Pará","Primavera",NA,NA,NA,NA,"2018","10","10","-47.16594444","-0.96769444",NA,NA,NA,NA
"66","2019-10-25 11:40:35-03","IECOS","HBRA","6734","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","R. S. Vilhena","85","2010","11","18","América do Sul","Brasil","ramal ao longo da estrada de Peixe-Boi","-47.34591667","-1.21130556","23","exsicata","Mata de igapó, terrestre, na borda da mata. ca. 21m de altitude.&nf;Apoio: UFPA - Campus de Bragança / PIPIC - CNPq.",NA,NA,"Pará","Peixe-Boi",NA,"23",NA,NA,"2015","05","31","-47.34591667","-1.21130556",NA,NA,NA,NA
"67","2019-10-25 11:40:35-03","IECOS","HBRA","6111","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","E. Amorim","109","2010","04","02","América do Sul","Brasil",NA,"-47.14805556","-0.96705556",NA,"exsicata","Terrestre no interior da mata.&nf;Apoio: UFPA - Campus de Bragança","HBRA0006697","HBRA0006697","Pará","Primavera",NA,NA,NA,NA,"2018","10","10","-47.14805556","-0.96705556",NA,NA,NA,NA
"68","2019-10-25 11:40:35-03","IECOS","HBRA","6749","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","R. S. Vilhena","101","2010","11","18","América do Sul","Brasil","Ramal na saída da cidade de Bonito","-47.34436111","-1.37869444","47","exsicata","Ca. 47m de altitude.&nf;Mata de igapó, terrestre, no interior da mata, em área encharcada.&nf;Apoio: UFPA - Campus de Bragança / PIBIC - CNPq.",NA,NA,"Pará","Bonito",NA,"47",NA,NA,"2015","01","31","-47.34436111","-1.37869444",NA,NA,NA,NA
"69","2019-10-25 11:40:35-03","IECOS","HBRA","6710","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","R. S. Vilhena","59","2010","11","18","América do Sul","Brasil","Fazenda Vale do Sol","-47.34844444","-1.16905556",NA,"exsicata","Mata de igapó, terrestre, interior da mata, em local encharcado.&nf;Apoio: UFPA - Campus de Bragança / PIPIC - CNPq.",NA,NA,"Pará","Peixe-Boi",NA,NA,NA,NA,"2015","01","31","-47.34844444","-1.16905556",NA,NA,NA,NA
"70","2019-10-25 11:40:35-03","IECOS","HBRA","7651","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","M. R. Pietrobom","774","2011","04","28","América do Sul","Brasil","Estaão Ecológica Grão Pará, Trilha T2, parcela 01","-58.69144444","2.60891667","600","exsicata","Floresta de várzea, terrestre no interior da mata.&nf;Apoio: UFPA - Campus Universitário Marajó - Breves / Campus Bragança.",NA,NA,"Pará","Oriximiná",NA,"600",NA,NA,"2017","07","10","-58.69144444","2.60891667",NA,NA,NA,NA
"71","2019-10-25 11:40:35-03","IECOS","HBRA","6583","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","R. S. Vilhena","18","2010","09","29","América do Sul","Brasil","Mata do Jeju atrás do antigo matadouro municipal","-47.56611111","-1.36916667","23","exsicata","ca. 23m de altitude.&nf;Mata de igapó, terrestre no interior da mata em área enchacada&nf;Apoio: UFPA - Campus de Bragança / PIPIC - CNPq.",NA,NA,"Pará","Santa Maria do Pará",NA,"23",NA,NA,"2015","01","31","-47.56611111","-1.36916667",NA,NA,NA,NA
"72","2019-10-25 11:40:35-03","IECOS","HBRA","6024","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","E. Amorim","32","2010","11","27","América do Sul","Brasil",NA,"-47.1895","-1.07236111",NA,"exsicata","Floresta de igapó, terrestre interior da mata.&nf;Apoio: UFPA - Campus de Bragança",NA,NA,"Pará","Capanema",NA,NA,NA,NA,"2018","10","10","-47.18950000","-1.07236111",NA,NA,NA,NA
"73","2019-10-25 11:40:35-03","IECOS","HBRA","5883","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M. R. Pietrobom","D. P. O. Lima","223","2011","10","12","América do Sul","Brasil","Araçateua","-46.86722222","-1.10222222",NA,"exsicata","Terrestre no interior da mata riparia.","HBRA0006483","HBRA0006483","Pará","Bragança",NA,NA,NA,NA,"2018","10","10","-46.86722222","-1.10222222",NA,NA,NA,NA
"74","2019-10-25 11:40:35-03","IECOS","HBRA","6015","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","E. Amorim","23","2010","11","27","América do Sul","Brasil","Toca do Índio no km 06 da BR 308","-47.13508333","-1.21136111",NA,"exsicata","Floresta de igapó, terrestre interior da mata.&nf;Apoio: UFPA - Campus de Bragança","HBRA0006628","HBRA0006628","Pará","Capanema",NA,NA,NA,NA,"2018","10","10","-47.13508333","-1.21136111",NA,NA,NA,NA
"75","2019-10-25 11:40:35-03","IECOS","HBRA","6708","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","R. S. Vilhena","57","2010","11","18","América do Sul","Brasil","Fazenda Vale do Sol","-47.34844444","-1.16905556",NA,"exsicata","Mata de igapó, terrestre, no interior da mata em área alagada.&nf;Apoio: UFPA - Campus de Bragança / PIPIC - CNPq.",NA,NA,"Pará","Peixe-Boi",NA,NA,NA,NA,"2015","01","31","-47.34844444","-1.16905556",NA,NA,NA,NA
"76","2019-10-25 11:40:35-03","IECOS","HBRA","5747","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M.R. Pietrobom","D. P. O. Lima","167","2011","05","12","América do Sul","Brasil","Araçateua","-46.75416667","-1.10361111",NA,"exsicata","Terrestre no interior da mata de igapó.","HBRA0006120,HBRA0006288","HBRA0006120 HBRA0006288","Pará","Bragança",NA,NA,NA,NA,"2018","10","10","-46.75416667","-1.10361111",NA,NA,NA,NA
"77","2019-10-25 11:40:35-03","IECOS","HBRA","5488","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M. R. Pietrobom","D. P. O. Lima","58","2010","06","16","América do Sul","Brasil","km 20 da estrada do montenegro (PA-112)","-46.86127778","-1.19872222",NA,"exsicata","Terrestre na margem da trilha, borda da mata.","HBRA0006112","HBRA0006112","Pará","Bragança",NA,NA,NA,NA,"2018","10","10","-46.86127778","-1.19872222",NA,NA,NA,NA
"78","2019-10-25 11:40:35-03","IECOS","HBRA","3251","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M. R. Pietrobom","M. R. Pietrobom","5797","2005","05","01","América do Sul","Brasil","Estação Cientifica Ferreira Penna, Igarapé Curuá","-50.7122001647949","-1.80444002151489",NA,"exsicata","Terrícola, no interior do igapó.&nf;Apoio: CNPq / SECTAM-PA / MPEG.","HBRA0006905","HBRA0006905","Pará","Melgaço",NA,NA,"142262","auto","2018","10","10",NA,NA,NA,NA,NA,NA
"79","2019-10-25 11:40:35-03","IECOS","HBRA","5338","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M. R. Pietrobom","P. Sanjuan","578","2004","11","19","América do Sul","Brasil","Estação Cientifica Ferreira Penna, plote 1 de 100 ha do Projeto TEAM","-50.7122001647949","-1.80444002151489",NA,"exsicata","Floresta de igapó, terrestre.&nf;Apoio: MPEG / Programa de Residência em Estudos Amazônicos.","HBRA0006192","HBRA0006192","Pará","Melgaço",NA,NA,"142262","auto","2018","10","10",NA,NA,NA,NA,NA,NA
"80","2019-10-25 11:40:35-03","IECOS","HBRA","5321","S","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","M. R. Pietrobom","P. Sanjuan","509","2004","11","10","América do Sul","Brasil","Estação Científica Ferreira Penna, plote 4 de 100 ha do Projeto TEAM","-50.7122001647949","-1.80444002151489",NA,"exsicata","Floresta de igapó, terrestre.&nf;Apoio: MPEG / Programa de Residência em Estudos Amazônicos.","HBRA0006901","HBRA0006901","Pará","Melgaço",NA,NA,"142262","auto","2018","10","10",NA,NA,NA,NA,NA,NA
"81","2019-10-25 11:40:37-03","IECOS","HBRA","3721","S","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C. V. Morton","M. R. Pietrobom","M. R. Pietrobom","6974","2007","03","06","América do Sul","Brasil","Província Petrolífera de Urucu, arredores do Poló Arara, igarapé da Onça","-63.1413993835449","-4.08500003814697",NA,"exsicata","Floresta de terra firme, junto do igarapé na margem da mata.&nf;Apoio: PETROBRAS / CNPq / FINEP / MCT-MPEG.",NA,NA,"Amazonas","Coari",NA,NA,"340934","auto","2007","09","11",NA,NA,NA,NA,NA,NA
"82","2020-10-20 14:18:21-03","UFOPA","HSTM","10246","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Almeida, T.E.","Almeida, T.E.; Pereira, A.","4643","2017","11","25",NA,"Brasil","Cachoeira do Grin, em estrada vicinal saindo da sede do munícipio, 15 km. Entorno da Floresta Nacional do Tapajós. Fragmento de Floresta Estacional Semidecidual e Mata de Galeria.","-55.008333","-4.093889",NA,NA,NA,"HSTM010246","HSTM010246","Pará","Rurópolis",NA,NA,NA,NA,"2019","04","06","55º0'30''W","4º5'38''S",NA,NA,NA,NA
"83","2020-10-20 14:18:21-03","UFOPA","HSTM","13381","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Meniscium","macrophyllum","Meniscium macrophyllum","Kunze","Almeida, T.E.","Almeida, T.E.; Mortati, A.F.; Santana, M.D.F., Paiva, D.N.A., Angiolani, F., Silva, K.M.O.","4924","2019","04","25",NA,"Brasil","Floresta Nacional do Tapajós, na altura do km 117 da Rodovia Santarém-Cuiabá (BR-163). Módulo PPBio (módulo 2), Linha 01NS de acesso às parcelas e parcela 3500m. Floresta de Terra Firme. Floresta Nacional do Tapajós","-54.940833","-3.398333","125",NA,NA,"HSTM013381","HSTM013381_1 HSTM013381_2","Pará","Belterra",NA,"125",NA,NA,"2019","07","03","54º56'27''W","3º23'54''S",NA,NA,NA,NA
"84","2021-03-24 17:10:04-03","UFES","SAMES","5990","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R.; Ribeiro,M.","194","2012","06","05",NA,"Brasil","Reserva Biológica do Córrego Grande. Mata de Tabueleiro. Km 4,5,6, seguindo as margens do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,"Habito: Erva terrestre","SAMES05990",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA
"85","2021-03-24 17:10:05-03","UFES","SAMES","7565","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R; Giaretta,A.O.","320","2013","06","10",NA,"Brasil","Trilha da Canastra","-39.7322006225586","-18.5932998657227",NA,NA,"Habitat: Mata de Tabuleiro Habito: Erva terrestre","SAMES07565",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-598544444.0","-183538889.0",NA,NA,NA,NA
"86","2021-03-24 17:10:04-03","UFES","SAMES","5991","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R.; Ribeiro,M.","182","2012","04","14",NA,"Brasil","Reserva Biológica do Córrego Grande. Mata alta de tabuleiro, Km 4 ao 5.","-39.7322006225586","-18.5932998657227",NA,NA,"Habito: Erva terrestre","SAMES05991",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA
"87","2021-03-24 17:10:04-03","UFES","SAMES","5989","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R.; Ribeiro,M.","201","2012","06","05",NA,"Brasil","Reserva Biológica do Córrego Grande. Mata de Tabueleiro. Km 4,5,6, seguindo as margens do Córrego Grande.","-39.7322006225586","-18.5932998657227",NA,NA,"Habito: Erva terrestre","SAMES05989",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA
"88","2021-03-24 17:10:04-03","UFES","SAMES","5992","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R.; Ribeiro,M.","100","2011","10","15",NA,"Brasil","Reserva Biológica do Córrego Grande. Mata de Tabuleiro.","-39.7322006225586","-18.5932998657227",NA,NA,"Rizoma com pêlo liso. Habito: Erva terrestre","SAMES05992",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA
"89","2021-03-24 17:10:04-03","UFES","SAMES","5993","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R.; Ribeiro,M.;Fink,M.G.S.;Rosário,E.M.","74","2011","07","12",NA,"Brasil","Reserva Biológica do Córrego Grande. Mata de Tabuleiro.","-39.7322006225586","-18.5932998657227",NA,NA,"Margens do Córrego Grande. Habito: Erva terrestre","SAMES05993",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA
"90","2021-03-24 17:10:04-03","UFES","SAMES","5994","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","macrophylla","Thelypteris macrophylla","(Kunze) C.V.Morton",NA,"Coelho,R.; Ribeiro,M.;Marcarini,L.","144","2012","01","11",NA,"Brasil","Reserva Biológica do Córrego Grande. NULL.","-39.7322006225586","-18.5932998657227",NA,NA,"Ambiente alagado, pequenas escamas marrons na base. Habito: Erva terrestre","SAMES05994",NA,"Espírito Santo","Conceição da Barra",NA,NA,"41644","auto",NA,NA,NA,"-398050000.0","-182625000.0",NA,NA,NA,NA
