"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"252","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273198","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Hostmann FWR",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273198 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273198",NA,"Suriname",NA,NA,NA,NA,NA,"Sapindales","L.","Lindeman JC","NL-L2273198",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724773",NA,NA,NA
"253","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273204","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Ule EHG",NA,"1900","09","01","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273204","Amazonas","Brazil, Amazonas, Saõ Fraincisco, Rio Juruá",NA,NA,NA,NA,NA,"Sapindales","L.","Hou D","NL-L2273204",NA,NA,NA,NA,"1973","03","01","Magnoliopsidae","L 0724778",NA,NA,NA
"254","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273205","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273205",NA,"Suriname",NA,NA,NA,NA,NA,"Sapindales","L.","Lindeman JC","NL-L2273205",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724777",NA,NA,NA
"255","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273206","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Andel TR van; Stura C; Groenendijk S; Havinga RM",NA,"2006","04","04","Southern America","Surinam",NA,NA,NA,NA,"garden<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273206","Marowijne","in house yard Ms. Stura","-54.1255","5.403167","-54.1255","5.403167",NA,"Sapindales","L.","Groenendijk S","NL-L2273206",NA,NA,NA,NA,"2006","04","01","Magnoliopsidae","L 0842166",NA,NA,NA
"256","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273209","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Herb Martius CFP von",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273209 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273209",NA,"Brasil",NA,NA,NA,NA,NA,"Sapindales","L.","Hou D","NL-L2273209",NA,NA,NA,NA,"1973","03","01","Magnoliopsidae","L 0724785",NA,NA,NA
"257","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273210","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Herb Blume CL",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273210","Distrito Federal","Caracas",NA,NA,NA,NA,NA,"Sapindales","L.","Hou D","NL-L2273210",NA,NA,NA,NA,"1973","03","01","Magnoliopsidae","L 0724784",NA,NA,NA
"258","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273212","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Smith HH",NA,"1898","04","01","Southern America","Colombia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273212","Magdalena","Colombia, Santa Marta",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L2273212",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724782",NA,NA,NA
"259","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273215","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Bruijn J de",NA,"1967","02","24","Southern America","Colombia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273215 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273215","Antioquia","Colombia, Border Departamentos Antioquia and Bolivar, near the confluence of the rivers Ité and Tamar into the river Cimitarra, c. 38 km W of Barrancabermeja","-74.25","6.916667","-74.25","6.916667",NA,"Sapindales","L.",NA,"NL-L2273215",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724791",NA,NA,NA
"260","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273216","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Breteler FJ",NA,"1966","05","05","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273216 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273216","Monagas","Venezuala, state of Monagas, Guarapiche Forest Reserve, Caño Colorado.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L2273216",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724790",NA,NA,NA
"261","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273217","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Breteler FJ",NA,"1966","05","05","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273217 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273217","Monagas","Venezuala, state of Monagas, Guarapiche Forest Reserve, Caño Colorado.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L2273217",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724789",NA,NA,NA
"262","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273219","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Versteeg GM",NA,"1904","08","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273219 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273219",NA,"Suriname, fluv. Tapanahoni sup.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L2273219",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724787",NA,NA,NA
"263","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273220","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Splitgerber FL",NA,"1837","11","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273220 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273220",NA,"Suriname",NA,NA,NA,NA,NA,"Sapindales","L.","Hou D","NL-L2273220",NA,NA,NA,NA,"1973","03","01","Magnoliopsidae","L 0724770",NA,NA,NA
"264","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273256","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Davidse G; González AC",NA,"1977","05","20","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273256","Apure","Venezuela, Apure, distrito San Fernando, area of La Chorrerosa along the banks of the Río Payara","-67.1","7.533333","-67.1","7.533333",NA,"Sapindales","L.",NA,"NL-L2273256",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0748055",NA,NA,NA
"265","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273257","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Davidse G; González AC",NA,"1977","05","16","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273257","Apure","Venezuela, Apure, distrito San Fernando, banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.","-66.766667","7.366667","-66.766667","7.366667",NA,"Sapindales","L.",NA,"NL-L2273257",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0748056",NA,NA,NA
"266","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273258","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Davidse G; Gonzáles AC",NA,"1977","05","05","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273258","Apure","Venezuela, Apure, Distrito Pedro Camejo, 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla La Urbana.","-67.05","7.166667","-67.05","7.166667",NA,"Sapindales","L.","Davidse G","NL-L2273258",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0748178",NA,NA,NA
"267","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273368","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Croat TB",NA,"1972","08","15","Southern America","Peru",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273368","Loreto","Peru, Department of Loreto, Rio Itaya above Iquitos.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L2273368",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724775",NA,NA,NA
"268","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.2273369","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Croat TB",NA,"1972","08","21","Southern America","Peru",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2273369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2273369","Loreto","Peru, Department of Loreto, Varadero de Mazan from Rio Amazonas to Rio Napo",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L2273369",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0724774",NA,NA,NA
"269","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.3716135","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Killeen TJ; Grinwood T; Solíz P I",NA,"1995","09","24","Southern America","Bolivia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3716135 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3716135",NA,"Santa Cruz: Velasco Province. Reserva Forestal Bajo Paragua. Cerro Pelao. Parcela permanente en bosque semideciduo.","-61.492222","-14.531667","-61.492222","-14.531667",NA,"Sapindales","L.",NA,"NL-L3716135",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"270","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.3728569","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Barrier S",NA,"1985","12","05","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3728569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3728569",NA,"Camp Parare, Station de I'Arataye, Bassin de l'Approuague, 200 m d'alt.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L3728569",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"271","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.3728580","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Souza SAM; Monteiro R; Nascimento WC",NA,"1987","02","16","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3728580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3728580",NA,"Plantas da Amazonia. Para, municipio de Altamira, rio Xingu, ilha do Bacabal. Mata aberta de terra firme com cipo. Solo argiloso.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-L3728580",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"272","2020-02-08 10:29:13-03","NBC","NL-BOTANY","L.3729300","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Guillén R; Choré R",NA,"1995","01","24","Southern America","Bolivia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3729300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3729300",NA,"Bolivia. Santa Cruz: Velasco Province. Reserva Ecologica el refugio; a 200 m el NE del campamento; sobre el '' Ceno La Pista'';.","-61.034722","-14.755556","-61.034722","-14.755556",NA,"Sapindales","L.",NA,"NL-L3729300",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"273","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0050065","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Jansen-Jacobs MJ",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050065",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 32119",NA,NA,NA
"274","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263958","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Lanjouw J; Lindeman JC",NA,"1948","11","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263958 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263958","Marowijne","along 'pad' of Albina Noordwaarts",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1368",NA,NA,NA
"275","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263959","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Laboratorium voor Technische Botanie",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263959 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263959",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11326",NA,NA,NA
"276","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263960","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263960 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263960",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32122",NA,NA,NA
"277","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263961","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Mennega AMW",NA,"1954","01","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263961",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20571",NA,NA,NA
"278","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263962","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Jansen-Jacobs MJ",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263962 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263962",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32119",NA,NA,NA
"279","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263964","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Lanjouw J; Lindeman JC",NA,"1948","12","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263964 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263964",NA,"'paal 8 in lijn aan Coronieweg bij 208'",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1475",NA,NA,NA
"280","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263967","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Belem Herbarium",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263967","Amapá","Araguari",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw9079",NA,NA,NA
"281","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263968","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Krukoff BA",NA,"1936","09","11","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263968 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263968",NA,"Basin of Rio Solimoes. State of Amazonas: Municipality Sao Paulo de Olivenca near Palmares.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16178",NA,NA,NA
"282","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263969","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Forest Department British Guiana",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263969",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw753",NA,NA,NA
"283","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263970","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Lanjouw J; Lindeman JC",NA,"1948","12","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263970","Marowijne","beach Wia-wia, near Grote Zwiebelzwamp","-54.350143","5.915653","-54.350143","5.915653",NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1454",NA,NA,NA
"284","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263971","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Breteler FJ",NA,"1966","05","05","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263971","Monagas","Venezuala, state of Monagas, Guarapiche Forest Reserve, Caño Colorado.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12322",NA,NA,NA
"285","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263972","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Bosbeheer Suriname (BBS)",NA,"1947","06","24","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263972","Para","Parariver",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw691",NA,NA,NA
"286","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263976","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Steyermark JA",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263976 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263976",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17588",NA,NA,NA
"287","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263977","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263977 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263977","Amazonas","Basin of Rio Madeira. State of Amazonas: Municipality Humayta, near Tres Casas, on Restinga.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7722",NA,NA,NA
"288","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263980","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Schulz JP",NA,"1960","01","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263980",NA,"Upper Nickerie",NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6841",NA,NA,NA
"289","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263981","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Unknown",NA,"1954","01","01","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263981 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263981",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5277",NA,NA,NA
"290","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0263982","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263982 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263982",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32244",NA,NA,NA
"291","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U 0270273","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Williams L",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200270273 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0270273",NA,NA,NA,NA,NA,NA,NA,"Sapindales","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw35379",NA,NA,NA
"292","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U.1061489","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Ratter JA; Milliken W; Ramos J",NA,"1988","02","12","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061489",NA,"Territory of Roraima, SEMA Ecological Reserve, Ilha de Maraca, Roraima. Santa Rosa area, c. 4 km NE of Station buildings.","-61.416667","3.366667","-61.416667","3.366667",NA,"Sapindales","L.",NA,"NL-U1061489",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"293","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U.1061491","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061491","Amazonas","Basin of Rio Madeira. State of Amazonas: Municipality Humayta, near Tres Casas, on Restinga.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-U1061491",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"294","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U.1061493","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Irwin HS; Pires JM; Westra LYT",NA,"1960","09","17","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061493",NA,"Territorio Amapa, Rio Oiapoque. Immediately easy of Cachoeira Manaus.","-52.633333","2.3","-52.633333","2.3",NA,"Sapindales","L.",NA,"NL-U1061493",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"295","2020-02-08 10:29:13-03","NBC","NL-BOTANY","U.1061494","PreservedSpecimen","Plantae","Anacardiaceae","Spondias","mombin","Spondias mombin","Krukoff BA",NA,"1931","12","01","Southern America","Brazil",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1061494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1061494",NA,"State of Matto Grosso: source of the Jatuarahan River, Machado River region.",NA,NA,NA,NA,NA,"Sapindales","L.",NA,"NL-U1061494",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
