"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","typeStatus","individualCount","sex"
"158","2020-11-04 10:56:09-03","ESALQ","ESA","136107","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","L.A. Pereira","2015","02","13","H.F. Uller","549.0","2013","11","28","Brasil","Rio de Janeiro","Bom Jardim",NA,"-42.4193992614746","-22.1518993377686",NA,NA,NA,NA,NA,"ESA136107",NA,NA,NA,NA,NA,"20245","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-11-04 11:13:36-03","ESALQ","ESA","28883","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naud.","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","552.0","1995","11","12","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA028883","ESA028883","Magnoliophyta",NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 11:13:36-03","ESALQ","ESA","119707","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia",NA,"Souza, V.C.","2007","12","01","Hertwig, A.M.V.","107.0","2007","08","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"ESA119707","ESA119707","Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 11:13:36-03","ESALQ","ESA","123154","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia",NA,NA,NA,NA,NA,"Zipparro, V.B. ; Luize, B.G.","2316.0","2007","12","14","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"ESA123154","ESA123154","Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"162","2021-01-14 15:31:40-03","MN","R","9518","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.G.","2010",NA,NA,"Glaziou, A.F.M.","5863","1877","07","24","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009518","R000009518_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-01-14 15:31:40-03","MN","R","9566","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg, R.G.","2010",NA,NA,"Glaziou, A.F.M.; Netto, L.S.M. & Schwacke, C.A.W.","600","1881","09",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000009566","R000009566_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-02 11:40:37-03","UFPI","TEPB","3915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","SEMIR, J.","1979","01","11","F. R. Martins","9984","1978","10","29","Brasil","São Paulo","Pirassununga","Estrada da cantareira nativa na floresta.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,"Árvore com 8,0 m de altura; e flores brancas. Ambiente: Floresta",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"165","2015-07-02 14:02:58-03","JBP","HPL","10456","S","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia",NA,"R. Tsuji","2008","01","17","R. Tsuji","2432","2008","01","17","Brasil","MG","Santa Bárbara do Monte Alegre","Coletado nas proximidades do município de Santa Bárbara do Monte Alegre, sentido Lima Duarte-MG.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-07-26 11:40:41-03","IPA","IPA","9948","S","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldemberg, R.","2010","08","05","Koscinski, M.","9948","1930","02",NA,"Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,"Árvore alta. Fruto em junho.","IPA0009948",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:31:10-03","IAP","PACA-AGP","67719","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","A C. Brade","1958",NA,NA,"Hatschbach, G.","4295","1957","12","11","Brasil","PR","Guaratuba","Rio Boguassu","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"árvore de 15m - tronco diâmetro 80 cm&nf;flor alva - em mata da base de morro Fenofase: flor","PACA067719",NA,"Magnoliophyta","Myrtales",NA,NA,"41937","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"168","2019-08-27 13:31:10-03","IAP","PACA-AGP","58425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","Brade","1951",NA,NA,"R. Klein","261","1949","12","15","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Habitat: In silva - capoeirão Fenofase: flor Hábito: árvore","PACA058425",NA,"Magnoliophyta","Myrtales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"169","2019-08-27 13:31:10-03","IAP","PACA-AGP","58426","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","A C. Brade","1951",NA,NA,"R. Klein","266","1950","02","04","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"HBR 4631 Habitat: In silva secundaria Fenofase: flor","PACA058426",NA,"Magnoliophyta","Myrtales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"170","2019-08-27 13:31:10-03","IAP","PACA-AGP","58285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","Markgraf","1954",NA,NA,"Reitz, R.","1663","1954","03","02","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"HBR 8573 Habitat: In silva Fenofase: fruto imaturo Hábito: árvore","PACA058285",NA,"Magnoliophyta","Myrtales",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"171","2019-08-27 13:31:10-03","IAP","PACA-AGP","58288","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","Markgraf","1954",NA,NA,"Reitz, R.","707","1954",NA,NA,"Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"HBR 8584 Habitat: In silva Fenofase: fruto imaturo","PACA058288",NA,"Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"172","2019-08-27 13:31:10-03","IAP","PACA-AGP","65119","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana var. angustifolia","Cogn.","A. C. Brade","1957",NA,NA,"R. Klein","1846","1956","02","20","Brasil","SC","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"Habitat: capoeira Fenofase: fruto imaturo","PACA065119",NA,"Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,"var. angustifolia",NA,NA,NA,NA
"173","2019-08-27 13:31:10-03","IAP","PACA-AGP","68721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J.J. Wurdack","1985",NA,NA,"Hatschbach, G.","48626","1984","12","05","Brasil","ES","Muniz Freire","Rod. BR 262","-41.4131011962891","-20.4641990661621",NA,NA,NA,NA,"árvore de 20m - flores alvas","PACA068721",NA,"Magnoliophyta","Myrtales",NA,NA,"30072","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:31:10-03","IAP","PACA-AGP","86810","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"R. Marquete","1429","1993","12","09","Brasil","RJ","Parati","APA Cairuçu, Morro da Fazenda Olaria","-44.7131004333496","-23.2178001403809",NA,NA,"240","240","Árvore ca. 20m alt.; tronco com casca acinzentada, fissurada, com ramos esverdeados Habitat: heliófita Fenofase: flor Hábito: árvore","PACA086810",NA,"Magnoliophyta","Myrtales",NA,NA,"34470","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:31:10-03","IAP","PACA-AGP","103655","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J.F.A. Baumgratz","2005",NA,NA,"S.M. Barreto","10","1993","02","07","Brasil","RJ","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha do Morro do Calcário.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"RB 300163","PACA103655",NA,"Magnoliophyta","Myrtales",NA,NA,"29995","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:31:10-03","IAP","PACA-AGP","71774.1","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J.J. Wurdack","1971",NA,NA,"R.M. Klein","8520","1969","12","18","Brasil","SC","Florianópolis","Sertão de Dentro, Pântano do Sul","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"Sem material","PACA071774-1",NA,"Magnoliophyta","Myrtales",NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"177","2019-08-27 13:31:10-03","IAP","PACA-AGP","70200","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J. J. Wurdack","1974",NA,NA,"Bresolin, A.","429","1971","12","15","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"Habitat: Mata de morro","PACA070200",NA,"Magnoliophyta","Myrtales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:18:22-03","UFV","VIC","17096","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Lopes, W.P.; et al.","s.n.","1994","08","11","Brasil","Minas Gerais","Viçosa","Jardim Botânico Campus UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore com ca. 18m; casca e alburno de coloração bege; indivíduo nº. 1533.","VIC017096","VIC017096",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-20 21:18:22-03","UFV","VIC","11010","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Silva, A.F.; L.Capellari Jr","s.n.","1986","01","11","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.9375","-23.075","-45.9375","-23.075",NA,NA,"Árvore de 20m, frutos verdes, casca grossa marrom alaranjado, lenho creme, súber com fissuras verticais profundas.","VIC011010","VIC011010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-20 21:18:22-03","UFV","VIC","18171","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Ana Luiza","s.n.","1995","08","10","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"Altura de 13 m, P2 nº 120","VIC018171","VIC018171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-20 21:18:22-03","UFV","VIC","18172","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Ana Luiza","s.n.","1995","08","25","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"Altura de 18 m, P14 nº 53.","VIC018172","VIC018172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-20 21:18:22-03","UFV","VIC","29981","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Meira, Neto J A","24","1997","07","23","Brasil","Bahia","Caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"Arbusto com flores brancas, na beira da muçununga.","VIC029981","VIC029981",NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:18:22-03","UFV","VIC","28434","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Assis, L.C.S.","424","2002","01","03","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"Árvore, ca. 14 m alt.,interior de mata. Folhas discolores. Flores alvas. Frequente.","VIC028434","VIC028434",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-20 21:18:22-03","UFV","VIC","15720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,NA,"s.n.","1995","06","16","Brasil","Minas Gerais","Rio Vermelho",NA,"-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"Ensaio produção sustentada em floresta secundária de transição - Bloco C - tratamento 1 árvore nº 50.","VIC015720","VIC015720",NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-20 21:18:22-03","UFV","VIC","12027","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Bernacci, L.C.; et al.","s.n.","1987","08","15","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"Árvore com 14 metros de altura, frutos maduros azul-migrescentes.","VIC012027","VIC012027",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-20 21:18:22-03","UFV","VIC","11020","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Silva, A.F.; L.Capellari Jr","s.n.","1986","01","02","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Árvore até 18m, flores brancas casca grossa castanho, lenho creme, súber com fissuras verticais profundas.","VIC011020","VIC011020",NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-20 21:18:22-03","UFV","VIC","25527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Stanciola, i.R.; Melo, M.A.","s.n.","2000","12","22","Brasil","Minas Gerais","Itapecerica",NA,"-45.1255989074707","-20.4724998474121",NA,NA,NA,NA,"Pólem coletado por abelhas da espécie Melipona quadrifasciata.","VIC025527","VIC025527",NA,NA,NA,NA,"32227","auto",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-20 21:18:22-03","UFV","VIC","20518","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(Mart.) Naudin",NA,NA,NA,NA,"Meira, Neto J A","s.n.","1994","05",NA,"Brasil","Minas Gerais","Viçosa","Mata da Sivicultura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore com 4 m de altura.","VIC020518","VIC020518",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-24 17:09:25-03","UFES","SAMES","10047","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","9040","2019","04","11","Brasil","Espírito Santo","Aracruz","Reserva Biológica Comboios. Restinga Holocênica. Reserva Biológica Comboios","-40.2733001708984","-19.8202991485596","-399319445.0","-196972222.0",NA,NA,"Planta com 3 m altura. Botão alba esverdeado.","SAMES10047",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-24 17:09:25-03","UFES","SAMES","10087","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8985","2019","03","12","Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios. Restinga Holocênica.","-40.2733001708984","-19.8202991485596","-399472222.0","-196975000.0",NA,NA,"Planta com 3 m altura. Botão verde. Habitat: Formação Florestal não inundável","SAMES10087",NA,NA,NA,NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA
"191","2021-03-24 17:09:25-03","UFES","SAMES","9817","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8764","2018","12","12","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","-397483333.0","-186819445.0",NA,NA,"Planta com 2 metros de altura. Inflorescência com flor em botão esverdeado. Fruto azulado Habitat: Restinga Holocênica. Formação florestal não inundável","SAMES09817",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-24 17:09:25-03","UFES","SAMES","3406","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Siqueira,G.S.","2010","03","16","Monteiro,M.M.; Giaretta,A.O.","113","2008","12","13","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Planta de 8m encontrada na área alagável entre cordões. Frutos enegrecidos.","SAMES03406",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"193","2021-03-24 17:09:25-03","UFES","SAMES","3405","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Siqueira,G.S.","2010","03","03","Giaretta,A.O.; Giaretta,A.O.","378","2008","11","16","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Árvore de 14m com frutos verdes. Área de transição para alagado.","SAMES03405",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-24 17:09:25-03","UFES","SAMES","3407","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","557","2009","08","21","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático, alagável. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"Arbusto de 2m.","SAMES03407",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"195","2021-03-24 17:09:25-03","UFES","SAMES","3408","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Goldenberg,R.","2010","03","16","Martins,R.F.A.; Giaretta,A.O.;Menezes,L.F.T.;AraujoFilho,P.B.","134","2007","12","14","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Riacho Doce.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"'Planta de 4m com frutos azul / roxo. Área de restinga.'.","SAMES03408",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-24 17:09:25-03","UFES","SAMES","3420","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Rossini,J.","2010","12","16","Oliveira,I.R.","46","2010","06","19","Brasil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande. Floresta Alta sobre tabuleiro, KM 4 da estrada interna.","-39.7322006225586","-18.5932998657227","-398050000.0","-182625000.0",NA,NA,"Planta de 6 m de altura com inflorescência verde.","SAMES03420",NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-24 17:09:25-03","UFES","SAMES","7787","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","Iglesias,D.T.","2017","03","15","Wandekoken,D.T.; Pereira,O,J.","165","2015","10","10","Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449","-407055556.0","-210030555.0",NA,NA,"Habito: Árvore","SAMES07787",NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"198","2021-03-24 17:09:25-03","UFES","SAMES","3692","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin",NA,NA,NA,NA,"Vilaça,M.","5","2015","02","03","Brasil","Espírito Santo","São Gabriel da Palha","NULL.","-40.5355987548828","-19.0174999237061",NA,NA,NA,NA,"arbustiva, 4 a 6 m de altura.","SAMES03692",NA,NA,NA,NA,NA,"24907","auto",NA,NA,NA,NA,NA,NA,NA
"199","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0025146","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinnamomifolia","Miconia cinnamomifolia","(DC.) Naudin","J. J. Wurdack",NA,NA,NA,"G. Hatschbach; J. M. Silva","48626","1984","12","5","Brazil","Espirito Santo",NA,"ROD. BR-262 (mun. Muniz Freire) Espirito Santo, Brazil","-41.415166","-20.462361",NA,NA,NA,NA,"PMC-SMMA 004; Arvore 20 m, flores alvas.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-21 14:39:35-03","UFJF","CESJ","1527-B","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","S.A.C. Chiea","1987","03","05","L. Roth","s.n.","1954","04",NA,"Brasil","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Arbusto 2-3m, flores brancas, na serra, no cerrado.","CESJ01527B",NA,"Angiosperma",NA,"América do Sul",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 14:39:35-03","UFJF","CESJ","9685","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","S.A.C. Chiea","1987","03","05","L. Krieger","CESJ9685","1970","12","19","Brasil","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Arbusto. Frutos em maturação, amarelos depois raiados de verde e preto.","CESJ009685",NA,"Angiosperma",NA,"América do Sul",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 14:39:35-03","UFJF","CESJ","29","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","Ang.Gerhrt",NA,NA,NA,"L. Krieger","CESJ29","1942","04",NA,"Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore pequena, fl. brancas grandes, estames amarelos.","CESJ000029",NA,"Angiosperma",NA,"América do Sul",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-03-10 19:08:06-03","UFJF","CESJ","11440","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","S.A.C. Chiea","1987","02","16","L. Krieger","CESJ11440","1972","01","07","Brasil","Minas Gerais","Antônio Carlos","Instituto Missionário São Miguel","-43.7467002868652","-21.3180999755859",NA,NA,NA,NA,"Árvore pequena, na beira da mata. Fl. brancas.","CESJ011440",NA,"Angiosperma",NA,"América do Sul",NA,"30131","auto",NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 14:39:35-03","UFJF","CESJ","14573","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","S.A.C. Chiea","1977","01","31","L. Krieger","CESJ14573","1977","01","31","Brasil","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra Branca","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Árvore pequena, com frutos novos.","CESJ014573",NA,"Angiosperma",NA,"América do Sul",NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 14:39:35-03","UFJF","CESJ","26491","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana",NA,NA,NA,NA,"D.Sette de Almeida; Etollie","s.n.","1993","04","17","Brasil","Minas Gerais","Juiz de Fora","Campus da UFJF, Centro Olímpico (Parcela -3).","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"N.V. Quaresmão. Árvore ca. 15m alt. Folhas verdes. Frutos maduros roxo e preto, predominantemente com a superfície lisa brilhosa. Frutos imaturos verde claro, muito procurado por pássaros. Espécie pioneira.","CESJ026491",NA,"Angiosperma",NA,"América do Sul",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 14:39:35-03","UFJF","CESJ","7849","PreservedSpecimen","Plantae","Melastomataceae","Miconia","candolleana","Miconia candolleana","Triana","S.A.C. Chiea","1987","03","05","L. Krieger","CESJ7849","1969","12",NA,"Brasil","São Paulo","Araraquara",NA,"-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"No cerrado. Árvore pequena, flores creme.","CESJ007849",NA,"Angiosperma",NA,"América do Sul",NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA
