"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","infraspecificEpithet","fieldNumber","typeStatus","sex"
"92","2019-08-20 10:11:20-03","UNICAMP","UEC","53282","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Webster, GL","Assis, MA","1989","11","29","Brazil","São Paulo","Guarujá","Mata de encosta","-46.25","-23.9899997711182",NA,NA,NA,NA,"ori, Árvore, 10 m, flores esverdeadas, fruto verde","UEC143059","UEC143059","Magnoliopsida",NA,"22814",NA,NA,"18989","auto","1992","08",NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:11:20-03","UNICAMP","UEC","50002","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Leitão Filho, HF; Rodrigues, RR; Tamashiro, JY","1986","11","05","Brazil","São Paulo","Guarujá","Rodovia GUarujá - Bertioga, km 19, trilh","-46.25","-23.9899997711182",NA,NA,NA,NA,"flor, Árvore até 10 m ,flores creme, masculinas","UEC143052","UEC143052","Magnoliopsida",NA,"18749",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-08-20 10:11:20-03","UNICAMP","UEC","82343","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Leitão Filho, HF; Rodrigues, RR; Tamashiro, JY","1986","11","05","Brazil","São Paulo","Guarujá","Rodovia GUarujá - Bertioga, km 19, trilh","-46.25","-23.9899997711182",NA,NA,NA,NA,"flor, Árvore até 10 m ,flores creme, masculinas","UEC143049","UEC143049","Magnoliopsida",NA,"18749",NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:11:20-03","UNICAMP","UEC","90251","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF","1984","10","04","Brazil","São Paulo","Guarulhos","Aeroporto Internacional de São Paulo","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"flor, MAta mesófila semidecídua","UEC143050","UEC143050","Magnoliopsida",NA,"6319",NA,NA,"26398","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-08-20 10:11:20-03","UNICAMP","UEC","130185","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Arzolla, FARDP; Vasconcellos, AC","2000","12","07","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Águas Cla","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore 25 m altura, frutos imaturos","UEC143062","UEC143062","Magnoliopsida",NA,"197",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-20 10:11:20-03","UNICAMP","UEC","130195","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Arzolla, FARDP","Arzolla, FARDP; Rodrigues, J","2000","11","19","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Águas Cla","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore, flores amarelas, frutos imaturos verdes","UEC143055","UEC143055","Magnoliopsida",NA,"184",NA,NA,"15840","auto","2000","11",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-08-20 10:11:20-03","UNICAMP","UEC","136278","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, MBR","Kinoshita, LS; Galvão, JC; Corrêa, AM; Filho, RC; Araújo, RFC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"flor, Mata atlântica, estrada para o rio taquaral, árvore, flores e botões.","UEC083819","UEC083819","Magnoliopsida",NA,"172",NA,NA,"27904","auto","2012","08",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-01 16:29:36-03","UNICAMP","UEC","21064","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Riina, R","Silva, AF","1978","10","23","Brazil","São Paulo","Ubatuba","Est. Experimental do Inst. Agr. de Campinas","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore com 4 m de alt. com flores.","UEC143057","UEC143057","Magnoliopsida",NA,"10989",NA,NA,"34265","auto","2004","03",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-19 14:06:50-03","UFRPE","PEUFR","37635","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","D.P. Lima","1971","11","19","Brasil","Bahia","Uma","Mata do Queimado",NA,NA,NA,NA,NA,NA,"Árvore de médio porte; +/- 6 m de altura por 15 cm de circunferência; flores esverdeadas com perfume enjoativo;madeira mole; resina vermelha (látex)","PEUFR037635",NA,NA,NA,"12737",NA,NA,NA,NA,"2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-19 14:06:50-03","UFRPE","PEUFR","53314","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","F. Hurbath","S. Sousa Silva; L. A. Dambrós; E. C. Freire; M. M. Santos","2015","05","23","Brasil","Bahia","Belmonte","Projeto Sistematização IBGE","-39.373056","-15.892222","39º22'23W","15º53'32S","111","111","Árvore heliófita 4 m altura; flores e frutos; comum.","PEUFR053314",NA,NA,NA,"644",NA,NA,NA,NA,"2017","07","05",NA,NA,NA,NA,NA,NA,NA
"102","2019-11-19 14:06:50-03","UFRPE","PEUFR","37468","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","R. Riina","M.T. Monteiro","1972","04","28","Brasil","Bahia","Belmonte","Fazenda Pancadinha","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"Flores amarelas com bastante perfume agradável; madeira mole com resina vermelha","PEUFR037468",NA,NA,NA,"23668",NA,NA,"71281","auto","2004","02",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-04-22 16:19:21-03","UFPB","JPB","60088","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Nusbaumer, L; Cailliau, A","2014","12","07","Brasil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada, localité de Quebrangulo","-36.406073","-9.255808","-36.406073","-9.255808","600","600","; HABITAT: Forêt ombrophile submontagnarde de basdepente; DESC: arbre, 17 m. fl. à 5 pét. vert clairs brillants à duvet argenté, ov. tapissé de duvet arg., 3 sty.bifides, glabres, f. mouchet l'âche, f. âgées oranges, résine transl. or","JPB0060088",NA,"Angiosperma","Dicotyledon","4530","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-01-17 11:26:14-02","PUCRS","MPUC","13493","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","E. Valduga",NA,"2000","04","26","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"Floresta Ombrófila Mista (F: 83)",NA,NA,NA,"Malpighiales",NA,"South America",NA,NA,NA,"2018","01","01","Magnoliopsida",NA,"1",NA,NA,NA,NA
"105","2020-10-14 10:01:22-03","FURB","FURB","19521","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Sobral, M","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","05","Brasil","Santa Catarina","Botuverá","Lageado Alto - Recanto Feliz.","-49.14","-27.18","-49.1400000","-27.1800000","307","307","Florística IFFSC 519 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; pastagem Habito: árvore; flor verde","FURB24075","FURB24075",NA,NA,"1171",NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:01:22-03","FURB","FURB","19620","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Sobral, M","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Florística IFFSC 47 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB01554","FURB01554",NA,NA,"3045",NA,NA,NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-08 08:51:55-03","FURB","FURB","2515","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Sobral, M.","2000","11","25","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB24074","FURB24074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-24 16:38:36-03","FURB","FURB","67062","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Funez, L.A.","2019","12","31","Brasil","Santa Catarina","Benedito Novo","Vale da Liberdade.","-49.405","-26.8755556","-49.4050000","-26.8755556","732","732","Frutos imaturos, verdes Habitat: Borda da floresta Habito: Árvore","FURB67062","FURB67062",NA,NA,"9311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:01:22-03","FURB","FURB","4472","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W","Hatschbach, G.; Ribas, O.S.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre.","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"FURB24076","FURB24076",NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:53:16-03","UCS","HUCS","35799","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.","1992","12","16","Brasil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"árvore - 5 m - flor creme - Herbário MBM; mata pluvial",NA,NA,"Angiospermae","Malpighiales","58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-08-16 08:39:14-03","UTFPR","HCF","2090","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","W. Punt","G. Hatschbach","1994","12","07","Brasil","PR","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,"500","500","árvore, 6 m, flor creme-esverdeada. Mata pluvial.",NA,NA,NA,NA,"61464",NA,NA,"32006","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-16 08:39:14-03","UTFPR","HCF","26783","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","W. Punt","G. Hatschbach","1992","12","16","Brasil","PR","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"árvore, 5 m, flor creme. Mata pluvial.",NA,NA,NA,NA,"58455",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:39:14-03","UTFPR","HCF","23581","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","I. Cordeiro","J.M. Silva","2007","11","08","Brasil","PR","Morretes","Colônia Limeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"árvore, 10 m, flor creme. Floresta Atlântica.",NA,NA,NA,NA,"6139",NA,NA,"30514","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-03-05 15:08:51-03","UFSM","SMDB","7265","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I","Koscinski, M","1938","11",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual do Instituto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SMDB007265",NA,NA,NA,"s.n.",NA,NA,"21048","auto","1990","03",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:24:18-03","MBM","MBM","241894","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Barboza, E.; Abe, L.M.; Abe, L.M.","1999","11","17","Brazil","Paraná","Adrianópolis","Parque das Lauráceas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"MBM241894","MBM241894",NA,NA,"400","Southern America",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:24:20-03","MBM","MBM","336379","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Conceição, S.F.; et al.; et al.","2005","12","28","Brazil","Bahia","Una","Fazenda com plantação de seringueira","-39.0752983093262","-15.2932996749878",NA,NA,"47","47","Arvoreta ca. 1,5m alt. Folhas verdes discolores. Flores brancas","MBM336379","MBM336379",NA,NA,"437","Southern America",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:24:20-03","MBM","MBM","384619","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, J.","Dunaiski Jr.; A.","2006","11","02","Brazil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Árvore com flores creme.","MBM384619","MBM384619",NA,NA,"3222","Southern America",NA,"32006","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:24:18-03","MBM","MBM","244308","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.; Goldenberg, R.; Barboza, E.; Goldenberg, R.; Barboza, E.","1999","12","03","Brazil","Paraná","Doutor Ulysses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"MBM244308","MBM244308",NA,NA,"69829","Southern America",NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:24:18-03","MBM","MBM","212763","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, M.B.R.","Ziller, S.R.; et al.; et al.","1996","05",NA,"Brazil","Paraná","Guaraqueçaba","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM212763","MBM212763",NA,NA,"1394","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:24:20-03","MBM","MBM","337646","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Cordeiro, I.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","2007","11","08","Brazil","Paraná","Morretes","Colônia Limeira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, 10m, flor creme. Floresta atlântica","MBM337646","MBM337646",NA,NA,"6139","Southern America",NA,"30514","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:24:18-03","MBM","MBM","256962","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2000","12","07","Brazil","Santa Catarina","Rancho Queimado","Rod. BR-282","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,NA,"MBM256962","MBM256962",NA,NA,"71575","Southern America",NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:24:20-03","MBM","MBM","288164","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Aguiar, O.T.","Arzolla, FARDP; Vasconcellos, A.C.; Vasconcellos, A.C.","2000","12","07","Brazil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"Árvore 25m altura, frutos imaturos.","MBM288164",NA,NA,NA,"197","Southern America",NA,"15840","auto","2000","12","15",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:24:18-03","MBM","MBM","277935","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Pastore, J.A.","Pastore, J.A.","1988","11","21","Brazil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM277935","MBM277935",NA,NA,"226","Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:24:18-03","MBM","MBM","158614","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Pastore, J.A.","Pastore, J.A.","1990","10","25","Brazil","São Paulo","São Paulo","Serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM158614","MBM158614",NA,NA,"330","Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:24:20-03","MBM","MBM","417583","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Santos, R.F.","Santos, R.F.; Silva, O.L.M.; Gonçalez, V.M.; Eriksson J.S.; Silva, O.L.M.; Gonçalez, V.M.; Eriksson J.S.","2015","01","28","Brazil","Bahia","Arataca","Serra das Lontras, Fazenda Matrea. Próximo a casa antiga do Sr. Cristovão Matinha, atrás da casa.","-39.0935","-14.226194","-39.0935","-14.226194",NA,NA,"Árvore ca. 10m. Glândulas sesseis verdes-amareladas. Frutos verdes com estiletes pretos. Cálice verde.; Mata higrófila Sul-Baiana.","MBM417583","MBM417583",NA,NA,"27","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:24:18-03","MBM","MBM","171158","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1994","12","07","Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM171158","MBM171158",NA,NA,"61464","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:24:18-03","MBM","MBM","156428","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Hatschbach, G.; Ribas, O.S.; Ribas, O.S.","1992","12","16","Brazil","Paraná","Cerro Azul","Cabeceiras do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM156428","MBM156428",NA,NA,"58455","Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:24:18-03","MBM","MBM","165604","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, M.B.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1993","11","15","Brazil","Paraná","Guaraqueçaba","Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM165604","MBM165604",NA,NA,"59776","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:24:18-03","MBM","MBM","165606","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Caruzo, M.B.R.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1994","01","15","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM165606","MBM165606",NA,NA,"59816","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:24:18-03","MBM","MBM","171160","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Portes, M.C.; Kuniyoshi, Y.S.; Kuniyoshi, Y.S.","1993","11","15","Brazil","Paraná","Morretes","Tibagi, Vila Sambaqui","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM171160","MBM171160",NA,NA,"124","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:24:18-03","MBM","MBM","244306","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Punt, W.","Silva, J.M.; Abe, L.M.; Abe, L.M.","1999","12","15","Brazil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"MBM244306","MBM244306",NA,NA,"3116","Southern America",NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:24:18-03","MBM","MBM","255047","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.","Hatschbach, G.","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2000","12","07","Brazil","Santa Catarina","Rancho Queimado","Rod. BR-282","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,NA,"MBM255047","MBM255047",NA,NA,"71575","Southern America",NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-15 09:03:35-03","UESC","UESC","14109","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Carvalho, G.M.","2010","04","16","Brasil","Bahia","Porto Seguro",NA,"-39.25","-16.502778","39W15'0''","16S30'10''","60","100","Floresta Alta.; Árvore ca. 8m de alt.","UESC0014109",NA,"Angiospermae","Florideophycidae","366",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"134","2019-08-15 09:03:35-03","UESC","UESC","1324","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill",NA,"W.W.Thomas","2006","01","18","Brasil","Bahia","Arataca",NA,"-39.341667","-15.173056","39W20'30''","15S10'23''","510","650","Southern Bahian Moist forest over tan clay, only slightly disturbed.; Tree, 12 - 22 m; latex reddish; leaves deep green with pale veins above and glabrous;beneath, slightly paler with trichomes;; coomon along strean and in regenerati","UESC0001324",NA,"Angiospermae","Florideophycidae","14540",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"135","2019-08-15 09:03:35-03","UESC","UESC","23336","S","Plantae","Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Barreto, R.M.F.","2006","05","04","Brasil","Bahia","Una",NA,"-39.036389","-15.180278","39W2'11''","15S10'49''",NA,NA,"Árvore, altura 13,53m, DAP 9,55cm.; A1.","UESC0023336",NA,"Angiospermae","Florideophycidae","79",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"136","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565753","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565753' target='other'> <mi>dwc_moreinfo</mi></a>","P05565753","P05565753_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-09-05 07:53:35-03","MNHN","RECOLNAT_MNHN_P","P02288425","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys septentrionalis","Caruzo & R.F.Santos","Riina","Pignal, M.","2008","6","26","Brasil","Bahia","Ibicuí","Serra das Piabas","-40.04639","-14.85528",NA,NA,"890",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02288425' target='other'> <mi>dwc_moreinfo</mi></a>","P02288425","P02288425_01 P02288425_02 P02288425_03 P02288425_04 P02288425_05 P02288425_06 P02288425_07 P02288425_08 P02288425_09 P02288425_10 P02288425_11 P02288425_12 P02288425_13 P02288425_14 P02288425_15",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"septentrionalis","3253",NA,NA
"138","2015-09-22 22:43:21-03","MNHN","RECOLNAT_MNHN_P","P00633416","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys microbothrys","Glaz.",NA,"Glaziou, A.",NA,NA,NA,"Brésil",NA,NA,"Province de Minas",NA,NA,NA,NA,NA,NA,"Reçu le 12 mai 1881 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00633416' target='other'> <mi>dwc_moreinfo</mi></a>","P00633416","P00633416_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"microbothrys","13180","holotype",NA
"139","2015-09-05 09:05:59-03","MNHN","RECOLNAT_MNHN_P","P05565754","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05565754' target='other'> <mi>dwc_moreinfo</mi></a>","P05565754","P05565754_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2015-09-25 00:56:34-03","MNHN","RECOLNAT_MNHN_P","P00633413","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Vauthier, M.","1833","1","1","Brésil",NA,NA,"Province de Rio de Janeiro, Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00633413' target='other'> <mi>dwc_moreinfo</mi></a>","P00633413","P00633413_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","holotype",NA
"141","2015-09-22 22:18:59-03","MNHN","RECOLNAT_MNHN_P","P00633414","PreservedSpecimen",NA,"Euphorbiaceae","Croton","macrobothrys","Croton macrobothrys","Baill.",NA,"Vauthier, M.","1833","1","1","Brésil",NA,NA,"Province de Rio de Janeiro, Serra dos Orgaos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00633414' target='other'> <mi>dwc_moreinfo</mi></a>","P00633414","P00633414_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,"92","isotype",NA
