"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet","sex"
"412","2021-02-12 12:24:47-03","UFMA","MAR","7410","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"AMORIM, I. F. F",NA,"2013","05","25","Brasil","Maranhão","Paço do Lumiar","-44.181944","-2.465556","44º10'55W","02º27'56S",NA,NA,NA,NA,"Praia de Araçagy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2021-02-12 12:24:47-03","UFMA","MAR","5561","S","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Marinho, G.",NA,"2012","02","03","Brasil","Maranhão","Mirador","-44.925556","-6.4725","44º55'32W","06º28'21S",NA,NA,NA,NA,"Base Geraldina","Subarbusto, com uma pequena inflorescência tipo espiga branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2021-02-11 17:18:42-03","UFPR","UPCB","49846","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Martins, S.","2005","10","06","Cervi, A.C.","8457","2002","04","16","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Boqueirão","Planta perene, ereta ou ascendente. Nome vulgar: capim-de-uma-só-cabeça..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"415","2021-02-11 17:18:42-03","UFPR","UPCB","13837","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Martins, S.","2005","10","06","Negrelle, R.R.B.","57","1985","03","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Capanema, Hildebrando de Araújo","Ruderal..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"416","2021-02-11 17:18:42-03","UFPR","UPCB","5863","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Martins, S.","2005","10","06","Stellfeld, C.","1505","1960","12","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Gramado residencial","Rizoma aromático..",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"417","2021-02-11 17:18:42-03","UFPR","UPCB","5977","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Martins, S.","2005","10","06","Hatschbach, G.","12733","1965","09","08","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Taboleiro do Guarany","Clareiras úmidas da mata do taboleiro..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"418","2011-12-22 05:01:00-02","MO","MOBOT","1122548","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"Teodoro Rojas","Rojas 9849","1942","9","13","Paraguay","Central",NA,"-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,"Asunción.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"419","2012-10-02 12:36:00-03","MO","MOBOT","100529347","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.",NA,NA,NA,NA,"E. Portal|E. Cervantes|Luis Huaylla","Portal 722","2008","12","19","Bolivia","Chuquisaca","Belisario Boeto","-64.3375","-19.0136111",NA,NA,"2474.00000000",NA,NA,NA,"Municipio de Villa Serrano, Comunidad de Nuevo Mundo ca. 3 km de distancia del centro poblado de Nuevo Mundo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"420","2014-05-06 10:11:00-03","MO","MOBOT","100545398","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","A. Lliully (HSB)",NA,NA,NA,"E. Portal|E. Cervantes|Jeaneth Villalobos","Portal 286","2008","1","15","Bolivia","Tarija","O'Connor","-64.2877777","-21.4141667",NA,NA,"1934.00000000",NA,NA,NA,"Municipio de Entre Río. Borde del Río Narvaez.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","narvaez",NA,NA
"421","2019-01-29 15:08:00-02","MO","MOBOT","101096833","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","J.J. Bruhl",NA,NA,NA,"J.J. Bruhl","Bruhl 2281","2005","1","5","Argentina",NA,NA,"-58.0844444","-28.032222",NA,NA,"78.00000000",NA,NA,NA,"Dpto. Mburucuy, Mburucuy NP, Potrero 6, just past gate from 'main' road.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"422","2020-02-13 10:01:00-03","MO","MOBOT","2196170","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Gordon C. Tucker (EIU)",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1390","2000","2","25","Argentina","Misiones","San Ignacio","-55.5833333","-27.2833333",NA,NA,NA,NA,NA,NA,"Parque Provincial Teyú Cuaré, alrededores del Peñón de la Reina Victoria, orilla del Río Paraná.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"423","2009-09-15 19:31:00-03","MO","MOBOT","2627598","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","Camelbeke, K. (GENT)",NA,NA,NA,"L.B. Holm-Nielsen|Elizabeth Bravo|Patricia Gómez A.","Holm-Nielsen 18872","1979","8","13","Ecuador","Manabí",NA,"-79.5","-0.3",NA,NA,"200.00000000",NA,NA,NA,"Road El Carmen - Empalme, km 24, Río la Esperanza. Secondary vegetation on riverside.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2009-06-27 16:39:00-03","MO","MOBOT","2656170","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","brevifolius","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","laegaard, S. (AAU)",NA,NA,NA,"Simon Lægaard","Lægaard 102216","1992","4","7","Ecuador","Cotopaxi",NA,"-79.11666","-0.86666",NA,NA,"1800.00000000",NA,NA,NA,"La Maná - Latacunga km 33. Roadside.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2011-12-22 05:01:00-02","MO","MOBOT","1122458","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Barros",NA,NA,NA,"Teodoro Rojas","Rojas 6582","1934","1",NA,"Paraguay","Amambay",NA,"-55.61666","-22.56666",NA,NA,NA,NA,NA,NA,"Picada Chiriguelo, Sierra de Amambay.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","261661","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","S. Lægaard",NA,NA,NA,"Simon Lægaard","Lægaard 55618","1985","11","14","Ecuador","Chimborazo",NA,"-79.13333","-2.21666",NA,NA,"1000.00000000",NA,NA,NA,"Cumanda, on shores of Río Chanchan. Sandy, moist soil.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2016-01-21 11:50:00-02","MO","MOBOT","273273","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 17740","1990","1","7","Paraguay","Paraguarí",NA,"-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Inundated savanna.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","248",NA,NA
"428","2016-01-21 11:51:00-02","MO","MOBOT","274412","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 18006","1990","1","13","Paraguay","Paraguarí",NA,"-57.4166667","-25.2833333",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, 20 km W of Carapeguá, W of Pacheco.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","254",NA,NA
"429","2016-01-21 11:58:00-02","MO","MOBOT","266994","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 25254","1990","12","8","Paraguay","Paraguarí",NA,"-57.4","-25.6166667",NA,NA,NA,NA,NA,NA,"Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","506",NA,NA
"430","2016-01-21 11:44:00-02","MO","MOBOT","1967826","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"R.N. Ledezma|Luzmila Arroyo P.|Eliana Calzadilla|D. Rocabado|A. Carrasco|D. Soto|C. Roth","Ledezma 731","2004","4","11","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.7394444","-17.8405555",NA,NA,"2750.00000000",NA,NA,NA,"Siberia. Sobre la carretera se encuentra la laguna Movible.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"431","2010-04-12 16:25:00-03","MO","MOBOT","2249707","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"August G. Schulz","Schulz 2900","1941",NA,NA,"Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Las Palmas",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2008-05-27 22:02:00-03","MO","MOBOT","2458285","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Martins, *","Martins 35","1951","2","3","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antonina. Cacatú",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2018-06-22 05:25:00-03","MO","MOBOT","2458351","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Pe. Raulino Reitz","Reitz 5106","1952","12","23","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"2.00000000",NA,NA,NA,"Rio tavares, Ilha S. Catarina",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2015-09-21 16:04:00-03","MO","MOBOT","100863705","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Gonto",NA,NA,NA,"Reina Gonto|Ángel Fernández|Bruno J. Manara","Gonto 04494","2011","6","12","Venezuela","Distrito Federal",NA,"-66.9258334","10.5483333",NA,NA,"1410.00000000","1780.00000000",NA,NA,"Municipio Libertador. Parque Nacional El Ávila. Por el Camino de los Españoles, desde Sanchórquiz hasta Guayabal, entrando por Puerta Caracas.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"435","2012-05-08 08:13:00-03","MO","MOBOT","2249692","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Manuel Barros","Barros 2129","1929","3","24","Argentina","Buenos Aires","San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2008-05-27 22:02:00-03","MO","MOBOT","1002175","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","synonymy",NA,NA,NA,"Henning Adsersen|Adsersen, Anne","Adsersen 139","1974","4","22","Ecuador","Galapagos",NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,"Santa Cruz, Puntudo meadow",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-01 12:23:00-03","MO","MOBOT","100528434","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","G. Davidse (MO)",NA,NA,NA,"Christoph Weigelt","Weigelt s.n.","1827",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"438","2013-07-03 14:19:00-03","MO","MOBOT","100529447","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Benkt Sparre","Sparre 15556","1967","4","15","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Along the road Esmeraldas-Atacames.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"439","2013-07-03 14:19:00-03","MO","MOBOT","100529450","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Benkt Sparre","Sparre 15471","1967","4","12","Ecuador","Esmeraldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hacienda Timbre; +/- 25 km S of Esmeraldas.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"440","2014-05-06 10:11:00-03","MO","MOBOT","100542579","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"E. Portal|E. Cervantes|Jeaneth Villalobos","Portal 343","2008","1","15","Bolivia","Tarija","O'Connor","-64.2877777","-21.4141667",NA,NA,"1934.00000000",NA,NA,NA,"Municipio de Entre Río. Borde del Río Narvaez.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","narvaez",NA,NA
"441","2016-01-21 11:29:00-02","MO","MOBOT","100608892","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Jim Farfán|A. Carazas|W. Argandoña","Farfán 1183A","2006","10","21","Peru","Cusco","La Convención","-73.1494444","-12.7944444",NA,NA,"1053.00000000",NA,NA,NA,"Dist. Vilcabamba, Chuanquiri camino a Yubeni.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"442","2016-01-21 11:45:00-02","MO","MOBOT","100608897","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Martha Serrano|Jeaneth Villalobos","Serrano 5293","2004","11","22","Bolivia","Tarija","Arce","-64.5430555","-22.0427777",NA,NA,"1551.00000000",NA,NA,NA,"Reserva Nacional de Flora y Fauna Tariquía. Comunidad Achirales. Trayecto Achirales.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"443","2016-01-21 11:47:00-02","MO","MOBOT","100608899","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Martha Serrano|Jeaneth Villalobos|H. Huaylla|Ariel Lliully|E. Portal","Serrano 5557","2005","1","14","Bolivia","Tarija","Arce","-64.4968611","-22.1878611",NA,NA,"1095.00000000",NA,NA,NA,"Municipio Padcaya, Reserva Nacional de Flora y Fauna Tariquía. Aproximadamente a 5 km de Campo la Lima hacia la comunidad de Cambarí.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"444","2015-09-16 12:49:00-03","MO","MOBOT","100862409","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","M. Nee",NA,NA,NA,"Michael H. Nee","Nee 57316","2010","12","2","Bolivia","Santa Cruz","Sara","-63.3047222","-17.5575",NA,NA,"355.00000000",NA,NA,NA,"8 km (straight line) W of center of La Bélgica, along one of the dirt roads west of La Bélgica.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"445","2015-10-26 15:45:00-02","MO","MOBOT","100871659","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Gonto",NA,NA,NA,"Reina Gonto|et al.","Gonto 05239","2013","4","10","Venezuela","Táchira","Rafael Urdaneta","-72.3986111","7.4555556",NA,NA,"2360.00000000","3010.00000000",NA,NA,"Parque Nacional El Tamá. Páramo, sub-páramo y bosque nublado entre Betania y el sector El Paramito. 1.5-5 km al Este de Betania.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"446","2013-07-03 14:18:00-03","MO","MOBOT","1150815","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"J. Richard Abbott|Fabiana Mamani M.","Abbott 16211","1995","2","18","Bolivia","Santa Cruz","Nuflo de Chavez","-62","-16.0333333",NA,NA,"500.00000000",NA,NA,NA,"Concepción; roadside weeds in town. Sandy red soil.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"447","2019-09-03 04:36:00-03","MO","MOBOT","1390201","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Homero Vargas|Edwin Narváez|Alina Freire","Vargas López 3057","1998","11","15","Ecuador","Napo","Quijos","-77.9333333","-0.6166667",NA,NA,"2500.00000000",NA,NA,NA,"Reserva Ecológica Antisana. Río Aliso, 8 km al suroeste de Cosanga.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"448","2016-01-21 11:19:00-02","MO","MOBOT","1419133","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Pedro Báez","Zardini 52559","1999","11","12","Paraguay","Amambay",NA,"-56.0258334","-22.6702778",NA,NA,NA,NA,NA,NA,"National Park Cerro Corá. Along Aceite-i creek.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1189",NA,NA
"449","2016-07-06 09:16:00-03","MO","MOBOT","1506734","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","G. Davidse",NA,NA,NA,"Alwyn H. Gentry|David N. Smith","Gentry 35817","1982","3","1","Peru","Pasco","Oxapampa","-75.4","-10.5666667",NA,NA,"1800.00000000",NA,NA,NA,"2-5 km N of Oxapampa on road to Pozuzo, roadside.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2261",NA,NA
"450","2008-05-27 22:02:00-03","MO","MOBOT","1694208","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Thomas B. Croat","Croat 17448","1972","6","31","Peru","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Iquitos; W edge of city.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"451","2016-01-21 11:35:00-02","MO","MOBOT","1755459","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse (MO)",NA,NA,NA,"Alfredo F. Fuentes|Remberto Alvares","Fuentes Claros 4808","2002","7","4","Bolivia","La Paz","Franz Tamayo","-68.2327778","-14.5",NA,NA,"1850.00000000","1900.00000000",NA,NA,"Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas. Bosque yungueno termo-mesotropical pluviestacional húmedo; con Podocarpus oleifolius, Melastomataceae spp y Lauraceae spp; en partes matorrales, pajonales y arbustedas secundarios, producto de quemas, con Chusquea, Melastomataceae, Asteraceae, Pteridium arachnoideum y Ericaceae. Terreno montanoso, suelos con capa orgánica de 30 cm",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","02-27",NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","1790856","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Gerrit Davidse, 2002 (MO)",NA,NA,NA,"Jean Petitbon","Petitbon 386","2001","12","25","French Guiana","Cayenne",NA,"-52.33333","4.81666",NA,NA,"15.00000000",NA,NA,NA,"Canton de Matoury. Zone de Paramana.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","1933872","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"FUKUSHIMA","FUKUSHIMA 6538","1967","6","1","Peru","Huánuco","Leoncio Prado",NA,NA,NA,NA,"700.00000000",NA,NA,NA,"Auyacu-Tulimayo; Dtto. J. Crespo. Borde de charco.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2011-03-31 12:08:00-03","MO","MOBOT","1933895","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"S. Llatas Quiroz","Llatas Quiroz 23","1977","12","20","Peru","Lambayeque","Chiclayo",NA,NA,NA,NA,"25.00000000",NA,NA,NA,"Alrededores de Reque. Zonas húmedas.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2014-04-10 05:40:00-03","MO","MOBOT","1934036","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Ramón Ferreyra","Ferreyra 261A","1946","1","13","Peru","Junín","Tarma",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,"Huacapistana, 1 km arriba de la casa hacía la cumbre. Ceja de selva.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2011-06-08 11:53:00-03","MO","MOBOT","1934774","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","T. Koyama",NA,NA,NA,"José Schunke V.","Schunke Vigo 6288","1973","5","14","Peru","San Martín","Lamas",NA,NA,NA,NA,"900.00000000","1000.00000000",NA,NA,"Dtto. Alonso de Alvarado. Cerro Blanco, carretera a Moyobamba. En campo abierto, terreno húmedo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2011-06-08 17:15:00-03","MO","MOBOT","2066824","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"José Steinbach","Steinbach G. 5096","1920","11","10","Bolivia","Santa Cruz","Sara",NA,NA,NA,NA,"500.00000000",NA,NA,NA,"Buenavista. Entre graña negra campo fusoteado.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2010-04-27 13:55:00-03","MO","MOBOT","2196116","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","Irene Fedon",NA,NA,NA,"Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1433","2000","2","25","Argentina","Misiones","San Ignacio","-55.5833333","-27.2833333",NA,NA,NA,NA,NA,NA,"Parque Provincial Teyú Cuaré, alrededores del Peñón de la Reina Victoria, orilla del Río Paraná.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"459","2010-04-12 16:25:00-03","MO","MOBOT","2196307","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"August G. Schulz","Schulz 10540","1959","10","19","Argentina","Chaco","1 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,"Colonia Benitez",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2010-04-12 16:25:00-03","MO","MOBOT","2196334","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"August G. Schulz","Schulz 10560","1959","10","19","Argentina","Chaco","1 de Mayo",NA,NA,NA,NA,NA,NA,NA,NA,"Colonia Benítez. Borde de bosque, bajo húmedo.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2008-05-27 22:02:00-03","MO","MOBOT","2249672","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"BARROS","BARROS 2145","1929","4","21","Argentina","Buenos Aires","San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,"Rio . San .",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2009-07-17 06:52:00-03","MO","MOBOT","2249740","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.",NA,NA,NA,NA,"Arturo E. Burkart","Burkart 29126","1973","1","25","Argentina","Entre Ríos","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"despues de Colorado, orilla pedregosa del R. Uruguay",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","2249765","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","brevifolia","Kyllinga brevifolia","Rottb.","R. Guaglianone",NA,NA,NA,"Angel L. Cabrera","Cabrera 29191","1978","2","14","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,"Campo Viera a Campo Grande.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
