"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","phylum","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","fieldNumber","preparationType","continentOcean","individualCount","class","order","monthIdentified","typeStatus","dayIdentified","relatedCatalogItem","previousCatalogNumber"
"53","2021-03-04 15:46:11-03","IF","SPSF","40024","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","F.M.Souza & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia","956","2007","10","22","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.768611","-23.473056",NA,NA,"Magnoliophyta","G.A.D.C. Franco","2008",NA,NA,"801","801","COLETA: Árvore, 5m. Botões esverdeados. Flores masculinas.; GEOGRAFIA: Trilha das Garças;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","03",NA,"24",NA,NA
"54","2021-03-04 15:46:11-03","IF","SPSF","43255","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado","37","2009","12","06","Brasil","SP","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.585833","-24.450556",NA,NA,"Magnoliophyta","G.A.D.C. Franco","2010",NA,NA,"569","569","COLETA: Árvore, 3m. Frutos imaturos verdes e maduros pretos.; GEOGRAFIA: Trilha da Casa de Pedra, Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","01",NA,"29",NA,NA
"55","2021-03-04 15:46:11-03","IF","SPSF","47630","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","N.M.Ivanauskas & R.T.Polisel & L.N.Gonçalves & M.C.Assis","6497","2013","08","27","Brasil","MG","Delfim Moreira",NA,"-45.229722","-22.540833",NA,NA,"Magnoliophyta","M.G.K.Cornia","2014",NA,NA,"1344","1344","COLETA: Arvoreta de 2 m. Botões florais; GEOGRAFIA: Margem da estrada do Saiqui, floresta ombrófila mista;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","04",NA,"01",NA,NA
"56","2021-03-04 15:46:11-03","IF","SPSF","47692","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","N.M.Ivanauskas & R.T.Polisel & L.G.Nogueira","6547","2013","10","23","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.266389","-22.526111",NA,NA,"Magnoliophyta","M.G.K.Cornia","2014",NA,NA,"1307","1307","COLETA: Arbusto de 70 cm; flores creme; GEOGRAFIA: Floresta ombrófila mista;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","04",NA,"01",NA,NA
"57","2021-03-04 15:46:11-03","IF","SPSF","47694","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","N.M.Ivanauskas & R.T.Polisel & L.G.Nogueira","6549","2013","10","23","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.266389","-22.526111",NA,NA,"Magnoliophyta","M.G.K.Cornia","2014",NA,NA,"1307","1307","COLETA: Arbusto de 50cm. Flores amarelas; GEOGRAFIA: Floresta ombrófila mista;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","04",NA,"01",NA,NA
"58","2021-03-04 15:46:11-03","IF","SPSF","49685","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","M.G.K.Cornia & N.M.Ivanauskas & L.N.Gonçalves & J.L.Pereira","158","2015","01","29","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278",NA,NA,"Magnoliophyta","M.G.K.Cornia","2015",NA,NA,"1598","1598","COLETA: Arvoreta de 4 m. Frutos imaturos verdes. Indivíduo 9787 do estudo fitossociológico.; GEOGRAFIA: Área da parcela da fitossociologia, Floresta Ombrófila Mista (WGS84, Zona 23K);",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","04",NA,"30",NA,NA
"59","2021-03-04 15:46:11-03","IF","SPSF","49704","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","((Monach.)) (Allemão)","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","178","2015","02","26","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278",NA,NA,"Magnoliophyta","M.G.K.Cornia","2015",NA,NA,"1598","1598","COLETA: Árvore de 4 m. Frutos imaturos verdes. Indivíduo 10639 do estudo estudo fitossociológico.; GEOGRAFIA: Área da parcela da fitossociologia, Floresta Ombrófila Mista (WGS84, Zona 23K).;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","04",NA,"30",NA,NA
"60","2021-03-04 15:46:12-03","IF","SPSF","49714","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis & R.Esteves","189","2015","03","25","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278",NA,NA,"Magnoliophyta","M.G.K.Cornia","2015",NA,NA,"1598","1598","COLETA: Árvore de 3m. Frutos imaturos verdes. Indivíduo 10758 da fitossociologia arbórea.; GEOGRAFIA: Área da parcela da fitossociologia, Floresta Ombrófila Mista (WGS84, Zona 23K);",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","06",NA,"29",NA,NA
"61","2021-03-04 15:46:12-03","IF","SPSF","49717","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis & R.Esteves","192","2015","03","25","Brasil","MG","Delfim Moreira","Vila de São Francisco dos Campos do Jordão","-45.298333","-22.595278",NA,NA,"Magnoliophyta","M.G.K.Cornia","2015",NA,NA,"1598","1598","COLETA: Arvoreta de 1 m. Flores brancas e frutos imaturos verdes.; GEOGRAFIA: Área da parcela da fitossociologia, Floresta Ombrófila Mista (WGS84, Zona 23K);",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales","06",NA,"29",NA,NA
"62","2021-03-04 15:46:11-03","IF","SPSF","44169","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","R.A.F.Lima & A.G.Aguirre","832","2008","10","23","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Base Fumaça","-47.2200012207031","-23.6499996185303","43112","auto","Magnoliophyta",NA,NA,NA,NA,"560","680","COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Trilha da Grota do Tamanduá.;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"63","2021-03-04 15:46:11-03","IF","SPSF","17589","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora",NA,"J.M.Silva & G. Hatschbach","714","1989","11","22","Brasil","PR","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672","61623","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"64","2021-03-04 15:46:11-03","IF","SPSF","39469","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","(Spreng.) Tul.","J.M.Silva & J.Cordeiro","254","1986","07","04","Brasil","PR","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708","30514","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,"COLETA: Arbusto com 2m, flor creme.; GEOGRAFIA: Na mata pluvial.;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"65","2021-03-04 15:46:11-03","IF","SPSF","29363","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora",NA,"L.Rossi","2150","2000","09","19","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334","30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"66","2021-03-04 15:46:11-03","IF","SPSF","03076","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora",NA,"D.Bento Pickel",NA,"1947","11","11","Brasil","SP","São Paulo","bairro de Vila Amalia","-46.6300010681152","-23.5400009155273","53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"67","2021-03-04 15:46:11-03","IF","SPSF","00182","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora",NA,"M.Koscinski",NA,"1938","07","01","Brasil","SP","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273","53584","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"68","2021-03-04 15:46:11-03","IF","SPSF","15509","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora",NA,"L.R.de Moraes","246","1990","10","06","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666","34059","auto","Magnoliophyta",NA,NA,NA,NA,"700","700","COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"69","2021-03-04 15:46:11-03","IF","SPSF","11322","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora",NA,"J.A.Pastore","209","1986","12","02","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455","54606","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"América do Sul",NA,"Magnoliopsida","Rubiales",NA,NA,NA,NA,NA
"70","2017-09-11 17:13:36-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","angustifolia","Rudgea angustifolia","Müll.Arg.","?","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Brasilia veririmiliter orientali ( hb. Beirol. ex hb. Link)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"71","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Gardner, G","5741",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coletor: Gardner 5741 (n. v.).",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"72","2017-09-11 17:13:38-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Gardner, G","5741(n. v.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"in Serra dos Orgâos prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 10:18:38-03","IBt","SP","295374","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Leitão Filho, HF; et al.","34739","1996","01","31","Brasil","São Paulo","Ubatuba","Estrada a esquerda da entrada de Laranjeiras","-44.681389","-23.328889",NA,NA,NA,"Zappi, DC","2007","-44.681389","-23.328889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-02-13 09:37:17-03","IBt","SP","347434","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Costa, CB; Fiaschi, P; Konno, T; Bitencourt, G","443","2000","12","06","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região de São José dos Alpes, trilha Celestina","-45.2776","-22.4066",NA,NA,NA,"Bruniera, CP","2014","-45.2776","-22.4066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 10:18:38-03","IBt","SP","344103","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Zappi, DC; Amaral, MCE; Costa, CB; Aona, LYS; Belinello, R","330","1999","11","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, trilha do Rio Bonito","-45.017256","-23.236944",NA,NA,NA,"Zappi, DC","2007","-45.017256","-23.236944","1060","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-19 09:30:07-03","IBt","SP","497428","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Bruniera, CP; et al.","702","2012","03","27","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Trilha dos Três Picos","-44.614167","-22.433611",NA,NA,NA,"Zappi, DC; Bruniera, CP","2014","-44.614167","-22.433611","1078","1078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 10:18:38-03","IBt","SP","276812","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Rossi, L; Oyakama, T","1531","1994","06","24","Brasil","Rio de Janeiro","Resende","Próximo à cachoeira do Alcantilado","-44.4467010498047","-22.468900680542","36089","auto",NA,"Zappi, DC","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"78","2019-11-21 10:18:38-03","IBt","SP","155828","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Mattos, JR","15809","1974","04","23","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363","21048","auto",NA,"Zappi, DC","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA
"79","2019-11-21 10:18:38-03","IBt","SP","156613","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Mattos, J","15899","1974","10","25","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Fazenda da Guarda","-45.5900001525879","-22.7299995422363","21048","auto",NA,"Zappi, DC","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 10:18:38-03","IBt","SP","81396","S","Plantae","Rubiaceae","Rudgea","triflora","Rudgea triflora","Benth.","Kuhlmann, M","2072","1949","11","22","Brasil","São Paulo","Campos do Jordão","Umuarama","-45.5900001525879","-22.7299995422363","21048","auto",NA,"Zappi, DC","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
