"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","county","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"197","2008-05-27 22:02:00-03","MO","MOBOT","675977","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 3766","1973","4","18","South America","Ecuador","Zamora-Chinchipe","Road Loja-Zamora, km 37.","1750.00000000",NA,NA,NA,"-79.06666","-3.98333",NA,NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2011-06-08 17:18:00-03","MO","MOBOT","677407","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","L.B. Holm-Nielsen|et al.","Holm-Nielsen 4038","1973","4","21","South America","Ecuador","Zamora-Chinchipe","Road Loja - Zamora, km 39. Rocky area with steep scrub covered slopes.","1600.00000000",NA,NA,NA,"-79.06666","-3.98333","1650.00000000",NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-06-08 17:18:00-03","MO","MOBOT","677745","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","L.B. Holm-Nielsen|et al.","Holm-Nielsen 4047","1973","4","21","South America","Ecuador","Zamora-Chinchipe","Road Loja - Zamora, km 39. Rocky area with steep scrub covered slopes.","1600.00000000",NA,NA,NA,"-79.06666","-3.98333","1650.00000000",NA,"B. Løjtnant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","679578","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Calaway H. Dodson|Alvin Embree","Dodson 16111A","1985","7","26","South America","Ecuador","Zamora-Chinchipe",NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","810935","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Philip J. Barbour","Barbour 2586","1978","6","29","South America","Peru","Amazonas","12 km. (by trail) east of Le Peca. Humid cloud forest.","1700.00000000",NA,NA,NA,"-78.31","-5.604",NA,NA,NA,"Bagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","3",NA
"202","2016-02-09 05:34:00-02","MO","MOBOT","1782475","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Isochilus","linifolius","Isochilus linifolius","(C. Presl) Lindl.","Victor Hugo López|et al.","López 5","2002","9","21","South America","Bolivia","Santa Cruz","Bosque con abundante Tecoma,Cariniana,Rubus,Myrsine y Dodonea a las orillas de un arroyo con abundantes helechos.","1470.00000000",NA,NA,NA,"-63.6788889","-18.2358333",NA,NA,"Lopez. V. (USZ)","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"203","2020-08-31 09:19:31-03","INPA","INPA","241510","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Zartman, CE","9159","2011","03","19","Southern America","Guyana","8 - Potaro-Siparuni","Upper Kuribrong River","475",NA,NA,"INPA0241510","-59.906194","5.572083","475","INPA0241510 INPA0241510_d INPA0241510_e","Pombo, MM",NA,NA,"2011","07","-59.906194","5.572083","15",NA,NA,NA,NA,NA,NA,NA
"204","2020-08-31 09:19:31-03","INPA","INPA","159975","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Granville, JJ de","7637","1985","08","19","Southern America","Guyana",NA,"Montagne Bellevue de I'Inini. Zone centrale. Forêt dense.","800",NA,NA,"INPA0159975",NA,NA,"800","INPA0159975 INPA0159975_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-31 09:19:31-03","INPA","INPA","238229","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Zartman, CE","8165","2010","04",NA,"Southern America","Guyana","Potaro-Siparuni",NA,NA,NA,NA,"INPA0238229","-59.55","5.366667",NA,NA,"Ramos, JF","Amalia Falls Spray Zone",NA,"2010",NA,"-59.55","5.366667",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-31 09:19:31-03","INPA","INPA","26561","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Prance, GT","9425","1969","01","24","Southern America","Brasil","Roraima","Serra da Lua, Summit of Serra da Lua. Cloud forest.","1400",NA,NA,"INPA0026561","-60.183333","2.416667","1400","INPA0026561 INPA0026561_e","Pabst, GFJ","Cantá",NA,"1970",NA,"-60.183333","2.416667",NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","3647",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) L.","H. Q. Boudet Fernandes; W.Boone",NA,"1986","10","16",NA,"Brasil","Espírito Santo","Fazenda São Joaquim",NA,NA,"Cultivo em 14/06/2000.","MBML003647","-39.803889","-18.263889",NA,"MBML003647","Fraga/15-07-2003","Pedro Canário",NA,NA,NA,"39W48'14","18S15'50",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","12348",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl.","L. Kollmann; et al","2841","2000","04","13",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,"Mata baixa. Solo de areia. Epifita na sombra. Frutos verdes.","MBML012348","-40.530278","-19.971389",NA,"MBML012348","L. Kollmann/C.Fraga/13-04-2000","Santa Teresa",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20002",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl.","R.R. Vervloet; et al","1993","2003","03","13",NA,"Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,NA,"Epífita, em galho caído, flores passadas, frutos imaturos de cor verde, topo de morro, dossel 20m.","MBML020002","-40.553056","-19.9075",NA,"MBML020002","L. Kollmann/26-03-2004","Santa Teresa",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","20981",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl","A. P. Fontana; et al","578","2003","05","04",NA,"Brasil","Espírito Santo","Goiapaba-Açu",NA,NA,"Epífita, frutos verdes, brácteas secas.","MBML020981","-40.472222","-19.914167",NA,"MBML020981","A. P. Fontana/27-03-2004","Fundão",NA,NA,NA,"40W28'20","19S54'51",NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","34526",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl.","A. P. Fontana ; L. Kollmann","1608","2005","07","22",NA,"Brasil","Espírito Santo","Nova Lombardia, propriedade de J. Furlani",NA,NA,"Epífita sobre árvore caída, flores secas","MBML034526","-40.537222","-19.804167",NA,"MBML034526","A. P. Fontana","Santa Teresa",NA,NA,NA,"40W32'14","19S48'15",NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","3721",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl.","H. Q. Boudet Fernandes","2126","1987","06","08",NA,"Brasil","Espírito Santo","Vinte e Cinco de Julho",NA,NA,"Epífita estéril. In herb/culta.","MBML003721","-40.604167","-19.780833",NA,"MBML003721","L. Kollmann/07-06-1988","Santa Teresa",NA,NA,NA,"40W36'15","19S46'51",NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","425",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","Presl.","W. Emmerich",NA,"1976","07",NA,NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,NA,"Curso pós-graduação, biologia das epífitas.","MBML000425","-40.530278","-19.971389",NA,"MBML000425","Guido Pabst/Agosto.1976","Santa Teresa",NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:48:16-03","MBML","MBML-HERBARIO","49933",NA,"Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","R. Barbosa",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Maria",NA,NA,"Guy Chiron nº 12040","MBML049933","-40.6831016540527","-20.4127998352051",NA,"MBML049933",NA,"Marechal Floriano",NA,NA,NA,NA,NA,NA,NA,NA,"23038","auto",NA,NA,NA
"215","2021-03-04 11:06:01-03","UFRB","HURB","5837","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Aona, L.Y.S.; Conceição, S.F.; Ferreira, R.","2712","2013","05","21",NA,"Brasil","Bahia","Estação Ecológica de Wenceslau Guimarães; trilha da Água Vermelha, no interior da mata","450",NA,NA,"HURB000005837","-39.705833","-13.579444","450",NA,NA,"Wenceslau Guimarães",NA,NA,NA,"39°42'21 W","13°34'46 S",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-04 11:06:01-03","UFRB","HURB","7573","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","Aona, L.Y.S.; Fonseca, W.O.; Costa, G.; Haigh, A.L. & Lucas, E.","3352","2013","11","22",NA,"Brasil","Bahia","Concessão da Rio Tinto;",NA,NA,NA,"HURB000007573","-39.688889","-13.879722",NA,NA,"D.N.Carvalho","Apuarema",NA,"2015","05","39º41'20W","13º52'47S",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-26 13:57:00-03","IMA","MAC","41386","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C.Presl","M.Souza-Leão; F.Pinto","40","2009","02","19",NA,"Brasil","Alagoas","Serra Lisa, Cume de Serra.",NA,NA,"Epífita a 7 m do solo. Inflorescência presente.; Mata Atlântica.","MAC0041386","-36.29775","-9.241017",NA,NA,"W.T.C.C.Santos; V.Brito","Chã Preta",NA,"2019","05","-36.29775","-9.241017","30",NA,NA,NA,NA,NA,NA,NA
"218","2021-03-01 11:50:04-03","UFPE","UFP","25084","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Elleanthus","linifolius","Elleanthus linifolius","C. Presl","Siqueira-Filho, JA","1015","2000","01","30",NA,"Brasil","Pernambuco",NA,"700",NA,"Epífita em tronco de árvore caído no chão da mata ca. de 30m de alt. Associada com Briophytas, Pteridophytas, Bromeliaceae e outras Orchidadeae. Inflorescência simples, dística, passada. Rara no local.; Epífita em tronco de árvore caíd","UFP025084","-35.833611","-8.710278","700",NA,"Pessoa, E","Jaqueira",NA,"2011","03","-35.833611","-8.710278","24",NA,NA,NA,NA,NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","3446100","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","S. A. Mori & N. Smith","25140","2000","9","12","South America - Neotropics","French Guiana",NA,NA,"515",NA,NA,NA,NA,NA,NA,NA,"Mori, S. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","1562289","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J. C. B. Mutis","4235","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","2736967","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","54940","1963","8","21","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","3663519","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10220","2003","6","28","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"1135",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","2736936","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","54702","1963","8","12","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","3461774","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","9717","2001","7","1","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"700",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","3271586","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","L. P. Kvist, X. Londoño, O. C. Steele & S. Tiwari","200","1987","10","11","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"130",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","3134978","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J.-J. de Granville, G. Cremers, I. Hagemann, B. Leuenberger & R. Sanders","10549","1986","1","10","South America - Neotropics","French Guiana","Cayenne / Saint-Laurent-du-Maroni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","1851241","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J. Cuatrecasas","13288","1941","11","18","South America - Neotropics","Colombia","Norte de Santander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","3425127","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5300","1997","7","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","1470382","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","C. Schunke","A50","1925","9",NA,"South America - Neotropics","Peru","Junín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","3296741","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J.-J. de Granville, P. Acevedo-Rodriguez, A. Boyer & L. Hollenberg","11938","1993","7","31","South America - Neotropics","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","1156838","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","O. Buchtien","3711","1912","10",NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","1562268","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J. C. B. Mutis","5333","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","938169","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. H. Rusby","2166","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","1357516","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","22594","1929","5","7","South America - Neotropics","Peru","Ayacucho",NA,"750",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","2584586A","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9425","1969","1","24","South America - Neotropics","Brazil","Roraima",NA,NA,NA,NA,"US00343771",NA,NA,NA,"US00343771_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10012","2003","6","18","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"620",NA,NA,NA,NA,NA,NA,NA,"Romero, Gustavo A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","L. J. Gillespie & H. Persaud","937","1989","3","30","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"450",NA,NA,NA,NA,NA,NA,NA,"McCook, Lucile M.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","1792950","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","24524","1929","6","8","South America - Neotropics","Peru","Junín",NA,"1400",NA,NA,NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","3663326","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","12102","2004","6","26","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"1065",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","33640","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. H. Rusby","2166","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","1359135","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","24855","1929","6","8","South America - Neotropics","Peru","Junín",NA,"1400",NA,NA,NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","3425119","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5282","1997","7","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"800",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","3663495","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","K. J. Wurdack, K. M. Redden, C. Perry, D. Hunter, T. Hunter & V. Roland","5154","2009","5","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"1119",NA,NA,NA,NA,NA,NA,NA,"Carnevali, Germán, (CICY)",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","1357625","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","22754","1929","5","7","South America - Neotropics","Peru","Ayacucho",NA,"750",NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","3257825","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. McDowell, B. Hoffman & K. Lance","4611","1991","6","16","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"550",NA,NA,NA,NA,NA,"610",NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","1359702","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","25514","1929","6","28","South America - Neotropics","Peru","Junín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","L. J. Gillespie & H. Persaud","938","1989","3","30","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"450",NA,NA,NA,NA,NA,NA,NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","3215451","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","J. J. Pipoly & G. Bacchus","10762","1987","2","27","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"650",NA,NA,NA,NA,NA,"670",NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","T. Henkel, R. Williams, S. Fratello & L. Williams","4265","1993","11","11","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"1150",NA,NA,NA,NA,NA,"1200",NA,"Christenson, E. A.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","1358921","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Elleanthus","graminifolius","Elleanthus graminifolius","(Barb. Rodr.) Löjtnant","E. P. Killip & A. C. Smith","24524","1929","6","8","South America - Neotropics","Peru","Junín",NA,"1400",NA,NA,NA,NA,NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA
