"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","day","coordinatePrecision","geoFlag","class","identifiedBy","yearIdentified","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2020-10-20 14:17:33-03","UFOPA","HSTM","3571","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Almeida, T.E.; Giacomim, L.L.; André, T.; Oliveira, M.H.V.","4240","2016",NA,"Brasil","Floresta Nacional do Tapajós, na altura do km 160 da BR-163 (Rodovia Cuiabá-Santarém). Floresta Estacional Semidecidual.","-54.844167","-3.706944",NA,NA,"HSTM003571","HSTM003571","02","Pará","Placas","145","145","14",NA,NA,NA,"Almeida, T.E. & Oliveira, M.H.V.","2019",NA,"54º50'39''W","3º42'25''S","04","01",NA,NA,NA,NA
"45","2020-10-20 14:17:33-03","UFOPA","HSTM","5002","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Sousa, D.C.S; Almeida, T. E.; Giacomin L.","45","2016",NA,"Brasil","Belterra- pará, Floresta Nacional do Tapajós- FLONA, cachoeira do quillômetro 193. trilha de acesso, floresta ombrófila, solo argiloso.","-54.875556","-3.930833",NA,NA,"HSTM005002","HSTM005002","09","Pará","Santarém","123","123","11",NA,NA,NA,"Almeida, T.E. & Oliveira, M.H.V.","1905",NA,"54º52'32''W","3º55'51''S","07","11",NA,NA,NA,NA
"46","2019-11-21 14:52:44-03","UFJF","CESJ","71422","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"V.A.O. Dittrich; T.B. Breier","1188","2002","América do Sul","Brasil","Parque Estadual Carlos Botelho, Núcleo Sete Barras","-47.916667","-24.2",NA,"Epífita entre 1,4 e 1,8 m de altura no interior da Floresta Ombrófila Densa. Altitude e coordenadas geográficas aproximadas","CESJ071422",NA,"09","São Paulo","Sete Barras","250","250","26",NA,NA,NA,"F. Gonzatti","2017",NA,"-47.916667","-24.2","02",NA,NA,NA,NA,NA
"47","2019-11-21 14:52:44-03","UFJF","CESJ","69705","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"F. Gonzatti; D.M. Ferrarese","2711","2016","América do Sul","Brasil","RPPN Fundação Mo'Ã","-53.738","-29",NA,"erva rizomatosa em rochas úmidas, junto à regato, à sombra","CESJ069705",NA,"09","Rio Grande do Sul","Itaara","340","340","10",NA,NA,NA,"F. Gonzatti","2016",NA,"-53.738","-29","10",NA,NA,NA,NA,NA
"48","2020-04-22 16:27:17-03","UFPB","JPB","55406","PreservedSpecimen","Plantae","Ferns","Fern","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"Silvestre, LC","32","2011","Southern America","Brasil","RPPN Fazenda Pacatuba, Margem de regatos, interior de mata","-35.155929","-7.041147",NA,"; HABITAT: Mata Atlântica. Floresta Estacional Semidecidual; DESC: Rupícola","JPB0055406",NA,"05","Paraíba","Sapé",NA,NA,"14",NA,NA,NA,"Silvestre, LC","2011",NA,"-35.155929","-7.041147","05","14",NA,NA,NA,NA
"49","2021-03-16 17:56:20-03","UCS","HUCS","50991","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"Gonzatti, F.","3795","2017",NA,"Brasil","Linha Perdeneira - RPPN Brum","-51.700394","-29.156978",NA,"Erva rastejante em rochas úmidas da encosta ciliar.","HUCS005187","HUCS005187","08","Rio Grande do Sul","Santa Tereza","151","151","27",NA,NA,NA,"Gonzatti, F.","2017",NA,"-51.700394","-29.156978","08",NA,NA,NA,NA,NA
"50","2021-03-16 17:56:20-03","UCS","HUCS","45408","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"Gonzatti, F.","2711","2016",NA,"Brasil","RPPN Fundação Mo'Ã","-53.738","-29",NA,"erva rizomatosa em rochas úmidas, junto à regato, à sombra","HUCS001614","HUCS001614","09","Rio Grande do Sul","Itaara","340","340","10",NA,NA,NA,"Gonzatti, F.","2016",NA,"-53.738","-29","10",NA,NA,NA,NA,NA
"51","2021-03-16 17:56:20-03","UCS","HUCS","45407","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"Gonzatti, F.","2709","2016",NA,"Brasil","RPPN Fundação Mo'Ã","-53.738","-29",NA,"rupícola, diminuto em rochas úmidas, junto à regato e a mata de encosta","HUCS001620","HUCS001620","09","Rio Grande do Sul","Itaara","340","340","10",NA,NA,NA,"Gonzatti, F.","2016",NA,"-53.738","-29","10",NA,NA,NA,NA,NA
"52","2020-12-21 16:29:28-03","MBM","MBM","420268","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"Pietrobom, M.R.","6792","2007","Southern America","Brazil","Floresta Nacional de Caxiuanã, Grade do PPBio, linha F, parcela 29","-51.646778","-2.005444",NA,"Epífita.; Floresta de terra firme, na base de tronco vivo.","MBM420268",NA,"01","Pará","Portel",NA,NA,"17",NA,NA,NA,"Pietrobom, M.R.","2013",NA,"-51.646778","-2.005444","04","18",NA,NA,NA,NA
"53","2020-12-21 16:29:35-03","MBM","MBM","242912","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(Fourn.) Boer",NA,"Pietrobom da Silva, M.R.","4388","1998","Southern America","Brazil","Serra do Mascarenhas","-35.4914016723633","-7.59111022949219",NA,NA,"MBM242912","MBM242912","08","Pernambuco","São Vicente Ferrer",NA,NA,"17","11339","auto",NA,"Barros; Pietrobom da Silva, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-09-04 02:49:44-03","MNHN","RECOLNAT_MNHN_P","P01626687","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Jürgens, C.",NA,"1905",NA,"Brésil","Est. Rio Grande do Sul, Mun. S. Cruz, Serra de Leao",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01626687' target='other'> <mi>dwc_moreinfo</mi></a>","P01626687","P01626687_01 P01626687_02",NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2015-09-04 02:46:55-03","MNHN","RECOLNAT_MNHN_P","P01627327","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Ule, E.H.G.",NA,"1886",NA,"Brésil","Südliches Brasilien: Provinz St. Catharina; an einem Waldebache bei Itajahy",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627327' target='other'> <mi>dwc_moreinfo</mi></a>","P01627327","P01627327_01 P01627327_02","5",NA,NA,NA,NA,NA,NA,NA,NA,"Rosenstock",NA,NA,NA,NA,NA,NA,"219",NA,NA,NA
"56","2016-10-21 10:16:00-02","MNHN","RECOLNAT_MNHN_P","P01627328","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Ule, E.",NA,"1884",NA,"Brasil","S. Catharina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627328' target='other'> <mi>dwc_moreinfo</mi></a>","P01627328","P01627328_01 P01627328_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,NA
"57","2015-09-04 02:46:55-03","MNHN","RECOLNAT_MNHN_P","P01627329","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Wettstein, R.|Schiffner",NA,"1901",NA,"Süd-Brasilien","Sao Paulo. In circuitu urbis Cerqueira-Cesar",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627329' target='other'> <mi>dwc_moreinfo</mi></a>","P01627329","P01627329_01","7",NA,NA,"500",NA,NA,NA,NA,NA,"Christ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-10-21 10:53:00-02","MNHN","RECOLNAT_MNHN_P","P01627330","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Ule, E.",NA,"1884",NA,"Brasil","S. Catharina",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627330' target='other'> <mi>dwc_moreinfo</mi></a>","P01627330","P01627330_01 P01627330_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA
"59","2015-09-04 02:46:55-03","MNHN","RECOLNAT_MNHN_P","P01627331","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Schwacke",NA,NA,NA,"Brésil","Rio de Jan. Corcovado",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627331' target='other'> <mi>dwc_moreinfo</mi></a>","P01627331","P01627331_01 P01627331_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5796",NA,NA,NA
"60","2016-10-21 10:53:06-02","MNHN","RECOLNAT_MNHN_P","P01627332","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Jürgens, C.",NA,"1905",NA,"Brésil","Est. Rio Grande do Sul, Mun. S. Cruz, Serra de Leao",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627332' target='other'> <mi>dwc_moreinfo</mi></a>","P01627332","P01627332_01 P01627332_02",NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-10-17 11:13:28-02","MNHN","RECOLNAT_MNHN_P","P01627333","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"Jürgens, C.",NA,"1905",NA,"Brésil","Est. Rio Grande do Sul, Mun. S. Cruz, Serra de Leao",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01627333' target='other'> <mi>dwc_moreinfo</mi></a>","P01627333","P01627333_01 P01627333_02",NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-04 02:50:23-03","MNHN","RECOLNAT_MNHN_P","P01332213","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Jürgens, C.",NA,"1906",NA,"Brésil","Est. Rio Grande do Sul, S. Cruz, Serra do Leao, ad rupes humidas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332213' target='other'> <mi>dwc_moreinfo</mi></a>","P01332213","P01332213_01",NA,NA,NA,"120",NA,NA,NA,NA,NA,"Wessels Boer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2015-09-04 02:50:24-03","MNHN","RECOLNAT_MNHN_P","P01332249","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Jürgens, L.C.",NA,"1906",NA,"Brésil","Est Rio Grande do Sul, Mun. S. Cruz, Pico N. Pomera",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332249' target='other'> <mi>dwc_moreinfo</mi></a>","P01332249","P01332249_01 P01332249_02",NA,NA,NA,"200",NA,NA,NA,NA,NA,"Wessels Boer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-09-29 14:53:26-03","UFPR","UPCB","68650","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Matos, F.B.","675","2005",NA,"Brasil","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel, em direção à Serra.","-39.202778","-14.770278",NA,"Rupícola no interior da mata, no alto do morro. Local sombreado e úmido. Associada à hepáticas talosas e líquens. Floresta Ombrófila Densa Montana.","UPCB0005228","UPCB0005228","07","Bahia","Barro Preto","600","900","13",NA,NA,NA,"Matos, F.B.","2008",NA,"-39.202778","-14.770278","08",NA,NA,NA,NA,NA
"65","2020-09-29 14:53:26-03","UFPR","UPCB","68657","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Matos, F.B.","689","2005",NA,"Brasil","RPPN Salto Apepique, Rodovia Ilhéus-Itacaré, na altura do Km 20 (Ponta da Tulha), entrada à esquerda, rumo ao Retiro. Estrada de acesso à RPPN.","-39.117222","-14.586111",NA,"Epífita recobrindo tronco de árvore, no interior da mata. Floresta Ombrófila Densa Sub-montana.","UPCB0005227","UPCB0005227","07","Bahia","Ilhéus","140","170","16",NA,NA,NA,"Matos, F.B.","2010",NA,"-39.117222","-14.586111","05",NA,NA,NA,NA,NA
"66","2020-09-29 14:53:26-03","UFPR","UPCB","68662","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Matos, F.B.","706","2005",NA,"Brasil","Estrada de Serra Gande para Uruçuca. Mata da torre do celular. Área do inventário do plano de manejo do Parque Estadual Serra do Conduru.","-39.115","-14.499722",NA,"Epífita no interior da mata, recobrindo parte do tronca de árvore a 1m do solo. Local sombreado e úmido. Floresta Sub-Montana.","UPCB0005230","UPCB0005230","07","Bahia","Uruçuca","380","380","18",NA,NA,NA,"Matos, F.B.","2009",NA,"-39.115","-14.499722","07",NA,NA,NA,NA,NA
"67","2020-09-29 14:53:26-03","UFPR","UPCB","68668","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Matos, F.B.","728","2005",NA,"Brasil","Serra do Peito de Moça. Estrada Arataca - Una, com entrada no assentamento Santo Antônio, ca. 22,4Km de Arataca. RPPN Caminho das Pedras. Trilha para a Serra.","-39.341944","-15.173889",NA,"Epífita recobrindo base de arvoreta no interior da mata. Floresta Ombrófila Densa.","UPCB0005229","UPCB0005229","07","Bahia","Arataca","1000","1000","21",NA,NA,NA,"Matos, F.B.","2008",NA,"-39.341944","-15.173889","08",NA,NA,NA,NA,NA
"68","2020-09-29 14:53:26-03","UFPR","UPCB","77772","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E.Fourn.",NA,"Peralta, D.F. | Boldrin, A.H.L.","s.n.","2005",NA,"Brasil","Forte dos Andradas, Morro do Pinto, sobre rocha úmida e sombreada.","-46.25","-23.9899997711182",NA,"Rupícola, nível do mar..","UPCB0019712","UPCB0019712","03","São Paulo","Guarujá",NA,NA,"13","18989","auto",NA,"Matos, F.B.","2017",NA,NA,NA,"01",NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","3389147","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","fontanum","Trichomanes fontanum","Lindm.",NA,"* ROSENSTOCK","ROSENSTOCK 278","1905","South America","Brazil","Serra de Lecõ.",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1216341","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Augustus Fendler","Fendler 25",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. Pacheco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","1821744","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer","Isotype","Augustus Fendler","Fendler 25","1854","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","18222","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 21264A","1987","South America","Venezuela","ATURES Stream and slope, 0 to 1.5 km east of Río Coro-Coro, west of Serranía de Yutaje. 4 km N of settlement of Yutaje. Seasonally dry forest with few epiphytes.","-66.125","5.23333",NA,NA,NA,NA,"2","Amazonas",NA,"270.00000000",NA,"20",NA,NA,NA,"A.R.Smith",NA,NA,NA,NA,NA,NA,"87-4","4",NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","2312172","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Marko Lewis","Lewis 85-1217",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2011-03-22 21:17:00-03","MO","MOBOT","2675367","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Benjamin Øllgaard","Øllgaard 100717","1993","South America","Ecuador","Parque Nacional Podocarpus, Montane forest in the Guardería Bombuscaro ha plot, S of Zamora.","-78.96666","-4.08333",NA,NA,NA,NA,"3","Zamora-Chinchipe",NA,"1150.00000000",NA,"8",NA,NA,NA,"Windisch, P. (HB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-09-13 06:44:00-03","MO","MOBOT","2685938","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Benjamin Øllgaard|Hugo Navarrete|Esteban Terneus|Victor Quipuscoa S.","Øllgaard 2192","1996","South America","Ecuador","Forest of La Magdalena (Mandurial), on W-facing slopes just N of Río Guayllabamba, opposite Hda. Conquista, E of Saguangal. Tall montane forest.","-78.78333","0.25",NA,NA,NA,NA,"11","Imbabura",NA,"1030.00000000",NA,"30",NA,NA,NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2011-03-22 21:17:00-03","MO","MOBOT","2686905","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Benjamin Øllgaard","Øllgaard 2571","1997","South America","Ecuador","Parque Nacional Podocarpus, trail S of Guardería Bombuscaro, SW of Zamora. Wet montane forest.","-78.96666","-4.11666",NA,NA,NA,NA,"11","Zamora-Chinchipe",NA,"1200.00000000",NA,"8",NA,NA,NA,"Windisch, P. (HB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-03-22 21:15:00-03","MO","MOBOT","2687592","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"Benjamin Øllgaard|Hugo Navarrete","Øllgaard 2850","1998","South America","Ecuador","Parque Nacional Podocarpus, Guardianía Bombuscaro, ca 6 km S of Zamora. Tall montane forest.","-78.96666","-4.11666",NA,NA,NA,NA,"3","Zamora-Chinchipe",NA,"1140.00000000",NA,"9",NA,NA,NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-01-10 20:52:44-03","INPA","INPA","177942","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Costa, MAS","224","1995","Southern America","Brasil","Reserva Florestal Adolfo Ducke, Igarapé Barro Branco, antes da piscina.","-59.966667","-2.883333",NA,NA,"INPA0177942",NA,"04","Amazonas","Manaus",NA,NA,"28",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"79","2021-01-10 20:52:44-03","INPA","INPA","177951","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Costa, MAS","241","1995","Southern America","Brasil","Reserva Florestal Adolfo Ducke, Subindo o Barro Branco, próximo ao igarapé.","-59.966667","-2.883333",NA,NA,"INPA0177951",NA,"05","Amazonas","Manaus",NA,NA,"03",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"80","2021-01-10 20:52:44-03","INPA","INPA","177960","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Costa, MAS","251","1995","Southern America","Brasil","Reserva Florestal Adolfo Ducke, Sem dados de localidade.","-59.966667","-2.883333",NA,NA,"INPA0177960",NA,"05","Amazonas","Manaus",NA,NA,"03",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"81","2021-01-10 20:52:44-03","INPA","INPA","177962","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Costa, MAS","253","1995","Southern America","Brasil","Reserva Florestal Adolfo Ducke, Próximo ao igarapé Barro Branco.","-59.966667","-2.883333",NA,NA,"INPA0177962",NA,"05","Amazonas","Manaus",NA,NA,"03",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"82","2021-01-10 20:52:44-03","INPA","INPA","187085","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Costa, MAS","463","1995","Southern America","Brasil","Reserva Florestal Adolfo Ducke, Igarapé do Acará","-59.966667","-2.883333",NA,NA,"INPA0187085","INPA0187085 INPA0187085_e","12","Amazonas","Manaus",NA,NA,"19",NA,NA,NA,NA,NA,NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"83","2021-01-10 20:52:44-03","INPA","INPA","273998","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E.Fourn.) Wess.Boer",NA,"Menezes-Junior, EA","23","2015","Southern America","Brasil","Reserva Florestal Adolfo Ducke","-59.974375","-2.939133",NA,NA,"INPA0273998",NA,"07","Amazonas","Manaus","81","81","02",NA,NA,NA,"Costa, MAS","2017",NA,"-59.974375","-2.939133","03","09",NA,NA,NA,NA
"84","2020-07-10 09:46:30-03","MBML","MBML-HERBARIO","18845",NA,"Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"J. Rossini; et al","84","2002",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Local úmido, sobre tronco em decomposição.","MBML018845","MBML018845","10","Espírito Santo","Santa Teresa",NA,NA,"09",NA,NA,NA,"J.Prado & R.Y. Hirai/2010",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA
"85","2018-10-30 15:03:24-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"M. A. Ríos Paredes et al.",NA,"2013","South America","Peru","Satellite campsite (Alto Cachiyacu intermediate camp) on Rapid Biological and Social Inventory #26.","-76.76052778","-5.85611111",NA,"Epífito, soros con extensiones como pelos",NA,NA,"9","Loreto",NA,"800","1700","23",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-03-18 12:52:30-03","F","FMNH-PTERIDOPHYTES","C0675751F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Fourn.",NA,"T. Plowman","8925","1980","South America","Brazil",NA,"-53","-4",NA,NA,"C0675751F","C0675751F_01 C0675751F_02","2","Pará",NA,NA,NA,"19",NA,NA,"Pteridopsida","RRC ID Flag",NA,NA,NA,NA,NA,NA,"8925",NA,NA,NA
"87","2017-04-11 14:54:47-03","F","FMNH-PTERIDOPHYTES","C0650810F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","ovale","Trichomanes ovale","(E. Fourn.) Wess. Boer",NA,"C. A. Cid Ferreira et al.","464","1979","South America","Brazil",NA,"-63","-5",NA,NA,"C0650810F","C0650810F_01","8","Amazonas",NA,NA,NA,"17",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 11:56:46-03","UFPE","UFP","22758","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Foum",NA,"Pietrobom, MR","4388","1998",NA,"Brasil",NA,"-35","-7.583333",NA,"Sobre tronco ou casca de arvore.","UFP022758",NA,"08","Pernambuco","São Vicente do Férrer","600","650","17",NA,NA,NA,"Nonato, FR","2007",NA,"-35","-7.583333","04",NA,NA,NA,NA,NA
"89","2021-03-01 11:56:46-03","UFPE","UFP","6266","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ovale","Didymoglossum ovale","E. Foum",NA,"Santos, PRP","s.n.","1984",NA,"Brasil",NA,"-35.0349998474121","-8.28666973114014",NA,"Sobre tronco ou casca de arvore.","UFP006266",NA,"09","Pernambuco","Cabo de Santo Agostinho",NA,NA,"14","25282","auto",NA,"Nonato, FR","2007",NA,NA,NA,"04",NA,NA,NA,NA,NA
