"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"658","2020-12-21 16:23:15-03","MBM","MBM","43551","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.","37799","1975","11","22","Southern America","Brazil",NA,NA,"Arvoreta mata de galeria","MBM043551",NA,"Rio das Almas",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Goiás","Rialma","-49.584400177002","-15.3149995803833","MBM043551",NA,NA,NA,"17940","auto",NA,NA,"2010","01",NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:23:15-03","MBM","MBM","110325","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Pastore, U.; et al.; et al.","76","1986","03","26","Southern America","Brazil",NA,NA,"Arbóreo com 20m de altura, diâmetro à altura do peito 80 cm, diâmetro da copa 5m (fanerófito). Caule angulado. Rara. Floresta Estacional Semidecidual. Solo arenoso-médio. Relevo suave/ondulado","MBM110325",NA,"Fazenda Panambi, próximo Rio Ivinhema",NA,NA,"(Aubl.) Benth.","Ferreira, J.D.C.A.","Mato Grosso do Sul","Taquaruçu","-53.3513984680176","-22.4878005981445","MBM110325",NA,NA,NA,"63482","auto",NA,NA,"1986","07","15",NA,NA,NA,NA,NA
"660","2020-12-21 16:23:15-03","MBM","MBM","199129","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Trameirão Neto, E.; et al.; et al.","1793",NA,NA,NA,"Southern America","Brazil",NA,NA,"Arboreo. Floresta ciliar","MBM199129",NA,"UHE Porto Estrela, rio Santo Antônio",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Minas Gerais","Braúnas","-42.7155990600586","-19.0557994842529","MBM199129",NA,NA,NA,"19086","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:23:15-03","MBM","MBM","295647","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","França, G.S.","463","2004","01","06","Southern America","Brazil",NA,NA,"Arbóreo, 7m, frutos amarronzados, floresta estacional semidecidual submontana","MBM295647",NA,"Lagoa dos Patos (Mumbaça) Parque Estadual do Rio Doce",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Minas Gerais","Dionísio","-42.7766990661621","-19.8428001403809","MBM295647","247","247",NA,"31394","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:23:15-03","MBM","MBM","329392","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Costa, L.V.","s.n.","1999","09",NA,"Southern America","Brazil",NA,NA,"Árvore 10m; Árvore, 10 m.","MBM329392",NA,"UHE Pipoca",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Minas Gerais","Ipanema","-41.7131004333496","-19.8008003234863","MBM329392",NA,NA,NA,"26330","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:23:15-03","MBM","MBM","39400","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Macedo, A.","1127","1948","07","04","Southern America","Brazil",NA,NA,"Árvore da mata, padrão de terra boa. Flores amarelas","MBM039400",NA,"Fundão",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542","MBM039400",NA,NA,NA,"50022","auto",NA,NA,"2010","01",NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:23:15-03","MBM","MBM","329391","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Sposito, T.C.","s.n.","1999","09","26","Southern America","Brazil",NA,NA,"Flores amareladas. Mata atlântica; Árvore, ca. 15 m. Flores amareladas.; Mata Atlântica.","MBM329391",NA,"Parque Estadual do Rio Doce",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Minas Gerais","Timóteo","-42.644401550293","-19.5825004577637","MBM329391",NA,NA,NA,"16391","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:23:15-03","MBM","MBM","329390","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Barreto, M.","1803","1935","07","29","Southern America","Brazil",NA,NA,"Fructo vermelho. Árvore 4,00 m. Muito frequente. Capoeira, margem de córrego; Árvore 4 m, fruto vermelho.; Margem de córrego.","MBM329390",NA,"Fazenda da Cachoeira",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615","MBM329390",NA,NA,NA,"16749","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:23:15-03","MBM","MBM","59745","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.","40197","1977","09","30","Southern America","Brazil",NA,NA,NA,"MBM059745",NA,"Furna",NA,NA,"(Aubl.) Benth.","Hatschbach, G.","Paraná","Antonina","-48.7118988037109","-25.4286003112793","MBM059745",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:23:15-03","MBM","MBM","24508","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.","30559","1972","10","26","Southern America","Brazil",NA,NA,NA,"MBM024508",NA,"Rio dos Padres",NA,NA,"(Aubl.) Benth.","Hatschbach, G.","Paraná","Antonina","-48.7118988037109","-25.4286003112793","MBM024508",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:23:15-03","MBM","MBM","59747","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.","39814","1977","03","24","Southern America","Brazil",NA,NA,"Árvore 8m, flor creme perfumosa, na mata sobre as ilhas","MBM059747",NA,"Parque Nac. 7 Quedas",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Paraná","Guaíra","-54.2557983398438","-24.0799999237061","MBM059747",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:23:15-03","MBM","MBM","162177","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Guapiassú, M.; Lacerde, L.; Lacerde, L.","206","1993","07","29","Southern America","Brazil",NA,NA,NA,"MBM162177",NA,"Alto da Estrada da Limeira, Fazenda Mineração",NA,NA,"(Aubl.) Benth.","Hatschbach, G.","Paraná","Morretes","-48.834400177002","-25.476900100708","MBM162177",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:23:15-03","MBM","MBM","39391","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.","1929","1950","08","20","Southern America","Brazil",NA,NA,NA,"MBM039391",NA,"Porto de Cima",NA,NA,"(Aubl.) Benth.","Smith, L.B.","Paraná","Morretes","-48.834400177002","-25.476900100708","MBM039391",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:23:15-03","MBM","MBM","296403","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Kozera, C.","1839","2003","01","24","Southern America","Brazil",NA,NA,"Árvore com ca. de 8m. Estágio arbóreo inicial a médio de sucessão secundária. Solo aluvial","MBM296403",NA,"Margem da Ilha Grande",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Paraná","Vila Alta","-53.7277984619141","-23.50830078125","MBM296403",NA,NA,NA,"31931","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"672","2020-12-21 16:23:15-03","MBM","MBM","175880","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.","33","1950","01","19","Southern America","Brazil",NA,NA,NA,"MBM175880",NA,"Brusque",NA,NA,"(Aubl.) Benth.","Smith Junior, C.E.","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314","MBM175880",NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-12-21 16:23:15-03","MBM","MBM","39302","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.","33","1950","01","19","Southern America","Brazil",NA,NA,"Mata. ÁRvore 20m de altura.","MBM039302",NA,"Mata do Azambuja",NA,NA,"(Aubl.) Benth.","Smith, L.B.","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314","MBM039302","50","50",NA,"19684","auto",NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA
"674","2020-12-21 16:23:15-03","MBM","MBM","175877","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.","930","1954","12","27","Southern America","Brazil",NA,NA,"=175875","MBM175877",NA,"Ibirama",NA,NA,"(Aubl.) Benth.","Reitz, R.; Smith, L.B.","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-12-21 16:23:15-03","MBM","MBM","175876","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.","1842","1956","02","20","Southern America","Brazil",NA,NA,NA,"MBM175876",NA,"Morro da Ressacada",NA,NA,"(Aubl.) Benth.","Reitz, R.; Smith, L.B.","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385","MBM175876",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-12-21 16:23:15-03","MBM","MBM","175878","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Klein, R.","1842","1956","02","20","Southern America","Brazil",NA,NA,NA,"MBM175878",NA,"Morro da Ressacada",NA,NA,"(Aubl.) Benth.","Reitz, R.; Smith, L.B.","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385","MBM175878",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-12-21 16:23:15-03","MBM","MBM","90113","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Kirizawa, M.; et al.; et al.","739","1982","05","31","Southern America","Brazil",NA,NA,NA,"MBM090113",NA,"Parque Nacional de Sete Quedas",NA,NA,"(Aubl.) Benth.","Kirizawa, M.","Paraná","Guaíra","-54.2557983398438","-24.0799999237061","MBM090113",NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-12-21 16:23:15-03","MBM","MBM","39394","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.","7928","1961","04","09","Southern America","Brazil",NA,NA,"Árvore das matas pluviaes-tropicaes","MBM039394",NA,"Rio Paraná, barra do Rio Piquiri",NA,NA,"(Aubl.) Benth.","Smith, L.B.","Paraná","Guaíra","-54.2557983398438","-24.0799999237061","MBM039394","220","220",NA,"33984","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"679","2020-12-21 16:23:15-03","MBM","MBM","279256","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Hatschbach, G.; Silva, J.M.; Goldenberg, R.; Silva, J.M.; Goldenberg, R.","73849","2002","09","26","Southern America","Brazil",NA,NA,NA,"MBM279256",NA,"Itaqui, arredores",NA,NA,"(Aubl.) Benth.","Hatschbach, G.","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076","MBM279256",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-12-21 16:23:15-03","MBM","MBM","111895","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","Lima, H.C. de; et al.; et al.","2626","1985","11","23","Southern America","Brazil",NA,NA,"Árvore 15m alt. Tronco com casca lisa e sapopemas na base (até 1,5 m alt.). DAP 35 cm. Frutos esverdeados com arilo vermelho-alaranjado. Na mata de encosta","MBM111895",NA,"Paraíso, Centro de Primatologia do Rio de Janeiro, próximo à Represa",NA,NA,"(Aubl.) Benth.","Sampaio, D.","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232","MBM111895",NA,NA,NA,"20531","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"681","2019-11-01 15:33:10-03","PUC-RIO","FCAB","8142","PreservedSpecimen","Plantae","Solanaceae","Sloanea","guianensis","Sloanea guianensis","J.M. Freire; R.R. Oliveira; B.L. Rosendo","534","2010","05","24",NA,"Brasil",NA,NA,"Árvore com 15 m de altura, 36 cm de CAP.","FCAB008142",NA,"Maciço da Pedra Branca 9.1",NA,"Angiospermae","(Aubl.) Benth.","J.M.A. Braga","Rio de Janeiro","Camorim","-75.020306","-66.383889",NA,"420","420",NA,NA,NA,"-75.020306","-66.383889",NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-11-01 15:28:12-03","PUC-RIO","FCAB","6268","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","guianensis","Sloanea guianensis","R.R. Oliveira","2470","1999","12","07",NA,"Brasil",NA,NA,"Continuação da localidade: Em floresta de encosta em avançado estágio sucessional.&nf;Árvore de aproximadamente 16m de altura, com diâmetro a altura do peito de 0,28m.","006268",NA,"Maciço da Pedra Branca, Floresta do Camorim, próxi",NA,"Angiospermae","(Aubl.) Benth.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576679","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Nadeaud",NA,"1862","11","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576679' target='other'> <mi>dwc_moreinfo</mi></a>","P05576679",NA,NA,NA,NA,"Mart.",NA,"Santa Catarina",NA,NA,NA,"P05576679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576680","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576680' target='other'> <mi>dwc_moreinfo</mi></a>","P05576680",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,"P05576680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2057",NA,NA
"685","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576683","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"Donné par la Direction du Jardin Royal de Kew 1872 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576683' target='other'> <mi>dwc_moreinfo</mi></a>","P05576683",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,"P05576683_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6164",NA,NA
"686","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576688","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Burchell",NA,NA,NA,NA,NA,"Brasil","hb",NA,"Donné par la Direction du Jardin Royal de Kew 1872 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576688' target='other'> <mi>dwc_moreinfo</mi></a>","P05576688",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,"P05576688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2207",NA,NA
"687","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576690","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Riedel",NA,"1832","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576690' target='other'> <mi>dwc_moreinfo</mi></a>","P05576690",NA,"Brasilia, R. Jan.",NA,NA,"Mart.",NA,"Rio de Janeiro",NA,NA,NA,"P05576690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"867",NA,NA
"688","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576691","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Widgren",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576691' target='other'> <mi>dwc_moreinfo</mi></a>","P05576691",NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,"P05576691_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"657",NA,NA
"689","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576674","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Dusén, P.",NA,"1911","8","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576674' target='other'> <mi>dwc_moreinfo</mi></a>","P05576674",NA,"Volta Grande",NA,NA,"Mart.",NA,"Paraná",NA,NA,NA,"P05576674_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2015-11-07 06:43:32-02","MNHN","RECOLNAT_MNHN_P","P02440459","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Riedel, L.",NA,"1832","9",NA,NA,"Brésil","hb",NA,"Reçu le 30 août 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440459' target='other'> <mi>dwc_moreinfo</mi></a>","P02440459",NA,"s.l.",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02440459_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"887",NA,NA
"691","2019-01-22 15:41:38-02","MNHN","RECOLNAT_MNHN_P","P02440460","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Riedel, L.",NA,"1832","9",NA,NA,"Brésil","hb",NA,"Reçu le 30 août 1890 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440460' target='other'> <mi>dwc_moreinfo</mi></a>","P02440460",NA,"s.l.",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02440460_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"887",NA,NA
"692","2015-04-13 15:01:36-03","MNHN","RECOLNAT_MNHN_P","P02440461","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Riedel, L.",NA,"1832","9",NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440461' target='other'> <mi>dwc_moreinfo</mi></a>","P02440461",NA,"s.l.",NA,NA,"Mart.",NA,NA,NA,NA,NA,"P02440461_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"887",NA,NA
"693","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576673","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Nadeaud",NA,"1862","11","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576673' target='other'> <mi>dwc_moreinfo</mi></a>","P05576673",NA,NA,NA,NA,"Mart.",NA,"Santa Catarina",NA,NA,NA,"P05576673_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576695","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou, A.",NA,"1874","11","15",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576695' target='other'> <mi>dwc_moreinfo</mi></a>","P05576695",NA,"Brésil (Rio Janeiro) Serra d´Estrella près du Botequim",NA,NA,"Mart.",NA,"Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","P05576695_01",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"7517",NA,NA
"695","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576693","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou, A.",NA,"1866","10","4",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576693' target='other'> <mi>dwc_moreinfo</mi></a>","P05576693",NA,"Corcovado",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576693_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"866",NA,NA
"696","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576689","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576689' target='other'> <mi>dwc_moreinfo</mi></a>","P05576689",NA,"Corcovado",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576689_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576687","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou",NA,"1868","10","4",NA,"Brasil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576687' target='other'> <mi>dwc_moreinfo</mi></a>","P05576687",NA,"Corcovado",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576687_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"2908",NA,NA
"698","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576686","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576686' target='other'> <mi>dwc_moreinfo</mi></a>","P05576686",NA,"Corcovado",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576686_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576682","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou, A.",NA,"1866","10","7",NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576682' target='other'> <mi>dwc_moreinfo</mi></a>","P05576682",NA,"Corcovado",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576682_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"867",NA,NA
"700","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576684","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou, A.",NA,"1873","9","9",NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576684' target='other'> <mi>dwc_moreinfo</mi></a>","P05576684",NA,"Itamaraty",NA,NA,"Mart.",NA,"Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","P05576684_01",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"6481",NA,NA
"701","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576681","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou, A.",NA,"1873","9","9",NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576681' target='other'> <mi>dwc_moreinfo</mi></a>","P05576681",NA,"Itamaraty",NA,NA,"Mart.",NA,"Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666","P05576681_01",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA,"6481",NA,NA
"702","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576685","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Lund",NA,"1833","8","1",NA,"Brasil","hb",NA,"donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576685' target='other'> <mi>dwc_moreinfo</mi></a>","P05576685",NA,"Monte Corcovado",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576685_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2015-09-05 09:15:51-03","MNHN","RECOLNAT_MNHN_P","P05576694","PreservedSpecimen",NA,"Elaeocarpaceae","Sloanea","alnifolia","Sloanea alnifolia","Glaziou, A.",NA,"1888","11","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05576694' target='other'> <mi>dwc_moreinfo</mi></a>","P05576694",NA,"Tijuca",NA,NA,"Mart.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","P05576694_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"17468 a",NA,NA
