"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"96","2019-11-13 11:26:35-03","USP","SPF","38380","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Pirani, JR","CFSC9216","1983","11","13",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"SPF00038380",NA,"Anônimo",NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"97","2019-11-13 11:26:35-03","USP","SPF","65215","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica triflora","(O.Berg) Mattos","Mattos, J","14262","1967","11","29",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"SPF00065215",NA,"Mattos, J",NA,"Salesópolis",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,"triflora",NA
"98","2019-11-13 11:26:35-03","USP","SPF","65215","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica triflora","(O.Berg) Mattos","Mattos, J","14262","1967","11","29",NA,"Brasil","São Paulo","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,"SPF00065215",NA,"Mattos, J",NA,"Salesópolis",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,"triflora",NA
"99","2019-10-07 09:34:52-03","UEFS","HUEFS","174949","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Guedes, R.","2455","1994","09","14",NA,"Brasil","Rio de Janeiro","Parque Nacional de Itatiaia. Maromba, trilha para a cachoeira Véu da Noiva, margem do rio Maromba.","-44.566667","-22.25","1100",NA,"Floresta Montana na margem da cachoeira.","HUEFS0174949","HUEFS0174949",NA,"1100","Itatiaia",NA,NA,NA,"44W34'0''","22S15'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"100","2015-03-07 08:58:19-03","F","FMNH-SEEDPLANTS","V0107658F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0107658F","V0107658F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"101","2015-03-07 08:58:19-03","F","FMNH-SEEDPLANTS","V0107659F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0107659F","V0107659F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"102","2015-03-07 08:58:19-03","F","FMNH-SEEDPLANTS","V0107660F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0107660F","V0107660F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"103","2019-01-23 11:02:32-02","F","FMNH-SEEDPLANTS","V0064858F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora obscura",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0064858F","V0064858F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,"obscura",NA
"104","2019-01-23 11:02:32-02","F","FMNH-SEEDPLANTS","V0064858F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora obscura",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0064858F","V0064858F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,"obscura",NA
"105","2019-09-04 19:45:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Calyptranthes","uniflora","Calyptranthes uniflora",NA,"C. F. P. S. Martius","58",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA
"106","2020-07-23 12:15:32-03","CEPLAC","CEPEC","137675","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica",NA,"J. M. A. Braga","1554",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-44.5633010864258","-22.4960994720459",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"J. M. A. Braga",NA,"ITATIAIA",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"107","2020-02-17 11:29:56-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Belém, R.P.; Faria, J.E.Q.","986","2010","11","13","Southern America","Brasil","Minas Gerais","RPPN Serra do Caraça, coletada na borda cachoeira do Taboão","-43.506389","-20.081667",NA,NA,"Arbusto ca. 3 m de altura, botões florais verdes; Sobre rocha na margem de córrego",NA,NA,"Incógnito; Delprete, P.G.",NA,"Santa Bárbara","2010","11",NA,"-43.506389","-20.081667",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-02-17 11:29:56-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Hatschbach, G.; Faria, J.E.Q.","974","2010","11","13","Southern America","Brasil","Minas Gerais","RPPN Serra do Caraça, margem de córrego na trilha para o Pico do Sol","-43.473889","-20.105556",NA,NA,"Arbusto ca. 3 m de altura, botões florais avermelhados; cerrado na margem de córrego",NA,NA,"Lombardi, J.A.; Balslev, H.",NA,"Catas Altas","1998","11",NA,"-43.473889","-20.105556",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-02-27 14:02:36-03","UFSJ","HUFSJ","6702","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Faria, JEQ","3135","2012","12","03",NA,"Brasil","Minas Gerais","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.331111","-19.413889",NA,NA,"Arbusto ca. 1,5 m de altura, botões florais e flores verdes","HUFSJ006702",NA,NA,NA,NA,NA,NA,NA,"-43.331111","-19.413889",NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-12-09 10:46:01-03","UFSJ","HUFSJ","4265","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Ferreira Júnior, CA","805","2012","11","28",NA,"Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo do Gerais.","-43.7144012451172","-19.1688995361328",NA,NA,"Porte arbóreo. Flores brancas, ramos avermelhados.","HUFSJ004265",NA,"Sobral, M",NA,"Santana do Riacho","2013",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"111","2019-02-27 14:02:36-03","UFSJ","HUFSJ","4266","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Fernandes, FM","339","2012","11","29",NA,"Brasil","Minas Gerais","RPPN Brumas do Espinhaço e Ermo do Gerais.","-43.7144012451172","-19.1688995361328",NA,NA,"Porte arbóreo. Corola branca, cálice vermelho.","HUFSJ004266",NA,"Sobral, M",NA,"Santana do Riacho","2013",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"112","2016-08-23 10:59:56-03","NHMLondon","NHM-LONDON-BOT","BM001011010","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Friedrich Sellow; b.1789; d.1831; Sellow","s.n.","1815",NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ae56ffe5246296e580fae4646c7b7aed75ee7ed3/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Ana Cláudia Araújo; A.C.Araújo",NA,NA,"2011","03",NA,"-53.08982","-10.773109",NA,NA,NA,"Type",NA,NA,NA,"NHMUK:ecatalogue:1986323"
"113","2016-08-23 10:59:56-03","NHMLondon","NHM-LONDON-BOT","BM001011013","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Friedrich Sellow; b.1789; d.1831; Sellow","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/61c4d93316f8ca36065e573611f77e11b77fcbca/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"2011","03",NA,"-53.08982","-10.773109",NA,NA,NA,"Type",NA,NA,NA,"NHMUK:ecatalogue:1986337"
"114","2019-11-01 15:05:07-03","UnB","UB","129959","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Irwin, HS","20085","1968","02","14","Southern America","Brasil","Minas Gerais","Ca. Km 120 (ca. 145km N of Belo Horizonte)",NA,NA,NA,NA,"Fruit pale green.; Ramose shrub 2m.",NA,NA,"Faria, JEQ",NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:05:07-03","UnB","UB","161960","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ; Villarroel, D; Filho, JJ","974","2010","11","13","Southern America","Brasil","Minas Gerais","RPPN Serra do Caraça, margem de córrego na trilha para o Pico do Sol","-43.473889","-20.105556","1360",NA,"Arbusto ca. 3 m de altura, botões florais avermelhados; cerrado na margem de córrego",NA,NA,"Faria, JEQ","1360","Catas Altas","2010","11",NA,"-43.473889","-20.105556",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 15:05:07-03","UnB","UB","161972","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ; Villarroel, D","986","2010","11","13","Southern America","Brasil","Minas Gerais","RPPN Serra do Caraça, coletada na borda cachoeira do Taboão","-43.506389","-20.081667","1205",NA,"Arbusto ca. 3 m de altura, botões florais verdes; Sobre rocha na margem de córrego",NA,NA,"Faria, JEQ","1205","Santa Bárbara","2010","11",NA,"-43.506389","-20.081667",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:05:07-03","UnB","UB","191545","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2426","2012","02","22","Southern America","Brasil","Minas Gerais","Serra do Caraça, Base do pico do Cajerana","-43.515","-20.129167","1720",NA,"Arbusto ca. 1,5 m de altura, fruto imaturo vináceo e maduro negro (coletado material em sílica gel); Campo rupestre, crescendo entre rochas",NA,NA,"Lourenço, AR","1720","Santa Bárbara","2015","11","05","-43.515","-20.129167",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:05:07-03","UnB","UB","199192","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ","3135","2012","12","03","Southern America","Brasil","Minas Gerais","Margem da estrada de terra da Cabeça de Boi (Santana do Rio Negro) para a Cachoeira do Chiquinho","-43.331111","-19.413889","681",NA,"Arbusto ca. 1,5 m de altura, botões florais e flores verdes; Mata ciliar na margem do rio Cipó",NA,NA,"Faria, JEQ","681","Itambé do Mato Dentro","2012","12",NA,"-43.331111","-19.413889",NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:05:07-03","UnB","UB","216430","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2426","2012","02","22","Southern America","Brasil","Minas Gerais","Serra do Caraça, Base do pico do Cajerana","-43.515","-20.129167","1720",NA,"Arbusto ca. 1,5 m de altura, fruto imaturo vináceo e maduro negro (coletado material em sílica gel); Campo rupestre, crescendo entre rochas",NA,NA,"Lourenço, AR","1720","Santa Bárbara","2015","11","05","-43.515","-20.129167",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:05:07-03","UnB","UB","216431","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Faria, JEQ; Silva Júnior, MC; Miranda, SC; Bredt, A","2426","2012","02","22","Southern America","Brasil","Minas Gerais","Serra do Caraça, Base do pico do Cajerana","-43.515","-20.129167","1720",NA,"Arbusto ca. 1,5 m de altura, fruto imaturo vináceo e maduro negro (coletado material em sílica gel); Campo rupestre, crescendo entre rochas",NA,NA,"Lourenço, AR","1720","Santa Bárbara","2015","11","05","-43.515","-20.129167",NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:05:07-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Irwin, HS; Harley, RM; Onishi, E","29013","1971","01","24","Southern America","Brasil","Minas Gerais","Ca. 10 km of Barão de Cocais",NA,NA,"1500",NA,"Ramose shrub to ca. 2 m tall. Fruit green, red on insolated side. Locally common; Among rocks in riacho. Cerrado, sedge meadow (brejo), sandstone outcrops, and gallery forest, gray sandy soil",NA,NA,"Kawasaki, ML","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:05:07-03","UnB","UB","129913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng) D. Legrand","Ordones, J","374","2000","10","08","Southern America","Brasil","Minas Gerais",NA,"-43.4075012207031","-20.0746994018555",NA,NA,"Arbusto.",NA,NA,"Proença, CEB",NA,"Catas Altas",NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"123","2019-10-03 10:04:06-03","UFSCar","SORO","2586","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D. Legrand","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.","25259","2001","07","06",NA,"Brasil","Minas Gerais","Serra do Cipó","-43.576944","-19.380278",NA,NA,NA,NA,NA,NA,NA,"Santana do Riacho",NA,NA,NA,"43°34'37''W","19°22'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora angustifolia","O.Berg","Schüch (Barão de Capanema), G","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in acumine montis Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA
"125","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora angustifolia","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in acumine montis Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA
"126","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora glauca","O.Berg","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ad ripas rivulorum montium Serra da Lapa, Rio de Janeiro/ São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glauca",NA
"127","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora obscura","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad littora fluvii prope Sumidouro in montibus Serra dos Orgaos","-42.6747","-22.0497",NA,NA,"Original herbarium: Sprengel",NA,NA,NA,NA,"Sumidouro",NA,NA,NA,NA,NA,"24384","auto",NA,NA,NA,NA,"obscura",NA
"128","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora spathulata","O.Berg","Martius, C","Herb. Fl.58",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Prope Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathulata",NA
"129","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora venosa","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in montibus Serra de S. Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"venosa",NA
"130","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora angustifolia","O.Berg","Schüch (Barão de Capanema), G","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in acumine montis Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA
"131","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora angustifolia","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in acumine montis Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA
"132","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora glauca","O.Berg","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ad ripas rivulorum montium Serra da Lapa, Rio de Janeiro/ São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glauca",NA
"133","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora obscura","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad littora fluvii prope Sumidouro in montibus Serra dos Orgaos","-42.6747","-22.0497",NA,NA,"Original herbarium: Sprengel",NA,NA,NA,NA,"Sumidouro",NA,NA,NA,NA,NA,"24384","auto",NA,NA,NA,NA,"obscura",NA
"134","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora spathulata","O.Berg","Martius, C","Herb. Fl.58",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Prope Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"spathulata",NA
"135","2017-09-11 17:11:11-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora venosa","O.Berg","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","in montibus Serra de S. Antonio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"venosa",NA
"136","2021-02-08 12:43:45-03","UFRGS","ICN","194899","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Urbano","s.n.","1971","02","19","América do Sul","Brasil","MG","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"Sobral, M",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-02-08 12:43:45-03","UFRGS","ICN","087154","S","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","musciflora","Calyptranthes musciflora","O.Berg","Hensold, N; Oliveira, CR; Kawasaki, ML","s.n.","1981","12","05","América do Sul","Brasil","MG","km 123 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Corrego 3 Pontinhas.","-43.7144012451172","-19.1688995361328",NA,NA,"Doação da Universidade de São Paulo; Arvoreta 2 m. Flores alvas, botões avermelhados; Mata ciliar. Beira de riacho",NA,NA,"Kawasaki, ML",NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:11:05-03","IBt","SP","333547","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Salino, A","3793","1997","11","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"Arbusto ca. 1,5m alt., ao lado da cachoeira na margem do rio, na Cascatinha. Flores brancas, sépalas avermelhadas.","SP007131","SP007131","Kawasaki, ML",NA,"Catas Altas","1999",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA
"139","2020-07-23 10:21:37-03","IBt","SP","299137B","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Teixeira, WA","s.n.","1995","07","07",NA,"Brasil","Minas Gerais","Pico do Itabirito, campo rupestre, entre afloramentos de quartzito, próximo a córeego, MBR.","-43.801399230957","-20.2532997131348",NA,NA,"Arbustivo","SP007128","SP007128","Kawasaki, ML",NA,"Itabirito","1996",NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA
"140","2019-11-21 10:11:05-03","IBt","SP","143305","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Semir, J; et al.","CFSC4371","1973","09","03",NA,"Brasil","Minas Gerais","Km 123 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro, Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,"Arbusto 1-2m alt., só frutos, mata ciliar.",NA,NA,"Kawasaki, ML",NA,"Jaboticatubas",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA
"141","2019-11-21 10:11:05-03","IBt","SP","183524","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Pirani, JR; Vital, DM; Favalli, E","360","1982","12","18",NA,"Brasil","Minas Gerais","Serra do Caraça, caminho a Cascatona, campo rupestre.","-43.4152984619141","-19.959400177002",NA,NA,"Arvoreta 3m alt., muito profusamente ramificada. Boões e flores vermelhas, entre rochas no pé da cachoeira.","SP007130","SP007130","Cordeiro, I",NA,"Santa Bárbara",NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:11:05-03","IBt","SP","206093","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Hensold, N; Oliveira, CR; Kawasaki, ML","CFSC7719","1981","12","06",NA,"Brasil","Minas Gerais","Ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, Mãe DÁgua, Vale do Córrego Véu de Noiva, mata ciliar.","-43.7144012451172","-19.1688995361328",NA,NA,"Árvore 2-3m alt, botões avermelhados, flores alvas.","SP007127","SP007127","Kawasaki, ML",NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:11:05-03","IBt","SP","206090","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Pirani, JR; Rossi, L","CFSC9216","1983","11","14",NA,"Brasil","Minas Gerais","Km 112 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, Estrada da Usina, na foz do córrego Vitalino no Ribeirão Indequicé. Campo rupestre, entre pedras.","-43.7144012451172","-19.1688995361328",NA,NA,"Arbusto 1,5m alt., botões vermelhos, flores alvas.",NA,NA,NA,NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:11:05-03","IBt","SP","206089","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","grammica","Calyptranthes grammica","(Spreng.) D.Legrand","Hensold, N; Oliveira, CR; Kawasaki, ML","CFSC7709","1981","12","05",NA,"Brasil","Minas Gerais","Km 123 ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro. Mata ciliar Córrego 3 Pontinhas. Beira de riacho.","-43.7144012451172","-19.1688995361328",NA,NA,"Arvoreta 2m alt., flores alvas, botões avermelhados.","SP007132","SP007132","Kawasaki, ML",NA,"Santana do Riacho",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
