"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2020-02-08 10:23:34-03","NBC","NL-BOTANY","L.3918230","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Guillén R; Roca V","1995","02","04","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3918230 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3918230",NA,NA,"Rosales","(Miq.) Miq.",NA,NA,"Santa Cruz: Velasco Province. Reserva Ecológica El Refugio; a 1921 m del campamento; sobre la senda ecológica.","NL-L3918230",NA,"-61.0375","-14.755556",NA,NA,NA,NA,NA,NA,NA,"-61.0375","-14.755556","Magnoliopsidae",NA,NA,NA,NA
"47","2020-02-08 10:23:34-03","NBC","NL-BOTANY","L.3926560","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Kollmann L; Kollmann RL","2009","01","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3926560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3926560",NA,NA,"Rosales","(Miq.) Miq.",NA,NA,"Brasil: ES, Mun. de Aracruz, Santa Cruz, estrada Santa Cruz-Fundao.","NL-L3926560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 10:23:34-03","NBC","NL-BOTANY","L.4171012","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Perea J; et al.","2004","05","21","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4171012 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4171012",NA,NA,"Rosales","(Miq.) Miq.",NA,NA,"Pasco: Oxapampa. Dist. Huancabamba. Trocha turistica (Puente Emperador Guillermo I). Bosque secundario.","NL-L4171012",NA,"-75.548889","-10.065",NA,NA,NA,NA,NA,NA,NA,"-75.548889","-10.065","Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425860","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Irwin HS; et al.","1971","03","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425860",NA,NA,"Rosales","(Miq.) Miq.",NA,"Bahia",NA,"NL-U1425860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023154",NA,NA,NA
"50","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425863","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425863",NA,NA,"Rosales","(Miq.) Miq.",NA,"Pará",NA,"NL-U1425863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023150",NA,NA,NA
"51","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425864","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Pohl JE",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425864",NA,NA,"Rosales","(Miq.) Miq.",NA,NA,NA,"NL-U1425864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023160",NA,NA,NA
"52","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425865","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Irwin HS; et al.","1969","03","08","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425865",NA,NA,"Rosales","(Miq.) Miq.",NA,"Goiás",NA,"NL-U1425865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023138",NA,NA,NA
"53","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425867","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Lindeman JC","1987","07","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425867",NA,NA,"Rosales","(Miq.) Miq.",NA,"Mato Grosso",NA,"NL-U1425867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023129",NA,NA,NA
"54","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425868","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Loureiro A","1973","07","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425868",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Amazonas",NA,"NL-U1425868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023793",NA,NA,NA
"55","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425869","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Cid Ferreira CA","1980","07","09","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425869",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Pará",NA,"NL-U1425869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023791",NA,NA,NA
"56","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425870","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Anderson WR","1973","05","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425870",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Goiás",NA,"NL-U1425870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023790",NA,NA,NA
"57","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425871","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Alençar L","1979","06","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425871",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Amazonas",NA,"NL-U1425871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023789",NA,NA,NA
"58","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1425872","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Folli DA","1996","01","17","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1425872 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1425872",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Espírito Santo",NA,"NL-U1425872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023788",NA,NA,NA
"59","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432484","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1978","01","23","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432484",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432484",NA,NA,NA,NA,NA,NA,NA,"2000","07","01",NA,NA,"Magnoliopsidae","U 0024775",NA,NA,NA
"60","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432485","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1978","02","12","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432485",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024777",NA,NA,NA
"61","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432487","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Boldingh I",NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432487 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432487",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Districto Federal",NA,"NL-U1432487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024778",NA,NA,NA
"62","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432489","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1978","01","19","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432489 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432489",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024776",NA,NA,NA
"63","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432490","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1978","01","25","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432490 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432490",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432490",NA,NA,NA,NA,NA,NA,NA,"1998","08","01",NA,NA,"Magnoliopsidae","U 0023964",NA,NA,NA
"64","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432493","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Davidse G","1979","03","07","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432493 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432493",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Apure",NA,"NL-U1432493",NA,NA,NA,NA,NA,NA,NA,"1998","08","01",NA,NA,"Magnoliopsidae","U 0023962",NA,NA,NA
"65","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432494","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Davidse G","1979","03","07","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432494 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432494",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Apure",NA,"NL-U1432494",NA,NA,NA,NA,NA,NA,NA,"1998","08","01",NA,NA,"Magnoliopsidae","U 0023963",NA,NA,NA
"66","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432495","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Flora Falcon","1979","03","07","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432495",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Falcón",NA,"NL-U1432495",NA,NA,NA,NA,NA,NA,NA,"2000","07","01",NA,NA,"Magnoliopsidae","U 0024774",NA,NA,NA
"67","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432848","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Davidse G","1973","11","10","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432848",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024771",NA,NA,NA
"68","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432849","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1978","01","28","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432849",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024770",NA,NA,NA
"69","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432850","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Uribe Uribe AL","1947","05","26","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432850 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432850",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Cundinamarca",NA,"NL-U1432850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024769",NA,NA,NA
"70","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432851","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Wessels Boer JG","1967","10","23","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432851 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432851",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Mérida",NA,"NL-U1432851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024768",NA,NA,NA
"71","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432852","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1978","02","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432852",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024767",NA,NA,NA
"72","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432853","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Troth RG","1977","12","31","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432853 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432853",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Guárico",NA,"NL-U1432853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024766",NA,NA,NA
"73","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432854","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","DeWolf Jr GP","1968","09","22","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432854",NA,NA,"Rosales","(Miq.) Miq.","Berg CC",NA,NA,"NL-U1432854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024765",NA,NA,NA
"74","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432855","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Solomon JC","1984","02","22","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432855",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","La Paz",NA,"NL-U1432855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024764",NA,NA,NA
"75","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432856","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Bunting GS","1982","01","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432856",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Zulia",NA,"NL-U1432856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024763",NA,NA,NA
"76","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432857","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Berg CC","1983","05","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432857 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432857",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Zulia",NA,"NL-U1432857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024762",NA,NA,NA
"77","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432858","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Gentry AH","1977","03","29","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432858 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432858",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Huánuco",NA,"NL-U1432858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024772",NA,NA,NA
"78","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432859","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Steyermark JA","1979","11","16","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432859",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Táchira",NA,"NL-U1432859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024783",NA,NA,NA
"79","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432860","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Bunting GS","1972","03","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432860",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Aragua",NA,"NL-U1432860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024782",NA,NA,NA
"80","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432861","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Marcano-Berti L","1979","12","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432861",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Táchira",NA,"NL-U1432861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024781",NA,NA,NA
"81","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432862","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Davidse G","1980","06","27","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432862",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Zulia",NA,"NL-U1432862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024780",NA,NA,NA
"82","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432863","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Bunting GS","1979","08","02","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432863",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Zulia",NA,"NL-U1432863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024779",NA,NA,NA
"83","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432864","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Bazón V; C","1964","04","07","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432864",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Junin",NA,"NL-U1432864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024785",NA,NA,NA
"84","2020-02-08 10:23:34-03","NBC","NL-BOTANY","U.1432865","PreservedSpecimen","Plantae","Moraceae","Ficus","crocata","Ficus crocata","Trujillo B","1978","01","15","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1432865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1432865",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Táchira",NA,"NL-U1432865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024784",NA,NA,NA
"85","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U 0004655","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Unknown",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0004655",NA,NA,"Rosales","Mart.",NA,"Rio de Janeiro","Inter Cabo Frio et Camoos? Noord? Brazilie","NL-U0004655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","22470 A","isotype",NA,NA
"86","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U 0023484","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Hatschbach GG","1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200023484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0023484",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1433071","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Lindeman JC; Haas JH de","1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433071 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433071",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Paraná",NA,"NL-U1433071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0023483",NA,NA,NA
"88","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1433072","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Berg CC","1980","03","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433072",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Rio de Janeiro",NA,"NL-U1433072",NA,NA,NA,NA,NA,NA,NA,"1981","07","01",NA,NA,"Magnoliopsidae","U 0023482",NA,NA,NA
"89","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1433073","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Berg CC","1980","03","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1433073 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1433073",NA,NA,"Rosales","(Miq.) Miq.","Berg CC","Rio de Janeiro",NA,"NL-U1433073",NA,NA,NA,NA,NA,NA,NA,"1981","07","01",NA,NA,"Magnoliopsidae","U 0023481",NA,NA,NA
"90","2020-11-04 10:56:11-03","ESALQ","ESA","141121","PreservedSpecimen","Plantae","Moraceae","Ficus","cf tomentella","Ficus cf tomentella","Silva, T.D.; Assis, L.S.; Gardon, F.R.; Lozano-Baez, S.E.; Mazzeo, R.R.; Zanini, A.N.; Souza, V.C.; Rodrigues, R.R.; Colletta, G. D.; Koch, I.","2017","04","20",NA,"Brasil",NA,NA,"Árvore; 3 metros de altura; látex","ESA141121","51.0",NA,NA,"(Miq.) Miq.","Coletta, G.D.","Rio de Janeiro","Ilha do Governador; Base de Fuzileiros Navais; Trilha das Pelonas; Floresta Ombrófila Densa",NA,"Rio de Janeiro","-43.1834","-22.7827",NA,NA,NA,NA,"2017","05","30","-43.1834","-22.7827",NA,NA,NA,NA,NA
"91","2021-01-17 13:47:25-03","MN","R","215606","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 528; Lacerda, R.W.","2008","10","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro",NA,NA,"Cabo Frio","-42.0186004638672","-22.8794002532959",NA,NA,"40069","auto","2008","10","30",NA,NA,NA,NA,NA,NA,NA
"92","2021-01-17 13:47:25-03","MN","R","215608","PreservedSpecimen","Plantae","Moraceae","Ficus","maximiliana","Ficus maximiliana","Pederneiras, L.C. 532; Lacerda, R.W.","2008","10","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Miq.) Mart. ex Miq.","Pederneiras, L.C. & Lacerda, R.W.","Rio de Janeiro",NA,NA,"Macaé","-41.7868995666504","-22.3708000183105",NA,NA,"47209","auto","2008","10","31",NA,NA,NA,NA,NA,NA,NA
