"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"136","2021-03-16 17:52:27-03","UCS","HUCS","24509","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A.","Hatschbach, G.","2003","10","22","Brasil","Mato Grosso do Sul","Dourados","Rod. BR 463 - Dourados a Ponta Porã","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,NA,NA,"76627",NA,NA,NA,NA,"Herbário MBM; campo limpo","Angiospermae","Gentianales",NA,"2004",NA,"74744","auto",NA,NA,NA,NA,NA
"137","2019-08-16 08:38:18-03","UTFPR","HCF","1642","S","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","M.G. Caxambu","M.G. Caxambu","2004","11","07","Brasil","PR","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"706",NA,NA,NA,NA,"herbácea, ereta, pilosa, com flores brancas em umbelas axilares.",NA,NA,NA,"2011","11","35166","auto",NA,"17",NA,NA,NA
"138","2020-12-21 16:12:47-03","MBM","MBM","149992","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","1991","11","08","Brazil","Goiás","Alto Paraíso de Goiás","Córrego Lajeado","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"MBM149992","MBM149992","55920",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"44724","auto",NA,NA,NA,NA,NA
"139","2020-12-21 16:12:47-03","MBM","MBM","50380","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Irwin, H.S.","1965","11","16","Brazil","Goiás","Cabeceiras","Serra do Rio Preto","-46.926700592041","-15.8006000518799",NA,NA,NA,NA,"MBM050380","MBM050380","10318",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"34345","auto",NA,NA,NA,NA,NA
"140","2020-12-21 16:12:47-03","MBM","MBM","53104","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.","1976","10","04","Brazil","Goiás","Morrinhos","Rodovia Morrinhos - Caldas Novas","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,"MBM053104","MBM053104","38904",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"45214","auto",NA,NA,NA,NA,NA
"141","2020-12-21 16:12:47-03","MBM","MBM","186917","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","1995","10","21","Brazil","Mato Grosso","Chapada dos Guimarães","Base aérea do CINDACTA, arredores","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"MBM186917","MBM186917","63693",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"142","2020-12-21 16:12:47-03","MBM","MBM","196260","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Dubs, B.","Dubs, B.","1991","10","11","Brazil","Mato Grosso","Pedra Preta","Fazenda Serra Formosa, Serra da Petrovin","-54.4738998413086","-16.6231002807617",NA,NA,NA,NA,"MBM196260","MBM196260","1192",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"67006","auto",NA,NA,NA,NA,NA
"143","2020-12-21 16:12:47-03","MBM","MBM","96366","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum mirabile","Fontella & Farinaccio","Farinaccio, M.A.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1984","10","17","Brazil","Mato Grosso do Sul","Rio Brilhante","Rio Vacaria","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"MBM096366","MBM096366","48548",NA,"Southern America",NA,NA,NA,NA,NA,"mirabile",NA,NA,"65544","auto",NA,NA,NA,NA,NA
"144","2020-12-21 16:12:47-03","MBM","MBM","80371","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Farinaccio, M.A.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","1982","10","12","Brazil","Minas Gerais","Ibiá","Rio Santa Teresa","-46.5388984680176","-19.4783000946045",NA,NA,NA,NA,"MBM080371","MBM080371","45606",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"49820","auto",NA,NA,NA,NA,NA
"145","2020-12-21 16:12:47-03","MBM","MBM","63936","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.","1961","10","23","Brazil","Paraná","Arapoti","Rio das Cinzas, Barra do Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,"MBM063936",NA,"8787",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"41852","auto",NA,NA,NA,NA,NA
"146","2020-12-21 16:12:47-03","MBM","MBM","44592","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme","Fontella, J.","Pereira, E.; Hatschbach, G.; Hatschbach, G.","1963","11","22","Brazil","Paraná","Araucária","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"MBM044592","MBM044592","8008",NA,"Southern America",NA,NA,NA,NA,NA,"angustum",NA,NA,"21346","auto",NA,NA,NA,NA,NA
"147","2020-12-21 16:12:47-03","MBM","MBM","41510","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme","Fontella, J.","Hatschbach, G.","1960","11","12","Brazil","Paraná","Campina Grande do Sul","Quatro Barras","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM041510","MBM041510","7449",NA,"Southern America",NA,NA,NA,NA,NA,"angustum",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"148","2020-12-21 16:12:47-03","MBM","MBM","68182","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.","1980","11","24","Brazil","Paraná","Castro","Carambeí","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"MBM068182","MBM068182","43358",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"50779","auto",NA,NA,NA,NA,NA
"149","2020-12-21 16:12:47-03","MBM","MBM","258598","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A.","Dombrowski, L.T.","1975","12","29","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM258598","MBM258598","6252",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"150","2020-12-21 16:12:47-03","MBM","MBM","119617","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1987","11","09","Brazil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM119617","MBM119617","431",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"151","2020-12-21 16:12:47-03","MBM","MBM","20916","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.","1971","12","22","Brazil","Paraná","Curitiba","Vila Higienópolis","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM020916",NA,"28550",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"152","2020-12-21 16:12:47-03","MBM","MBM","44600","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum mirabile","Fontella & Farinaccio","Farinaccio, M.A.","Pereira, E.; Hatschbach, G.; Hatschbach, G.","1963","11","17","Brazil","Paraná","Guarapuava","Águas Santa Clara","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM044600","MBM044600","7979",NA,"Southern America",NA,NA,NA,NA,NA,"mirabile",NA,NA,"53832","auto",NA,NA,NA,NA,NA
"153","2020-12-21 16:12:47-03","MBM","MBM","258561","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","1980","10","22","Brazil","Paraná","Jaguariaíva","Chapada Santo Antônio","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM258561","MBM258561","19930",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"154","2020-12-21 16:12:47-03","MBM","MBM","320538","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme",NA,"Barboza, E.; Silva, J.M.; Cunha, E.M.; Silva, J.M.; Cunha, E.M.","2006","10","14","Brazil","Paraná","Jaguariaíva","Fazenda Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM320538","MBM320538","1673",NA,"Southern America",NA,NA,"Erva ereta, flor creme-esverdeada.; Campo, junto a afloramento de arenito.",NA,NA,"angustum","2007","08","44368","auto",NA,"28",NA,NA,NA
"155","2020-12-21 16:12:47-03","MBM","MBM","18203","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.; et al.; et al.","1970","11","18","Brazil","Paraná","Jaguariaíva","Rio Samambaia","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM018203","MBM018203","25485",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"156","2020-12-21 16:12:47-03","MBM","MBM","2887","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Hatschbach, G.","1966","12","14","Brazil","Paraná","Palmas","Estrada Palmas - Mangueirinha","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"MBM002887","MBM002887","15450",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"46666","auto",NA,NA,NA,NA,NA
"157","2020-12-21 16:12:47-03","MBM","MBM","258589","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","1979","12","06","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM258589","MBM258589","11021",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"158","2020-12-21 16:12:47-03","MBM","MBM","117413","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum capitatum","Mart. & Zucc.","Fontella, J.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1986","12","09","Brazil","Paraná","Piraquara","São Roque","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM117413",NA,"262",NA,"Southern America",NA,NA,NA,NA,NA,"capitatum",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"159","2020-12-21 16:12:47-03","MBM","MBM","7492","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme","Fontella, J.","Lindeman, J.; Haas, H.; Haas, H.","1966","12","15","Brazil","Santa Catarina","Lages","Campo ao lado da Rod. BR-2, perto de Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"MBM007492","MBM007492","s.n.",NA,"Southern America",NA,NA,NA,NA,NA,"angustum",NA,NA,"70701","auto",NA,NA,NA,NA,NA
"160","2020-12-21 16:12:47-03","MBM","MBM","271244","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A.","Caballero, G.","2001","11",NA,"Paraguay",NA,NA,"Itapuá",NA,NA,NA,NA,NA,NA,"MBM271244","MBM271244","3904",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:12:47-03","MBM","MBM","287029","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Kral, R.; et al.; et al.","1988","11","29","Brazil","Goiás",NA,"Entre Planaltina e São Gabriel",NA,NA,NA,NA,NA,NA,"MBM287029","MBM287029","75614",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:12:47-03","MBM","MBM","400946","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Barboza, E.","Barboza, E.","2015","10","26","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611","-49.2375","-25.443611","920","920","MBM400946",NA,"4269",NA,"Southern America",NA,NA,"Herbácea, flores creme.; Estepe gramíneo-lenhosa (Campos de Curitiba).",NA,NA,NA,"2015","11",NA,NA,NA,"23",NA,NA,NA
"163","2020-12-21 16:12:47-03","MBM","MBM","402766","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Barboza, E.","Brotto, M.L.; Barboza, E.; Barboza, E.","2016","03","31","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611","-49.2375","-25.443611","920","920","MBM402766",NA,"2276",NA,"Southern America",NA,NA,"Erva ereta com 70cm de altura; cálice verde claro, corola branca, ápice do ginostêmio bordô.; Estepe gramíneo-lenhosa (Campos de Curitiba).",NA,NA,NA,"2016","04",NA,NA,NA,"11",NA,NA,NA
"164","2020-12-21 16:12:47-03","MBM","MBM","406657","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Brotto, M.L.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","2015","11","22","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda Marumbi","-50.12","-24.737222","-50.12","-24.737222","980","980","MBM406657","MBM406657","9126",NA,"Southern America",NA,NA,"Erva ereta; flor creme.; Estepe gramíneo-lenhosa (campo limpo e pedregoso).",NA,NA,NA,"2016","11",NA,NA,NA,"22",NA,NA,NA
"165","2020-12-21 16:12:47-03","MBM","MBM","414412","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Antoniuk-Bonato, R.G.","Silva, J.M.; Noguchi, G.; Sayden, D.; Noguchi, G.; Sayden, D.","2017","12","01","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","-50.142222","-24.716111","975","975","MBM414412","MBM414412","9981",NA,"Southern America",NA,NA,"Erva ereta; flor creme.; Estepe Gramíneo-lenhosa (campo).",NA,NA,NA,"2018","06",NA,NA,NA,"20",NA,NA,NA
"166","2020-12-21 16:12:47-03","MBM","MBM","429369","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2013","12","10","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-49.768222","-25.466083","-49.768222","-25.466083",NA,NA,"MBM429369",NA,"2202",NA,"Southern America",NA,NA,"Subarbusto, 40 cm, flores creme, campo sujo.; Campos Gerais.",NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:12:47-03","MBM","MBM","276975","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","2002","12","12","Brazil","Mato Grosso do Sul","Bonito","Fazenda Baía das Graças, próximo a sede","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"MBM276975","MBM276975","74164",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA
"168","2020-12-21 16:12:47-03","MBM","MBM","287933","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","2003","10","22","Brazil","Mato Grosso do Sul","Dourados","Rod. BR-463, Dourados - Ponta Porã, km 5-10","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"MBM287933","MBM287933","76627",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA
"169","2020-12-21 16:12:47-03","MBM","MBM","179784","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Silva, N.M.F.","Dombrowski, L.T.","1974","12","13","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179784","MBM179784","5607",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"170","2020-12-21 16:12:47-03","MBM","MBM","258558","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.","1973","11","02","Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM258558","MBM258558","900",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"171","2020-12-21 16:12:47-03","MBM","MBM","179782","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Dombrowski, L.T.; et al.; et al.","1970","12","04","Brazil","Paraná","Curitiba","Santa Bárbara","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179782",NA,"3204",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"172","2020-12-21 16:12:47-03","MBM","MBM","179783","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Skilva, N.M.F.","Dombrowski, L.T.","1975","01",NA,"Brazil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179783",NA,"5961",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"173","2020-12-21 16:12:47-03","MBM","MBM","179785","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Dombrowski, L.T.","Dombrowski, L.T.","1981","11","26","Brazil","Paraná","Curitiba","Umbará","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179785",NA,"12609",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"174","2020-12-21 16:12:47-03","MBM","MBM","258540","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A.","Dombrowski, L.T.; Scherer, P.; Scherer, P.","1979","12","06","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM258540","MBM258540","11013",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"175","2020-12-21 16:12:47-03","MBM","MBM","258556","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.","1978","11","01","Brazil","Paraná","Ponta Grossa","Vila Velha, próximo de Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM258556","MBM258556","9225",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"176","2020-12-21 16:12:47-03","MBM","MBM","287030","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Kral, R.; et al.; et al.","1988","10","06","Brazil","Mato Grosso","Primavera do Leste","Rod. BR-070","-54.2961006164551","-15.5588998794556",NA,NA,NA,NA,"MBM287030","MBM287030","75181",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"115561","auto",NA,NA,NA,NA,NA
"177","2020-12-21 16:12:47-03","MBM","MBM","322258","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Barboza, E.; Silva, J.M.; Silva, J.M.","2006","09","12","Brazil","Mato Grosso do Sul","Bela Vista","Rio Candelão, Estrada para a Bacia do Apa","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"MBM322258","MBM322258","1853",NA,"Southern America",NA,NA,"Ereta, flor creme.; Campo seco.",NA,NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA
"178","2020-12-21 16:12:47-03","MBM","MBM","234980","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Farinaccio, M.A.","Motta, J.T.","1988","11","30","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"MBM234980","MBM234980","1460",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA
"179","2020-12-21 16:12:47-03","MBM","MBM","179781","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Moreira, E.A.","1960","11","28","Brazil","Paraná","Curitiba","Atuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179781",NA,"111",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"180","2020-12-21 16:12:47-03","MBM","MBM","258585","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.","1975","01","04","Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM258585","MBM258585","5728",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"181","2020-12-21 16:12:47-03","MBM","MBM","254799","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Rapini, A.","Cordeiro, J.; Barboza, E.; Barboza, E.","2000","11","11","Brazil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM254799","MBM254799","1863",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"182","2020-12-21 16:12:47-03","MBM","MBM","179786","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.",NA,"Dombrowski, L.T.","1989","11","22","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM179786",NA,"14055",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"183","2020-12-21 16:12:47-03","MBM","MBM","258594","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.","1978","10","11","Brazil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM258594","MBM258594","9943",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"184","2020-12-21 16:12:47-03","MBM","MBM","258559","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.; Scherer Neto, P.; Scherer Neto, P.","1977","10","19","Brazil","Paraná","Ponta Grossa","Vila Velha, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM258559","MBM258559","7605",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"185","2020-12-21 16:12:47-03","MBM","MBM","258557","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum","Mart.","Konno, T.","Dombrowski, L.T.","1978","11","01","Brazil","Paraná","Ponta Grossa","Vila Velha, próximo de Furnas","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM258557","MBM258557","9221",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"186","2020-12-21 16:12:47-03","MBM","MBM","179778","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme","R.; Woodson Jr.","Mattos, A.","1959","07","25","Brazil","Paraná","Curitiba","Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179778",NA,"4277",NA,"Southern America",NA,NA,NA,NA,NA,"angustum",NA,NA,"25180","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:12:47-03","MBM","MBM","119616","PreservedSpecimen","Plantae","Apocynaceae","Oxypetalum","capitatum","Oxypetalum capitatum angustum","Malme","Fontella, J.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1987","11","14","Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,"MBM119616","MBM119616","51883",NA,"Southern America",NA,NA,NA,NA,NA,"angustum",NA,NA,"37171","auto",NA,NA,NA,NA,NA
