"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"424","2020-12-21 16:45:34-03","MBM","MBM","418840","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Marinero, F.","2019","01","22","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1100","2018","11","27","Brazil","Minas Gerais","Governador Valadares","Rio Doce","-42.081389","-18.966111","-42.081389","-18.966111","Herbácea 70 cm; flores amarelas.; Vegetação Secundária Estágio Inicial","MBM418840","Southern America",NA,NA,NA,NA,NA,NA,"171","171",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:45:34-03","MBM","MBM","420749","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Felitto, G.",NA,NA,NA,"Felitto, G.; Cafofo, E.; Cafofo, E.","s.n.","2019","02","01","Brazil","Minas Gerais","Conselheiro Pena","São Roque","-41.361256","-19.227122","-41.361256","-19.227122","Reófita","MBM420749","Southern America",NA,NA,NA,NA,NA,NA,"109","109",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:45:34-03","MBM","MBM","146470","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de; et al.; et al.","1712",NA,NA,NA,"Brazil","Bahia","Feira de Santana","10km NE da Rod. BA-052","-38.9667015075684","-12.2666997909546",NA,NA,NA,"MBM146470","Southern America",NA,NA,NA,NA,"MBM146470",NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:45:34-03","MBM","MBM","319802","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Stehmann, J.R.","2009","07","15","Hatschbach, G.; Barboza, E.; Barboza, E.","79653","2006","08","21","Brazil","Santa Catarina","Laguna","Barra de laguna","-48.7807998657227","-28.4825000762939",NA,NA,"Erva ruderal; flor amarela","MBM319802","Southern America",NA,NA,NA,NA,"MBM319802",NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:45:34-03","MBM","MBM","340587","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Krieger, L.","1981",NA,NA,"Krieger, L.","s.n.","1981","01","31","Brazil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"Erva até 1m alt. Flores amarelo-pálidas. Fruto envolto em cálice acrescente, comestível, adocicado","MBM340587","Southern America",NA,NA,NA,NA,"MBM340587",NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:45:34-03","MBM","MBM","84814","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Nee, M.",NA,NA,NA,"Hage, J.L.; et al.; et al.","965",NA,NA,NA,"Brazil","Bahia","Ilhéus","Área do CEPEC","-39.0494003295898","-14.7889003753662",NA,NA,NA,"MBM084814","Southern America",NA,NA,NA,NA,"MBM084814",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:45:34-03","MBM","MBM","236895","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Stehmann, J.R.","2009","07","15","Silva, J.M.; Soares, A.; Maschio, W.; Soares, A.; Maschio, W.","2937","1999","04","15","Brazil","Paraná","Capitão Leônidas Marques","Rio Iguaçu, Usina Hidrelétrica de Salto Caxias","-53.614200592041","-25.4792003631592",NA,NA,"Erva, flores amarelo pálido; margem do rio","MBM236895","Southern America",NA,NA,NA,NA,"MBM236895",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:45:34-03","MBM","MBM","215038","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Stehmann, J.R.","2009","07","15","Silva, J.M.","1939","1997","04","24","Brazil","Paraná","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,"Erva, 70 cm, flor amarela. Margens da estrada","MBM215038","Southern America",NA,NA,NA,NA,"MBM215038",NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:45:34-03","MBM","MBM","2606","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Martínez, E.M.",NA,NA,NA,"Hatschbach, G.","14439",NA,NA,NA,"Brazil","Paraná","Santo Antônio do Caiuá","Rio Paranapanema","-52.3422012329102","-22.7346992492676",NA,NA,NA,"MBM002606","Southern America",NA,NA,NA,NA,"MBM002606",NA,NA,NA,"15782","auto",NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:45:34-03","MBM","MBM","99085","PreservedSpecimen","Plantae","Solanaceae","Physalis","angulata","Physalis angulata","L.","Ataide, M.",NA,NA,NA,"Melo, Antônio C de","3",NA,NA,NA,"Brazil","Pernambuco","Recife","Cidade Universitária","-34.8810997009277","-8.05389022827148",NA,NA,NA,"MBM099085","Southern America",NA,NA,NA,NA,"MBM099085",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA
"434","2015-09-03 19:40:04-03","MNHN","RECOLNAT_MNHN_P","P00387010","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Benoist, R.",NA,"1913","12","22","Guyane française",NA,NA,"Charvein",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387010' target='other'> <mi>dwc_moreinfo</mi></a>","P00387010",NA,"hb",NA,NA,NA,"P00387010_01",NA,NA,NA,NA,NA,NA,NA,NA,"427",NA,NA
"435","2016-11-16 13:15:52-02","MNHN","RECOLNAT_MNHN_P","P00387011","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Leguillou",NA,NA,NA,NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387011' target='other'> <mi>dwc_moreinfo</mi></a>","P00387011",NA,"hb",NA,NA,NA,"P00387011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2015-09-15 16:52:57-03","MNHN","RECOLNAT_MNHN_P","P00387032","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Debeaux, G.",NA,"1897","7","12","Colombie",NA,NA,"Colon",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387032' target='other'> <mi>dwc_moreinfo</mi></a>","P00387032",NA,"hb",NA,NA,NA,"P00387032_01",NA,NA,NA,NA,NA,NA,NA,NA,"53",NA,NA
"437","2015-09-04 12:08:25-03","MNHN","RECOLNAT_MNHN_P","P00386578","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Delnatte",NA,NA,NA,"Granville, J.J. de",NA,"1973","12","14","Guyane française",NA,NA,"Ile de Cayenne, route de Rochambeau",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386578' target='other'> <mi>dwc_moreinfo</mi></a>","P00386578",NA,"hb",NA,NA,NA,"P00386578_01",NA,NA,NA,NA,NA,NA,NA,NA,"B.C. 81",NA,NA
"438","2015-09-04 12:08:25-03","MNHN","RECOLNAT_MNHN_P","P00386579","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Delnatte",NA,NA,NA,"Cremers, G.|Hoff, M.",NA,"1989","4","13","Guyane française",NA,NA,"Commune de Mana, estuaire de la Mana","-53.78333","5.66667",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386579' target='other'> <mi>dwc_moreinfo</mi></a>","P00386579",NA,"hb",NA,NA,NA,"P00386579_01",NA,"10",NA,NA,NA,NA,NA,NA,"10554",NA,NA
"439","2017-06-23 14:42:08-03","MNHN","RECOLNAT_MNHN_P","P00386679","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Prévost",NA,NA,NA,"Prévost, M.F.",NA,"1998","7","30","Guyane française",NA,NA,"Station de la piste de st Elie (ECEREX)","-53.05","5.28333",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00386679' target='other'> <mi>dwc_moreinfo</mi></a>","P00386679",NA,"hb",NA,NA,NA,"P00386679_01",NA,NA,NA,NA,NA,NA,NA,NA,"3560",NA,NA
"440","2015-09-15 16:50:56-03","MNHN","RECOLNAT_MNHN_P","P00387003","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Lu Anmin",NA,NA,NA,"Kappler, A.",NA,"1843","12",NA,"Surinam",NA,NA,"prope stationem Victoriam in reg. inter. ad fl. Surinam",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387003' target='other'> <mi>dwc_moreinfo</mi></a>","P00387003",NA,"hb",NA,NA,NA,"P00387003_01",NA,NA,NA,NA,NA,NA,NA,NA,"1395 a",NA,NA
"441","2015-09-03 19:40:04-03","MNHN","RECOLNAT_MNHN_P","P00387004","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Keel",NA,NA,NA,"Irwin, H.S.|Prance, G.T.",NA,"1963","9","27","Surinam",NA,NA,"Kayser Airstrip, 45 km above confluence of Lucie River",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387004' target='other'> <mi>dwc_moreinfo</mi></a>","P00387004",NA,"hb",NA,NA,NA,"P00387004_01",NA,"270",NA,NA,NA,NA,NA,NA,"57651",NA,NA
"442","2015-09-03 19:27:36-03","MNHN","RECOLNAT_MNHN_P","P00387005","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Benitez de Rojas",NA,NA,NA,"Schomburgk",NA,NA,NA,NA,"Guyane britannique",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387005' target='other'> <mi>dwc_moreinfo</mi></a>","P00387005",NA,"hb",NA,NA,NA,"P00387005_01",NA,NA,NA,NA,NA,NA,NA,NA,"600",NA,NA
"443","2015-09-03 19:40:04-03","MNHN","RECOLNAT_MNHN_P","P00387006","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Benitez de Rojas",NA,NA,NA,"Leprieur",NA,"1850",NA,NA,"Guyane française",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387006' target='other'> <mi>dwc_moreinfo</mi></a>","P00387006",NA,"hb",NA,NA,NA,"P00387006_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2015-09-03 19:40:04-03","MNHN","RECOLNAT_MNHN_P","P00387007","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Feuillet",NA,"1984","7","1","Guyane française",NA,NA,"Organabo, cocoteraie IRHO",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387007' target='other'> <mi>dwc_moreinfo</mi></a>","P00387007",NA,"hb",NA,NA,NA,"P00387007_01",NA,NA,NA,NA,NA,NA,NA,NA,"1439",NA,NA
"445","2016-11-16 13:10:58-02","MNHN","RECOLNAT_MNHN_P","P00387008","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Feuillet, C.",NA,"1982","11","8","Guyane française",NA,NA,"Région de Paul Isnard : Citron sur les déblais",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387008' target='other'> <mi>dwc_moreinfo</mi></a>","P00387008",NA,"hb",NA,NA,NA,"P00387008_01",NA,NA,NA,NA,NA,NA,NA,NA,"290",NA,NA
"446","2015-09-15 16:51:01-03","MNHN","RECOLNAT_MNHN_P","P00387009","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Descoings, B.|Luu, C.",NA,"1974","1","28","Guyane française",NA,NA,"Route Cayenne-Kourou, à 3 km à l'est de Kourou",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387009' target='other'> <mi>dwc_moreinfo</mi></a>","P00387009",NA,"hb",NA,NA,NA,"P00387009_01",NA,NA,NA,NA,NA,NA,NA,NA,"20611",NA,NA
"447","2017-05-24 15:16:31-03","MNHN","RECOLNAT_MNHN_P","P00387012","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Fleury",NA,NA,NA,"Fleury, M.",NA,"1988","6","1","Guyane française",NA,NA,"Village Boni de Loca, Bassin du Maroni, Lawa","-54.2","3.83333",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387012' target='other'> <mi>dwc_moreinfo</mi></a>","P00387012",NA,"hb",NA,NA,NA,"P00387012_01",NA,NA,NA,NA,NA,NA,NA,NA,"650",NA,NA
"448","2016-10-31 16:34:55-02","MNHN","RECOLNAT_MNHN_P","P00387013","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Merlier",NA,NA,NA,"Merlier",NA,"1982","10","31","Guyane française",NA,NA,"PK 30 de la RN 1",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387013' target='other'> <mi>dwc_moreinfo</mi></a>","P00387013",NA,"hb",NA,NA,NA,"P00387013_01",NA,NA,NA,NA,NA,NA,NA,NA,"143",NA,NA
"449","2015-09-24 10:12:10-03","MNHN","RECOLNAT_MNHN_P","P00387014","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Richard, L.C.",NA,NA,NA,NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387014' target='other'> <mi>dwc_moreinfo</mi></a>","P00387014",NA,"hb",NA,NA,NA,"P00387014_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2015-09-24 10:12:37-03","MNHN","RECOLNAT_MNHN_P","P00387015","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Benoist",NA,NA,NA,"Lemée, E.",NA,"1901","5",NA,"Guyane française",NA,NA,"Montsinery",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387015' target='other'> <mi>dwc_moreinfo</mi></a>","P00387015",NA,"hb",NA,NA,NA,"P00387015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2015-09-24 10:12:56-03","MNHN","RECOLNAT_MNHN_P","P00387016","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Lemée, A.",NA,"1901","2",NA,"Guyane française",NA,NA,"Pariacabo",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387016' target='other'> <mi>dwc_moreinfo</mi></a>","P00387016",NA,"hb",NA,NA,NA,"P00387016_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2018-06-05 09:52:15-03","MNHN","RECOLNAT_MNHN_P","P00387017","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1854","10",NA,"Guyane française",NA,NA,"Mana",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387017' target='other'> <mi>dwc_moreinfo</mi></a>","P00387017",NA,"hb",NA,NA,NA,"P00387017_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2004-09-08 14:45:29-03","MNHN","RECOLNAT_MNHN_P","P00387018","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Sagot, P.A.",NA,"1858","3",NA,"Guyane française",NA,NA,"Mahury",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387018' target='other'> <mi>dwc_moreinfo</mi></a>","P00387018",NA,"hb",NA,NA,NA,"P00387018_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2015-09-03 19:34:29-03","MNHN","RECOLNAT_MNHN_P","P00387019","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Glaziou, A.",NA,"1869","9","29","Brésil",NA,NA,"Quinta (Rio de Janeiro)",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387019' target='other'> <mi>dwc_moreinfo</mi></a>","P00387019",NA,"hb",NA,NA,NA,"P00387019_01",NA,NA,NA,NA,NA,NA,NA,NA,"4169",NA,NA
"455","2015-09-03 19:34:29-03","MNHN","RECOLNAT_MNHN_P","P00387020","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Lu Anmin",NA,NA,NA,"Glaziou, A.",NA,"1869","9","29","Brésil",NA,NA,"Quinta (Rio de Janeiro)",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387020' target='other'> <mi>dwc_moreinfo</mi></a>","P00387020",NA,"hb",NA,NA,NA,"P00387020_01",NA,NA,NA,NA,NA,NA,NA,NA,"4169",NA,NA
"456","2004-09-08 16:25:25-03","MNHN","RECOLNAT_MNHN_P","P00387021","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Spruce, R.",NA,"1850","10",NA,"Brésil",NA,NA,"ad ripas fluminis Amazonum, inter Santarem et Barra do rio Negro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387021' target='other'> <mi>dwc_moreinfo</mi></a>","P00387021",NA,"hb",NA,NA,NA,"P00387021_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2017-04-21 16:20:49-03","MNHN","RECOLNAT_MNHN_P","P00387022","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387022' target='other'> <mi>dwc_moreinfo</mi></a>","P00387022",NA,"hb",NA,NA,NA,"P00387022_01",NA,NA,NA,NA,NA,NA,NA,NA,"8518",NA,NA
"458","2015-09-04 12:00:34-03","MNHN","RECOLNAT_MNHN_P","P00387023","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387023' target='other'> <mi>dwc_moreinfo</mi></a>","P00387023",NA,"hb",NA,NA,NA,"P00387023_01",NA,NA,NA,NA,NA,NA,NA,NA,"2224",NA,NA
"459","2015-09-03 19:56:44-03","MNHN","RECOLNAT_MNHN_P","P00387024","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387024' target='other'> <mi>dwc_moreinfo</mi></a>","P00387024",NA,"hb",NA,NA,NA,"P00387024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2015-09-03 19:34:29-03","MNHN","RECOLNAT_MNHN_P","P00387025","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387025' target='other'> <mi>dwc_moreinfo</mi></a>","P00387025",NA,"hb",NA,NA,NA,"P00387025_01",NA,NA,NA,NA,NA,NA,NA,NA,"13091",NA,NA
"461","2015-09-04 12:00:34-03","MNHN","RECOLNAT_MNHN_P","P00387026","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Spruce, R.",NA,"1849","12",NA,"Brésil",NA,NA,"Obidos",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387026' target='other'> <mi>dwc_moreinfo</mi></a>","P00387026",NA,"hb",NA,NA,NA,"P00387026_01",NA,NA,NA,NA,NA,NA,NA,NA,"512",NA,NA
"462","2015-09-22 19:25:42-03","MNHN","RECOLNAT_MNHN_P","P00387027","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Spruce, R.",NA,"1849","12",NA,"Brésil",NA,NA,"Obidos",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387027' target='other'> <mi>dwc_moreinfo</mi></a>","P00387027",NA,"hb",NA,NA,NA,"P00387027_01",NA,NA,NA,NA,NA,NA,NA,NA,"512",NA,NA
"463","2015-09-03 19:33:50-03","MNHN","RECOLNAT_MNHN_P","P00387028","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.","Grey-Wilson",NA,NA,NA,"Harley, R.M.",NA,"1974","3","26","Brésil",NA,NA,"Belmonte, SW (Bahia)","-38.88333","-15.86667",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387028' target='other'> <mi>dwc_moreinfo</mi></a>","P00387028",NA,"hb",NA,NA,NA,"P00387028_01",NA,NA,NA,NA,NA,NA,NA,NA,"17443",NA,NA
"464","2015-09-03 19:33:50-03","MNHN","RECOLNAT_MNHN_P","P00387029","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Drouet, F.",NA,"1935","12","3","Brésil",NA,NA,"Porangabuçu, Fortuleza (Ceara)",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387029' target='other'> <mi>dwc_moreinfo</mi></a>","P00387029",NA,"hb",NA,NA,NA,"P00387029_01",NA,NA,NA,NA,NA,NA,NA,NA,"2729",NA,NA
"465","2015-09-03 19:34:29-03","MNHN","RECOLNAT_MNHN_P","P00387030","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Steyermark, J.A.|Rabe, M.",NA,"1966","7","10","Vénézuéla",NA,NA,"Distrito Federal, entre Macuto et Naiguata",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387030' target='other'> <mi>dwc_moreinfo</mi></a>","P00387030",NA,"hb",NA,NA,NA,"P00387030_01",NA,NA,NA,NA,NA,NA,NA,NA,"95954",NA,NA
"466","2015-09-03 19:34:29-03","MNHN","RECOLNAT_MNHN_P","P00387031","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Debeaux, O.",NA,"1897","7","12","Colombie",NA,NA,"Colon",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387031' target='other'> <mi>dwc_moreinfo</mi></a>","P00387031",NA,"hb",NA,NA,NA,"P00387031_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2015-09-04 12:00:45-03","MNHN","RECOLNAT_MNHN_P","P00387033","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Smith, H.H.",NA,"1898","11",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387033' target='other'> <mi>dwc_moreinfo</mi></a>","P00387033",NA,"hb",NA,NA,NA,"P00387033_01",NA,"250",NA,NA,NA,NA,NA,NA,"1483",NA,NA
"468","2015-09-15 16:53:00-03","MNHN","RECOLNAT_MNHN_P","P00387034","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Smith, H.H.",NA,"1898","11",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387034' target='other'> <mi>dwc_moreinfo</mi></a>","P00387034",NA,"hb",NA,NA,NA,"P00387034_01",NA,NA,NA,NA,NA,NA,NA,NA,"1484",NA,NA
"469","2015-09-04 12:00:45-03","MNHN","RECOLNAT_MNHN_P","P00387035","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Sonntag, K.",NA,"1888","6",NA,"Colombie",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387035' target='other'> <mi>dwc_moreinfo</mi></a>","P00387035",NA,"hb",NA,NA,NA,"P00387035_01",NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"470","2015-09-03 19:27:37-03","MNHN","RECOLNAT_MNHN_P","P00387036","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Smith, H.H.",NA,"1898","11",NA,"Colombie",NA,NA,"Santa Marta",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387036' target='other'> <mi>dwc_moreinfo</mi></a>","P00387036",NA,"hb",NA,NA,NA,"P00387036_01",NA,NA,NA,NA,NA,NA,NA,NA,"1484",NA,NA
"471","2015-09-04 12:00:45-03","MNHN","RECOLNAT_MNHN_P","P00387037","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Hanry, H.",NA,"1853",NA,NA,NA,NA,NA,"St Martin Garcia, ile de la Plata",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387037' target='other'> <mi>dwc_moreinfo</mi></a>","P00387037",NA,"hb",NA,NA,NA,"P00387037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2015-09-16 10:48:59-03","MNHN","RECOLNAT_MNHN_P","P00387041","PreservedSpecimen",NA,"Solanaceae","Physalis","angulata","Physalis angulata","L.",NA,NA,NA,NA,"Lamotte, S.",NA,"1987","11","5","Pérou",NA,NA,"Jenaro Herrera","-73.66667","-4.91667",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00387041' target='other'> <mi>dwc_moreinfo</mi></a>","P00387041",NA,"hb",NA,NA,NA,"P00387041_01",NA,"120",NA,NA,NA,NA,NA,NA,"291",NA,NA
